Date,DXR_stock_Open_average,DXR_stock_Open_max,DXR_stock_Open_min,DXR_stock_Open_volatility,DXR_stock_Open_change,DXR_stock_High_average,DXR_stock_High_max,DXR_stock_High_min,DXR_stock_High_volatility,DXR_stock_High_change,DXR_stock_Low_average,DXR_stock_Low_max,DXR_stock_Low_min,DXR_stock_Low_volatility,DXR_stock_Low_change,DXR_stock_Close_average,DXR_stock_Close_max,DXR_stock_Close_min,DXR_stock_Close_volatility,DXR_stock_Close_change,DXR_stock_Volume_average,DXR_stock_Volume_max,DXR_stock_Volume_min,DXR_stock_Volume_volatility,DXR_stock_Volume_change
2018-01-14,4.345,4.46,4.2,0.2599999999999998,0.1200000000000001,4.7,5.25,4.42,0.8300000000000001,0.8300000000000001,4.2675,4.35,4.2,0.14999999999999947,0.09999999999999964,4.4875,5.0,4.27,0.7300000000000004,0.7000000000000002,3313,8868,728,8140,7929
2018-01-21,4.864,5.25,4.57,0.6799999999999997,-0.6799999999999997,4.878,5.28,4.61,0.6699999999999999,-0.6699999999999999,4.75,5.14,4.57,0.5699999999999994,-0.5699999999999994,4.776,5.14,4.61,0.5299999999999994,-0.5299999999999994,514,1738,6,1732,-597
2018-01-28,4.45,4.65,4.27,0.3800000000000008,-0.20000000000000018,4.47,4.65,4.3,0.35000000000000053,-0.20000000000000018,4.338,4.65,3.85,0.8000000000000003,-0.6499999999999999,4.3580000000000005,4.65,3.85,0.8000000000000003,-0.6499999999999999,379,1488,0,1488,1488
2018-02-04,4.0075,4.13,3.95,0.17999999999999972,0.04999999999999982,4.0075,4.13,3.95,0.17999999999999972,0.04999999999999982,3.8375,3.9,3.75,0.1499999999999999,0.04999999999999982,3.8875,3.9,3.85,0.04999999999999982,0.04999999999999982,3039,11438,5,11433,-510
2018-02-11,3.935,4.05,3.75,0.2999999999999998,0.2999999999999998,3.9725,4.1,3.85,0.24999999999999956,0.24999999999999956,3.875,3.95,3.75,0.20000000000000018,0.1499999999999999,3.9,3.95,3.85,0.10000000000000009,0.04999999999999982,238,792,25,767,762
2018-02-18,3.643333333333333,3.75,3.55,0.20000000000000018,-0.1200000000000001,3.6733333333333333,3.75,3.63,0.1200000000000001,-0.1200000000000001,3.5766666666666667,3.63,3.55,0.08000000000000007,0.08000000000000007,3.6066666666666665,3.64,3.55,0.0900000000000003,0.08000000000000007,579,1340,117,1223,-1223
2018-02-25,3.6533333333333333,3.75,3.52,0.22999999999999998,-0.16999999999999993,3.6533333333333333,3.75,3.52,0.22999999999999998,-0.16999999999999993,3.6033333333333335,3.69,3.52,0.16999999999999993,-0.16999999999999993,3.6033333333333335,3.69,3.52,0.16999999999999993,-0.16999999999999993,39,107,0,107,10
2018-03-04,4.204,6.55,3.53,3.02,3.02,5.3919999999999995,8.7,3.58,5.119999999999999,5.119999999999999,4.056,5.88,3.53,2.35,2.35,4.692,6.55,3.58,2.9699999999999998,2.4299999999999997,88710,336963,47,336916,336766
2018-03-11,8.76,17.55,5.49,12.06,11.18,11.976,21.6,6.14,15.46,11.329999999999998,7.2379999999999995,12.0,5.0,7.0,6.5,9.058,13.5,5.0,8.5,7.86,655220,2223517,9310,2214207,689277
2018-03-18,12.102,13.28,11.21,2.0699999999999985,-1.9499999999999993,12.526,14.2,11.29,2.91,-2.91,11.326,12.62,10.43,2.1899999999999995,-1.8699999999999992,11.852,13.89,10.75,3.1400000000000006,-3.1400000000000006,49421,87644,11905,75739,-40141
2018-03-25,9.59,10.74,8.79,1.950000000000001,-1.2400000000000002,10.41,10.74,10.17,0.5700000000000003,-0.5700000000000003,8.9675,9.5,8.19,1.3100000000000005,0.6500000000000004,9.425,9.67,8.9,0.7699999999999996,0.6799999999999997,20998,30213,11520,18693,-5674
2018-04-01,8.974,9.75,8.36,1.3900000000000006,0.25,9.38,10.25,8.65,1.5999999999999996,0.25,8.596,8.96,8.3,0.6600000000000001,0.5,8.852,9.82,8.34,1.4800000000000004,0.4900000000000002,8540,15886,2600,13286,7048
2018-04-08,8.582,9.3,7.63,1.6700000000000008,-1.2399999999999993,9.06,9.6,8.6,1.0,-1.0,8.14,8.87,7.42,1.4499999999999993,-1.2399999999999993,8.438,9.3,7.68,1.620000000000001,-1.200000000000001,8639,12392,5098,7294,-5654
2018-04-15,8.53,10.5,7.9,2.5999999999999996,-0.019999999999999574,8.83,10.8,7.9,2.9000000000000004,0.0,7.814,8.02,7.42,0.5999999999999996,-0.40999999999999925,7.942,8.21,7.63,0.580000000000001,-0.580000000000001,53612,229459,3619,225840,7221
2018-04-22,7.464,7.6,7.24,0.35999999999999943,0.02999999999999936,7.834,8.01,7.64,0.3700000000000001,-0.3100000000000005,7.21,7.47,6.93,0.54,-0.09999999999999964,7.434,7.62,7.29,0.33000000000000007,0.1900000000000004,14569,33948,6517,27431,-130
2018-04-29,6.734,7.43,6.34,1.0899999999999999,-1.0899999999999999,6.904,7.43,6.34,1.0899999999999999,-1.0899999999999999,6.396,6.8,6.12,0.6799999999999997,-0.6799999999999997,6.5280000000000005,6.9,6.12,0.7800000000000002,-0.7800000000000002,6012,9516,2001,7515,-5106
2018-05-06,6.656,6.84,6.16,0.6799999999999997,0.6499999999999995,6.9239999999999995,7.35,6.78,0.5699999999999994,-0.03000000000000025,6.404,6.6,6.0,0.5999999999999996,0.5999999999999996,6.748,6.84,6.65,0.1899999999999995,-0.17999999999999972,4015,11444,779,10665,-10665
2018-05-13,7.192,7.63,6.61,1.0199999999999996,0.4299999999999997,7.546,7.84,7.17,0.6699999999999999,-0.6699999999999999,6.97,7.37,6.46,0.9100000000000001,0.5800000000000001,7.327999999999999,7.63,7.06,0.5700000000000003,-0.5300000000000002,7250,21051,1199,19852,-19852
2018-05-20,6.9799999999999995,7.09,6.75,0.33999999999999986,-0.1200000000000001,7.17,7.5,6.93,0.5700000000000003,-0.3700000000000001,6.788,7.05,6.68,0.3700000000000001,-0.3199999999999994,6.912,7.18,6.72,0.45999999999999996,-0.4499999999999993,2607,4913,536,4377,-2043
2018-05-27,6.9525,7.27,6.78,0.4899999999999993,0.46999999999999975,7.175,7.29,6.95,0.33999999999999986,0.33999999999999986,6.865,7.0,6.75,0.25,0.25,7.035,7.29,6.75,0.54,0.54,2141,3221,1375,1846,1804
2018-06-03,6.918,7.12,6.8,0.3200000000000003,-0.20999999999999996,7.12,7.32,6.87,0.4500000000000002,-0.4500000000000002,6.854,7.01,6.8,0.20999999999999996,-0.20999999999999996,6.908,7.1,6.8,0.2999999999999998,-0.22999999999999954,2029,5454,993,4461,281
2018-06-10,6.898,7.0,6.76,0.2400000000000002,-0.16000000000000014,7.026,7.22,6.94,0.27999999999999936,-0.05999999999999961,6.7219999999999995,6.85,6.45,0.39999999999999947,-0.39999999999999947,6.926,7.04,6.76,0.28000000000000025,-0.05999999999999961,3435,5562,1943,3619,3425
2018-06-17,6.636,6.91,6.46,0.4500000000000002,-0.33000000000000007,6.86,7.34,6.6,0.7400000000000002,-0.28000000000000025,6.486,6.54,6.43,0.11000000000000032,-0.040000000000000036,6.59,6.74,6.48,0.2599999999999998,-0.11000000000000032,1384,2823,300,2523,-714
2018-06-24,6.544,6.69,6.35,0.34000000000000075,-0.010000000000000675,6.6659999999999995,6.69,6.6,0.09000000000000075,-0.010000000000000675,6.356,6.39,6.32,0.0699999999999994,-0.04999999999999982,6.568,6.68,6.35,0.33000000000000007,0.1900000000000004,1754,6265,305,5960,680
2018-07-01,6.555,6.66,6.41,0.25,-0.16000000000000014,6.6175,6.66,6.52,0.14000000000000057,-0.14000000000000057,6.3975,6.49,6.32,0.16999999999999993,0.1200000000000001,6.5625,6.64,6.49,0.14999999999999947,-0.1299999999999999,780,1110,147,963,-268
