Date,CNA_Open_average,CNA_Open_max,CNA_Open_min,CNA_Open_volatility,CNA_Open_change,CNA_High_average,CNA_High_max,CNA_High_min,CNA_High_volatility,CNA_High_change,CNA_Low_average,CNA_Low_max,CNA_Low_min,CNA_Low_volatility,CNA_Low_change,CNA_Close_average,CNA_Close_max,CNA_Close_min,CNA_Close_volatility,CNA_Close_change,CNA_Volume_average,CNA_Volume_max,CNA_Volume_min,CNA_Volume_volatility,CNA_Volume_change
2018-01-14,53.674,54.0,53.09,0.9099999999999966,-0.1700000000000017,54.134,54.58,53.64,0.9399999999999977,0.6299999999999955,53.3,53.78,52.63,1.1499999999999986,1.1499999999999986,53.722,54.4,52.87,1.5300000000000011,1.5300000000000011,207053,284682,128060,156622,-121154
2018-01-21,54.914,55.14,54.72,0.4200000000000017,0.3400000000000034,55.174,55.39,54.91,0.480000000000004,-0.21999999999999886,54.403999999999996,54.56,54.29,0.2700000000000031,-0.07000000000000028,54.79,55.08,54.4,0.6799999999999997,-0.5600000000000023,158341,226844,87042,139802,-63255
2018-01-28,53.924,54.39,52.74,1.6499999999999986,-1.4799999999999969,54.408,55.13,52.75,2.3800000000000026,-2.1700000000000017,53.014,54.15,50.15,4.0,-4.0,53.2,54.29,50.25,4.039999999999999,-4.039999999999999,244063,357027,168592,188435,168796
2018-02-04,49.839999999999996,50.51,48.92,1.5899999999999963,0.9699999999999989,50.426,51.28,49.69,1.5900000000000034,0.8100000000000023,48.676,49.75,48.27,1.4799999999999969,-0.18999999999999773,49.492000000000004,50.16,48.45,1.7099999999999937,-0.46999999999999886,446995,768801,318783,450018,368762
2018-02-11,50.235,51.16,49.31,1.8499999999999943,1.8499999999999943,51.0775,52.02,50.34,1.6799999999999997,1.6799999999999997,49.989999999999995,51.05,48.69,2.3599999999999994,2.3599999999999994,50.8225,51.57,50.14,1.4299999999999997,1.4299999999999997,334346,410276,168339,241937,-241937
2018-02-18,51.294000000000004,51.59,50.74,0.8500000000000014,0.0799999999999983,51.961999999999996,52.63,51.22,1.4100000000000037,0.7100000000000009,50.864,51.37,50.52,0.8499999999999943,0.7399999999999949,51.352,52.05,50.79,1.259999999999998,0.7999999999999972,316065,366188,183074,183114,-166667
2018-02-25,50.986,52.13,49.83,2.3000000000000043,-1.980000000000004,51.546,52.34,50.28,2.0600000000000023,-0.5400000000000063,50.412,51.61,49.24,2.3699999999999974,-1.4600000000000009,50.896,51.65,50.1,1.5499999999999972,-0.17999999999999972,249446,269573,233135,36438,-5445
2018-03-04,52.452,53.49,51.52,1.9699999999999989,1.8900000000000006,52.996,53.76,52.13,1.6299999999999955,1.4299999999999997,51.904,52.59,51.02,1.5700000000000003,1.1699999999999946,52.75,53.58,51.93,1.6499999999999986,1.1799999999999997,215324,244877,195027,49850,-39337
2018-03-11,52.571999999999996,53.33,51.8,1.5300000000000011,-1.5300000000000011,52.772,53.39,52.15,1.240000000000002,-1.240000000000002,52.024,52.64,51.57,1.0700000000000003,-1.0700000000000003,52.214,52.72,51.91,0.8100000000000023,-0.8100000000000023,300081,473882,156021,317861,52620
2018-03-18,51.184,52.19,49.61,2.5799999999999983,-2.509999999999998,51.464,52.52,50.14,2.3800000000000026,-2.3800000000000026,50.525999999999996,52.03,49.22,2.8100000000000023,-2.6300000000000026,50.742,52.16,49.28,2.8799999999999955,-2.0999999999999943,208557,263645,145132,118513,-52384
