Date,ISIGStock_Open_average,ISIGStock_Open_max,ISIGStock_Open_min,ISIGStock_Open_volatility,ISIGStock_Open_change,ISIGStock_High_average,ISIGStock_High_max,ISIGStock_High_min,ISIGStock_High_volatility,ISIGStock_High_change,ISIGStock_Low_average,ISIGStock_Low_max,ISIGStock_Low_min,ISIGStock_Low_volatility,ISIGStock_Low_change,ISIGStock_Close_average,ISIGStock_Close_max,ISIGStock_Close_min,ISIGStock_Close_volatility,ISIGStock_Close_change,ISIGStock_Volume_average,ISIGStock_Volume_max,ISIGStock_Volume_min,ISIGStock_Volume_volatility,ISIGStock_Volume_change
2018-01-14,1.3325,1.4,1.25,0.1499999999999999,0.08000000000000007,1.385,1.4,1.35,0.04999999999999982,0.039999999999999813,1.2850000000000001,1.33,1.21,0.1200000000000001,0.1200000000000001,1.36675,1.38,1.35,0.029999999999999805,0.029999999999999805,540003,1532814,92739,1440075,-1348896
2018-01-21,1.3536,1.38,1.337,0.04299999999999993,-0.04299999999999993,1.3800000000000001,1.43,1.35,0.07999999999999985,0.030000000000000027,1.3244,1.331,1.311,0.020000000000000018,0.0009999999999998899,1.356,1.37,1.35,0.020000000000000018,0.020000000000000018,112338,310315,41596,268719,249657
2018-01-28,1.33,1.36,1.3,0.06000000000000005,-0.06000000000000005,1.342,1.37,1.32,0.050000000000000044,-0.050000000000000044,1.297,1.33,1.26,0.07000000000000006,-0.07000000000000006,1.318,1.35,1.29,0.06000000000000005,-0.06000000000000005,73799,91113,54621,36492,-16113
2018-02-04,1.226,1.27,1.181,0.08899999999999997,-0.08899999999999997,1.2678,1.3,1.24,0.06000000000000005,-0.040000000000000036,1.198,1.218,1.171,0.04699999999999993,-0.039999999999999813,1.2268,1.27,1.19,0.08000000000000007,-0.03400000000000003,39464,56254,15879,40375,10863
2018-02-11,1.206,1.26,1.17,0.09000000000000008,0.09000000000000008,1.242,1.27,1.23,0.040000000000000036,0.040000000000000036,1.182,1.21,1.14,0.07000000000000006,0.07000000000000006,1.204,1.24,1.19,0.050000000000000044,0.050000000000000044,20805,29745,13651,16094,9919
2018-02-18,1.2475,1.25,1.24,0.010000000000000009,0.0,1.2670000000000001,1.27,1.26,0.010000000000000009,0.009000000000000119,1.22725,1.24,1.202,0.038000000000000034,0.03500000000000014,1.24125,1.255,1.23,0.02499999999999991,0.010000000000000009,26822,61624,11929,49695,-44137
2018-02-25,1.259,1.27,1.25,0.020000000000000018,0.0,1.2862,1.339,1.27,0.06899999999999995,0.06899999999999995,1.244,1.25,1.24,0.010000000000000009,-0.010000000000000009,1.264,1.32,1.24,0.08000000000000007,0.07000000000000006,33647,76929,12559,64370,64370
2018-03-04,1.3,1.339,1.271,0.06800000000000006,0.038999999999999924,1.3276000000000001,1.34,1.3,0.040000000000000036,0.040000000000000036,1.2766,1.291,1.265,0.026000000000000023,0.020999999999999908,1.2922,1.31,1.27,0.040000000000000036,0.020000000000000018,16042,25835,7704,18131,-5850
2018-03-11,1.446,1.65,1.3,0.34999999999999987,0.33999999999999986,1.574,1.82,1.32,0.5,0.5,1.4108,1.581,1.26,0.32099999999999995,0.31800000000000006,1.514,1.7,1.27,0.42999999999999994,0.3799999999999999,308840,1113407,12873,1100534,162401
2018-03-18,1.672,1.749,1.63,0.11900000000000022,-0.11900000000000022,1.6938,1.749,1.65,0.0990000000000002,-0.0990000000000002,1.6261999999999999,1.65,1.581,0.06899999999999995,-0.039000000000000146,1.662,1.69,1.64,0.050000000000000044,-0.050000000000000044,36847,50952,22220,28732,-8859
