Date,NSIT_Open_average,NSIT_Open_max,NSIT_Open_min,NSIT_Open_volatility,NSIT_Open_change,NSIT_High_average,NSIT_High_max,NSIT_High_min,NSIT_High_volatility,NSIT_High_change,NSIT_Low_average,NSIT_Low_max,NSIT_Low_min,NSIT_Low_volatility,NSIT_Low_change,NSIT_Close_average,NSIT_Close_max,NSIT_Close_min,NSIT_Close_volatility,NSIT_Close_change,NSIT_Volume_average,NSIT_Volume_max,NSIT_Volume_min,NSIT_Volume_volatility,NSIT_Volume_change
2018-01-14,38.696,39.26,38.39,0.8699999999999974,0.4399999999999977,39.436,39.68,39.16,0.5200000000000031,-0.22999999999999687,38.304,38.64,37.82,0.8200000000000003,0.21999999999999886,38.792,39.4,38.45,0.9499999999999957,0.6199999999999974,146249,209566,91277,118289,-118289
2018-01-21,38.466,38.92,38.17,0.75,-0.6000000000000014,38.748,39.27,38.45,0.8200000000000003,-0.6500000000000057,37.733999999999995,38.15,37.44,0.7100000000000009,-0.3500000000000014,38.168,38.41,37.88,0.529999999999994,-0.39000000000000057,114235,150413,83441,66972,-14570
2018-01-28,37.132,37.83,36.21,1.6199999999999974,-1.3699999999999974,37.478,37.99,36.77,1.2199999999999989,-1.2199999999999989,36.266,37.2,34.23,2.970000000000006,-2.970000000000006,36.592,37.6,34.25,3.3500000000000014,-3.3500000000000014,285257,371053,120378,250675,246103
2018-02-04,33.858,34.45,33.35,1.1000000000000014,0.04999999999999716,34.288000000000004,34.85,33.6,1.25,-1.2100000000000009,33.044,34.16,32.1,2.059999999999995,-0.35999999999999943,33.714,34.57,33.04,1.5300000000000011,-1.1700000000000017,229174,274731,156619,118112,-50960
2018-02-11,35.120000000000005,37.47,33.28,4.189999999999998,2.490000000000002,36.6375,40.82,34.43,6.390000000000001,1.490000000000002,34.295,35.13,33.06,2.0700000000000003,1.9699999999999989,35.15,35.77,34.23,1.5400000000000063,1.1900000000000048,256958,360094,153832,206262,78592
2018-02-18,35.418,35.61,35.23,0.38000000000000256,0.38000000000000256,35.942,36.42,35.7,0.7199999999999989,0.5900000000000034,35.108,35.29,34.74,0.5499999999999972,0.17999999999999972,35.582,36.17,35.2,0.9699999999999989,0.8599999999999994,228367,278768,153562,125206,21415
2018-02-25,35.344,36.26,34.53,1.7299999999999969,-1.2199999999999989,35.86,36.82,35.3,1.5200000000000031,-0.8299999999999983,34.962,35.68,34.42,1.259999999999998,-0.6400000000000006,35.296,35.75,34.93,0.8200000000000003,0.04999999999999716,177121,218254,131830,86424,-79813
2018-03-04,35.788,36.02,35.5,0.5200000000000031,-0.020000000000003126,36.208,36.54,35.98,0.5600000000000023,-0.17999999999999972,35.23,35.53,34.97,0.5600000000000023,-0.39000000000000057,35.722,35.91,35.2,0.7099999999999937,-0.03999999999999915,155511,198744,119588,79156,53429
2018-03-11,35.443999999999996,36.11,34.94,1.1700000000000017,-0.7000000000000028,35.752,36.34,35.5,0.8400000000000034,-0.6600000000000037,34.876,35.39,34.61,0.7800000000000011,-0.7800000000000011,35.248,35.59,34.95,0.6400000000000006,-0.35999999999999943,237291,469121,113275,355846,93473
2018-03-18,34.724,35.1,34.1,1.0,-1.0,35.108,35.61,34.72,0.8900000000000006,-0.46000000000000085,34.332,35.0,33.52,1.4799999999999969,-1.4299999999999997,34.642,35.09,33.56,1.5300000000000011,-0.3100000000000023,178620,241245,97174,144071,90601
2018-03-25,34.7025,34.81,34.47,0.3400000000000034,-0.03999999999999915,35.13,35.3,34.88,0.4199999999999946,0.12999999999999545,34.2375,34.33,34.19,0.14000000000000057,-0.11999999999999744,34.595,34.93,34.4,0.5300000000000011,0.14999999999999858,287305,451855,203194,248661,237052
2018-04-01,33.942,34.78,33.29,1.490000000000002,-1.240000000000002,34.304,34.78,33.97,0.8100000000000023,-0.8100000000000023,33.306,33.7,33.1,0.6000000000000014,-0.39000000000000057,33.708,34.24,33.32,0.9200000000000017,-0.4299999999999997,223940,297375,175127,122248,-118685
2018-04-08,34.502,34.99,33.79,1.2000000000000028,1.0,34.96,35.29,34.61,0.6799999999999997,0.6199999999999974,34.274,34.71,33.73,0.980000000000004,0.980000000000004,34.68,35.09,34.43,0.6600000000000037,0.6600000000000037,200207,338731,132701,206030,75485
2018-04-15,35.576,35.85,35.27,0.5799999999999983,0.20999999999999375,35.812,35.97,35.65,0.3200000000000003,-0.00999999999999801,34.762,35.17,34.26,0.9100000000000037,0.8699999999999974,35.6,35.89,35.37,0.5200000000000031,-0.11000000000000654,158821,230656,80702,149954,-149954
2018-04-22,35.426,35.58,35.2,0.37999999999999545,-0.10000000000000142,35.704,35.81,35.53,0.28000000000000114,-0.10999999999999943,35.018,35.34,34.93,0.4100000000000037,0.4000000000000057,35.362,35.5,35.19,0.3100000000000023,0.2600000000000051,162750,232033,104152,127881,-40566
2018-04-29,39.648,43.74,35.37,8.370000000000005,8.29,40.74,44.22,35.7,8.519999999999996,8.519999999999996,38.586,42.95,35.05,7.900000000000006,7.900000000000006,39.562,43.42,35.44,7.980000000000004,7.640000000000001,747610,1463840,198325,1265515,700863
2018-05-06,45.412,46.67,43.17,3.5,2.739999999999995,46.628,47.49,45.49,2.0,2.0,44.726,45.5,43.17,2.3299999999999983,1.3399999999999963,45.58,46.68,44.64,2.039999999999999,-0.7299999999999969,363775,535929,248732,287197,-246940
2018-05-13,44.962,45.55,44.53,1.019999999999996,0.9899999999999949,45.724,46.56,44.97,1.5900000000000034,1.5900000000000034,44.506,45.4,44.06,1.3399999999999963,1.3099999999999952,45.188,46.33,44.3,2.030000000000001,1.6899999999999977,395303,474726,303548,171178,-60436
2018-05-20,46.0775,46.27,45.91,0.36000000000000654,-0.22000000000000597,46.8575,47.89,46.32,1.5700000000000003,1.3500000000000014,45.8325,45.93,45.71,0.21999999999999886,-0.00999999999999801,46.33,46.94,46.09,0.8499999999999943,0.8399999999999963,264200,378074,153477,224597,63198
