Date,First Trust Multi Cap Growth AlphaDEX_Open_average,First Trust Multi Cap Growth AlphaDEX_Open_max,First Trust Multi Cap Growth AlphaDEX_Open_min,First Trust Multi Cap Growth AlphaDEX_Open_volatility,First Trust Multi Cap Growth AlphaDEX_Open_change,First Trust Multi Cap Growth AlphaDEX_High_average,First Trust Multi Cap Growth AlphaDEX_High_max,First Trust Multi Cap Growth AlphaDEX_High_min,First Trust Multi Cap Growth AlphaDEX_High_volatility,First Trust Multi Cap Growth AlphaDEX_High_change,First Trust Multi Cap Growth AlphaDEX_Low_average,First Trust Multi Cap Growth AlphaDEX_Low_max,First Trust Multi Cap Growth AlphaDEX_Low_min,First Trust Multi Cap Growth AlphaDEX_Low_volatility,First Trust Multi Cap Growth AlphaDEX_Low_change,First Trust Multi Cap Growth AlphaDEX_Close_average,First Trust Multi Cap Growth AlphaDEX_Close_max,First Trust Multi Cap Growth AlphaDEX_Close_min,First Trust Multi Cap Growth AlphaDEX_Close_volatility,First Trust Multi Cap Growth AlphaDEX_Close_change
2018-04-15,69.24,69.24,69.24,0.0,0.0,69.24,69.24,69.24,0.0,0.0,68.55,68.55,68.55,0.0,0.0,68.55,68.55,68.55,0.0,0.0
2018-04-22,67.84,67.84,67.84,0.0,0.0,67.94,67.94,67.94,0.0,0.0,67.67,67.67,67.67,0.0,0.0,67.73,67.73,67.73,0.0,0.0
2018-04-29,68.97,68.97,68.97,0.0,0.0,69.53,69.53,69.53,0.0,0.0,68.97,68.97,68.97,0.0,0.0,69.25,69.25,69.25,0.0,0.0
2018-05-06,71.4,71.4,71.4,0.0,0.0,71.4,71.4,71.4,0.0,0.0,70.72,70.72,70.72,0.0,0.0,70.72,70.72,70.72,0.0,0.0
2018-05-13,72.01,72.01,72.01,0.0,0.0,72.16,72.16,72.16,0.0,0.0,71.8,71.8,71.8,0.0,0.0,71.88,71.88,71.88,0.0,0.0
2018-05-20,71.78,71.78,71.78,0.0,0.0,71.8,71.8,71.8,0.0,0.0,71.5,71.5,71.5,0.0,0.0,71.52,71.52,71.52,0.0,0.0
2018-05-27,72.5,72.5,72.5,0.0,0.0,72.84,72.84,72.84,0.0,0.0,72.37,72.37,72.37,0.0,0.0,72.84,72.84,72.84,0.0,0.0
2018-06-03,73.83,73.83,73.83,0.0,0.0,74.01,74.01,74.01,0.0,0.0,73.79,73.79,73.79,0.0,0.0,73.85,73.85,73.85,0.0,0.0
2018-06-10,74.5,74.5,74.5,0.0,0.0,74.75,74.75,74.75,0.0,0.0,74.08,74.08,74.08,0.0,0.0,74.75,74.75,74.75,0.0,0.0
2018-06-17,73.48,73.48,73.48,0.0,0.0,73.48,73.48,73.48,0.0,0.0,71.67,71.67,71.67,0.0,0.0,71.67,71.67,71.67,0.0,0.0
2018-06-24,71.76,71.76,71.76,0.0,0.0,72.18,72.18,72.18,0.0,0.0,71.54,71.54,71.54,0.0,0.0,72.18,72.18,72.18,0.0,0.0
2018-07-01,73.72,73.72,73.72,0.0,0.0,74.02,74.02,74.02,0.0,0.0,73.54,73.54,73.54,0.0,0.0,73.92,73.92,73.92,0.0,0.0
2018-07-08,74.18,74.18,74.18,0.0,0.0,74.18,74.18,74.18,0.0,0.0,73.78,73.78,73.78,0.0,0.0,73.88,73.88,73.88,0.0,0.0
2018-07-15,74.84,74.84,74.84,0.0,0.0,74.84,74.84,74.84,0.0,0.0,74.3,74.3,74.3,0.0,0.0,74.64,74.64,74.64,0.0,0.0
2018-07-22,72.5,72.5,72.5,0.0,0.0,72.5,72.5,72.5,0.0,0.0,72.03,72.03,72.03,0.0,0.0,72.33,72.33,72.33,0.0,0.0
2018-07-29,73.61,73.61,73.61,0.0,0.0,74.05,74.05,74.05,0.0,0.0,73.61,73.61,73.61,0.0,0.0,73.94,73.94,73.94,0.0,0.0
2018-08-05,74.43,74.43,74.43,0.0,0.0,74.56,74.56,74.56,0.0,0.0,73.72,73.72,73.72,0.0,0.0,73.83,73.83,73.83,0.0,0.0
2018-08-12,74.49,74.49,74.49,0.0,0.0,74.66,74.66,74.66,0.0,0.0,74.24,74.24,74.24,0.0,0.0,74.59,74.59,74.59,0.0,0.0
2018-08-19,76.67,76.67,76.67,0.0,0.0,76.8,76.8,76.8,0.0,0.0,76.55,76.55,76.55,0.0,0.0,76.66,76.66,76.66,0.0,0.0
2018-08-26,76.72,76.72,76.72,0.0,0.0,77.43,77.43,77.43,0.0,0.0,76.72,76.72,76.72,0.0,0.0,77.43,77.43,77.43,0.0,0.0
2018-09-02,76.9,76.9,76.9,0.0,0.0,76.9,76.9,76.9,0.0,0.0,76.5,76.5,76.5,0.0,0.0,76.7,76.7,76.7,0.0,0.0
2018-09-09,76.75,76.75,76.75,0.0,0.0,77.0,77.0,77.0,0.0,0.0,76.37,76.37,76.37,0.0,0.0,76.38,76.38,76.38,0.0,0.0
2018-09-16,76.23,76.23,76.23,0.0,0.0,76.68,76.68,76.68,0.0,0.0,76.23,76.23,76.23,0.0,0.0,76.63,76.63,76.63,0.0,0.0
2018-09-23,77.45,77.45,77.45,0.0,0.0,77.45,77.45,77.45,0.0,0.0,76.32,76.32,76.32,0.0,0.0,76.32,76.32,76.32,0.0,0.0
2018-09-30,74.11,74.11,74.11,0.0,0.0,74.11,74.11,74.11,0.0,0.0,72.45,72.45,72.45,0.0,0.0,73.11,73.11,73.11,0.0,0.0
2018-10-07,69.67,69.67,69.67,0.0,0.0,70.16,70.16,70.16,0.0,0.0,69.37,69.37,69.37,0.0,0.0,69.94,69.94,69.94,0.0,0.0
2018-10-14,69.56,69.56,69.56,0.0,0.0,69.68,69.68,69.68,0.0,0.0,68.98,68.98,68.98,0.0,0.0,69.68,69.68,69.68,0.0,0.0
2018-10-21,67.04,67.04,67.04,0.0,0.0,67.07,67.07,67.07,0.0,0.0,64.72,64.72,64.72,0.0,0.0,65.3,65.3,65.3,0.0,0.0
2018-10-28,68.84,68.84,68.84,0.0,0.0,68.84,68.84,68.84,0.0,0.0,68.07,68.07,68.07,0.0,0.0,68.42,68.42,68.42,0.0,0.0
2018-11-04,68.5,68.5,68.5,0.0,0.0,68.5,68.5,68.5,0.0,0.0,67.64,67.64,67.64,0.0,0.0,67.84,67.84,67.84,0.0,0.0
2018-11-11,67.38,67.38,67.38,0.0,0.0,67.38,67.38,67.38,0.0,0.0,65.6,65.6,65.6,0.0,0.0,65.6,65.6,65.6,0.0,0.0
2018-11-18,65.78,65.78,65.78,0.0,0.0,66.04,66.04,66.04,0.0,0.0,65.69,65.69,65.69,0.0,0.0,66.04,66.04,66.04,0.0,0.0
2018-11-25,70.07,70.07,70.07,0.0,0.0,70.07,70.07,70.07,0.0,0.0,68.58,68.58,68.58,0.0,0.0,69.28,69.28,69.28,0.0,0.0
2018-12-02,64.85,64.85,64.85,0.0,0.0,65.01,65.01,65.01,0.0,0.0,63.88,63.88,63.88,0.0,0.0,64.71,64.71,64.71,0.0,0.0
2018-12-09,62.71,62.71,62.71,0.0,0.0,63.32,63.32,63.32,0.0,0.0,61.4,61.4,61.4,0.0,0.0,61.69,61.69,61.69,0.0,0.0
2018-12-16,57.41,57.41,57.41,0.0,0.0,57.7,57.7,57.7,0.0,0.0,56.57,56.57,56.57,0.0,0.0,56.57,56.57,56.57,0.0,0.0
2018-12-23,61.07,61.07,61.07,0.0,0.0,61.3,61.3,61.3,0.0,0.0,60.46,60.46,60.46,0.0,0.0,61.3,61.3,61.3,0.0,0.0
2018-12-30,62.64,62.64,62.64,0.0,0.0,63.09,63.09,63.09,0.0,0.0,62.64,62.64,62.64,0.0,0.0,63.01,63.01,63.01,0.0,0.0
2019-01-06,64.06,64.06,64.06,0.0,0.0,64.37,64.37,64.37,0.0,0.0,64.0,64.0,64.0,0.0,0.0,64.19,64.19,64.19,0.0,0.0
2019-01-13,66.18,66.18,66.18,0.0,0.0,66.72,66.72,66.72,0.0,0.0,65.8,65.8,65.8,0.0,0.0,66.48,66.48,66.48,0.0,0.0
2019-01-20,66.41,66.41,66.41,0.0,0.0,66.41,66.41,66.41,0.0,0.0,65.86,65.86,65.86,0.0,0.0,66.2,66.2,66.2,0.0,0.0
2019-01-27,68.01,68.01,68.01,0.0,0.0,68.46,68.46,68.46,0.0,0.0,67.77,67.77,67.77,0.0,0.0,68.46,68.46,68.46,0.0,0.0
2019-02-03,68.79,68.79,68.79,0.0,0.0,68.92,68.92,68.92,0.0,0.0,68.74,68.74,68.74,0.0,0.0,68.76,68.76,68.76,0.0,0.0
2019-02-10,70.35,70.35,70.35,0.0,0.0,70.63,70.63,70.63,0.0,0.0,70.35,70.35,70.35,0.0,0.0,70.63,70.63,70.63,0.0,0.0
2019-02-17,71.73,71.73,71.73,0.0,0.0,71.85,71.85,71.85,0.0,0.0,71.47,71.47,71.47,0.0,0.0,71.47,71.47,71.47,0.0,0.0
2019-02-24,71.72,71.72,71.72,0.0,0.0,71.72,71.72,71.72,0.0,0.0,70.4,70.4,70.4,0.0,0.0,70.81,70.81,70.81,0.0,0.0
2019-03-03,69.79,69.79,69.79,0.0,0.0,70.46,70.46,70.46,0.0,0.0,69.68,69.68,69.68,0.0,0.0,70.46,70.46,70.46,0.0,0.0
2019-03-10,71.58,71.58,71.58,0.0,0.0,71.65,71.65,71.65,0.0,0.0,71.04,71.04,71.04,0.0,0.0,71.45,71.45,71.45,0.0,0.0
2019-03-17,70.09,70.09,70.09,0.0,0.0,70.56,70.56,70.56,0.0,0.0,70.09,70.09,70.09,0.0,0.0,70.56,70.56,70.56,0.0,0.0
2019-03-24,72.02,72.02,72.02,0.0,0.0,72.27,72.27,72.27,0.0,0.0,71.95,71.95,71.95,0.0,0.0,72.27,72.27,72.27,0.0,0.0
2019-03-31,72.82,72.82,72.82,0.0,0.0,73.14,73.14,73.14,0.0,0.0,72.54,72.54,72.54,0.0,0.0,72.91,72.91,72.91,0.0,0.0
2019-04-07,73.68,73.68,73.68,0.0,0.0,73.68,73.68,73.68,0.0,0.0,73.21,73.21,73.21,0.0,0.0,73.28,73.28,73.28,0.0,0.0
2019-04-14,72.34,72.34,72.34,0.0,0.0,72.34,72.34,72.34,0.0,0.0,72.23,72.23,72.23,0.0,0.0,72.3,72.3,72.3,0.0,0.0
2019-04-21,73.93,73.93,73.93,0.0,0.0,73.94,73.94,73.94,0.0,0.0,73.65,73.65,73.65,0.0,0.0,73.83,73.83,73.83,0.0,0.0
2019-04-28,72.7,72.7,72.7,0.0,0.0,74.08,74.08,74.08,0.0,0.0,72.7,72.7,72.7,0.0,0.0,74.07,74.07,74.07,0.0,0.0
2019-05-05,70.61,70.61,70.61,0.0,0.0,70.9,70.9,70.9,0.0,0.0,70.39,70.39,70.39,0.0,0.0,70.53,70.53,70.53,0.0,0.0
2019-05-12,71.25,71.25,71.25,0.0,0.0,71.53,71.53,71.53,0.0,0.0,71.0,71.0,71.0,0.0,0.0,71.22,71.22,71.22,0.0,0.0
2019-05-19,71.31,71.31,71.31,0.0,0.0,71.31,71.31,71.31,0.0,0.0,70.92,70.92,70.92,0.0,0.0,71.14,71.14,71.14,0.0,0.0
2019-05-26,69.97,69.97,69.97,0.0,0.0,69.99,69.99,69.99,0.0,0.0,69.07,69.07,69.07,0.0,0.0,69.42,69.42,69.42,0.0,0.0
2019-06-02,73.75,73.75,73.75,0.0,0.0,74.0,74.0,74.0,0.0,0.0,73.32,73.32,73.32,0.0,0.0,73.34,73.34,73.34,0.0,0.0
2019-06-09,73.63,73.63,73.63,0.0,0.0,73.63,73.63,73.63,0.0,0.0,73.37,73.37,73.37,0.0,0.0,73.61,73.61,73.61,0.0,0.0
2019-06-16,74.64,74.64,74.64,0.0,0.0,74.64,74.64,74.64,0.0,0.0,74.15,74.15,74.15,0.0,0.0,74.15,74.15,74.15,0.0,0.0
2019-06-23,75.27,75.27,75.27,0.0,0.0,75.27,75.27,75.27,0.0,0.0,74.84,74.84,74.84,0.0,0.0,75.09,75.09,75.09,0.0,0.0
2019-06-30,75.58,75.58,75.58,0.0,0.0,75.72,75.72,75.72,0.0,0.0,75.4,75.4,75.4,0.0,0.0,75.48,75.48,75.48,0.0,0.0
2019-07-07,76.39,76.39,76.39,0.0,0.0,76.54,76.54,76.54,0.0,0.0,76.22,76.22,76.22,0.0,0.0,76.34,76.34,76.34,0.0,0.0
2019-07-14,75.57,75.57,75.57,0.0,0.0,75.96,75.96,75.96,0.0,0.0,75.57,75.57,75.57,0.0,0.0,75.82,75.82,75.82,0.0,0.0
2019-07-21,76.35,76.35,76.35,0.0,0.0,76.4,76.4,76.4,0.0,0.0,76.19,76.19,76.19,0.0,0.0,76.33,76.33,76.33,0.0,0.0
2019-07-28,73.12,73.12,73.12,0.0,0.0,73.12,73.12,73.12,0.0,0.0,71.61,71.61,71.61,0.0,0.0,72.15,72.15,72.15,0.0,0.0
2019-08-04,74.11,74.11,74.11,0.0,0.0,74.33,74.33,74.33,0.0,0.0,73.59,73.59,73.59,0.0,0.0,73.75,73.75,73.75,0.0,0.0
2019-08-11,74.73,74.73,74.73,0.0,0.0,75.02,75.02,75.02,0.0,0.0,74.62,74.62,74.62,0.0,0.0,74.8,74.8,74.8,0.0,0.0
2019-08-18,73.82,73.82,73.82,0.0,0.0,73.82,73.82,73.82,0.0,0.0,73.25,73.25,73.25,0.0,0.0,73.78,73.78,73.78,0.0,0.0
2019-08-25,75.0,75.0,75.0,0.0,0.0,75.07,75.07,75.07,0.0,0.0,74.48,74.48,74.48,0.0,0.0,74.48,74.48,74.48,0.0,0.0
2019-09-01,75.45,75.45,75.45,0.0,0.0,75.45,75.45,75.45,0.0,0.0,74.08,74.08,74.08,0.0,0.0,74.25,74.25,74.25,0.0,0.0
2019-09-08,74.66,74.66,74.66,0.0,0.0,74.9,74.9,74.9,0.0,0.0,74.66,74.66,74.66,0.0,0.0,74.8,74.8,74.8,0.0,0.0
2019-09-15,74.69,74.69,74.69,0.0,0.0,74.83,74.83,74.83,0.0,0.0,74.56,74.56,74.56,0.0,0.0,74.78,74.78,74.78,0.0,0.0
2019-09-22,73.04,73.04,73.04,0.0,0.0,73.51,73.51,73.51,0.0,0.0,72.92,72.92,72.92,0.0,0.0,73.3,73.3,73.3,0.0,0.0
2019-09-29,72.56,72.56,72.56,0.0,0.0,73.19,73.19,73.19,0.0,0.0,72.56,72.56,72.56,0.0,0.0,72.8,72.8,72.8,0.0,0.0
2019-10-06,73.05,73.05,73.05,0.0,0.0,73.09,73.09,73.09,0.0,0.0,72.94,72.94,72.94,0.0,0.0,72.94,72.94,72.94,0.0,0.0
2019-10-13,74.0,74.0,74.0,0.0,0.0,74.01,74.01,74.01,0.0,0.0,73.8,73.8,73.8,0.0,0.0,73.8,73.8,73.8,0.0,0.0
2019-10-20,74.08,74.08,74.08,0.0,0.0,74.2,74.2,74.2,0.0,0.0,73.94,73.94,73.94,0.0,0.0,74.02,74.02,74.02,0.0,0.0
2019-10-27,75.32,75.32,75.32,0.0,0.0,75.32,75.32,75.32,0.0,0.0,74.2,74.2,74.2,0.0,0.0,74.2,74.2,74.2,0.0,0.0
2019-11-03,74.04,74.04,74.04,0.0,0.0,74.32,74.32,74.32,0.0,0.0,74.04,74.04,74.04,0.0,0.0,74.3,74.3,74.3,0.0,0.0
2019-11-10,75.14,75.14,75.14,0.0,0.0,75.61,75.61,75.61,0.0,0.0,75.14,75.14,75.14,0.0,0.0,75.5,75.5,75.5,0.0,0.0
2019-11-17,75.8,75.8,75.8,0.0,0.0,76.45,76.45,76.45,0.0,0.0,75.68,75.68,75.68,0.0,0.0,76.26,76.26,76.26,0.0,0.0
2019-11-24,76.96,76.96,76.96,0.0,0.0,76.96,76.96,76.96,0.0,0.0,75.67,75.67,75.67,0.0,0.0,75.71,75.71,75.71,0.0,0.0
2019-12-01,76.3,76.3,76.3,0.0,0.0,76.3,76.3,76.3,0.0,0.0,76.11,76.11,76.11,0.0,0.0,76.12,76.12,76.12,0.0,0.0
2019-12-08,76.51,76.51,76.51,0.0,0.0,76.67,76.67,76.67,0.0,0.0,76.5,76.5,76.5,0.0,0.0,76.52,76.52,76.52,0.0,0.0
2019-12-15,77.27,77.27,77.27,0.0,0.0,77.33,77.33,77.33,0.0,0.0,77.19,77.19,77.19,0.0,0.0,77.19,77.19,77.19,0.0,0.0
2019-12-22,77.34,77.34,77.34,0.0,0.0,77.34,77.34,77.34,0.0,0.0,77.04,77.04,77.04,0.0,0.0,77.11,77.11,77.11,0.0,0.0
2019-12-29,77.14,77.14,77.14,0.0,0.0,77.71,77.71,77.71,0.0,0.0,77.14,77.14,77.14,0.0,0.0,77.67,77.67,77.67,0.0,0.0
