Date,HNI_Open_average,HNI_Open_max,HNI_Open_min,HNI_Open_volatility,HNI_Open_change,HNI_High_average,HNI_High_max,HNI_High_min,HNI_High_volatility,HNI_High_change,HNI_Low_average,HNI_Low_max,HNI_Low_min,HNI_Low_volatility,HNI_Low_change,HNI_Close_average,HNI_Close_max,HNI_Close_min,HNI_Close_volatility,HNI_Close_change,HNI_Volume_average,HNI_Volume_max,HNI_Volume_min,HNI_Volume_volatility,HNI_Volume_change
2018-01-14,39.25,39.9,38.54,1.3599999999999994,-1.3599999999999994,39.7325,40.41,39.22,1.1899999999999977,-1.1899999999999977,38.7375,39.08,38.42,0.6599999999999966,-0.6599999999999966,39.0625,39.32,38.64,0.6799999999999997,0.07000000000000028,176117,260989,120370,140619,-43629
2018-01-21,39.626,39.92,39.18,0.740000000000002,0.740000000000002,39.891999999999996,40.0,39.76,0.240000000000002,0.240000000000002,39.06,39.41,38.67,0.7399999999999949,0.5399999999999991,39.564,39.82,39.43,0.39000000000000057,0.00999999999999801,192348,262136,133433,128703,-111023
2018-01-28,38.876,39.48,37.97,1.509999999999998,-1.4600000000000009,39.282,39.69,38.18,1.509999999999998,-1.4799999999999969,38.342,38.92,37.58,1.3400000000000034,-1.3400000000000034,38.646,39.29,37.68,1.6099999999999994,-1.4699999999999989,162796,207801,121070,86731,31258
2018-02-04,36.2,37.31,35.08,2.230000000000004,-0.3100000000000023,36.854,37.91,35.93,1.9799999999999969,0.12999999999999545,35.222,35.85,34.89,0.9600000000000009,-0.6000000000000014,36.068,37.65,35.23,2.4200000000000017,1.769999999999996,292855,409690,207593,202097,182214
2018-02-11,38.022,39.45,36.95,2.5,1.8400000000000034,38.778,39.9,37.48,2.4200000000000017,1.8900000000000006,37.424,39.16,36.17,2.989999999999995,2.989999999999995,38.456,39.52,37.26,2.260000000000005,1.9600000000000009,203257,273960,113437,160523,-160523
2018-02-18,38.8875,39.13,38.69,0.44000000000000483,-0.17999999999999972,39.58,39.8,39.38,0.4199999999999946,-0.05999999999999517,38.5825,38.76,38.52,0.23999999999999488,0.00999999999999801,38.932500000000005,39.36,38.6,0.759999999999998,0.759999999999998,139461,171580,98389,73191,-73191
2018-02-25,38.234,39.5,36.9,2.6000000000000014,-2.5799999999999983,38.668,39.89,37.59,2.299999999999997,-2.0,37.504,38.94,36.63,2.309999999999995,-2.309999999999995,37.916,39.45,36.98,2.470000000000006,-2.010000000000005,174130,271090,96514,174576,174576
2018-03-04,38.132,39.27,37.21,2.0600000000000023,2.049999999999997,38.722,39.69,37.4,2.289999999999999,2.289999999999999,37.67,38.99,36.55,2.440000000000005,2.440000000000005,38.546,39.57,37.25,2.3200000000000003,2.3200000000000003,207980,261642,154103,107539,-78533
2018-03-11,39.414,39.95,38.83,1.1200000000000045,-0.740000000000002,39.782,40.46,39.01,1.4500000000000028,-0.11999999999999744,38.902,39.54,38.3,1.240000000000002,-0.5799999999999983,39.318,39.84,38.82,1.0200000000000031,-0.4300000000000068,149219,298251,90294,207957,177660
2018-03-18,38.33,39.3,36.68,2.6199999999999974,-2.6199999999999974,38.6,39.49,36.68,2.8100000000000023,-2.6199999999999974,37.236000000000004,38.44,34.7,3.739999999999995,-3.4299999999999997,37.546,38.8,34.72,4.079999999999998,-4.020000000000003,149205,215088,93473,121615,80232
2018-03-25,35.3575,35.71,34.89,0.8200000000000003,0.39000000000000057,35.75,36.3,35.51,0.7899999999999991,0.769999999999996,35.0025,35.65,34.72,0.9299999999999997,0.8999999999999986,35.475,36.09,34.89,1.2000000000000028,0.6900000000000048,167192,247105,102192,144913,78338
2018-04-01,36.16,37.0,35.6,1.3999999999999986,0.5799999999999983,36.726,37.25,36.0,1.25,1.2199999999999989,35.647999999999996,36.53,34.9,1.6300000000000026,0.8599999999999994,36.262,37.06,35.39,1.6700000000000017,0.6300000000000026,146855,175268,105656,69612,-29452
2018-04-08,36.02,36.21,35.78,0.4299999999999997,-0.21000000000000085,36.242,36.41,36.05,0.35999999999999943,-0.240000000000002,35.542,35.79,35.16,0.6300000000000026,0.5400000000000063,35.866,36.27,35.22,1.0500000000000043,0.6499999999999986,103180,157803,65472,92331,-78313
2018-04-15,36.076,36.45,35.52,0.9299999999999997,-0.4799999999999969,36.312,36.62,35.68,0.9399999999999977,-0.8200000000000003,35.626,36.01,35.14,0.8699999999999974,-0.4200000000000017,35.95,36.35,35.32,1.0300000000000011,-1.0300000000000011,117635,136158,100003,36155,250
2018-04-22,35.262,35.52,35.0,0.5200000000000031,0.07000000000000028,35.762,36.48,35.07,1.4099999999999966,-1.4099999999999966,34.804,35.18,34.19,0.990000000000002,-0.8100000000000023,35.078,35.59,34.25,1.3400000000000034,-1.1199999999999974,156567,229731,121869,107862,-107862
2018-04-29,33.876,34.31,33.3,1.0100000000000051,-0.30000000000000426,34.455999999999996,35.15,33.98,1.1700000000000017,0.6999999999999957,33.39,34.0,32.55,1.4500000000000028,0.6199999999999974,34.092,34.93,33.39,1.5399999999999991,1.5399999999999991,170645,227148,111189,115959,-73037
2018-05-06,35.392,35.8,34.84,0.9599999999999937,0.6999999999999957,35.814,36.18,35.34,0.8399999999999963,0.8399999999999963,35.184,35.69,34.84,0.8499999999999943,0.8200000000000003,35.58,36.0,35.13,0.8699999999999974,0.8699999999999974,131453,152721,93487,59234,-23958
2018-05-13,36.36,37.15,35.67,1.4799999999999969,1.1199999999999974,36.882,37.4,36.23,1.1700000000000017,1.1700000000000017,36.238,36.98,35.59,1.3899999999999935,1.1599999999999966,36.68,37.14,35.88,1.259999999999998,1.259999999999998,147574,192692,124628,68064,9179
2018-05-20,37.016,37.84,36.56,1.2800000000000011,-0.7199999999999989,37.406,37.89,36.98,0.9100000000000037,-0.6099999999999994,36.58,37.07,36.31,0.759999999999998,-0.5900000000000034,36.904,37.78,36.5,1.2800000000000011,-1.2800000000000011,126818,168049,95218,72831,37561
2018-05-27,37.195,38.09,36.24,1.8500000000000014,1.2100000000000009,37.695,38.23,36.93,1.2999999999999972,0.6000000000000014,36.585,37.02,35.83,1.1900000000000048,0.740000000000002,37.175,37.98,36.79,1.1899999999999977,-0.030000000000001137,175546,255707,92354,163353,126972
2018-06-03,37.018,37.38,36.75,0.6300000000000026,0.46000000000000085,37.410000000000004,37.67,37.25,0.4200000000000017,0.3400000000000034,36.717999999999996,37.24,36.3,0.9400000000000048,0.7700000000000031,37.166,37.57,36.78,0.7899999999999991,0.7899999999999991,173159,263759,128022,135737,-119161
2018-06-10,38.482,39.0,37.58,1.4200000000000017,1.3700000000000045,38.83,39.3,38.04,1.259999999999998,1.259999999999998,38.118,38.84,37.48,1.3600000000000065,0.4100000000000037,38.738,39.15,38.01,1.1400000000000006,1.1400000000000006,268143,518185,149534,368651,368651
2018-06-17,38.7,39.14,37.91,1.230000000000004,-1.0200000000000031,38.874,39.14,38.01,1.1300000000000026,-1.0900000000000034,37.878,38.35,37.49,0.8599999999999994,-0.7899999999999991,38.397999999999996,39.01,37.68,1.3299999999999983,-0.9399999999999977,265891,336989,222679,114310,40339
2018-06-24,37.24,37.72,36.78,0.9399999999999977,-0.17999999999999972,37.82,38.01,37.48,0.5300000000000011,0.4200000000000017,36.796,37.2,36.6,0.6000000000000014,0.5300000000000011,37.172,37.65,36.81,0.8399999999999963,0.39000000000000057,148157,222661,93896,128765,-90170
2018-07-01,38.067499999999995,39.05,36.85,2.1999999999999957,2.1999999999999957,38.675,39.48,37.56,1.9199999999999946,1.9199999999999946,37.8025,38.91,36.28,2.6299999999999955,2.6299999999999955,38.4925,39.03,37.52,1.509999999999998,1.509999999999998,138218,203138,80610,122528,-22953
2018-07-08,39.04,39.42,38.64,0.7800000000000011,-0.28000000000000114,39.455999999999996,39.64,39.11,0.5300000000000011,-0.09000000000000341,38.734,39.05,38.55,0.5,-0.1599999999999966,39.04,39.19,38.86,0.3299999999999983,0.05999999999999517,136117,164081,117887,46194,582
2018-07-15,38.842,39.23,38.5,0.7299999999999969,0.03999999999999915,39.266,39.68,38.91,0.7700000000000031,0.46000000000000085,38.47,39.09,38.05,1.0400000000000063,0.8300000000000054,38.93,39.3,38.56,0.7399999999999949,0.6699999999999946,170193,200965,142959,58006,29384
2018-07-22,42.162,44.84,38.98,5.8600000000000065,4.859999999999999,43.744,45.4,39.67,5.729999999999997,4.339999999999996,41.396,43.83,38.44,5.390000000000001,2.969999999999999,42.928,45.11,39.28,5.829999999999998,2.979999999999997,509158,1022501,152860,869641,208581
2018-07-29,42.97,43.39,42.26,1.1300000000000026,1.1300000000000026,43.516,43.85,43.11,0.740000000000002,0.740000000000002,42.618,42.83,42.26,0.5700000000000003,0.3400000000000034,43.038000000000004,43.34,42.62,0.720000000000006,0.060000000000002274,206957,338403,99614,238789,-90167
2018-08-05,42.976,43.22,42.69,0.5300000000000011,0.46000000000000085,43.418,43.73,43.11,0.6199999999999974,0.6199999999999974,42.722,42.95,42.41,0.5400000000000063,0.5400000000000063,43.104,43.43,42.56,0.8699999999999974,0.6999999999999957,109577,134812,82191,52621,-52621
2018-08-12,42.934,43.34,42.43,0.9100000000000037,-0.720000000000006,43.386,43.9,43.03,0.8699999999999974,-0.36999999999999744,42.562,43.08,42.2,0.8799999999999955,-0.21999999999999886,42.892,43.34,42.64,0.7000000000000028,0.04999999999999716,90808,111939,67699,44240,-44240
