Date,SEEL_stock_Open_average,SEEL_stock_Open_max,SEEL_stock_Open_min,SEEL_stock_Open_volatility,SEEL_stock_Open_change,SEEL_stock_High_average,SEEL_stock_High_max,SEEL_stock_High_min,SEEL_stock_High_volatility,SEEL_stock_High_change,SEEL_stock_Low_average,SEEL_stock_Low_max,SEEL_stock_Low_min,SEEL_stock_Low_volatility,SEEL_stock_Low_change,SEEL_stock_Close_average,SEEL_stock_Close_max,SEEL_stock_Close_min,SEEL_stock_Close_volatility,SEEL_stock_Close_change,SEEL_stock_Volume_average,SEEL_stock_Volume_max,SEEL_stock_Volume_min,SEEL_stock_Volume_volatility,SEEL_stock_Volume_change
2018-01-14,78.75,83.1,75.6,7.5,-2.6999999999999886,82.25025,87.3,79.101,8.198999999999998,-6.299999999999997,76.0515,78.303,74.7,3.6029999999999944,2.703000000000003,78.4125,79.5,76.5,3.0,1.2000000000000028,17984,32371,10943,21428,-20843
2018-01-21,75.89999999999999,80.1,69.0,11.099999999999994,-11.099999999999994,76.26,80.1,70.2,9.899999999999991,-9.899999999999991,71.832,76.83,66.0,10.829999999999998,-9.329999999999998,73.93379999999999,79.2,69.6,9.600000000000009,-9.600000000000009,16526,29760,10286,19474,5394
2018-01-28,70.86,75.0,67.8,7.200000000000003,-2.4000000000000057,73.2798,76.5,70.5,6.0,-5.099999999999994,68.49419999999999,70.671,66.3,4.371000000000009,-3.299999999999997,70.38,75.9,66.6,9.300000000000011,-9.300000000000011,18187,30623,8460,22163,-16709
2018-02-04,70.44,72.9,66.9,6.0,-3.9000000000000057,72.1788,77.097,69.6,7.497,-7.497,65.286,67.5,63.0,4.5,3.5999999999999943,69.06,71.4,66.9,4.5,2.3999999999999915,40050,97524,20111,77413,-64462
2018-02-11,71.88,86.4,32.1,54.300000000000004,-42.9,78.792,100.26,39.3,60.96000000000001,-44.400000000000006,68.166,84.6,27.9,56.699999999999996,-44.43,74.64,95.7,31.2,64.5,-49.8,201062,628398,33107,595291,500751
2018-02-18,31.950000000000003,34.2,29.1,5.100000000000001,1.7999999999999972,34.76625,37.395,31.77,5.6250000000000036,-5.6250000000000036,30.3045,33.0,27.918000000000003,5.081999999999997,2.081999999999997,32.4,34.2,30.6,3.6000000000000014,-3.299999999999997,96343,213365,39176,174189,-174189
2018-02-25,28.6434,30.9,26.13,4.77,-4.77,28.805999999999997,30.9,26.13,4.77,-4.77,25.68,29.1,18.9,10.200000000000003,-10.200000000000003,27.1074,29.1,24.506999999999998,4.5930000000000035,-4.5930000000000035,36767,62991,28155,34836,27098
2018-03-04,25.448999999999998,26.4,23.7,2.6999999999999993,2.6999999999999993,26.6298,26.97,26.096999999999998,0.8730000000000011,-0.0030000000000001137,24.5658,25.5,22.803,2.696999999999999,2.4269999999999996,25.7964,26.4,24.906,1.4939999999999998,-0.6359999999999992,13761,23826,7586,16240,-3222
2018-03-11,23.5548,26.096999999999998,21.6,4.496999999999996,-4.496999999999996,23.6614,26.096999999999998,21.603,4.493999999999996,-4.493999999999996,21.9966,23.4,19.8,3.599999999999998,-3.599999999999998,22.5558,23.904,20.793000000000003,3.110999999999997,-2.879999999999999,16689,21344,10738,10606,592
2018-03-18,21.0138,21.416999999999998,20.7,0.7169999999999987,-0.3000000000000007,21.7626,22.2,21.36,0.8399999999999999,-0.7469999999999963,20.376,20.7,19.98,0.7199999999999989,-0.14999999999999858,21.0306,21.498,20.385,1.1129999999999995,-1.1129999999999995,16850,30577,9111,21466,-19806
