Date,KMB_stock_Open_average,KMB_stock_Open_max,KMB_stock_Open_min,KMB_stock_Open_volatility,KMB_stock_Open_change,KMB_stock_High_average,KMB_stock_High_max,KMB_stock_High_min,KMB_stock_High_volatility,KMB_stock_High_change,KMB_stock_Low_average,KMB_stock_Low_max,KMB_stock_Low_min,KMB_stock_Low_volatility,KMB_stock_Low_change,KMB_stock_Close_average,KMB_stock_Close_max,KMB_stock_Close_min,KMB_stock_Close_volatility,KMB_stock_Close_change,KMB_stock_Volume_average,KMB_stock_Volume_max,KMB_stock_Volume_min,KMB_stock_Volume_volatility,KMB_stock_Volume_change
2018-07-08,105.328,106.28,104.84,1.4399999999999977,-1.3499999999999943,106.022,106.79,105.25,1.5400000000000063,-0.09000000000000341,104.406,105.0,103.17,1.8299999999999983,-0.25,105.156,105.62,104.76,0.8599999999999994,0.46999999999999886,2118561,2979295,1747938,1231357,199358
2018-07-15,104.69,105.89,103.0,2.8900000000000006,-2.220000000000013,105.55199999999999,106.57,104.05,2.519999999999996,-0.6400000000000006,103.828,105.37,102.15,3.219999999999999,-1.4000000000000057,104.8,106.47,103.55,2.9200000000000017,-0.7199999999999989,2432123,4612080,1669136,2942944,451533
2018-07-22,105.67999999999999,107.57,103.23,4.339999999999989,2.769999999999996,107.286,109.19,105.51,3.6799999999999926,3.6799999999999926,105.162,107.03,103.0,4.030000000000001,3.180000000000007,106.812,108.06,105.44,2.6200000000000045,2.6000000000000085,3007928,4215238,2207158,2008080,-1528700
2018-07-29,111.376,115.5,107.39,8.11,8.11,114.292,119.49,108.39,11.099999999999994,11.099999999999994,110.906,115.5,107.15,8.349999999999994,8.349999999999994,113.256,116.7,108.01,8.689999999999998,8.689999999999998,3842019,6698998,2099492,4599506,1147685
2018-08-05,113.708,116.07,110.84,5.22999999999999,-5.22999999999999,114.32600000000001,117.47,111.6,5.8700000000000045,-5.8700000000000045,112.532,115.9,109.88,6.02000000000001,-6.02000000000001,112.806,116.6,110.09,6.509999999999991,-6.509999999999991,1914335,2372711,1601927,770784,212652
2018-08-12,113.542,118.05,110.53,7.519999999999996,7.519999999999996,115.676,119.75,111.45,8.299999999999997,8.299999999999997,112.838,117.87,109.19,8.680000000000007,8.680000000000007,115.288,119.56,111.03,8.530000000000001,8.530000000000001,3551271,6018481,1478265,4540216,245389
2018-08-19,117.274,119.77,115.72,4.049999999999997,-3.700000000000003,117.772,120.48,116.59,3.8900000000000006,-3.6300000000000097,116.04599999999999,117.87,115.05,2.8200000000000074,-2.240000000000009,116.704,118.11,115.94,2.1700000000000017,-1.769999999999996,1597765,2211259,1119760,1091499,-1012520
2018-08-26,115.518,116.66,114.63,2.030000000000001,-2.030000000000001,116.154,116.95,115.48,1.4699999999999989,-1.2000000000000028,114.618,115.06,113.88,1.1800000000000068,-0.7099999999999937,115.116,115.54,114.38,1.1600000000000108,0.3100000000000023,1799786,2841857,1217462,1624395,343129
2018-09-02,114.665,115.51,113.18,2.3299999999999983,0.45000000000000284,116.1425,116.86,115.25,1.6099999999999994,0.5900000000000034,113.895,114.94,113.17,1.769999999999996,1.5799999999999983,115.4725,116.69,113.68,3.009999999999991,1.789999999999992,2224344,3171890,1312479,1859411,-589570
2018-09-09,115.82000000000001,116.21,115.06,1.1499999999999915,0.12000000000000455,116.34,116.65,115.81,0.8400000000000034,-0.12000000000000455,115.03999999999999,115.57,114.53,1.039999999999992,-0.37999999999999545,115.932,116.45,115.15,1.2999999999999972,0.75,1151564,1358188,967418,390770,22471
2018-09-16,116.808,117.57,115.84,1.7299999999999898,0.6899999999999977,117.312,117.57,116.92,0.6499999999999915,0.15000000000000568,115.984,116.59,115.55,1.0400000000000063,1.0400000000000063,116.76,117.09,116.15,0.9399999999999977,-0.37000000000000455,1421484,2131922,889173,1242749,737860
2018-09-23,113.886,116.34,112.63,3.710000000000008,-3.710000000000008,114.616,116.48,113.66,2.8200000000000074,-2.8200000000000074,112.75,113.91,112.3,1.6099999999999994,-1.2800000000000011,113.224,113.98,112.51,1.4699999999999989,-0.3400000000000034,1496970,1865631,1062038,803593,47732
2018-09-30,113.384,115.37,111.57,3.8000000000000114,-1.1899999999999977,114.31,115.85,112.56,3.289999999999992,-0.14000000000000057,112.404,113.36,110.74,2.6200000000000045,-0.4399999999999977,113.318,114.61,112.39,2.219999999999999,-0.14999999999999147,1747589,2227923,1130493,1097430,1097430
2018-10-07,112.0,114.38,108.85,5.530000000000001,-3.1000000000000085,113.826,115.59,109.57,6.02000000000001,-5.300000000000011,110.466,113.88,107.52,6.359999999999999,-4.359999999999999,111.718,114.27,108.13,6.140000000000001,-5.1299999999999955,2225948,3433304,1451018,1982286,786118
2018-10-14,109.998,112.06,108.91,3.1500000000000057,2.969999999999999,111.13,113.33,110.01,3.319999999999993,1.9399999999999977,108.944,110.13,107.7,2.4299999999999926,1.1799999999999926,109.778,110.29,108.82,1.470000000000013,-0.060000000000002274,2351938,4250839,1389820,2861019,2861019
2018-10-21,106.06400000000001,111.13,103.9,7.22999999999999,-7.22999999999999,107.382,112.4,104.27,8.13000000000001,-8.13000000000001,103.502,104.86,100.32,4.540000000000006,-4.540000000000006,104.526,106.4,102.31,4.090000000000003,-4.090000000000003,3760426,4400091,2931530,1468561,-472351
2018-10-28,104.504,106.66,102.85,3.8100000000000023,3.8100000000000023,105.886,106.86,103.8,3.0600000000000023,3.0600000000000023,103.27,104.53,101.28,3.25,3.25,104.868,106.23,102.3,3.930000000000007,3.180000000000007,2254333,2894379,1666909,1227470,-713459
2018-11-04,106.894,107.68,105.85,1.8300000000000125,1.8300000000000125,107.986,109.77,107.15,2.6199999999999903,2.6199999999999903,106.282,107.4,105.21,2.190000000000012,2.190000000000012,107.6,109.45,106.87,2.5799999999999983,2.5799999999999983,1652333,2234155,1187984,1046171,666371
2018-11-11,110.316,111.15,109.38,1.7700000000000102,1.7700000000000102,111.512,112.17,110.94,1.230000000000004,0.8900000000000006,109.624,110.34,109.2,1.1400000000000006,1.1300000000000097,110.678,111.27,109.97,1.2999999999999972,0.8900000000000006,1604444,2141539,1394917,746622,-746622
2018-11-18,110.95,111.3,110.8,0.5,0.04000000000000625,112.7425,113.82,111.97,1.8499999999999943,1.3399999999999892,110.1525,110.4,109.84,0.5600000000000023,0.5600000000000023,111.38499999999999,112.82,110.45,2.3699999999999903,2.3699999999999903,1501381,1790430,1110959,679471,-561119
2018-11-25,113.87599999999999,115.06,112.63,2.430000000000007,1.9399999999999977,115.118,115.79,113.26,2.530000000000001,2.309999999999988,113.23,114.2,111.5,2.700000000000003,2.700000000000003,114.56400000000001,115.45,113.02,2.430000000000007,2.3500000000000085,1932805,2311787,1329003,982784,371777
2018-12-02,113.4325,115.41,111.45,3.9599999999999937,-2.3699999999999903,114.1225,115.41,112.96,2.450000000000003,-1.5699999999999932,111.6975,112.39,110.16,2.230000000000004,0.23999999999999488,113.0275,113.5,112.51,0.9899999999999949,0.3100000000000023,2290076,2532010,2123147,408863,149052
2018-12-09,115.24,117.94,113.86,4.079999999999998,4.079999999999998,116.71,118.58,114.06,4.519999999999996,4.329999999999998,113.92,116.63,111.27,5.359999999999999,5.359999999999999,115.83800000000001,118.4,113.69,4.710000000000008,3.730000000000004,2448750,2745976,2033478,712498,-344564
2018-12-16,114.606,117.34,113.59,3.75,-3.6899999999999977,116.376,117.92,114.87,3.049999999999997,-0.8700000000000045,112.76,113.46,112.23,1.2299999999999898,-1.2299999999999898,114.304,115.95,113.44,2.510000000000005,1.769999999999996,3000467,5489612,1711949,3777663,3747253
2018-12-23,111.535,115.18,107.62,7.560000000000002,-1.9300000000000068,113.435,115.18,110.77,4.410000000000011,-0.3200000000000074,108.5675,112.34,106.59,5.75,5.5,110.92,113.21,106.85,6.359999999999999,6.359999999999999,2138219,2668909,1695656,973253,-973253
2018-12-30,112.08,113.44,110.81,2.6299999999999955,-2.6299999999999955,113.1175,114.29,112.36,1.9300000000000068,-1.9300000000000068,110.755,112.07,109.73,2.339999999999989,-2.339999999999989,112.0625,113.94,110.64,3.299999999999997,-2.0600000000000023,2508239,3264836,1876243,1388593,381164
2019-01-06,114.484,116.83,112.08,4.75,4.75,115.74600000000001,117.26,114.09,3.1700000000000017,3.1700000000000017,113.54599999999999,116.19,111.85,4.340000000000003,4.340000000000003,115.242,117.2,113.39,3.8100000000000023,3.8100000000000023,2102656,2753755,1688928,1064827,-40729
2019-01-13,115.978,116.55,114.58,1.9699999999999989,0.20999999999999375,116.89,117.97,114.97,3.0,1.019999999999996,115.106,116.15,113.39,2.760000000000005,0.6500000000000057,115.786,116.87,114.37,2.5,0.6200000000000045,2621222,3143407,2000770,1142637,-460217
2019-01-20,112.875,116.88,111.07,5.810000000000002,-5.449999999999989,114.14750000000001,117.11,112.22,4.890000000000001,-4.890000000000001,110.545,114.02,108.07,5.950000000000003,-5.950000000000003,111.735,115.23,108.12,7.109999999999999,-7.109999999999999,3497654,4921950,2886818,2035132,167082
2019-01-27,108.808,111.59,107.69,3.9000000000000057,3.5900000000000034,110.382,112.52,108.97,3.549999999999997,3.009999999999991,108.332,111.32,107.44,3.8799999999999955,3.539999999999992,109.438,111.74,107.87,3.8699999999999903,3.6899999999999977,2774165,4330932,2202954,2127978,-368454
2019-02-03,112.784,113.84,111.98,1.8599999999999994,1.1700000000000017,113.984,115.71,112.79,2.9199999999999875,2.9199999999999875,112.11200000000001,113.06,111.51,1.5499999999999972,1.2199999999999989,113.64,115.69,112.22,3.469999999999999,2.9200000000000017,2006150,2204588,1735823,468765,309594
2019-02-10,116.254,117.49,115.5,1.9899999999999949,1.9899999999999949,117.388,118.74,116.7,2.039999999999992,1.9099999999999966,115.79,117.06,115.01,2.049999999999997,1.5600000000000023,116.834,118.44,116.0,2.4399999999999977,1.6499999999999915,1841082,2118858,1511947,606911,-101228
2019-02-17,118.88,119.61,118.41,1.2000000000000028,0.46000000000000796,119.7825,119.89,119.61,0.28000000000000114,-0.28000000000000114,117.935,118.19,117.72,0.46999999999999886,0.21999999999999886,119.245,119.73,118.58,1.1500000000000057,-0.46999999999999886,1836913,2270920,1540343,730577,-393287
2019-02-24,117.676,119.55,116.83,2.719999999999999,-2.719999999999999,117.952,119.55,117.0,2.549999999999997,-2.549999999999997,116.556,117.52,115.07,2.450000000000003,-2.3500000000000085,116.946,117.78,115.68,2.0999999999999943,-2.0999999999999943,1538612,1790733,1192705,598028,94493
2019-03-03,115.938,116.65,115.01,1.6400000000000006,-1.0899999999999892,116.646,117.39,115.95,1.4399999999999977,-0.7399999999999949,115.288,116.35,114.62,1.7299999999999898,-0.20999999999999375,116.062,116.68,115.18,1.5,-0.5600000000000023,1376952,1644330,1139633,504697,-389060
2019-03-10,117.702,118.66,115.93,2.7299999999999898,2.3299999999999983,118.896,120.25,117.65,2.5999999999999943,2.5999999999999943,117.446,118.26,115.71,2.5500000000000114,2.5500000000000114,118.496,120.19,117.59,2.5999999999999943,2.5999999999999943,1496374,2872065,1021737,1850328,1624057
2019-03-17,120.078,121.4,119.32,2.0800000000000125,1.490000000000009,121.03999999999999,122.89,120.07,2.8200000000000074,2.510000000000005,119.4,120.99,118.51,2.4799999999999898,1.8699999999999903,120.518,122.05,119.57,2.480000000000004,2.480000000000004,1295541,1487750,988820,498930,404542
2019-03-24,122.906,123.84,122.0,1.8400000000000034,1.8400000000000034,123.728,124.5,122.38,2.1200000000000045,1.9100000000000108,122.496,123.59,121.43,2.1599999999999966,1.6199999999999903,123.226,123.9,121.91,1.990000000000009,1.990000000000009,1347273,1872254,999070,873184,317002
2019-03-31,122.524,123.79,121.8,1.990000000000009,-1.990000000000009,122.822,123.95,122.2,1.75,-1.75,121.44,122.07,120.97,1.0999999999999943,-0.5400000000000063,122.22,122.77,121.77,1.0,-0.8499999999999943,1198332,1776170,673411,1102759,-516775
2019-04-07,121.806,122.6,121.11,1.4899999999999949,0.9899999999999949,122.276,123.26,121.63,1.6300000000000097,1.3500000000000085,121.30199999999999,122.04,120.77,1.2700000000000102,0.9100000000000108,122.078,123.18,121.34,1.8400000000000034,1.5400000000000063,1123213,1314275,895635,418640,-243172
2019-04-14,123.3775,123.69,123.07,0.6200000000000045,0.6200000000000045,123.9025,124.76,123.49,1.2700000000000102,1.2700000000000102,122.5,122.92,121.95,0.9699999999999989,-0.3100000000000023,123.33,123.55,123.0,0.5499999999999972,0.5499999999999972,1202294,1405008,1004561,400447,400447
2019-04-21,126.356,130.0,123.66,6.340000000000003,-3.3000000000000114,127.756,132.47,124.33,8.14,-6.730000000000004,124.956,127.93,122.82,5.110000000000014,-3.680000000000007,126.004,130.25,124.01,6.239999999999995,-4.510000000000005,3634588,6569383,1722091,4847292,-4847292
2019-04-28,126.26,127.9,125.36,2.5400000000000063,1.8599999999999994,127.608,128.56,126.18,2.3799999999999955,1.529999999999987,125.528,126.92,124.89,2.030000000000001,2.030000000000001,126.772,128.38,125.25,3.1299999999999955,2.25,1334597,1934199,1013757,920442,-50370
2019-05-05,126.688,127.22,125.91,1.3100000000000023,-1.1200000000000045,127.844,128.31,127.2,1.1099999999999994,-0.6200000000000045,125.592,126.16,125.18,0.9799999999999898,-0.9799999999999898,126.962,127.9,126.18,1.7199999999999989,-0.46000000000000796,1233771,1821031,942233,878798,-878798
2019-05-12,127.818,129.0,126.37,2.6299999999999955,1.740000000000009,129.082,129.6,128.39,1.210000000000008,1.210000000000008,127.242,128.08,126.0,2.0800000000000125,1.8199999999999932,128.378,128.93,127.55,1.3800000000000097,0.9099999999999966,1245045,1538451,1028158,510293,-510293
2019-05-19,130.234,131.02,128.8,2.219999999999999,2.219999999999999,131.16,131.75,130.6,1.1500000000000057,1.1500000000000057,129.748,130.53,128.52,2.009999999999991,2.009999999999991,130.542,130.98,130.08,0.8999999999999773,0.5199999999999818,1206334,1495060,871945,623115,-623115
2019-05-26,129.5575,130.92,128.69,2.2299999999999898,-1.0,130.245,131.69,128.72,2.969999999999999,-1.7700000000000102,128.055,128.48,127.53,0.9499999999999886,-0.6899999999999835,128.7875,130.22,127.89,2.3299999999999983,-0.730000000000004,1332127,1720853,889322,831531,-245963
2019-06-02,131.708,134.25,128.41,5.840000000000003,5.840000000000003,133.448,135.78,131.12,4.659999999999997,4.659999999999997,131.292,134.0,128.0,6.0,6.0,132.89000000000001,134.91,131.03,3.8799999999999955,3.8799999999999955,1682734,2107986,1193473,914513,20084
2019-06-09,135.846,137.32,134.7,2.6200000000000045,2.3700000000000045,136.606,138.42,135.01,3.4099999999999966,3.4099999999999966,135.044,136.93,133.44,3.490000000000009,3.490000000000009,136.12,137.65,134.61,3.039999999999992,2.9399999999999977,1226389,1464928,899021,565907,475723
2019-06-16,136.966,138.44,135.81,2.6299999999999955,-0.789999999999992,137.356,138.98,136.24,2.7399999999999807,-1.1100000000000136,135.116,136.01,134.19,1.8199999999999932,-0.8999999999999773,136.212,137.2,135.59,1.6099999999999852,-1.6099999999999852,2181974,2792517,1780108,1012409,709362
2019-06-23,135.614,137.37,133.53,3.8400000000000034,-2.1499999999999773,136.424,137.98,134.65,3.329999999999984,-2.759999999999991,134.506,136.66,133.22,3.4399999999999977,-2.819999999999993,135.046,137.79,133.28,4.509999999999991,-4.509999999999991,2160203,5526867,1212790,4314077,4058482
2019-06-30,136.1275,137.84,134.22,3.6200000000000045,3.6200000000000045,137.23250000000002,138.65,135.68,2.969999999999999,2.319999999999993,135.3075,137.02,133.55,3.469999999999999,2.0600000000000023,136.725,138.35,135.42,2.930000000000007,1.6400000000000148,1341121,1950511,872467,1078044,-1078044
2019-07-07,137.684,138.24,136.93,1.3100000000000023,1.0699999999999932,138.498,138.9,137.91,0.9900000000000091,0.21000000000000796,136.756,137.49,135.96,1.5300000000000011,0.5600000000000023,137.868,138.76,136.87,1.8899999999999864,0.2699999999999818,1182380,1443889,921720,522169,-364660
2019-07-14,138.496,139.78,137.1,2.680000000000007,-0.9599999999999795,138.934,140.62,137.61,3.009999999999991,-1.539999999999992,137.218,138.36,135.64,2.7200000000000273,-2.670000000000016,137.816,139.25,135.74,3.509999999999991,-3.509999999999991,1530175,2152557,975223,1177334,521789
2019-07-21,135.59799999999998,136.5,133.81,2.6899999999999977,-0.12000000000000455,136.822,137.54,136.23,1.3100000000000023,1.3100000000000023,133.752,134.76,133.03,1.7299999999999898,1.049999999999983,135.304,137.17,134.26,2.9099999999999966,2.9099999999999966,2433761,4423055,1518347,2904708,-725095
2019-07-28,136.974,138.62,135.16,3.460000000000008,-2.200000000000017,138.274,140.0,136.94,3.0600000000000023,-2.0600000000000023,135.75,137.96,134.15,3.8100000000000023,-2.5800000000000125,136.662,138.3,135.24,3.0600000000000023,-2.3799999999999955,1481374,1838746,1186302,652444,221540
2019-08-04,135.774,138.93,133.65,5.280000000000001,3.1299999999999955,137.41400000000002,139.75,135.09,4.659999999999997,3.4499999999999886,134.19,137.15,132.32,4.8300000000000125,4.400000000000006,136.238,138.54,133.63,4.909999999999997,4.740000000000009,1514980,1751859,1329766,422093,-233131
2019-08-11,138.568,140.02,137.68,2.3400000000000034,1.6599999999999966,140.512,141.71,139.63,2.0800000000000125,2.0800000000000125,137.826,139.88,136.57,3.3100000000000023,2.1999999999999886,138.85,140.72,136.71,4.009999999999991,2.5900000000000034,1550521,2014281,881783,1132498,778678
2019-08-18,141.748,143.1,140.95,2.1500000000000057,0.5700000000000216,142.692,143.16,142.06,1.0999999999999943,-1.0999999999999943,139.994,141.02,137.57,3.450000000000017,-3.219999999999999,140.998,142.74,138.41,4.3300000000000125,-4.3300000000000125,1465364,2087558,989184,1098374,-250797
2019-08-25,141.416,142.79,139.39,3.4000000000000057,3.1500000000000057,142.026,142.99,140.82,2.170000000000016,1.75,140.172,140.6,138.91,1.6899999999999977,1.670000000000016,141.258,141.95,140.25,1.6999999999999886,0.8600000000000136,1138639,1346537,860382,486155,205269
2019-09-01,141.05,141.76,139.67,2.0900000000000034,-1.3500000000000227,141.8175,142.72,140.04,2.680000000000007,-1.8100000000000023,139.4725,141.54,137.38,4.159999999999997,-2.3100000000000023,140.43,142.68,138.05,4.6299999999999955,-3.4599999999999795,1829255,2360057,1295606,1064451,607548
2019-09-08,133.388,138.86,131.04,7.820000000000022,-6.77000000000001,134.366,138.86,131.96,6.900000000000006,-4.990000000000009,131.202,132.4,129.21,3.1899999999999977,-0.2599999999999909,132.464,133.58,131.15,2.430000000000007,-0.8600000000000136,2499328,3430922,1672043,1758879,-1758879
2019-09-15,132.108,134.56,128.66,5.900000000000006,3.0200000000000102,133.52,135.33,131.93,3.4000000000000057,3.4000000000000057,131.11599999999999,134.0,128.29,5.710000000000008,5.710000000000008,132.59,135.04,128.78,6.259999999999991,6.259999999999991,2010290,2783617,1511424,1272193,518005
2019-09-22,138.50199999999998,142.03,136.91,5.1200000000000045,5.1200000000000045,139.628,142.38,137.7,4.680000000000007,4.680000000000007,137.658,140.8,136.0,4.800000000000011,4.800000000000011,138.876,142.06,136.83,5.22999999999999,5.22999999999999,1794375,2316625,1524971,791654,-770585
2019-09-29,140.934,141.67,139.75,1.9199999999999875,-1.8700000000000045,142.104,143.5,140.72,2.780000000000001,-1.8799999999999955,139.644,141.54,137.9,3.6399999999999864,-1.789999999999992,140.964,142.05,139.72,2.3300000000000125,-0.45000000000001705,1385388,1876681,1109820,766861,-95146
2019-10-06,138.718,141.49,136.92,4.570000000000022,-3.75,139.418,141.73,138.14,3.5900000000000034,-3.1399999999999864,137.358,140.02,136.37,3.6500000000000057,-3.0,138.028,140.16,137.11,3.049999999999983,-2.530000000000001,1325274,1635090,1142809,492281,-119902
2019-10-13,135.564,137.9,134.26,3.640000000000015,-2.4399999999999977,136.418,137.9,134.73,3.170000000000016,-0.12000000000000455,133.986,134.64,133.11,1.5299999999999727,-0.12999999999999545,135.302,137.22,133.87,3.3499999999999943,2.1200000000000045,1460121,1765783,1084201,681582,479937
