Date,HNGRStock_Open_average,HNGRStock_Open_max,HNGRStock_Open_min,HNGRStock_Open_volatility,HNGRStock_Open_change,HNGRStock_High_average,HNGRStock_High_max,HNGRStock_High_min,HNGRStock_High_volatility,HNGRStock_High_change,HNGRStock_Low_average,HNGRStock_Low_max,HNGRStock_Low_min,HNGRStock_Low_volatility,HNGRStock_Low_change,HNGRStock_Close_average,HNGRStock_Close_max,HNGRStock_Close_min,HNGRStock_Close_volatility,HNGRStock_Close_change,HNGRStock_Volume_average,HNGRStock_Volume_max,HNGRStock_Volume_min,HNGRStock_Volume_volatility,HNGRStock_Volume_change
2018-01-14,14.557500000000001,14.68,14.4,0.27999999999999936,0.27999999999999936,14.715,14.75,14.65,0.09999999999999964,0.09999999999999964,14.4575,14.51,14.39,0.11999999999999922,0.11999999999999922,14.5825,14.74,14.45,0.2900000000000009,0.2900000000000009,17725,42559,5408,37151,-9745
2018-01-21,15.908,16.05,15.75,0.3000000000000007,0.08000000000000007,16.106,16.39,15.9,0.4900000000000002,-0.4900000000000002,15.804,15.91,15.6,0.3100000000000005,0.16999999999999993,15.906,16.0,15.77,0.23000000000000043,-0.23000000000000043,258417,436011,85123,350888,-172997
2018-01-28,15.790000000000001,15.88,15.71,0.16999999999999993,-0.08999999999999986,15.888,15.95,15.83,0.11999999999999922,0.040000000000000924,15.724,15.77,15.7,0.07000000000000028,-0.05999999999999872,15.778,15.88,15.7,0.1800000000000015,-0.11999999999999922,39636,138576,9114,129462,-122973
2018-02-04,15.67,15.8,15.46,0.33999999999999986,-0.25,15.74,15.9,15.5,0.40000000000000036,-0.40000000000000036,15.442,15.7,14.75,0.9499999999999993,-0.9499999999999993,15.566,15.73,15.25,0.4800000000000004,-0.4499999999999993,99129,287498,993,286505,-2465
2018-02-11,15.008,15.27,14.72,0.5499999999999989,-0.5499999999999989,15.094,15.49,14.75,0.7400000000000002,-0.4299999999999997,14.774000000000001,15.15,14.5,0.6500000000000004,-0.4299999999999997,14.908,15.25,14.65,0.5999999999999996,-0.41000000000000014,26296,61003,3210,57793,23359
2018-02-18,14.825,14.85,14.8,0.049999999999998934,-0.049999999999998934,14.877500000000001,14.89,14.85,0.040000000000000924,0.030000000000001137,14.755,14.8,14.72,0.08000000000000007,0.02999999999999936,14.8225,14.89,14.75,0.14000000000000057,0.09999999999999964,28596,38331,17473,20858,20858
2018-02-25,14.854000000000001,14.9,14.81,0.08999999999999986,0.08999999999999986,14.954,15.05,14.85,0.20000000000000107,0.1800000000000015,14.814,14.9,14.66,0.2400000000000002,0.2400000000000002,14.870000000000001,14.9,14.82,0.08000000000000007,0.08000000000000007,137876,515870,1658,514212,388627
2018-03-04,15.412,15.75,14.99,0.7599999999999998,0.7599999999999998,15.66,15.95,15.1,0.8499999999999996,0.8000000000000007,15.346,15.65,14.9,0.75,0.7199999999999989,15.58,15.9,15.05,0.8499999999999996,0.8499999999999996,20629,44710,5705,39005,-2517
2018-03-11,15.89,16.0,15.65,0.34999999999999964,0.34999999999999964,15.982000000000001,16.1,15.9,0.20000000000000107,0.20000000000000107,15.848,16.0,15.65,0.34999999999999964,0.34999999999999964,15.950000000000001,16.1,15.9,0.20000000000000107,0.20000000000000107,44813,204044,2383,201661,-201139
2018-03-18,16.058,16.1,16.0,0.10000000000000142,-0.10000000000000142,16.104,16.2,16.05,0.14999999999999858,-0.14999999999999858,16.0,16.0,16.0,0.0,0.0,16.01,16.05,16.0,0.05000000000000071,0.0,17360,45678,4237,41441,10164
2018-03-25,16.0,16.0,16.0,0.0,0.0,16.017500000000002,16.03,16.01,0.019999999999999574,-0.00999999999999801,15.995000000000001,16.0,15.98,0.019999999999999574,0.0,16.0,16.0,16.0,0.0,0.0,20887,33630,9071,24559,-12237
2018-04-01,16.014,16.02,16.01,0.00999999999999801,0.0,16.034,16.06,16.01,0.04999999999999716,-0.019999999999999574,16.006,16.01,16.0,0.010000000000001563,0.010000000000001563,16.026,16.05,16.01,0.03999999999999915,0.010000000000001563,21199,76957,2099,74858,-2029
2018-04-08,16.472,16.87,16.03,0.8399999999999999,0.8399999999999999,16.684,16.9,16.2,0.6999999999999993,0.6700000000000017,16.422,16.75,16.01,0.7399999999999984,0.7399999999999984,16.524,16.75,16.07,0.6799999999999997,0.6799999999999997,14772,29237,5839,23398,-11300
2018-04-15,17.252,18.05,16.85,1.1999999999999993,0.7099999999999973,17.9,19.4,16.85,2.549999999999997,1.1499999999999986,17.116,17.51,16.8,0.7100000000000009,0.7100000000000009,17.534,18.3,16.82,1.4800000000000004,0.9299999999999997,170237,651929,1994,649935,637620
2018-04-22,18.52,19.0,18.0,1.0,1.0,18.968,19.5,18.69,0.8099999999999987,-0.5,18.274,18.62,18.0,0.620000000000001,0.1999999999999993,18.43,18.7,18.1,0.5999999999999979,0.09999999999999787,9601,16545,3356,13189,273
2018-04-29,18.422,19.0,18.1,0.8999999999999986,-0.1999999999999993,18.434,19.0,18.1,0.8999999999999986,-0.1999999999999993,18.162,18.3,18.0,0.3000000000000007,-0.23000000000000043,18.206,18.3,18.0,0.3000000000000007,-0.3000000000000007,14042,32611,1236,31375,21387
2018-05-06,18.080000000000002,18.15,18.0,0.14999999999999858,0.05000000000000071,18.164,18.3,18.1,0.1999999999999993,0.15000000000000213,18.03,18.1,18.0,0.10000000000000142,0.05000000000000071,18.074,18.2,18.0,0.1999999999999993,0.14999999999999858,83268,346418,3152,343266,309997
2018-05-13,18.16,18.25,18.0,0.25,-0.25,18.374,19.0,18.12,0.879999999999999,0.75,18.054,18.18,17.82,0.35999999999999943,-0.14999999999999858,18.312,19.0,18.01,0.9899999999999984,0.8500000000000014,91828,310870,7588,303282,-302129
2018-05-20,18.142,19.0,17.57,1.4299999999999997,-1.4299999999999997,18.144,19.0,17.58,1.4200000000000017,-1.4200000000000017,17.746,18.11,17.45,0.6600000000000001,-0.6600000000000001,17.828,18.11,17.46,0.6499999999999986,-0.6499999999999986,31938,63383,8897,54486,-841
2018-05-27,17.4075,17.52,17.32,0.1999999999999993,-0.17999999999999972,17.435,17.52,17.33,0.19000000000000128,-0.0799999999999983,17.2725,17.3,17.25,0.05000000000000071,0.019999999999999574,17.355,17.45,17.3,0.14999999999999858,-0.14999999999999858,78866,212922,4745,208177,-208177
2018-06-03,17.598,18.0,17.32,0.6799999999999997,0.40000000000000213,17.768,18.0,17.4,0.6000000000000014,0.5399999999999991,17.46,17.85,17.27,0.5800000000000018,0.28999999999999915,17.62,18.0,17.3,0.6999999999999993,0.6499999999999986,12074,32171,3032,29139,-29139
2018-06-10,17.674,17.83,17.61,0.21999999999999886,-0.129999999999999,17.79,17.99,17.62,0.36999999999999744,-0.240000000000002,17.592,17.61,17.58,0.030000000000001137,0.020000000000003126,17.642,17.7,17.59,0.10999999999999943,0.05000000000000071,25520,93331,2425,90906,88183
