Date,BRDCY_Open_average,BRDCY_Open_max,BRDCY_Open_min,BRDCY_Open_volatility,BRDCY_Open_change,BRDCY_High_average,BRDCY_High_max,BRDCY_High_min,BRDCY_High_volatility,BRDCY_High_change,BRDCY_Low_average,BRDCY_Low_max,BRDCY_Low_min,BRDCY_Low_volatility,BRDCY_Low_change,BRDCY_Close_average,BRDCY_Close_max,BRDCY_Close_min,BRDCY_Close_volatility,BRDCY_Close_change,BRDCY_Volume_average,BRDCY_Volume_max,BRDCY_Volume_min,BRDCY_Volume_volatility,BRDCY_Volume_change
2018-01-14,24.43,24.88,24.08,0.8000000000000007,0.2900000000000027,24.6075,24.94,24.19,0.75,0.23000000000000043,24.3375,24.59,24.04,0.5500000000000007,0.28999999999999915,24.5075,24.88,24.04,0.8399999999999999,0.370000000000001,46458,96802,21517,75285,63220
2018-01-21,24.742,24.9,24.46,0.4399999999999977,0.05000000000000071,24.932,25.08,24.83,0.25,0.18999999999999773,24.716,24.84,24.46,0.379999999999999,0.03999999999999915,24.872,25.07,24.73,0.33999999999999986,0.17999999999999972,22393,38435,13414,25021,16980
2018-01-28,24.478,24.87,23.95,0.9200000000000017,-0.9200000000000017,24.622,24.88,24.44,0.4399999999999977,-0.4399999999999977,24.402,24.75,23.95,0.8000000000000007,-0.8000000000000007,24.508,24.84,24.2,0.6400000000000006,-0.6400000000000006,29284,60219,19205,41014,-6673
2018-02-04,23.034,23.73,22.41,1.3200000000000003,-0.6500000000000021,23.272,23.91,23.06,0.8500000000000014,-0.8300000000000018,22.616,23.11,22.21,0.8999999999999986,-0.8999999999999986,22.904,23.14,22.57,0.5700000000000003,-0.3299999999999983,42463,89471,27102,62369,1487
2018-02-11,22.78,23.45,22.29,1.1600000000000001,-0.5799999999999983,22.89,23.45,22.4,1.0500000000000007,-0.5799999999999983,22.478,22.78,22.21,0.5700000000000003,-0.33999999999999986,22.77,23.11,22.34,0.7699999999999996,-0.3999999999999986,27290,31603,20564,11039,7467
2018-02-18,22.425,22.56,22.25,0.3099999999999987,0.030000000000001137,22.49,22.59,22.27,0.3200000000000003,0.05000000000000071,22.215,22.39,22.06,0.33000000000000185,0.08999999999999986,22.310000000000002,22.57,22.11,0.46000000000000085,0.14999999999999858,25135,27814,22327,5487,4416
2018-02-25,22.138,22.52,21.34,1.1799999999999997,-1.1799999999999997,22.256,22.69,21.66,1.0300000000000011,-1.0300000000000011,21.964000000000002,22.51,21.25,1.2600000000000016,-1.2600000000000016,22.104,22.64,21.59,1.0500000000000007,-1.0300000000000011,25755,35213,15435,19778,5215
2018-03-04,21.806,22.06,21.63,0.4299999999999997,-0.17999999999999972,21.918,22.17,21.76,0.41000000000000014,-0.33000000000000185,21.727999999999998,21.91,21.58,0.33000000000000185,-0.23999999999999844,21.882,22.17,21.71,0.46000000000000085,-0.3400000000000034,23121,31785,17590,14195,-9736
2018-03-11,21.926,22.01,21.78,0.23000000000000043,-0.23000000000000043,21.998,22.11,21.86,0.25,-0.25,21.818,21.93,21.72,0.21000000000000085,-0.21000000000000085,21.89,22.02,21.77,0.25,-0.17999999999999972,31711,47214,16404,30810,10733
2018-03-18,21.374,21.65,21.06,0.5899999999999999,-0.33999999999999986,21.512,21.75,21.06,0.6900000000000013,-0.5800000000000018,21.253999999999998,21.51,20.7,0.8100000000000023,-0.629999999999999,21.326,21.61,20.71,0.8999999999999986,-0.7199999999999989,27191,37318,22572,14746,14301
2018-03-25,21.515,21.75,21.24,0.5100000000000016,0.5100000000000016,21.6675,22.07,21.41,0.6600000000000001,0.6600000000000001,21.3975,21.75,21.16,0.5899999999999999,0.5899999999999999,21.545,22.02,21.18,0.8399999999999999,0.6600000000000001,43377,65401,28245,37156,21521
2018-04-01,21.887999999999998,22.15,21.74,0.41000000000000014,0.16000000000000014,22.122,22.56,21.74,0.8200000000000003,0.28000000000000114,21.758,22.15,21.37,0.7799999999999976,0.35999999999999943,22.014,22.56,21.52,1.0399999999999991,0.28000000000000114,104521,360098,33138,326960,-7641
2018-04-08,21.87,22.18,21.57,0.6099999999999994,-0.28000000000000114,21.968,22.27,21.7,0.5700000000000003,-0.21999999999999886,21.814,22.1,21.57,0.5300000000000011,-0.16999999999999815,21.884,22.16,21.62,0.5399999999999991,-0.18999999999999773,34490,89586,16782,72804,-69803
2018-04-15,21.618,21.78,21.36,0.4200000000000017,-0.259999999999998,21.669999999999998,21.9,21.36,0.5399999999999991,-0.41999999999999815,21.48,21.74,21.15,0.5899999999999999,-0.5899999999999999,21.56,21.89,21.18,0.7100000000000009,-0.7100000000000009,89346,316843,16167,300676,-27521
2018-04-22,21.009999999999998,21.3,20.81,0.490000000000002,-0.17999999999999972,21.16,21.3,21.08,0.22000000000000242,0.0,20.892,21.14,20.67,0.46999999999999886,-0.14000000000000057,20.974,21.23,20.74,0.490000000000002,-0.05000000000000071,32966,56460,19767,36693,-4783
2018-04-29,20.534,20.76,20.31,0.45000000000000284,-0.3100000000000023,20.66,20.99,20.46,0.5299999999999976,-0.3999999999999986,20.482,20.68,20.3,0.379999999999999,-0.23999999999999844,20.594,20.81,20.39,0.41999999999999815,-0.21999999999999886,31583,57894,20874,37020,-33521
2018-05-06,20.478,20.54,20.43,0.10999999999999943,0.010000000000001563,20.588,20.7,20.44,0.259999999999998,-0.09999999999999787,20.436,20.53,20.33,0.20000000000000284,-0.10000000000000142,20.512,20.63,20.33,0.3000000000000007,-0.15000000000000213,66811,151686,24133,127553,-7840
2018-05-13,20.378,20.67,20.17,0.5,0.26000000000000156,20.448,20.67,20.25,0.4200000000000017,0.16000000000000014,20.28,20.45,20.13,0.3200000000000003,0.07000000000000028,20.358,20.53,20.2,0.33000000000000185,0.14000000000000057,27674,34236,20257,13979,9022
2018-05-20,20.474,20.72,20.29,0.4299999999999997,0.1999999999999993,20.616,20.76,20.41,0.3500000000000014,0.120000000000001,20.406,20.59,20.29,0.3000000000000007,0.15000000000000213,20.53,20.62,20.38,0.240000000000002,-0.07000000000000028,32813,57488,22915,34573,2370
2018-05-27,20.060000000000002,20.2,19.94,0.259999999999998,-0.14999999999999858,20.115000000000002,20.22,20.05,0.16999999999999815,-0.16999999999999815,19.98,20.12,19.91,0.21000000000000085,-0.1700000000000017,20.045,20.13,19.96,0.16999999999999815,-0.129999999999999,38522,58248,24050,34198,3069
2018-06-03,20.212,20.38,20.05,0.3299999999999983,0.23000000000000043,20.332,20.48,20.18,0.3000000000000007,0.240000000000002,20.192,20.35,20.05,0.3000000000000007,0.23000000000000043,20.308,20.45,20.15,0.3000000000000007,0.19000000000000128,161420,327790,43005,284785,-272151
2018-06-10,20.294,20.45,19.88,0.5700000000000003,-0.5100000000000016,20.352,20.52,19.92,0.5999999999999979,-0.4799999999999969,20.22,20.4,19.83,0.5700000000000003,-0.4700000000000024,20.288,20.46,19.89,0.5700000000000003,-0.48999999999999844,84249,109238,60683,48555,-6982
2018-06-17,19.872,20.02,19.75,0.2699999999999996,0.1999999999999993,19.98,20.06,19.89,0.16999999999999815,0.129999999999999,19.826,19.93,19.75,0.17999999999999972,0.17999999999999972,19.88,19.94,19.84,0.10000000000000142,0.10000000000000142,51232,62598,37886,24712,-24712
2018-06-24,19.794,20.27,19.55,0.7199999999999989,-0.33999999999999986,19.87,20.27,19.57,0.6999999999999993,-0.3200000000000003,19.696,20.01,19.5,0.5100000000000016,-0.21000000000000085,19.75,20.07,19.52,0.5500000000000007,-0.2699999999999996,140163,554552,24440,530112,2101
2018-07-01,18.655,18.86,18.45,0.41000000000000014,-0.3099999999999987,18.735,18.86,18.45,0.41000000000000014,0.010000000000001563,18.525,18.67,18.3,0.370000000000001,-0.1700000000000017,18.6525,18.82,18.41,0.41000000000000014,0.10000000000000142,57148,107830,16854,90976,65382
2018-07-08,18.406,18.82,18.11,0.7100000000000009,-0.629999999999999,18.451999999999998,18.82,18.15,0.6700000000000017,-0.5800000000000018,18.314,18.65,18.01,0.639999999999997,-0.4700000000000024,18.378,18.72,18.09,0.629999999999999,-0.5399999999999991,131018,347636,44398,303238,42358
2018-07-15,18.386,18.5,18.26,0.23999999999999844,0.23999999999999844,18.548,18.75,18.26,0.48999999999999844,0.29999999999999716,18.354,18.47,18.17,0.29999999999999716,0.2799999999999976,18.504,18.71,18.2,0.5100000000000016,0.33999999999999986,126734,176279,52072,124207,-46045
2018-07-22,18.874,19.21,18.64,0.5700000000000003,0.5700000000000003,18.978,19.26,18.75,0.5100000000000016,0.5100000000000016,18.852,19.15,18.63,0.5199999999999996,0.5199999999999996,18.914,19.18,18.69,0.48999999999999844,0.48999999999999844,71769,122648,30840,91808,-3804
2018-07-29,19.588,19.77,19.4,0.370000000000001,-0.2900000000000027,19.656,19.84,19.47,0.370000000000001,-0.22000000000000242,19.508,19.69,19.33,0.360000000000003,-0.21000000000000085,19.593999999999998,19.72,19.47,0.25,-0.10999999999999943,59446,108385,20250,88135,-88135
2018-08-05,19.256,19.5,19.09,0.41000000000000014,0.13999999999999702,19.36,19.53,19.21,0.3200000000000003,-0.0400000000000027,19.174,19.44,19.03,0.41000000000000014,-0.14000000000000057,19.258,19.48,19.07,0.41000000000000014,-0.25,33826,42303,26459,15844,3556
2018-08-12,18.68,18.91,18.36,0.5500000000000007,-0.21999999999999886,18.806,18.91,18.67,0.23999999999999844,-0.17999999999999972,18.574,18.73,18.36,0.370000000000001,-0.1700000000000017,18.706,18.81,18.59,0.21999999999999886,-0.120000000000001,59696,79795,38252,41543,-29352
2018-08-19,18.422,18.64,18.05,0.5899999999999999,-0.5599999999999987,18.556,18.75,18.27,0.4800000000000004,-0.28000000000000114,18.306,18.61,18.05,0.5599999999999987,-0.5599999999999987,18.398,18.75,18.18,0.5700000000000003,-0.5700000000000003,52139,115753,21355,94398,7512
2018-08-26,18.504,18.68,18.29,0.39000000000000057,0.15000000000000213,18.576,18.68,18.44,0.23999999999999844,-0.03999999999999915,18.426,18.57,18.29,0.28000000000000114,0.0,18.494,18.65,18.32,0.3299999999999983,-0.129999999999999,56299,66411,49385,17026,11975
2018-09-02,17.8975,18.01,17.75,0.26000000000000156,-0.26000000000000156,17.9075,18.01,17.79,0.22000000000000242,-0.22000000000000242,17.802500000000002,17.95,17.71,0.23999999999999844,-0.23999999999999844,17.86,17.98,17.76,0.21999999999999886,-0.21999999999999886,71682,118125,34893,83232,-13259
2018-09-09,18.068,18.59,17.65,0.9400000000000013,0.7399999999999984,18.094,18.59,17.71,0.879999999999999,0.7399999999999984,17.924,18.45,17.61,0.8399999999999999,0.75,17.978,18.5,17.68,0.8200000000000003,0.7699999999999996,77689,123537,46552,76985,-11217
2018-09-16,18.912,19.14,18.65,0.490000000000002,0.33999999999999986,18.945999999999998,19.14,18.65,0.490000000000002,0.370000000000001,18.774,18.96,18.54,0.4200000000000017,0.3500000000000014,18.848,19.02,18.57,0.4499999999999993,0.41000000000000014,52937,98379,26858,71521,-14224
2018-09-23,19.0,19.16,18.91,0.25,-0.07000000000000028,19.066,19.19,18.92,0.2699999999999996,-0.05999999999999872,18.93,19.1,18.8,0.3000000000000007,-0.03999999999999915,19.004,19.15,18.86,0.28999999999999915,-0.060000000000002274,34883,66735,21080,45655,-2390
2018-09-30,19.09,19.21,18.91,0.3000000000000007,-0.3000000000000007,19.188,19.38,18.98,0.3999999999999986,-0.3999999999999986,19.024,19.21,18.77,0.4400000000000013,-0.4400000000000013,19.098,19.3,18.84,0.46000000000000085,-0.4499999999999993,55660,108912,33025,75887,-14709
2018-10-07,18.874,19.11,18.6,0.509999999999998,0.21000000000000085,19.002,19.11,18.83,0.28000000000000114,0.030000000000001137,18.63,18.79,18.47,0.3200000000000003,-0.3200000000000003,18.838,19.04,18.7,0.33999999999999986,-0.25,47914,66104,19015,47089,47089
2018-10-14,18.978,19.26,18.6,0.6600000000000001,0.41000000000000014,19.132,19.42,18.77,0.6500000000000021,0.240000000000002,18.858,19.26,18.6,0.6600000000000001,0.23999999999999844,18.996,19.36,18.69,0.6699999999999982,0.16999999999999815,60198,93802,34779,59023,-17284
2018-10-21,18.646,18.85,18.24,0.610000000000003,-0.05000000000000071,18.79,18.96,18.56,0.40000000000000213,0.05000000000000071,18.472,18.76,18.2,0.5600000000000023,-0.13000000000000256,18.63,18.85,18.27,0.5800000000000018,0.020000000000003126,49932,86977,34619,52358,8829
2018-10-28,19.080000000000002,19.3,18.76,0.5399999999999991,-0.19000000000000128,19.192,19.34,19.05,0.28999999999999915,-0.19000000000000128,18.900000000000002,19.1,18.76,0.33999999999999986,-0.05999999999999872,19.052,19.22,18.93,0.28999999999999915,-0.07000000000000028,68400,156321,22681,133640,-116012
2018-11-04,18.922,19.3,18.4,0.9000000000000021,-0.120000000000001,19.07,19.5,18.64,0.8599999999999994,-0.28000000000000114,18.828,19.16,18.4,0.7600000000000016,-0.41000000000000014,18.988,19.45,18.57,0.879999999999999,-0.370000000000001,46097,53783,37796,15987,-13836
