Date,ABBV_Open_average,ABBV_Open_max,ABBV_Open_min,ABBV_Open_volatility,ABBV_Open_change,ABBV_High_average,ABBV_High_max,ABBV_High_min,ABBV_High_volatility,ABBV_High_change,ABBV_Low_average,ABBV_Low_max,ABBV_Low_min,ABBV_Low_volatility,ABBV_Low_change,ABBV_Close_average,ABBV_Close_max,ABBV_Close_min,ABBV_Close_volatility,ABBV_Close_change,ABBV_Volume_average,ABBV_Volume_max,ABBV_Volume_min,ABBV_Volume_volatility,ABBV_Volume_change
2018-01-14,103.316,104.7,100.26,4.439999999999998,4.439999999999998,104.82000000000001,106.54,103.0,3.5400000000000063,3.5400000000000063,102.8,104.46,100.0,4.459999999999994,4.459999999999994,104.358,106.49,102.49,4.0,4.0,5962832,8528643,4538146,3990497,-3990497
2018-01-21,110.676,121.5,105.26,16.239999999999995,15.329999999999998,114.316,125.86,106.23,19.629999999999995,17.180000000000007,109.47,118.98,104.1,14.88000000000001,13.950000000000003,112.942,123.21,105.38,17.83,16.930000000000007,9131312,19614480,4436532,15177948,5087369
2018-01-28,115.274,119.42,112.24,7.180000000000007,-6.420000000000002,117.788,121.45,115.53,5.920000000000002,-5.920000000000002,112.742,115.87,109.4,6.469999999999999,-6.469999999999999,113.824,116.34,109.51,6.829999999999998,-6.36999999999999,10910389,15744809,7184413,8560396,-2023622
2018-02-04,110.38,113.33,104.91,8.420000000000002,7.659999999999997,114.09,116.85,112.75,4.099999999999994,-0.18999999999999773,107.55199999999999,111.38,101.0,10.379999999999995,9.650000000000006,111.306,113.62,108.48,5.140000000000001,0.730000000000004,9016725,14107829,4823261,9284568,-9284568
2018-02-11,112.8575,115.23,111.04,4.189999999999998,3.6899999999999977,115.4025,119.2,112.41,6.790000000000006,6.790000000000006,112.0625,115.2,110.28,4.920000000000002,4.810000000000002,114.61,118.6,111.86,6.739999999999995,6.739999999999995,6933769,8828651,5316151,3512500,3512500
2018-02-18,118.49199999999999,119.27,117.72,1.5499999999999972,1.5499999999999972,120.722,121.72,119.31,2.4099999999999966,0.1700000000000017,117.516,119.04,116.58,2.460000000000008,1.8200000000000074,118.748,121.54,117.56,3.980000000000004,3.5600000000000023,5643763,8751398,4473498,4277900,-4277900
2018-02-25,116.612,121.21,112.94,8.269999999999996,-7.209999999999994,118.08,122.0,115.47,6.530000000000001,-5.680000000000007,114.106,118.16,111.81,6.349999999999994,-5.269999999999996,115.726,118.26,113.84,4.420000000000002,-2.6000000000000085,5595728,7148883,3975730,3173153,-778617
2018-03-04,116.168,119.4,112.58,6.820000000000007,3.3900000000000006,117.658,119.66,114.99,4.670000000000002,3.2900000000000063,115.198,117.93,112.21,5.720000000000013,4.1000000000000085,116.776,119.29,114.56,4.730000000000004,3.739999999999995,5169047,6179449,3650462,2528987,1242423
2018-03-11,117.446,120.34,113.74,6.6000000000000085,-5.52000000000001,118.666,121.45,114.98,6.469999999999999,-6.469999999999999,115.118,118.73,110.44,8.290000000000006,-8.290000000000006,115.872,119.75,112.03,7.719999999999999,-7.719999999999999,6452496,8879306,3556109,5323197,3195688
2018-03-18,105.73,113.08,98.99,14.090000000000003,-13.41000000000001,106.534,114.15,99.91,14.240000000000009,-14.240000000000009,101.694,112.09,91.76,20.33,-20.33,103.188,112.65,95.28,17.370000000000005,-17.370000000000005,12885429,26861220,4617979,22243241,8826813
2018-03-25,94.0525,95.5,92.19,3.3100000000000023,-1.5,95.6875,96.85,94.64,2.2099999999999937,-1.0799999999999983,91.625,93.5,90.3,3.200000000000003,-0.8200000000000074,93.0975,94.65,91.46,3.190000000000012,-0.5500000000000114,9297875,11154226,7399400,3754826,-3004813
