Date,SCHW_Open_average,SCHW_Open_max,SCHW_Open_min,SCHW_Open_volatility,SCHW_Open_change,SCHW_High_average,SCHW_High_max,SCHW_High_min,SCHW_High_volatility,SCHW_High_change,SCHW_Low_average,SCHW_Low_max,SCHW_Low_min,SCHW_Low_volatility,SCHW_Low_change,SCHW_Close_average,SCHW_Close_max,SCHW_Close_min,SCHW_Close_volatility,SCHW_Close_change,SCHW_Volume_average,SCHW_Volume_max,SCHW_Volume_min,SCHW_Volume_volatility,SCHW_Volume_change
2018-01-14,55.64,55.78,55.44,0.3400000000000034,-0.28999999999999915,56.05,56.25,55.6,0.6499999999999986,-0.5300000000000011,54.9425,55.15,54.52,0.6299999999999955,0.17999999999999972,55.6075,56.09,55.33,0.7600000000000051,-0.05000000000000426,7738550,9365297,5837280,3528017,-1925840
2018-01-21,55.257999999999996,55.75,54.37,1.3800000000000026,-1.0300000000000011,55.486,55.87,54.43,1.4399999999999977,-1.1799999999999997,54.486,55.03,53.74,1.2899999999999991,-0.9899999999999949,54.92,55.44,54.18,1.259999999999998,-1.1699999999999946,7368837,8782004,6351387,2430617,1536398
2018-01-28,53.918,54.75,53.28,1.4699999999999989,0.39000000000000057,54.582,55.05,53.81,1.2399999999999949,0.29999999999999716,53.282000000000004,53.87,53.06,0.8099999999999952,-0.7299999999999969,53.768,54.91,53.2,1.7099999999999937,-0.7099999999999937,8038662,9097595,6938091,2159504,1045241
2018-02-04,51.306,52.54,50.0,2.539999999999999,-2.3299999999999983,52.594,54.1,50.52,3.5799999999999983,-3.5799999999999983,49.736,51.64,48.04,3.6000000000000014,-2.9100000000000037,51.04,52.86,48.9,3.960000000000001,-1.1700000000000017,12140575,14434784,10182203,4252581,1656473
2018-02-11,51.452,52.92,50.63,2.289999999999999,1.3200000000000003,52.21,53.13,51.22,1.9100000000000037,1.0900000000000034,51.0,51.72,50.29,1.4299999999999997,1.2899999999999991,51.798,52.4,50.94,1.4600000000000009,1.230000000000004,6166298,7561259,4921352,2639907,-1675017
2018-02-18,52.28,52.69,51.95,0.7399999999999949,0.25,52.925,53.13,52.72,0.4100000000000037,0.03999999999999915,52.0075,52.21,51.85,0.35999999999999943,0.07000000000000028,52.3525,52.74,52.03,0.7100000000000009,0.3999999999999986,5534120,6315592,4671544,1644048,581246
2018-02-25,53.04,54.0,51.56,2.4399999999999977,-1.4399999999999977,53.976,55.39,52.76,2.6300000000000026,-0.9699999999999989,52.244,53.74,50.47,3.270000000000003,-2.0500000000000043,53.046,53.8,52.05,1.75,-1.0999999999999943,7193493,8601863,5767308,2834555,2819295
2018-03-04,54.336,56.41,51.96,4.449999999999996,4.449999999999996,55.55,57.73,53.84,3.8899999999999935,3.8899999999999935,53.918,56.4,51.8,4.600000000000001,4.600000000000001,55.476,57.7,53.61,4.090000000000003,4.090000000000003,7239196,8160751,5762427,2398324,1389805
2018-03-11,56.848,57.92,55.79,2.1300000000000026,-2.0700000000000003,57.204,58.11,56.32,1.7899999999999991,-1.5300000000000011,56.086,57.54,55.19,2.3500000000000014,-1.9699999999999989,56.336,57.76,55.59,2.1699999999999946,-2.049999999999997,7296420,9871107,5309745,4561362,2211341
2018-03-18,55.182,55.96,53.5,2.460000000000001,-2.1599999999999966,55.566,56.69,53.62,3.0700000000000003,-2.3400000000000034,54.014,55.61,51.18,4.43,-3.450000000000003,54.44,55.97,51.32,4.649999999999999,-4.350000000000001,6509457,7755190,5274669,2480521,490988
2018-03-25,52.06,53.1,51.14,1.9600000000000009,-1.2000000000000028,52.7025,53.49,51.82,1.6700000000000017,-0.7199999999999989,50.807500000000005,51.57,50.02,1.5499999999999972,-0.9500000000000028,51.9025,52.96,50.9,2.0600000000000023,-0.740000000000002,7373556,8226055,6043943,2182112,2182112
2018-04-01,51.336,52.26,50.06,2.1999999999999957,-0.5200000000000031,51.956,52.74,51.32,1.4200000000000017,-0.480000000000004,50.288000000000004,51.67,49.74,1.9299999999999997,0.03999999999999915,51.153999999999996,52.35,50.11,2.240000000000002,-0.29999999999999716,7591147,8356364,6266292,2090072,-184987
2018-04-08,51.246,52.54,50.45,2.0899999999999963,2.0899999999999963,51.842,52.6,51.39,1.2100000000000009,1.1099999999999994,50.592,51.12,50.06,1.0599999999999952,0.5700000000000003,51.082,51.73,50.21,1.519999999999996,0.8299999999999983,5752110,6858513,4451654,2406859,865124
2018-04-15,53.002,53.71,52.01,1.7000000000000028,1.6300000000000026,54.04,55.6,53.19,2.4100000000000037,2.4100000000000037,52.498,53.4,51.8,1.6000000000000014,1.6000000000000014,53.508,54.99,52.18,2.8100000000000023,1.9100000000000037,8602385,10153457,7139226,3014231,1185667
2018-04-22,55.086,55.77,54.11,1.6600000000000037,0.259999999999998,55.776,56.27,54.9,1.3700000000000045,0.2700000000000031,54.364,55.37,53.37,2.0,0.5399999999999991,55.22,55.99,54.49,1.5,0.6200000000000045,7902764,9931666,5342053,4589613,-3786214
2018-04-29,55.364000000000004,56.2,54.62,1.5800000000000054,-1.5800000000000054,55.996,56.46,55.27,1.1899999999999977,0.03999999999999915,54.778,55.67,54.06,1.6099999999999994,-1.3900000000000006,55.606,56.09,55.0,1.0900000000000034,0.4100000000000037,5366614,5869908,5001518,868390,-482264
2018-05-06,57.732,59.21,56.35,2.8599999999999994,2.8599999999999994,58.56,59.94,57.2,2.739999999999995,2.739999999999995,57.467999999999996,58.9,56.11,2.789999999999999,2.789999999999999,58.292,59.46,56.97,2.490000000000002,2.490000000000002,6380965,7039270,6015340,1023930,174723
2018-05-13,59.08,59.59,58.74,0.8500000000000014,-0.30000000000000426,59.486,59.78,59.15,0.6300000000000026,-0.2700000000000031,58.63,58.88,58.43,0.45000000000000284,0.45000000000000284,59.018,59.32,58.82,0.5,0.21000000000000085,5861356,7406750,3312043,4094707,-2808212
2018-05-20,58.956,59.67,57.85,1.8200000000000003,-1.6899999999999977,59.254,60.22,58.01,2.210000000000001,-2.210000000000001,58.256,59.48,56.8,2.6799999999999997,-2.5400000000000063,58.68,59.59,57.3,2.2900000000000063,-2.1400000000000006,6469561,7279481,5026439,2253042,-501331
2018-05-27,56.255,56.53,55.85,0.6799999999999997,0.03999999999999915,56.6075,57.02,56.26,0.7600000000000051,0.2600000000000051,55.49,56.34,54.81,1.5300000000000011,1.5300000000000011,55.875,56.73,55.14,1.5899999999999963,1.5899999999999963,8020955,9514286,6694538,2819748,-1542557
2018-06-03,57.128,58.11,56.52,1.5899999999999963,0.19999999999999574,57.636,58.25,56.95,1.2999999999999972,0.5100000000000051,56.632,56.96,56.13,0.8299999999999983,0.30000000000000426,57.236,57.95,56.3,1.6500000000000057,0.8699999999999974,4089630,4799281,2843591,1955690,-1744913
2018-06-10,57.376000000000005,57.85,56.34,1.509999999999998,-1.509999999999998,57.69,58.22,56.6,1.6199999999999974,-1.4399999999999977,56.528,57.26,55.37,1.8900000000000006,-1.8900000000000006,56.956,57.41,56.09,1.3199999999999932,-1.3199999999999932,4999660,8367326,2731952,5635374,5635374
2018-06-17,55.348,55.79,54.72,1.0700000000000003,0.3399999999999963,55.756,56.15,55.51,0.6400000000000006,0.14000000000000057,54.87,55.39,54.51,0.8800000000000026,-0.1700000000000017,55.3,55.54,54.9,0.6400000000000006,-0.5799999999999983,5116416,7593533,3743897,3849636,2541855
2018-06-24,53.058,54.5,51.9,2.6000000000000014,-2.270000000000003,53.288,54.53,52.05,2.480000000000004,-2.039999999999999,51.96,53.01,51.05,1.9600000000000009,-1.6799999999999997,52.238,53.41,51.1,2.309999999999995,-2.309999999999995,6401126,7194298,5021456,2172842,634232
2018-07-01,50.53,51.5,49.49,2.009999999999998,-1.0700000000000003,51.165,51.7,50.57,1.1300000000000026,-0.269999999999996,49.82,50.32,49.35,0.9699999999999989,-0.9699999999999989,50.4175,51.3,49.48,1.8200000000000003,-0.6499999999999986,6175957,8985588,2490104,6495484,278602
2018-07-08,51.002,51.9,50.71,1.1899999999999977,-0.17999999999999972,51.358000000000004,52.02,50.78,1.240000000000002,-1.240000000000002,50.47,51.03,49.9,1.1300000000000026,-0.9400000000000048,50.97,51.9,50.47,1.4299999999999997,-1.2800000000000011,5724220,6404555,4965955,1438600,-1180290
2018-07-15,52.586,53.91,50.79,3.1199999999999974,1.7700000000000031,53.226,54.26,51.38,2.8799999999999955,1.259999999999998,52.184,53.12,50.66,2.460000000000001,1.2700000000000031,52.638,54.22,51.06,3.1599999999999966,1.0899999999999963,7329287,8638664,6194448,2444216,1825548
2018-07-22,52.752,53.08,52.15,0.9299999999999997,0.6000000000000014,53.138,53.61,52.73,0.8800000000000026,0.28000000000000114,52.31,52.54,52.0,0.5399999999999991,0.14000000000000057,52.722,52.94,52.55,0.39000000000000057,-0.060000000000002274,4576218,5442826,3362084,2080742,-592462
2018-07-29,51.296,52.7,50.2,2.5,-2.3100000000000023,51.654,52.75,50.49,2.259999999999998,-2.0700000000000003,50.298,51.25,49.67,1.5799999999999983,-1.2899999999999991,50.736000000000004,51.32,50.13,1.1899999999999977,-1.0300000000000011,7485134,15252644,4219492,11033152,-674818
2018-08-05,50.466,50.79,50.18,0.6099999999999994,-0.07000000000000028,50.96,51.87,50.47,1.3999999999999986,0.240000000000002,50.193999999999996,50.55,49.79,0.759999999999998,-0.11999999999999744,50.606,50.79,50.4,0.39000000000000057,0.21000000000000085,4534762,5060215,3993665,1066550,-718497
2018-08-12,50.476,51.0,50.0,1.0,0.3200000000000003,50.93,51.41,50.56,0.8499999999999943,0.03999999999999915,50.15,50.33,49.82,0.509999999999998,0.259999999999998,50.582,51.13,50.11,1.0200000000000031,0.7899999999999991,3887211,4798143,3485115,1313028,-1171039
2018-08-19,50.436,51.0,49.79,1.2100000000000009,-0.5300000000000011,51.14,51.53,50.77,0.759999999999998,-0.6200000000000045,50.096,50.94,49.32,1.6199999999999974,-0.5300000000000011,50.648,51.42,50.17,1.25,-0.8700000000000045,6440302,16320470,2728710,13591760,1024607
2018-08-26,51.058,51.58,50.38,1.1999999999999957,-0.44999999999999574,51.498,51.8,50.89,0.9099999999999966,-0.8999999999999986,50.774,51.18,50.21,0.9699999999999989,-0.6199999999999974,51.058,51.37,50.56,0.8099999999999952,-0.5799999999999983,5017706,5642830,4274325,1368505,-543988
2018-09-02,50.535,51.13,49.73,1.4000000000000057,-1.0500000000000043,51.0375,51.58,50.38,1.1999999999999957,-1.1999999999999957,49.8725,50.61,49.15,1.4600000000000009,-1.3500000000000014,50.3775,51.32,49.51,1.8100000000000023,-1.1600000000000037,5859622,7999779,3872881,4126898,4126898
