Date,ishares S&P 500_Open_average,ishares S&P 500_Open_max,ishares S&P 500_Open_min,ishares S&P 500_Open_volatility,ishares S&P 500_Open_change,ishares S&P 500_High_average,ishares S&P 500_High_max,ishares S&P 500_High_min,ishares S&P 500_High_volatility,ishares S&P 500_High_change,ishares S&P 500_Low_average,ishares S&P 500_Low_max,ishares S&P 500_Low_min,ishares S&P 500_Low_volatility,ishares S&P 500_Low_change,ishares S&P 500_Close_average,ishares S&P 500_Close_max,ishares S&P 500_Close_min,ishares S&P 500_Close_volatility,ishares S&P 500_Close_change
2018-08-05,285.08,285.08,285.08,0.0,0.0,285.78,285.78,285.78,0.0,0.0,283.38,283.38,283.38,0.0,0.0,283.72,283.72,283.72,0.0,0.0
2018-08-12,287.21,287.21,287.21,0.0,0.0,287.62,287.62,287.62,0.0,0.0,286.68,286.68,286.68,0.0,0.0,287.35,287.35,287.35,0.0,0.0
2018-08-19,290.5,290.5,290.5,0.0,0.0,291.57,291.57,291.57,0.0,0.0,290.33,290.33,290.33,0.0,0.0,291.41,291.41,291.41,0.0,0.0
2018-08-26,291.53,291.53,291.53,0.0,0.0,292.5,292.5,292.5,0.0,0.0,290.97,290.97,290.97,0.0,0.0,292.04,292.04,292.04,0.0,0.0
2018-09-02,290.42,290.42,290.42,0.0,0.0,290.71,290.71,290.71,0.0,0.0,289.54,289.54,289.54,0.0,0.0,289.85,289.85,289.85,0.0,0.0
2018-09-09,292.51,292.51,292.51,0.0,0.0,292.54,292.54,292.54,0.0,0.0,290.72,290.72,290.72,0.0,0.0,291.04,291.04,291.04,0.0,0.0
2018-09-16,294.39,294.39,294.39,0.0,0.0,294.54,294.54,294.54,0.0,0.0,293.4,293.4,293.4,0.0,0.0,294.07,294.07,294.07,0.0,0.0
2018-09-23,293.9,293.9,293.9,0.0,0.0,294.69,294.69,294.69,0.0,0.0,292.76,292.76,292.76,0.0,0.0,293.47,293.47,293.47,0.0,0.0
2018-09-30,288.77,288.77,288.77,0.0,0.0,289.96,289.96,289.96,0.0,0.0,287.21,287.21,287.21,0.0,0.0,289.54,289.54,289.54,0.0,0.0
2018-10-07,277.21,277.21,277.21,0.0,0.0,278.71,278.71,278.71,0.0,0.0,275.99,275.99,275.99,0.0,0.0,276.15,276.15,276.15,0.0,0.0
2018-10-14,278.68,278.68,278.68,0.0,0.0,279.03,279.03,279.03,0.0,0.0,276.06,276.06,276.06,0.0,0.0,276.84,276.84,276.84,0.0,0.0
2018-10-21,270.47,270.47,270.47,0.0,0.0,271.88,271.88,271.88,0.0,0.0,261.49,261.49,261.49,0.0,0.0,265.25,265.25,265.25,0.0,0.0
2018-10-28,274.2,274.2,274.2,0.0,0.0,275.66,275.66,275.66,0.0,0.0,273.02,273.02,273.02,0.0,0.0,275.19,275.19,275.19,0.0,0.0
2018-11-04,278.87,278.87,278.87,0.0,0.0,279.12,279.12,279.12,0.0,0.0,273.63,273.63,273.63,0.0,0.0,274.13,274.13,274.13,0.0,0.0
2018-11-11,274.73,274.73,274.73,0.0,0.0,274.99,274.99,274.99,0.0,0.0,269.71,269.71,269.71,0.0,0.0,270.76,270.76,270.76,0.0,0.0
2018-11-18,267.39,267.39,267.39,0.0,0.0,269.16,269.16,269.16,0.0,0.0,266.94,266.94,266.94,0.0,0.0,269.1,269.1,269.1,0.0,0.0
2018-11-25,282.04,282.04,282.04,0.0,0.0,282.19,282.19,282.19,0.0,0.0,279.21,279.21,279.21,0.0,0.0,280.98,280.98,280.98,0.0,0.0
2018-12-02,264.98,264.98,264.98,0.0,0.0,266.75,266.75,266.75,0.0,0.0,260.15,260.15,260.15,0.0,0.0,265.64,265.64,265.64,0.0,0.0
2018-12-09,259.62,259.62,259.62,0.0,0.0,260.75,260.75,260.75,0.0,0.0,253.59,253.59,253.59,0.0,0.0,255.3,255.3,255.3,0.0,0.0
2018-12-16,240.47,240.47,240.47,0.0,0.0,241.67,241.67,241.67,0.0,0.0,235.72,235.72,235.72,0.0,0.0,235.77,235.77,235.77,0.0,0.0
2018-12-23,250.7,250.7,250.7,0.0,0.0,251.29,251.29,251.29,0.0,0.0,248.65,248.65,248.65,0.0,0.0,251.27,251.27,251.27,0.0,0.0
2018-12-30,253.89,253.89,253.89,0.0,0.0,257.11,257.11,257.11,0.0,0.0,252.86,252.86,252.86,0.0,0.0,255.42,255.42,255.42,0.0,0.0
2019-01-06,258.05,258.05,258.05,0.0,0.0,259.45,259.45,259.45,0.0,0.0,257.6,257.6,257.6,0.0,0.0,258.76,258.76,258.76,0.0,0.0
2019-01-13,266.2,266.2,266.2,0.0,0.0,268.2,268.2,268.2,0.0,0.0,265.34,265.34,265.34,0.0,0.0,267.7,267.7,267.7,0.0,0.0
2019-01-20,264.64,264.64,264.64,0.0,0.0,265.05,265.05,265.05,0.0,0.0,262.99,262.99,262.99,0.0,0.0,264.99,264.99,264.99,0.0,0.0
2019-01-27,271.4,271.4,271.4,0.0,0.0,273.3,273.3,273.3,0.0,0.0,270.61,270.61,270.61,0.0,0.0,273.28,273.28,273.28,0.0,0.0
2019-02-03,272.47,272.47,272.47,0.0,0.0,272.78,272.78,272.78,0.0,0.0,271.33,271.33,271.33,0.0,0.0,271.91,271.91,271.91,0.0,0.0
2019-02-10,277.63,277.63,277.63,0.0,0.0,278.78,278.78,278.78,0.0,0.0,277.44,277.44,277.44,0.0,0.0,278.78,278.78,278.78,0.0,0.0
2019-02-17,282.07,282.07,282.07,0.0,0.0,282.67,282.67,282.67,0.0,0.0,280.77,280.77,280.77,0.0,0.0,280.87,280.87,280.87,0.0,0.0
2019-02-24,282.98,282.98,282.98,0.0,0.0,283.18,283.18,283.18,0.0,0.0,278.17,278.17,278.17,0.0,0.0,280.78,280.78,280.78,0.0,0.0
2019-03-03,276.58,276.58,276.58,0.0,0.0,279.97,279.97,279.97,0.0,0.0,276.56,276.56,276.56,0.0,0.0,279.83,279.83,279.83,0.0,0.0
2019-03-10,284.18,284.18,284.18,0.0,0.0,285.28,285.28,285.28,0.0,0.0,283.94,283.94,283.94,0.0,0.0,285.02,285.02,285.02,0.0,0.0
2019-03-17,280.39,280.39,280.39,0.0,0.0,281.69,281.69,281.69,0.0,0.0,279.15,279.15,279.15,0.0,0.0,280.53,280.53,280.53,0.0,0.0
2019-03-24,286.25,286.25,286.25,0.0,0.0,287.69,287.69,287.69,0.0,0.0,285.96,285.96,285.96,0.0,0.0,287.46,287.46,287.46,0.0,0.0
2019-03-31,289.63,289.63,289.63,0.0,0.0,290.45,290.45,290.45,0.0,0.0,288.91,288.91,288.91,0.0,0.0,290.37,290.37,290.37,0.0,0.0
2019-04-07,291.84,291.84,291.84,0.0,0.0,291.91,291.91,291.91,0.0,0.0,290.64,290.64,290.64,0.0,0.0,291.52,291.52,291.52,0.0,0.0
2019-04-14,290.73,290.73,290.73,0.0,0.0,292.0,292.0,292.0,0.0,0.0,290.64,290.64,290.64,0.0,0.0,291.9,291.9,291.9,0.0,0.0
2019-04-21,295.11,295.11,295.11,0.0,0.0,296.05,296.05,296.05,0.0,0.0,295.0,295.0,295.0,0.0,0.0,295.39,295.39,295.39,0.0,0.0
2019-04-28,290.82,290.82,290.82,0.0,0.0,294.88,294.88,294.88,0.0,0.0,290.48,290.48,290.48,0.0,0.0,294.5,294.5,294.5,0.0,0.0
2019-05-05,283.92,283.92,283.92,0.0,0.0,285.01,285.01,285.01,0.0,0.0,281.45,281.45,281.45,0.0,0.0,282.41,282.41,282.41,0.0,0.0
2019-05-12,285.66,285.66,285.66,0.0,0.0,286.97,286.97,286.97,0.0,0.0,284.66,284.66,284.66,0.0,0.0,285.59,285.59,285.59,0.0,0.0
2019-05-19,285.27,285.27,285.27,0.0,0.0,285.73,285.73,285.73,0.0,0.0,283.62,283.62,283.62,0.0,0.0,284.37,284.37,284.37,0.0,0.0
2019-05-26,276.77,276.77,276.77,0.0,0.0,278.01,278.01,278.01,0.0,0.0,274.52,274.52,274.52,0.0,0.0,276.0,276.0,276.0,0.0,0.0
2019-06-02,290.96,290.96,290.96,0.0,0.0,292.41,292.41,292.41,0.0,0.0,290.47,290.47,290.47,0.0,0.0,290.6,290.6,290.6,0.0,0.0
2019-06-09,289.35,289.35,289.35,0.0,0.0,290.05,290.05,290.05,0.0,0.0,289.01,289.01,289.01,0.0,0.0,289.34,289.34,289.34,0.0,0.0
2019-06-16,295.49,295.49,295.49,0.0,0.0,295.86,295.86,295.86,0.0,0.0,294.75,294.75,294.75,0.0,0.0,294.87,294.87,294.87,0.0,0.0
2019-06-23,297.96,297.96,297.96,0.0,0.0,298.47,298.47,298.47,0.0,0.0,295.61,295.61,295.61,0.0,0.0,296.91,296.91,296.91,0.0,0.0
2019-06-30,298.3,298.3,298.3,0.0,0.0,298.64,298.64,298.64,0.0,0.0,297.33,297.33,297.33,0.0,0.0,298.14,298.14,298.14,0.0,0.0
2019-07-07,302.45,302.45,302.45,0.0,0.0,302.48,302.48,302.48,0.0,0.0,301.55,301.55,301.55,0.0,0.0,302.05,302.05,302.05,0.0,0.0
2019-07-14,298.92,298.92,298.92,0.0,0.0,299.8,299.8,299.8,0.0,0.0,298.36,298.36,298.36,0.0,0.0,299.17,299.17,299.17,0.0,0.0
2019-07-21,303.21,303.21,303.21,0.0,0.0,303.26,303.26,303.26,0.0,0.0,302.17,302.17,302.17,0.0,0.0,302.8,302.8,302.8,0.0,0.0
2019-07-28,289.37,289.37,289.37,0.0,0.0,289.45,289.45,289.45,0.0,0.0,282.95,282.95,282.95,0.0,0.0,285.18,285.18,285.18,0.0,0.0
2019-08-04,291.18,291.18,291.18,0.0,0.0,291.81,291.81,291.81,0.0,0.0,288.29,288.29,288.29,0.0,0.0,289.41,289.41,289.41,0.0,0.0
2019-08-11,293.46,293.46,293.46,0.0,0.0,294.37,294.37,294.37,0.0,0.0,292.74,292.74,292.74,0.0,0.0,293.67,293.67,293.67,0.0,0.0
2019-08-18,288.51,288.51,288.51,0.0,0.0,289.26,289.26,289.26,0.0,0.0,286.85,286.85,286.85,0.0,0.0,289.26,289.26,289.26,0.0,0.0
2019-08-25,295.55,295.55,295.55,0.0,0.0,295.55,295.55,295.55,0.0,0.0,292.72,292.72,292.72,0.0,0.0,293.87,293.87,293.87,0.0,0.0
2019-09-01,300.52,300.52,300.52,0.0,0.0,300.57,300.57,300.57,0.0,0.0,298.5,298.5,298.5,0.0,0.0,299.56,299.56,299.56,0.0,0.0
2019-09-08,301.16,301.16,301.16,0.0,0.0,301.99,301.99,301.99,0.0,0.0,300.79,300.79,300.79,0.0,0.0,301.57,301.57,301.57,0.0,0.0
2019-09-15,300.28,300.28,300.28,0.0,0.0,301.7,301.7,301.7,0.0,0.0,300.03,300.03,300.03,0.0,0.0,300.97,300.97,300.97,0.0,0.0
2019-09-22,297.2,297.2,297.2,0.0,0.0,298.78,298.78,298.78,0.0,0.0,297.15,297.15,297.15,0.0,0.0,298.11,298.11,298.11,0.0,0.0
2019-09-29,294.74,294.74,294.74,0.0,0.0,296.51,296.51,296.51,0.0,0.0,294.02,294.02,294.02,0.0,0.0,294.29,294.29,294.29,0.0,0.0
2019-10-06,297.17,297.17,297.17,0.0,0.0,297.87,297.87,297.87,0.0,0.0,296.83,296.83,296.83,0.0,0.0,297.28,297.28,297.28,0.0,0.0
2019-10-13,300.68,300.68,300.68,0.0,0.0,301.46,301.46,301.46,0.0,0.0,300.26,300.26,300.26,0.0,0.0,301.34,301.34,301.34,0.0,0.0
2019-10-20,304.13,304.13,304.13,0.0,0.0,305.14,305.14,305.14,0.0,0.0,304.13,304.13,304.13,0.0,0.0,304.59,304.59,304.59,0.0,0.0
2019-10-27,309.21,309.21,309.21,0.0,0.0,309.34,309.34,309.34,0.0,0.0,308.29,308.29,308.29,0.0,0.0,308.69,308.69,308.69,0.0,0.0
2019-11-03,308.78,308.78,308.78,0.0,0.0,309.85,309.85,309.85,0.0,0.0,308.58,308.58,308.58,0.0,0.0,309.74,309.74,309.74,0.0,0.0
2019-11-10,312.87,312.87,312.87,0.0,0.0,313.63,313.63,313.63,0.0,0.0,312.37,312.37,312.37,0.0,0.0,313.32,313.32,313.32,0.0,0.0
2019-11-17,313.32,313.32,313.32,0.0,0.0,314.71,314.71,314.71,0.0,0.0,313.32,313.32,313.32,0.0,0.0,314.67,314.67,314.67,0.0,0.0
2019-11-24,316.0,316.0,316.0,0.0,0.0,316.02,316.02,316.02,0.0,0.0,312.52,312.52,312.52,0.0,0.0,312.98,312.98,312.98,0.0,0.0
2019-12-01,315.77,315.77,315.77,0.0,0.0,316.57,316.57,316.57,0.0,0.0,315.19,315.19,315.19,0.0,0.0,315.27,315.27,315.27,0.0,0.0
2019-12-08,319.0,319.0,319.0,0.0,0.0,319.98,319.98,319.98,0.0,0.0,318.99,318.99,318.99,0.0,0.0,319.32,319.32,319.32,0.0,0.0
2019-12-15,322.97,322.97,322.97,0.0,0.0,323.04,323.04,323.04,0.0,0.0,322.45,322.45,322.45,0.0,0.0,322.61,322.61,322.61,0.0,0.0
2019-12-22,324.41,324.41,324.41,0.0,0.0,324.49,324.49,324.49,0.0,0.0,321.96,321.96,321.96,0.0,0.0,322.51,322.51,322.51,0.0,0.0
2019-12-29,322.53,322.53,322.53,0.0,0.0,325.06,325.06,325.06,0.0,0.0,322.51,322.51,322.51,0.0,0.0,323.81,323.81,323.81,0.0,0.0
