Date,DUK_stock_Open_average,DUK_stock_Open_max,DUK_stock_Open_min,DUK_stock_Open_volatility,DUK_stock_Open_change,DUK_stock_High_average,DUK_stock_High_max,DUK_stock_High_min,DUK_stock_High_volatility,DUK_stock_High_change,DUK_stock_Low_average,DUK_stock_Low_max,DUK_stock_Low_min,DUK_stock_Low_volatility,DUK_stock_Low_change,DUK_stock_Close_average,DUK_stock_Close_max,DUK_stock_Close_min,DUK_stock_Close_volatility,DUK_stock_Close_change,DUK_stock_Volume_average,DUK_stock_Volume_max,DUK_stock_Volume_min,DUK_stock_Volume_volatility,DUK_stock_Volume_change
2018-07-29,80.868,81.2,80.52,0.6800000000000068,-0.3299999999999983,81.454,81.72,81.2,0.519999999999996,0.519999999999996,80.26,80.76,79.51,1.25,-0.30999999999998806,81.088,81.62,80.45,1.1700000000000017,0.7800000000000011,3334909,4075561,2307058,1768503,815202
2018-08-05,80.95,81.57,80.46,1.1099999999999994,-0.5899999999999892,81.394,82.22,80.87,1.3499999999999943,-0.4200000000000017,80.422,80.85,80.0,0.8499999999999943,0.04999999999999716,80.82600000000001,81.12,80.43,0.6899999999999977,-0.23000000000000398,2694089,3467127,1658332,1808795,181558
2018-08-12,81.176,81.64,80.91,0.730000000000004,0.7199999999999989,81.932,82.72,81.12,1.5999999999999943,1.5999999999999943,80.948,81.58,80.52,1.0600000000000023,1.0600000000000023,81.618,82.28,80.94,1.3400000000000034,1.3400000000000034,3261814,4051015,2379153,1671862,-960839
2018-08-19,81.458,82.38,80.73,1.6499999999999915,-1.3100000000000023,81.818,82.57,81.45,1.1199999999999903,-1.0799999999999983,80.864,81.62,80.54,1.0799999999999983,-0.960000000000008,81.242,81.81,80.83,0.980000000000004,-0.4000000000000057,2488331,3050015,1828056,1221959,-347009
2018-08-26,80.922,81.42,80.44,0.980000000000004,-0.12000000000000455,81.248,81.8,80.62,1.1799999999999926,0.20999999999999375,80.432,80.87,80.16,0.710000000000008,0.5700000000000074,80.846,81.32,80.35,0.9699999999999989,0.6499999999999915,2753158,3837400,2307888,1529512,1278241
2018-09-02,82.0825,82.82,81.38,1.4399999999999977,1.4399999999999977,83.035,83.77,81.88,1.8900000000000006,1.3100000000000023,81.8275,82.62,81.24,1.3800000000000097,0.7000000000000028,82.6375,83.47,81.42,2.049999999999997,1.0499999999999972,3524602,4884669,2887194,1997475,225793
2018-09-09,81.858,82.72,80.91,1.8100000000000023,-0.730000000000004,82.348,83.23,81.5,1.730000000000004,-1.230000000000004,81.146,82.26,80.55,1.710000000000008,-1.2199999999999989,81.686,82.31,80.89,1.4200000000000017,-0.6099999999999994,4214558,4725169,3102661,1622508,-1410455
2018-09-16,81.32,82.44,80.0,2.4399999999999977,-1.269999999999996,81.652,82.5,80.74,1.7600000000000051,-1.2199999999999989,80.068,81.66,78.53,3.1299999999999955,-2.730000000000004,80.906,82.08,79.82,2.260000000000005,-2.260000000000005,6270787,15566321,3052088,12514233,12514233
2018-09-23,79.048,79.71,78.0,1.7099999999999937,-0.5799999999999983,79.66,80.06,79.25,0.8100000000000023,0.09000000000000341,78.624,79.43,78.0,1.4300000000000068,-0.3300000000000125,79.094,80.02,78.09,1.9299999999999926,0.4099999999999966,4269911,5170025,3256028,1913997,907225
2018-09-30,79.83800000000001,80.34,79.11,1.230000000000004,-0.009999999999990905,80.622,81.72,80.0,1.7199999999999989,1.7199999999999989,79.202,79.91,78.52,1.3900000000000006,0.6400000000000006,80.1,81.4,79.19,2.210000000000008,1.8500000000000085,3561840,4824767,2509487,2315280,2097578
2018-10-07,81.578,82.27,79.77,2.5,-1.730000000000004,82.294,83.31,80.11,3.200000000000003,-2.8400000000000034,80.734,81.83,79.01,2.819999999999993,-2.339999999999989,81.248,82.25,79.98,2.269999999999996,-2.1500000000000057,5118738,6074710,4204180,1870530,1371475
2018-10-14,80.706,81.49,79.92,1.5699999999999932,1.3299999999999983,81.698,83.42,80.85,2.5700000000000074,2.5700000000000074,80.358,81.23,79.71,1.5200000000000102,1.5200000000000102,81.17,82.75,80.13,2.6200000000000045,2.6200000000000045,3538437,4395784,2670587,1725197,1377342
2018-10-21,83.42999999999999,84.5,82.64,1.8599999999999994,1.0,84.30199999999999,85.08,83.21,1.8700000000000045,1.4300000000000068,82.33,83.41,81.42,1.9899999999999949,-0.9099999999999966,83.044,84.75,81.89,2.8599999999999994,-0.75,5232720,6787892,4275831,2512061,1051050
2018-10-28,83.018,83.8,82.09,1.7099999999999937,1.3199999999999932,83.532,84.23,82.63,1.6000000000000085,0.20999999999999375,81.67999999999999,82.63,80.89,1.7399999999999949,-0.9899999999999949,82.834,83.83,81.66,2.1700000000000017,-0.8699999999999903,5054114,7038409,2995980,4042429,2880493
2018-11-04,84.146,84.75,83.08,1.6700000000000017,1.4200000000000017,84.772,85.77,83.84,1.9299999999999926,1.9299999999999926,83.458,84.25,82.68,1.5699999999999932,1.5699999999999932,84.504,85.58,83.58,2.0,2.0,3223453,4432464,2642964,1789500,1374814
2018-11-11,85.666,86.44,84.84,1.5999999999999943,1.1899999999999977,86.784,87.1,86.29,0.8099999999999881,0.14000000000000057,85.214,85.89,84.04,1.8499999999999943,0.6899999999999977,86.302,86.68,85.92,0.7600000000000051,0.7600000000000051,3555397,4481089,2833210,1647879,100229
2018-11-18,87.33,88.07,86.58,1.4899999999999949,0.04000000000000625,88.0275,89.23,86.99,2.240000000000009,-0.7199999999999989,86.655,87.8,86.12,1.6799999999999926,-0.29999999999999716,87.34,88.52,86.45,2.069999999999993,-0.8900000000000006,4020600,6879374,1448268,5431106,-2666176
2018-11-25,87.364,87.79,86.7,1.0900000000000034,1.0900000000000034,87.994,88.73,87.3,1.4300000000000068,1.4300000000000068,86.712,87.21,86.26,0.9499999999999886,0.9499999999999886,87.716,88.57,86.98,1.5899999999999892,1.5899999999999892,3054406,4829304,2169058,2660246,2660246
2018-12-02,89.55250000000001,90.5,88.0,2.5,1.9500000000000028,90.38,90.7,89.63,1.0700000000000074,0.9200000000000017,88.60249999999999,89.63,87.2,2.4299999999999926,2.019999999999996,89.8725,90.05,89.62,0.4299999999999926,0.36999999999999034,4811612,5598082,3904994,1693088,1080109
2018-12-09,90.446,91.0,89.78,1.2199999999999989,0.8400000000000034,91.098,91.35,90.66,0.6899999999999977,0.6899999999999977,89.604,90.18,88.8,1.3800000000000097,1.3800000000000097,90.51,90.9,89.6,1.3000000000000114,0.23999999999999488,4333929,5225890,3651850,1574040,-252187
2018-12-16,88.508,91.0,87.4,3.5999999999999943,-3.1400000000000006,89.642,91.3,88.32,2.980000000000004,-1.0499999999999972,87.096,87.64,86.36,1.2800000000000011,-0.12999999999999545,87.758,88.14,87.23,0.9099999999999966,-0.4200000000000017,5201085,6798596,4224114,2574482,1271330
2018-12-23,85.7925,87.66,84.0,3.6599999999999966,-1.539999999999992,86.7,88.39,85.27,3.1200000000000045,-1.2099999999999937,83.9325,85.77,82.77,3.0,2.509999999999991,85.31,86.12,83.91,2.210000000000008,2.210000000000008,2724769,3081736,2447456,634280,-305293
2018-12-30,85.3425,86.34,84.16,2.180000000000007,-2.180000000000007,85.9575,86.59,85.45,1.1400000000000006,-1.1400000000000006,84.4325,85.31,84.06,1.25,-1.25,85.26,86.3,84.67,1.6299999999999955,-0.9299999999999926,2833842,3278116,2240091,1038025,1038025
2019-01-06,85.02199999999999,85.21,84.85,0.35999999999999943,0.35999999999999943,85.672,86.17,85.21,0.960000000000008,-0.18000000000000682,84.402,84.63,84.21,0.4200000000000017,-0.12000000000000455,85.156,86.08,84.61,1.4699999999999989,-0.4000000000000057,3103141,3758033,2350510,1407523,22205
2019-01-13,84.774,85.94,83.6,2.3400000000000034,1.6200000000000045,85.39,86.02,84.32,1.7000000000000028,1.7000000000000028,84.05,85.2,82.46,2.740000000000009,2.740000000000009,85.062,85.64,83.66,1.980000000000004,1.9399999999999977,2734251,3930963,1895683,2035280,-1088324
2019-01-20,85.7675,86.34,85.01,1.3299999999999983,1.3299999999999983,86.605,86.99,86.15,0.8399999999999892,0.47999999999998977,85.2825,85.63,84.85,0.7800000000000011,0.7800000000000011,86.07249999999999,86.7,85.61,1.0900000000000034,0.23999999999999488,2575065,2693577,2472892,220685,-220685
2019-01-27,86.24,87.78,85.36,2.4200000000000017,1.7600000000000051,87.102,88.48,86.16,2.3200000000000074,1.759999999999991,85.61,86.86,85.13,1.730000000000004,1.730000000000004,86.578,87.78,85.63,2.1500000000000057,2.1299999999999955,3599241,6869448,2079081,4790367,1127994
2019-02-03,88.268,89.42,87.16,2.260000000000005,2.260000000000005,89.068,90.58,87.83,2.75,2.75,87.77,89.3,86.48,2.819999999999993,2.819999999999993,88.91199999999999,90.3,87.82,2.480000000000004,2.480000000000004,3158951,3716659,2467411,1249248,414891
2019-02-10,89.452,90.3,88.45,1.8499999999999943,-1.6299999999999955,89.74,90.74,88.49,2.25,-2.160000000000011,88.586,89.7,87.02,2.680000000000007,-2.680000000000007,89.06400000000001,90.23,87.51,2.719999999999999,-2.6599999999999966,3769394,5281420,2428300,2853120,2044641
2019-02-17,88.4025,89.7,87.64,2.0600000000000023,2.0600000000000023,89.2875,90.29,88.14,2.1500000000000057,2.1500000000000057,88.10249999999999,89.36,87.24,2.1200000000000045,2.1200000000000045,89.07249999999999,89.91,87.94,1.9699999999999989,1.9699999999999989,3384032,4358636,2538531,1820105,-1820105
2019-02-24,89.416,89.91,88.73,1.1799999999999926,-0.3100000000000023,89.834,89.99,89.43,0.5599999999999881,-0.04000000000000625,88.702,89.0,88.19,0.8100000000000023,0.010000000000005116,89.366,89.66,88.88,0.7800000000000011,0.04999999999999716,3529792,5613679,2112484,3501195,3062724
2019-03-03,89.8,89.96,89.65,0.30999999999998806,0.09000000000000341,90.146,90.65,89.94,0.710000000000008,0.28000000000000114,89.272,89.43,88.98,0.45000000000000284,0.3199999999999932,89.752,90.2,89.53,0.6700000000000017,0.3200000000000074,3142805,3531027,2443761,1087266,-660603
2019-03-10,90.408,90.47,90.26,0.20999999999999375,0.18999999999999773,90.848,91.08,90.47,0.6099999999999994,0.5600000000000023,90.134,90.32,89.88,0.4399999999999977,0.35999999999999943,90.488,90.65,90.36,0.29000000000000625,0.29000000000000625,4805790,7614205,3600341,4013864,3893990
2019-03-17,89.968,90.86,89.34,1.519999999999996,-0.7000000000000028,90.642,91.67,90.16,1.5100000000000051,0.7600000000000051,89.3,89.91,88.66,1.25,0.18999999999999773,89.834,90.7,89.12,1.5799999999999983,0.6400000000000006,4221570,4656613,3838761,817852,197370
2019-03-24,90.62,91.59,89.23,2.3599999999999994,-1.6700000000000017,91.084,91.67,90.09,1.5799999999999983,-1.039999999999992,89.826,90.63,88.81,1.8199999999999932,-1.6400000000000006,90.432,91.53,89.38,2.1500000000000057,-0.769999999999996,4057150,5434760,3342120,2092640,2083894
2019-03-31,89.374,89.75,89.0,0.75,-0.2600000000000051,89.754,90.62,89.19,1.4300000000000068,0.7900000000000063,88.522,89.18,87.93,1.25,0.5500000000000114,89.428,90.53,88.85,1.6800000000000068,1.25,4244307,5433161,2998772,2434389,877648
2019-04-07,90.158,90.5,89.7,0.7999999999999972,-0.7999999999999972,90.622,91.08,90.46,0.6200000000000045,-0.15000000000000568,89.634,89.81,89.21,0.6000000000000085,-0.44000000000001194,90.202,90.45,89.94,0.5100000000000051,0.3400000000000034,2989693,3520906,2424478,1096428,405441
2019-04-14,89.7725,90.5,89.13,1.3700000000000045,-1.1800000000000068,90.19,90.74,89.65,1.0899999999999892,-1.0899999999999892,89.16749999999999,90.16,88.71,1.4500000000000028,-1.2199999999999989,89.4325,90.44,89.06,1.3799999999999955,-1.2999999999999972,3329016,4518238,2808906,1709332,13617
2019-04-21,89.446,90.7,88.82,1.8800000000000097,1.6899999999999977,90.168,91.33,89.31,2.019999999999996,1.769999999999996,89.05,90.28,88.29,1.9899999999999949,1.75,89.638,90.45,88.73,1.7199999999999989,1.5899999999999892,2264655,2615992,1921437,694555,-694555
2019-04-28,90.178,90.68,89.69,0.9900000000000091,0.2600000000000051,90.766,91.22,90.29,0.9299999999999926,0.1599999999999966,89.658,90.1,89.32,0.7800000000000011,0.5,90.216,91.12,89.58,1.5400000000000063,0.5799999999999983,2716421,3242730,2323382,919348,617789
2019-05-05,88.82600000000001,90.18,86.62,3.5600000000000023,-3.5600000000000023,89.222,90.42,88.07,2.3500000000000085,-2.3500000000000085,87.794,89.3,86.45,2.8499999999999943,-2.8499999999999943,88.272,89.48,86.83,2.6500000000000057,-1.490000000000009,2833757,3165001,2546204,618797,305978
2019-05-12,86.77,87.7,85.7,2.0,-2.0,87.496,88.16,86.7,1.4599999999999937,-0.7199999999999989,86.306,86.8,85.68,1.1199999999999903,-1.1199999999999903,87.058,88.05,86.24,1.8100000000000023,-0.8499999999999943,4247141,4955484,3653196,1302288,381582
2019-05-19,87.78,88.9,87.19,1.710000000000008,1.5900000000000034,88.414,89.45,87.6,1.8500000000000085,1.8500000000000085,87.45400000000001,88.65,86.66,1.990000000000009,1.990000000000009,87.912,88.9,86.96,1.940000000000012,1.8500000000000085,2780860,3861977,1987721,1874256,-1112505
2019-05-26,86.9125,88.81,85.55,3.260000000000005,-3.260000000000005,87.2,88.85,86.09,2.759999999999991,-2.759999999999991,85.61500000000001,86.93,84.46,2.470000000000013,-2.470000000000013,86.0175,87.12,85.53,1.5900000000000034,-1.5100000000000051,2914652,3837696,2319033,1518663,-655218
2019-06-02,86.692,87.96,85.98,1.9799999999999898,1.9199999999999875,87.314,88.6,86.14,2.4599999999999937,2.4599999999999937,85.79,86.96,84.28,2.6799999999999926,1.6799999999999926,86.778,87.71,85.9,1.809999999999988,1.0200000000000102,2921785,3243290,2498799,744491,181455
2019-06-09,86.56400000000001,86.95,86.04,0.9099999999999966,-0.15000000000000568,87.188,88.17,86.49,1.6800000000000068,1.2000000000000028,86.06,86.75,85.07,1.6800000000000068,0.7000000000000028,86.644,87.87,85.64,2.230000000000004,1.5799999999999983,3150877,3753224,2841341,911883,209280
2019-06-16,88.024,88.64,86.9,1.7399999999999949,0.5600000000000023,88.728,89.6,88.12,1.4799999999999898,1.009999999999991,87.232,87.97,86.31,1.6599999999999966,0.45000000000000284,88.19,89.53,87.24,2.2900000000000063,1.5799999999999983,3392056,6867466,2428285,4439181,4418822
2019-06-23,89.18599999999999,89.91,88.07,1.8400000000000034,-1.1300000000000097,89.722,90.68,88.72,1.960000000000008,-0.9899999999999949,88.528,89.78,87.77,2.010000000000005,-1.2800000000000011,88.96,90.12,87.98,2.1400000000000006,-1.6700000000000017,3468373,3996825,2726733,1270092,569999
2019-06-30,88.7,89.42,88.01,1.4099999999999966,1.4099999999999966,89.515,90.6,88.24,2.3599999999999994,1.5300000000000011,88.2025,89.2,87.24,1.960000000000008,0.9699999999999989,89.2325,90.1,88.01,2.089999999999989,1.6700000000000017,2087603,2849889,1717593,1132296,-1105926
2019-07-07,89.806,90.25,89.49,0.7600000000000051,-0.3100000000000023,90.018,90.27,89.59,0.6799999999999926,-0.46999999999999886,88.856,89.3,88.44,0.8599999999999994,-0.6200000000000045,89.368,89.66,88.7,0.9599999999999937,-0.9599999999999937,2305437,2597959,2046868,551091,54583
2019-07-14,89.222,89.64,88.81,0.8299999999999983,0.8299999999999983,89.684,89.85,89.53,0.3199999999999932,0.28999999999999204,88.58,88.89,88.37,0.519999999999996,-0.11999999999999034,89.158,89.79,88.45,1.3400000000000034,-0.9299999999999926,1999610,2408433,1727131,681302,560758
2019-07-21,87.626,88.6,86.5,2.0999999999999943,-2.0999999999999943,87.876,88.69,87.08,1.6099999999999994,-1.6099999999999994,86.888,87.83,86.17,1.6599999999999966,-1.5600000000000023,87.282,88.15,86.49,1.6600000000000108,-1.240000000000009,2559036,3141837,2160466,981371,265506
2019-07-28,87.42,87.84,86.8,1.0400000000000063,0.6099999999999994,88.128,88.73,87.83,0.9000000000000057,0.8500000000000085,86.834,87.55,86.31,1.2399999999999949,0.5300000000000011,87.574,88.12,86.72,1.4000000000000057,0.3299999999999983,2849629,3228908,2442853,786055,786055
2019-08-04,88.52,89.49,87.3,2.1899999999999977,1.009999999999991,89.496,90.18,88.85,1.3300000000000125,1.3300000000000125,87.66,89.28,86.31,2.969999999999999,2.75,88.756,89.75,86.96,2.7900000000000063,2.7900000000000063,3029983,3969244,2252100,1717144,-1614052
2019-08-11,89.368,90.16,87.69,2.469999999999999,-0.5499999999999972,90.062,90.56,89.58,0.980000000000004,0.14000000000000057,88.644,89.23,87.57,1.6600000000000108,0.2600000000000051,89.43599999999999,89.82,88.81,1.009999999999991,0.269999999999996,2593101,3584581,2285485,1299096,-16506
2019-08-18,90.788,91.45,89.7,1.75,1.75,91.544,92.11,91.11,1.0,0.5600000000000023,90.174,90.67,89.36,1.3100000000000023,0.9000000000000057,91.03,91.32,90.67,0.6499999999999915,0.06999999999999318,2819506,3611263,1945546,1665717,521416
2019-08-25,92.174,93.0,90.93,2.069999999999993,2.069999999999993,92.706,93.35,91.39,1.9599999999999937,1.9599999999999937,91.654,92.61,90.57,2.0400000000000063,2.0400000000000063,92.26,92.76,91.35,1.4100000000000108,1.3900000000000006,2546733,3668124,2037100,1631024,120800
2019-09-01,93.3825,93.9,92.5,1.4000000000000057,1.1299999999999955,94.01,94.29,93.72,0.5700000000000074,0.5700000000000074,92.935,93.37,92.33,1.0400000000000063,1.0400000000000063,93.7025,93.97,93.41,0.5600000000000023,0.09000000000000341,2505603,2721534,2102616,618918,-42179
2019-09-08,94.004,95.16,93.26,1.8999999999999915,0.9299999999999926,94.724,95.7,93.84,1.8599999999999994,1.1599999999999966,93.58,94.67,93.08,1.5900000000000034,0.5799999999999983,94.202,94.96,93.72,1.2399999999999949,0.18000000000000682,2906552,3322228,2339393,982835,387172
2019-09-15,94.242,95.21,93.33,1.8799999999999955,1.3799999999999955,94.572,95.44,93.98,1.4599999999999937,1.4599999999999937,93.484,94.24,92.74,1.5,1.5,94.202,95.27,93.12,2.1499999999999915,2.1499999999999915,3162334,5117756,2054883,3062873,2183148
2019-09-22,95.88600000000001,96.29,95.29,1.0,1.0,96.444,96.8,95.72,1.0799999999999983,0.7399999999999949,95.582,95.88,95.08,0.7999999999999972,0.5900000000000034,96.028,96.28,95.4,0.8799999999999955,0.8599999999999994,2394198,3190626,1960696,1229930,-379879
2019-09-29,95.698,96.25,95.0,1.25,-0.7900000000000063,96.402,97.37,95.61,1.7600000000000051,0.8800000000000097,95.104,95.59,94.61,0.980000000000004,-0.28000000000000114,95.806,97.17,94.71,2.460000000000008,1.3100000000000023,2884978,3651548,2010423,1641125,590550
2019-10-06,96.43,96.96,95.87,1.0899999999999892,-0.45999999999999375,96.784,97.25,96.45,0.7999999999999972,-0.6500000000000057,95.864,96.4,95.45,0.9500000000000028,-0.9500000000000028,96.26,96.92,95.97,0.9500000000000028,-0.9500000000000028,2476363,2636137,2323456,312681,-143437
