Date,CPHC_Open_average,CPHC_Open_max,CPHC_Open_min,CPHC_Open_volatility,CPHC_Open_change,CPHC_High_average,CPHC_High_max,CPHC_High_min,CPHC_High_volatility,CPHC_High_change,CPHC_Low_average,CPHC_Low_max,CPHC_Low_min,CPHC_Low_volatility,CPHC_Low_change,CPHC_Close_average,CPHC_Close_max,CPHC_Close_min,CPHC_Close_volatility,CPHC_Close_change,CPHC_Volume_average,CPHC_Volume_max,CPHC_Volume_min,CPHC_Volume_volatility,CPHC_Volume_change
2018-03-25,14.8125,15.25,14.15,1.0999999999999996,0.25,14.985,15.4,14.15,1.25,0.10999999999999943,14.7,15.25,13.75,1.5,0.25,14.825,15.25,13.85,1.4000000000000004,0.1999999999999993,1531,2394,661,1733,-1733
2018-04-01,14.55,15.2,14.2,1.0,1.0,14.775,15.2,14.3,0.8999999999999986,0.09999999999999964,14.5375,15.2,14.2,1.0,1.0,14.6125,15.2,14.25,0.9499999999999993,0.6999999999999993,735,1127,109,1018,-1012
2018-04-08,14.692,15.24,14.3,0.9399999999999995,0.5,14.692,15.24,14.3,0.9399999999999995,0.5,14.634,14.95,14.3,0.6499999999999986,0.5,14.644,15.0,14.3,0.6999999999999993,0.5,1564,7340,0,7340,0
2018-04-15,14.482,15.0,14.25,0.75,-0.6500000000000004,14.612,15.0,14.35,0.6500000000000004,-0.5,14.472,14.95,14.25,0.6999999999999993,-0.5999999999999996,14.602,14.95,14.35,0.5999999999999996,-0.4499999999999993,1276,3402,283,3119,1957
2018-04-22,14.68,14.85,14.4,0.4499999999999993,0.29999999999999893,14.93,15.3,14.7,0.6000000000000014,-0.6000000000000014,14.59,14.85,14.25,0.5999999999999996,-0.15000000000000036,14.87,15.3,14.7,0.6000000000000014,-0.6000000000000014,1453,2712,0,2712,501
2018-04-29,14.79,14.92,14.7,0.22000000000000064,0.22000000000000064,14.872499999999999,15.0,14.75,0.25,-0.05000000000000071,14.78,14.92,14.7,0.22000000000000064,0.22000000000000064,14.8625,15.0,14.75,0.25,-0.05000000000000071,669,1462,221,1241,-1087
2018-05-06,14.982,15.1,14.91,0.1899999999999995,0.16000000000000014,15.274000000000001,15.91,14.96,0.9499999999999993,0.9100000000000001,14.95,15.1,14.75,0.34999999999999964,0.16000000000000014,15.092,15.75,14.75,1.0,0.75,2000,5269,437,4832,4481
2018-05-13,16.42,16.8,16.0,0.8000000000000007,0.629999999999999,16.864,17.72,16.2,1.5199999999999996,0.4499999999999993,16.276,16.57,15.9,0.6699999999999999,0.6699999999999999,16.624,17.45,15.9,1.549999999999999,0.6699999999999999,6445,12552,1180,11372,-2560
2018-05-20,16.675,16.75,16.55,0.1999999999999993,0.10000000000000142,16.7,16.75,16.6,0.14999999999999858,0.05000000000000071,16.6,16.75,16.55,0.1999999999999993,0.1999999999999993,16.65,16.75,16.55,0.1999999999999993,0.05000000000000071,2240,4375,0,4375,-4375
2018-05-27,16.476,16.72,16.3,0.41999999999999815,-0.36999999999999744,16.6,16.75,16.3,0.4499999999999993,-0.10999999999999943,16.278,16.5,16.14,0.35999999999999943,-0.35999999999999943,16.388,16.64,16.25,0.39000000000000057,0.14000000000000057,2254,3606,1386,2220,2220
2018-06-03,16.07,16.3,15.65,0.6500000000000004,-0.6500000000000004,16.112000000000002,16.5,15.65,0.8499999999999996,-0.8499999999999996,15.99,16.2,15.65,0.5499999999999989,-0.5499999999999989,15.99,16.2,15.65,0.5499999999999989,-0.5499999999999989,2065,7076,280,6796,-6458
2018-06-10,15.76,15.95,15.59,0.35999999999999943,-0.16000000000000014,15.898,16.0,15.83,0.16999999999999993,-0.009999999999999787,15.66,15.81,15.55,0.2599999999999998,0.1999999999999993,15.742,15.9,15.55,0.34999999999999964,0.34999999999999964,1637,2221,933,1288,781
2018-06-17,15.122,15.55,14.71,0.8399999999999999,-0.7000000000000011,15.292,15.9,14.85,1.0500000000000007,-1.0500000000000007,15.102,15.55,14.71,0.8399999999999999,-0.7000000000000011,15.202,15.55,14.85,0.7000000000000011,-0.7000000000000011,1064,1319,754,565,-565
2018-06-24,14.976,15.25,14.65,0.5999999999999996,0.379999999999999,15.138,15.5,14.7,0.8000000000000007,-0.2599999999999998,14.832,15.25,14.61,0.6400000000000006,0.02999999999999936,14.946,15.25,14.61,0.6400000000000006,-0.40000000000000036,2284,6110,1101,5009,-4917
2018-07-01,14.9575,15.5,14.7,0.8000000000000007,0.13000000000000078,15.0375,15.5,14.7,0.8000000000000007,0.4499999999999993,14.8875,15.5,14.6,0.9000000000000004,-0.15000000000000036,15.0375,15.5,14.7,0.8000000000000007,0.4499999999999993,1281,4848,0,4848,4848
2018-07-08,15.07,15.25,14.8,0.4499999999999993,-0.34999999999999964,15.16,15.25,14.8,0.4499999999999993,0.0,14.94,15.25,14.55,0.6999999999999993,0.29999999999999893,15.1,15.25,14.8,0.4499999999999993,0.3000000000000007,1124,3771,0,3771,-2477
2018-07-15,15.086666666666666,15.25,15.0,0.25,0.2400000000000002,15.22,15.6,15.01,0.5899999999999999,0.5899999999999999,15.02,15.2,14.86,0.33999999999999986,0.1999999999999993,15.053333333333333,15.26,14.9,0.35999999999999943,0.2599999999999998,4375,6791,2610,4181,3066
2018-07-22,15.13,15.4,14.9,0.5,0.3000000000000007,15.368,15.59,15.1,0.4900000000000002,0.3000000000000007,14.89,14.9,14.85,0.05000000000000071,0.05000000000000071,15.08,15.35,14.85,0.5,0.09999999999999964,3931,8771,912,7859,2203
2018-07-29,15.3,15.85,15.0,0.8499999999999996,0.0,15.4625,15.9,15.05,0.8499999999999996,0.0,15.272499999999999,15.79,14.95,0.8399999999999999,-0.05000000000000071,15.4475,15.9,15.05,0.8499999999999996,0.0,1277,2579,375,2204,1391
2018-08-05,15.314,15.72,14.9,0.8200000000000003,0.3200000000000003,15.454,15.72,15.3,0.41999999999999993,0.27000000000000135,15.09,15.3,14.83,0.47000000000000064,-0.47000000000000064,15.246,15.5,14.83,0.6699999999999999,-0.47000000000000064,2808,7432,188,7244,-1232
2018-08-12,15.05,15.45,14.65,0.7999999999999989,-0.5999999999999996,15.208,15.45,14.9,0.5499999999999989,-0.16999999999999993,15.03,15.45,14.6,0.8499999999999996,-0.5999999999999996,15.176,15.45,14.85,0.5999999999999996,-0.16999999999999993,1248,2731,0,2731,-2176
2018-08-19,15.098,15.4,14.95,0.45000000000000107,0.34999999999999964,15.194,15.4,15.05,0.34999999999999964,0.34999999999999964,15.004,15.05,14.95,0.10000000000000142,-0.10000000000000142,15.08,15.25,14.95,0.3000000000000007,-0.10000000000000142,998,1998,225,1773,663
2018-08-26,15.133333333333333,15.2,15.0,0.1999999999999993,0.0,15.233333333333333,15.25,15.2,0.05000000000000071,0.0,15.073333333333332,15.2,15.0,0.1999999999999993,-0.17999999999999972,15.2,15.25,15.1,0.15000000000000036,0.0,2012,2782,1457,1325,1325
2018-09-02,15.066,15.25,14.91,0.33999999999999986,0.20000000000000107,15.326,15.71,15.17,0.5400000000000009,0.08000000000000007,15.066,15.25,14.91,0.33999999999999986,0.20000000000000107,15.3,15.7,15.13,0.5699999999999985,0.08000000000000007,3244,7588,380,7208,-3549
2018-09-09,15.4925,15.65,15.42,0.23000000000000043,0.23000000000000043,15.5625,15.7,15.45,0.25,0.1999999999999993,15.2375,15.45,15.1,0.34999999999999964,0.09999999999999964,15.4375,15.5,15.25,0.25,0.0,5040,13281,470,12811,1068
2018-09-16,15.1,15.5,14.8,0.6999999999999993,-0.6999999999999993,15.333333333333334,15.5,15.0,0.5,0.0,15.1,15.5,14.8,0.6999999999999993,-0.6999999999999993,15.216666666666667,15.5,15.0,0.5,-0.34999999999999964,817,1142,546,596,596
2018-09-23,15.3375,15.5,15.0,0.5,-0.05000000000000071,15.5,15.55,15.45,0.10000000000000142,-0.10000000000000142,15.274999999999999,15.45,15.0,0.4499999999999993,0.0,15.3625,15.55,15.2,0.3500000000000014,-0.10000000000000142,812,1840,381,1459,-60
2018-09-30,15.09,15.3,15.0,0.3000000000000007,0.009999999999999787,15.298,15.5,15.01,0.4900000000000002,-0.4900000000000002,14.968,15.1,14.77,0.33000000000000007,0.08999999999999986,15.193999999999999,15.35,15.01,0.33999999999999986,-0.2599999999999998,3651,8119,854,7265,-6957
2018-10-07,15.02,15.24,14.92,0.3200000000000003,-0.049999999999998934,15.11,15.24,14.97,0.2699999999999996,0.08999999999999986,15.008000000000001,15.24,14.91,0.33000000000000007,-0.049999999999998934,15.046,15.24,14.93,0.3100000000000005,0.08999999999999986,922,2200,0,2200,1990
2018-10-14,14.8,14.97,14.53,0.4400000000000013,-0.4400000000000013,14.986666666666666,15.01,14.95,0.0600000000000005,-0.05000000000000071,14.68,14.85,14.4,0.4499999999999993,-0.4499999999999993,14.876666666666667,14.95,14.79,0.16000000000000014,0.05999999999999872,7140,12939,2980,9959,-2522
2018-10-21,14.774000000000001,15.0,14.61,0.39000000000000057,-0.27999999999999936,14.918000000000001,15.0,14.75,0.25,0.0,14.742,15.0,14.6,0.40000000000000036,-0.34999999999999964,14.902000000000001,15.0,14.75,0.25,0.0,762,1310,275,1035,1035
2018-10-28,14.843333333333334,14.87,14.81,0.05999999999999872,-0.019999999999999574,14.926666666666666,14.99,14.87,0.120000000000001,0.120000000000001,14.79,14.87,14.7,0.16999999999999993,-0.16999999999999993,14.82,14.89,14.7,0.19000000000000128,-0.16999999999999993,1046,1398,358,1040,1026
2018-11-04,14.775,14.86,14.65,0.20999999999999908,0.019999999999999574,14.85,14.95,14.75,0.1999999999999993,0.019999999999999574,14.7625,14.86,14.6,0.2599999999999998,0.019999999999999574,14.85,14.95,14.75,0.1999999999999993,0.019999999999999574,1222,2920,0,2920,-900
2018-11-11,14.7975,14.93,14.6,0.33000000000000007,0.13000000000000078,14.8775,15.25,14.6,0.6500000000000004,0.13000000000000078,14.79,14.93,14.6,0.33000000000000007,0.13000000000000078,14.815,15.0,14.6,0.40000000000000036,0.13000000000000078,2082,7008,0,7008,1063
2018-11-18,14.725,14.86,14.59,0.2699999999999996,0.2699999999999996,14.725,14.86,14.59,0.2699999999999996,0.2699999999999996,14.695,14.86,14.53,0.33000000000000007,0.33000000000000007,14.695,14.86,14.53,0.33000000000000007,0.33000000000000007,834,1413,255,1158,-1158
2018-11-25,15.66,16.58,14.52,2.0599999999999987,2.0599999999999987,16.294,17.0,14.9,2.0999999999999996,1.679999999999998,15.19,16.14,14.52,1.620000000000001,1.1799999999999997,15.802,16.35,14.9,1.450000000000001,1.299999999999999,10157,31744,2338,29406,135
2018-12-02,15.585,16.25,14.99,1.2599999999999998,-0.6500000000000004,15.875,16.25,15.6,0.6500000000000004,-0.6500000000000004,15.247499999999999,16.04,14.76,1.2799999999999994,-0.8399999999999999,15.525,16.04,15.29,0.75,-0.5699999999999985,3485,9151,519,8632,1019
2018-12-09,15.086,15.4,14.8,0.5999999999999996,-0.47999999999999865,15.206,15.52,15.0,0.5199999999999996,-0.5199999999999996,14.736,15.01,14.51,0.5,-0.040000000000000924,14.968,15.11,14.84,0.2699999999999996,0.16000000000000014,3957,14460,330,14130,-13744
2018-12-16,14.614,14.97,14.46,0.5099999999999998,-0.0799999999999983,14.938,15.18,14.64,0.5399999999999991,0.09999999999999964,14.453999999999999,14.79,14.19,0.5999999999999996,-0.21000000000000085,14.604,14.85,14.29,0.5600000000000005,-0.5400000000000009,6042,14152,881,13271,-2283
2018-12-23,14.247499999999999,14.45,14.0,0.4499999999999993,0.1999999999999993,14.682500000000001,14.91,14.46,0.4499999999999993,-0.25,13.3325,14.25,12.2,2.0500000000000007,-0.6199999999999992,14.2925,14.91,13.91,1.0,-1.0,3586,5820,675,5145,4790
2018-12-30,13.8675,14.01,13.69,0.3200000000000003,-0.2400000000000002,13.9875,14.25,13.69,0.5600000000000005,0.2400000000000002,13.66,14.0,13.4,0.5999999999999996,0.15000000000000036,13.9575,14.25,13.69,0.5600000000000005,0.35999999999999943,1084,1919,0,1919,49
2019-01-06,15.23,15.5,14.46,1.0399999999999991,1.0099999999999998,15.274000000000001,15.5,14.46,1.0399999999999991,1.0099999999999998,15.13,15.47,14.46,1.0099999999999998,0.7899999999999991,15.15,15.49,14.46,1.0299999999999994,0.7899999999999991,1878,5464,440,5024,188
2019-01-13,15.3475,15.68,14.76,0.9199999999999999,0.5999999999999996,15.5925,15.68,15.53,0.15000000000000036,-0.040000000000000924,15.1125,15.68,14.76,0.9199999999999999,0.09999999999999964,15.4175,15.68,15.15,0.5299999999999994,0.21999999999999886,1767,5388,351,5037,-4866
2019-01-20,15.534,15.75,15.4,0.34999999999999964,-0.34999999999999964,15.588,15.75,15.4,0.34999999999999964,-0.34999999999999964,15.33,15.53,15.17,0.35999999999999943,0.09999999999999964,15.39,15.58,15.29,0.2900000000000009,0.0600000000000005,1846,3523,654,2869,1452
2019-01-27,15.36,15.8,15.1,0.7000000000000011,0.3500000000000014,15.459999999999999,16.0,15.1,0.9000000000000004,0.5,15.36,15.8,15.1,0.7000000000000011,0.3500000000000014,15.44,15.9,15.1,0.8000000000000007,0.40000000000000036,1003,3628,0,3628,2936
2019-02-03,15.336,15.75,15.02,0.7300000000000004,-0.7300000000000004,15.422,15.75,15.2,0.5500000000000007,-0.5500000000000007,15.182,15.46,15.0,0.46000000000000085,-0.46000000000000085,15.282,15.46,15.0,0.46000000000000085,-0.46000000000000085,3572,8935,700,8235,3534
2019-02-10,14.8375,15.0,14.73,0.2699999999999996,-0.2699999999999996,14.9075,15.0,14.83,0.16999999999999993,-0.16999999999999993,14.5,14.85,14.09,0.7599999999999998,-0.5399999999999991,14.675,14.9,14.4,0.5,-0.5,3248,5843,1898,3945,1112
2019-02-17,14.6,14.78,14.46,0.3199999999999985,0.14999999999999858,14.6875,14.81,14.53,0.28000000000000114,0.14999999999999858,14.445,14.78,14.25,0.5299999999999994,0.5299999999999994,14.66,14.81,14.52,0.2900000000000009,0.25,2108,3663,183,3480,-3480
2019-02-24,14.8575,15.01,14.75,0.2599999999999998,-0.20999999999999908,14.8575,15.01,14.75,0.2599999999999998,-0.20999999999999908,14.765,15.01,14.5,0.5099999999999998,-0.5099999999999998,14.765,15.01,14.5,0.5099999999999998,-0.5099999999999998,412,803,0,803,440
2019-03-03,14.122,14.51,13.9,0.6099999999999994,-0.41999999999999993,14.384,14.67,14.11,0.5600000000000005,-0.2400000000000002,13.946,14.08,13.75,0.33000000000000007,-0.33000000000000007,14.196,14.5,14.0,0.5,-0.21000000000000085,2406,3472,1087,2385,-668
2019-03-10,14.366666666666667,14.6,14.1,0.5,0.1999999999999993,14.55,14.85,14.4,0.4499999999999993,0.4499999999999993,14.166666666666666,14.4,14.0,0.40000000000000036,-0.40000000000000036,14.530000000000001,14.8,14.39,0.41000000000000014,0.40000000000000036,708,1568,101,1467,1112
2019-03-17,14.88,14.98,14.71,0.2699999999999996,-0.2699999999999996,14.896666666666667,14.98,14.76,0.22000000000000064,-0.22000000000000064,14.576666666666666,14.75,14.38,0.3699999999999992,0.21999999999999886,14.816666666666666,14.94,14.75,0.1899999999999995,-0.17999999999999972,731,1004,485,519,-300
2019-03-24,14.49,14.76,14.17,0.5899999999999999,-0.10999999999999943,14.724,14.95,14.51,0.4399999999999995,-0.25,14.376,14.7,14.0,0.6999999999999993,-0.049999999999998934,14.494,14.95,14.06,0.8899999999999988,-0.29999999999999893,15898,72193,993,71200,-117
2019-03-31,14.412,14.6,14.25,0.34999999999999964,-0.10999999999999943,14.634,14.92,14.46,0.4599999999999991,0.4599999999999991,14.28,14.34,14.25,0.08999999999999986,0.05000000000000071,14.402,14.5,14.34,0.16000000000000014,0.09999999999999964,6033,12081,3249,8832,17
2019-04-07,14.438,14.5,14.25,0.25,0.25,14.572000000000001,14.99,14.42,0.5700000000000003,0.5700000000000003,14.374,14.5,14.1,0.40000000000000036,0.40000000000000036,14.386,14.5,14.1,0.40000000000000036,0.40000000000000036,2956,5044,695,4349,-1463
2019-04-14,14.635,14.79,14.55,0.23999999999999844,-0.049999999999998934,14.8,14.95,14.55,0.3999999999999986,-0.29999999999999893,14.55,14.63,14.37,0.26000000000000156,-0.23000000000000043,14.6875,14.85,14.42,0.4299999999999997,-0.4299999999999997,3571,4962,1782,3180,755
2019-04-21,14.544,14.7,14.41,0.28999999999999915,-0.23999999999999844,14.572,14.7,14.45,0.25,-0.20999999999999908,14.486,14.7,14.38,0.3199999999999985,-0.09999999999999964,14.514,14.7,14.4,0.29999999999999893,-0.09999999999999964,861,2208,0,2208,1515
2019-04-28,14.629999999999999,14.7,14.52,0.17999999999999972,0.17999999999999972,14.634,14.7,14.52,0.17999999999999972,0.17999999999999972,14.556,14.7,14.5,0.1999999999999993,-0.019999999999999574,14.564,14.7,14.5,0.1999999999999993,-0.019999999999999574,1175,2142,0,2142,1484
2019-05-05,14.51,14.85,14.17,0.6799999999999997,-0.2699999999999996,14.645999999999999,14.95,14.17,0.7799999999999994,-0.41999999999999993,14.272,14.52,14.11,0.41000000000000014,-0.1999999999999993,14.358,14.76,14.11,0.6500000000000004,-0.27999999999999936,2650,5828,300,5528,-1881
2019-05-12,14.03,14.5,13.55,0.9499999999999993,-0.9499999999999993,14.120000000000001,14.8,13.55,1.25,-1.25,13.59,14.24,13.0,1.2400000000000002,-1.0899999999999999,13.814,14.25,13.25,1.0,-0.8499999999999996,12174,27650,493,27157,-22626
2019-05-19,13.467500000000001,13.65,13.27,0.3800000000000008,-0.34999999999999964,13.575,13.7,13.27,0.4299999999999997,0.049999999999998934,13.245000000000001,13.53,12.88,0.6499999999999986,0.41999999999999993,13.524999999999999,13.7,13.27,0.4299999999999997,0.09999999999999964,1670,4464,0,4464,-3529
2019-05-26,13.06,13.65,12.4,1.25,-1.25,13.136,13.65,12.6,1.0500000000000007,-1.0500000000000007,12.744,13.25,12.0,1.25,-0.8499999999999996,12.952,13.29,12.59,0.6999999999999993,-0.6999999999999993,3228,4062,1711,2351,-2205
2019-06-02,12.774,12.95,12.62,0.33000000000000007,0.25,12.938,13.0,12.81,0.1899999999999995,0.009999999999999787,12.626,12.95,12.35,0.5999999999999996,0.25,12.772,13.0,12.56,0.4399999999999995,0.09999999999999964,4723,10968,997,9971,9971
2019-06-09,12.355,12.51,12.2,0.3100000000000005,0.3100000000000005,12.969999999999999,13.0,12.94,0.0600000000000005,0.0600000000000005,12.355,12.51,12.2,0.3100000000000005,0.3100000000000005,12.969999999999999,13.0,12.94,0.0600000000000005,0.0600000000000005,655,881,430,451,451
2019-06-16,12.77,13.0,12.55,0.4499999999999993,-0.22000000000000064,12.902,13.0,12.64,0.35999999999999943,-0.13000000000000078,12.554,12.74,12.46,0.27999999999999936,-0.1399999999999988,12.608,13.0,12.46,0.5399999999999991,-0.14999999999999858,3371,5133,928,4205,4205
2019-06-23,12.478,12.69,12.35,0.33999999999999986,0.09999999999999964,12.64,13.0,12.5,0.5,0.0,12.366,12.69,12.01,0.6799999999999997,0.33000000000000007,12.456,12.69,12.34,0.34999999999999964,-0.0600000000000005,2051,4574,0,4574,-2340
2019-06-30,12.5325,12.72,12.46,0.2599999999999998,0.2599999999999998,12.65,12.93,12.46,0.46999999999999886,0.2599999999999998,12.32,12.49,12.1,0.39000000000000057,0.17999999999999972,12.42,12.49,12.33,0.16000000000000014,0.09999999999999964,4069,6629,0,6629,-1886
2019-07-07,12.3,12.4,12.11,0.2900000000000009,-0.2900000000000009,12.612,12.89,12.31,0.5800000000000001,-0.3600000000000012,12.15,12.3,12.1,0.20000000000000107,-0.019999999999999574,12.328,12.51,12.17,0.33999999999999986,0.15000000000000036,15355,34448,399,34049,5792
2019-07-14,12.7475,13.33,12.32,1.0099999999999998,0.6799999999999997,13.3525,14.0,13.0,1.0,-0.9900000000000002,12.5825,13.01,12.25,0.7599999999999998,0.7599999999999998,12.8775,13.01,12.75,0.2599999999999998,0.2599999999999998,4328,12902,477,12425,-12425
2019-07-21,12.658,13.05,12.25,0.8000000000000007,-0.8000000000000007,12.778,13.05,12.47,0.5800000000000001,-0.5800000000000001,12.282,12.88,11.94,0.9400000000000013,-0.6300000000000008,12.422,12.88,11.94,0.9400000000000013,-0.5300000000000011,2791,5844,1171,4673,503
2019-07-28,12.228,12.7,11.93,0.7699999999999996,-0.5099999999999998,12.51,12.85,11.93,0.9199999999999999,-0.5899999999999999,12.096,12.25,11.93,0.3200000000000003,-0.3000000000000007,12.244,12.85,11.93,0.9199999999999999,-0.8499999999999996,4510,9181,230,8951,8514
2019-08-04,12.19,12.69,11.85,0.8399999999999999,0.7299999999999986,12.36,12.69,11.85,0.8399999999999999,0.379999999999999,12.044,12.69,11.85,0.8399999999999999,0.7299999999999986,12.097999999999999,12.69,11.85,0.8399999999999999,0.6899999999999995,2731,6240,122,6118,-6118
2019-08-11,12.316,12.68,12.06,0.6199999999999992,0.6199999999999992,12.59,12.9,12.39,0.5099999999999998,0.28999999999999915,12.156,12.49,11.98,0.5099999999999998,0.129999999999999,12.488,12.9,12.04,0.8600000000000012,0.5700000000000003,2711,9161,315,8846,-7151
2019-08-18,12.48,12.61,12.4,0.20999999999999908,-0.1999999999999993,12.545,12.66,12.41,0.25,-0.1999999999999993,12.45,12.61,12.38,0.22999999999999865,-0.1999999999999993,12.5175,12.66,12.39,0.2699999999999996,-0.1999999999999993,618,776,487,289,105
2019-08-25,12.4,12.68,12.2,0.4800000000000004,-0.4599999999999991,12.4525,12.68,12.22,0.4599999999999991,-0.4599999999999991,12.344999999999999,12.68,12.1,0.5800000000000001,-0.5299999999999994,12.42,12.68,12.2,0.4800000000000004,-0.4800000000000004,1353,2294,194,2100,1517
2019-09-01,12.18,12.36,12.07,0.28999999999999915,-0.13000000000000078,12.18,12.36,12.07,0.28999999999999915,-0.13000000000000078,12.0825,12.15,12.03,0.120000000000001,0.05000000000000071,12.127500000000001,12.21,12.07,0.14000000000000057,-0.13000000000000078,1683,3530,303,3227,-1836
2019-09-08,12.2775,12.35,12.2,0.15000000000000036,0.15000000000000036,12.3775,12.5,12.2,0.3000000000000007,0.26000000000000156,12.0875,12.35,11.83,0.5199999999999996,0.35999999999999943,12.1425,12.38,11.86,0.5200000000000014,0.39000000000000057,2681,4209,919,3290,-795
2019-09-15,12.304,12.68,12.0,0.6799999999999997,-0.22000000000000064,12.38,12.68,12.1,0.5800000000000001,-0.22000000000000064,12.154,12.4,12.0,0.40000000000000036,0.25,12.238,12.4,12.1,0.3000000000000007,0.15000000000000036,805,2165,187,1978,-1978
2019-09-22,12.086,12.16,12.02,0.14000000000000057,-0.009999999999999787,12.302,12.47,12.15,0.3200000000000003,-0.09999999999999964,12.07,12.15,12.0,0.15000000000000036,-0.05000000000000071,12.225999999999999,12.4,12.1,0.3000000000000007,-0.05000000000000071,1888,4560,969,3591,322
2019-09-29,12.102,12.25,11.93,0.3200000000000003,0.20000000000000107,12.38,12.58,12.13,0.4499999999999993,-0.2699999999999996,12.008000000000001,12.13,11.87,0.26000000000000156,0.26000000000000156,12.192,12.54,11.99,0.5499999999999989,-0.11999999999999922,2191,4810,211,4599,-4599
2019-10-06,12.295,12.31,12.28,0.030000000000001137,-0.030000000000001137,12.295,12.31,12.28,0.030000000000001137,-0.030000000000001137,12.29,12.31,12.27,0.040000000000000924,-0.040000000000000924,12.29,12.31,12.27,0.040000000000000924,-0.040000000000000924,238,307,170,137,137
2019-10-13,12.3275,12.89,12.05,0.8399999999999999,0.8399999999999999,12.52,12.89,12.24,0.6500000000000004,0.6500000000000004,12.287500000000001,12.89,12.0,0.8900000000000006,0.8399999999999999,12.47,12.89,12.24,0.6500000000000004,0.6500000000000004,2490,5144,912,4232,-1393
2019-10-20,12.5,12.57,12.43,0.14000000000000057,-0.14000000000000057,12.5,12.57,12.43,0.14000000000000057,-0.14000000000000057,12.17,12.18,12.16,0.019999999999999574,0.019999999999999574,12.245000000000001,12.3,12.19,0.11000000000000121,0.11000000000000121,1839,2145,1534,611,611
2019-10-27,12.465,12.68,12.24,0.4399999999999995,0.2699999999999996,13.0475,14.0,12.24,1.7599999999999998,0.7599999999999998,12.455,12.68,12.24,0.4399999999999995,0.23000000000000043,13.0,14.0,12.24,1.7599999999999998,0.5700000000000003,1746,3654,154,3500,1437
2019-11-03,12.396,12.7,12.22,0.47999999999999865,-0.23999999999999844,12.578,12.74,12.46,0.27999999999999936,-0.23999999999999844,12.228,12.46,12.05,0.41000000000000014,0.40000000000000036,12.35,12.47,12.06,0.41000000000000014,0.40000000000000036,1908,5362,538,4824,-166
