Date,ENT_Open_average,ENT_Open_max,ENT_Open_min,ENT_Open_volatility,ENT_Open_change,ENT_High_average,ENT_High_max,ENT_High_min,ENT_High_volatility,ENT_High_change,ENT_Low_average,ENT_Low_max,ENT_Low_min,ENT_Low_volatility,ENT_Low_change,ENT_Close_average,ENT_Close_max,ENT_Close_min,ENT_Close_volatility,ENT_Close_change,ENT_Volume_average,ENT_Volume_max,ENT_Volume_min,ENT_Volume_volatility,ENT_Volume_change
2018-03-25,37.25,38.0,36.75,1.25,0.25,38.4375,39.0,37.5,1.5,-1.0,35.5,36.25,35.0,1.25,-0.5,36.6875,38.0,35.0,3.0,-2.0,16860,23228,12667,10561,10561
2018-04-01,31.45,35.25,26.0,9.25,-5.75,34.4,38.0,30.0,8.0,-5.25,27.8,31.75,25.75,6.0,1.0,30.2,34.75,27.25,7.5,0.5,40590,67505,24941,42564,-41870
2018-04-08,28.3,29.5,27.0,2.5,0.5,30.2,32.75,28.5,4.25,4.25,27.15,28.25,26.5,1.75,1.5,28.6,30.25,27.0,3.25,3.25,33238,69276,17725,51551,40835
2018-04-15,29.35,30.25,27.75,2.5,0.0,30.9,31.75,30.25,1.5,-0.5,28.3,28.75,27.75,1.0,0.75,29.45,31.0,28.25,2.75,1.25,21358,34947,8144,26803,-26803
2018-04-22,29.2,30.25,27.75,2.5,-0.5,30.05,31.75,29.0,2.75,1.5,27.95,29.0,27.0,2.0,0.25,28.8,29.25,28.0,1.25,0.0,14248,21857,8714,13143,-677
2018-04-29,29.1,30.25,28.0,2.25,1.25,30.75,31.5,29.25,2.25,1.5,27.7325,28.5,27.0,1.5,0.6625000000000014,29.4,30.5,28.0,2.5,1.0,12506,16588,7368,9220,-3152
2018-05-06,28.55,29.75,27.0,2.75,-2.0,29.074,30.375,27.75,2.625,-1.625,27.55,29.0,26.75,2.25,-1.75,27.95,29.25,27.25,2.0,-2.0,12173,24265,6446,17819,2491
2018-05-13,28.25,33.25,25.5,7.75,6.5,33.8,47.5,27.25,20.25,20.25,26.35614,31.75,21.75,10.0,10.0,30.9995,45.0,21.7625,23.2375,23.2375,96073,139748,53925,85823,78404
2018-05-20,49.25,53.0,46.0,7.0,2.75,52.1875,53.75,49.5,4.25,3.25,46.31875,47.75,43.0,4.75,4.75,49.875,51.25,49.25,2.0,0.5,45391,76034,25983,50051,-48836
2018-05-27,56.55,62.75,50.75,12.0,9.25,61.282,64.41,59.0,5.409999999999997,4.409999999999997,53.95,59.0,50.75,8.25,8.25,57.65,62.25,51.0,11.25,11.25,51238,60101,40495,19606,-2943
2018-06-03,61.85,65.0,59.5,5.5,-2.5,64.1,65.0,63.0,2.0,-1.25,58.2,60.25,55.0,5.25,1.5,62.2,64.75,59.0,5.75,3.0,33368,46008,23137,22871,-8548
2018-06-10,63.65,68.5,61.25,7.25,6.0,67.7685,72.5,64.0,8.5,4.907499999999999,62.6,67.0,60.5,6.5,5.75,64.65,68.75,60.75,8.0,6.25,33297,55824,23033,32791,-4946
2018-06-17,70.8,73.25,67.25,6.0,4.75,74.8,77.5,71.75,5.75,0.5,68.055,70.5,65.0,5.5,-0.5,70.35,72.5,66.25,6.25,-3.0,70559,248009,17383,230626,3845
2018-06-24,64.95,67.75,61.25,6.5,-5.75,66.95,68.5,65.0,3.5,-3.5,61.0,63.25,58.75,4.5,-3.75,64.45,67.5,63.0,4.5,-0.5,20712,24744,16962,7782,-4566
2018-07-01,69.1875,73.0,63.75,9.25,8.75,74.1875,79.0,69.5,9.5,4.5,67.3125,70.75,61.0,9.75,9.75,71.3125,73.0,67.25,5.75,5.25,21986,44188,6509,37679,8091
2018-07-08,69.95,73.0,67.5,5.5,-2.25,71.5505,73.2525,69.0,4.252499999999998,-0.2524999999999977,67.1,69.75,65.25,4.5,4.5,69.85,71.5,67.75,3.75,1.5,11625,17788,5195,12593,-1747
2018-07-15,69.8,71.0,68.5,2.5,-2.25,70.75,72.0,68.75,3.25,-3.25,67.35,69.0,64.25,4.75,-3.75,68.75,70.75,65.75,5.0,-4.0,6108,8652,4043,4609,-941
2018-07-22,63.45,66.5,60.75,5.75,-5.75,64.3615,68.0,61.025,6.975000000000001,-6.975000000000001,57.9005,59.0,56.5025,2.4975000000000023,-1.75,62.1,66.0,57.75,8.25,-8.25,15161,22195,4688,17507,-17507
2018-07-29,58.35,59.25,57.75,1.5,-0.25,60.05,60.75,59.5,1.25,-0.25,57.65,58.75,57.0,1.75,0.5,58.7,60.0,57.75,2.25,0.75,5269,7357,3645,3712,729
2018-08-05,63.45,70.0,59.25,10.75,1.75,68.7,73.75,64.75,9.0,0.75,59.755,63.5,57.275,6.225000000000001,-1.7250000000000014,64.9,71.0,61.75,9.25,1.25,14767,22494,7724,14770,-394
2018-08-12,64.65,67.5,59.25,8.25,2.5,67.2,68.5,64.5,4.0,4.0,61.7,65.125,55.0,10.125,5.625,65.2,67.25,60.0,7.25,7.0,9355,23175,5025,18150,-2712
2018-08-19,68.1,69.25,66.75,2.5,2.0,70.956,72.5,70.25,2.25,-2.0,66.95,68.5,66.0,2.5,-0.25,68.15,69.25,67.0,2.25,-1.25,5273,8177,2467,5710,-1940
2018-08-26,65.75,67.75,63.5,4.25,-3.75,67.8125,69.0,65.5,3.5,-0.5,63.465625,65.6125,62.25,3.362499999999997,-2.612499999999997,65.625,67.75,63.75,4.0,-1.25,4746,6575,2448,4127,4127
2018-09-02,61.65,66.5,58.5,8.0,-5.5,63.95,67.25,61.25,6.0,-6.0,57.55,63.25,51.75,11.5,-11.5,60.15,64.0,58.0,6.0,-4.75,8667,16935,5276,11659,10537
2018-09-09,61.9,63.75,59.25,4.5,3.25,63.95,65.75,62.25,3.5,0.25,59.75,62.25,57.0,5.25,0.75,61.7,63.75,58.5,5.25,-2.75,3603,5380,2526,2854,-2394
2018-09-16,57.1,59.5,54.5,5.0,-2.25,59.0015,61.5,57.0,4.5,-2.75,55.25,58.5,53.0,5.5,-3.25,57.2,59.25,54.5,4.75,-0.5,10274,19285,4020,15265,1429
2018-09-23,64.4,72.0,57.75,14.25,13.25,69.7,76.25,60.0,16.25,16.25,62.7805,69.25,57.0,12.25,12.25,67.1,73.0,57.75,15.25,15.25,16839,22703,7497,15206,13751
2018-09-30,71.3,72.75,70.0,2.75,-2.0,74.0945,75.75,72.0,3.75,-2.4724999999999966,69.1215,69.8575,67.75,2.1075000000000017,-1.5,70.7,72.0,69.75,2.25,-0.25,8538,10718,6433,4285,3223
2018-10-07,66.35,69.75,64.0,5.75,-5.25,69.0,74.75,66.5,8.25,-8.25,64.1405,68.625,61.75,6.875,-6.875,65.35,68.75,62.75,6.0,-3.25,6045,8291,2231,6060,-6060
2018-10-14,66.6,68.75,66.0,2.75,0.0,68.95,69.75,67.75,2.0,-0.25,64.5,65.75,63.0,2.75,-2.0,66.15,69.0,63.75,5.25,-2.5,3573,4666,2706,1960,-1616
2018-10-21,60.8,63.75,59.0,4.75,-4.75,62.5,65.0,60.0,5.0,-4.0,58.75,62.5,57.0,5.5,-5.5,60.025,63.5,58.5,5.0,-4.75,4070,4605,3688,917,467
2018-10-28,63.4,66.25,58.5,7.75,7.75,66.3,69.0,60.25,8.75,8.25,62.25,66.0,57.75,8.25,5.25,64.45,66.25,59.75,6.5,5.75,3725,5402,2088,3314,-1360
2018-11-04,65.6,67.5,64.75,2.75,2.25,68.5,70.0,66.25,3.75,-1.25,61.875,65.0,52.75,12.25,-9.625,65.525,68.25,61.5,6.75,-3.5,11524,24271,1732,22539,13670
2018-11-11,58.65,62.0,55.25,6.75,-3.25,59.8995,63.5,57.2475,6.252499999999998,-5.5,54.5,60.0,50.0,10.0,-7.5,57.7,62.0,55.0,7.0,-7.0,7130,11269,3822,7447,6458
2018-11-18,56.625,61.25,54.0,7.25,7.25,60.5625,63.25,55.0,8.25,7.25,55.1875,57.25,52.75,4.5,4.0,58.3125,61.5,53.75,7.75,5.75,5423,8039,3670,4369,-1786
2018-11-25,58.55,62.5,56.25,6.25,3.75,61.25,63.25,59.0,4.25,2.0,56.35,57.5,56.0,1.5,1.5,58.7,61.5,56.75,4.75,0.75,8992,14426,3391,11035,-1062
2018-12-02,60.125,63.5,58.0,5.5,1.0,62.6875,63.75,61.5,2.25,0.5,58.54375,60.25,57.75,2.5,-0.17499999999999716,60.625,63.25,58.75,4.5,-0.25,8663,12659,5416,7243,2002
2018-12-09,59.65,61.25,58.5,2.75,-1.0,61.7,63.75,60.0,3.75,1.0,58.212,60.0,55.81,4.189999999999998,-2.4399999999999977,59.2,61.5,56.5,5.0,-2.5,3589,5707,1618,4089,-1096
2018-12-16,53.5,56.5,51.25,5.25,-4.0,54.8,58.5,53.25,5.25,-4.75,51.1905,53.5,50.0,3.5,-1.9849999999999994,52.7,53.5,52.0,1.5,-1.0,20750,57082,3003,54079,-7726
2018-12-23,52.365,53.46,51.75,1.7100000000000009,-1.2100000000000009,54.75,56.5,53.0,3.5,2.0,51.15625,51.5,51.0,0.5,-0.5,53.375,55.75,51.75,4.0,3.0,8492,12916,3833,9083,2323
2018-12-30,56.4375,58.0,54.75,3.25,1.5,59.75,61.75,58.25,3.5,2.5,55.0625,56.25,54.0,2.25,2.25,57.25,58.75,55.75,3.0,0.5,5020,6210,3830,2380,1264
2019-01-06,58.65,59.5,58.25,1.25,-0.75,60.6,61.5,59.5,2.0,0.5,57.35,58.75,56.75,2.0,2.0,58.75,60.0,57.75,2.25,2.25,5811,6816,4243,2573,-1021
2019-01-13,60.4375,60.75,60.0,0.75,0.0,61.0,61.75,60.75,1.0,-1.0,59.3125,59.75,59.0,0.75,0.75,60.1875,60.75,59.75,1.0,0.75,4412,5116,2807,2309,-97
2019-01-20,61.55,63.25,60.25,3.0,2.75,63.8,65.0,61.5,3.5,0.5,60.25,62.75,57.5,5.25,2.25,62.15,64.0,60.0,4.0,1.75,9504,13300,7467,5833,-4690
2019-01-27,64.65,65.75,63.25,2.5,1.75,66.65,67.75,65.0,2.75,2.75,64.45,65.75,63.25,2.5,1.75,65.5,66.5,63.75,2.75,2.75,5807,7175,4452,2723,-2723
2019-02-03,65.85,66.5,64.75,1.75,-1.75,67.65,68.25,66.75,1.5,-1.5,64.6,65.5,64.0,1.5,0.75,66.0,66.75,64.5,2.25,-0.25,3381,4489,2872,1617,-965
2019-02-10,66.625,66.75,66.25,0.5,0.0,68.0625,68.875,67.25,1.625,0.625,65.0,65.75,64.25,1.5,-0.75,66.3125,66.75,65.75,1.0,-0.75,6745,8960,4367,4593,4593
2019-02-17,66.0,66.75,65.75,1.0,0.0,67.625,69.0,66.875,2.125,2.0,64.9615,65.75,63.1825,2.5675000000000026,-2.1925000000000026,66.4,66.75,66.0,0.75,0.75,7606,14972,2551,12421,12421
2019-02-24,66.65,67.25,66.25,1.0,0.25,67.575,69.25,66.5,2.75,2.375,64.475,65.75,62.75,3.0,1.875,66.75,67.75,66.25,1.5,1.25,6474,11004,4714,6290,5319
2019-03-03,66.8,68.5,65.25,3.25,-3.25,68.45,70.0,67.25,2.75,-0.25,63.575,65.5,60.5,5.0,-3.25,65.8,66.75,64.0,2.75,-2.75,7506,11048,3836,7212,-1463
2019-03-10,57.75,65.75,44.25,21.5,-20.0,59.7415,67.0,45.0,22.0,-22.0,50.95,63.75,31.0,32.75,-32.75,53.35,66.0,32.5,33.5,-33.5,25558,51599,6271,45328,40658
2019-03-17,29.05,32.0,27.0,5.0,-3.0,30.475,33.125,29.25,3.875,-3.875,26.7,28.0,25.25,2.75,-2.25,27.8,29.25,25.75,3.5,-3.5,105808,219646,54566,165080,20548
2019-03-24,20.7875,25.5,18.0,7.5,-7.5,21.5765,26.75,18.2475,8.502500000000001,-8.502500000000001,17.745,20.765,15.5,5.265000000000001,-5.265000000000001,18.624,22.79,16.05,6.739999999999998,-6.739999999999998,118149,242630,59209,183421,-14301
2019-03-31,16.698999999999998,17.5,15.75,1.75,0.7474999999999987,17.55866,18.9,16.9644,1.9355999999999973,1.6499999999999986,15.507,15.9375,15.0,0.9375,0.8475000000000001,17.118,18.2775,16.04,2.2375000000000007,1.0274999999999999,44332,85062,25563,59499,-45288
2019-04-07,17.8,18.5,17.0025,1.4974999999999987,-0.002500000000001279,18.494,18.75,17.9075,0.8425000000000011,-0.4125000000000014,16.8765,17.5,16.35,1.1499999999999986,0.14999999999999858,17.575,18.475,16.875,1.6000000000000014,0.625,19563,32092,13894,18198,-17149
2019-04-14,15.445,17.25,13.2525,3.9975000000000005,-3.9975000000000005,15.699375,17.4725,13.875,3.5975,-3.5975,13.94375,15.775,12.5,3.2750000000000004,-3.2750000000000004,14.621875,16.75,13.6125,3.1374999999999993,-3.125,22615,29959,15044,14915,1959
2019-04-21,15.5645,18.375,12.825,5.550000000000001,2.6875000000000018,18.2935,23.25,13.7175,9.5325,3.7825000000000006,14.156,15.5,12.55,2.9499999999999993,1.7300000000000004,16.32,19.225,13.0275,6.197500000000002,3.215,77531,251415,12581,238834,12876
2019-04-28,16.816,18.975,15.7125,3.262500000000001,1.9750000000000014,18.226,20.9975,16.475,4.522499999999997,3.9974999999999987,15.9264,17.6745,15.0,2.6744999999999983,2.6744999999999983,17.727,20.6575,16.025,4.6325,4.6325,19768,35264,5685,29579,2216
2019-05-05,21.414,22.25,19.87,2.379999999999999,1.5500000000000007,22.2445,22.7175,21.68,1.0375000000000014,0.8949999999999996,19.771,21.45,18.43,3.0199999999999996,0.677500000000002,21.487,22.575,19.75,2.8249999999999993,1.3024999999999984,20164,35680,10608,25072,-15904
2019-05-12,26.35,30.0,22.5,7.5,4.0,28.65,33.5,22.5,11.0,4.5,23.71,25.75,18.75,7.0,5.550000000000001,25.848,31.75,19.74,12.010000000000002,5.510000000000002,121480,418470,15739,402731,6917
2019-05-19,24.38,27.5,21.5875,5.912500000000001,-5.912500000000001,24.5837,27.5,21.5948,5.905200000000001,-5.905200000000001,21.21875,24.875,18.2,6.675000000000001,-5.574999999999999,22.744374999999998,24.875,21.02,3.8550000000000004,-3.8550000000000004,32014,51692,17291,34401,-22071
2019-05-26,17.995,21.0,15.245,5.755000000000001,-5.755000000000001,18.23386,21.0,15.245,5.755000000000001,-5.755000000000001,15.966,19.425,12.58,6.845000000000001,-6.845000000000001,16.4785,19.9325,12.965,6.967500000000001,-6.967500000000001,59289,159694,9793,149901,146827
2019-06-02,13.0995,14.25,11.89,2.3599999999999994,0.75,15.145,19.1125,12.9925,6.120000000000001,2.7474999999999987,11.8325,13.75,10.4125,3.3375000000000004,2.25,13.4965,15.425,12.055,3.370000000000001,0.7524999999999995,109948,204979,27359,177620,-62776
2019-06-09,16.095,17.25,14.4325,2.817500000000001,2.817500000000001,16.8455,17.9525,14.8575,3.0950000000000006,2.8125000000000018,15.1445,16.5925,13.25,3.342500000000001,3.342500000000001,16.448,17.62,14.01,3.610000000000001,3.610000000000001,29717,51507,7933,43574,-42563
2019-06-16,18.732,22.0,17.25,4.75,-0.40749999999999886,21.041999999999998,23.365,18.75,4.614999999999998,1.5549999999999997,17.3645,18.75,16.25,2.5,-0.6099999999999994,18.3975,21.0,16.25,4.75,-2.5,25216,39353,15085,24268,-7716
2019-06-23,16.116,16.75,15.0,1.75,0.40500000000000114,16.852,17.5,15.925,1.5749999999999993,0.6649999999999991,14.751,15.745,13.45,2.295,0.4949999999999992,15.632,16.25,15.0975,1.1524999999999999,-0.13250000000000028,18108,25481,10914,14567,-3268
2019-06-30,15.727500000000001,16.44,15.2725,1.1675000000000004,0.6900000000000013,16.776875,18.0,15.9575,2.0425000000000004,1.3275000000000006,15.45625,16.25,15.0,1.25,1.25,16.114375,17.8075,15.25,2.557500000000001,2.557500000000001,7337,15004,2387,12617,9589
2019-07-07,17.511,18.8,16.6925,2.1075000000000017,-0.8575000000000017,18.3935,19.9775,17.45,2.5275,-0.6425000000000018,16.685200000000002,17.0,15.8135,1.1865000000000006,-1.1865000000000006,17.3385,18.6225,16.4875,2.134999999999998,-0.5474999999999994,6611,11598,1996,9602,1807
2019-07-14,16.70258,17.875,15.625,2.25,1.3821000000000012,17.93826,20.75,16.5325,4.217500000000001,1.6463,16.1645,16.75,15.625,1.125,0.4974999999999987,17.1065,18.7475,16.195,2.5524999999999984,1.5925000000000011,14115,47067,2836,44231,8382
2019-07-21,17.7465,18.2275,17.25,0.9774999999999991,-0.42749999999999844,19.157,20.0,18.55,1.4499999999999993,-1.25,17.1675,17.75,16.8375,0.9125000000000014,-0.16250000000000142,17.851,18.5,17.125,1.375,-0.807500000000001,7735,12899,4312,8587,-3085
2019-07-28,18.293499999999998,20.0,17.5,2.5,2.5,20.1465,24.0,18.745,5.254999999999999,0.7624999999999993,17.778,18.5,17.25,1.25,1.25,18.4245,19.3525,17.9925,1.3599999999999994,0.7225000000000001,8180,18212,4560,13652,-3559
2019-08-04,19.1775,20.525,15.75,4.774999999999999,-3.1675000000000004,20.41394,21.75,17.1047,4.645299999999999,-4.5853,17.3255,19.5,14.255,5.244999999999999,-2.922500000000001,18.466,20.6,15.525,5.075000000000001,-4.897500000000001,17255,37868,6490,31378,-17021
2019-08-11,15.6355,15.8675,15.5125,0.3550000000000004,-0.3125,16.122500000000002,16.75,15.7475,1.0024999999999995,0.5249999999999986,15.46398,15.5224,15.375,0.1473999999999993,0.1473999999999993,15.8165,16.5625,15.495,1.0675000000000008,0.8100000000000005,4299,6076,2450,3626,-360
2019-08-18,15.873,16.25,15.4775,0.7725000000000009,-0.01249999999999929,16.364,16.9575,15.7375,1.2199999999999989,-1.0124999999999993,15.19,15.7,14.5,1.1999999999999993,-0.5274999999999999,15.738,16.1675,15.45,0.7175000000000011,-0.0649999999999995,4674,6817,2609,4208,-754
2019-08-25,15.938125,17.4725,15.075,2.397500000000001,2.34,17.298125,18.5,15.75,2.75,2.692499999999999,15.675,17.1775,14.725,2.452499999999999,2.452499999999999,16.636875,17.5,15.3325,2.1675000000000004,2.1675000000000004,5920,7689,3279,4410,-3005
2019-09-01,17.8795,19.375,17.0,2.375,2.375,19.016000000000002,19.5,18.495,1.004999999999999,0.375,17.37098,17.595,17.0,0.5949999999999989,0.5,18.369,19.4975,17.65,1.8475000000000001,0.42749999999999844,8476,17792,1891,15901,9469
2019-09-08,20.773,22.75,18.2875,4.462499999999999,3.125,22.189,23.495,20.75,2.745000000000001,1.0375000000000014,20.1605,21.6,18.2875,3.3125,2.3099999999999987,21.4005,22.5,19.25,3.25,1.75,10940,20077,3151,16926,-12520
2019-09-15,20.8585,22.505,19.5225,2.982499999999998,1.754999999999999,21.9175,22.75,20.5975,2.1525,1.4699999999999989,20.0075,21.7275,18.5,3.227499999999999,3.227499999999999,21.309,22.535,20.065,2.469999999999999,2.224999999999998,5710,13705,1003,12702,-5301
2019-09-22,21.007,22.6225,19.3,3.322499999999998,-3.322499999999998,21.623,23.245,19.5625,3.682500000000001,-3.682500000000001,19.89978,20.9639,18.0475,2.9163999999999994,-2.852499999999999,20.071,21.4175,18.05,3.3674999999999997,-2.9499999999999993,3365,7742,1528,6214,-4693
2019-09-29,16.7135,18.0625,15.75,2.3125,-2.2475000000000005,17.54,18.75,16.5,2.25,-2.25,15.7245,17.175,15.0,2.1750000000000007,-2.1750000000000007,16.2335,17.25,15.5,1.75,-1.5,5823,7949,2620,5329,2245
2019-10-06,15.39176,15.7813,14.8025,0.9787999999999997,0.25,15.8395,16.2725,15.6,0.6725000000000012,-0.40000000000000036,14.8415,15.0,14.53,0.47000000000000064,0.0,15.126,15.5,14.6775,0.8224999999999998,-0.39250000000000007,3281,4884,1755,3129,-3129
2019-10-13,16.104499999999998,17.24,15.225,2.014999999999999,0.9625000000000004,17.0585,17.75,15.75,2.0,1.625,15.479,15.755,15.0,0.7550000000000008,0.5999999999999996,16.1235,17.0,15.6,1.4000000000000004,-0.025000000000000355,4169,7562,2007,5555,-2659
2019-10-20,16.227,16.725,15.97,0.7550000000000008,-0.28999999999999915,17.02178,17.5,16.5,1.0,1.0,15.83156,16.075,15.475,0.5999999999999996,0.5224999999999991,16.5375,16.975,16.2525,0.7225000000000001,0.7225000000000001,2832,4615,1145,3470,1402
2019-10-27,16.3535,16.7325,15.75,0.9825000000000017,-0.9825000000000017,16.58362,16.975,16.0,0.9750000000000014,-0.9149999999999991,15.6565,16.0,15.5275,0.47250000000000014,-0.47250000000000014,15.816,16.175,15.535,0.6400000000000006,-0.4250000000000007,2267,2951,1844,1107,276
2019-11-03,15.6375,17.0,14.7125,2.2874999999999996,-1.0374999999999996,16.677,19.46,14.9975,4.4625,-0.9299999999999997,14.481,15.4875,12.6375,2.8500000000000014,-1.4825,15.1465,15.845,14.625,1.2200000000000006,-0.875,12952,41108,1782,39326,1697
2019-11-10,13.87,15.0,13.0,2.0,-1.5050000000000008,14.2425,15.0,13.575,1.4250000000000007,-1.4250000000000007,13.176,14.5,12.525,1.9749999999999996,-1.9749999999999996,13.576,14.875,12.7475,2.1274999999999995,-2.1274999999999995,6860,14726,2919,11807,6407
2019-11-17,11.98,12.8725,11.0,1.8725000000000005,-1.3450000000000006,12.524,13.5,11.75,1.75,-0.9949999999999992,11.213000000000001,12.525,10.5,2.0250000000000004,-2.0250000000000004,11.6375,12.75,10.95,1.8000000000000007,-1.8000000000000007,12974,35775,4091,31684,6993
2019-11-24,10.99125,11.25,10.57,0.6799999999999997,0.6799999999999997,11.89375,12.4975,11.0025,1.495000000000001,1.3725000000000005,10.68875,11.25,10.0,1.25,1.25,11.2625,11.965,10.475,1.4900000000000002,1.0300000000000011,8542,12532,5072,7460,-5548
2019-12-01,11.692499999999999,12.325,11.18,1.1449999999999996,0.5075000000000003,12.176,12.325,11.84,0.48499999999999943,0.40750000000000064,11.255,11.4075,11.055,0.3525000000000009,-0.09500000000000064,11.7995,12.0475,11.625,0.42249999999999943,0.20999999999999908,3327,6031,1821,4210,25
2019-12-08,12.3525,13.25,11.675,1.5749999999999993,1.0500000000000007,12.8355,13.5,12.2,1.3000000000000007,1.0500000000000007,11.8875,12.765,11.375,1.3900000000000006,1.3900000000000006,12.3895,13.0,11.8975,1.1024999999999991,1.0999999999999996,7510,17465,3272,14193,5397
2019-12-15,11.5015,12.73,10.5,2.2300000000000004,-2.2300000000000004,11.6995,13.25,10.5,2.75,-2.75,10.464,11.875,9.5,2.375,-2.125,10.86,11.875,10.03,1.8450000000000006,-1.8450000000000006,13820,29344,7508,21836,1845
2019-12-22,11.0175,12.13,10.19,1.9400000000000013,1.9400000000000013,11.8125,12.25,11.25,1.0,1.0,10.574375,11.2775,10.0025,1.2750000000000004,1.2750000000000004,11.451875,11.905,10.9975,0.9074999999999989,0.9074999999999989,9257,19118,4864,14254,14254
2019-12-29,12.518333333333333,12.5875,12.4675,0.120000000000001,-0.120000000000001,12.760833333333334,12.945,12.5875,0.35749999999999993,0.35749999999999993,11.749266666666667,12.0,11.25,0.75,0.75,12.425666666666666,12.5,12.3475,0.15249999999999986,-0.15249999999999986,23915,57408,4302,53106,-53106
