Date,CLNE_Open_average,CLNE_Open_max,CLNE_Open_min,CLNE_Open_volatility,CLNE_Open_change,CLNE_High_average,CLNE_High_max,CLNE_High_min,CLNE_High_volatility,CLNE_High_change,CLNE_Low_average,CLNE_Low_max,CLNE_Low_min,CLNE_Low_volatility,CLNE_Low_change,CLNE_Close_average,CLNE_Close_max,CLNE_Close_min,CLNE_Close_volatility,CLNE_Close_change,CLNE_Volume_average,CLNE_Volume_max,CLNE_Volume_min,CLNE_Volume_volatility,CLNE_Volume_change
2018-01-14,2.058,2.16,2.0,0.16000000000000014,-0.16000000000000014,2.083,2.18,2.02,0.16000000000000014,-0.16000000000000014,1.99,2.08,1.81,0.27,-0.27,2.0,2.09,1.83,0.2599999999999998,-0.2599999999999998,1611681,2988368,953542,2034826,1547439
2018-01-21,1.714,1.82,1.64,0.18000000000000016,-0.07000000000000006,1.763,1.84,1.66,0.18000000000000016,-0.07000000000000006,1.638,1.68,1.58,0.09999999999999987,-0.030000000000000027,1.676,1.74,1.63,0.1100000000000001,0.010000000000000009,2508999,4450083,1477850,2972233,-2663579
2018-01-28,1.564,1.67,1.44,0.22999999999999998,-0.22999999999999998,1.604,1.69,1.55,0.1399999999999999,-0.1399999999999999,1.512,1.59,1.41,0.18000000000000016,-0.18000000000000016,1.538,1.6,1.46,0.14000000000000012,-0.1100000000000001,1490909,2126636,902694,1223942,165126
2018-02-04,1.484,1.5,1.46,0.040000000000000036,0.010000000000000009,1.52,1.54,1.5,0.040000000000000036,-0.010000000000000009,1.432,1.47,1.39,0.08000000000000007,-0.040000000000000036,1.47,1.49,1.44,0.050000000000000044,-0.050000000000000044,1251051,1841247,997364,843883,-33028
2018-02-11,1.46,1.5,1.43,0.07000000000000006,0.06000000000000005,1.4962499999999999,1.535,1.46,0.07499999999999996,0.07499999999999996,1.4375,1.46,1.42,0.040000000000000036,0.010000000000000009,1.4675,1.51,1.44,0.07000000000000006,0.020000000000000018,774794,971475,503358,468117,468117
2018-02-18,1.428,1.45,1.4,0.050000000000000044,-0.030000000000000027,1.456,1.48,1.43,0.050000000000000044,-0.050000000000000044,1.392,1.41,1.37,0.039999999999999813,-0.030000000000000027,1.422,1.44,1.4,0.040000000000000036,-0.020000000000000018,789102,1030906,519087,511819,-374569
2018-02-25,1.38,1.4,1.34,0.05999999999999983,-0.020000000000000018,1.418,1.45,1.38,0.07000000000000006,0.020000000000000018,1.343,1.36,1.31,0.050000000000000044,0.0050000000000001155,1.39,1.45,1.35,0.09999999999999987,0.06000000000000005,1000097,1255555,792739,462816,308301
2018-03-04,1.442,1.49,1.4,0.09000000000000008,0.030000000000000027,1.476,1.5,1.45,0.050000000000000044,-0.010000000000000009,1.393,1.43,1.355,0.07499999999999996,0.030000000000000027,1.442,1.48,1.39,0.09000000000000008,0.030000000000000027,825455,1101779,655330,446449,-70691
2018-03-11,1.47,1.57,1.39,0.18000000000000016,0.1100000000000001,1.542,1.59,1.49,0.10000000000000009,0.06000000000000005,1.411,1.465,1.33,0.135,0.040000000000000036,1.494,1.58,1.44,0.14000000000000012,-0.010000000000000009,2631349,3574427,1507049,2067378,351671
2018-03-18,1.6179999999999999,1.7,1.47,0.22999999999999998,0.16999999999999993,1.702,1.745,1.64,0.1050000000000002,0.05500000000000016,1.5730000000000002,1.62,1.465,0.15500000000000003,0.15500000000000003,1.656,1.71,1.61,0.09999999999999987,0.07999999999999985,1667037,2602085,1122270,1479815,-1463542
2018-03-25,1.6325,1.69,1.59,0.09999999999999987,-0.050000000000000044,1.665,1.695,1.64,0.05500000000000016,-0.050000000000000044,1.5775000000000001,1.61,1.56,0.050000000000000044,-0.020000000000000018,1.605,1.65,1.57,0.07999999999999985,-0.010000000000000009,1074924,1299679,875844,423835,-354382
2018-04-01,1.588,1.64,1.54,0.09999999999999987,0.0,1.64,1.685,1.6,0.08499999999999996,0.03499999999999992,1.555,1.58,1.53,0.050000000000000044,0.03499999999999992,1.59,1.66,1.55,0.10999999999999988,0.020000000000000018,622939,868303,478591,389712,-249092
2018-04-08,1.6280000000000001,1.69,1.58,0.10999999999999988,0.020000000000000018,1.678,1.7,1.63,0.07000000000000006,0.06000000000000005,1.592,1.63,1.565,0.06499999999999995,0.015000000000000124,1.644,1.68,1.59,0.08999999999999986,0.08999999999999986,877393,1271415,618623,652792,-41330
2018-04-15,1.648,1.68,1.6,0.07999999999999985,-0.07999999999999985,1.671,1.725,1.61,0.11499999999999999,-0.11499999999999999,1.604,1.64,1.56,0.07999999999999985,-0.07999999999999985,1.6199999999999999,1.66,1.57,0.08999999999999986,-0.06999999999999984,542736,827301,367027,460274,-306548
2018-04-22,1.586,1.61,1.57,0.040000000000000036,0.010000000000000009,1.628,1.65,1.59,0.05999999999999983,0.010000000000000009,1.566,1.58,1.54,0.040000000000000036,0.020000000000000018,1.592,1.62,1.57,0.050000000000000044,0.030000000000000027,385836,514808,311343,203465,-177246
2018-04-29,1.718,1.8,1.61,0.18999999999999995,0.17999999999999994,1.806,1.95,1.64,0.31000000000000005,0.31000000000000005,1.6822,1.79,1.58,0.20999999999999996,0.20999999999999996,1.764,1.87,1.62,0.25,0.25,1073895,1800983,409372,1391611,1000540
2018-05-06,2.08,2.33,1.88,0.4500000000000002,0.1100000000000001,2.1239999999999997,2.36,1.93,0.42999999999999994,0.1499999999999999,1.9312,2.081,1.825,0.256,0.14500000000000002,1.984,2.15,1.87,0.2799999999999998,0.1599999999999997,2708263,7242989,881119,6361870,743344
2018-05-13,2.238,2.6,2.03,0.5700000000000003,0.5700000000000003,2.3770000000000002,2.68,2.12,0.56,0.56,2.187,2.435,2.01,0.42500000000000027,0.42500000000000027,2.2800000000000002,2.49,2.05,0.4400000000000004,0.4400000000000004,2682466,3812519,1686250,2126269,1302078
2018-05-20,2.625,2.73,2.49,0.23999999999999977,0.23999999999999977,2.7350000000000003,2.75,2.71,0.040000000000000036,0.0,2.52,2.53,2.49,0.03999999999999959,0.03999999999999959,2.6625,2.74,2.62,0.1200000000000001,-0.03000000000000025,2482713,3697797,1938545,1759252,-1506361
2018-05-27,2.972,3.2,2.64,0.56,0.2999999999999998,3.19,3.52,2.9,0.6200000000000001,0.20000000000000018,2.8392,3.135,2.57,0.565,0.28000000000000025,2.97,3.16,2.85,0.31000000000000005,-0.010000000000000231,4755741,8601116,2456466,6144650,-719866
2018-06-03,2.974,3.09,2.89,0.19999999999999973,0.08999999999999986,3.0784,3.1319999999999997,3.02,0.11199999999999966,0.06000000000000005,2.864,2.96,2.8,0.16000000000000014,-0.010000000000000231,2.994,3.09,2.95,0.13999999999999968,0.03000000000000025,2084333,2380680,1718392,662288,-234607
2018-06-10,2.928,2.98,2.85,0.1299999999999999,-0.08000000000000007,3.0140000000000002,3.12,2.97,0.1499999999999999,0.0900000000000003,2.878,2.93,2.84,0.0900000000000003,-0.03000000000000025,2.94,3.03,2.89,0.13999999999999968,0.05999999999999961,1963177,3055213,1281775,1773438,858059
2018-06-17,3.244,3.47,2.98,0.4900000000000002,0.4900000000000002,3.42,3.58,3.26,0.3200000000000003,0.25,3.1630000000000003,3.41,2.98,0.43000000000000016,0.43000000000000016,3.3240000000000003,3.57,3.16,0.4099999999999997,0.3299999999999996,3446369,5821054,1287712,4533342,1820912
2018-06-24,3.7359999999999998,3.98,3.55,0.43000000000000016,0.16000000000000014,3.8735999999999997,4.0489999999999995,3.73,0.3189999999999995,-0.20000000000000018,3.56,3.62,3.53,0.0900000000000003,0.0,3.7520000000000002,3.97,3.65,0.3200000000000003,-0.3200000000000003,2828604,5360735,1250886,4109849,-3299987
2018-07-01,3.3925,3.68,3.17,0.5100000000000002,-0.48,3.46,3.83,3.2,0.6299999999999999,-0.6299999999999999,3.1675,3.68,2.81,0.8700000000000001,-0.8700000000000001,3.2225,3.71,2.86,0.8500000000000001,-0.8500000000000001,3157788,5746868,1347678,4399190,2493329
2018-07-08,2.808,2.94,2.62,0.31999999999999984,-0.31999999999999984,2.855,2.98,2.705,0.2749999999999999,-0.2749999999999999,2.6662,2.83,2.54,0.29000000000000004,-0.25,2.749,2.83,2.64,0.18999999999999995,-0.18999999999999995,2018160,3303527,982605,2320922,-514724
