Date,ASTC_Open_average,ASTC_Open_max,ASTC_Open_min,ASTC_Open_volatility,ASTC_Open_change,ASTC_High_average,ASTC_High_max,ASTC_High_min,ASTC_High_volatility,ASTC_High_change,ASTC_Low_average,ASTC_Low_max,ASTC_Low_min,ASTC_Low_volatility,ASTC_Low_change,ASTC_Close_average,ASTC_Close_max,ASTC_Close_min,ASTC_Close_volatility,ASTC_Close_change,ASTC_Volume_average,ASTC_Volume_max,ASTC_Volume_min,ASTC_Volume_volatility,ASTC_Volume_change
2018-04-29,2.134,2.21,2.01,0.20000000000000018,-0.20000000000000018,2.1932,2.28,2.08,0.19999999999999973,-0.11399999999999988,2.0614,2.18,1.87,0.31000000000000005,-0.30699999999999994,2.1052,2.2159999999999997,2.01,0.20599999999999996,-0.1900000000000004,15830,43117,7059,36058,33351
2018-05-06,2.078,2.1,2.06,0.040000000000000036,-0.009999999999999787,2.1218,2.16,2.06,0.10000000000000009,-0.10000000000000009,2.0192,2.07,1.956,0.11399999999999988,-0.11399999999999988,2.06,2.08,2.01,0.07000000000000028,-0.06000000000000005,20422,31842,4784,27058,-12841
2018-05-13,1.9076,1.98,1.82,0.15999999999999992,-0.15999999999999992,1.9856,2.069,1.94,0.129,-0.129,1.8576000000000001,1.93,1.8,0.1299999999999999,-0.1299999999999999,1.902,1.95,1.83,0.11999999999999988,-0.020000000000000018,18600,30332,8751,21581,-6848
2018-05-20,1.8963999999999999,1.95,1.821,0.129,-0.129,1.9446,2.08,1.84,0.24,-0.11299999999999999,1.8322,1.871,1.72,0.15100000000000002,-0.14000000000000012,1.88,1.92,1.84,0.07999999999999985,-0.04999999999999982,37386,98394,9217,89177,14506
2018-05-27,1.92,1.97,1.84,0.1299999999999999,0.09999999999999987,1.9815,2.1,1.916,0.18400000000000016,0.02400000000000002,1.8425,1.93,1.7,0.22999999999999998,-0.14000000000000012,1.8975,1.96,1.79,0.16999999999999993,-0.09999999999999987,24520,38764,12535,26229,1151
2018-06-03,1.748,1.82,1.71,0.1100000000000001,-0.1100000000000001,1.8102,1.88,1.75,0.1299999999999999,-0.050000000000000044,1.696,1.72,1.64,0.08000000000000007,-0.06000000000000005,1.724,1.76,1.71,0.050000000000000044,-0.010000000000000009,24773,40782,7297,33485,-30822
2018-06-10,1.902,2.05,1.71,0.33999999999999986,0.20999999999999996,1.9996,2.05,1.93,0.11999999999999988,-0.05999999999999983,1.8266,1.8619999999999999,1.7,0.16199999999999992,0.16100000000000003,1.946,2.05,1.89,0.15999999999999992,-0.15999999999999992,53223,173341,17482,155859,-150251
2018-06-17,4.682,6.76,1.91,4.85,2.42,5.2198,8.15,1.95,6.2,3.34,4.0858,5.57,1.859,3.7110000000000003,2.471,4.422000000000001,6.36,1.95,4.41,2.45,9655731,42867220,13428,42853792,700313
2018-06-24,3.7439999999999998,4.3,3.2,1.0999999999999996,-1.0999999999999996,3.9304,4.61,3.31,1.3000000000000003,-1.3000000000000003,3.3742,3.95,3.0,0.9500000000000002,-0.9500000000000002,3.532,4.25,3.1,1.15,-1.15,271135,404293,190684,213609,-180684
2018-07-01,3.3375,3.57,3.1,0.46999999999999975,0.3999999999999999,3.65475,3.6710000000000003,3.62,0.051000000000000156,-0.04999999999999982,3.1725,3.35,3.03,0.3200000000000003,0.18000000000000016,3.54,3.61,3.41,0.19999999999999973,0.0,158369,244563,80907,163656,-163656
2018-07-08,3.55,3.67,3.43,0.23999999999999977,-0.10999999999999988,3.6456,3.88,3.573,0.30699999999999994,-0.29499999999999993,3.4082000000000003,3.5,3.3110000000000004,0.1889999999999996,-0.04999999999999982,3.5180000000000002,3.64,3.45,0.18999999999999995,-0.18999999999999995,63017,135916,23958,111958,-111958
2018-07-15,3.444,3.53,3.38,0.1499999999999999,0.040000000000000036,3.5146,3.571,3.43,0.14100000000000001,-0.14100000000000001,3.35,3.39,3.26,0.13000000000000034,-0.1200000000000001,3.406,3.5,3.34,0.16000000000000014,-0.06000000000000005,31594,47877,15278,32599,10675
2018-07-22,3.344,3.55,3.24,0.3099999999999996,0.20999999999999996,3.4824,3.592,3.34,0.2520000000000002,0.1419999999999999,3.296,3.4,3.24,0.1599999999999997,0.1499999999999999,3.4058,3.5,3.299,0.20100000000000007,0.121,26771,35547,15918,19629,13243
2018-07-29,3.728,4.06,3.43,0.6299999999999994,0.6299999999999994,3.9612,4.22,3.495,0.7249999999999996,0.6970000000000001,3.5722,3.8,3.37,0.4299999999999997,0.4299999999999997,3.811,4.01,3.445,0.565,0.45500000000000007,79789,162970,15450,147520,35028
2018-08-05,3.8528,4.01,3.7239999999999998,0.28600000000000003,-0.05999999999999961,3.9076,4.03,3.75,0.28000000000000025,-0.06200000000000028,3.6514,3.716,3.56,0.15600000000000014,-0.15600000000000014,3.7612,3.86,3.69,0.16999999999999993,0.03399999999999981,51781,94660,28566,66094,-1292
2018-08-12,3.6496,3.85,3.42,0.43000000000000016,-0.18800000000000017,3.77,3.8810000000000002,3.695,0.1860000000000004,-0.1860000000000004,3.5012000000000003,3.728,3.323,0.40500000000000025,-0.40500000000000025,3.6058,3.85,3.43,0.41999999999999993,-0.41999999999999993,35332,79609,18233,61376,1349
2018-08-19,3.492,3.6,3.39,0.20999999999999996,0.1499999999999999,3.649,3.699,3.616,0.08299999999999974,0.02400000000000002,3.4618,3.54,3.341,0.19899999999999984,0.19899999999999984,3.5382000000000002,3.63,3.46,0.16999999999999993,0.10999999999999988,17349,38112,7578,30534,6165
2018-08-26,3.557,3.6,3.47,0.1299999999999999,-0.11999999999999966,3.5778,3.6,3.5189999999999997,0.0810000000000004,-0.0810000000000004,3.4916,3.55,3.42,0.1299999999999999,-0.1080000000000001,3.5334,3.59,3.457,0.133,-0.1030000000000002,21790,26975,14689,12286,-4935
2018-09-02,3.42475,3.49,3.39,0.10000000000000009,0.0900000000000003,3.489,3.502,3.455,0.04699999999999971,0.04699999999999971,3.3775,3.4,3.33,0.06999999999999984,0.06999999999999984,3.4375,3.5,3.39,0.10999999999999988,0.040000000000000036,15773,25717,6181,19536,-13636
2018-09-09,3.36,3.4,3.34,0.06000000000000005,-0.04999999999999982,3.4086000000000003,3.43,3.39,0.040000000000000036,-0.040000000000000036,3.3212,3.35,3.266,0.08400000000000007,-0.040000000000000036,3.352,3.4,3.27,0.1299999999999999,-0.06000000000000005,16606,23743,9199,14544,-12666
2018-09-16,3.222,3.3,3.09,0.20999999999999996,0.0,3.838,6.03,3.2430000000000003,2.787,2.68,3.125,3.255,3.05,0.20500000000000007,0.1349999999999998,3.6999999999999997,5.59,3.13,2.46,2.46,745282,3660230,6976,3653254,3644366
2018-09-23,3.206,4.27,2.8,1.4699999999999998,-1.4699999999999998,3.318,4.47,2.88,1.5899999999999999,-1.5699999999999998,2.8636,3.24,2.69,0.5500000000000003,-0.5270000000000001,2.973,3.33,2.77,0.56,-0.56,331760,1172801,63806,1108995,-1108995
2018-09-30,2.602,2.74,2.54,0.20000000000000018,-0.1900000000000004,2.782,3.21,2.59,0.6200000000000001,0.43999999999999995,2.524,2.61,2.48,0.1299999999999999,-0.10999999999999988,2.601,2.67,2.54,0.1299999999999999,-0.06000000000000005,199468,765808,18982,746826,689508
2018-10-07,2.636,2.94,2.33,0.6099999999999999,0.3900000000000001,2.988,3.79,2.44,1.35,0.6299999999999999,2.458,2.7,2.27,0.43000000000000016,0.43000000000000016,2.684,3.19,2.33,0.8599999999999999,0.8399999999999999,623952,2394585,45793,2348792,169638
2018-10-14,2.9779999999999998,3.06,2.92,0.14000000000000012,-0.06999999999999984,3.102,3.27,3.025,0.2450000000000001,-0.20999999999999996,2.8784,2.91,2.84,0.07000000000000028,-0.0019999999999997797,2.9592,3.09,2.886,0.20399999999999974,-0.20399999999999974,55458,104965,32130,72835,-72835
2018-10-21,2.864,2.96,2.74,0.21999999999999975,-0.07000000000000028,3.1372,3.49,2.96,0.5300000000000002,-0.22999999999999998,2.7487999999999997,2.9,2.61,0.29000000000000004,-0.10000000000000009,2.874,2.96,2.66,0.2999999999999998,0.020000000000000018,99335,246931,32453,214478,-82763
2018-10-28,2.97,3.14,2.83,0.31000000000000005,0.18000000000000016,3.175,3.42,3.0,0.41999999999999993,0.2650000000000001,2.862,3.02,2.8,0.2200000000000002,0.20000000000000018,3.024,3.25,2.82,0.43000000000000016,0.43000000000000016,70949,213549,15609,197940,174722
2018-11-04,3.1790000000000003,3.285,3.08,0.20500000000000007,0.125,3.359,3.5,3.24,0.2599999999999998,-0.11500000000000021,3.1192,3.16,3.08,0.08000000000000007,-0.050000000000000266,3.208,3.25,3.16,0.08999999999999986,-0.06000000000000005,53993,153070,21181,131889,-115912
2018-11-11,3.006,3.1,2.91,0.18999999999999995,0.04999999999999982,3.1612,3.2,3.0860000000000003,0.11399999999999988,0.06000000000000005,2.9718,3.03,2.91,0.11999999999999966,0.06999999999999984,3.114,3.15,3.02,0.1299999999999999,0.009999999999999787,22844,33688,13532,20156,3789
2018-11-18,2.983,3.08,2.9,0.18000000000000016,-0.1299999999999999,3.052,3.112,3.0,0.1120000000000001,-0.1120000000000001,2.92275,2.95,2.9,0.050000000000000266,0.020000000000000018,2.962,2.98,2.92,0.06000000000000005,-0.0019999999999997797,17166,29031,5915,23116,-20675
2018-11-25,2.871,2.98,2.75,0.22999999999999998,-0.1200000000000001,2.938,2.98,2.9,0.08000000000000007,-0.029999999999999805,2.806,2.9,2.73,0.16999999999999993,-0.1299999999999999,2.844,2.91,2.8,0.11000000000000032,-0.11000000000000032,15139,24118,6740,17378,-7949
2018-12-02,2.835,2.9,2.74,0.1599999999999997,-0.1499999999999999,2.91675,2.95,2.85,0.10000000000000009,-0.03000000000000025,2.7625,2.88,2.62,0.2599999999999998,-0.08999999999999986,2.8449999999999998,2.9,2.76,0.14000000000000012,-0.020000000000000018,15355,21607,6412,15195,5976
2018-12-09,3.224,3.95,2.81,1.1400000000000001,0.5,3.482,4.25,2.84,1.4100000000000001,0.7399999999999998,2.997,3.31,2.633,0.677,0.6380000000000003,3.214,3.69,2.67,1.02,0.73,3193808,14477501,4905,14472596,272530
2018-12-16,3.384,3.48,3.15,0.33000000000000007,0.06000000000000005,3.816,5.0,3.42,1.58,1.4500000000000002,3.206,3.3,3.15,0.1499999999999999,-0.029999999999999805,3.674,5.0,3.19,1.81,1.6,169391,370110,55053,315057,203694
2018-12-23,4.055,4.5,3.71,0.79,0.79,4.5875,5.5,4.08,1.42,1.42,3.9525,4.5,3.61,0.8900000000000001,0.8900000000000001,4.515000000000001,5.29,4.08,1.21,1.21,187548,291166,139369,151797,140731
2018-12-30,4.905,5.15,4.63,0.5200000000000005,-0.040000000000000036,5.1690000000000005,5.35,4.906000000000001,0.44399999999999906,0.09999999999999964,4.7375,5.11,4.6,0.5100000000000007,0.5100000000000007,4.92,5.21,4.62,0.5899999999999999,0.4400000000000004,66908,93495,41339,52156,-11631
2019-01-06,5.086,5.46,4.75,0.71,-0.71,5.1579999999999995,5.475,4.88,0.5949999999999998,-0.5949999999999998,4.838,4.92,4.71,0.20999999999999996,-0.16999999999999993,4.964,5.15,4.73,0.41999999999999993,-0.28000000000000025,61315,139364,18516,120848,-120848
2019-01-13,4.496,4.83,4.24,0.5899999999999999,-0.20999999999999996,4.7648,5.065,4.52,0.5450000000000008,0.0860000000000003,4.3334,4.62,4.21,0.41000000000000014,0.27000000000000046,4.548,5.0,4.35,0.6500000000000004,0.6500000000000004,42729,58088,27043,31045,-13833
2019-01-20,4.9425,5.12,4.8,0.3200000000000003,0.08000000000000007,5.0525,5.18,4.94,0.23999999999999932,0.13999999999999968,4.763,4.91,4.7,0.20999999999999996,0.20999999999999996,4.9475,5.15,4.71,0.4400000000000004,0.4400000000000004,20300,30920,8799,22121,18676
2019-01-27,5.082,5.33,4.93,0.40000000000000036,-0.23000000000000043,5.1362,5.33,5.056,0.274,-0.23000000000000043,4.8796,4.937,4.734,0.2030000000000003,-0.1459999999999999,4.978,5.07,4.78,0.29000000000000004,-0.22999999999999954,38508,110106,15100,95006,-95006
2019-02-03,4.868,4.92,4.78,0.13999999999999968,0.1299999999999999,5.038,5.08,4.99,0.08999999999999986,-0.019999999999999574,4.836,4.87,4.75,0.1200000000000001,0.09999999999999964,4.922,5.01,4.87,0.13999999999999968,-0.02999999999999936,11067,25765,4491,21274,-21274
2019-02-10,4.9032,4.99,4.85,0.14000000000000057,0.12600000000000033,5.0644,5.263999999999999,4.99,0.27399999999999913,-0.05999999999999961,4.846,4.87,4.81,0.0600000000000005,-0.040000000000000036,4.876,4.9,4.82,0.08000000000000007,-0.0699999999999994,29697,75767,9758,66009,351
2019-02-17,4.895,5.2,4.75,0.4500000000000002,-0.03000000000000025,5.13425,5.397,4.84,0.5570000000000004,-0.08699999999999974,4.56375,4.7,4.42,0.28000000000000025,-0.11500000000000021,4.74875,5.05,4.54,0.5099999999999998,-0.20500000000000007,205636,526604,24516,502088,7380
2019-02-24,4.3584,4.5,4.26,0.2400000000000002,-0.16000000000000014,4.4858,4.64,4.41,0.22999999999999954,-0.13999999999999968,4.256,4.31,4.2,0.10999999999999943,-0.04999999999999982,4.324,4.41,4.26,0.15000000000000036,-0.10000000000000053,26991,48350,9857,38493,-11154
2019-03-03,4.292,4.41,4.189,0.22100000000000009,-0.11099999999999977,4.392,4.49,4.3,0.1900000000000004,-0.1800000000000006,4.124,4.3,3.81,0.48999999999999977,-0.48999999999999977,4.1738,4.42,3.91,0.5099999999999998,-0.5099999999999998,13917,20464,10012,10452,9616
2019-03-10,3.7156000000000002,3.99,3.54,0.4500000000000002,-0.1900000000000004,3.7840000000000003,3.99,3.62,0.3700000000000001,-0.18000000000000016,3.544,3.66,3.37,0.29000000000000004,0.29000000000000004,3.642,3.74,3.49,0.25,0.25,20969,58679,7938,50741,-41595
2019-03-17,3.7542,3.79,3.71,0.08000000000000007,0.06100000000000039,3.8746,3.9,3.83,0.06999999999999984,-0.029999999999999805,3.6756,3.74,3.5380000000000003,0.20199999999999996,0.040000000000000036,3.802,3.88,3.71,0.16999999999999993,0.1499999999999999,9606,15481,3237,12244,7376
2019-03-24,3.7288,3.79,3.569,0.22100000000000009,0.010000000000000231,3.7922,3.86,3.7,0.1599999999999997,-0.05799999999999983,3.6598,3.72,3.569,0.15100000000000025,-0.08000000000000007,3.722,3.82,3.64,0.17999999999999972,-0.1499999999999999,4281,6758,2709,4049,-4049
2019-03-31,3.548,3.7,3.4,0.30000000000000027,-0.25,3.7182,3.82,3.51,0.31000000000000005,0.03799999999999981,3.472,3.65,3.4,0.25,-0.25,3.532,3.67,3.4,0.27,-0.1499999999999999,12152,21292,6027,15265,4429
2019-04-07,3.738,3.9,3.53,0.3700000000000001,0.15000000000000036,3.8504,3.9,3.722,0.17799999999999994,-0.17799999999999994,3.586,3.7,3.53,0.17000000000000037,0.0,3.678,3.83,3.55,0.28000000000000025,-0.28000000000000025,13885,28733,4159,24574,-18664
2019-04-14,3.704,3.722,3.674,0.04800000000000004,-0.020000000000000018,3.8375,4.0,3.72,0.2799999999999998,0.2799999999999998,3.5965,3.7,3.51,0.1900000000000004,0.1120000000000001,3.7475,4.0,3.63,0.3700000000000001,0.29000000000000004,17195,36094,6204,29890,11737
2019-04-21,4.1,4.27,3.92,0.34999999999999964,0.23000000000000043,4.24,4.4,4.04,0.3600000000000003,0.16999999999999993,3.854,4.0,3.71,0.29000000000000004,-0.18000000000000016,4.0382,4.29,3.75,0.54,-0.2699999999999996,14032,19820,3641,16179,3004
2019-04-28,3.9996,4.47,3.8280000000000003,0.6419999999999995,0.6199999999999997,4.2,4.47,3.99,0.47999999999999954,0.41999999999999993,3.8202,3.9530000000000003,3.76,0.1930000000000005,0.1930000000000005,4.13,4.44,3.92,0.5200000000000005,0.3600000000000003,13660,36046,3016,33030,27099
2019-05-05,3.992,4.13,3.78,0.3500000000000001,-0.1200000000000001,4.098,4.26,3.93,0.3299999999999996,-0.16999999999999993,3.868,4.12,3.75,0.3700000000000001,-0.28000000000000025,3.966,4.23,3.77,0.4600000000000004,-0.39000000000000057,6316,11701,2581,9120,6374
2019-05-12,3.812,3.92,3.72,0.19999999999999973,-0.09999999999999964,3.903,4.02,3.83,0.1899999999999995,-0.04499999999999993,3.736,3.79,3.69,0.10000000000000009,-0.08999999999999986,3.836,3.89,3.69,0.20000000000000018,0.020000000000000018,7297,9400,5869,3531,-853
2019-05-19,3.856,3.93,3.79,0.14000000000000012,-0.06999999999999984,3.9468,4.0,3.89,0.10999999999999988,0.023999999999999577,3.7296,3.79,3.7,0.08999999999999986,-0.008000000000000007,3.87,3.98,3.76,0.2200000000000002,0.009999999999999787,8378,23341,2706,20635,-298
2019-05-26,3.72,3.89,3.62,0.27,-0.27,3.79025,3.89,3.7510000000000003,0.1389999999999998,-0.13000000000000034,3.59,3.72,3.51,0.2100000000000004,-0.2100000000000004,3.6085,3.734,3.51,0.2240000000000002,-0.2240000000000002,6508,9383,2899,6484,3240
2019-06-02,3.6056,3.66,3.5380000000000003,0.12199999999999989,0.12199999999999989,3.702,3.75,3.65,0.10000000000000009,0.010000000000000231,3.514,3.55,3.45,0.09999999999999964,-0.06999999999999984,3.5808,3.65,3.48,0.16999999999999993,-0.16000000000000014,5838,10436,2038,8398,2882
2019-06-09,3.3294,3.56,3.11,0.4500000000000002,-0.33000000000000007,3.4026,3.59,3.2,0.3899999999999997,-0.3899999999999997,3.138,3.46,3.0,0.45999999999999996,-0.45999999999999996,3.246,3.58,3.05,0.5300000000000002,-0.5300000000000002,10696,22874,3536,19338,13738
2019-06-16,3.096,3.2,3.0,0.20000000000000018,0.029999999999999805,3.164,3.21,3.03,0.18000000000000016,-0.15000000000000036,2.9734000000000003,3.12,2.717,0.403,-0.08999999999999986,3.114,3.2,2.98,0.2200000000000002,-0.14000000000000012,10372,18014,6491,11523,-192
2019-06-23,2.9526,3.12,2.813,0.30699999999999994,-0.18699999999999983,3.0338000000000003,3.2,2.843,0.3570000000000002,-0.20199999999999996,2.75,2.92,2.4619999999999997,0.4580000000000002,-0.4580000000000002,2.797,2.94,2.5,0.43999999999999995,-0.41999999999999993,16473,25827,7735,18092,17226
2019-06-30,2.51,2.6,2.46,0.14000000000000012,-0.020000000000000018,2.62425,2.687,2.55,0.137,-0.02699999999999969,2.475,2.5,2.46,0.040000000000000036,0.0,2.515,2.62,2.47,0.1499999999999999,0.1499999999999999,8454,12569,3366,9203,-6685
2019-07-07,2.704,2.85,2.56,0.29000000000000004,0.18999999999999995,2.854,2.91,2.8,0.11000000000000032,0.10000000000000009,2.546,2.6,2.5,0.10000000000000009,0.020000000000000018,2.708,2.81,2.56,0.25,-0.17999999999999972,11786,22367,4937,17430,-909
2019-07-14,2.5467999999999997,2.6639999999999997,2.48,0.18399999999999972,-0.06000000000000005,2.6128,2.6639999999999997,2.53,0.1339999999999999,-0.11000000000000032,2.4746,2.56,2.38,0.18000000000000016,-0.1200000000000001,2.5338,2.5789999999999997,2.45,0.12899999999999956,-0.04899999999999993,10328,23114,3509,19605,7877
2019-07-21,2.602,2.737,2.49,0.2469999999999999,0.09999999999999964,2.6854,2.76,2.6,0.1599999999999997,0.1599999999999997,2.4548,2.55,2.4,0.1499999999999999,-0.06800000000000006,2.5312,2.583,2.4730000000000003,0.10999999999999988,-0.04999999999999982,6086,10607,3023,7584,3389
2019-07-28,2.5226,2.61,2.403,0.20699999999999985,-0.08700000000000019,2.7132,2.75,2.6460000000000004,0.10399999999999965,-0.043999999999999595,2.4368,2.51,2.33,0.17999999999999972,-0.16000000000000014,2.5300000000000002,2.71,2.33,0.3799999999999999,-0.27,5672,10000,2865,7135,2157
2019-08-04,2.3402000000000003,2.49,2.22,0.27,-0.1200000000000001,2.4042,2.508,2.37,0.1379999999999999,-0.1379999999999999,2.2384,2.331,2.171,0.16000000000000014,-0.16000000000000014,2.3158,2.37,2.276,0.0940000000000003,-0.0900000000000003,9005,14293,7113,7180,-543
2019-08-11,2.3644,2.52,2.3,0.2200000000000002,0.20800000000000018,2.4356,2.57,2.37,0.19999999999999973,0.19999999999999973,2.292,2.33,2.23,0.10000000000000009,0.08999999999999986,2.3798,2.461,2.32,0.14100000000000001,0.08199999999999985,11836,18876,6238,12638,7501
2019-08-18,2.4584,2.54,2.3680000000000003,0.1719999999999997,0.10999999999999988,2.5307999999999997,2.63,2.4,0.22999999999999998,0.058000000000000274,2.344,2.46,2.24,0.21999999999999975,0.06000000000000005,2.36,2.46,2.24,0.21999999999999975,0.06000000000000005,11486,28761,1417,27344,-27344
2019-08-25,2.4028,2.54,2.29,0.25,-0.25,2.4588,2.633,2.34,0.29300000000000015,-0.29300000000000015,2.3002,2.441,2.24,0.20099999999999962,-0.20099999999999962,2.3622,2.441,2.29,0.1509999999999998,-0.14100000000000001,8869,13720,6424,7296,-5296
2019-09-01,2.2155,2.24,2.2,0.040000000000000036,-0.03000000000000025,2.2874999999999996,2.3,2.26,0.040000000000000036,0.009999999999999787,2.2025,2.21,2.2,0.009999999999999787,0.009999999999999787,2.2422500000000003,2.3,2.2,0.09999999999999964,0.040000000000000036,9173,14167,3939,10228,-2664
2019-09-08,2.2356,2.3,2.209,0.09099999999999975,-0.08999999999999986,2.2734,2.3,2.25,0.04999999999999982,-0.009999999999999787,2.152,2.16,2.15,0.010000000000000231,0.0,2.19,2.3,2.15,0.1499999999999999,-0.13999999999999968,11166,19168,5936,13232,-6054
2019-09-15,2.2680000000000002,2.49,2.15,0.3400000000000003,0.27,2.3736,2.5,2.24,0.2599999999999998,0.16000000000000014,2.114,2.21,1.95,0.26,-0.26,2.166,2.26,2.12,0.13999999999999968,-0.13999999999999968,220205,1067507,7351,1060156,1057563
2019-09-22,1.976,2.06,1.89,0.17000000000000015,-0.17000000000000015,2.018,2.08,1.95,0.13000000000000012,-0.13000000000000012,1.8458,1.95,1.79,0.15999999999999992,-0.08099999999999996,1.952,2.01,1.89,0.11999999999999988,-0.05999999999999983,30758,59470,14183,45287,-44913
2019-09-29,1.64,1.93,1.5,0.42999999999999994,-0.42999999999999994,1.7034,1.93,1.5619999999999998,0.3680000000000001,-0.3680000000000001,1.52,1.75,1.42,0.33000000000000007,-0.33000000000000007,1.574,1.77,1.5,0.27,-0.22999999999999998,32118,42366,18587,23779,6148
2019-10-06,1.7449999999999999,1.88,1.52,0.3599999999999999,0.32499999999999996,1.85,1.89,1.79,0.09999999999999987,0.08000000000000007,1.651,1.7930000000000001,1.5,0.29300000000000015,0.22999999999999998,1.796,1.87,1.61,0.26,0.24,38282,87022,7867,79155,-53938
2019-10-13,1.728,1.85,1.64,0.2100000000000002,-0.2100000000000002,1.812,2.0,1.7,0.30000000000000004,-0.22999999999999998,1.64,1.71,1.59,0.11999999999999988,-0.10999999999999988,1.6786,1.745,1.63,0.11500000000000021,-0.11500000000000021,35305,100926,3147,97779,-81580
