Date,First Trust ISE-Revere Natural GasEtf_Open_average,First Trust ISE-Revere Natural GasEtf_Open_max,First Trust ISE-Revere Natural GasEtf_Open_min,First Trust ISE-Revere Natural GasEtf_Open_volatility,First Trust ISE-Revere Natural GasEtf_Open_change,First Trust ISE-Revere Natural GasEtf_High_average,First Trust ISE-Revere Natural GasEtf_High_max,First Trust ISE-Revere Natural GasEtf_High_min,First Trust ISE-Revere Natural GasEtf_High_volatility,First Trust ISE-Revere Natural GasEtf_High_change,First Trust ISE-Revere Natural GasEtf_Low_average,First Trust ISE-Revere Natural GasEtf_Low_max,First Trust ISE-Revere Natural GasEtf_Low_min,First Trust ISE-Revere Natural GasEtf_Low_volatility,First Trust ISE-Revere Natural GasEtf_Low_change,First Trust ISE-Revere Natural GasEtf_Close_average,First Trust ISE-Revere Natural GasEtf_Close_max,First Trust ISE-Revere Natural GasEtf_Close_min,First Trust ISE-Revere Natural GasEtf_Close_volatility,First Trust ISE-Revere Natural GasEtf_Close_change
2018-05-13,23.6,23.6,23.6,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.31,23.31,23.31,0.0,0.0
2018-05-20,22.43,22.43,22.43,0.0,0.0,22.47,22.47,22.47,0.0,0.0,21.87,21.87,21.87,0.0,0.0,22.23,22.23,22.23,0.0,0.0
2018-05-27,22.8,22.8,22.8,0.0,0.0,23.08,23.08,23.08,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.74,22.74,22.74,0.0,0.0
2018-06-03,22.64,22.64,22.64,0.0,0.0,22.73,22.73,22.73,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.57,22.57,22.57,0.0,0.0
2018-06-10,22.61,22.61,22.61,0.0,0.0,22.61,22.61,22.61,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.06,22.06,22.06,0.0,0.0
2018-06-17,23.11,23.11,23.11,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.03,23.03,23.03,0.0,0.0,23.04,23.04,23.04,0.0,0.0
2018-06-24,23.34,23.34,23.34,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2018-07-01,23.07,23.07,23.07,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.57,23.57,23.57,0.0,0.0
2018-07-08,23.55,23.55,23.55,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.42,23.42,23.42,0.0,0.0,23.61,23.61,23.61,0.0,0.0
2018-07-15,23.6,23.6,23.6,0.0,0.0,23.61,23.61,23.61,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.43,23.43,23.43,0.0,0.0
2018-07-22,23.5,23.5,23.5,0.0,0.0,23.59,23.59,23.59,0.0,0.0,22.81,22.81,22.81,0.0,0.0,22.85,22.85,22.85,0.0,0.0
2018-07-29,23.09,23.09,23.09,0.0,0.0,23.12,23.12,23.12,0.0,0.0,22.77,22.77,22.77,0.0,0.0,22.89,22.89,22.89,0.0,0.0
2018-08-05,22.58,22.58,22.58,0.0,0.0,22.84,22.84,22.84,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.76,22.76,22.76,0.0,0.0
2018-08-12,21.87,21.87,21.87,0.0,0.0,22.0,22.0,22.0,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.83,21.83,21.83,0.0,0.0
2018-08-19,22.75,22.75,22.75,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.75,22.75,22.75,0.0,0.0
2018-08-26,22.58,22.58,22.58,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.51,22.51,22.51,0.0,0.0
2018-09-02,21.52,21.52,21.52,0.0,0.0,21.55,21.55,21.55,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.48,21.48,21.48,0.0,0.0
2018-09-09,21.88,21.88,21.88,0.0,0.0,22.12,22.12,22.12,0.0,0.0,21.88,21.88,21.88,0.0,0.0,21.94,21.94,21.94,0.0,0.0
2018-09-16,22.49,22.49,22.49,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.48,22.48,22.48,0.0,0.0
2018-09-23,22.24,22.24,22.24,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.24,22.24,22.24,0.0,0.0,22.38,22.38,22.38,0.0,0.0
2018-09-30,22.8,22.8,22.8,0.0,0.0,23.0,23.0,23.0,0.0,0.0,22.64,22.64,22.64,0.0,0.0,22.82,22.82,22.82,0.0,0.0
2018-10-07,22.21,22.21,22.21,0.0,0.0,22.21,22.21,22.21,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.99,21.99,21.99,0.0,0.0
2018-10-14,21.77,21.77,21.77,0.0,0.0,21.99,21.99,21.99,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.64,21.64,21.64,0.0,0.0
2018-10-21,19.41,19.41,19.41,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.01,19.01,19.01,0.0,0.0,19.42,19.42,19.42,0.0,0.0
2018-10-28,19.8,19.8,19.8,0.0,0.0,19.9,19.9,19.9,0.0,0.0,19.22,19.22,19.22,0.0,0.0,19.32,19.32,19.32,0.0,0.0
2018-11-04,19.54,19.54,19.54,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.84,19.84,19.84,0.0,0.0
2018-11-11,19.05,19.05,19.05,0.0,0.0,19.2,19.2,19.2,0.0,0.0,18.62,18.62,18.62,0.0,0.0,18.87,18.87,18.87,0.0,0.0
2018-11-18,17.97,17.97,17.97,0.0,0.0,18.16,18.16,18.16,0.0,0.0,17.86,17.86,17.86,0.0,0.0,18.0,18.0,18.0,0.0,0.0
2018-11-25,18.03,18.03,18.03,0.0,0.0,18.11,18.11,18.11,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.97,17.97,17.97,0.0,0.0
2018-12-02,17.79,17.79,17.79,0.0,0.0,18.16,18.16,18.16,0.0,0.0,17.48,17.48,17.48,0.0,0.0,17.51,17.51,17.51,0.0,0.0
2018-12-09,16.94,16.94,16.94,0.0,0.0,16.94,16.94,16.94,0.0,0.0,16.31,16.31,16.31,0.0,0.0,16.39,16.39,16.39,0.0,0.0
2018-12-16,14.75,14.75,14.75,0.0,0.0,14.88,14.88,14.88,0.0,0.0,14.31,14.31,14.31,0.0,0.0,14.39,14.39,14.39,0.0,0.0
2018-12-23,14.93,14.93,14.93,0.0,0.0,15.07,15.07,15.07,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.65,14.65,14.65,0.0,0.0
2018-12-30,15.49,15.49,15.49,0.0,0.0,15.94,15.94,15.94,0.0,0.0,15.38,15.38,15.38,0.0,0.0,15.92,15.92,15.92,0.0,0.0
2019-01-06,16.91,16.91,16.91,0.0,0.0,17.04,17.04,17.04,0.0,0.0,16.73,16.73,16.73,0.0,0.0,16.93,16.93,16.93,0.0,0.0
2019-01-13,17.56,17.56,17.56,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.45,17.45,17.45,0.0,0.0,17.65,17.65,17.65,0.0,0.0
2019-01-20,16.97,16.97,16.97,0.0,0.0,17.32,17.32,17.32,0.0,0.0,16.97,16.97,16.97,0.0,0.0,17.23,17.23,17.23,0.0,0.0
2019-01-27,17.19,17.19,17.19,0.0,0.0,17.29,17.29,17.29,0.0,0.0,17.0,17.0,17.0,0.0,0.0,17.15,17.15,17.15,0.0,0.0
2019-02-03,15.91,15.91,15.91,0.0,0.0,15.98,15.98,15.98,0.0,0.0,15.48,15.48,15.48,0.0,0.0,15.74,15.74,15.74,0.0,0.0
2019-02-10,16.83,16.83,16.83,0.0,0.0,17.16,17.16,17.16,0.0,0.0,16.82,16.82,16.82,0.0,0.0,17.14,17.14,17.14,0.0,0.0
2019-02-17,17.14,17.14,17.14,0.0,0.0,17.28,17.28,17.28,0.0,0.0,16.99,16.99,16.99,0.0,0.0,17.01,17.01,17.01,0.0,0.0
2019-02-24,16.8,16.8,16.8,0.0,0.0,17.07,17.07,17.07,0.0,0.0,16.8,16.8,16.8,0.0,0.0,17.07,17.07,17.07,0.0,0.0
2019-03-03,16.26,16.26,16.26,0.0,0.0,16.26,16.26,16.26,0.0,0.0,15.95,15.95,15.95,0.0,0.0,16.03,16.03,16.03,0.0,0.0
2019-03-10,16.8,16.8,16.8,0.0,0.0,16.86,16.86,16.86,0.0,0.0,16.68,16.68,16.68,0.0,0.0,16.73,16.73,16.73,0.0,0.0
2019-03-17,17.44,17.44,17.44,0.0,0.0,17.44,17.44,17.44,0.0,0.0,16.79,16.79,16.79,0.0,0.0,16.86,16.86,16.86,0.0,0.0
2019-03-24,17.5,17.5,17.5,0.0,0.0,17.56,17.56,17.56,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.28,17.28,17.28,0.0,0.0
2019-03-31,17.13,17.13,17.13,0.0,0.0,17.54,17.54,17.54,0.0,0.0,17.13,17.13,17.13,0.0,0.0,17.51,17.51,17.51,0.0,0.0
2019-04-07,17.72,17.72,17.72,0.0,0.0,17.94,17.94,17.94,0.0,0.0,17.66,17.66,17.66,0.0,0.0,17.78,17.78,17.78,0.0,0.0
2019-04-14,17.57,17.57,17.57,0.0,0.0,17.57,17.57,17.57,0.0,0.0,17.25,17.25,17.25,0.0,0.0,17.28,17.28,17.28,0.0,0.0
2019-04-21,17.15,17.15,17.15,0.0,0.0,17.27,17.27,17.27,0.0,0.0,16.91,16.91,16.91,0.0,0.0,17.05,17.05,17.05,0.0,0.0
2019-04-28,15.96,15.96,15.96,0.0,0.0,16.22,16.22,16.22,0.0,0.0,15.9,15.9,15.9,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2019-05-05,16.26,16.26,16.26,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.03,16.03,16.03,0.0,0.0,16.4,16.4,16.4,0.0,0.0
2019-05-12,16.41,16.41,16.41,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2019-05-19,15.19,15.19,15.19,0.0,0.0,15.27,15.27,15.27,0.0,0.0,14.87,14.87,14.87,0.0,0.0,15.01,15.01,15.01,0.0,0.0
2019-05-26,14.19,14.19,14.19,0.0,0.0,14.43,14.43,14.43,0.0,0.0,14.13,14.13,14.13,0.0,0.0,14.25,14.25,14.25,0.0,0.0
2019-06-02,14.3,14.3,14.3,0.0,0.0,14.36,14.36,14.36,0.0,0.0,14.14,14.14,14.14,0.0,0.0,14.19,14.19,14.19,0.0,0.0
2019-06-09,13.83,13.83,13.83,0.0,0.0,13.83,13.83,13.83,0.0,0.0,13.45,13.45,13.45,0.0,0.0,13.45,13.45,13.45,0.0,0.0
2019-06-16,14.19,14.19,14.19,0.0,0.0,14.28,14.28,14.28,0.0,0.0,14.06,14.06,14.06,0.0,0.0,14.12,14.12,14.12,0.0,0.0
2019-06-23,14.29,14.29,14.29,0.0,0.0,14.49,14.49,14.49,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.49,14.49,14.49,0.0,0.0
2019-06-30,14.0,14.0,14.0,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.0,14.0,14.0,0.0,0.0,14.22,14.22,14.22,0.0,0.0
2019-07-07,14.05,14.05,14.05,0.0,0.0,14.13,14.13,14.13,0.0,0.0,13.95,13.95,13.95,0.0,0.0,14.06,14.06,14.06,0.0,0.0
2019-07-14,12.96,12.96,12.96,0.0,0.0,13.04,13.04,13.04,0.0,0.0,12.81,12.81,12.81,0.0,0.0,13.0,13.0,13.0,0.0,0.0
2019-07-21,12.6,12.6,12.6,0.0,0.0,12.61,12.61,12.61,0.0,0.0,12.28,12.28,12.28,0.0,0.0,12.32,12.32,12.32,0.0,0.0
2019-07-28,12.3,12.3,12.3,0.0,0.0,12.46,12.46,12.46,0.0,0.0,11.94,11.94,11.94,0.0,0.0,12.12,12.12,12.12,0.0,0.0
2019-08-04,11.64,11.64,11.64,0.0,0.0,11.72,11.72,11.72,0.0,0.0,11.39,11.39,11.39,0.0,0.0,11.46,11.46,11.46,0.0,0.0
2019-08-11,10.79,10.79,10.79,0.0,0.0,11.18,11.18,11.18,0.0,0.0,10.74,10.74,10.74,0.0,0.0,11.15,11.15,11.15,0.0,0.0
2019-08-18,11.0,11.0,11.0,0.0,0.0,11.07,11.07,11.07,0.0,0.0,10.65,10.65,10.65,0.0,0.0,10.67,10.67,10.67,0.0,0.0
2019-08-25,11.42,11.42,11.42,0.0,0.0,11.44,11.44,11.44,0.0,0.0,11.07,11.07,11.07,0.0,0.0,11.17,11.17,11.17,0.0,0.0
2019-09-01,11.52,11.52,11.52,0.0,0.0,11.52,11.52,11.52,0.0,0.0,11.21,11.21,11.21,0.0,0.0,11.44,11.44,11.44,0.0,0.0
2019-09-08,12.08,12.08,12.08,0.0,0.0,12.32,12.32,12.32,0.0,0.0,11.98,11.98,11.98,0.0,0.0,12.19,12.19,12.19,0.0,0.0
2019-09-15,12.49,12.49,12.49,0.0,0.0,12.6,12.6,12.6,0.0,0.0,12.37,12.37,12.37,0.0,0.0,12.47,12.47,12.47,0.0,0.0
2019-09-22,11.46,11.46,11.46,0.0,0.0,11.7,11.7,11.7,0.0,0.0,11.41,11.41,11.41,0.0,0.0,11.59,11.59,11.59,0.0,0.0
2019-09-29,10.92,10.92,10.92,0.0,0.0,11.0,11.0,11.0,0.0,0.0,10.69,10.69,10.69,0.0,0.0,10.9,10.9,10.9,0.0,0.0
2019-10-06,10.48,10.48,10.48,0.0,0.0,10.69,10.69,10.69,0.0,0.0,10.48,10.48,10.48,0.0,0.0,10.59,10.59,10.59,0.0,0.0
2019-10-13,10.41,10.41,10.41,0.0,0.0,10.47,10.47,10.47,0.0,0.0,10.05,10.05,10.05,0.0,0.0,10.05,10.05,10.05,0.0,0.0
2019-10-20,10.45,10.45,10.45,0.0,0.0,10.76,10.76,10.76,0.0,0.0,10.37,10.37,10.37,0.0,0.0,10.73,10.73,10.73,0.0,0.0
2019-10-27,10.51,10.51,10.51,0.0,0.0,10.83,10.83,10.83,0.0,0.0,10.45,10.45,10.45,0.0,0.0,10.76,10.76,10.76,0.0,0.0
2019-11-03,11.27,11.27,11.27,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.11,11.11,11.11,0.0,0.0,11.48,11.48,11.48,0.0,0.0
2019-11-10,10.77,10.77,10.77,0.0,0.0,11.01,11.01,11.01,0.0,0.0,10.77,10.77,10.77,0.0,0.0,10.95,10.95,10.95,0.0,0.0
2019-11-17,10.41,10.41,10.41,0.0,0.0,10.6,10.6,10.6,0.0,0.0,10.29,10.29,10.29,0.0,0.0,10.51,10.51,10.51,0.0,0.0
2019-11-24,10.27,10.27,10.27,0.0,0.0,10.33,10.33,10.33,0.0,0.0,10.15,10.15,10.15,0.0,0.0,10.16,10.16,10.16,0.0,0.0
2019-12-01,10.23,10.23,10.23,0.0,0.0,10.61,10.61,10.61,0.0,0.0,10.2,10.2,10.2,0.0,0.0,10.57,10.57,10.57,0.0,0.0
2019-12-08,11.21,11.21,11.21,0.0,0.0,11.27,11.27,11.27,0.0,0.0,10.86,10.86,10.86,0.0,0.0,10.88,10.88,10.88,0.0,0.0
2019-12-15,11.91,11.91,11.91,0.0,0.0,11.93,11.93,11.93,0.0,0.0,11.64,11.64,11.64,0.0,0.0,11.74,11.74,11.74,0.0,0.0
2019-12-22,12.22,12.22,12.22,0.0,0.0,12.22,12.22,12.22,0.0,0.0,11.83,11.83,11.83,0.0,0.0,11.86,11.86,11.86,0.0,0.0
2019-12-29,12.25,12.25,12.25,0.0,0.0,12.3,12.3,12.3,0.0,0.0,12.03,12.03,12.03,0.0,0.0,12.14,12.14,12.14,0.0,0.0
