Date,BCEI_Open_average,BCEI_Open_max,BCEI_Open_min,BCEI_Open_volatility,BCEI_Open_change,BCEI_High_average,BCEI_High_max,BCEI_High_min,BCEI_High_volatility,BCEI_High_change,BCEI_Low_average,BCEI_Low_max,BCEI_Low_min,BCEI_Low_volatility,BCEI_Low_change,BCEI_Close_average,BCEI_Close_max,BCEI_Close_min,BCEI_Close_volatility,BCEI_Close_change,BCEI_Volume_average,BCEI_Volume_max,BCEI_Volume_min,BCEI_Volume_volatility,BCEI_Volume_change
2018-01-14,28.294,29.17,27.62,1.5500000000000007,-1.5500000000000007,28.55,29.17,28.0,1.1700000000000017,-0.7200000000000024,27.535999999999998,27.83,27.25,0.5799999999999983,-0.3999999999999986,28.078,28.4,27.87,0.5299999999999976,0.120000000000001,230141,290101,115269,174832,-118741
2018-01-21,28.157999999999998,28.83,27.59,1.2399999999999984,-0.5999999999999979,28.71,29.39,27.96,1.4299999999999997,0.25,27.580000000000002,28.12,27.23,0.8900000000000006,-0.5500000000000007,28.134,28.54,27.64,0.8999999999999986,0.3100000000000023,149061,175823,115629,60194,20659
2018-01-28,27.768,28.3,27.0,1.3000000000000007,-1.3000000000000007,28.012,28.49,27.42,1.0699999999999967,-1.0699999999999967,27.026,27.5,26.1,1.3999999999999986,-1.3499999999999979,27.512,28.01,26.59,1.4200000000000017,-1.2899999999999991,294372,392816,196868,195948,76520
2018-02-04,25.824,26.49,25.38,1.1099999999999994,-0.48999999999999844,26.364,26.82,25.76,1.0599999999999987,-0.509999999999998,24.984,25.64,23.66,1.9800000000000004,-0.6500000000000021,25.684,26.55,24.84,1.7100000000000009,-0.6799999999999997,409881,517063,365249,151814,110843
2018-02-11,25.8275,26.11,25.52,0.5899999999999999,0.2699999999999996,26.66,27.98,26.03,1.9499999999999993,1.9499999999999993,25.502499999999998,25.99,25.25,0.7399999999999984,0.7399999999999984,26.365000000000002,27.82,25.74,2.080000000000002,2.039999999999999,304946,380937,248501,132436,42384
2018-02-18,28.394,29.13,27.77,1.3599999999999994,1.3599999999999994,29.146,29.47,28.74,0.7300000000000004,0.7300000000000004,28.256,28.68,27.77,0.9100000000000001,0.9100000000000001,28.588,29.0,28.24,0.7600000000000016,0.7000000000000028,256484,316579,169390,147189,-122742
2018-02-25,28.036,29.12,27.08,2.0400000000000027,-1.5399999999999991,28.424,29.35,27.65,1.7000000000000028,-1.2300000000000004,27.526,28.76,26.75,2.0100000000000016,-1.4800000000000004,27.772000000000002,28.92,27.23,1.6900000000000013,-1.5,254157,298918,195936,102982,10957
2018-03-04,27.71,27.97,27.43,0.5399999999999991,0.1999999999999993,28.073999999999998,28.58,27.56,1.0199999999999996,0.33999999999999986,27.424,27.62,27.2,0.4200000000000017,-0.10000000000000142,27.64,27.89,27.28,0.6099999999999994,0.13000000000000256,207821,247544,189438,58106,-1114
2018-03-11,27.272,27.98,25.9,2.080000000000002,-0.120000000000001,27.848,28.09,27.59,0.5,-0.07000000000000028,26.35,27.55,25.53,2.0199999999999996,-1.0800000000000018,26.828,27.61,25.8,1.8099999999999987,-0.8299999999999983,351262,909494,104125,805369,133024
2018-03-18,27.258,28.09,26.75,1.3399999999999999,0.5200000000000031,27.902,28.5,27.28,1.2199999999999989,0.21999999999999886,26.682,27.08,26.51,0.5699999999999967,-0.029999999999997584,27.258,27.96,26.63,1.3300000000000018,0.7800000000000011,248390,446662,187680,258982,-3566
