Date,AI_Open_average,AI_Open_max,AI_Open_min,AI_Open_volatility,AI_Open_change,AI_High_average,AI_High_max,AI_High_min,AI_High_volatility,AI_High_change,AI_Low_average,AI_Low_max,AI_Low_min,AI_Low_volatility,AI_Low_change,AI_Close_average,AI_Close_max,AI_Close_min,AI_Close_volatility,AI_Close_change,AI_Volume_average,AI_Volume_max,AI_Volume_min,AI_Volume_volatility,AI_Volume_change
2018-01-14,11.816,11.94,11.74,0.1999999999999993,-0.1899999999999995,11.85,11.99,11.77,0.22000000000000064,-0.21000000000000085,11.69,11.78,11.61,0.16999999999999993,-0.08999999999999986,11.784,11.86,11.72,0.1399999999999988,-0.10999999999999943,391063,458729,333205,125524,-109770
2018-01-21,11.506,11.73,11.17,0.5600000000000005,-0.5299999999999994,11.532,11.76,11.17,0.5899999999999999,-0.5899999999999999,11.282,11.64,10.75,0.8900000000000006,-0.8900000000000006,11.33,11.66,10.84,0.8200000000000003,-0.8200000000000003,606156,840614,388750,451864,301701
2018-01-28,10.57,10.82,10.2,0.620000000000001,-0.6000000000000014,10.7,10.92,10.31,0.6099999999999994,-0.6099999999999994,10.370000000000001,10.73,9.92,0.8100000000000005,-0.8100000000000005,10.472,10.77,10.05,0.7199999999999989,-0.7199999999999989,784000,1265667,423187,842480,842480
2018-02-04,10.61,10.95,9.9,1.049999999999999,0.6399999999999988,10.788,11.0,10.29,0.7100000000000009,0.4400000000000013,10.406,10.65,9.9,0.75,0.5299999999999994,10.594,10.8,10.2,0.6000000000000014,0.4800000000000004,955590,1214133,742241,471892,-19348
2018-02-11,10.955,11.26,10.66,0.5999999999999996,0.5999999999999996,11.18,11.47,10.94,0.5300000000000011,0.5099999999999998,10.8925,11.25,10.62,0.6300000000000008,0.6300000000000008,11.1325,11.42,10.89,0.5299999999999994,0.5299999999999994,666009,805932,552596,253336,-70204
2018-02-18,11.31,11.4,11.24,0.16000000000000014,-0.05000000000000071,11.396,11.47,11.31,0.16000000000000014,-0.0600000000000005,11.222,11.31,11.15,0.16000000000000014,0.16000000000000014,11.284,11.38,11.21,0.16999999999999993,0.15000000000000036,444424,698552,294557,403995,-403995
2018-02-25,10.992,11.38,10.8,0.5800000000000001,-0.3800000000000008,11.146,11.42,10.92,0.5,-0.15000000000000036,10.842,11.0,10.71,0.28999999999999915,0.02999999999999936,10.992,11.24,10.82,0.41999999999999993,0.2599999999999998,493279,541864,425811,116053,25105
2018-03-04,11.482,11.69,11.26,0.4299999999999997,0.33999999999999986,11.63,11.83,11.34,0.4900000000000002,0.4900000000000002,11.395999999999999,11.6,11.08,0.5199999999999996,0.5199999999999996,11.558,11.7,11.33,0.3699999999999992,0.3699999999999992,499663,588009,406172,181837,-106928
2018-03-11,11.774,11.87,11.68,0.1899999999999995,0.06999999999999851,11.894,11.92,11.87,0.05000000000000071,-0.03999999999999915,11.65,11.81,11.53,0.28000000000000114,-0.19000000000000128,11.736,11.81,11.59,0.22000000000000064,-0.120000000000001,529502,705572,353368,352204,327527
2018-03-18,11.628,11.75,11.57,0.17999999999999972,-0.13000000000000078,11.712,11.76,11.67,0.08999999999999986,-0.08000000000000007,11.518,11.55,11.48,0.07000000000000028,-0.07000000000000028,11.59,11.66,11.5,0.16000000000000014,0.08000000000000007,540311,760568,368792,391776,291583
2018-03-25,11.17,11.66,10.8,0.8599999999999994,-0.620000000000001,11.317499999999999,11.79,11.12,0.6699999999999999,-0.6699999999999999,10.9975,11.56,10.75,0.8100000000000005,-0.75,11.165,11.73,10.93,0.8000000000000007,-0.8000000000000007,876368,1142656,582477,560179,-361597
2018-04-01,11.177999999999999,11.4,10.95,0.45000000000000107,0.3800000000000008,11.328,11.5,11.12,0.3800000000000008,0.3100000000000005,11.13,11.3,10.91,0.39000000000000057,0.39000000000000057,11.262,11.35,11.12,0.23000000000000043,0.1800000000000015,458527,643913,358723,285190,59927
