Date,UAMY_Open_average,UAMY_Open_max,UAMY_Open_min,UAMY_Open_volatility,UAMY_Open_change,UAMY_High_average,UAMY_High_max,UAMY_High_min,UAMY_High_volatility,UAMY_High_change,UAMY_Low_average,UAMY_Low_max,UAMY_Low_min,UAMY_Low_volatility,UAMY_Low_change,UAMY_Close_average,UAMY_Close_max,UAMY_Close_min,UAMY_Close_volatility,UAMY_Close_change,UAMY_Volume_average,UAMY_Volume_max,UAMY_Volume_min,UAMY_Volume_volatility,UAMY_Volume_change
2018-05-13,0.27580000000000005,0.28600000000000003,0.26,0.026000000000000023,-0.0030000000000000027,0.3028,0.33,0.287,0.04300000000000004,0.030000000000000027,0.2686,0.28300000000000003,0.25,0.03300000000000003,0.03300000000000003,0.2958,0.3102,0.2838,0.02639999999999998,0.022199999999999942,12218,22010,3539,18471,10837
2018-05-20,0.3025,0.31,0.3,0.010000000000000009,-0.010000000000000009,0.309975,0.325,0.3,0.025000000000000022,-0.025000000000000022,0.29625,0.305,0.28,0.024999999999999967,-0.024999999999999967,0.30569999999999997,0.31,0.298,0.01200000000000001,-0.011900000000000022,10546,25008,3517,21491,21491
2018-05-27,0.29958,0.31,0.2922,0.017799999999999983,-0.0050000000000000044,0.312,0.33,0.3,0.030000000000000027,0.030000000000000027,0.2966,0.3018,0.2922,0.009599999999999997,0.0010000000000000009,0.30394,0.32,0.294,0.026000000000000023,0.026000000000000023,5692,10968,1333,9635,9635
2018-06-03,0.399,0.475,0.31,0.16499999999999998,0.16499999999999998,0.45877999999999997,0.49,0.43,0.06,0.06,0.37484,0.4408,0.31,0.13080000000000003,0.13080000000000003,0.43707999999999997,0.475,0.4004,0.0746,0.030000000000000027,53487,80827,37274,43553,-43553
2018-06-10,0.45534,0.48,0.425,0.05499999999999999,-0.03500000000000003,0.47864,0.4823,0.47,0.012300000000000033,-0.01090000000000002,0.43579999999999997,0.45299999999999996,0.425,0.02799999999999997,-0.02799999999999997,0.4523,0.48,0.426,0.05399999999999999,-0.022499999999999964,11371,31274,5334,25940,-1685
2018-06-17,0.50278,0.56,0.4499,0.11010000000000003,0.10010000000000002,0.54198,0.59,0.49,0.09999999999999998,0.06000000000000005,0.48775999999999997,0.5599,0.44,0.11989999999999995,0.03909999999999997,0.5322600000000001,0.5822,0.47,0.11220000000000008,0.06600000000000006,38678,57485,26089,31396,23470
2018-06-24,0.50226,0.54,0.4758,0.06420000000000003,-0.06000000000000005,0.51576,0.54,0.48,0.06000000000000005,-0.06000000000000005,0.45990000000000003,0.506,0.4319,0.0741,-0.0741,0.4954,0.53,0.473,0.05700000000000005,-0.05700000000000005,40784,60127,24904,35223,-8020
2018-07-01,0.46165,0.47,0.4505,0.019499999999999962,-0.009999999999999953,0.473,0.478,0.4701,0.007899999999999963,0.007899999999999963,0.44625,0.47,0.43,0.03999999999999998,-0.034999999999999976,0.45677500000000004,0.4701,0.45,0.020100000000000007,-0.019100000000000006,22136,26725,18669,8056,8056
2018-07-08,0.46608,0.4892,0.45,0.03920000000000001,0.028799999999999992,0.48608,0.49,0.48,0.010000000000000009,0.0009000000000000119,0.45732,0.4693,0.45,0.019299999999999984,0.018100000000000005,0.4763,0.49,0.4665,0.023499999999999965,0.020000000000000018,11954,19861,4012,15849,4203
2018-07-15,0.532,0.57,0.5,0.06999999999999995,0.0,0.55174,0.57,0.5337,0.0363,-0.011300000000000088,0.50362,0.525,0.49,0.03500000000000003,0.0,0.53958,0.57,0.5142,0.05579999999999996,-0.006300000000000083,30317,40228,25410,14818,10376
2018-07-22,0.529,0.545,0.51,0.03500000000000003,0.0050000000000000044,0.5449200000000001,0.5551,0.5395,0.015600000000000058,0.015100000000000002,0.50482,0.525,0.491,0.03400000000000003,0.03400000000000003,0.53544,0.5549,0.52,0.03489999999999993,0.014899999999999913,18436,27928,8476,19452,-19452
2018-07-29,0.57742,0.6571,0.55,0.10709999999999997,0.10709999999999997,0.61898,0.76,0.56,0.19999999999999996,0.19000000000000006,0.5631200000000001,0.63,0.5349,0.09509999999999996,0.08379999999999999,0.58782,0.6558,0.55,0.1058,0.1058,44468,106807,9680,97127,74382
2018-08-05,0.62484,0.6657,0.5985,0.06719999999999993,-0.05879999999999996,0.62822,0.6657,0.5985,0.06719999999999993,-0.05879999999999996,0.58632,0.63,0.5379,0.09209999999999996,-0.08209999999999995,0.60948,0.65,0.5775,0.07250000000000001,-0.07250000000000001,10313,18806,2496,16310,11058
2018-08-12,0.592,0.645,0.55,0.09499999999999997,0.03500000000000003,0.61978,0.6498,0.58,0.06980000000000008,0.030000000000000027,0.544,0.55,0.535,0.015000000000000013,-0.007000000000000117,0.57512,0.61,0.535,0.07499999999999996,-0.006399999999999961,52051,116787,13091,103696,1666
2018-08-19,0.55094,0.575,0.51,0.06499999999999995,-0.01639999999999997,0.571,0.58,0.56,0.019999999999999907,-0.019999999999999907,0.53538,0.5528,0.51,0.04279999999999995,-0.02279999999999993,0.55636,0.57,0.55,0.019999999999999907,-0.0027999999999999137,12297,27744,2452,25292,22189
2018-08-26,0.53395,0.5683,0.5,0.06830000000000003,0.04830000000000001,0.579125,0.6227,0.55,0.07269999999999999,0.07269999999999999,0.51625,0.5425,0.5,0.04249999999999998,0.04239999999999999,0.5689,0.6,0.5318,0.06819999999999993,0.06819999999999993,29772,45740,20334,25406,25406
2018-09-02,0.5898,0.608,0.56,0.04799999999999993,0.008000000000000007,0.60958,0.625,0.5929,0.03210000000000002,0.0050000000000000044,0.57994,0.6,0.56,0.039999999999999925,0.011299999999999977,0.5991,0.6185,0.583,0.03550000000000009,0.01750000000000007,16672,21835,1236,20599,33
2018-09-09,0.6416,0.69,0.59,0.09999999999999998,0.09299999999999997,0.676,0.72,0.63,0.08999999999999997,0.08999999999999997,0.63604,0.679,0.583,0.09600000000000009,0.09600000000000009,0.66782,0.7101,0.62,0.09009999999999996,0.09009999999999996,20335,28327,8503,19824,-19824
2018-09-16,0.788,0.95,0.71,0.24,0.24,0.8564,1.04,0.75,0.29000000000000004,0.29000000000000004,0.7676999999999999,0.88,0.71,0.17000000000000004,0.17000000000000004,0.8339799999999999,0.9649,0.735,0.2299,0.2249,64455,161584,13513,148071,73180
2018-09-23,0.8735999999999999,0.96,0.815,0.14500000000000002,-0.14500000000000002,0.90398,0.96,0.8849,0.07509999999999994,-0.06999999999999995,0.83122,0.8701,0.81,0.06009999999999993,-0.06009999999999993,0.85828,0.9,0.81,0.08999999999999997,-0.08999999999999997,24955,39656,15525,24131,-1461
2018-09-30,0.80574,0.8344,0.7777,0.056700000000000084,-0.022300000000000098,0.82042,0.84,0.7777,0.06230000000000002,-0.06230000000000002,0.76622,0.813,0.713,0.09999999999999998,-0.08600000000000008,0.78172,0.825,0.73,0.09499999999999997,-0.09499999999999997,13783,30907,4474,26433,-12149
2018-10-07,0.6819999999999999,0.75,0.6,0.15000000000000002,-0.040000000000000036,0.7232999999999999,0.7665,0.69,0.07650000000000001,-0.01649999999999996,0.64504,0.7,0.6,0.09999999999999998,0.039999999999999925,0.67504,0.73,0.6052,0.12480000000000002,0.06999999999999995,29738,55636,9418,46218,-23869
2018-10-14,0.70526,0.73,0.6614,0.0686,9.999999999998899e-05,0.7226,0.73,0.71,0.020000000000000018,0.0,0.66116,0.6759999999999999,0.6484,0.027599999999999958,0.0017000000000000348,0.6863,0.71,0.657,0.052999999999999936,-0.024599999999999955,7088,10238,4395,5843,2866
2018-10-21,0.66012,0.685,0.625,0.06000000000000005,-0.02059999999999995,0.67312,0.685,0.66,0.025000000000000022,-0.02059999999999995,0.6449,0.66,0.625,0.03500000000000003,0.009699999999999931,0.66496,0.6829999999999999,0.65,0.03299999999999992,-0.013000000000000012,3070,6049,314,5735,-3980
2018-10-28,0.693,0.71,0.65,0.05999999999999994,0.03500000000000003,0.71,0.73,0.69,0.040000000000000036,0.010000000000000009,0.67342,0.7,0.65,0.04999999999999993,0.009599999999999942,0.68224,0.7,0.6596,0.04039999999999999,-0.02300000000000002,7425,14354,2050,12304,8472
2018-11-04,0.66,0.69,0.64,0.04999999999999993,0.030000000000000027,0.6904199999999999,0.698,0.6841,0.013899999999999912,-0.008000000000000007,0.649,0.665,0.64,0.025000000000000022,0.0,0.6766599999999999,0.698,0.6474,0.05059999999999998,-0.05059999999999998,3076,7400,833,6567,-6031
2018-11-11,0.678,0.73,0.64,0.08999999999999997,0.08999999999999997,0.70628,0.7326,0.6888,0.04380000000000006,0.04380000000000006,0.672,0.73,0.64,0.08999999999999997,0.08999999999999997,0.6945,0.7326,0.66,0.0726,0.05259999999999998,3191,8965,544,8421,8421
2018-11-18,0.745,0.76,0.73,0.030000000000000027,0.020000000000000018,0.7625,0.8,0.74,0.06000000000000005,0.020000000000000018,0.725,0.75,0.7,0.050000000000000044,-0.020000000000000018,0.7334499999999999,0.7559,0.7,0.05590000000000006,-0.027900000000000036,5370,7986,3386,4600,-2950
2018-11-25,0.713,0.745,0.7,0.04500000000000004,0.020000000000000018,0.7421,0.75,0.72,0.030000000000000027,-0.025500000000000078,0.70504,0.7190000000000001,0.7,0.019000000000000128,0.019000000000000128,0.72168,0.7455,0.7112,0.0343,-0.025900000000000034,9861,16589,5637,10952,-3394
2018-12-02,0.6887,0.7190000000000001,0.67,0.049000000000000044,-0.04320000000000013,0.70495,0.73,0.6758,0.054200000000000026,-0.04820000000000013,0.625125,0.69,0.562,0.1279999999999999,-0.1279999999999999,0.651825,0.69,0.6356,0.05439999999999989,-0.051999999999999935,13763,30705,3470,27235,-13910
2018-12-09,0.64564,0.67,0.61,0.06000000000000005,0.050000000000000044,0.6649,0.69,0.6445,0.045499999999999985,0.01550000000000007,0.6045200000000001,0.633,0.5411,0.09189999999999998,-0.06730000000000003,0.62678,0.655,0.578,0.07700000000000007,-0.052000000000000046,9345,14453,3201,11252,9372
2018-12-16,0.5516,0.58,0.51,0.06999999999999995,-0.06999999999999995,0.5746,0.6,0.55,0.04999999999999993,0.020000000000000018,0.5294800000000001,0.5524,0.51,0.04239999999999999,-0.04239999999999999,0.55844,0.6,0.52,0.07999999999999996,0.03589999999999993,7685,11250,3002,8248,1741
2018-12-23,0.593425,0.619,0.56,0.05899999999999994,0.019000000000000017,0.6365000000000001,0.65,0.619,0.031000000000000028,-0.031000000000000028,0.580625,0.6,0.56,0.039999999999999925,-0.020000000000000018,0.592125,0.605,0.58,0.025000000000000022,-0.025000000000000022,9164,17501,577,16924,-6036
2018-12-30,0.6025,0.62,0.56,0.05999999999999994,0.05999999999999994,0.615,0.62,0.61,0.010000000000000009,0.010000000000000009,0.580625,0.5905,0.56,0.03049999999999997,0.025999999999999912,0.60385,0.61,0.5905,0.019499999999999962,-9.999999999998899e-05,2566,5771,665,5106,-5106
2019-01-06,0.61458,0.6718,0.59,0.08179999999999998,0.060699999999999976,0.65494,0.72,0.6299,0.09009999999999996,0.07509999999999994,0.6066,0.655,0.588,0.06700000000000006,0.06700000000000006,0.64026,0.67,0.619,0.051000000000000045,0.02510000000000001,3001,9669,395,9274,8551
2019-01-13,0.678375,0.71,0.64,0.06999999999999995,-0.04349999999999998,0.6905,0.71,0.67,0.039999999999999925,-0.033499999999999974,0.638225,0.643,0.6298,0.01319999999999999,-0.0029000000000000137,0.67465,0.6798,0.6692,0.010599999999999943,-0.010599999999999943,3844,9048,846,8202,4809
2019-01-20,0.65914,0.69,0.6251,0.06489999999999996,-0.039999999999999925,0.67738,0.69,0.6611,0.028899999999999926,-0.010199999999999987,0.63062,0.636,0.6251,0.01090000000000002,0.0010000000000000009,0.66096,0.6798,0.631,0.048799999999999955,0.048799999999999955,4012,6808,588,6220,-2575
2019-01-27,0.64878,0.6798,0.63,0.049799999999999955,-0.049799999999999955,0.66396,0.6798,0.65,0.029799999999999938,-0.029799999999999938,0.61702,0.64,0.58,0.06000000000000005,-0.051000000000000045,0.637,0.665,0.58,0.08500000000000008,-0.07000000000000006,5003,13553,665,12888,5370
2019-02-03,0.61082,0.642,0.6,0.04200000000000004,0.03990000000000005,0.61972,0.6448,0.6,0.04480000000000006,0.04270000000000007,0.5919599999999999,0.609,0.568,0.041000000000000036,0.041000000000000036,0.61074,0.642,0.596,0.04600000000000004,0.01200000000000001,4410,11360,1163,10197,6223
2019-02-10,0.59475,0.61,0.58,0.030000000000000027,-0.029000000000000026,0.6101,0.6293,0.6,0.029299999999999993,-0.01100000000000001,0.5675,0.58,0.54,0.039999999999999925,0.010000000000000009,0.596525,0.6001,0.59,0.010099999999999998,-0.008000000000000007,7029,10283,2366,7917,-2327
2019-02-17,0.54734,0.57,0.53,0.039999999999999925,-0.019999999999999907,0.57202,0.59,0.56,0.029999999999999916,-0.029899999999999927,0.536,0.57,0.52,0.04999999999999993,-0.04999999999999993,0.54188,0.57,0.52,0.04999999999999993,-0.04999999999999993,5389,12959,1524,11435,2851
2019-02-24,0.536,0.55,0.51,0.040000000000000036,0.0,0.5476,0.55,0.54,0.010000000000000009,0.0,0.51466,0.5233,0.5,0.023299999999999987,-0.023299999999999987,0.5333,0.5479999999999999,0.5233,0.024699999999999944,0.0019000000000000128,9220,25219,340,24879,17917
2019-03-03,0.509,0.525,0.5,0.025000000000000022,-0.020000000000000018,0.52336,0.5258,0.52,0.005800000000000027,0.005800000000000027,0.49602,0.5,0.4851,0.014900000000000024,0.0050000000000000044,0.50382,0.524,0.4851,0.038900000000000046,0.010000000000000009,2957,6948,478,6470,5759
2019-03-10,0.50808,0.53,0.48,0.050000000000000044,0.020000000000000018,0.51556,0.53,0.5089,0.021100000000000008,0.020000000000000018,0.47498,0.4979,0.42200000000000004,0.07589999999999997,0.0029000000000000137,0.49578,0.51,0.48,0.030000000000000027,-0.010000000000000009,4309,5707,2709,2998,2998
2019-03-17,0.46732,0.51,0.4308,0.07919999999999999,-0.07919999999999999,0.47752,0.51,0.45,0.06,-0.0469,0.441,0.48,0.42,0.06,-0.05009999999999998,0.4592,0.495,0.435,0.06,-0.031899999999999984,12966,28896,2972,25924,-21620
2019-03-24,0.45564,0.4822,0.44,0.042200000000000015,0.0020000000000000018,0.4779,0.4822,0.47,0.012200000000000044,0.007099999999999995,0.44338,0.45299999999999996,0.4347,0.018299999999999983,0.007300000000000029,0.45786,0.4822,0.4372,0.04500000000000004,0.042200000000000015,2332,5388,560,4828,-2382
2019-03-31,0.47632,0.4825,0.465,0.01749999999999996,0.012000000000000066,0.48996,0.498,0.4822,0.01579999999999998,0.013799999999999979,0.47064,0.4821,0.449,0.03309999999999996,0.03300000000000003,0.48946,0.498,0.48,0.018000000000000016,0.013799999999999979,1130,3163,127,3036,-1795
2019-04-07,0.53782,0.5991,0.48,0.11909999999999998,0.10909999999999997,0.57206,0.6199,0.5,0.1199,0.1199,0.531,0.585,0.48,0.10499999999999998,0.09499999999999997,0.5549999999999999,0.585,0.5,0.08499999999999996,0.08499999999999996,6084,10014,140,9874,5146
2019-04-14,0.571775,0.5871,0.56,0.027099999999999902,0.007099999999999995,0.5842499999999999,0.5899,0.58,0.00990000000000002,0.007099999999999995,0.54125,0.555,0.51,0.04500000000000004,-0.040000000000000036,0.551,0.569,0.53,0.038999999999999924,-0.020000000000000018,6458,12726,2826,9900,9732
2019-04-21,0.53594,0.56,0.5072,0.05280000000000007,0.0024999999999999467,0.55742,0.5731,0.54,0.03310000000000002,0.020000000000000018,0.50942,0.531,0.5,0.031000000000000028,-0.006099999999999994,0.54278,0.569,0.5199,0.04909999999999992,-0.010099999999999998,4301,7410,1240,6170,1703
2019-04-28,0.52018,0.5268,0.5041,0.022700000000000053,-0.022700000000000053,0.53808,0.5598,0.5268,0.03299999999999992,0.0021999999999999797,0.51556,0.525,0.5041,0.02090000000000003,-0.015900000000000025,0.53198,0.5428,0.5264,0.01639999999999997,0.0026000000000000467,4122,6043,1045,4998,-562
2019-05-05,0.5036,0.51,0.5,0.010000000000000009,-0.010000000000000009,0.51792,0.5293,0.5068,0.022499999999999964,-0.022499999999999964,0.502,0.51,0.5,0.010000000000000009,-0.010000000000000009,0.5126,0.5293,0.5,0.029299999999999993,-0.02410000000000001,4684,8375,2421,5954,-3057
2019-05-12,0.51,0.55,0.5,0.050000000000000044,0.050000000000000044,0.52952,0.55,0.518,0.03200000000000003,0.030000000000000027,0.5018,0.509,0.5,0.009000000000000008,0.009000000000000008,0.52932,0.5489999999999999,0.518,0.030999999999999917,0.028999999999999915,2548,3970,1346,2624,-97
2019-05-19,0.5565749999999999,0.583,0.5414,0.04159999999999997,0.0039000000000000146,0.576425,0.583,0.5697,0.013299999999999979,0.00029999999999996696,0.5171,0.5414,0.49,0.0514,-0.020000000000000018,0.571,0.583,0.565,0.018000000000000016,0.0050000000000000044,13238,21031,2961,18070,10496
2019-05-26,0.58126,0.62,0.539,0.08099999999999996,0.021700000000000053,0.61046,0.645,0.5778,0.06720000000000004,0.021700000000000053,0.5437000000000001,0.5660000000000001,0.5236,0.042400000000000104,0.03310000000000002,0.59604,0.63,0.5660000000000001,0.06399999999999995,0.030299999999999994,17622,36710,1927,34783,12012
2019-06-02,0.5976,0.624,0.5579999999999999,0.06600000000000006,-0.02400000000000002,0.60838,0.624,0.5979,0.026100000000000012,-0.02400000000000002,0.5578799999999999,0.57,0.5304,0.03959999999999997,-0.0050000000000000044,0.588,0.61,0.57,0.040000000000000036,-0.040000000000000036,6212,10610,1388,9222,-5694
2019-06-09,0.5657,0.59,0.552,0.03799999999999992,0.029999999999999916,0.58702,0.59,0.5770000000000001,0.0129999999999999,0.0019000000000000128,0.5517,0.565,0.525,0.039999999999999925,0.004999999999999893,0.57602,0.59,0.5631,0.026899999999999924,0.0018999999999999018,13921,26205,2320,23885,1842
2019-06-16,0.5708,0.584,0.55,0.03399999999999992,-0.010000000000000009,0.58114,0.5899,0.5699,0.020000000000000018,-0.015199999999999991,0.53666,0.5660000000000001,0.4623,0.10370000000000007,-0.030000000000000027,0.54972,0.5844,0.4623,0.12210000000000004,-0.014500000000000068,6900,11321,1460,9861,6809
2019-06-23,0.5564,0.588,0.526,0.061999999999999944,0.018000000000000016,0.5767,0.5941,0.564,0.030100000000000016,0.02410000000000001,0.54526,0.5623,0.526,0.0363,0.022299999999999986,0.55892,0.5623,0.5498,0.012500000000000067,0.012500000000000067,4417,10082,2001,8081,-2706
2019-06-30,0.59565,0.625,0.58,0.04500000000000004,-0.0031999999999999806,0.60305,0.625,0.5872,0.037799999999999945,-0.02279999999999993,0.57975,0.5904,0.57,0.020400000000000085,-0.017299999999999982,0.5874999999999999,0.61,0.57,0.040000000000000036,-0.030000000000000027,2353,3750,793,2957,1187
2019-07-07,0.60416,0.64,0.5820000000000001,0.05799999999999994,0.05700000000000005,0.6242,0.644,0.583,0.061000000000000054,0.05700000000000005,0.5972,0.619,0.57,0.049000000000000044,0.049000000000000044,0.6166,0.644,0.57,0.07400000000000007,0.07000000000000006,3324,7101,1194,5907,-136
2019-07-14,0.62956,0.637,0.6208,0.016199999999999992,-0.011199999999999988,0.6424,0.644,0.64,0.0040000000000000036,0.0040000000000000036,0.619,0.6208,0.615,0.005800000000000027,0.0018000000000000238,0.64224,0.644,0.64,0.0040000000000000036,0.0040000000000000036,4762,7264,2160,5104,-4015
2019-07-21,0.6523,0.75,0.612,0.138,0.10750000000000004,0.6943,0.78,0.619,0.16100000000000003,0.10750000000000004,0.6284,0.69,0.6,0.08999999999999997,0.08999999999999997,0.68704,0.7663,0.619,0.1473,0.12009999999999998,17775,37790,456,37334,33676
2019-07-28,0.74506,0.7553,0.72,0.0353,0.0,0.78,0.8,0.75,0.050000000000000044,0.0,0.70904,0.7302,0.64,0.09019999999999995,-0.09019999999999995,0.7353,0.75,0.725,0.025000000000000022,-0.02090000000000003,20092,37883,6716,31167,11910
2019-08-04,0.72232,0.75,0.7026,0.0474,0.0474,0.75602,0.7901,0.74,0.05010000000000003,0.040100000000000025,0.68394,0.7026,0.665,0.03759999999999997,-0.02290000000000003,0.72798,0.7864,0.6943,0.09209999999999996,0.06640000000000001,13356,33935,3708,30227,30227
2019-08-11,0.7361,0.8,0.6507,0.1493000000000001,-0.1493000000000001,0.75224,0.8,0.682,0.118,-0.118,0.68336,0.728,0.6507,0.07730000000000004,-0.07730000000000004,0.7158199999999999,0.7879999999999999,0.6535,0.13449999999999995,-0.10699999999999998,8066,13220,1067,12153,-8562
2019-08-18,0.66944,0.705,0.642,0.06299999999999994,-0.018000000000000016,0.68686,0.705,0.6603,0.04469999999999996,-0.04469999999999996,0.65208,0.67,0.64,0.030000000000000027,-0.01980000000000004,0.67496,0.705,0.6495,0.055499999999999994,-0.04469999999999996,8073,17126,231,16895,4705
2019-08-25,0.6528499999999999,0.6679999999999999,0.64,0.027999999999999914,-0.02299999999999991,0.67145,0.6799,0.6679,0.0119999999999999,0.002000000000000113,0.637725,0.6409999999999999,0.63,0.010999999999999899,0.010999999999999899,0.657125,0.667,0.6399,0.027100000000000013,0.008400000000000074,10460,18115,1502,16613,-13737
2019-09-01,0.6562,0.67,0.64,0.030000000000000027,-0.010000000000000009,0.6705599999999999,0.6859999999999999,0.6498,0.0361999999999999,-0.0252,0.62924,0.6501,0.5601,0.08999999999999997,-0.08989999999999998,0.6494599999999999,0.6859999999999999,0.6,0.08599999999999997,-0.0726,6253,8899,1878,7021,3016
2019-09-08,0.593,0.605,0.58,0.025000000000000022,0.0050000000000000044,0.60872,0.62,0.604,0.016000000000000014,-0.015000000000000013,0.56978,0.59,0.551,0.038999999999999924,-0.015900000000000025,0.59402,0.6124,0.5649,0.0475000000000001,-0.0475000000000001,11810,31115,3292,27823,4782
2019-09-15,0.5883999999999999,0.615,0.568,0.04700000000000004,0.015000000000000013,0.61844,0.6859999999999999,0.58,0.10599999999999998,-0.006199999999999983,0.5723999999999999,0.6,0.5529999999999999,0.04700000000000004,-0.03200000000000003,0.58614,0.6138,0.568,0.04580000000000006,-0.03490000000000004,18817,34841,6910,27931,-20673
