Date,WisdomTree Asia-Pacific ex-Japan_Open_average,WisdomTree Asia-Pacific ex-Japan_Open_max,WisdomTree Asia-Pacific ex-Japan_Open_min,WisdomTree Asia-Pacific ex-Japan_Open_volatility,WisdomTree Asia-Pacific ex-Japan_Open_change,WisdomTree Asia-Pacific ex-Japan_High_average,WisdomTree Asia-Pacific ex-Japan_High_max,WisdomTree Asia-Pacific ex-Japan_High_min,WisdomTree Asia-Pacific ex-Japan_High_volatility,WisdomTree Asia-Pacific ex-Japan_High_change,WisdomTree Asia-Pacific ex-Japan_Low_average,WisdomTree Asia-Pacific ex-Japan_Low_max,WisdomTree Asia-Pacific ex-Japan_Low_min,WisdomTree Asia-Pacific ex-Japan_Low_volatility,WisdomTree Asia-Pacific ex-Japan_Low_change,WisdomTree Asia-Pacific ex-Japan_Close_average,WisdomTree Asia-Pacific ex-Japan_Close_max,WisdomTree Asia-Pacific ex-Japan_Close_min,WisdomTree Asia-Pacific ex-Japan_Close_volatility,WisdomTree Asia-Pacific ex-Japan_Close_change
2018-05-20,69.46,69.46,69.46,0.0,0.0,69.46,69.46,69.46,0.0,0.0,69.46,69.46,69.46,0.0,0.0,69.46,69.46,69.46,0.0,0.0
2018-05-27,69.56,69.56,69.56,0.0,0.0,69.75,69.75,69.75,0.0,0.0,69.53,69.53,69.53,0.0,0.0,69.75,69.75,69.75,0.0,0.0
2018-06-03,70.17,70.17,70.17,0.0,0.0,70.17,70.17,70.17,0.0,0.0,70.17,70.17,70.17,0.0,0.0,70.17,70.17,70.17,0.0,0.0
2018-06-10,68.0,68.0,68.0,0.0,0.0,68.0,68.0,68.0,0.0,0.0,68.0,68.0,68.0,0.0,0.0,68.0,68.0,68.0,0.0,0.0
2018-06-17,66.33,66.33,66.33,0.0,0.0,66.96,66.96,66.96,0.0,0.0,65.86,65.86,65.86,0.0,0.0,65.9,65.9,65.9,0.0,0.0
2018-06-24,65.32,65.32,65.32,0.0,0.0,65.51,65.51,65.51,0.0,0.0,65.32,65.32,65.32,0.0,0.0,65.39,65.39,65.39,0.0,0.0
2018-07-01,67.3,67.3,67.3,0.0,0.0,67.3,67.3,67.3,0.0,0.0,67.3,67.3,67.3,0.0,0.0,67.3,67.3,67.3,0.0,0.0
2018-07-08,66.59,66.59,66.59,0.0,0.0,66.59,66.59,66.59,0.0,0.0,66.59,66.59,66.59,0.0,0.0,66.59,66.59,66.59,0.0,0.0
2018-07-15,66.83,66.83,66.83,0.0,0.0,66.83,66.83,66.83,0.0,0.0,66.83,66.83,66.83,0.0,0.0,66.83,66.83,66.83,0.0,0.0
2018-07-22,68.04,68.04,68.04,0.0,0.0,68.13,68.13,68.13,0.0,0.0,67.98,67.98,67.98,0.0,0.0,67.99,67.99,67.99,0.0,0.0
2018-07-29,67.14,67.14,67.14,0.0,0.0,67.54,67.54,67.54,0.0,0.0,67.14,67.14,67.14,0.0,0.0,67.37,67.37,67.37,0.0,0.0
2018-08-05,66.75,66.75,66.75,0.0,0.0,66.87,66.87,66.87,0.0,0.0,66.26,66.26,66.26,0.0,0.0,66.37,66.37,66.37,0.0,0.0
2018-08-12,67.37,67.37,67.37,0.0,0.0,67.49,67.49,67.49,0.0,0.0,67.37,67.37,67.37,0.0,0.0,67.49,67.49,67.49,0.0,0.0
2018-08-19,68.21,68.21,68.21,0.0,0.0,68.78,68.78,68.78,0.0,0.0,68.21,68.21,68.21,0.0,0.0,68.78,68.78,68.78,0.0,0.0
2018-08-26,68.89,68.89,68.89,0.0,0.0,68.89,68.89,68.89,0.0,0.0,68.57,68.57,68.57,0.0,0.0,68.62,68.62,68.62,0.0,0.0
2018-09-02,66.57,66.57,66.57,0.0,0.0,66.94,66.94,66.94,0.0,0.0,66.34,66.34,66.34,0.0,0.0,66.43,66.43,66.43,0.0,0.0
2018-09-09,67.62,67.62,67.62,0.0,0.0,67.62,67.62,67.62,0.0,0.0,67.62,67.62,67.62,0.0,0.0,67.62,67.62,67.62,0.0,0.0
2018-09-16,68.85,68.85,68.85,0.0,0.0,68.9,68.9,68.9,0.0,0.0,68.85,68.85,68.85,0.0,0.0,68.86,68.86,68.86,0.0,0.0
2018-09-23,67.62,67.62,67.62,0.0,0.0,67.76,67.76,67.76,0.0,0.0,67.55,67.55,67.55,0.0,0.0,67.58,67.58,67.58,0.0,0.0
2018-09-30,64.16,64.16,64.16,0.0,0.0,64.52,64.52,64.52,0.0,0.0,64.14,64.14,64.14,0.0,0.0,64.52,64.52,64.52,0.0,0.0
2018-10-07,62.82,62.82,62.82,0.0,0.0,62.89,62.89,62.89,0.0,0.0,62.82,62.82,62.82,0.0,0.0,62.85,62.85,62.85,0.0,0.0
2018-10-14,63.0,63.0,63.0,0.0,0.0,63.01,63.01,63.01,0.0,0.0,62.9,62.9,62.9,0.0,0.0,63.01,63.01,63.01,0.0,0.0
2018-10-21,61.22,61.22,61.22,0.0,0.0,61.22,61.22,61.22,0.0,0.0,60.74,60.74,60.74,0.0,0.0,60.75,60.75,60.75,0.0,0.0
2018-10-28,63.42,63.42,63.42,0.0,0.0,63.62,63.62,63.62,0.0,0.0,63.39,63.39,63.39,0.0,0.0,63.62,63.62,63.62,0.0,0.0
2018-11-04,62.72,62.72,62.72,0.0,0.0,62.73,62.73,62.73,0.0,0.0,62.52,62.52,62.52,0.0,0.0,62.52,62.52,62.52,0.0,0.0
2018-11-11,63.18,63.18,63.18,0.0,0.0,63.18,63.18,63.18,0.0,0.0,62.87,62.87,62.87,0.0,0.0,62.87,62.87,62.87,0.0,0.0
2018-11-18,63.19,63.19,63.19,0.0,0.0,63.19,63.19,63.19,0.0,0.0,63.06,63.06,63.06,0.0,0.0,63.07,63.07,63.07,0.0,0.0
2018-11-25,64.81,64.81,64.81,0.0,0.0,64.85,64.85,64.85,0.0,0.0,64.59,64.59,64.59,0.0,0.0,64.85,64.85,64.85,0.0,0.0
2018-12-02,61.12,61.12,61.12,0.0,0.0,61.79,61.79,61.79,0.0,0.0,61.12,61.12,61.12,0.0,0.0,61.79,61.79,61.79,0.0,0.0
2018-12-09,62.06,62.06,62.06,0.0,0.0,62.42,62.42,62.42,0.0,0.0,61.57,61.57,61.57,0.0,0.0,61.71,61.71,61.71,0.0,0.0
2018-12-16,60.6,60.6,60.6,0.0,0.0,60.6,60.6,60.6,0.0,0.0,59.95,59.95,59.95,0.0,0.0,59.95,59.95,59.95,0.0,0.0
2018-12-23,61.67,61.67,61.67,0.0,0.0,61.67,61.67,61.67,0.0,0.0,61.05,61.05,61.05,0.0,0.0,61.17,61.17,61.17,0.0,0.0
2018-12-30,61.59,61.59,61.59,0.0,0.0,62.03,62.03,62.03,0.0,0.0,61.59,61.59,61.59,0.0,0.0,61.91,61.91,61.91,0.0,0.0
2019-01-06,62.73,62.73,62.73,0.0,0.0,62.76,62.76,62.76,0.0,0.0,62.68,62.68,62.68,0.0,0.0,62.68,62.68,62.68,0.0,0.0
2019-01-13,64.25,64.25,64.25,0.0,0.0,64.34,64.34,64.34,0.0,0.0,64.25,64.25,64.25,0.0,0.0,64.28,64.28,64.28,0.0,0.0
2019-01-20,64.48,64.48,64.48,0.0,0.0,64.62,64.62,64.62,0.0,0.0,64.4,64.4,64.4,0.0,0.0,64.62,64.62,64.62,0.0,0.0
2019-01-27,65.44,65.44,65.44,0.0,0.0,66.02,66.02,66.02,0.0,0.0,65.44,65.44,65.44,0.0,0.0,66.02,66.02,66.02,0.0,0.0
2019-02-03,65.49,65.49,65.49,0.0,0.0,65.49,65.49,65.49,0.0,0.0,65.49,65.49,65.49,0.0,0.0,65.49,65.49,65.49,0.0,0.0
2019-02-10,66.0,66.0,66.0,0.0,0.0,66.04,66.04,66.04,0.0,0.0,65.98,65.98,65.98,0.0,0.0,66.04,66.04,66.04,0.0,0.0
2019-02-17,67.95,67.95,67.95,0.0,0.0,67.95,67.95,67.95,0.0,0.0,67.95,67.95,67.95,0.0,0.0,67.95,67.95,67.95,0.0,0.0
2019-02-24,66.62,66.62,66.62,0.0,0.0,66.62,66.62,66.62,0.0,0.0,66.62,66.62,66.62,0.0,0.0,66.62,66.62,66.62,0.0,0.0
2019-03-03,66.57,66.57,66.57,0.0,0.0,66.61,66.61,66.61,0.0,0.0,66.57,66.57,66.57,0.0,0.0,66.61,66.61,66.61,0.0,0.0
2019-03-10,67.91,67.91,67.91,0.0,0.0,67.91,67.91,67.91,0.0,0.0,67.64,67.64,67.64,0.0,0.0,67.79,67.79,67.79,0.0,0.0
2019-03-17,66.95,66.95,66.95,0.0,0.0,66.95,66.95,66.95,0.0,0.0,66.91,66.91,66.91,0.0,0.0,66.91,66.91,66.91,0.0,0.0
2019-03-24,68.0,68.0,68.0,0.0,0.0,68.14,68.14,68.14,0.0,0.0,67.99,67.99,67.99,0.0,0.0,68.09,68.09,68.09,0.0,0.0
2019-03-31,68.64,68.64,68.64,0.0,0.0,68.85,68.85,68.85,0.0,0.0,68.64,68.64,68.64,0.0,0.0,68.85,68.85,68.85,0.0,0.0
2019-04-07,68.74,68.74,68.74,0.0,0.0,68.78,68.78,68.78,0.0,0.0,68.74,68.74,68.74,0.0,0.0,68.78,68.78,68.78,0.0,0.0
2019-04-14,68.5,68.5,68.5,0.0,0.0,68.7,68.7,68.7,0.0,0.0,68.48,68.48,68.48,0.0,0.0,68.64,68.64,68.64,0.0,0.0
2019-04-21,68.43,68.43,68.43,0.0,0.0,68.48,68.48,68.48,0.0,0.0,68.38,68.38,68.38,0.0,0.0,68.47,68.47,68.47,0.0,0.0
2019-04-28,67.37,67.37,67.37,0.0,0.0,67.59,67.59,67.59,0.0,0.0,67.31,67.31,67.31,0.0,0.0,67.59,67.59,67.59,0.0,0.0
2019-05-05,64.5,64.5,64.5,0.0,0.0,64.55,64.55,64.55,0.0,0.0,64.38,64.38,64.38,0.0,0.0,64.38,64.38,64.38,0.0,0.0
2019-05-12,64.79,64.79,64.79,0.0,0.0,65.12,65.12,65.12,0.0,0.0,64.79,64.79,64.79,0.0,0.0,65.0,65.0,65.0,0.0,0.0
2019-05-19,64.65,64.65,64.65,0.0,0.0,64.85,64.85,64.85,0.0,0.0,64.65,64.65,64.65,0.0,0.0,64.85,64.85,64.85,0.0,0.0
2019-05-26,65.16,65.16,65.16,0.0,0.0,65.25,65.25,65.25,0.0,0.0,65.08,65.08,65.08,0.0,0.0,65.09,65.09,65.09,0.0,0.0
2019-06-02,66.43,66.43,66.43,0.0,0.0,66.43,66.43,66.43,0.0,0.0,66.33,66.33,66.33,0.0,0.0,66.33,66.33,66.33,0.0,0.0
2019-06-09,65.66,65.66,65.66,0.0,0.0,65.81,65.81,65.81,0.0,0.0,65.66,65.66,65.66,0.0,0.0,65.72,65.72,65.72,0.0,0.0
2019-06-16,68.07,68.07,68.07,0.0,0.0,68.07,68.07,68.07,0.0,0.0,67.8,67.8,67.8,0.0,0.0,67.8,67.8,67.8,0.0,0.0
2019-06-23,68.71,68.71,68.71,0.0,0.0,68.71,68.71,68.71,0.0,0.0,68.62,68.62,68.62,0.0,0.0,68.62,68.62,68.62,0.0,0.0
2019-06-30,67.36,67.36,67.36,0.0,0.0,67.49,67.49,67.49,0.0,0.0,67.36,67.36,67.36,0.0,0.0,67.47,67.47,67.47,0.0,0.0
2019-07-07,68.29,68.29,68.29,0.0,0.0,68.29,68.29,68.29,0.0,0.0,68.22,68.22,68.22,0.0,0.0,68.22,68.22,68.22,0.0,0.0
2019-07-14,68.37,68.37,68.37,0.0,0.0,68.37,68.37,68.37,0.0,0.0,68.37,68.37,68.37,0.0,0.0,68.37,68.37,68.37,0.0,0.0
2019-07-21,67.43,67.43,67.43,0.0,0.0,67.43,67.43,67.43,0.0,0.0,67.43,67.43,67.43,0.0,0.0,67.43,67.43,67.43,0.0,0.0
2019-07-28,62.31,62.31,62.31,0.0,0.0,62.42,62.42,62.42,0.0,0.0,62.2,62.2,62.2,0.0,0.0,62.42,62.42,62.42,0.0,0.0
2019-08-04,62.62,62.62,62.62,0.0,0.0,62.62,62.62,62.62,0.0,0.0,62.49,62.49,62.49,0.0,0.0,62.49,62.49,62.49,0.0,0.0
2019-08-11,63.33,63.33,63.33,0.0,0.0,63.36,63.36,63.36,0.0,0.0,63.21,63.21,63.21,0.0,0.0,63.21,63.21,63.21,0.0,0.0
2019-08-18,62.48,62.48,62.48,0.0,0.0,62.48,62.48,62.48,0.0,0.0,62.38,62.38,62.38,0.0,0.0,62.38,62.38,62.38,0.0,0.0
2019-08-25,63.38,63.38,63.38,0.0,0.0,63.38,63.38,63.38,0.0,0.0,63.38,63.38,63.38,0.0,0.0,63.38,63.38,63.38,0.0,0.0
2019-09-01,65.38,65.38,65.38,0.0,0.0,65.41,65.41,65.41,0.0,0.0,65.38,65.38,65.38,0.0,0.0,65.41,65.41,65.41,0.0,0.0
2019-09-08,66.62,66.62,66.62,0.0,0.0,66.62,66.62,66.62,0.0,0.0,66.19,66.19,66.19,0.0,0.0,66.31,66.31,66.31,0.0,0.0
2019-09-15,65.7,65.7,65.7,0.0,0.0,65.86,65.86,65.86,0.0,0.0,65.7,65.7,65.7,0.0,0.0,65.84,65.84,65.84,0.0,0.0
2019-09-22,64.25,64.25,64.25,0.0,0.0,64.25,64.25,64.25,0.0,0.0,64.23,64.23,64.23,0.0,0.0,64.23,64.23,64.23,0.0,0.0
2019-09-29,63.33,63.33,63.33,0.0,0.0,63.88,63.88,63.88,0.0,0.0,63.33,63.33,63.33,0.0,0.0,63.62,63.62,63.62,0.0,0.0
2019-10-06,65.01,65.01,65.01,0.0,0.0,65.01,65.01,65.01,0.0,0.0,65.01,65.01,65.01,0.0,0.0,65.01,65.01,65.01,0.0,0.0
2019-10-13,65.66,65.66,65.66,0.0,0.0,65.79,65.79,65.79,0.0,0.0,65.66,65.66,65.66,0.0,0.0,65.79,65.79,65.79,0.0,0.0
2019-10-20,66.65,66.65,66.65,0.0,0.0,66.65,66.65,66.65,0.0,0.0,66.61,66.61,66.61,0.0,0.0,66.61,66.61,66.61,0.0,0.0
2019-10-27,67.54,67.54,67.54,0.0,0.0,67.56,67.56,67.56,0.0,0.0,67.51,67.51,67.51,0.0,0.0,67.51,67.51,67.51,0.0,0.0
2019-11-03,67.21,67.21,67.21,0.0,0.0,67.21,67.21,67.21,0.0,0.0,67.21,67.21,67.21,0.0,0.0,67.21,67.21,67.21,0.0,0.0
2019-11-10,66.62,66.62,66.62,0.0,0.0,66.62,66.62,66.62,0.0,0.0,66.62,66.62,66.62,0.0,0.0,66.62,66.62,66.62,0.0,0.0
2019-11-17,66.67,66.67,66.67,0.0,0.0,66.74,66.74,66.74,0.0,0.0,66.64,66.64,66.64,0.0,0.0,66.74,66.74,66.74,0.0,0.0
2019-11-24,65.77,65.77,65.77,0.0,0.0,65.77,65.77,65.77,0.0,0.0,65.43,65.43,65.43,0.0,0.0,65.51,65.51,65.51,0.0,0.0
2019-12-01,65.96,65.96,65.96,0.0,0.0,65.96,65.96,65.96,0.0,0.0,65.8,65.8,65.8,0.0,0.0,65.8,65.8,65.8,0.0,0.0
2019-12-08,68.62,68.62,68.62,0.0,0.0,68.62,68.62,68.62,0.0,0.0,68.62,68.62,68.62,0.0,0.0,68.62,68.62,68.62,0.0,0.0
2019-12-15,68.81,68.81,68.81,0.0,0.0,68.94,68.94,68.94,0.0,0.0,68.81,68.81,68.81,0.0,0.0,68.94,68.94,68.94,0.0,0.0
2019-12-22,69.43,69.43,69.43,0.0,0.0,69.43,69.43,69.43,0.0,0.0,69.09,69.09,69.09,0.0,0.0,69.09,69.09,69.09,0.0,0.0
2019-12-29,69.17,69.17,69.17,0.0,0.0,69.17,69.17,69.17,0.0,0.0,69.07,69.07,69.07,0.0,0.0,69.07,69.07,69.07,0.0,0.0
