Date,BCRX_stock_Open_average,BCRX_stock_Open_max,BCRX_stock_Open_min,BCRX_stock_Open_volatility,BCRX_stock_Open_change,BCRX_stock_High_average,BCRX_stock_High_max,BCRX_stock_High_min,BCRX_stock_High_volatility,BCRX_stock_High_change,BCRX_stock_Low_average,BCRX_stock_Low_max,BCRX_stock_Low_min,BCRX_stock_Low_volatility,BCRX_stock_Low_change,BCRX_stock_Close_average,BCRX_stock_Close_max,BCRX_stock_Close_min,BCRX_stock_Close_volatility,BCRX_stock_Close_change,BCRX_stock_Volume_average,BCRX_stock_Volume_max,BCRX_stock_Volume_min,BCRX_stock_Volume_volatility,BCRX_stock_Volume_change
2018-01-14,5.675,5.71,5.66,0.04999999999999982,0.009999999999999787,5.79,5.89,5.69,0.1999999999999993,-0.1999999999999993,5.5575,5.63,5.45,0.17999999999999972,-0.1200000000000001,5.6475,5.68,5.59,0.08999999999999986,-0.0600000000000005,828321,1046629,720269,326360,-326360
2018-01-21,5.2059999999999995,5.66,4.88,0.7800000000000002,-0.7800000000000002,5.34,5.8,4.88,0.9199999999999999,-0.9199999999999999,4.878,5.25,4.63,0.6200000000000001,-0.2999999999999998,4.988,5.32,4.65,0.6699999999999999,-0.6699999999999999,2469880,5204749,1310736,3894013,-3894013
2018-01-28,4.51,4.69,4.32,0.3700000000000001,-0.22000000000000064,4.606,4.71,4.55,0.16000000000000014,-0.16000000000000014,4.392,4.57,4.32,0.25,-0.2400000000000002,4.502,4.6,4.35,0.25,-0.25,1496308,1851900,1245168,606732,606732
2018-02-04,4.622,4.87,4.28,0.5899999999999999,0.5499999999999998,4.842,4.96,4.61,0.34999999999999964,0.34999999999999964,4.5280000000000005,4.73,4.25,0.4800000000000004,0.3799999999999999,4.768,4.94,4.42,0.5200000000000005,0.5200000000000005,1530093,2090556,1339264,751292,725491
2018-02-11,4.936,5.11,4.82,0.29000000000000004,-0.07000000000000028,5.124,5.24,5.02,0.22000000000000064,0.1900000000000004,4.832,4.9,4.76,0.14000000000000057,0.05999999999999961,4.962,5.11,4.87,0.2400000000000002,0.08000000000000007,1427713,1743476,797425,946051,-172678
2018-02-18,4.9575,5.1,4.87,0.22999999999999954,-0.05999999999999961,5.1025,5.16,5.03,0.1299999999999999,-0.1299999999999999,4.827500000000001,4.93,4.73,0.1999999999999993,-0.1999999999999993,4.945,5.06,4.8,0.2599999999999998,-0.040000000000000036,999689,1348590,804844,543746,-478037
2018-02-25,4.882,5.03,4.75,0.28000000000000025,-0.16000000000000014,5.108,5.14,5.05,0.08999999999999986,-0.0600000000000005,4.854,4.98,4.75,0.23000000000000043,-0.13000000000000078,4.958,5.05,4.83,0.21999999999999975,-0.019999999999999574,1019187,1212625,607384,605241,605241
2018-03-04,5.296,5.5,5.04,0.45999999999999996,0.45999999999999996,5.498,5.65,5.42,0.23000000000000043,0.16000000000000014,5.178,5.39,5.04,0.34999999999999964,0.34999999999999964,5.408,5.58,5.18,0.40000000000000036,0.21999999999999975,952603,1148547,729212,419335,-283322
2018-03-11,5.452,5.65,5.33,0.3200000000000003,-0.2400000000000002,5.532,5.65,5.41,0.2400000000000002,-0.22999999999999954,5.306,5.42,5.24,0.17999999999999972,-0.13999999999999968,5.414,5.6,5.33,0.2699999999999996,-0.22999999999999954,913441,1090478,639288,451190,-126124
2018-03-18,5.18,5.32,5.05,0.27000000000000046,-0.1200000000000001,5.318,5.41,5.23,0.17999999999999972,-0.10000000000000053,5.064,5.19,5.0,0.1900000000000004,0.0,5.17,5.27,5.04,0.22999999999999954,0.08999999999999986,742632,841344,541695,299649,2653
2018-03-25,5.105,5.3,4.78,0.5199999999999996,-0.5199999999999996,5.145,5.35,4.84,0.5099999999999998,-0.5099999999999998,4.875,5.06,4.72,0.33999999999999986,-0.33999999999999986,4.965,5.27,4.77,0.5,-0.5,915246,1081636,791128,290508,137025
2018-04-01,4.814,5.15,4.66,0.4900000000000002,-0.09999999999999964,4.954,5.15,4.77,0.3800000000000008,-0.03000000000000025,4.634,4.77,4.53,0.23999999999999932,0.040000000000000036,4.776,5.11,4.6,0.5100000000000007,-0.010000000000000675,945547,1131650,781672,349978,-95770
2018-04-08,4.862,5.11,4.65,0.45999999999999996,0.45999999999999996,5.0,5.15,4.78,0.3700000000000001,0.35999999999999943,4.779999999999999,5.01,4.6,0.41000000000000014,0.28000000000000025,4.924,5.11,4.62,0.4900000000000002,0.3899999999999997,752350,1126325,506161,620164,-109928
2018-04-15,5.028,5.2,4.81,0.39000000000000057,-0.20999999999999996,5.152,5.28,5.04,0.2400000000000002,-0.019999999999999574,4.928,5.12,4.76,0.3600000000000003,-0.20000000000000018,5.01,5.18,4.84,0.33999999999999986,-0.07000000000000028,469913,588221,373405,214816,168702
2018-04-22,4.944,5.06,4.89,0.16999999999999993,0.10999999999999943,5.032,5.13,4.92,0.20999999999999996,0.14999999999999947,4.824,4.89,4.76,0.1299999999999999,0.08000000000000007,4.95,5.07,4.86,0.20999999999999996,0.16999999999999993,414937,561219,246313,314906,-140555
2018-04-29,5.034,5.2,4.83,0.3700000000000001,0.0600000000000005,5.186,5.39,4.99,0.39999999999999947,0.2999999999999998,4.93,5.09,4.77,0.3200000000000003,0.16999999999999993,5.094,5.32,4.88,0.4400000000000004,0.40000000000000036,610228,852607,425259,427348,427348
2018-05-06,5.2139999999999995,5.36,5.0,0.3600000000000003,-0.16999999999999993,5.4639999999999995,5.6,5.33,0.2699999999999996,-0.08000000000000007,5.112,5.35,4.9,0.4499999999999993,-0.22999999999999954,5.326,5.56,5.03,0.5299999999999994,-0.05999999999999961,863575,999790,675058,324732,-324732
2018-05-13,5.844,6.01,5.53,0.47999999999999954,0.2999999999999998,6.05,6.15,6.0,0.15000000000000036,-0.07000000000000028,5.74,5.89,5.5,0.3899999999999997,0.2400000000000002,5.936,6.01,5.88,0.1299999999999999,-0.1299999999999999,1106100,1467548,708811,758737,-758737
2018-05-20,5.89,5.96,5.84,0.1200000000000001,0.05999999999999961,6.026,6.3,5.95,0.34999999999999964,0.34999999999999964,5.816,5.86,5.78,0.08000000000000007,0.07000000000000028,5.926,6.08,5.8,0.28000000000000025,0.28000000000000025,746723,1312971,442587,870384,593150
2018-05-27,6.3525,6.53,6.11,0.41999999999999993,0.34999999999999964,6.529999999999999,6.67,6.31,0.3600000000000003,0.20999999999999996,6.21,6.38,5.93,0.4500000000000002,0.3000000000000007,6.37,6.52,6.24,0.27999999999999936,-0.04999999999999982,865934,1126207,716717,409490,9596
2018-06-03,6.186,6.29,6.14,0.15000000000000036,-0.15000000000000036,6.354,6.46,6.24,0.21999999999999975,-0.09999999999999964,5.978,6.11,5.74,0.3700000000000001,-0.20999999999999996,6.08,6.19,5.76,0.4300000000000006,-0.40000000000000036,843778,959946,737270,222676,121341
2018-06-10,5.768,5.93,5.66,0.2699999999999996,-0.09999999999999964,5.878,6.05,5.74,0.3099999999999996,-0.28000000000000025,5.662,5.76,5.59,0.16999999999999993,-0.16000000000000014,5.758,5.97,5.67,0.2999999999999998,-0.23999999999999932,927877,2225958,521611,1704347,1598516
