Date,EDU_Open_average,EDU_Open_max,EDU_Open_min,EDU_Open_volatility,EDU_Open_change,EDU_High_average,EDU_High_max,EDU_High_min,EDU_High_volatility,EDU_High_change,EDU_Low_average,EDU_Low_max,EDU_Low_min,EDU_Low_volatility,EDU_Low_change,EDU_Close_average,EDU_Close_max,EDU_Close_min,EDU_Close_volatility,EDU_Close_change,EDU_Volume_average,EDU_Volume_max,EDU_Volume_min,EDU_Volume_volatility,EDU_Volume_change
2016-01-03,28.906666666666666,30.79,27.68,3.1099999999999994,-3.1099999999999994,29.22,30.79,28.19,2.599999999999998,-2.599999999999998,28.32,29.41,27.4,2.0100000000000016,-1.9100000000000001,28.501666666666665,29.45,27.48,1.9699999999999989,-1.5700000000000003,2368489,2903563,1804966,1098597,361788
2016-01-10,28.2825,28.65,28.07,0.5799999999999983,-0.0799999999999983,28.655,28.81,28.3,0.509999999999998,-0.4399999999999977,27.8925,28.15,27.61,0.5399999999999991,-0.5399999999999991,28.235,28.57,27.89,0.6799999999999997,-0.6799999999999997,1739612,2109953,1281572,828381,-449228
2016-01-17,29.254,30.0,28.61,1.3900000000000006,-0.3299999999999983,29.732,30.71,29.16,1.5500000000000007,-0.7800000000000011,28.718,29.36,28.17,1.1899999999999977,0.6999999999999993,29.08,29.59,28.65,0.9400000000000013,0.509999999999998,1945220,3083718,1367697,1716021,-1716021
2016-01-24,30.346,31.4,29.43,1.9699999999999989,1.9699999999999989,31.036,32.32,29.89,2.4299999999999997,2.4299999999999997,30.233999999999998,31.39,29.34,2.0500000000000007,2.0500000000000007,30.756,32.01,29.67,2.3399999999999963,2.3399999999999963,1992331,2456378,1626260,830118,-660742
2016-01-31,31.676000000000002,32.75,29.92,2.8299999999999983,-2.0,31.823999999999998,32.91,29.95,2.9599999999999973,-2.370000000000001,30.674,31.8,28.76,3.039999999999999,-2.8599999999999994,31.046,32.34,29.19,3.150000000000002,-2.859999999999996,1573772,2809240,792244,2016996,-240880
2016-02-07,29.0225,29.19,28.87,0.3200000000000003,0.14000000000000057,29.53,29.8,29.19,0.6099999999999994,0.2699999999999996,28.6125,28.83,28.43,0.3999999999999986,0.3999999999999986,29.1275,29.51,28.85,0.6600000000000001,0.6500000000000021,1386017,1547889,1253445,294444,-222542
2016-02-14,31.09,31.81,30.3,1.509999999999998,1.509999999999998,31.642,32.03,31.27,0.7600000000000016,0.2900000000000027,30.718,31.51,30.11,1.4000000000000021,1.4000000000000021,31.242,31.77,30.84,0.9299999999999997,0.6900000000000013,1319815,2053589,737174,1316415,-1188722
2016-02-21,31.552,31.92,31.15,0.7700000000000031,-0.360000000000003,31.88,32.3,31.26,1.0399999999999956,-0.5999999999999979,31.056,31.49,30.66,0.8299999999999983,-0.6099999999999994,31.57,31.89,31.13,0.7600000000000016,-0.5500000000000007,1013635,1527681,726679,801002,147650
2016-02-28,31.636,32.26,31.03,1.2299999999999969,-0.35999999999999943,31.94,32.44,31.11,1.3299999999999983,-1.3100000000000023,31.086000000000002,31.65,30.28,1.3699999999999974,-0.8900000000000006,31.462,32.32,30.43,1.8900000000000006,-1.8900000000000006,728405,981063,624182,356881,-247313
2016-03-06,32.012,33.0,30.36,2.6400000000000006,2.6400000000000006,32.816,34.1,31.85,2.25,2.25,31.834,32.85,30.01,2.84,2.84,32.612,33.96,31.65,2.3100000000000023,2.3100000000000023,1131534,1500423,804475,695948,416621
2016-03-13,34.438,35.91,33.39,2.519999999999996,1.9499999999999957,35.346000000000004,36.75,33.68,3.0700000000000003,1.9000000000000057,33.928000000000004,35.38,33.14,2.240000000000002,0.8100000000000023,34.626,35.99,33.39,2.6000000000000014,0.7700000000000031,1534847,2148202,924511,1223691,991449
2016-03-20,34.3725,34.85,34.14,0.7100000000000009,0.7000000000000028,34.8975,35.19,34.72,0.46999999999999886,0.13000000000000256,33.96,34.15,33.84,0.30999999999999517,0.0899999999999963,34.46,34.88,34.23,0.6500000000000057,-0.18999999999999773,1004062,1856008,534560,1321448,-1321448
2016-03-27,34.81,35.6,34.11,1.490000000000002,0.8100000000000023,35.488,36.26,34.99,1.269999999999996,0.060000000000002274,34.25,34.59,33.84,0.75,0.5799999999999983,34.988,35.89,34.59,1.2999999999999972,-0.0899999999999963,1228439,1893489,377683,1515806,-896722
2016-04-03,34.852,36.31,33.62,2.690000000000005,1.730000000000004,35.73,36.57,34.58,1.990000000000002,1.990000000000002,34.458,35.86,33.47,2.3900000000000006,2.3900000000000006,35.07,36.26,33.55,2.710000000000001,2.710000000000001,1216033,1660754,902338,758416,-108703
2016-04-10,35.492,36.36,34.83,1.5300000000000011,-0.8200000000000003,36.128,36.67,35.67,1.0,0.12000000000000455,34.814,35.39,34.2,1.1899999999999977,1.1899999999999977,35.412,36.26,34.48,1.7800000000000011,1.7800000000000011,1465633,2003981,1026960,977021,-429075
2016-04-17,39.264,40.35,37.35,3.0,2.469999999999999,40.254,40.71,39.93,0.7800000000000011,0.07000000000000028,38.786,39.53,37.26,2.270000000000003,2.270000000000003,39.82,40.53,39.3,1.230000000000004,0.4299999999999997,2102816,3669769,906673,2763096,-2763096
2016-04-24,39.614,40.0,39.07,0.9299999999999997,-0.3500000000000014,39.897999999999996,40.05,39.6,0.44999999999999574,-0.12999999999999545,39.120000000000005,39.56,38.59,0.9699999999999989,-0.5300000000000011,39.466,39.95,39.16,0.7900000000000063,-0.75,1335112,2164543,735620,1428923,-812217
2016-05-01,39.298,39.8,38.97,0.8299999999999983,0.759999999999998,39.772,40.24,39.42,0.8200000000000003,0.4899999999999949,38.898,39.19,38.68,0.509999999999998,0.35999999999999943,39.428,39.73,39.15,0.5799999999999983,0.23000000000000398,993252,1393914,578936,814978,-647917
2016-05-08,39.864,40.38,39.4,0.980000000000004,0.4299999999999997,40.604,41.67,40.03,1.6400000000000006,1.1900000000000048,39.410000000000004,39.92,39.09,0.8299999999999983,0.39000000000000057,40.234,41.27,39.56,1.7100000000000009,0.8900000000000006,1295106,2425030,605489,1819541,1457138
2016-05-15,40.455999999999996,41.41,39.46,1.9499999999999957,-0.5,41.238,42.89,39.99,2.8999999999999986,1.2999999999999972,39.742,40.86,39.01,1.8500000000000014,1.240000000000002,40.492,41.5,39.62,1.8800000000000026,1.7899999999999991,1413552,2401385,811403,1589982,761064
2016-05-22,41.935,42.75,41.38,1.3699999999999974,-0.20999999999999375,42.745000000000005,43.02,41.99,1.0300000000000011,0.030000000000001137,41.26,41.68,40.72,0.9600000000000009,0.14000000000000057,42.0775,42.87,41.2,1.6699999999999946,-0.3399999999999963,1361404,1888718,1151831,736887,-46844
2016-05-29,42.798,43.5,42.02,1.4799999999999969,-0.3400000000000034,43.224,43.58,42.25,1.3299999999999983,-0.0899999999999963,42.164,42.8,41.47,1.3299999999999983,0.9499999999999957,42.678000000000004,43.07,42.09,0.9799999999999969,0.7100000000000009,3700505,13051136,1002527,12048609,-11655332
2016-06-05,40.396,42.97,38.37,4.600000000000001,-4.310000000000002,41.082,43.42,39.3,4.1200000000000045,-4.1200000000000045,39.378,42.67,38.33,4.340000000000003,-4.260000000000005,39.65,42.83,38.46,4.369999999999997,-4.369999999999997,1967928,3489890,935562,2554328,-52877
2016-06-12,39.344,40.42,38.56,1.8599999999999994,1.8599999999999994,39.964,40.67,39.02,1.6499999999999986,1.6499999999999986,38.862,39.84,38.11,1.730000000000004,1.730000000000004,39.648,40.15,38.84,1.3099999999999952,1.3099999999999952,1152186,1639243,686310,952933,-93600
2016-06-19,40.4,41.24,38.88,2.3599999999999994,0.6099999999999994,41.08,41.28,40.54,0.740000000000002,0.6499999999999986,39.92,40.48,38.83,1.6499999999999986,-0.060000000000002274,40.862,41.04,40.54,0.5,0.3999999999999986,1155710,1902200,824613,1077587,450550
2016-06-26,41.7175,42.0,41.37,0.6300000000000026,0.6300000000000026,42.0725,42.32,41.94,0.38000000000000256,0.3299999999999983,41.37,41.74,40.86,0.8800000000000026,0.8800000000000026,41.655,42.06,40.95,1.1099999999999994,1.1099999999999994,2052100,2462371,1569456,892915,-100789
2016-07-03,41.924,42.48,41.43,1.0499999999999972,-0.6199999999999974,42.556,42.92,42.19,0.730000000000004,-0.3100000000000023,41.45,41.86,41.07,0.7899999999999991,-0.3100000000000023,41.834,42.57,41.45,1.1199999999999974,-0.7299999999999969,1679001,4680955,585582,4095373,-3593565
2016-07-10,41.458,42.27,41.0,1.2700000000000031,-0.6700000000000017,41.856,42.6,41.27,1.3299999999999983,-0.6900000000000048,40.868,41.03,40.55,0.480000000000004,0.13000000000000256,41.21,41.49,40.93,0.5600000000000023,0.1600000000000037,1099808,1181437,1025174,156263,-24394
2016-07-17,42.864000000000004,44.63,40.07,4.560000000000002,3.289999999999999,44.248,45.15,42.03,3.1199999999999974,2.4099999999999966,42.464,44.05,40.01,4.039999999999999,2.1099999999999994,43.83,44.57,41.78,2.789999999999999,2.229999999999997,2035146,3792925,996162,2796763,-1963246
2016-07-24,44.372,44.81,44.06,0.75,0.09999999999999432,44.82,45.37,44.5,0.8699999999999974,-0.10999999999999943,43.84,44.27,43.05,1.220000000000006,-1.0100000000000051,44.186,45.12,43.09,2.029999999999994,-1.259999999999998,1290518,1579992,918383,661609,-278815
2016-07-31,42.748,43.69,42.18,1.509999999999998,0.6499999999999986,43.222,43.69,42.63,1.0599999999999952,0.28000000000000114,42.334,43.14,42.04,1.1000000000000014,0.8999999999999986,42.702,43.41,42.21,1.1999999999999957,0.8900000000000006,822255,1041187,445614,595573,78014
2016-08-07,42.878,43.29,42.73,0.5600000000000023,-0.46999999999999886,43.172,43.48,42.81,0.6699999999999946,-0.12999999999999545,42.406,42.61,42.28,0.3299999999999983,-0.00999999999999801,42.658,42.78,42.47,0.3100000000000023,-0.14999999999999858,1040087,1300860,755815,545045,43880
2016-08-14,42.550000000000004,42.84,42.1,0.740000000000002,0.3500000000000014,42.896,43.08,42.72,0.35999999999999943,0.21999999999999886,41.88,42.16,41.56,0.5999999999999943,-0.21999999999999886,42.346000000000004,42.81,41.74,1.0700000000000003,-1.0,1011063,1644531,554241,1090290,315161
2016-08-21,40.666,41.79,39.5,2.289999999999999,-1.4099999999999966,41.104,42.0,40.57,1.4299999999999997,-1.1000000000000014,40.032000000000004,41.15,39.38,1.769999999999996,-1.0499999999999972,40.382,41.54,39.59,1.9499999999999957,-1.259999999999998,1291479,1478580,1054835,423745,-235179
2016-08-28,40.3525,41.19,39.5,1.6899999999999977,0.9099999999999966,41.15,42.38,40.7,1.6799999999999997,1.6799999999999997,40.0275,41.19,39.31,1.8799999999999955,0.9899999999999949,40.7475,42.14,39.48,2.6600000000000037,1.480000000000004,1305904,1863989,630526,1233463,1233463
2016-09-04,43.57,43.96,42.68,1.2800000000000011,0.7700000000000031,44.736,45.0,44.51,0.490000000000002,0.4100000000000037,43.22,43.81,42.68,1.1300000000000026,0.45000000000000284,44.308,44.77,43.99,0.7800000000000011,0.720000000000006,2063688,2563794,1681654,882140,-50239
2016-09-11,46.116,48.15,44.69,3.460000000000001,2.3100000000000023,47.076,48.41,45.51,2.8999999999999986,1.5,45.432,46.56,44.15,2.4100000000000037,2.210000000000001,46.43,48.35,45.15,3.200000000000003,1.4100000000000037,1743485,3147323,896991,2250332,-2250332
2016-09-18,46.926,47.61,46.48,1.1300000000000026,0.4099999999999966,47.467999999999996,48.37,47.04,1.3299999999999983,0.020000000000003126,46.484,47.09,45.85,1.240000000000002,-0.5,47.056,48.05,46.36,1.6899999999999977,0.13000000000000256,909602,1017609,785781,231828,-88696
2016-09-25,46.892,47.2,46.58,0.6200000000000045,-0.3299999999999983,47.316,47.44,47.1,0.3399999999999963,-0.01999999999999602,46.128,46.26,45.96,0.29999999999999716,0.01999999999999602,46.714,47.17,46.36,0.8100000000000023,-0.730000000000004,789176,1492715,415226,1077489,-1077489
2016-10-02,45.832,46.19,45.49,0.6999999999999957,-0.36999999999999744,46.468,46.77,46.21,0.5600000000000023,0.15000000000000568,45.46,45.82,45.09,0.7299999999999969,0.7299999999999969,45.962,46.69,45.34,1.3499999999999943,1.3499999999999943,817257,1291793,602291,689502,-666996
2016-10-09,46.288000000000004,46.7,45.91,0.7900000000000063,-0.060000000000002274,46.91,47.54,46.52,1.019999999999996,0.3200000000000003,45.576,45.99,45.02,0.9699999999999989,0.3399999999999963,46.436,47.05,45.86,1.1899999999999977,0.8400000000000034,843025,905741,728394,177347,76718
2016-10-16,46.868,47.25,46.0,1.25,-0.18999999999999773,47.842,49.29,46.9,2.3900000000000006,1.0399999999999991,46.526,47.13,45.74,1.3900000000000006,-0.07000000000000028,47.077999999999996,48.43,46.12,2.3100000000000023,1.259999999999998,782375,1029785,543204,486581,252159
2016-10-23,51.992,53.08,50.8,2.280000000000001,0.6500000000000057,52.588,53.38,51.45,1.9299999999999997,-1.9299999999999997,50.97,52.31,49.53,2.780000000000001,-0.22999999999999687,51.866,53.06,50.13,2.9299999999999997,-2.9299999999999997,1592022,2111910,1135935,975975,-812813
2016-10-30,50.141999999999996,51.41,49.46,1.9499999999999957,0.9799999999999969,50.65,51.97,49.96,2.009999999999998,1.4699999999999989,49.592,51.35,48.78,2.5700000000000003,1.8400000000000034,50.147999999999996,51.4,49.3,2.1000000000000014,1.6199999999999974,925663,1098820,563819,535001,-7805
