Date,HSIC_Open_average,HSIC_Open_max,HSIC_Open_min,HSIC_Open_volatility,HSIC_Open_change,HSIC_High_average,HSIC_High_max,HSIC_High_min,HSIC_High_volatility,HSIC_High_change,HSIC_Low_average,HSIC_Low_max,HSIC_Low_min,HSIC_Low_volatility,HSIC_Low_change,HSIC_Close_average,HSIC_Close_max,HSIC_Close_min,HSIC_Close_volatility,HSIC_Close_change,HSIC_Volume_average,HSIC_Volume_max,HSIC_Volume_min,HSIC_Volume_volatility,HSIC_Volume_change
2018-01-14,75.652,76.6,74.65,1.9499999999999886,1.1299999999999955,76.498,77.25,75.98,1.269999999999996,0.0799999999999983,74.964,75.66,74.38,1.2800000000000011,0.9299999999999926,75.876,76.41,74.62,1.789999999999992,0.36999999999999034,2037694,4149671,1038005,3111666,-1037646
2018-01-21,77.52799999999999,78.91,76.27,2.6400000000000006,2.6400000000000006,78.33200000000001,79.54,76.93,2.6099999999999994,2.6099999999999994,76.996,78.66,75.47,3.1899999999999977,3.1899999999999977,78.038,79.41,76.3,3.1099999999999994,3.1099999999999994,1388037,1555704,1201984,353720,30104
2018-01-28,76.286,78.85,74.26,4.589999999999989,-4.589999999999989,76.754,79.44,75.0,4.439999999999998,-4.439999999999998,74.57000000000001,78.04,71.79,6.25,-6.25,75.036,78.07,71.8,6.269999999999996,-6.269999999999996,1737570,2262732,1229827,1032905,-339710
2018-02-04,72.124,73.08,71.06,2.019999999999996,1.2199999999999989,73.41,74.5,72.33,2.1700000000000017,-0.7800000000000011,71.146,72.91,70.26,2.6499999999999915,1.0400000000000063,72.256,73.53,70.85,2.680000000000007,-1.3499999999999943,2086003,2650495,1764506,885989,-355088
2018-02-11,67.31,68.69,65.4,3.289999999999992,2.819999999999993,69.13,71.17,67.96,3.210000000000008,3.210000000000008,66.2825,68.0,63.01,4.990000000000002,4.990000000000002,68.43,69.52,67.39,2.1299999999999955,2.1299999999999955,4983321,12345154,2146941,10198213,-9475558
2018-02-18,69.406,73.54,67.95,5.590000000000003,-5.590000000000003,70.2,73.71,68.47,5.239999999999995,-5.109999999999999,67.182,67.83,66.2,1.6299999999999955,-0.7000000000000028,68.072,68.68,67.69,0.9900000000000091,-0.28000000000000114,2561792,4500482,1327626,3172856,-3172856
2018-02-25,65.63,67.63,63.0,4.6299999999999955,-2.6400000000000006,66.734,68.34,65.38,2.960000000000008,-1.8700000000000045,64.662,67.19,62.56,4.6299999999999955,-2.6400000000000006,65.614,67.21,63.44,3.769999999999996,-1.1699999999999875,2243650,4370073,1361303,3008770,-121032
2018-03-04,66.97,68.38,65.71,2.6700000000000017,2.1999999999999886,67.734,68.76,66.29,2.469999999999999,2.469999999999999,66.218,67.03,65.2,1.8299999999999983,1.6299999999999955,67.314,68.43,66.03,2.4000000000000057,1.8199999999999932,1405405,1685520,1209012,476508,370240
2018-03-11,68.272,68.56,67.96,0.6000000000000085,-0.46000000000000796,68.526,68.65,68.36,0.29000000000000625,-0.14999999999999147,67.478,67.78,66.64,1.1400000000000006,-0.9699999999999989,68.042,68.3,67.83,0.46999999999999886,-0.21000000000000796,1924254,3767298,1027231,2740067,2740067
2018-03-18,66.12400000000001,68.0,65.4,2.5999999999999943,-2.4099999999999966,66.878,68.6,66.03,2.569999999999993,-2.569999999999993,64.872,65.24,64.3,0.9399999999999977,-0.769999999999996,65.49000000000001,65.93,64.59,1.3400000000000034,-0.1799999999999926,1795168,2440576,898603,1541973,-851530
2018-03-25,66.2025,66.93,65.29,1.6400000000000006,1.0,67.11,67.7,66.16,1.5400000000000063,1.5200000000000102,65.3925,66.47,64.73,1.7399999999999949,0.5600000000000023,66.0975,67.21,65.08,2.1299999999999955,0.75,1582870,1734067,1338356,395711,105372
2018-04-01,67.194,68.75,66.09,2.6599999999999966,0.9200000000000017,68.156,69.31,66.91,2.4000000000000057,1.0300000000000011,66.402,67.42,65.14,2.280000000000001,1.2399999999999949,67.364,68.51,66.78,1.730000000000004,0.030000000000001137,1345621,2024518,907969,1116549,248535
2018-04-08,68.944,69.98,67.5,2.480000000000004,1.769999999999996,70.256,70.86,69.47,1.3900000000000006,0.04999999999999716,68.332,68.81,67.5,1.3100000000000023,1.3100000000000023,69.41,69.94,68.98,0.9599999999999937,0.5999999999999943,1525111,2505177,984118,1521059,-1233104
2018-04-15,70.804,72.02,69.88,2.1400000000000006,1.6199999999999903,71.502,74.18,69.88,4.300000000000011,2.980000000000004,69.854,71.23,68.64,2.5900000000000034,1.4200000000000017,70.912,73.79,69.07,4.720000000000013,2.7700000000000102,1537370,3539540,844882,2694658,2694658
2018-04-22,74.87,77.03,72.72,4.310000000000002,4.310000000000002,75.966,77.11,74.54,2.569999999999993,2.230000000000004,74.17999999999999,76.03,72.5,3.530000000000001,3.280000000000001,75.474,76.8,73.83,2.969999999999999,2.1700000000000017,2004693,3571848,1465320,2106528,-1918586
2018-04-29,75.756,76.4,74.67,1.730000000000004,0.06999999999999318,76.602,77.11,75.83,1.2800000000000011,-0.04999999999999716,74.828,75.73,73.77,1.960000000000008,0.5600000000000023,76.06,76.87,75.02,1.8500000000000085,-0.6000000000000085,2043572,3042533,1461274,1581259,1581259
2018-05-06,72.7,75.13,70.88,4.25,-2.4099999999999966,73.596,75.82,72.39,3.4299999999999926,-2.4799999999999898,71.31,72.18,69.52,2.660000000000011,1.230000000000004,72.30799999999999,73.32,71.08,2.239999999999995,2.239999999999995,1954157,4149395,1155418,2993977,-2930120
2018-05-13,72.494,72.98,72.27,0.710000000000008,-0.5700000000000074,72.766,73.07,72.39,0.6799999999999926,-0.30999999999998806,71.702,72.14,71.15,0.9899999999999949,-0.8699999999999903,72.106,72.45,71.46,0.9900000000000091,-0.9900000000000091,1103268,1242638,913349,329289,-151535
2018-05-20,71.0075,71.55,70.73,0.8199999999999932,-0.789999999999992,71.3925,71.93,70.87,1.0600000000000023,0.2400000000000091,70.24,71.05,69.74,1.3100000000000023,-0.8400000000000034,70.715,71.3,70.43,0.8699999999999903,-0.8699999999999903,1010473,1419031,857456,561575,1144
2018-05-27,70.17999999999999,71.35,69.47,1.8799999999999955,-0.5,70.974,71.8,70.31,1.4899999999999949,0.45000000000000284,69.30199999999999,70.02,68.74,1.2800000000000011,0.18999999999999773,70.114,71.6,69.2,2.3999999999999915,0.23999999999999488,1761832,3588757,884303,2704454,-549646
2018-06-03,71.03,72.1,70.28,1.8199999999999932,1.8199999999999932,72.07600000000001,73.68,70.98,2.700000000000003,2.700000000000003,70.93599999999999,72.1,70.12,1.9799999999999898,1.9799999999999898,71.524,72.8,70.33,2.469999999999999,2.469999999999999,1094425,1203599,1045507,158092,-127295
2018-06-10,72.816,73.61,72.35,1.2600000000000051,0.12000000000000455,73.266,73.61,73.01,0.5999999999999943,-0.14000000000000057,72.262,72.7,72.0,0.7000000000000028,0.45000000000000284,72.874,73.29,72.33,0.960000000000008,-0.06999999999999318,1070744,1669149,826222,842927,134689
2018-06-17,72.81400000000001,74.68,72.23,2.450000000000003,2.450000000000003,73.69200000000001,75.31,72.68,2.6299999999999955,2.5900000000000034,72.184,73.97,71.35,2.6200000000000045,1.9500000000000028,73.12,74.69,71.91,2.780000000000001,2.1400000000000006,1941275,4315908,949386,3366522,854942
2018-06-24,73.616,74.8,72.51,2.289999999999992,-1.8999999999999915,74.3,75.76,73.24,2.5200000000000102,-2.3500000000000085,72.538,74.17,70.68,3.489999999999995,-2.0799999999999983,73.46,74.86,72.64,2.219999999999999,-1.519999999999996,1529965,1754236,1233871,520365,-520365
2018-07-01,74.8275,76.08,73.7,2.3799999999999955,2.3799999999999955,75.975,77.95,74.54,3.4099999999999966,3.4099999999999966,74.57499999999999,75.71,73.5,2.2099999999999937,2.2099999999999937,75.28,76.31,74.02,2.2900000000000063,2.2900000000000063,1492830,3041492,600242,2441250,2441250
2018-07-08,75.016,76.41,73.79,2.6199999999999903,-1.3799999999999955,75.72200000000001,76.97,75.03,1.9399999999999977,-1.9399999999999977,74.354,75.19,73.79,1.3999999999999915,-1.3400000000000034,74.834,75.86,74.08,1.7800000000000011,-1.7800000000000011,903376,1246737,684663,562074,-311065
2018-07-15,74.504,75.42,73.75,1.6700000000000017,1.6700000000000017,75.532,77.15,74.75,2.4000000000000057,2.4000000000000057,73.922,75.26,73.22,2.0400000000000063,1.6200000000000045,75.024,76.62,73.74,2.8800000000000097,1.9500000000000028,952141,1469776,656916,812860,333265
