Date,iPath Pure Beta Crude Oil Exp 18 Apr 2041_Open_average,iPath Pure Beta Crude Oil Exp 18 Apr 2041_Open_max,iPath Pure Beta Crude Oil Exp 18 Apr 2041_Open_min,iPath Pure Beta Crude Oil Exp 18 Apr 2041_Open_volatility,iPath Pure Beta Crude Oil Exp 18 Apr 2041_Open_change,iPath Pure Beta Crude Oil Exp 18 Apr 2041_High_average,iPath Pure Beta Crude Oil Exp 18 Apr 2041_High_max,iPath Pure Beta Crude Oil Exp 18 Apr 2041_High_min,iPath Pure Beta Crude Oil Exp 18 Apr 2041_High_volatility,iPath Pure Beta Crude Oil Exp 18 Apr 2041_High_change,iPath Pure Beta Crude Oil Exp 18 Apr 2041_Low_average,iPath Pure Beta Crude Oil Exp 18 Apr 2041_Low_max,iPath Pure Beta Crude Oil Exp 18 Apr 2041_Low_min,iPath Pure Beta Crude Oil Exp 18 Apr 2041_Low_volatility,iPath Pure Beta Crude Oil Exp 18 Apr 2041_Low_change,iPath Pure Beta Crude Oil Exp 18 Apr 2041_Close_average,iPath Pure Beta Crude Oil Exp 18 Apr 2041_Close_max,iPath Pure Beta Crude Oil Exp 18 Apr 2041_Close_min,iPath Pure Beta Crude Oil Exp 18 Apr 2041_Close_volatility,iPath Pure Beta Crude Oil Exp 18 Apr 2041_Close_change
2018-09-09,21.57,21.57,21.57,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.57,21.57,21.57,0.0,0.0
2018-09-16,22.3,22.3,22.3,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.3,22.3,22.3,0.0,0.0
2018-09-23,23.08,23.08,23.08,0.0,0.0,23.08,23.08,23.08,0.0,0.0,23.08,23.08,23.08,0.0,0.0,23.08,23.08,23.08,0.0,0.0
2018-09-30,23.0,23.0,23.0,0.0,0.0,23.04,23.04,23.04,0.0,0.0,22.93,22.93,22.93,0.0,0.0,23.04,23.04,23.04,0.0,0.0
2018-10-07,22.29,22.29,22.29,0.0,0.0,22.29,22.29,22.29,0.0,0.0,22.14,22.14,22.14,0.0,0.0,22.14,22.14,22.14,0.0,0.0
2018-10-14,21.82,21.82,21.82,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.82,21.82,21.82,0.0,0.0
2018-10-21,21.14,21.14,21.14,0.0,0.0,21.23,21.23,21.23,0.0,0.0,21.14,21.14,21.14,0.0,0.0,21.23,21.23,21.23,0.0,0.0
2018-10-28,19.87,19.87,19.87,0.0,0.0,19.87,19.87,19.87,0.0,0.0,19.87,19.87,19.87,0.0,0.0,19.87,19.87,19.87,0.0,0.0
2018-11-04,19.14,19.14,19.14,0.0,0.0,19.14,19.14,19.14,0.0,0.0,19.14,19.14,19.14,0.0,0.0,19.14,19.14,19.14,0.0,0.0
2018-11-11,18.0,18.0,18.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0
2018-11-18,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.98,15.98,15.98,0.0,0.0,15.98,15.98,15.98,0.0,0.0
2018-11-25,16.52,16.52,16.52,0.0,0.0,16.52,16.52,16.52,0.0,0.0,16.52,16.52,16.52,0.0,0.0,16.52,16.52,16.52,0.0,0.0
2018-12-02,16.24,16.24,16.24,0.0,0.0,16.24,16.24,16.24,0.0,0.0,15.99,15.99,15.99,0.0,0.0,15.99,15.99,15.99,0.0,0.0
2018-12-09,15.96,15.96,15.96,0.0,0.0,15.96,15.96,15.96,0.0,0.0,15.58,15.58,15.58,0.0,0.0,15.58,15.58,15.58,0.0,0.0
2018-12-16,13.97,13.97,13.97,0.0,0.0,13.97,13.97,13.97,0.0,0.0,13.93,13.93,13.93,0.0,0.0,13.93,13.93,13.93,0.0,0.0
2018-12-23,14.35,14.35,14.35,0.0,0.0,14.48,14.48,14.48,0.0,0.0,14.26,14.26,14.26,0.0,0.0,14.48,14.48,14.48,0.0,0.0
2018-12-30,15.39,15.39,15.39,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.39,15.39,15.39,0.0,0.0
2019-01-06,16.28,16.28,16.28,0.0,0.0,16.28,16.28,16.28,0.0,0.0,15.99,15.99,15.99,0.0,0.0,15.99,15.99,15.99,0.0,0.0
2019-01-13,16.91,16.91,16.91,0.0,0.0,16.91,16.91,16.91,0.0,0.0,16.87,16.87,16.87,0.0,0.0,16.87,16.87,16.87,0.0,0.0
2019-01-20,16.3,16.3,16.3,0.0,0.0,16.3,16.3,16.3,0.0,0.0,16.3,16.3,16.3,0.0,0.0,16.3,16.3,16.3,0.0,0.0
2019-01-27,16.95,16.95,16.95,0.0,0.0,17.2,17.2,17.2,0.0,0.0,16.95,16.95,16.95,0.0,0.0,17.17,17.17,17.17,0.0,0.0
2019-02-03,16.51,16.51,16.51,0.0,0.0,16.51,16.51,16.51,0.0,0.0,16.51,16.51,16.51,0.0,0.0,16.51,16.51,16.51,0.0,0.0
2019-02-10,17.6,17.6,17.6,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.6,17.6,17.6,0.0,0.0
2019-02-17,17.3,17.3,17.3,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.3,17.3,17.3,0.0,0.0
2019-02-24,17.62,17.62,17.62,0.0,0.0,17.62,17.62,17.62,0.0,0.0,17.62,17.62,17.62,0.0,0.0,17.62,17.62,17.62,0.0,0.0
2019-03-03,17.58,17.58,17.58,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.58,17.58,17.58,0.0,0.0,17.67,17.67,17.67,0.0,0.0
2019-03-10,18.21,18.21,18.21,0.0,0.0,18.21,18.21,18.21,0.0,0.0,18.21,18.21,18.21,0.0,0.0,18.21,18.21,18.21,0.0,0.0
2019-03-17,17.93,17.93,17.93,0.0,0.0,18.08,18.08,18.08,0.0,0.0,17.93,17.93,17.93,0.0,0.0,18.08,18.08,18.08,0.0,0.0
2019-03-24,18.5,18.5,18.5,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.7,18.7,18.7,0.0,0.0
2019-03-31,19.19,19.19,19.19,0.0,0.0,19.3,19.3,19.3,0.0,0.0,19.19,19.19,19.19,0.0,0.0,19.3,19.3,19.3,0.0,0.0
2019-04-07,19.13,19.13,19.13,0.0,0.0,19.25,19.25,19.25,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.25,19.25,19.25,0.0,0.0
2019-04-14,19.75,19.75,19.75,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.74,19.74,19.74,0.0,0.0,19.74,19.74,19.74,0.0,0.0
2019-04-21,19.24,19.24,19.24,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.24,19.24,19.24,0.0,0.0
2019-04-28,18.69,18.69,18.69,0.0,0.0,19.05,19.05,19.05,0.0,0.0,18.69,18.69,18.69,0.0,0.0,19.05,19.05,19.05,0.0,0.0
2019-05-05,18.5,18.5,18.5,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.5,18.5,18.5,0.0,0.0
2019-05-12,19.19,19.19,19.19,0.0,0.0,19.19,19.19,19.19,0.0,0.0,19.19,19.19,19.19,0.0,0.0,19.19,19.19,19.19,0.0,0.0
2019-05-19,17.87,17.87,17.87,0.0,0.0,17.87,17.87,17.87,0.0,0.0,17.87,17.87,17.87,0.0,0.0,17.87,17.87,17.87,0.0,0.0
2019-05-26,16.46,16.46,16.46,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.11,16.11,16.11,0.0,0.0,16.11,16.11,16.11,0.0,0.0
2019-06-02,16.32,16.32,16.32,0.0,0.0,16.32,16.32,16.32,0.0,0.0,16.32,16.32,16.32,0.0,0.0,16.32,16.32,16.32,0.0,0.0
2019-06-09,15.91,15.91,15.91,0.0,0.0,15.91,15.91,15.91,0.0,0.0,15.91,15.91,15.91,0.0,0.0,15.91,15.91,15.91,0.0,0.0
2019-06-16,17.41,17.41,17.41,0.0,0.0,17.51,17.51,17.51,0.0,0.0,17.28,17.28,17.28,0.0,0.0,17.51,17.51,17.51,0.0,0.0
2019-06-23,17.92,17.92,17.92,0.0,0.0,17.92,17.92,17.92,0.0,0.0,17.92,17.92,17.92,0.0,0.0,17.92,17.92,17.92,0.0,0.0
2019-06-30,17.48,17.48,17.48,0.0,0.0,17.48,17.48,17.48,0.0,0.0,17.48,17.48,17.48,0.0,0.0,17.48,17.48,17.48,0.0,0.0
2019-07-07,18.1,18.1,18.1,0.0,0.0,18.1,18.1,18.1,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0
2019-07-14,17.23,17.23,17.23,0.0,0.0,17.23,17.23,17.23,0.0,0.0,17.23,17.23,17.23,0.0,0.0,17.23,17.23,17.23,0.0,0.0
2019-07-21,17.41,17.41,17.41,0.0,0.0,17.41,17.41,17.41,0.0,0.0,17.41,17.41,17.41,0.0,0.0,17.41,17.41,17.41,0.0,0.0
2019-07-28,16.63,16.63,16.63,0.0,0.0,16.63,16.63,16.63,0.0,0.0,16.63,16.63,16.63,0.0,0.0,16.63,16.63,16.63,0.0,0.0
2019-08-04,16.47,16.47,16.47,0.0,0.0,16.47,16.47,16.47,0.0,0.0,16.47,16.47,16.47,0.0,0.0,16.47,16.47,16.47,0.0,0.0
2019-08-11,16.8,16.8,16.8,0.0,0.0,16.8,16.8,16.8,0.0,0.0,16.8,16.8,16.8,0.0,0.0,16.8,16.8,16.8,0.0,0.0
2019-08-18,16.29,16.29,16.29,0.0,0.0,16.29,16.29,16.29,0.0,0.0,16.29,16.29,16.29,0.0,0.0,16.29,16.29,16.29,0.0,0.0
2019-08-25,16.72,16.72,16.72,0.0,0.0,16.72,16.72,16.72,0.0,0.0,16.59,16.59,16.59,0.0,0.0,16.59,16.59,16.59,0.0,0.0
2019-09-01,17.57,17.57,17.57,0.0,0.0,17.57,17.57,17.57,0.0,0.0,17.57,17.57,17.57,0.0,0.0,17.57,17.57,17.57,0.0,0.0
2019-09-08,17.81,17.81,17.81,0.0,0.0,18.42,18.42,18.42,0.0,0.0,17.81,17.81,17.81,0.0,0.0,18.08,18.08,18.08,0.0,0.0
2019-09-15,17.58,17.58,17.58,0.0,0.0,17.68,17.68,17.68,0.0,0.0,17.58,17.58,17.58,0.0,0.0,17.68,17.68,17.68,0.0,0.0
2019-09-22,16.68,16.68,16.68,0.0,0.0,16.68,16.68,16.68,0.0,0.0,16.49,16.49,16.49,0.0,0.0,16.52,16.52,16.52,0.0,0.0
2019-09-29,16.29,16.29,16.29,0.0,0.0,16.29,16.29,16.29,0.0,0.0,16.29,16.29,16.29,0.0,0.0,16.29,16.29,16.29,0.0,0.0
2019-10-06,16.51,16.51,16.51,0.0,0.0,16.62,16.62,16.62,0.0,0.0,16.48,16.48,16.48,0.0,0.0,16.62,16.62,16.62,0.0,0.0
2019-10-13,16.62,16.62,16.62,0.0,0.0,16.62,16.62,16.62,0.0,0.0,16.62,16.62,16.62,0.0,0.0,16.62,16.62,16.62,0.0,0.0
2019-10-20,17.33,17.33,17.33,0.0,0.0,17.33,17.33,17.33,0.0,0.0,17.33,17.33,17.33,0.0,0.0,17.33,17.33,17.33,0.0,0.0
2019-10-27,17.66,17.66,17.66,0.0,0.0,17.66,17.66,17.66,0.0,0.0,17.52,17.52,17.52,0.0,0.0,17.52,17.52,17.52,0.0,0.0
2019-11-03,17.67,17.67,17.67,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.64,17.64,17.64,0.0,0.0,17.64,17.64,17.64,0.0,0.0
2019-11-10,17.63,17.63,17.63,0.0,0.0,17.63,17.63,17.63,0.0,0.0,17.62,17.62,17.62,0.0,0.0,17.62,17.62,17.62,0.0,0.0
2019-11-17,17.98,17.98,17.98,0.0,0.0,17.98,17.98,17.98,0.0,0.0,17.98,17.98,17.98,0.0,0.0,17.98,17.98,17.98,0.0,0.0
2019-11-24,17.38,17.38,17.38,0.0,0.0,17.38,17.38,17.38,0.0,0.0,17.38,17.38,17.38,0.0,0.0,17.38,17.38,17.38,0.0,0.0
2019-12-01,18.24,18.24,18.24,0.0,0.0,18.28,18.28,18.28,0.0,0.0,18.24,18.24,18.24,0.0,0.0,18.28,18.28,18.28,0.0,0.0
2019-12-08,18.68,18.68,18.68,0.0,0.0,18.68,18.68,18.68,0.0,0.0,18.68,18.68,18.68,0.0,0.0,18.68,18.68,18.68,0.0,0.0
2019-12-15,18.93,18.93,18.93,0.0,0.0,18.93,18.93,18.93,0.0,0.0,18.93,18.93,18.93,0.0,0.0,18.93,18.93,18.93,0.0,0.0
2019-12-22,19.18,19.18,19.18,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.18,19.18,19.18,0.0,0.0
2019-12-29,19.62,19.62,19.62,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.62,19.62,19.62,0.0,0.0
