Date,FASTStock_Open_average,FASTStock_Open_max,FASTStock_Open_min,FASTStock_Open_volatility,FASTStock_Open_change,FASTStock_High_average,FASTStock_High_max,FASTStock_High_min,FASTStock_High_volatility,FASTStock_High_change,FASTStock_Low_average,FASTStock_Low_max,FASTStock_Low_min,FASTStock_Low_volatility,FASTStock_Low_change,FASTStock_Close_average,FASTStock_Close_max,FASTStock_Close_min,FASTStock_Close_volatility,FASTStock_Close_change,FASTStock_Volume_average,FASTStock_Volume_max,FASTStock_Volume_min,FASTStock_Volume_volatility,FASTStock_Volume_change
2018-01-14,26.82,27.99,26.18,1.8099999999999987,-1.2799999999999976,27.2475,28.07,26.95,1.120000000000001,-1.120000000000001,26.515,27.52,25.75,1.7699999999999996,-0.9100000000000001,26.8325,27.72,26.1,1.6199999999999974,-0.8499999999999979,10883601,17412978,6938938,10474040,-596846
2018-01-21,27.818,28.67,26.92,1.75,1.6699999999999982,28.174,28.91,27.21,1.6999999999999993,1.6999999999999993,27.556,28.32,26.66,1.6600000000000001,1.6600000000000001,28.036,28.84,27.16,1.6799999999999997,1.6799999999999997,7342475,10967516,5340552,5626964,-866760
2018-01-28,27.788,28.68,27.02,1.6600000000000001,-1.6600000000000001,28.004,28.89,27.18,1.7100000000000009,-1.7100000000000009,27.314,28.18,26.68,1.5,-1.5,27.53,28.23,26.78,1.4499999999999993,-1.4499999999999993,5822067,7103014,4767076,2335938,600936
2018-02-04,26.326,26.66,25.73,0.9299999999999997,-0.379999999999999,26.918,27.11,26.73,0.379999999999999,-0.129999999999999,25.918,26.36,25.66,0.6999999999999993,0.10999999999999943,26.394000000000002,26.74,26.03,0.7099999999999973,0.7099999999999973,7787152,11248038,5469112,5778926,-1763952
2018-02-11,27.006,27.76,26.21,1.5500000000000007,0.870000000000001,27.396,27.93,26.84,1.0899999999999999,0.879999999999999,26.692,27.32,26.18,1.1400000000000006,0.9499999999999993,27.15,27.84,26.42,1.4199999999999982,0.9599999999999973,4958093,6856056,3867540,2988516,-2871432
2018-02-18,27.259999999999998,27.32,27.14,0.17999999999999972,-0.010000000000001563,27.509999999999998,27.61,27.43,0.17999999999999972,0.17999999999999972,27.060000000000002,27.12,26.98,0.14000000000000057,0.08999999999999986,27.25,27.6,27.09,0.5100000000000016,0.4800000000000004,2925876,4054516,2379736,1674780,-483602
2018-02-25,27.522000000000002,27.98,26.73,1.25,-1.0500000000000007,27.844,28.25,27.29,0.9600000000000009,-0.7699999999999996,27.137999999999998,27.68,26.36,1.3200000000000003,-1.1600000000000001,27.432,28.03,26.89,1.1400000000000006,-0.8300000000000018,3741752,5776470,2443214,3333256,1871402
2018-03-04,27.972,28.43,26.96,1.4699999999999989,1.4699999999999989,28.414,29.0,27.8,1.1999999999999993,1.1999999999999993,27.814,28.38,26.89,1.4899999999999984,1.4899999999999984,28.286,28.98,27.64,1.3399999999999999,1.3399999999999999,4934484,6291676,3389912,2901764,-1034706
2018-03-11,28.948,29.09,28.71,0.379999999999999,-0.05000000000000071,29.194,29.37,29.05,0.3200000000000003,0.3200000000000003,28.722,28.8,28.65,0.15000000000000213,0.010000000000001563,28.89,29.18,28.68,0.5,0.2699999999999996,4408844,7555046,2744648,4810398,3934764
2018-03-18,28.278,28.74,27.74,1.0,-0.9400000000000013,28.556,28.96,27.91,1.0500000000000007,-1.0500000000000007,27.786,28.39,26.91,1.4800000000000004,-1.4800000000000004,27.954,28.63,26.93,1.6999999999999993,-1.6999999999999993,4348105,5082206,3059638,2022568,-446960
