Date,BANR_Open_average,BANR_Open_max,BANR_Open_min,BANR_Open_volatility,BANR_Open_change,BANR_High_average,BANR_High_max,BANR_High_min,BANR_High_volatility,BANR_High_change,BANR_Low_average,BANR_Low_max,BANR_Low_min,BANR_Low_volatility,BANR_Low_change,BANR_Close_average,BANR_Close_max,BANR_Close_min,BANR_Close_volatility,BANR_Close_change,BANR_Volume_average,BANR_Volume_max,BANR_Volume_min,BANR_Volume_volatility,BANR_Volume_change
2018-06-10,60.492000000000004,61.47,60.09,1.3799999999999955,-1.3799999999999955,60.874,61.49,60.4,1.0900000000000034,-0.730000000000004,59.78,60.36,59.43,0.9299999999999997,-0.6599999999999966,60.346,60.72,59.98,0.740000000000002,0.11999999999999744,220068,351977,105211,246766,32485
2018-06-17,61.94,62.7,60.42,2.280000000000001,1.4799999999999969,62.553999999999995,62.93,62.11,0.8200000000000003,0.04999999999999716,61.410000000000004,61.82,60.42,1.3999999999999986,0.8699999999999974,62.092,62.47,61.69,0.7800000000000011,-0.3100000000000023,226424,271522,194069,77453,25028
2018-06-24,60.546,61.35,59.65,1.7000000000000028,-1.7000000000000028,60.924,61.35,60.51,0.8400000000000034,-0.7899999999999991,59.88,60.52,59.59,0.9299999999999997,-0.9299999999999997,60.29,61.05,59.65,1.3999999999999986,-0.519999999999996,168149,279321,104316,175005,175005
2018-07-01,61.015,61.55,60.67,0.8799999999999955,0.8799999999999955,61.6425,62.41,61.06,1.3499999999999943,1.3499999999999943,60.58,61.01,60.28,0.7299999999999969,0.7299999999999969,61.335,61.93,60.51,1.4200000000000017,1.4200000000000017,138593,178354,72514,105840,87379
2018-07-08,61.146,62.15,60.43,1.7199999999999989,-1.6199999999999974,61.48,62.18,60.97,1.2100000000000009,-1.0600000000000023,60.438,60.99,59.76,1.230000000000004,-0.3200000000000003,60.926,61.18,60.35,0.8299999999999983,-0.10000000000000142,116145,168026,73597,94429,-94429
2018-07-15,61.462,61.81,61.01,0.8000000000000043,0.5300000000000011,62.122,62.88,61.52,1.3599999999999994,1.3599999999999994,61.306,61.81,60.99,0.8200000000000003,0.8200000000000003,61.848,62.5,61.14,1.3599999999999994,1.3599999999999994,119986,169294,84203,85091,85091
2018-07-22,62.878,63.67,62.01,1.6600000000000037,0.6599999999999966,63.462,65.0,62.01,2.990000000000002,1.1000000000000014,61.926,62.77,60.83,1.9400000000000048,1.1799999999999997,62.546,63.42,61.6,1.8200000000000003,0.8099999999999952,178455,276831,100876,175955,128404
2018-07-29,63.550000000000004,64.48,62.64,1.8400000000000034,1.2800000000000011,64.278,64.83,63.03,1.7999999999999972,1.4099999999999966,63.198,63.74,61.95,1.7899999999999991,1.769999999999996,64.038,64.73,62.97,1.7600000000000051,1.4500000000000028,151871,239147,84015,155132,-33843
2018-08-05,64.878,65.24,64.53,0.7099999999999937,0.39000000000000057,65.55199999999999,65.86,65.41,0.45000000000000284,0.04000000000000625,64.67,64.87,64.48,0.39000000000000057,0.11999999999999034,64.952,65.05,64.62,0.4299999999999926,-0.4099999999999966,122996,196590,91183,105407,-30784
2018-08-12,65.646,66.14,64.63,1.5100000000000051,1.5100000000000051,66.356,66.5,66.22,0.28000000000000114,0.28000000000000114,65.36,65.59,64.63,0.960000000000008,0.9300000000000068,65.938,66.14,65.51,0.6299999999999955,-0.09999999999999432,109514,121501,88372,33129,-4087
2018-08-19,66.128,66.56,65.4,1.1599999999999966,-0.8599999999999994,66.554,67.11,65.8,1.3100000000000023,-1.3100000000000023,65.712,66.29,64.9,1.3900000000000006,-1.3599999999999994,65.97,66.92,64.97,1.9500000000000028,-1.9500000000000028,189194,301899,153360,148539,148539
2018-08-26,64.4875,65.08,63.81,1.269999999999996,-1.269999999999996,64.7775,65.2,64.37,0.8299999999999983,-0.8299999999999983,64.02250000000001,64.33,63.79,0.5399999999999991,-0.5399999999999991,64.3925,64.59,64.1,0.4900000000000091,-0.21999999999999886,247087,368699,179221,189478,80787
2018-09-02,65.26,66.29,64.16,2.1300000000000097,2.1300000000000097,65.83,66.72,65.08,1.6400000000000006,1.6400000000000006,65.066,65.75,64.14,1.6099999999999994,1.6099999999999994,65.496,66.03,64.96,1.0700000000000074,0.8599999999999994,143435,182252,95460,86792,-51947
2018-09-09,65.28,66.25,64.42,1.8299999999999983,-1.4099999999999966,65.7,66.66,65.05,1.6099999999999994,-1.539999999999992,64.628,65.8,63.78,2.019999999999996,-2.019999999999996,64.906,66.2,64.15,2.049999999999997,-2.049999999999997,149900,226742,83796,142946,93512
2018-09-16,64.564,65.57,63.56,2.009999999999991,0.8400000000000034,65.218,65.8,64.41,1.3900000000000006,-0.10999999999999943,64.12,64.96,63.56,1.3999999999999915,0.3500000000000014,64.546,65.61,63.64,1.9699999999999989,0.46999999999999886,262487,541321,126859,414462,-51830
2018-09-23,63.322,64.34,62.3,2.0400000000000063,-1.8400000000000034,63.542,64.57,62.58,1.9899999999999949,-1.9699999999999918,62.438,63.98,60.86,3.1199999999999974,-3.1199999999999974,62.508,63.99,61.06,2.9299999999999997,-2.9299999999999997,130596,187660,64382,123278,123278
2018-09-30,61.834,62.59,61.21,1.3800000000000026,0.6999999999999957,62.628,63.25,62.27,0.9799999999999969,-0.18999999999999773,61.284,62.0,60.38,1.6199999999999974,0.9899999999999949,61.892,62.5,60.99,1.509999999999998,0.9399999999999977,158198,253853,109508,144345,72163
2018-10-07,60.234,61.8,57.74,4.059999999999995,-3.6400000000000006,60.62,62.24,58.26,3.980000000000004,-3.760000000000005,58.828,61.35,56.06,5.289999999999999,-4.07,59.326,61.66,57.6,4.059999999999995,-3.8799999999999955,173052,227421,132129,95292,84907
2018-10-14,57.628,59.05,56.5,2.549999999999997,-2.549999999999997,58.072,59.05,57.09,1.9599999999999937,-1.7099999999999937,56.332,57.08,54.63,2.4499999999999957,-2.4499999999999957,56.788,58.14,54.85,3.289999999999999,-2.960000000000001,113869,152826,81549,71277,-12296
2018-10-21,56.418,59.13,54.25,4.880000000000003,4.539999999999999,57.93,59.44,54.44,5.0,1.3599999999999994,54.972,57.8,52.1,5.699999999999996,3.7099999999999937,56.134,58.28,52.14,6.140000000000001,3.6899999999999977,217930,361626,136481,225145,-78016
2018-10-28,58.682,59.33,58.01,1.3200000000000003,1.3200000000000003,59.508,60.0,58.86,1.1400000000000006,1.1400000000000006,58.114,58.87,57.71,1.1599999999999966,1.0499999999999972,58.944,59.87,57.82,2.049999999999997,1.1299999999999955,178831,234982,128260,106722,-5192
2018-11-04,60.862,61.48,59.88,1.5999999999999943,1.5999999999999943,61.516,61.94,60.72,1.2199999999999989,0.9200000000000017,60.048,60.97,59.27,1.6999999999999957,0.6599999999999966,61.034,61.78,59.97,1.8100000000000023,-0.4399999999999977,138753,178887,93716,85171,67594
2018-11-11,60.138,60.94,58.99,1.9499999999999957,0.259999999999998,61.204,61.69,60.88,0.8099999999999952,-0.10999999999999943,59.222,59.97,58.37,1.6000000000000014,-0.8100000000000023,60.245999999999995,60.72,59.12,1.6000000000000014,-0.4200000000000017,207401,290542,154558,135984,-71897
2018-11-18,59.07,59.61,58.35,1.259999999999998,-0.4200000000000017,60.035,60.16,59.75,0.4099999999999966,0.02999999999999403,58.5325,59.12,57.64,1.4799999999999969,0.5399999999999991,59.0475,59.59,58.79,0.8000000000000043,0.6700000000000017,112298,143934,69148,74786,-8044
2018-11-25,59.552,60.76,59.18,1.5799999999999983,1.5399999999999991,60.288000000000004,60.95,59.95,1.0,1.0,58.928,59.3,58.49,0.8099999999999952,0.5399999999999991,59.550000000000004,60.0,59.1,0.8999999999999986,0.7899999999999991,166115,190648,137968,52680,-8389
2018-12-02,57.69,59.77,55.31,4.460000000000001,-1.5500000000000043,58.6875,60.09,57.23,2.8600000000000065,-1.1600000000000037,56.4575,57.38,55.22,2.1600000000000037,0.5300000000000011,57.5125,58.21,56.54,1.6700000000000017,1.5600000000000023,308736,376144,249125,127019,35418
2018-12-09,57.524,58.87,55.7,3.1699999999999946,-3.1699999999999946,58.144,59.26,56.48,2.780000000000001,-2.780000000000001,56.402,57.55,54.87,2.6799999999999997,-2.5800000000000054,56.638,58.1,55.05,3.0500000000000043,-2.4299999999999997,180439,202436,141456,60980,7373
2018-12-16,53.376,55.23,52.1,3.1299999999999955,-3.1199999999999974,54.468,56.3,53.45,2.8499999999999943,-2.8499999999999943,52.324,54.25,51.61,2.6400000000000006,-2.6400000000000006,52.632,54.3,51.61,2.6899999999999977,-2.6899999999999977,288714,721759,67655,654104,-98446
2018-12-23,52.8925,53.71,51.78,1.9299999999999997,1.9299999999999997,53.9425,54.34,53.71,0.6300000000000026,-0.269999999999996,50.7125,52.25,48.5,3.75,1.4299999999999997,53.495,53.8,53.06,0.7399999999999949,-0.3200000000000003,158556,192441,137680,54761,-1441
2018-12-30,53.91,54.46,52.97,1.490000000000002,1.490000000000002,54.9725,55.61,54.5,1.1099999999999994,0.6000000000000014,53.0625,53.95,51.31,2.6400000000000006,2.6400000000000006,54.0775,54.74,53.47,1.2700000000000031,-0.14000000000000057,157523,188315,137758,50557,50557
2019-01-06,52.99,53.89,52.16,1.730000000000004,-0.7800000000000011,53.542,54.12,52.96,1.1599999999999966,0.22999999999999687,52.298,52.84,51.55,1.2900000000000063,0.2600000000000051,53.026,53.54,52.31,1.2299999999999969,0.490000000000002,289090,527434,157115,370319,-73717
2019-01-13,54.2,55.28,53.56,1.7199999999999989,1.7199999999999989,54.980000000000004,56.34,53.58,2.760000000000005,2.760000000000005,53.75,54.71,52.56,2.1499999999999986,2.1499999999999986,54.894999999999996,56.29,53.4,2.8900000000000006,2.8900000000000006,237380,333858,152763,181095,181095
2019-01-20,55.732,56.8,53.71,3.0899999999999963,-2.3800000000000026,56.396,57.77,54.6,3.1700000000000017,-1.9499999999999957,54.666,55.91,53.7,2.2099999999999937,-1.6400000000000006,55.318000000000005,56.71,54.03,2.6799999999999997,-1.8200000000000003,299153,419992,210179,209813,-76551
2019-01-27,54.862,55.51,54.25,1.259999999999998,1.259999999999998,55.28,55.83,54.78,1.0499999999999972,0.6899999999999977,54.206,55.03,53.24,1.7899999999999991,1.1400000000000006,55.022,55.83,54.54,1.2899999999999991,1.1299999999999955,197556,274374,103710,170664,-157913
2019-02-03,56.794,58.06,55.77,2.289999999999999,2.289999999999999,57.402,58.53,56.14,2.3900000000000006,2.3900000000000006,56.372,57.56,55.27,2.289999999999999,2.289999999999999,57.266,58.46,56.04,2.4200000000000017,2.4200000000000017,169892,221414,111319,110095,-84265
2019-02-10,59.0325,59.18,58.78,0.3999999999999986,0.3999999999999986,59.69,60.84,59.12,1.720000000000006,1.720000000000006,58.6275,59.1,58.23,0.8700000000000045,0.8700000000000045,59.545,60.82,58.85,1.9699999999999989,1.7000000000000028,193561,273960,113334,160626,70299
2019-02-17,62.656,64.0,60.48,3.520000000000003,3.520000000000003,63.39,64.2,62.26,1.9400000000000048,1.9400000000000048,62.168,63.41,60.32,3.0899999999999963,3.0899999999999963,63.196,63.61,62.18,1.4299999999999997,1.3200000000000003,264838,413591,188328,225263,81148
2019-02-24,62.632,63.2,61.86,1.3400000000000034,-1.3400000000000034,62.976,63.8,62.22,1.5799999999999983,-1.5799999999999983,61.822,62.24,60.87,1.3700000000000045,-1.3700000000000045,62.13,62.94,61.09,1.8499999999999943,-1.4099999999999966,177809,210316,132557,77759,31899
2019-03-03,58.802,60.92,56.88,4.039999999999999,-3.4299999999999997,59.07,60.92,57.65,3.270000000000003,-2.8599999999999994,57.786,60.07,56.71,3.3599999999999994,-3.289999999999999,58.294,60.38,57.15,3.230000000000004,-2.3700000000000045,189677,288011,141714,146297,-32587
2019-03-10,57.72,58.32,57.33,0.990000000000002,-0.6400000000000006,58.22,58.56,57.98,0.5800000000000054,0.240000000000002,57.336,57.68,57.12,0.5600000000000023,0.46999999999999886,57.73,58.28,57.51,0.7700000000000031,0.759999999999998,198118,439993,107502,332491,22774
2019-03-17,54.684,58.52,52.03,6.490000000000002,-6.490000000000002,54.972,58.52,52.65,5.8700000000000045,-5.8700000000000045,53.116,56.05,51.01,5.039999999999999,-4.719999999999999,53.558,56.18,51.97,4.210000000000001,-4.159999999999997,192449,239119,135585,103534,-18133
2019-03-24,53.722,54.58,52.44,2.1400000000000006,1.980000000000004,54.534,55.72,53.37,2.3500000000000014,2.3500000000000014,53.036,54.32,51.56,2.759999999999998,2.0,54.254,55.56,53.24,2.3200000000000003,2.3200000000000003,188550,230911,134199,96712,-65649
2019-03-31,55.534,55.85,54.77,1.0799999999999983,0.4200000000000017,56.118,56.56,55.68,0.8800000000000026,0.5200000000000031,55.05,55.58,54.74,0.8399999999999963,0.6400000000000006,55.68,56.55,54.92,1.6299999999999955,0.28000000000000114,137044,171949,101519,70430,-29223
2019-04-07,55.628,56.56,54.77,1.7899999999999991,1.0600000000000023,56.106,56.98,55.25,1.7299999999999969,1.2199999999999989,54.844,55.47,54.36,1.1099999999999994,0.3100000000000023,55.327999999999996,56.48,54.69,1.7899999999999991,0.3100000000000023,122918,154449,76040,78409,-47996
2019-04-14,55.39,56.32,54.72,1.6000000000000014,-0.35999999999999943,55.765,56.32,55.14,1.1799999999999997,-0.9600000000000009,54.415,55.22,53.45,1.769999999999996,-1.1699999999999946,55.1075,56.1,54.14,1.9600000000000009,-1.9600000000000009,105547,125311,88860,36451,-36451
2019-04-21,53.424,55.3,51.71,3.5899999999999963,-1.5399999999999991,54.566,56.07,52.81,3.259999999999998,-1.5,52.914,54.45,51.6,2.8500000000000014,-1.1899999999999977,53.81,55.43,51.78,3.6499999999999986,-1.6300000000000026,211923,315817,79568,236249,234409
2019-04-28,53.468,54.1,52.86,1.240000000000002,0.46999999999999886,54.396,55.34,53.49,1.8500000000000014,1.3000000000000043,53.124,54.1,52.3,1.8000000000000043,1.509999999999998,53.952,55.13,52.98,2.1500000000000057,2.1099999999999994,257191,475206,147806,327400,-120545
2019-05-05,53.994,54.7,53.3,1.4000000000000057,-1.4000000000000057,54.64,55.23,53.73,1.5,-1.5,53.318,54.01,52.34,1.6699999999999946,-1.6699999999999946,53.866,54.35,52.54,1.8100000000000023,-1.7700000000000031,170852,185404,146436,38968,6317
2019-05-12,53.242000000000004,53.52,52.75,0.7700000000000031,0.4200000000000017,54.138,54.49,53.42,1.0700000000000003,0.15000000000000568,52.956,53.39,52.47,0.9200000000000017,0.6499999999999986,53.608000000000004,53.99,53.13,0.8599999999999994,0.00999999999999801,140194,192720,97965,94755,-9895
2019-05-19,53.19,54.05,52.22,1.8299999999999983,-1.8299999999999983,53.5475,54.35,52.74,1.6099999999999994,-1.0,52.4425,53.7,51.63,2.0700000000000003,-1.6900000000000048,53.019999999999996,53.82,52.05,1.7700000000000031,-0.7999999999999972,237509,276157,206275,69882,-6116
2019-05-26,51.988,53.31,50.44,2.8700000000000045,-2.490000000000002,52.608,53.57,51.5,2.0700000000000003,-1.4299999999999997,51.134,52.22,50.21,2.009999999999998,-1.8900000000000006,51.748,53.18,50.46,2.719999999999999,-1.4699999999999989,191565,285082,105029,180053,73300
2019-06-02,51.88,52.47,51.62,0.8500000000000014,-0.05999999999999517,52.516,53.31,51.79,1.5200000000000031,-0.8800000000000026,51.012,51.52,50.52,1.0,0.25,51.906,52.6,51.35,1.25,-0.8000000000000043,128589,202170,85301,116869,-105369
2019-06-09,52.5,53.36,52.12,1.240000000000002,-1.2000000000000028,52.856,53.36,52.53,0.8299999999999983,-0.740000000000002,51.946,52.2,51.78,0.4200000000000017,-0.1599999999999966,52.156,52.43,51.93,0.5,-0.1700000000000017,105668,117142,86660,30482,-30339
2019-06-16,53.15,54.05,51.83,2.219999999999999,1.6300000000000026,53.751999999999995,54.16,52.99,1.1699999999999946,0.9099999999999966,52.694,53.57,51.83,1.740000000000002,0.5200000000000031,53.194,54.0,52.4,1.6000000000000014,-0.3400000000000034,157879,289902,87095,202807,20195
2019-06-23,53.21,54.64,52.34,2.299999999999997,2.259999999999998,53.854,54.99,52.99,2.0,1.7299999999999969,52.7,54.03,51.44,2.5900000000000034,2.5900000000000034,53.434000000000005,54.56,52.31,2.25,1.75,194664,421654,102803,318851,4458
2019-06-30,54.4375,54.84,53.95,0.8900000000000006,-0.14000000000000057,54.885,55.48,54.51,0.9699999999999989,-0.28999999999999915,53.9775,54.76,53.34,1.4199999999999946,0.519999999999996,54.5025,55.28,53.83,1.4500000000000028,0.3500000000000014,93069,118600,52564,66036,13641
2019-07-07,54.025999999999996,54.58,53.37,1.2100000000000009,0.7999999999999972,54.456,54.85,54.25,0.6000000000000014,0.25,53.456,53.88,53.09,0.7899999999999991,-0.5900000000000034,53.955999999999996,54.59,53.33,1.2600000000000051,-0.8999999999999986,101111,137861,68832,69029,28429
2019-07-14,53.388,53.89,53.19,0.7000000000000028,0.6000000000000014,53.955999999999996,54.3,53.62,0.6799999999999997,0.0,53.148,53.32,52.95,0.36999999999999744,0.259999999999998,53.618,54.05,53.35,0.6999999999999957,0.14999999999999858,112007,141258,81267,59991,-42469
2019-07-21,56.218,58.25,53.71,4.539999999999999,4.539999999999999,57.398,59.21,54.19,5.020000000000003,4.830000000000005,55.958,57.93,53.5,4.43,4.43,56.812,58.36,54.19,4.170000000000002,3.960000000000001,187606,328793,77452,251341,62315
2019-07-28,57.778,59.02,55.79,3.230000000000004,-2.259999999999998,58.59,60.21,56.66,3.5500000000000043,-2.5800000000000054,56.69,58.76,53.44,5.32,-4.480000000000004,57.398,59.26,54.67,4.589999999999996,-4.43,195854,263792,123971,139821,82463
2019-08-04,54.494,55.11,54.05,1.0600000000000023,-0.8999999999999986,55.410000000000004,57.0,54.31,2.6899999999999977,-1.0,53.135999999999996,53.43,52.75,0.6799999999999997,0.0,54.448,55.18,53.48,1.7000000000000028,-1.470000000000006,159719,241402,107574,133828,-60775
2019-08-11,53.982,55.47,53.41,2.0600000000000023,2.0600000000000023,54.788,55.8,54.04,1.759999999999998,0.5899999999999963,53.544000000000004,54.56,53.03,1.5300000000000011,1.240000000000002,54.33,55.36,53.46,1.8999999999999986,0.6899999999999977,236301,474859,141964,332895,-41079
2019-08-18,54.688,55.4,53.38,2.019999999999996,-1.769999999999996,55.058,55.74,53.55,2.190000000000005,-1.740000000000002,53.711999999999996,54.75,52.76,1.990000000000002,-1.269999999999996,54.192,55.2,53.0,2.200000000000003,-0.6799999999999997,139073,201681,94279,107402,-93724
2019-08-25,53.06,53.92,51.47,2.450000000000003,0.19000000000000483,54.065,55.16,53.0,2.1599999999999966,0.6400000000000006,52.34,53.31,51.27,2.039999999999999,1.6500000000000057,53.0275,53.91,51.7,2.2099999999999937,2.2099999999999937,129773,138199,115038,23161,-18987
2019-09-01,53.78,54.11,53.34,0.769999999999996,0.46999999999999886,54.738,56.92,53.58,3.3400000000000034,3.3299999999999983,53.35,53.97,52.36,1.6099999999999994,1.6099999999999994,54.034,56.26,52.82,3.4399999999999977,3.4399999999999977,184620,292903,115348,177555,103740
2019-09-08,57.114000000000004,57.99,56.31,1.6799999999999997,1.3999999999999986,57.904,58.7,57.06,1.6400000000000006,1.0899999999999963,56.728,57.7,56.05,1.6500000000000057,1.1000000000000014,57.388,58.17,56.66,1.5100000000000051,0.7000000000000028,221424,243552,194882,48670,-4390
2019-09-15,56.69,57.31,55.93,1.3800000000000026,-1.1400000000000006,57.45,58.24,57.12,1.1200000000000045,-0.22000000000000597,56.274,56.87,55.84,1.029999999999994,-0.6799999999999997,56.816,57.09,56.17,0.9200000000000017,-0.2700000000000031,271550,625672,169291,456381,20122
2019-09-22,56.63,56.87,56.18,0.6899999999999977,-0.23000000000000398,57.252,57.45,56.6,0.8500000000000014,-0.7800000000000011,56.074,56.31,55.87,0.44000000000000483,0.23000000000000398,56.494,57.21,56.17,1.0399999999999991,0.0,169365,246951,120495,126456,-47476
2019-09-29,54.278,56.45,53.36,3.0900000000000034,-2.8000000000000043,54.647999999999996,57.16,53.69,3.469999999999999,-3.0,53.242,54.53,52.37,2.1600000000000037,-1.1600000000000037,53.818,54.8,53.12,1.6799999999999997,-0.9499999999999957,175839,212807,156404,56403,14091
2019-10-06,52.943999999999996,53.54,52.51,1.0300000000000011,0.17999999999999972,53.274,54.24,52.59,1.6499999999999986,0.5700000000000003,52.342,52.78,51.8,0.980000000000004,0.8299999999999983,52.75,53.47,52.03,1.4399999999999977,1.3799999999999955,99488,117056,81614,35442,-5738
2019-10-13,54.676,55.71,53.76,1.9500000000000028,1.9500000000000028,55.278,56.31,54.86,1.4500000000000028,1.4500000000000028,54.226,55.32,53.34,1.9799999999999969,1.9799999999999969,54.884,55.6,54.27,1.3299999999999983,1.0,126918,162783,104754,58029,-48525
2019-10-20,56.234,58.99,54.87,4.1200000000000045,0.5399999999999991,56.872,58.99,56.09,2.8999999999999986,0.769999999999996,54.404,56.06,50.95,5.109999999999999,1.2199999999999989,55.834,56.42,55.07,1.3500000000000014,0.8100000000000023,141939,151990,127601,24389,-17698
2019-10-27,55.762,56.43,54.51,1.9200000000000017,-0.5900000000000034,56.166,56.87,55.29,1.5799999999999983,-0.5399999999999991,55.032000000000004,56.38,53.59,2.789999999999999,-0.8100000000000023,55.644,56.64,53.98,2.6600000000000037,-0.4100000000000037,177892,301348,87582,213766,42596
