Date,MCK_stock_Open_average,MCK_stock_Open_max,MCK_stock_Open_min,MCK_stock_Open_volatility,MCK_stock_Open_change,MCK_stock_High_average,MCK_stock_High_max,MCK_stock_High_min,MCK_stock_High_volatility,MCK_stock_High_change,MCK_stock_Low_average,MCK_stock_Low_max,MCK_stock_Low_min,MCK_stock_Low_volatility,MCK_stock_Low_change,MCK_stock_Close_average,MCK_stock_Close_max,MCK_stock_Close_min,MCK_stock_Close_volatility,MCK_stock_Close_change,MCK_stock_Volume_average,MCK_stock_Volume_max,MCK_stock_Volume_min,MCK_stock_Volume_volatility,MCK_stock_Volume_change
2018-01-14,170.4175,171.91,166.9,5.009999999999991,4.799999999999983,172.6975,173.84,171.83,2.009999999999991,1.289999999999992,168.9625,170.76,166.5,4.259999999999991,2.719999999999999,171.4075,172.83,170.36,2.469999999999999,-0.29999999999998295,2050777,2686782,1368975,1317807,-286760
2018-01-21,173.292,175.62,170.68,4.939999999999998,4.939999999999998,175.664,178.0,173.03,4.969999999999999,4.1200000000000045,172.10999999999999,175.53,170.26,5.27000000000001,5.1200000000000045,174.012,176.72,170.6,6.1200000000000045,3.759999999999991,1533077,1939277,1022030,917247,-207106
2018-01-28,170.016,176.5,164.39,12.110000000000014,-11.590000000000003,171.64600000000002,178.86,165.05,13.810000000000002,-13.810000000000002,166.022,175.77,158.56,17.210000000000008,-17.210000000000008,168.488,176.33,159.21,17.120000000000005,-17.120000000000005,2379646,2755677,1613913,1141764,560036
2018-02-04,153.07,158.58,150.39,8.190000000000026,-6.430000000000007,155.832,159.64,152.21,7.429999999999978,-7.429999999999978,149.344,152.39,144.85,7.539999999999992,-7.539999999999992,151.38,152.83,148.93,3.9000000000000057,-3.4599999999999795,2356116,2996638,1485211,1511427,-82264
2018-02-11,147.498,149.62,145.0,4.6200000000000045,-1.3900000000000148,150.122,152.04,147.4,4.639999999999986,0.5799999999999841,146.054,148.06,143.08,4.97999999999999,0.15000000000000568,148.63400000000001,150.5,146.18,4.319999999999993,1.4799999999999898,1771401,2461067,1261056,1200011,458762
2018-02-18,149.8,150.72,148.72,2.0,0.7199999999999989,151.99,153.06,150.67,2.390000000000015,2.390000000000015,149.0575,150.3,147.92,2.380000000000024,2.380000000000024,150.29500000000002,152.65,148.85,3.8000000000000114,3.8000000000000114,1258916,1583777,1078338,505439,155588
2018-02-25,151.314,155.0,145.8,9.199999999999989,-6.7099999999999795,153.008,155.38,150.15,5.22999999999999,-5.1200000000000045,148.744,152.22,144.81,7.409999999999997,-7.409999999999997,150.774,154.52,146.54,7.980000000000018,-4.6200000000000045,1706810,1993106,1264096,729010,247097
2018-03-04,151.51,154.8,149.28,5.52000000000001,5.52000000000001,153.314,156.26,151.91,4.349999999999994,4.1299999999999955,150.744,154.09,147.96,6.1299999999999955,6.1299999999999955,152.79999999999998,155.79,151.17,4.6200000000000045,4.47999999999999,1225162,1670921,715061,955860,-42075
2018-03-11,156.428,158.47,154.08,4.389999999999986,-2.030000000000001,157.81,160.87,154.22,6.650000000000006,-4.069999999999993,154.494,157.37,151.75,5.6200000000000045,-4.0,155.44400000000002,157.8,152.33,5.469999999999999,-5.469999999999999,2189579,3664168,1304485,2359683,2359683
2018-03-18,145.176,151.92,141.6,10.319999999999993,-9.559999999999974,146.474,152.5,142.87,9.629999999999995,-9.629999999999995,141.892,147.5,138.85,8.650000000000006,-8.650000000000006,142.61599999999999,147.62,139.04,8.580000000000013,-8.580000000000013,2152650,3067702,1304147,1763555,-844895
2018-03-25,140.2175,141.09,139.34,1.75,0.27000000000001023,141.5975,142.5,140.86,1.6399999999999864,0.8900000000000148,138.6375,140.19,137.1,3.0900000000000034,3.0900000000000034,139.89249999999998,140.87,138.75,2.1200000000000045,1.5800000000000125,1548268,1693883,1411931,281952,33624
2018-04-01,140.67600000000002,142.27,138.84,3.430000000000007,1.200000000000017,142.36,143.8,141.34,2.460000000000008,-0.3299999999999841,138.85,140.77,137.54,3.230000000000018,1.5900000000000034,140.802,142.61,139.71,2.9000000000000057,-0.09999999999999432,1719768,2012983,1420419,592564,96543
2018-04-08,142.272,144.39,140.22,4.1699999999999875,4.1699999999999875,143.96200000000002,144.81,141.99,2.819999999999993,2.819999999999993,141.056,142.6,138.75,3.8499999999999943,2.8600000000000136,142.62,143.94,140.03,3.9099999999999966,2.819999999999993,1299300,1676428,790740,885688,689649
2018-04-15,147.60999999999999,149.32,143.7,5.6200000000000045,3.920000000000016,149.734,150.84,147.62,3.219999999999999,-3.079999999999984,146.008,148.8,141.89,6.910000000000025,3.210000000000008,148.002,149.5,146.25,3.25,-1.6299999999999955,1893105,3443490,1007874,2435616,-2435616
2018-04-22,150.148,153.8,146.48,7.320000000000022,7.320000000000022,153.00799999999998,158.66,148.88,9.780000000000001,9.780000000000001,149.084,152.98,146.48,6.5,6.5,152.204,158.13,148.33,9.799999999999983,9.799999999999983,1520440,1818460,1189587,628873,609805
2018-04-29,152.88400000000001,158.22,146.32,11.900000000000006,-11.900000000000006,155.018,160.84,148.1,12.740000000000009,-12.740000000000009,150.718,156.19,145.32,10.870000000000005,-10.870000000000005,151.692,156.21,146.59,9.620000000000005,-9.390000000000015,2107940,3794775,1439337,2355438,-427707
2018-05-06,145.922,147.08,144.44,2.640000000000015,0.2300000000000182,147.93200000000002,150.5,145.74,4.759999999999991,2.030000000000001,144.16,145.74,142.57,3.170000000000016,2.25,145.914,149.21,144.01,5.200000000000017,4.930000000000007,1683212,2534260,1301188,1233072,-794710
2018-05-13,150.49200000000002,151.08,150.05,1.0300000000000011,1.0300000000000011,151.614,151.86,151.18,0.6800000000000068,-0.21000000000000796,149.238,150.05,148.78,1.2700000000000102,-1.200000000000017,150.136,151.02,148.92,2.1000000000000227,-2.1000000000000227,1032932,1247011,910728,336283,176246
2018-05-20,146.024,149.07,143.93,5.139999999999986,-5.139999999999986,147.324,149.48,145.29,4.189999999999998,-2.799999999999983,143.934,146.13,138.76,7.3700000000000045,-3.079999999999984,145.922,146.83,144.03,2.8000000000000114,-0.6899999999999977,2320464,3543682,1531877,2011805,545072
2018-05-27,143.4075,144.9,142.0,2.9000000000000057,-1.950000000000017,144.23250000000002,145.09,143.16,1.9300000000000068,-1.740000000000009,141.07,141.48,140.13,1.3499999999999943,1.3000000000000114,142.4575,144.43,141.22,3.210000000000008,1.0200000000000102,1969397,2649644,1026187,1623457,-1623457
2018-06-03,143.908,146.01,142.0,4.009999999999991,4.009999999999991,145.334,146.37,143.88,2.490000000000009,2.25,143.114,143.9,141.55,2.3499999999999943,2.339999999999975,144.642,145.64,142.8,2.839999999999975,2.569999999999993,1713850,2404978,1136539,1268439,-431066
2018-06-10,147.362,150.0,145.29,4.710000000000008,4.439999999999998,148.988,151.24,145.91,5.3300000000000125,4.689999999999998,146.442,149.2,143.77,5.429999999999978,4.839999999999975,148.054,150.0,145.21,4.789999999999992,4.789999999999992,2288754,3584854,1251428,2333426,1964737
2018-06-17,147.286,149.43,145.0,4.430000000000007,-2.0900000000000034,148.562,149.43,147.1,2.3300000000000125,0.0,145.85,147.03,144.3,2.7299999999999898,1.3700000000000045,147.124,148.88,146.04,2.8400000000000034,2.8400000000000034,1451575,1851195,1119183,732012,75621
2018-06-24,142.708,148.29,135.9,12.389999999999986,-12.389999999999986,143.45,149.04,136.26,12.780000000000001,-12.780000000000001,139.468,145.44,131.43,14.009999999999991,-12.599999999999994,140.972,146.07,133.4,12.669999999999987,-12.669999999999987,2072617,4687839,1026486,3661353,1022282
2018-07-01,134.91,136.08,133.23,2.8500000000000227,2.8500000000000227,136.56,138.31,135.55,2.759999999999991,2.759999999999991,133.945,135.8,132.05,3.75,3.75,135.8425,137.88,134.57,3.3100000000000023,3.0,1288196,1883997,696241,1187756,-523720
2018-07-08,137.16,138.86,135.51,3.3500000000000227,-2.6599999999999966,138.064,139.86,136.03,3.8300000000000125,-2.280000000000001,135.854,138.15,133.96,4.189999999999998,-1.920000000000016,136.812,138.52,134.7,3.8200000000000216,-1.6800000000000068,1258067,1603507,814616,788891,-574956
2018-07-15,134.474,136.77,132.6,4.170000000000016,-4.170000000000016,135.386,136.77,133.81,2.960000000000008,-2.960000000000008,132.706,134.86,129.58,5.280000000000001,-3.390000000000015,134.24200000000002,135.58,132.9,2.680000000000007,-2.680000000000007,1568924,2574384,898803,1675581,1056806
2018-07-22,131.232,132.81,126.52,6.290000000000006,-6.010000000000005,132.084,134.14,126.76,7.379999999999981,-7.070000000000007,128.884,132.2,122.92,9.279999999999987,-9.279999999999987,129.78199999999998,133.35,123.89,9.459999999999994,-8.739999999999995,2101336,3292588,1327996,1964592,711443
2018-07-29,124.804,125.83,123.9,1.9299999999999926,-0.09999999999999432,126.718,127.86,124.91,2.950000000000003,0.01999999999999602,124.028,125.09,123.0,2.0900000000000034,0.28000000000000114,125.298,126.21,123.99,2.219999999999999,0.30999999999998806,2329825,3179880,1346853,1833027,-664993
2018-08-05,125.25,126.82,123.5,3.319999999999993,-1.8599999999999994,126.334,128.26,123.85,4.409999999999997,-4.409999999999997,124.184,125.5,122.63,2.8700000000000045,-2.730000000000004,124.916,126.75,123.14,3.6099999999999994,-3.6099999999999994,1223770,1652252,860413,791839,-558668
2018-08-12,125.894,127.5,123.01,4.489999999999995,3.809999999999988,127.88,130.58,126.69,3.890000000000015,3.6300000000000097,125.254,126.74,122.95,3.789999999999992,3.789999999999992,127.12,129.38,126.03,3.3499999999999943,3.3499999999999943,1565665,1814243,1345145,469098,124392
2018-08-19,129.91400000000002,130.55,129.34,1.210000000000008,0.46999999999999886,130.68,131.05,130.38,0.6700000000000159,-0.46999999999999886,129.298,129.77,129.0,0.7700000000000102,0.11000000000001364,129.958,130.65,129.36,1.289999999999992,-0.9800000000000182,1120756,1665120,694318,970802,-491588
2018-08-26,129.79999999999998,130.44,128.69,1.75,-1.3499999999999943,130.796,131.78,129.88,1.9000000000000057,-1.9000000000000057,128.868,129.76,127.64,2.1199999999999903,-2.1199999999999903,129.81,130.32,128.75,1.5699999999999932,-1.5699999999999932,1574525,1773820,1271696,502124,-400752
2018-09-02,124.8425,128.31,123.18,5.1299999999999955,-3.740000000000009,127.35249999999999,130.01,124.26,5.749999999999986,1.009999999999991,123.485,124.36,122.49,1.8700000000000045,0.5400000000000063,125.64250000000001,129.74,123.43,6.310000000000002,5.840000000000003,2506266,3931746,1750340,2181406,2098423
2018-09-09,130.19,131.2,129.82,1.3799999999999955,0.18000000000000682,131.192,131.86,130.19,1.670000000000016,-0.9499999999999886,129.162,129.66,128.45,1.210000000000008,-1.210000000000008,129.78,130.36,128.56,1.8000000000000114,-1.8000000000000114,1536720,1784909,1144430,640479,181523
2018-09-16,132.78,135.92,128.67,7.25,7.25,134.884,136.66,132.5,4.159999999999997,3.5800000000000125,132.012,134.47,127.56,6.909999999999997,6.719999999999999,133.986,135.85,131.78,4.069999999999993,3.1699999999999875,1682555,2770505,1097755,1672750,1244096
2018-09-23,132.542,134.93,131.5,3.430000000000007,-3.430000000000007,133.634,134.93,133.04,1.8900000000000148,-1.5200000000000102,131.37199999999999,131.78,130.92,0.8600000000000136,-0.8600000000000136,132.132,132.65,131.69,0.960000000000008,0.010000000000019327,1043949,1168502,864272,304230,128730
2018-09-30,132.322,133.26,130.54,2.719999999999999,-0.6800000000000068,133.982,135.43,133.27,2.1599999999999966,1.0999999999999943,131.45,132.32,130.15,2.1699999999999875,0.12999999999999545,132.338,134.08,130.5,3.5800000000000125,1.7600000000000193,1074450,1257473,883838,373635,240200
2018-10-07,134.394,136.8,130.0,6.800000000000011,-3.8400000000000034,136.016,138.94,131.77,7.1699999999999875,-5.1699999999999875,132.236,135.4,128.86,6.539999999999992,-4.609999999999985,133.684,136.84,129.24,7.599999999999994,-5.260000000000019,1628491,2200422,1238051,962371,75258
2018-10-14,132.76,135.0,130.38,4.6200000000000045,2.569999999999993,134.772,137.12,132.44,4.680000000000007,2.6100000000000136,131.578,132.81,129.9,2.9099999999999966,2.289999999999992,132.988,135.04,131.37,3.6699999999999875,1.0199999999999818,1557983,1919391,1071842,847549,403655
2018-10-21,124.536,129.63,120.02,9.61,-8.659999999999997,126.51,131.6,121.0,10.599999999999994,-10.599999999999994,121.292,125.43,117.19,8.240000000000009,-8.240000000000009,123.196,127.29,118.39,8.900000000000006,-8.340000000000003,2278406,3269435,1185261,2084174,808304
