Date,DESTQ_Open_average,DESTQ_Open_max,DESTQ_Open_min,DESTQ_Open_volatility,DESTQ_Open_change,DESTQ_High_average,DESTQ_High_max,DESTQ_High_min,DESTQ_High_volatility,DESTQ_High_change,DESTQ_Low_average,DESTQ_Low_max,DESTQ_Low_min,DESTQ_Low_volatility,DESTQ_Low_change,DESTQ_Close_average,DESTQ_Close_max,DESTQ_Close_min,DESTQ_Close_volatility,DESTQ_Close_change,DESTQ_Volume_average,DESTQ_Volume_max,DESTQ_Volume_min,DESTQ_Volume_volatility,DESTQ_Volume_change
2018-01-14,2.426,2.54,2.3,0.2400000000000002,-0.04999999999999982,2.496,2.56,2.4,0.16000000000000014,-0.010000000000000231,2.346,2.44,2.26,0.18000000000000016,0.06000000000000005,2.434,2.52,2.36,0.16000000000000014,0.09999999999999964,84512,141510,43321,98189,-22994
2018-01-21,2.56,2.67,2.51,0.16000000000000014,0.16000000000000014,2.658,2.77,2.56,0.20999999999999996,0.16000000000000014,2.494,2.61,2.33,0.2799999999999998,0.10999999999999988,2.6,2.66,2.55,0.11000000000000032,0.06000000000000005,48713,106141,19036,87105,-8009
2018-01-28,2.534,2.62,2.38,0.2400000000000002,-0.2400000000000002,2.584,2.67,2.48,0.18999999999999995,-0.16000000000000014,2.402,2.5,2.25,0.25,-0.20000000000000018,2.468,2.56,2.28,0.28000000000000025,-0.28000000000000025,128350,168754,68513,100241,-5982
2018-02-04,2.168,2.22,2.1,0.1200000000000001,-0.10000000000000009,2.266,2.31,2.23,0.08000000000000007,0.06000000000000005,2.04,2.16,1.94,0.2200000000000002,-0.009999999999999787,2.172,2.29,2.05,0.2400000000000002,0.10999999999999988,76075,112331,38182,74149,-39515
2018-02-11,2.1875,2.29,2.14,0.1499999999999999,-0.1499999999999999,2.2525,2.35,2.17,0.18000000000000016,-0.1299999999999999,2.105,2.13,2.08,0.04999999999999982,-0.029999999999999805,2.14,2.18,2.12,0.06000000000000005,-0.050000000000000266,32894,58432,18226,40206,-40206
2018-02-18,2.078,2.13,2.01,0.1200000000000001,-0.0900000000000003,2.102,2.13,2.05,0.08000000000000007,-0.08000000000000007,1.982,2.07,1.88,0.18999999999999995,-0.18999999999999995,2.03,2.09,1.98,0.10999999999999988,-0.08999999999999986,41816,78454,23407,55047,7013
2018-02-25,2.14,2.28,2.01,0.27,0.27,2.198,2.28,2.05,0.22999999999999998,0.22999999999999998,2.1,2.22,1.92,0.30000000000000027,0.30000000000000027,2.182,2.28,2.03,0.25,0.25,33174,65680,19953,45727,-7944
2018-03-04,2.356,2.43,2.28,0.15000000000000036,0.15000000000000036,2.432,2.48,2.39,0.08999999999999986,0.08999999999999986,2.32,2.42,2.24,0.17999999999999972,0.17999999999999972,2.382,2.45,2.3,0.15000000000000036,0.15000000000000036,33270,39997,25434,14563,-10398
2018-03-11,2.52,2.74,2.45,0.29000000000000004,0.28000000000000025,2.604,2.78,2.49,0.2899999999999996,0.25,2.46,2.51,2.43,0.07999999999999963,0.06999999999999984,2.55,2.77,2.46,0.31000000000000005,0.09999999999999964,75981,188277,20006,168271,89096
2018-03-18,2.456,2.55,2.37,0.17999999999999972,-0.1299999999999999,2.534,2.65,2.45,0.19999999999999973,0.06999999999999984,2.388,2.5,2.32,0.18000000000000016,-0.08000000000000007,2.446,2.55,2.35,0.19999999999999973,0.029999999999999805,32340,59926,12140,47786,11807
