Date,VanEck Vectors Natural ResourcesEtf_Open_average,VanEck Vectors Natural ResourcesEtf_Open_max,VanEck Vectors Natural ResourcesEtf_Open_min,VanEck Vectors Natural ResourcesEtf_Open_volatility,VanEck Vectors Natural ResourcesEtf_Open_change,VanEck Vectors Natural ResourcesEtf_High_average,VanEck Vectors Natural ResourcesEtf_High_max,VanEck Vectors Natural ResourcesEtf_High_min,VanEck Vectors Natural ResourcesEtf_High_volatility,VanEck Vectors Natural ResourcesEtf_High_change,VanEck Vectors Natural ResourcesEtf_Low_average,VanEck Vectors Natural ResourcesEtf_Low_max,VanEck Vectors Natural ResourcesEtf_Low_min,VanEck Vectors Natural ResourcesEtf_Low_volatility,VanEck Vectors Natural ResourcesEtf_Low_change,VanEck Vectors Natural ResourcesEtf_Close_average,VanEck Vectors Natural ResourcesEtf_Close_max,VanEck Vectors Natural ResourcesEtf_Close_min,VanEck Vectors Natural ResourcesEtf_Close_volatility,VanEck Vectors Natural ResourcesEtf_Close_change
2018-09-30,37.69,37.69,37.69,0.0,0.0,37.69,37.69,37.69,0.0,0.0,37.55,37.55,37.55,0.0,0.0,37.63,37.63,37.63,0.0,0.0
2018-10-07,36.66,36.66,36.66,0.0,0.0,36.66,36.66,36.66,0.0,0.0,36.21,36.21,36.21,0.0,0.0,36.43,36.43,36.43,0.0,0.0
2018-10-14,36.6,36.6,36.6,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.2,36.2,36.2,0.0,0.0,36.21,36.21,36.21,0.0,0.0
2018-10-21,34.32,34.32,34.32,0.0,0.0,34.64,34.64,34.64,0.0,0.0,34.12,34.12,34.12,0.0,0.0,34.5,34.5,34.5,0.0,0.0
2018-10-28,35.97,35.97,35.97,0.0,0.0,36.1,36.1,36.1,0.0,0.0,35.54,35.54,35.54,0.0,0.0,35.71,35.71,35.71,0.0,0.0
2018-11-04,35.93,35.93,35.93,0.0,0.0,35.99,35.99,35.99,0.0,0.0,35.71,35.71,35.71,0.0,0.0,35.92,35.92,35.92,0.0,0.0
2018-11-11,35.3,35.3,35.3,0.0,0.0,35.52,35.52,35.52,0.0,0.0,35.26,35.26,35.26,0.0,0.0,35.49,35.49,35.49,0.0,0.0
2018-11-18,34.24,34.24,34.24,0.0,0.0,34.24,34.24,34.24,0.0,0.0,34.24,34.24,34.24,0.0,0.0,34.24,34.24,34.24,0.0,0.0
2018-11-25,34.72,34.72,34.72,0.0,0.0,34.92,34.92,34.92,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.88,34.88,34.88,0.0,0.0
2018-12-02,34.91,34.91,34.91,0.0,0.0,34.91,34.91,34.91,0.0,0.0,34.18,34.18,34.18,0.0,0.0,34.24,34.24,34.24,0.0,0.0
2018-12-09,33.88,33.88,33.88,0.0,0.0,34.05,34.05,34.05,0.0,0.0,33.77,33.77,33.77,0.0,0.0,33.77,33.77,33.77,0.0,0.0
2018-12-16,31.7,31.7,31.7,0.0,0.0,31.92,31.92,31.92,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.32,31.32,31.32,0.0,0.0
2018-12-23,32.32,32.32,32.32,0.0,0.0,32.32,32.32,32.32,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.94,31.94,31.94,0.0,0.0
2018-12-30,32.64,32.64,32.64,0.0,0.0,33.08,33.08,33.08,0.0,0.0,32.64,32.64,32.64,0.0,0.0,33.08,33.08,33.08,0.0,0.0
2019-01-06,33.92,33.92,33.92,0.0,0.0,34.1,34.1,34.1,0.0,0.0,33.91,33.91,33.91,0.0,0.0,33.93,33.93,33.93,0.0,0.0
2019-01-13,34.48,34.48,34.48,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.48,34.48,34.48,0.0,0.0,34.56,34.56,34.56,0.0,0.0
2019-01-20,34.39,34.39,34.39,0.0,0.0,34.64,34.64,34.64,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.54,34.54,34.54,0.0,0.0
2019-01-27,35.27,35.27,35.27,0.0,0.0,35.27,35.27,35.27,0.0,0.0,35.13,35.13,35.13,0.0,0.0,35.22,35.22,35.22,0.0,0.0
2019-02-03,34.48,34.48,34.48,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.34,34.34,34.34,0.0,0.0,34.6,34.6,34.6,0.0,0.0
2019-02-10,35.21,35.21,35.21,0.0,0.0,35.31,35.31,35.31,0.0,0.0,35.15,35.15,35.15,0.0,0.0,35.22,35.22,35.22,0.0,0.0
2019-02-17,35.91,35.91,35.91,0.0,0.0,36.02,36.02,36.02,0.0,0.0,35.87,35.87,35.87,0.0,0.0,35.94,35.94,35.94,0.0,0.0
2019-02-24,35.74,35.74,35.74,0.0,0.0,35.74,35.74,35.74,0.0,0.0,35.44,35.44,35.44,0.0,0.0,35.52,35.52,35.52,0.0,0.0
2019-03-03,34.59,34.59,34.59,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.75,34.75,34.75,0.0,0.0
2019-03-10,35.61,35.61,35.61,0.0,0.0,35.69,35.69,35.69,0.0,0.0,35.52,35.52,35.52,0.0,0.0,35.52,35.52,35.52,0.0,0.0
2019-03-17,35.31,35.31,35.31,0.0,0.0,35.31,35.31,35.31,0.0,0.0,35.28,35.28,35.28,0.0,0.0,35.28,35.28,35.28,0.0,0.0
2019-03-24,35.79,35.79,35.79,0.0,0.0,35.81,35.81,35.81,0.0,0.0,35.63,35.63,35.63,0.0,0.0,35.69,35.69,35.69,0.0,0.0
2019-03-31,36.43,36.43,36.43,0.0,0.0,36.61,36.61,36.61,0.0,0.0,36.41,36.41,36.41,0.0,0.0,36.61,36.61,36.61,0.0,0.0
2019-04-07,36.39,36.39,36.39,0.0,0.0,36.42,36.42,36.42,0.0,0.0,36.38,36.38,36.38,0.0,0.0,36.38,36.38,36.38,0.0,0.0
2019-04-14,36.53,36.53,36.53,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.37,36.37,36.37,0.0,0.0,36.48,36.48,36.48,0.0,0.0
2019-04-21,35.77,35.77,35.77,0.0,0.0,35.95,35.95,35.95,0.0,0.0,35.77,35.77,35.77,0.0,0.0,35.95,35.95,35.95,0.0,0.0
2019-04-28,35.73,35.73,35.73,0.0,0.0,35.83,35.83,35.83,0.0,0.0,35.65,35.65,35.65,0.0,0.0,35.8,35.8,35.8,0.0,0.0
2019-05-05,34.46,34.46,34.46,0.0,0.0,34.97,34.97,34.97,0.0,0.0,34.42,34.42,34.42,0.0,0.0,34.87,34.87,34.87,0.0,0.0
2019-05-12,34.29,34.29,34.29,0.0,0.0,34.35,34.35,34.35,0.0,0.0,34.21,34.21,34.21,0.0,0.0,34.21,34.21,34.21,0.0,0.0
2019-05-19,33.73,33.73,33.73,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.63,33.63,33.63,0.0,0.0,33.79,33.79,33.79,0.0,0.0
2019-05-26,33.2,33.2,33.2,0.0,0.0,33.52,33.52,33.52,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.41,33.41,33.41,0.0,0.0
2019-06-02,34.88,34.88,34.88,0.0,0.0,34.92,34.92,34.92,0.0,0.0,34.85,34.85,34.85,0.0,0.0,34.92,34.92,34.92,0.0,0.0
2019-06-09,35.31,35.31,35.31,0.0,0.0,35.31,35.31,35.31,0.0,0.0,35.21,35.21,35.21,0.0,0.0,35.21,35.21,35.21,0.0,0.0
2019-06-16,36.4,36.4,36.4,0.0,0.0,36.56,36.56,36.56,0.0,0.0,36.4,36.4,36.4,0.0,0.0,36.5,36.5,36.5,0.0,0.0
2019-06-23,36.65,36.65,36.65,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.55,36.55,36.55,0.0,0.0,36.67,36.67,36.67,0.0,0.0
2019-06-30,36.42,36.42,36.42,0.0,0.0,36.55,36.55,36.55,0.0,0.0,36.34,36.34,36.34,0.0,0.0,36.55,36.55,36.55,0.0,0.0
2019-07-07,36.68,36.68,36.68,0.0,0.0,36.68,36.68,36.68,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.65,36.65,36.65,0.0,0.0
2019-07-14,36.45,36.45,36.45,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.43,36.43,36.43,0.0,0.0,36.47,36.47,36.47,0.0,0.0
2019-07-21,36.28,36.28,36.28,0.0,0.0,36.28,36.28,36.28,0.0,0.0,36.25,36.25,36.25,0.0,0.0,36.28,36.28,36.28,0.0,0.0
2019-07-28,35.08,35.08,35.08,0.0,0.0,35.09,35.09,35.09,0.0,0.0,34.99,34.99,34.99,0.0,0.0,35.06,35.06,35.06,0.0,0.0
2019-08-04,34.78,34.78,34.78,0.0,0.0,34.79,34.79,34.79,0.0,0.0,34.62,34.62,34.62,0.0,0.0,34.64,34.64,34.64,0.0,0.0
2019-08-11,33.48,33.48,33.48,0.0,0.0,33.67,33.67,33.67,0.0,0.0,33.48,33.48,33.48,0.0,0.0,33.61,33.61,33.61,0.0,0.0
2019-08-18,33.77,33.77,33.77,0.0,0.0,33.92,33.92,33.92,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.26,33.26,33.26,0.0,0.0
2019-08-25,34.45,34.45,34.45,0.0,0.0,34.47,34.47,34.47,0.0,0.0,34.27,34.27,34.27,0.0,0.0,34.37,34.37,34.37,0.0,0.0
2019-09-01,34.9,34.9,34.9,0.0,0.0,34.9,34.9,34.9,0.0,0.0,34.8,34.8,34.8,0.0,0.0,34.8,34.8,34.8,0.0,0.0
2019-09-08,35.71,35.71,35.71,0.0,0.0,35.9,35.9,35.9,0.0,0.0,35.71,35.71,35.71,0.0,0.0,35.8,35.8,35.8,0.0,0.0
2019-09-15,35.94,35.94,35.94,0.0,0.0,35.94,35.94,35.94,0.0,0.0,35.74,35.74,35.74,0.0,0.0,35.8,35.8,35.8,0.0,0.0
2019-09-22,35.31,35.31,35.31,0.0,0.0,35.31,35.31,35.31,0.0,0.0,35.05,35.05,35.05,0.0,0.0,35.13,35.13,35.13,0.0,0.0
2019-09-29,34.3,34.3,34.3,0.0,0.0,34.56,34.56,34.56,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.56,34.56,34.56,0.0,0.0
2019-10-06,35.05,35.05,35.05,0.0,0.0,35.36,35.36,35.36,0.0,0.0,35.05,35.05,35.05,0.0,0.0,35.28,35.28,35.28,0.0,0.0
2019-10-13,35.1,35.1,35.1,0.0,0.0,35.15,35.15,35.15,0.0,0.0,35.05,35.05,35.05,0.0,0.0,35.12,35.12,35.12,0.0,0.0
2019-10-20,35.89,35.89,35.89,0.0,0.0,35.92,35.92,35.92,0.0,0.0,35.82,35.82,35.82,0.0,0.0,35.83,35.83,35.83,0.0,0.0
2019-10-27,36.14,36.14,36.14,0.0,0.0,36.15,36.15,36.15,0.0,0.0,36.14,36.14,36.14,0.0,0.0,36.15,36.15,36.15,0.0,0.0
2019-11-03,36.49,36.49,36.49,0.0,0.0,36.58,36.58,36.58,0.0,0.0,36.46,36.46,36.46,0.0,0.0,36.58,36.58,36.58,0.0,0.0
2019-11-10,36.34,36.34,36.34,0.0,0.0,36.57,36.57,36.57,0.0,0.0,36.34,36.34,36.34,0.0,0.0,36.46,36.46,36.46,0.0,0.0
2019-11-17,36.2,36.2,36.2,0.0,0.0,36.2,36.2,36.2,0.0,0.0,36.15,36.15,36.15,0.0,0.0,36.16,36.16,36.16,0.0,0.0
2019-11-24,36.09,36.09,36.09,0.0,0.0,36.09,36.09,36.09,0.0,0.0,36.01,36.01,36.01,0.0,0.0,36.01,36.01,36.01,0.0,0.0
2019-12-01,36.15,36.15,36.15,0.0,0.0,36.4,36.4,36.4,0.0,0.0,36.15,36.15,36.15,0.0,0.0,36.33,36.33,36.33,0.0,0.0
2019-12-08,37.22,37.22,37.22,0.0,0.0,37.41,37.41,37.41,0.0,0.0,37.09,37.09,37.09,0.0,0.0,37.12,37.12,37.12,0.0,0.0
2019-12-15,37.7,37.7,37.7,0.0,0.0,37.77,37.77,37.77,0.0,0.0,37.66,37.66,37.66,0.0,0.0,37.72,37.72,37.72,0.0,0.0
2019-12-22,37.21,37.21,37.21,0.0,0.0,37.21,37.21,37.21,0.0,0.0,37.08,37.08,37.08,0.0,0.0,37.12,37.12,37.12,0.0,0.0
2019-12-29,37.27,37.27,37.27,0.0,0.0,37.27,37.27,37.27,0.0,0.0,37.08,37.08,37.08,0.0,0.0,37.12,37.12,37.12,0.0,0.0
