Date,IGT_Open_average,IGT_Open_max,IGT_Open_min,IGT_Open_volatility,IGT_Open_change,IGT_High_average,IGT_High_max,IGT_High_min,IGT_High_volatility,IGT_High_change,IGT_Low_average,IGT_Low_max,IGT_Low_min,IGT_Low_volatility,IGT_Low_change,IGT_Close_average,IGT_Close_max,IGT_Close_min,IGT_Close_volatility,IGT_Close_change,IGT_Volume_average,IGT_Volume_max,IGT_Volume_min,IGT_Volume_volatility,IGT_Volume_change
2018-06-17,25.035999999999998,25.52,24.79,0.7300000000000004,-0.7300000000000004,25.226,25.83,24.83,1.0,-1.0,24.526,24.8,23.91,0.8900000000000006,-0.8900000000000006,24.674,24.92,24.0,0.9200000000000017,-0.8999999999999986,2883559,3354333,2206045,1148288,-1148288
2018-06-24,23.38,24.04,22.79,1.25,-1.25,23.634,24.24,23.06,1.1799999999999997,-0.9800000000000004,22.990000000000002,23.62,22.43,1.1900000000000013,-1.1900000000000013,23.168,23.63,22.74,0.8900000000000006,-0.8900000000000006,2474927,2930131,1755913,1174218,780356
2018-07-01,23.1075,23.88,22.72,1.1600000000000001,1.0999999999999979,23.605,24.17,23.23,0.9400000000000013,0.9400000000000013,22.845,23.39,22.65,0.740000000000002,0.740000000000002,23.2425,23.74,22.82,0.9199999999999982,0.610000000000003,1925731,2853534,870800,1982734,1982734
2018-07-08,24.134,24.89,23.58,1.3100000000000023,1.2899999999999991,24.548,24.99,24.06,0.9299999999999997,0.889999999999997,23.872,24.26,23.52,0.740000000000002,0.6000000000000014,24.34,24.89,23.87,1.0199999999999996,0.4599999999999973,2170601,2638070,1645943,992127,815210
2018-07-15,24.996,25.61,24.71,0.8999999999999986,-0.7100000000000009,25.202,25.61,24.92,0.6899999999999977,-0.6899999999999977,24.604,24.72,24.41,0.3099999999999987,0.16000000000000014,24.817999999999998,25.08,24.63,0.4499999999999993,0.019999999999999574,2261094,4680630,1152300,3528330,-2896028
2018-07-22,24.932,25.11,24.83,0.28000000000000114,0.05000000000000071,25.184,25.41,25.02,0.39000000000000057,-0.08999999999999986,24.586,24.8,24.18,0.620000000000001,-0.4400000000000013,24.79,25.03,24.25,0.7800000000000011,-0.5100000000000016,2778703,5023250,1603777,3419473,2622964
2018-07-29,23.872,26.08,22.06,4.02,-4.02,24.162,26.31,22.71,3.599999999999998,-3.599999999999998,22.894,25.25,21.76,3.4899999999999984,-3.4899999999999984,23.296,25.28,22.27,3.0100000000000016,-2.8500000000000014,5323098,6959071,3122388,3836683,-2875022
2018-08-05,21.584,22.47,20.77,1.6999999999999993,-1.6999999999999993,21.898,22.47,21.17,1.2999999999999972,-1.2999999999999972,21.206,21.87,20.53,1.3399999999999999,-1.3399999999999999,21.364,22.19,20.56,1.6300000000000026,-1.6300000000000026,3047271,3408452,2548792,859660,-41436
2018-08-12,20.156,20.55,19.7,0.8500000000000014,-0.3000000000000007,20.384,20.7,20.13,0.5700000000000003,-0.3999999999999986,19.818,20.0,19.57,0.4299999999999997,-0.05999999999999872,20.086000000000002,20.25,19.61,0.6400000000000006,0.019999999999999574,2959205,5078903,1868334,3210569,-3210569
2018-08-19,20.998,21.74,20.22,1.5199999999999996,1.5199999999999996,21.512,21.94,21.0,0.9400000000000013,0.8399999999999999,20.83,21.38,20.22,1.1600000000000001,0.7699999999999996,21.16,21.61,20.78,0.8299999999999983,0.23999999999999844,2206486,2760771,1635172,1125599,-1032974
2018-08-26,21.18,21.63,20.96,0.6699999999999982,0.05000000000000071,21.42,21.76,21.13,0.6300000000000026,-0.030000000000001137,20.810000000000002,21.01,20.54,0.4700000000000024,0.23000000000000043,21.197499999999998,21.66,21.0,0.6600000000000001,0.03999999999999915,2040005,2864042,1565932,1298110,-290629
2018-09-02,19.848,20.99,18.89,2.099999999999998,-2.039999999999999,20.086,20.99,19.07,1.9199999999999982,-1.9199999999999982,19.098,20.07,18.33,1.740000000000002,-1.740000000000002,19.384,20.2,18.5,1.6999999999999993,-1.6099999999999994,4017251,6452493,2039802,4412691,2869379
2018-09-09,19.312,20.3,18.26,2.039999999999999,1.8000000000000007,19.856,20.44,18.92,1.5199999999999996,1.379999999999999,19.172,19.84,18.25,1.5899999999999999,1.3900000000000006,19.594,20.2,18.66,1.5399999999999991,1.2100000000000009,3942620,5873559,3347972,2525587,-115531
2018-09-16,19.830000000000002,20.37,19.4,0.9700000000000024,-0.40000000000000213,20.124000000000002,20.42,19.75,0.6700000000000017,-0.21000000000000085,19.532,19.94,19.29,0.6500000000000021,-0.26000000000000156,19.786,20.19,19.5,0.6900000000000013,-0.3200000000000003,2623979,3177117,1764587,1412530,443210
2018-09-23,19.73,19.96,19.55,0.41000000000000014,-0.14999999999999858,20.142,20.34,19.94,0.3999999999999986,-0.3999999999999986,19.573999999999998,19.79,19.36,0.4299999999999997,-0.029999999999997584,19.794,19.92,19.64,0.28000000000000114,-0.2699999999999996,2223963,3046242,1796876,1249366,-1249366
2018-09-30,18.542,19.44,17.42,2.0199999999999996,-2.0199999999999996,18.812,19.75,17.48,2.2699999999999996,-2.2699999999999996,17.844,18.69,16.53,2.16,-2.0299999999999976,18.096,18.95,16.84,2.1099999999999994,-1.7699999999999996,4345887,6373061,2258654,4114407,140183
2018-10-07,17.201999999999998,17.73,16.8,0.9299999999999997,0.0799999999999983,17.666,18.07,17.3,0.7699999999999996,-0.5399999999999991,16.702,17.22,16.41,0.8099999999999987,0.19000000000000128,17.232,17.68,16.98,0.6999999999999993,-0.5599999999999987,4175876,6582427,3165005,3417422,-2904800
2018-10-14,17.418,18.04,16.61,1.4299999999999997,-0.6600000000000001,17.836,18.45,16.88,1.5700000000000003,-1.3000000000000007,16.766000000000002,17.51,16.26,1.25,-0.389999999999997,17.218,18.14,16.27,1.870000000000001,-1.6900000000000013,4432378,8000363,2770781,5229582,-5229582
2018-10-21,16.572,17.11,15.92,1.1899999999999995,0.9900000000000002,17.136,17.55,16.44,1.1099999999999994,0.5599999999999987,15.912,16.51,15.02,1.490000000000002,0.34999999999999964,16.494,17.52,15.53,1.9900000000000002,-0.7700000000000014,5308739,7265023,3426761,3838262,-1276163
2018-10-28,17.604,18.77,15.14,3.629999999999999,2.780000000000001,18.364,19.32,16.12,3.1999999999999993,2.129999999999999,17.068,17.86,15.01,2.8499999999999996,2.4700000000000006,17.774,18.68,16.01,2.669999999999998,1.5299999999999976,4746921,9919020,2532141,7386879,-1991928
2018-11-04,16.86,17.55,15.5,2.0500000000000007,-2.0500000000000007,17.17,17.75,15.64,2.1099999999999994,-2.1099999999999994,16.162,16.91,14.94,1.9700000000000006,-1.9700000000000006,16.406,17.33,14.95,2.379999999999999,-2.379999999999999,4037481,6728289,3147324,3580965,448764
2018-11-11,15.45,15.81,14.84,0.9700000000000006,0.7900000000000009,15.93,16.12,15.65,0.47000000000000064,0.25,15.07,15.24,14.84,0.40000000000000036,0.25,15.546,15.98,15.18,0.8000000000000007,0.2599999999999998,4085310,4808634,3726088,1082546,183793
2018-11-18,15.5075,16.05,14.98,1.0700000000000003,1.0,16.0375,16.73,15.08,1.6500000000000004,1.6500000000000004,15.195,16.0,14.14,1.8599999999999994,1.8599999999999994,15.844999999999999,16.68,14.84,1.8399999999999999,1.8399999999999999,3481378,6126954,1399160,4727794,-3081371
2018-11-25,17.092,17.81,16.38,1.4299999999999997,1.4299999999999997,17.4,17.93,17.16,0.7699999999999996,0.7699999999999996,16.764,17.39,16.38,1.0100000000000016,1.0100000000000016,17.188,17.4,16.91,0.48999999999999844,0.48999999999999844,2655002,3363815,2024177,1339638,929113
2018-12-02,16.8125,17.25,16.17,1.0799999999999983,-0.5300000000000011,17.305,17.66,16.98,0.6799999999999997,-0.6099999999999994,16.33,16.62,15.89,0.7300000000000004,-0.34999999999999787,16.7875,16.93,16.66,0.2699999999999996,0.019999999999999574,2634023,3392602,1875254,1517348,295540
2018-12-09,16.286,16.94,15.5,1.4400000000000013,-1.4400000000000013,16.644,17.31,16.04,1.2699999999999996,-1.2699999999999996,15.85,16.36,15.24,1.1199999999999992,-0.9700000000000006,15.995999999999999,16.45,15.56,0.8899999999999988,-0.6399999999999988,1968671,2365101,1704817,660284,555891
2018-12-16,14.948,16.1,13.54,2.5600000000000023,-2.1500000000000004,15.454,16.75,14.16,2.59,-2.2699999999999996,14.362,15.55,13.33,2.2200000000000006,-2.2200000000000006,14.68,16.03,13.64,2.3900000000000006,-2.3900000000000006,4516459,9806179,1975054,7831125,-1056491
2018-12-23,14.29,14.58,13.73,0.8499999999999996,0.8499999999999996,14.7375,14.96,14.51,0.45000000000000107,0.120000000000001,13.9225,14.25,13.56,0.6899999999999995,0.6899999999999995,14.5475,14.74,14.35,0.39000000000000057,-0.10999999999999943,2402969,2613916,1970609,643307,-494102
2018-12-30,14.835,15.15,14.48,0.6699999999999999,0.6699999999999999,15.3,15.45,15.14,0.3099999999999987,0.2599999999999998,14.5725,14.85,14.1,0.75,0.7000000000000011,14.985,15.22,14.62,0.6000000000000014,0.21000000000000085,2721025,3752370,1796535,1955835,-779366
2019-01-06,15.93,16.34,15.43,0.9100000000000001,0.23000000000000043,16.188,16.61,15.85,0.7599999999999998,0.0600000000000005,15.608,16.04,15.14,0.8999999999999986,0.17999999999999972,15.894,16.34,15.53,0.8100000000000005,-0.23000000000000043,3062481,4355336,1771333,2584003,-2584003
2019-01-13,15.13,15.56,14.9,0.6600000000000001,-0.6600000000000001,15.3925,15.56,15.12,0.4400000000000013,-0.17999999999999972,14.585,14.96,14.08,0.8800000000000008,-0.8800000000000008,15.045,15.26,14.81,0.4499999999999993,0.2699999999999996,5851765,10684202,3060133,7624069,6920787
2019-01-20,15.418,15.97,14.93,1.040000000000001,0.7200000000000006,15.814,16.3,15.15,1.1500000000000004,0.9800000000000004,15.184,15.86,14.58,1.2799999999999994,1.1300000000000008,15.58,16.07,14.9,1.17,1.1199999999999992,3779298,4761269,2875618,1885651,-1885651
2019-01-27,16.166,16.56,15.8,0.759999999999998,0.5599999999999987,16.456,16.79,15.98,0.8099999999999987,0.48999999999999844,15.938,16.41,15.43,0.9800000000000004,0.8300000000000001,16.232,16.7,15.65,1.049999999999999,0.8300000000000001,3068067,4814007,1990233,2823774,-1455876
2019-02-03,16.218,16.53,15.82,0.7100000000000009,-0.6999999999999993,16.43,16.62,16.12,0.5,-0.28000000000000114,15.93,16.25,15.55,0.6999999999999993,-0.5000000000000018,16.196,16.57,15.77,0.8000000000000007,-0.030000000000001137,1702822,2065703,1290169,775534,247257
2019-02-10,16.525,16.59,16.39,0.1999999999999993,0.17999999999999972,16.785,17.03,16.66,0.370000000000001,0.08999999999999986,16.2925,16.41,16.1,0.3099999999999987,0.120000000000001,16.615,16.84,16.47,0.370000000000001,0.14999999999999858,2027004,2403241,1553630,849611,849611
2019-02-17,17.076,17.6,16.69,0.9100000000000001,0.9100000000000001,17.418,17.78,17.21,0.5700000000000003,0.5199999999999996,16.878,17.44,16.46,0.9800000000000004,0.9800000000000004,17.146,17.48,16.89,0.5899999999999999,0.4400000000000013,2324183,3336899,1689549,1647350,-1253641
2019-02-24,17.54,17.75,17.38,0.370000000000001,0.21000000000000085,17.756,17.85,17.58,0.2700000000000031,-0.10000000000000142,17.29,17.46,17.04,0.4200000000000017,-0.28999999999999915,17.47,17.74,17.24,0.5,-0.5,1911535,2195623,1367017,828606,148339
2019-03-03,15.674000000000001,17.35,13.71,3.6400000000000006,-3.6400000000000006,15.814,17.44,14.05,3.3900000000000006,-3.3299999999999983,15.124,17.09,13.6,3.49,-3.42,15.248,17.16,13.82,3.34,-3.34,7195185,17916210,1564515,16351695,3572848
2019-03-10,13.47,13.78,13.3,0.47999999999999865,-0.3099999999999987,13.66,14.01,13.46,0.5499999999999989,-0.5199999999999996,13.202,13.36,13.02,0.33999999999999986,-0.33999999999999986,13.338,13.44,13.26,0.17999999999999972,-0.16000000000000014,4964623,6322647,3682388,2640259,-2640259
2019-03-17,13.17,13.35,12.81,0.5399999999999991,-0.5399999999999991,13.344,13.58,13.0,0.5800000000000001,-0.5800000000000001,12.975999999999999,13.29,12.74,0.5499999999999989,-0.5499999999999989,13.118,13.38,12.86,0.5200000000000014,-0.5200000000000014,2737792,3636672,1801075,1835597,-1835597
2019-03-24,12.986,13.22,12.84,0.3800000000000008,0.27000000000000135,13.18,13.49,12.98,0.5099999999999998,0.2900000000000009,12.846,13.2,12.65,0.5499999999999989,0.33999999999999986,13.014,13.45,12.78,0.6699999999999999,0.4399999999999995,2886959,3738732,2428082,1310650,1210804
2019-03-31,13.692,13.84,13.49,0.34999999999999964,0.34999999999999964,13.852,14.0,13.57,0.4299999999999997,0.3100000000000005,13.558,13.72,13.28,0.4400000000000013,0.3200000000000003,13.703999999999999,13.83,13.44,0.39000000000000057,0.39000000000000057,2864941,3307275,2222700,1084575,42186
2019-04-07,13.958,14.29,13.73,0.5599999999999987,0.48999999999999844,14.094,14.35,13.85,0.5,0.5,13.796,13.99,13.57,0.41999999999999993,0.41000000000000014,13.984,14.23,13.7,0.5300000000000011,0.46000000000000085,2435056,4218559,1232173,2986386,-1533639
2019-04-14,14.192499999999999,14.42,14.0,0.41999999999999993,-0.16999999999999993,14.285,14.5,14.05,0.4499999999999993,-0.3199999999999985,14.0175,14.16,13.83,0.33000000000000007,-0.33000000000000007,14.125,14.35,13.95,0.40000000000000036,-0.40000000000000036,1298139,2788008,654055,2133953,-2133953
2019-04-21,14.146,14.41,13.85,0.5600000000000005,0.2699999999999996,14.41,14.87,14.25,0.6199999999999992,0.6199999999999992,13.966,14.41,13.79,0.620000000000001,0.620000000000001,14.26,14.77,13.9,0.8699999999999992,0.629999999999999,2620970,5013809,1244189,3769620,2268879
2019-04-28,14.474,14.79,14.12,0.6699999999999999,-0.6699999999999999,14.636,14.86,14.39,0.46999999999999886,-0.3200000000000003,14.216000000000001,14.39,14.05,0.33999999999999986,-0.25,14.482000000000001,14.63,14.32,0.3100000000000005,-0.16000000000000014,2014125,2814626,1544644,1269982,766792
2019-05-05,13.83,14.26,13.6,0.6600000000000001,-0.6600000000000001,14.036,14.29,13.8,0.48999999999999844,-0.48999999999999844,13.532,13.76,13.38,0.379999999999999,-0.16000000000000014,13.83,13.96,13.64,0.3200000000000003,-0.10999999999999943,2192195,2557893,1687400,870493,-564859
2019-05-12,13.884,14.1,13.69,0.41000000000000014,0.41000000000000014,14.182,14.55,14.01,0.5400000000000009,0.5400000000000009,13.722,13.93,13.56,0.3699999999999992,-0.019999999999999574,13.952,14.08,13.8,0.27999999999999936,0.02999999999999936,2461275,2969858,1843476,1126382,1059736
2019-05-19,13.525,13.9,13.11,0.7900000000000009,-0.7900000000000009,13.675,14.24,13.18,1.0600000000000005,-1.0600000000000005,13.252500000000001,13.8,12.89,0.9100000000000001,-0.8900000000000006,13.3475,13.94,12.98,0.9599999999999991,-0.9000000000000004,3355058,4388814,2604178,1784636,-1784636
2019-05-26,12.87,13.1,12.62,0.4800000000000004,-0.009999999999999787,13.27,13.68,13.02,0.6600000000000001,0.3699999999999992,12.725999999999999,13.02,12.49,0.5299999999999994,0.3200000000000003,13.008,13.34,12.7,0.6400000000000006,0.6400000000000006,2957481,3396324,2008674,1387650,-257702
2019-06-02,13.065999999999999,13.61,12.53,1.08,-0.6600000000000001,13.276,13.68,12.75,0.9299999999999997,-0.28999999999999915,12.732,13.26,12.31,0.9499999999999993,-0.3100000000000005,12.928,13.4,12.5,0.9000000000000004,-0.16999999999999993,3776554,4913418,2989836,1923582,1290890
2019-06-09,13.286,13.44,13.14,0.29999999999999893,-0.29999999999999893,13.416,13.59,13.25,0.33999999999999986,-0.3200000000000003,13.068,13.36,12.97,0.3899999999999988,-0.379999999999999,13.268,13.47,13.08,0.39000000000000057,-0.39000000000000057,2502487,3164190,1839456,1324734,383614
2019-06-16,13.322,13.7,13.07,0.629999999999999,-0.129999999999999,13.538,13.76,13.18,0.5800000000000001,-0.4399999999999995,12.984,13.29,12.47,0.8199999999999985,-0.7199999999999989,13.182,13.62,12.53,1.0899999999999999,-1.0899999999999999,2225263,3959150,856023,3103127,-721085
2019-06-23,12.642,13.2,12.39,0.8099999999999987,0.7699999999999996,12.892,13.45,12.56,0.8899999999999988,0.8899999999999988,12.454,12.98,12.11,0.870000000000001,0.7599999999999998,12.682,13.03,12.3,0.7299999999999986,0.7299999999999986,2185022,4127891,1098184,3029707,-2694955
2019-06-30,13.1325,13.27,13.03,0.2400000000000002,0.16000000000000014,13.36,13.52,13.21,0.3099999999999987,0.3099999999999987,13.035,13.19,12.73,0.4599999999999991,0.4599999999999991,13.26,13.41,13.02,0.39000000000000057,0.39000000000000057,1522603,2241792,1213304,1028488,-950461
2019-07-07,13.428,13.6,13.31,0.28999999999999915,0.28999999999999915,13.584,13.67,13.49,0.17999999999999972,0.17999999999999972,13.334,13.48,13.25,0.23000000000000043,0.23000000000000043,13.458,13.59,13.38,0.20999999999999908,0.17999999999999972,1555435,2016627,971871,1044756,558580
2019-07-14,13.466,13.83,13.06,0.7699999999999996,-0.5399999999999991,13.576,13.92,13.12,0.8000000000000007,-0.7300000000000004,13.209999999999999,13.59,12.79,0.8000000000000007,-0.6900000000000013,13.336,13.81,12.92,0.8900000000000006,-0.8900000000000006,1351419,1882178,981653,900525,737800
2019-07-21,13.36,13.84,12.97,0.8699999999999992,0.8699999999999992,13.646,14.05,13.26,0.7900000000000009,0.6699999999999999,13.286,13.68,12.97,0.7099999999999991,0.7099999999999991,13.528,13.86,13.2,0.6600000000000001,0.6600000000000001,2281788,5308632,1154961,4153671,620126
2019-07-28,13.956,14.65,13.66,0.9900000000000002,-0.08999999999999986,14.118,14.65,13.89,0.7599999999999998,0.040000000000000924,13.398,13.56,13.22,0.33999999999999986,-0.20999999999999908,13.844,14.13,13.35,0.7800000000000011,-0.22000000000000064,3476307,6921211,1431362,5489849,1379797
2019-08-04,13.382,13.86,13.12,0.7400000000000002,-0.7299999999999986,13.504,14.0,13.22,0.7799999999999994,-0.7400000000000002,13.078,13.42,12.8,0.6199999999999992,-0.41999999999999993,13.308,13.78,13.17,0.6099999999999994,-0.5899999999999999,2734978,4924515,1975925,2948590,55667
2019-08-11,12.18,13.14,11.41,1.7300000000000004,-1.3200000000000003,12.472,13.42,11.81,1.6099999999999994,-1.1799999999999997,11.838000000000001,13.0,11.32,1.6799999999999997,-1.2799999999999994,12.008,13.06,11.37,1.6900000000000013,-0.9000000000000004,3715973,6607742,1485243,5122499,1470894
2019-08-18,12.298,12.5,12.08,0.41999999999999993,0.0600000000000005,12.424,12.63,12.18,0.45000000000000107,-0.14000000000000057,12.088,12.37,11.85,0.5199999999999996,-0.08000000000000007,12.288,12.54,11.99,0.5499999999999989,-0.16000000000000014,1085798,1223182,847933,375249,-4664
2019-08-25,11.975,12.21,11.61,0.6000000000000014,-0.15000000000000036,12.1725,12.24,11.99,0.25,-0.019999999999999574,11.73,11.88,11.5,0.3800000000000008,0.22000000000000064,11.8775,11.99,11.69,0.3000000000000007,0.2900000000000009,1447072,2055875,962191,1093684,49310
2019-09-01,12.334,13.0,11.6,1.4000000000000004,1.120000000000001,12.776,13.74,11.85,1.8900000000000006,1.8900000000000006,12.182,12.97,11.39,1.58,1.58,12.613999999999999,13.66,11.43,2.2300000000000004,2.2300000000000004,2734163,3384685,1996994,1387691,734575
2019-09-08,13.942,14.55,13.62,0.9300000000000015,0.9300000000000015,14.318,14.88,13.98,0.9000000000000004,0.6199999999999992,13.656,13.91,13.41,0.5,0.5,14.092,14.79,13.81,0.9799999999999986,0.2400000000000002,3579240,6522823,1718194,4804629,3555710
2019-09-15,14.29,14.52,13.98,0.5399999999999991,0.1999999999999993,14.597999999999999,14.68,14.51,0.16999999999999993,0.05000000000000071,14.102,14.24,13.66,0.5800000000000001,0.5,14.438,14.52,14.32,0.1999999999999993,0.02999999999999936,2374566,3802871,1319112,2483759,-2114514
2019-09-22,14.246,14.6,13.96,0.6399999999999988,-0.4800000000000004,14.444,14.72,14.28,0.4400000000000013,-0.41000000000000014,14.024,14.24,13.87,0.370000000000001,-0.33000000000000007,14.194,14.32,14.11,0.21000000000000085,-0.10999999999999943,2016169,2952603,1137368,1815235,82108
2019-09-29,13.988,14.25,13.8,0.4499999999999993,-0.4299999999999997,14.258,14.72,14.1,0.620000000000001,-0.620000000000001,13.782,13.83,13.69,0.14000000000000057,-0.05000000000000071,13.984,14.08,13.9,0.17999999999999972,0.08999999999999986,1611323,2823859,898704,1925155,-1059509
2019-10-06,13.794,14.04,13.58,0.4599999999999991,0.1899999999999995,14.012,14.37,13.72,0.6499999999999986,0.2699999999999996,13.602,13.87,13.4,0.46999999999999886,0.41999999999999993,13.778,14.14,13.57,0.5700000000000003,0.4499999999999993,2024465,3582497,1136612,2445885,-912383
