Date,SR_Open_average,SR_Open_max,SR_Open_min,SR_Open_volatility,SR_Open_change,SR_High_average,SR_High_max,SR_High_min,SR_High_volatility,SR_High_change,SR_Low_average,SR_Low_max,SR_Low_min,SR_Low_volatility,SR_Low_change,SR_Close_average,SR_Close_max,SR_Close_min,SR_Close_volatility,SR_Close_change,SR_Volume_average,SR_Volume_max,SR_Volume_min,SR_Volume_volatility,SR_Volume_change
2018-06-03,68.52,70.65,66.7,3.950000000000003,-3.950000000000003,68.81,70.65,67.3,3.3500000000000085,-3.3500000000000085,67.49000000000001,69.65,66.2,3.450000000000003,-3.450000000000003,67.77,69.95,66.45,3.5,-3.5,290866,371598,213445,158153,100432
2018-06-10,66.2,67.05,65.55,1.5,0.7000000000000028,66.88799999999999,68.35,65.8,2.549999999999997,1.6599999999999966,65.778,67.05,64.95,2.0999999999999943,1.1499999999999915,66.49,68.3,65.3,3.0,2.049999999999997,614886,1288340,384176,904164,-6146
2018-06-17,69.94,70.9,68.45,2.450000000000003,2.450000000000003,70.934,71.7,69.95,1.75,1.75,69.83,70.9,68.35,2.5500000000000114,2.5500000000000114,70.55,71.5,69.85,1.6500000000000057,1.6500000000000057,449383,697787,281501,416286,-280683
2018-06-24,71.1,71.55,70.75,0.7999999999999972,-0.45000000000000284,71.51,71.65,71.15,0.5,0.10000000000000853,70.63,71.0,70.35,0.6500000000000057,-0.45000000000000284,71.15,71.65,70.65,1.0,0.5500000000000114,252922,318558,201153,117405,-9872
2018-07-01,73.1375,74.35,71.7,2.6499999999999915,2.6499999999999915,73.925,74.6,72.85,1.75,1.5,72.3475,73.85,71.34,2.509999999999991,0.6599999999999966,73.2375,74.35,72.4,1.9499999999999886,0.0,221093,266541,120519,146022,13684
2018-07-08,72.65,73.0,72.3,0.7000000000000028,-0.10000000000000853,72.88,73.1,72.3,0.7999999999999972,-0.6500000000000057,72.09,72.6,71.6,1.0,-0.30000000000001137,72.52,72.8,72.1,0.7000000000000028,-0.5499999999999972,176762,198773,147451,51322,1711
2018-07-15,71.89,72.4,71.15,1.25,-0.15000000000000568,72.32,72.65,71.55,1.1000000000000085,-0.25,71.356,71.78,70.85,0.9300000000000068,0.23000000000000398,71.98,72.55,71.25,1.2999999999999972,0.5,160208,213514,114685,98829,83582
2018-07-22,72.12,72.4,71.7,0.7000000000000028,-0.3499999999999943,72.64,72.95,72.2,0.75,-0.3499999999999943,71.476,72.28,70.6,1.6800000000000068,-0.5,71.95,72.5,71.05,1.4500000000000028,-1.2999999999999972,199082,270886,150571,120315,85888
2018-07-29,71.45,72.2,70.95,1.25,0.9000000000000057,72.22,73.7,71.6,2.1000000000000085,1.8500000000000085,70.98,72.2,70.25,1.9500000000000028,1.4500000000000028,71.86,73.6,70.95,2.6499999999999915,2.0,295605,363967,257018,106949,-69720
2018-08-05,74.37,75.05,73.35,1.7000000000000028,1.5500000000000114,75.04,75.95,74.4,1.5499999999999972,0.5499999999999972,73.92,74.7,73.0,1.7000000000000028,1.0999999999999943,74.62,75.0,74.3,0.7000000000000028,0.15000000000000568,183132,237883,144488,93395,-63341
2018-08-12,75.85,77.05,74.55,2.5,2.5,76.604,77.3,75.45,1.8499999999999943,1.769999999999996,75.63,76.55,74.45,2.0999999999999943,1.9500000000000028,76.16,76.9,74.8,2.1000000000000085,1.75,167903,210408,138715,71693,-30094
2018-08-19,76.07000000000001,76.55,75.7,0.8499999999999943,-0.8499999999999943,76.36,77.0,75.85,1.1500000000000057,-1.0,75.36,75.85,74.55,1.2999999999999972,-1.2999999999999972,75.69,76.6,74.8,1.7999999999999972,-1.7999999999999972,145293,259127,104199,154928,-154928
2018-08-26,74.6625,74.85,74.4,0.44999999999998863,-0.44999999999998863,74.8875,75.0,74.8,0.20000000000000284,-0.20000000000000284,74.25,74.35,74.2,0.14999999999999147,0.0,74.5375,74.7,74.45,0.25,0.09999999999999432,135807,163331,94955,68376,68376
2018-09-02,75.38,76.45,74.55,1.9000000000000057,0.3500000000000085,76.074,76.75,75.1,1.6500000000000057,0.6500000000000057,75.12,76.05,74.45,1.5999999999999943,0.45000000000000284,75.63,76.55,74.7,1.8499999999999943,0.3499999999999943,180527,221066,138707,82359,58186
2018-09-09,75.64,76.15,75.25,0.9000000000000057,0.9000000000000057,76.17,76.8,75.7,1.0999999999999943,1.0999999999999943,75.118,75.66,74.65,1.009999999999991,0.6599999999999966,75.88,76.55,75.25,1.2999999999999972,1.2000000000000028,138821,159839,124955,34884,3454
2018-09-16,75.13,76.5,74.2,2.299999999999997,-2.049999999999997,75.42399999999999,76.67,74.45,2.219999999999999,-2.219999999999999,74.18,75.95,73.3,2.6500000000000057,-2.6500000000000057,74.64,76.15,73.6,2.5500000000000114,-2.5500000000000114,231680,405575,144362,261213,44620
2018-09-23,72.934,73.55,72.0,1.5499999999999972,-0.030000000000001137,73.516,73.7,73.3,0.4000000000000057,0.13000000000000966,72.164,72.55,71.9,0.6499999999999915,-0.480000000000004,72.61399999999999,73.55,72.05,1.5,-0.7800000000000011,188948,242399,149005,93394,-33606
2018-09-30,72.57,73.51,71.66,1.8500000000000085,1.2900000000000063,73.538,74.86,72.6,2.260000000000005,1.6400000000000006,72.074,73.41,70.73,2.6799999999999926,1.1899999999999977,72.984,74.28,71.97,2.3100000000000023,1.4000000000000057,142626,167458,121062,46396,18140
2018-10-07,73.616,74.56,71.59,2.969999999999999,-2.969999999999999,74.362,75.98,72.69,3.2900000000000063,-2.5900000000000034,72.628,74.03,70.92,3.1099999999999994,-2.780000000000001,73.158,74.46,71.62,2.839999999999989,-2.1700000000000017,167037,200809,122486,78323,-38043
2018-10-14,73.81400000000001,75.47,72.22,3.25,3.25,74.75,75.87,73.8,2.0700000000000074,2.0700000000000074,73.378,74.78,72.0,2.780000000000001,2.780000000000001,74.326,75.27,73.63,1.6400000000000006,1.230000000000004,140203,197367,105494,91873,-27132
2018-10-21,74.368,75.28,73.03,2.25,-1.730000000000004,75.156,76.34,74.27,2.0700000000000074,-0.7400000000000091,73.564,74.41,72.78,1.6299999999999955,-1.039999999999992,74.156,75.34,73.27,2.0700000000000074,-0.7599999999999909,198614,256056,158554,97502,-3099
2018-10-28,73.012,73.97,72.01,1.9599999999999937,-1.8399999999999892,73.604,74.88,72.9,1.9799999999999898,-1.509999999999991,72.072,73.02,71.25,1.769999999999996,-1.2000000000000028,72.82000000000001,73.92,71.79,2.1299999999999955,-0.6099999999999994,191054,245181,158358,86823,86823
2018-11-04,75.042,75.98,73.26,2.719999999999999,2.719999999999999,76.124,77.57,74.64,2.9299999999999926,2.9299999999999926,74.666,75.82,73.26,2.559999999999988,2.559999999999988,75.644,76.12,74.59,1.5300000000000011,1.5300000000000011,136816,192443,101117,91326,-53644
2018-11-11,76.818,77.87,76.23,1.6400000000000006,1.5900000000000034,78.128,80.78,76.62,4.159999999999997,4.159999999999997,75.84,77.87,73.93,3.9399999999999977,2.4200000000000017,77.602,80.37,75.94,4.430000000000007,4.140000000000001,303974,450971,150243,300728,268271
2018-11-18,79.5175,80.8,78.6,2.200000000000003,-1.6700000000000017,79.9225,81.13,79.36,1.769999999999996,-1.539999999999992,78.5925,79.11,78.18,0.9299999999999926,-0.39000000000000057,79.1175,79.52,78.55,0.9699999999999989,-0.009999999999990905,161840,218006,66502,151504,22144
2018-11-25,78.79,79.75,77.27,2.480000000000004,-0.3499999999999943,79.56,79.93,79.11,0.8200000000000074,-0.5699999999999932,77.94,79.06,76.89,2.1700000000000017,-1.2199999999999989,78.754,79.56,77.28,2.280000000000001,-0.4200000000000017,288215,475004,169091,305913,27485
2018-12-02,78.74000000000001,79.22,77.62,1.5999999999999943,-0.09999999999999432,79.7825,80.23,79.3,0.9300000000000068,-0.18000000000000682,77.485,78.59,76.89,1.7000000000000028,0.5600000000000023,78.88,79.47,77.36,2.1099999999999994,2.0900000000000034,346093,589560,231043,358517,-358517
2018-12-09,79.488,79.77,79.19,0.5799999999999983,-0.5600000000000023,80.024,80.43,79.66,0.7700000000000102,-0.38000000000000966,78.358,79.28,75.96,3.3200000000000074,-2.760000000000005,78.898,79.89,76.45,3.4399999999999977,-2.8299999999999983,206746,305888,121496,184392,82586
2018-12-16,75.834,76.68,75.26,1.4200000000000017,-1.4200000000000017,76.98,77.89,75.49,2.4000000000000057,-2.010000000000005,74.378,75.59,71.09,4.5,-4.5,74.748,75.86,71.15,4.709999999999994,-4.709999999999994,313714,881873,116684,765189,-105626
2018-12-23,72.685,73.7,71.4,2.299999999999997,2.25,73.715,74.46,72.88,1.5799999999999983,1.3400000000000034,71.8375,72.98,70.53,2.450000000000003,2.450000000000003,73.3425,74.08,72.41,1.6700000000000017,1.6700000000000017,211143,250611,171821,78790,-46274
2018-12-30,72.83,73.61,72.33,1.2800000000000011,-0.8900000000000006,73.775,74.19,73.57,0.6200000000000045,0.09999999999999432,72.1275,72.55,71.67,0.8799999999999955,0.8799999999999955,72.9975,73.78,72.41,1.3700000000000045,0.6800000000000068,200248,248944,150567,98377,-35157
2019-01-06,73.928,74.58,73.25,1.3299999999999983,0.6800000000000068,74.604,74.95,74.17,0.7800000000000011,-0.37999999999999545,73.376,73.81,72.95,0.8599999999999994,0.46999999999999886,74.186,74.69,73.65,1.039999999999992,-0.37999999999999545,201934,233507,138574,94933,30643
2019-01-13,75.305,76.82,74.03,2.789999999999992,2.789999999999992,76.39,77.87,75.07,2.8000000000000114,2.8000000000000114,75.1175,76.56,73.81,2.75,2.75,76.075,77.36,74.56,2.799999999999997,2.799999999999997,171734,207946,138856,69090,69090
2019-01-20,76.996,77.61,75.75,1.8599999999999994,-0.4099999999999966,77.56,78.04,77.0,1.0400000000000063,-0.7600000000000051,76.126,76.86,74.86,2.0,-1.0,77.13,77.63,76.88,0.75,-0.20999999999999375,198132,247982,155324,92658,-77228
2019-01-27,77.888,79.25,76.54,2.7099999999999937,1.3900000000000006,78.704,79.54,77.66,1.8800000000000097,1.3400000000000034,77.28,77.91,76.4,1.509999999999991,1.1299999999999955,78.284,79.37,76.61,2.760000000000005,2.3799999999999955,167602,196126,143615,52511,35138
2019-02-03,77.31,79.0,74.53,4.469999999999999,-2.0400000000000063,78.44,79.27,77.37,1.8999999999999915,-1.8999999999999915,76.594,78.41,74.0,4.409999999999997,-2.6199999999999903,78.092,78.76,77.18,1.5799999999999983,-1.5799999999999983,405591,795766,186653,609113,609113
2019-02-10,76.435,77.43,75.41,2.0200000000000102,-2.0200000000000102,77.0825,77.55,76.69,0.8599999999999994,-0.36999999999999034,75.87,76.52,75.3,1.2199999999999989,-1.1099999999999994,76.3875,76.94,75.34,1.5999999999999943,-0.3299999999999983,3156916,11259762,391544,10868218,99754
2019-02-17,77.386,78.2,76.69,1.5100000000000051,1.5100000000000051,78.016,78.85,77.44,1.4099999999999966,0.9500000000000028,76.888,77.77,76.48,1.289999999999992,0.6500000000000057,77.556,78.36,76.86,1.5,0.5999999999999943,304783,364135,276293,87842,-87842
2019-02-24,78.492,79.48,77.3,2.180000000000007,1.6700000000000017,79.242,79.81,78.12,1.6899999999999977,1.6099999999999994,77.984,78.65,77.3,1.3500000000000085,1.3500000000000085,78.952,79.72,77.62,2.0999999999999943,2.0999999999999943,280842,380911,193724,187187,19633
2019-03-03,79.43599999999999,79.82,78.94,0.8799999999999955,-0.29999999999999716,79.972,80.55,79.52,1.0300000000000011,-0.04000000000000625,79.112,79.34,78.76,0.5799999999999983,-0.04000000000000625,79.488,79.78,79.19,0.5900000000000034,0.3100000000000023,265036,360484,145448,215036,136813
2019-03-10,80.234,80.6,79.89,0.7099999999999937,0.10999999999999943,81.014,81.29,80.6,0.6900000000000119,0.46000000000000796,79.848,80.01,79.69,0.3200000000000074,-0.14000000000000057,80.35000000000001,80.72,80.03,0.6899999999999977,0.4899999999999949,451555,960484,279144,681340,131351
2019-03-17,80.75,81.5,79.92,1.5799999999999983,0.5100000000000051,81.66799999999999,82.53,80.75,1.7800000000000011,1.7800000000000011,80.212,81.05,79.34,1.7099999999999937,1.0900000000000034,81.106,82.46,79.93,2.529999999999987,2.529999999999987,297550,385366,217116,168250,168250
2019-03-24,82.484,82.87,82.2,0.6700000000000017,-0.4099999999999966,82.748,83.28,82.41,0.8700000000000045,-0.8299999999999983,81.81400000000001,82.41,81.43,0.9799999999999898,-0.9799999999999898,82.30799999999999,82.82,81.98,0.8399999999999892,-0.8399999999999892,223030,280694,180418,100276,38742
2019-03-31,81.842,82.29,81.18,1.1099999999999994,0.2600000000000051,82.274,82.73,81.98,0.75,0.3100000000000023,81.054,81.83,80.53,1.2999999999999972,0.8999999999999915,81.83800000000001,82.72,81.04,1.6799999999999926,1.009999999999991,162733,222005,114432,107573,-107573
2019-04-07,81.908,82.2,81.56,0.6400000000000006,0.030000000000001137,82.32000000000001,82.55,82.15,0.3999999999999915,0.3400000000000034,81.628,82.11,81.46,0.6500000000000057,0.6500000000000057,81.926,82.37,81.55,0.8200000000000074,0.8200000000000074,136276,160878,120933,39945,33838
2019-04-14,81.49249999999999,82.28,81.07,1.210000000000008,-0.9000000000000057,81.935,83.02,81.43,1.5899999999999892,-1.3199999999999932,80.825,81.21,80.65,0.5599999999999881,-0.45999999999999375,81.1275,81.49,80.88,0.6099999999999994,-0.3200000000000074,181654,226474,144915,81559,-31669
2019-04-21,82.078,82.96,81.18,1.779999999999987,1.3699999999999903,82.796,83.33,82.23,1.0999999999999943,0.7199999999999989,81.978,82.77,81.0,1.769999999999996,1.519999999999996,82.504,82.85,81.87,0.9799999999999898,0.9799999999999898,147532,184498,119478,65020,-50433
2019-04-28,84.596,85.37,82.96,2.410000000000011,2.410000000000011,85.922,86.76,84.54,2.219999999999999,1.6799999999999926,84.082,85.18,82.96,2.220000000000013,2.220000000000013,84.92999999999999,85.55,84.19,1.3599999999999994,1.1299999999999955,281637,452742,211325,241417,-68708
2019-05-05,84.162,85.04,83.35,1.690000000000012,-0.7000000000000028,85.066,85.85,83.95,1.8999999999999915,0.09999999999999432,83.61,84.34,82.97,1.3700000000000045,0.18000000000000682,84.504,85.75,83.52,2.230000000000004,1.0799999999999983,150569,176489,123805,52684,32119
2019-05-12,85.462,86.11,84.68,1.4299999999999926,0.5600000000000023,86.356,87.13,85.73,1.3999999999999915,0.7399999999999949,85.0,85.32,84.68,0.6399999999999864,0.3499999999999943,85.606,86.11,84.9,1.2099999999999937,0.4300000000000068,255972,743405,128035,615370,-11198
2019-05-19,85.50999999999999,85.71,85.41,0.29999999999999716,-0.29999999999999716,85.975,86.15,85.77,0.38000000000000966,0.09000000000000341,85.055,85.12,85.01,0.10999999999999943,0.10000000000000853,85.6575,85.89,85.42,0.46999999999999886,0.28999999999999204,150153,214472,126592,87880,84743
2019-05-26,83.696,85.67,82.06,3.6099999999999994,-2.239999999999995,84.256,85.67,83.15,2.519999999999996,-1.0,82.648,84.37,81.62,2.75,-1.3800000000000097,83.458,84.47,82.24,2.230000000000004,0.06999999999999318,241312,309002,195658,113344,26297
2019-06-02,84.63,85.16,84.12,1.039999999999992,0.5099999999999909,85.48,86.43,84.38,2.0500000000000114,0.7000000000000028,83.888,84.98,82.93,2.049999999999997,0.269999999999996,84.744,85.32,83.87,1.4499999999999886,-0.28999999999999204,172317,208832,145040,63792,19506
2019-06-09,84.372,84.91,83.76,1.1499999999999915,0.9599999999999937,84.852,85.25,84.06,1.1899999999999977,0.8900000000000006,83.66,84.16,82.85,1.3100000000000023,0.7900000000000063,84.362,84.74,83.43,1.309999999999988,0.789999999999992,168166,216229,124958,91271,-30214
2019-06-16,84.784,85.69,83.79,1.8999999999999915,1.2099999999999937,85.304,85.69,84.77,0.9200000000000017,0.9200000000000017,84.026,84.91,83.28,1.6299999999999955,1.6299999999999955,84.924,85.49,83.98,1.509999999999991,1.0799999999999983,233928,486751,141102,345649,-26318
2019-06-23,84.16,85.15,83.24,1.9100000000000108,-1.4200000000000017,84.75,85.86,83.75,2.1099999999999994,-1.7999999999999972,83.442,85.02,82.69,2.3299999999999983,-2.200000000000003,83.886,85.08,83.08,2.0,-1.4599999999999937,217179,416888,140945,275943,24555
2019-06-30,84.805,85.64,83.76,1.8799999999999955,1.8799999999999955,85.63,86.21,84.95,1.259999999999991,1.259999999999991,84.2125,84.64,83.53,1.1099999999999994,1.039999999999992,85.1225,85.49,84.64,0.8499999999999943,0.3199999999999932,147168,253906,94727,159179,-109622
2019-07-07,85.364,85.76,84.98,0.7800000000000011,0.37999999999999545,85.708,86.04,85.52,0.5200000000000102,0.010000000000005116,84.71600000000001,85.22,84.43,0.789999999999992,0.18999999999999773,85.254,85.47,84.71,0.7600000000000051,-0.7600000000000051,139440,187378,110788,76590,1350
2019-07-14,85.14,85.53,84.62,0.9099999999999966,0.44999999999998863,85.772,86.34,85.17,1.1700000000000017,0.28999999999999204,84.574,84.9,84.19,0.710000000000008,0.10999999999999943,85.238,86.01,84.7,1.3100000000000023,-0.28999999999999204,162773,222227,134187,88040,-83719
2019-07-21,84.972,85.56,84.27,1.2900000000000063,0.8400000000000034,85.634,86.08,84.97,1.1099999999999994,1.0999999999999943,84.42399999999999,85.17,84.07,1.1000000000000085,1.1000000000000085,85.14999999999999,85.69,84.49,1.2000000000000028,0.8199999999999932,147764,202942,113773,89169,-19176
2019-07-28,81.956,83.59,80.75,2.8400000000000034,0.6099999999999994,83.45,85.74,81.36,4.3799999999999955,-4.3799999999999955,81.048,81.93,79.32,2.6100000000000136,-1.4300000000000068,81.944,83.55,79.96,3.5900000000000034,-3.5900000000000034,391511,530938,168285,362653,-176166
2019-08-04,80.80199999999999,81.82,79.85,1.9699999999999989,1.2800000000000011,81.822,82.56,80.69,1.8700000000000045,1.5600000000000023,80.156,81.22,79.21,2.010000000000005,1.220000000000013,81.048,82.2,80.38,1.8200000000000074,0.21000000000000796,220847,272217,150637,121580,-69459
2019-08-11,81.228,82.71,80.26,2.4499999999999886,1.7099999999999937,82.142,83.09,81.39,1.7000000000000028,1.4099999999999966,80.624,81.61,79.95,1.6599999999999966,1.2099999999999937,81.614,82.74,80.25,2.489999999999995,1.6499999999999915,180768,232302,144999,87303,-6328
2019-08-18,81.866,82.82,80.36,2.4599999999999937,-2.4599999999999937,82.534,83.15,81.83,1.3200000000000074,-1.0499999999999972,80.86,81.38,79.9,1.4799999999999898,-1.019999999999996,81.542,82.12,80.11,2.010000000000005,0.14000000000000057,197750,234756,134321,100435,93815
2019-08-25,83.185,84.56,82.19,2.3700000000000045,2.230000000000004,84.0675,85.22,83.0,2.219999999999999,2.219999999999999,82.80250000000001,83.58,82.02,1.5600000000000023,1.5600000000000023,83.715,84.9,82.11,2.7900000000000063,2.7900000000000063,247807,296166,194758,101408,-88805
2019-09-01,85.424,86.14,84.86,1.2800000000000011,0.04999999999999716,85.9,86.48,85.03,1.4500000000000028,-0.8100000000000023,84.8,85.15,84.11,1.0400000000000063,-0.5999999999999943,85.396,85.74,84.61,1.1299999999999955,-1.0999999999999943,200974,283499,145880,137619,98733
2019-09-08,85.586,87.34,83.03,4.310000000000002,3.3100000000000023,86.608,87.51,84.99,2.5200000000000102,2.5200000000000102,84.548,86.2,81.23,4.969999999999999,2.780000000000001,86.14,86.99,84.59,2.3999999999999915,1.6099999999999994,277497,450984,220622,230362,27449
2019-09-15,86.63,87.13,86.17,0.9599999999999937,0.35999999999999943,87.258,88.0,86.91,1.0900000000000034,0.3199999999999932,85.886,86.53,85.33,1.2000000000000028,0.20000000000000284,86.368,86.74,86.14,0.5999999999999943,-0.12000000000000455,256283,493322,178196,315126,-660
2019-09-22,86.886,87.24,86.46,0.7800000000000011,-0.020000000000010232,87.484,87.7,87.25,0.45000000000000284,0.20000000000000284,86.522,86.81,86.07,0.7400000000000091,-0.020000000000010232,87.034,87.24,86.58,0.6599999999999966,0.06999999999999318,253020,330026,156496,173530,-6236
2019-09-29,85.874,87.11,85.22,1.8900000000000006,-1.7399999999999949,86.272,87.24,85.79,1.4499999999999886,-1.4499999999999886,84.928,85.92,84.31,1.6099999999999994,-1.1800000000000068,85.56400000000001,86.15,85.22,0.9300000000000068,-0.5900000000000034,178939,205350,132478,72872,-68168
2019-10-06,85.062,85.51,84.58,0.9300000000000068,0.2400000000000091,85.582,86.03,85.03,1.0,0.29999999999999716,84.372,84.66,84.14,0.519999999999996,-0.18999999999999773,84.846,85.51,84.47,1.0400000000000063,-0.23000000000000398,168736,223912,127663,96249,-36137
2019-10-13,84.004,84.25,83.66,0.5900000000000034,-0.1599999999999966,84.514,84.7,84.11,0.5900000000000034,-0.04999999999999716,83.666,83.96,83.36,0.5999999999999943,0.1599999999999966,84.096,84.31,83.72,0.5900000000000034,0.11999999999999034,166683,191370,136371,54999,-12268
2019-10-20,84.46,84.99,83.75,1.2399999999999949,-0.6299999999999955,84.852,85.16,84.28,0.8799999999999955,-0.8799999999999955,84.036,84.54,83.07,1.470000000000013,-1.0700000000000074,84.182,84.75,83.09,1.6599999999999966,-1.1299999999999955,145149,232664,94815,137849,105825
2019-10-27,83.848,84.33,83.34,0.9899999999999949,0.980000000000004,84.22,84.6,83.54,1.059999999999988,0.9099999999999966,83.068,83.83,82.31,1.519999999999996,-0.28000000000000114,83.684,84.22,82.67,1.5499999999999972,-0.769999999999996,162766,194107,136499,57608,31468
2019-11-03,81.708,82.63,80.21,2.4200000000000017,-2.240000000000009,82.308,83.34,80.95,2.3900000000000006,-2.1799999999999926,80.956,82.17,79.9,2.269999999999996,-1.690000000000012,81.528,82.57,80.38,2.1899999999999977,-1.6699999999999875,189641,310790,122309,188481,-188481
2019-11-10,80.762,81.07,80.4,0.6699999999999875,-0.21999999999999886,81.224,81.35,80.99,0.35999999999999943,0.20999999999999375,80.36800000000001,80.62,80.17,0.45000000000000284,-0.21999999999999886,80.636,80.82,80.35,0.46999999999999886,-0.2600000000000051,177040,206379,146341,60038,3070
