Date,FE_Open_average,FE_Open_max,FE_Open_min,FE_Open_volatility,FE_Open_change,FE_High_average,FE_High_max,FE_High_min,FE_High_volatility,FE_High_change,FE_Low_average,FE_Low_max,FE_Low_min,FE_Low_volatility,FE_Low_change,FE_Close_average,FE_Close_max,FE_Close_min,FE_Close_volatility,FE_Close_change,FE_Volume_average,FE_Volume_max,FE_Volume_min,FE_Volume_volatility,FE_Volume_change
2018-01-14,30.348,32.14,29.65,2.490000000000002,1.9499999999999993,30.896,34.13,29.92,4.210000000000001,3.8800000000000026,29.96,31.73,29.34,2.3900000000000006,2.0500000000000007,30.25,32.45,29.4,3.0500000000000043,2.530000000000001,10448395,30608608,4599194,26009414,26009414
2018-01-21,32.078,32.61,31.24,1.370000000000001,-0.46000000000000085,32.448,33.0,31.93,1.0700000000000003,-0.2700000000000031,31.562,31.98,31.02,0.9600000000000009,-0.17999999999999972,31.89,32.17,31.1,1.0700000000000003,0.1700000000000017,18244049,21936688,15246741,6689947,-1185575
2018-01-28,32.342,32.9,32.02,0.8799999999999955,-0.02999999999999403,32.694,33.0,32.38,0.6199999999999974,-0.01999999999999602,31.976,32.44,31.54,0.8999999999999986,-0.21000000000000085,32.31,32.9,31.6,1.2999999999999972,-0.7199999999999989,9911540,15400270,6006053,9394217,-7236089
2018-02-04,30.919999999999998,31.38,30.7,0.6799999999999997,0.4800000000000004,31.438,31.68,31.31,0.370000000000001,0.370000000000001,30.637999999999998,31.09,30.13,0.9600000000000009,0.9600000000000009,31.026,31.5,30.64,0.8599999999999994,0.6099999999999994,7695560,8581585,6409343,2172242,-201097
2018-02-11,32.1125,32.89,31.62,1.2699999999999996,1.2699999999999996,32.67,33.3,32.21,1.0899999999999963,1.0899999999999963,31.8775,32.71,31.26,1.4499999999999993,1.4499999999999993,32.4675,33.03,31.95,1.0800000000000018,0.9299999999999997,7558105,10010952,4806437,5204515,-5204515
2018-02-18,33.205999999999996,33.9,32.8,1.1000000000000014,1.0700000000000003,33.644,34.06,33.06,1.0,1.0,32.846000000000004,33.55,32.43,1.1199999999999974,1.1199999999999974,33.19,33.8,32.76,1.0399999999999991,0.8700000000000045,6749304,12353141,4850147,7502994,-928983
2018-02-25,32.71,33.78,32.2,1.5799999999999983,-1.5799999999999983,33.022,33.91,32.59,1.3199999999999932,-1.1899999999999977,32.288,32.87,32.03,0.8399999999999963,-0.759999999999998,32.49,32.9,32.28,0.6199999999999974,-0.269999999999996,7529376,9225032,5444986,3780046,3673626
2018-03-04,32.11,32.7,31.74,0.9600000000000044,0.15000000000000568,32.396,32.89,31.87,1.0199999999999996,0.240000000000002,31.758,32.55,31.29,1.259999999999998,0.7799999999999976,32.118,32.7,31.59,1.110000000000003,0.8500000000000014,5803999,8118828,3894902,4223926,1628676
2018-03-11,33.372,33.9,32.79,1.1099999999999994,1.1099999999999994,33.73,34.01,33.23,0.7800000000000011,0.7800000000000011,33.268,33.63,32.79,0.8400000000000034,0.75,33.554,33.89,32.99,0.8999999999999986,0.7999999999999972,7222067,12514041,5127640,7386401,1611260
2018-03-18,33.954,34.44,33.75,0.6899999999999977,-0.03999999999999915,34.316,34.64,34.0,0.6400000000000006,-0.10000000000000142,33.728,33.98,33.53,0.44999999999999574,-0.14000000000000057,33.996,34.45,33.74,0.7100000000000009,0.25,6987201,9011732,5021883,3989849,1117650
