Date,PBI_Open_average,PBI_Open_max,PBI_Open_min,PBI_Open_volatility,PBI_Open_change,PBI_High_average,PBI_High_max,PBI_High_min,PBI_High_volatility,PBI_High_change,PBI_Low_average,PBI_Low_max,PBI_Low_min,PBI_Low_volatility,PBI_Low_change,PBI_Close_average,PBI_Close_max,PBI_Close_min,PBI_Close_volatility,PBI_Close_change,PBI_Volume_average,PBI_Volume_max,PBI_Volume_min,PBI_Volume_volatility,PBI_Volume_change
2018-01-14,12.864,13.21,12.55,0.6600000000000001,-0.5800000000000001,12.946,13.22,12.7,0.5200000000000014,-0.4400000000000013,12.636,12.83,12.47,0.35999999999999943,-0.17999999999999972,12.75,12.95,12.53,0.41999999999999993,-0.05000000000000071,1764137,2180827,1256416,924411,-924411
2018-01-21,12.812,12.9,12.71,0.1899999999999995,0.049999999999998934,12.906,12.99,12.87,0.120000000000001,0.0,12.696,12.77,12.61,0.16000000000000014,0.049999999999998934,12.83,12.86,12.79,0.07000000000000028,-0.07000000000000028,1301527,1505863,1052334,453529,287493
2018-01-28,13.268,14.21,12.67,1.540000000000001,0.2699999999999996,13.832,14.8,12.9,1.9000000000000004,0.4299999999999997,12.966000000000001,13.67,12.55,1.1199999999999992,0.08000000000000007,13.208,14.11,12.62,1.4900000000000002,0.02000000000000135,4519511,9565736,3016964,6548772,214074
2018-02-04,12.48,12.76,12.26,0.5,-0.13000000000000078,12.698,12.96,12.36,0.6000000000000014,-0.6000000000000014,12.218,12.61,11.9,0.7099999999999991,-0.11999999999999922,12.41,12.75,12.18,0.5700000000000003,-0.4499999999999993,2393807,3069545,1803824,1265721,-1265721
2018-02-11,12.2025,12.23,12.17,0.0600000000000005,0.009999999999999787,12.407499999999999,12.47,12.34,0.13000000000000078,0.13000000000000078,12.125,12.23,12.06,0.16999999999999993,0.15000000000000036,12.3,12.34,12.26,0.08000000000000007,0.08000000000000007,1946409,2631586,1273473,1358113,-597642
2018-02-18,12.418,12.64,12.27,0.370000000000001,0.370000000000001,12.602,12.76,12.51,0.25,0.22000000000000064,12.312,12.46,12.25,0.21000000000000085,0.19000000000000128,12.454,12.71,12.28,0.4300000000000015,0.3500000000000014,1814156,3872022,1116892,2755130,-249812
2018-02-25,12.584,12.74,12.39,0.34999999999999964,0.02999999999999936,12.778,12.93,12.59,0.33999999999999986,-0.07000000000000028,12.4,12.55,12.25,0.3000000000000007,0.030000000000001137,12.620000000000001,12.83,12.4,0.4299999999999997,0.2599999999999998,1648024,2576309,1166332,1409977,1409977
2018-03-04,12.9,13.01,12.83,0.17999999999999972,0.0,13.022,13.09,12.91,0.17999999999999972,-0.17999999999999972,12.672,12.83,12.39,0.4399999999999995,0.2400000000000002,12.874,13.04,12.71,0.3299999999999983,-0.3299999999999983,1955783,3503638,1287607,2216031,-2216031
2018-03-11,12.582,12.75,12.39,0.35999999999999943,-0.35999999999999943,12.632,12.8,12.41,0.39000000000000057,-0.39000000000000057,12.44,12.6,12.24,0.35999999999999943,-0.35999999999999943,12.484,12.67,12.29,0.3800000000000008,-0.3800000000000008,2542499,4154160,941443,3212717,-2702961
2018-03-18,11.986,12.36,11.49,0.8699999999999992,-0.8699999999999992,12.082,12.41,11.54,0.870000000000001,-0.870000000000001,11.618,12.06,10.88,1.1799999999999997,-1.1499999999999986,11.698,12.24,10.98,1.2599999999999998,-1.129999999999999,1668059,2705701,1224039,1481662,419649
2018-03-25,10.9475,11.01,10.86,0.15000000000000036,-0.14000000000000057,11.032499999999999,11.11,10.95,0.16000000000000014,-0.16000000000000014,10.805,10.88,10.63,0.25,-0.23999999999999844,10.8825,10.97,10.75,0.22000000000000064,-0.16999999999999993,1516396,1930801,1105167,825634,348224
2018-04-01,10.862,11.13,10.72,0.41000000000000014,0.05000000000000071,11.016,11.17,10.87,0.3000000000000007,-0.08000000000000007,10.72,10.89,10.56,0.33000000000000007,-0.20999999999999908,10.834,11.09,10.57,0.5199999999999996,-0.2599999999999998,1876308,3317878,1152567,2165311,-408987
2018-04-08,10.82,11.0,10.71,0.28999999999999915,0.05999999999999872,10.962,11.05,10.88,0.16999999999999993,-0.03999999999999915,10.746,10.84,10.69,0.15000000000000036,0.030000000000001137,10.816,10.91,10.74,0.16999999999999993,-0.05000000000000071,1098113,1713886,687726,1026160,-238531
2018-04-15,10.89,10.97,10.72,0.25,-0.14999999999999858,11.022,11.1,10.88,0.21999999999999886,-0.14999999999999858,10.784,10.92,10.65,0.2699999999999996,-0.11000000000000121,10.858,10.96,10.73,0.23000000000000043,-0.1899999999999995,1656864,3058650,866565,2192085,-2192085
2018-04-22,10.764,11.0,10.62,0.3800000000000008,0.16999999999999993,10.87,11.03,10.7,0.33000000000000007,-0.02999999999999936,10.508000000000001,10.65,10.21,0.4399999999999995,-0.379999999999999,10.598,10.84,10.22,0.6199999999999992,-0.4399999999999995,1754176,2520913,1421610,1099303,801555
2018-04-29,9.314,10.25,8.48,1.7699999999999996,-1.549999999999999,9.45,10.25,8.77,1.4800000000000004,-1.2300000000000004,8.856,9.84,8.3,1.5399999999999991,-1.2400000000000002,9.008000000000001,10.03,8.55,1.4799999999999986,-1.2199999999999989,3773655,4743057,2444491,2298566,889213
2018-05-06,8.982,9.17,8.82,0.34999999999999964,0.34999999999999964,9.132,9.27,8.96,0.3099999999999987,0.23000000000000043,8.866,9.07,8.63,0.4399999999999995,0.1999999999999993,8.996,9.16,8.86,0.3000000000000007,0.10000000000000142,3311593,5864554,1254089,4610465,1028893
2018-05-13,9.124,9.24,8.98,0.2599999999999998,0.20999999999999908,9.254,9.32,9.19,0.13000000000000078,0.0799999999999983,9.066,9.18,8.96,0.21999999999999886,0.16999999999999993,9.148,9.21,9.01,0.20000000000000107,0.17999999999999972,1749124,1980231,1477092,503139,-298123
2018-05-20,8.985,9.25,8.7,0.5500000000000007,-0.5500000000000007,9.09,9.33,8.84,0.4900000000000002,-0.39000000000000057,8.87,9.2,8.66,0.5399999999999991,-0.5199999999999996,8.9125,9.24,8.7,0.5400000000000009,-0.4800000000000004,2014267,3320245,1184972,2135273,-318644
2018-05-27,8.93,9.1,8.71,0.3899999999999988,0.35999999999999943,9.036,9.25,8.87,0.3800000000000008,0.3800000000000008,8.852,9.05,8.67,0.3800000000000008,0.3800000000000008,8.95,9.22,8.79,0.4300000000000015,0.4300000000000015,2284365,4372776,1273956,3098820,205099
2018-06-03,9.33,9.46,9.2,0.26000000000000156,0.26000000000000156,9.442,9.64,9.3,0.33999999999999986,0.33999999999999986,9.254,9.46,9.12,0.34000000000000163,0.3000000000000007,9.408,9.63,9.3,0.33000000000000007,0.33000000000000007,1400004,1463537,1378247,85290,-9411
2018-06-10,9.406,9.66,9.09,0.5700000000000003,-0.5700000000000003,9.562,9.7,9.21,0.48999999999999844,-0.009999999999999787,9.216,9.55,8.89,0.6600000000000001,-0.46000000000000085,9.396,9.61,9.08,0.5299999999999994,0.009999999999999787,2280678,3643873,1336473,2307400,1580269
2018-06-17,9.436,9.59,9.17,0.41999999999999993,-0.3800000000000008,9.496,9.71,9.17,0.5400000000000009,-0.5400000000000009,9.192,9.49,8.89,0.5999999999999996,-0.4599999999999991,9.344,9.61,9.04,0.5700000000000003,-0.5700000000000003,5450144,18736054,1587607,17148447,244939
2018-06-24,8.7,9.05,8.49,0.5600000000000005,-0.5400000000000009,8.79,9.1,8.62,0.4800000000000004,-0.4299999999999997,8.491999999999999,8.84,8.11,0.7300000000000004,-0.4299999999999997,8.628,8.85,8.45,0.40000000000000036,-0.1999999999999993,2517945,3486731,1944534,1542197,59352
2018-07-01,8.967500000000001,9.13,8.72,0.41000000000000014,0.3999999999999986,9.17,9.29,8.97,0.3199999999999985,0.3199999999999985,8.91,9.11,8.71,0.3999999999999986,0.3999999999999986,9.0825,9.27,8.86,0.41000000000000014,0.41000000000000014,2264678,3764375,1056796,2707579,2707579
2018-07-08,9.065999999999999,9.28,8.94,0.33999999999999986,-0.3199999999999985,9.116,9.3,8.99,0.3100000000000005,-0.3100000000000005,8.912,9.1,8.69,0.41000000000000014,-0.41000000000000014,8.976,9.17,8.75,0.41999999999999993,-0.41999999999999993,1795244,2207736,1188059,1019677,733091
2018-07-15,8.658,8.73,8.6,0.13000000000000078,-0.13000000000000078,8.736,8.78,8.71,0.06999999999999851,-0.05999999999999872,8.556,8.65,8.46,0.1899999999999995,-0.120000000000001,8.644,8.68,8.61,0.07000000000000028,-0.0600000000000005,2274384,3471700,1571324,1900376,-1617032
2018-07-22,8.732,8.86,8.65,0.20999999999999908,-0.02000000000000135,8.898,9.09,8.78,0.3100000000000005,-0.07000000000000028,8.645999999999999,8.68,8.6,0.08000000000000007,0.0,8.73,8.84,8.68,0.16000000000000014,-0.02999999999999936,1824768,2397493,1355826,1041667,-515322
2018-07-29,8.443999999999999,8.94,8.01,0.9299999999999997,-0.5,8.582,9.09,8.23,0.8599999999999994,-0.4800000000000004,8.148,8.67,7.85,0.8200000000000003,-0.6400000000000006,8.274000000000001,8.73,8.07,0.6600000000000001,-0.6300000000000008,3208924,5498526,1943730,3554796,-956216
2018-08-05,8.208,8.3,8.12,0.1800000000000015,0.030000000000001137,8.3,8.48,8.18,0.3000000000000007,-0.14000000000000057,8.098,8.22,8.0,0.22000000000000064,-0.0600000000000005,8.194,8.28,8.05,0.22999999999999865,-0.22999999999999865,1933076,2878794,1440902,1437892,-586517
2018-08-12,8.118,8.18,8.09,0.08999999999999986,0.08999999999999986,8.234,8.47,8.15,0.3200000000000003,0.3100000000000005,8.064,8.15,7.99,0.16000000000000014,0.120000000000001,8.134,8.27,8.07,0.1999999999999993,0.129999999999999,1847230,2513640,1332302,1181338,592081
2018-08-19,8.15,8.35,7.94,0.40999999999999925,-0.22000000000000064,8.222,8.43,8.0,0.4299999999999997,-0.23000000000000043,8.024,8.29,7.81,0.47999999999999954,-0.33999999999999897,8.1,8.37,7.95,0.41999999999999904,-0.41999999999999904,2323105,3655604,1850607,1804997,81265
2018-08-26,7.7425,7.97,7.35,0.6200000000000001,-0.6200000000000001,7.79,8.07,7.38,0.6900000000000004,-0.6900000000000004,7.41,7.88,7.05,0.8300000000000001,-0.8300000000000001,7.585,7.91,7.26,0.6500000000000004,-0.6500000000000004,4202695,6320153,1433190,4886963,4886963
2018-09-02,7.398,7.68,7.26,0.41999999999999993,0.07000000000000028,7.53,7.71,7.36,0.34999999999999964,-0.14999999999999947,7.212,7.32,7.07,0.25,-0.17999999999999972,7.356,7.65,7.1,0.5500000000000007,-0.28000000000000025,2900471,4764219,1415091,3349128,-681811
2018-09-09,7.154,7.22,7.1,0.1200000000000001,0.1200000000000001,7.258,7.39,7.16,0.22999999999999954,0.22999999999999954,7.066,7.22,6.88,0.33999999999999986,0.33999999999999986,7.196,7.36,7.1,0.2600000000000007,0.2600000000000007,2081047,3087114,1325416,1761698,-473717
2018-09-16,7.46,7.54,7.39,0.15000000000000036,0.07000000000000028,7.564,7.65,7.5,0.15000000000000036,-0.03000000000000025,7.344,7.43,7.27,0.16000000000000014,0.010000000000000675,7.43,7.51,7.33,0.17999999999999972,-0.1200000000000001,2162316,2734716,1779267,955449,-316947
2018-09-23,7.154,7.36,7.05,0.3100000000000005,-0.2400000000000002,7.236,7.4,7.13,0.27000000000000046,-0.20000000000000018,7.03,7.08,6.97,0.11000000000000032,-0.11000000000000032,7.068,7.1,7.0,0.09999999999999964,-0.09999999999999964,1768383,1977969,1555026,422943,-420224
2018-09-30,7.084,7.2,7.0,0.20000000000000018,0.08000000000000007,7.212,7.31,7.12,0.1899999999999995,-0.009999999999999787,6.998,7.09,6.96,0.1299999999999999,0.04999999999999982,7.082,7.21,6.96,0.25,0.09999999999999964,1705218,2132874,1262128,870746,-160206
2018-10-07,6.818,7.04,6.68,0.3600000000000003,-0.3099999999999996,6.938,7.09,6.79,0.2999999999999998,-0.019999999999999574,6.672,6.8,6.59,0.20999999999999996,-0.08000000000000007,6.7860000000000005,7.04,6.69,0.34999999999999964,0.23000000000000043,2667604,3182710,2355296,827414,-46890
2018-10-14,7.042,7.13,6.91,0.21999999999999975,-0.0600000000000005,7.118,7.2,7.03,0.16999999999999993,-0.10999999999999943,6.928,7.01,6.86,0.14999999999999947,-0.14999999999999947,7.012,7.14,6.91,0.22999999999999954,-0.22999999999999954,2023558,2422735,1592389,830346,-320578
2018-10-21,6.842,7.02,6.75,0.2699999999999996,-0.11000000000000032,6.9879999999999995,7.09,6.85,0.2400000000000002,-0.21999999999999975,6.62,6.78,6.43,0.35000000000000053,-0.2600000000000007,6.756,7.01,6.52,0.4900000000000002,-0.4900000000000002,2769312,3729115,1966957,1762158,1000041
2018-10-28,7.206,8.06,6.5,1.5600000000000005,1.5600000000000005,7.592,8.37,6.7,1.669999999999999,1.4799999999999995,7.12,7.9,6.45,1.4500000000000002,1.4500000000000002,7.456,8.09,6.59,1.5,1.4900000000000002,4142948,8016950,2360572,5656378,-293731
2018-11-04,8.062,8.11,8.02,0.08999999999999986,-0.040000000000000924,8.154,8.23,8.08,0.15000000000000036,-0.09999999999999964,7.898,7.96,7.77,0.1900000000000004,-0.1900000000000004,8.016,8.14,7.8,0.34000000000000075,-0.28000000000000025,2152607,3838548,1493318,2345230,343014
2018-11-11,8.052,8.25,7.86,0.3899999999999997,0.15999999999999925,8.234,8.42,8.11,0.3100000000000005,0.02000000000000135,7.93,8.02,7.82,0.1999999999999993,0.0,8.096,8.32,7.84,0.4800000000000004,-0.08999999999999986,2319456,2552892,2067929,484963,39534
2018-11-18,7.875,8.04,7.77,0.2699999999999996,0.2699999999999996,8.0875,8.35,7.93,0.41999999999999993,0.41999999999999993,7.825,8.01,7.64,0.3700000000000001,0.3700000000000001,7.9275,8.11,7.74,0.3699999999999992,0.3699999999999992,1436680,2427138,659290,1767848,884958
2018-11-25,8.302,8.5,8.08,0.41999999999999993,0.41999999999999993,8.412,8.56,8.21,0.34999999999999964,0.34999999999999964,8.234,8.43,8.0,0.4299999999999997,0.4299999999999997,8.356,8.48,8.16,0.3200000000000003,0.3200000000000003,2427714,3810589,1311602,2498987,1066852
2018-12-02,7.61,8.48,7.0,1.4800000000000004,-1.4800000000000004,7.67,8.55,7.04,1.5100000000000007,-1.5100000000000007,7.1875,7.62,6.79,0.8300000000000001,-0.8300000000000001,7.2524999999999995,7.64,6.9,0.7399999999999993,-0.7399999999999993,3243852,3637849,2892216,745633,303401
2018-12-09,6.92,7.15,6.55,0.6000000000000005,-0.4500000000000002,7.042,7.27,6.63,0.6399999999999997,-0.54,6.688,7.04,6.25,0.79,-0.5800000000000001,6.762,7.1,6.3,0.7999999999999998,-0.7199999999999998,2887989,4130818,1714631,2416187,878023
2018-12-16,6.282,6.38,6.0,0.3799999999999999,-0.3600000000000003,6.418,6.58,6.0,0.5800000000000001,-0.5800000000000001,6.094,6.35,5.66,0.6899999999999995,-0.6899999999999995,6.144,6.37,5.66,0.71,-0.7000000000000002,3571146,4576517,1939110,2637407,-2367226
2018-12-23,5.88,5.98,5.7,0.28000000000000025,0.28000000000000025,6.0225,6.07,5.99,0.08000000000000007,0.03000000000000025,5.725,5.85,5.51,0.33999999999999986,0.2999999999999998,5.952500000000001,5.99,5.91,0.08000000000000007,-0.08000000000000007,2694917,3091284,2432308,658976,-317902
2018-12-30,6.1425,6.52,5.85,0.6699999999999999,0.6699999999999999,6.37,6.57,6.15,0.41999999999999993,0.33999999999999986,6.0175,6.34,5.82,0.5199999999999996,0.5199999999999996,6.2725,6.51,5.97,0.54,0.3799999999999999,2288887,3026142,1817420,1208722,-145762
2019-01-06,6.748,6.89,6.6,0.29000000000000004,0.22000000000000064,6.884,7.06,6.71,0.34999999999999964,0.34999999999999964,6.66,6.79,6.5,0.29000000000000004,0.29000000000000004,6.826,6.98,6.68,0.3000000000000007,0.3000000000000007,1628618,1964107,1394245,569862,58699
2019-01-13,7.217499999999999,7.31,7.06,0.25,0.25,7.41,7.54,7.31,0.23000000000000043,0.07000000000000028,7.125,7.27,6.99,0.27999999999999936,0.13999999999999968,7.24,7.29,7.15,0.13999999999999968,-0.08000000000000007,3262510,4167040,2530171,1636869,-134316
2019-01-20,7.056,7.13,6.95,0.17999999999999972,-0.07000000000000028,7.172,7.29,7.05,0.2400000000000002,0.1200000000000001,6.942,7.05,6.83,0.21999999999999975,0.1200000000000001,7.044,7.17,6.93,0.2400000000000002,0.15000000000000036,2193037,2426903,1685768,741135,-652979
2019-01-27,7.22,7.3,7.01,0.29000000000000004,-0.20999999999999996,7.264,7.34,7.05,0.29000000000000004,-0.28000000000000025,6.984,7.16,6.51,0.6500000000000004,-0.6200000000000001,7.094,7.23,6.75,0.4800000000000004,-0.4800000000000004,3153611,7219976,1580670,5639306,5639306
