Date,ENZ_stock_Open_average,ENZ_stock_Open_max,ENZ_stock_Open_min,ENZ_stock_Open_volatility,ENZ_stock_Open_change,ENZ_stock_High_average,ENZ_stock_High_max,ENZ_stock_High_min,ENZ_stock_High_volatility,ENZ_stock_High_change,ENZ_stock_Low_average,ENZ_stock_Low_max,ENZ_stock_Low_min,ENZ_stock_Low_volatility,ENZ_stock_Low_change,ENZ_stock_Close_average,ENZ_stock_Close_max,ENZ_stock_Close_min,ENZ_stock_Close_volatility,ENZ_stock_Close_change,ENZ_stock_Volume_average,ENZ_stock_Volume_max,ENZ_stock_Volume_min,ENZ_stock_Volume_volatility,ENZ_stock_Volume_change
2018-01-14,7.6925,7.76,7.58,0.17999999999999972,0.16000000000000014,7.91,8.0,7.84,0.16000000000000014,0.04999999999999982,7.657500000000001,7.74,7.53,0.20999999999999996,0.20999999999999996,7.8100000000000005,7.96,7.74,0.21999999999999975,0.21999999999999975,219458,327836,147953,179883,-179883
2018-01-21,7.946,8.11,7.83,0.27999999999999936,-0.15000000000000036,8.0,8.14,7.85,0.2900000000000009,-0.25,7.772,7.97,7.68,0.29000000000000004,-0.29000000000000004,7.878,8.09,7.75,0.33999999999999986,-0.33999999999999986,162848,265926,97488,168438,-99674
2018-01-28,7.524,7.71,7.29,0.41999999999999993,-0.41999999999999993,7.596,7.79,7.39,0.40000000000000036,-0.40000000000000036,7.35,7.6,7.16,0.4399999999999995,-0.41999999999999993,7.446,7.66,7.27,0.39000000000000057,-0.3700000000000001,196283,327246,147973,179273,-179273
2018-02-04,6.928,7.26,6.72,0.54,-0.54,7.118,7.4,6.91,0.4900000000000002,-0.4900000000000002,6.768400000000001,6.95,6.61,0.33999999999999986,-0.33999999999999986,6.876,6.98,6.74,0.2400000000000002,-0.1200000000000001,221420,299394,188509,110885,-6287
2018-02-11,6.8420000000000005,6.98,6.67,0.3100000000000005,0.1200000000000001,6.958,7.08,6.85,0.23000000000000043,0.17999999999999972,6.738,6.84,6.57,0.2699999999999996,0.14999999999999947,6.86,6.98,6.73,0.25,0.15999999999999925,117197,199111,70216,128895,-35912
2018-02-18,6.87,6.97,6.79,0.17999999999999972,0.0,6.948,7.002000000000001,6.88,0.12200000000000077,-0.03000000000000025,6.7775,6.8,6.74,0.05999999999999961,-0.040000000000000036,6.8225,6.94,6.76,0.1800000000000006,-0.03000000000000025,101866,138703,68324,70379,46783
2018-02-25,6.552,6.76,6.31,0.4500000000000002,-0.34999999999999964,6.7379999999999995,6.8,6.67,0.1299999999999999,0.009999999999999787,6.4262,6.63,6.31,0.3200000000000003,-0.26899999999999924,6.538,6.69,6.33,0.3600000000000003,-0.09000000000000075,201542,298130,137343,160787,127594
2018-03-04,6.688,6.9,6.54,0.3600000000000003,0.3000000000000007,6.872,7.27,6.64,0.6299999999999999,0.5699999999999994,6.5884,6.78,6.45,0.33000000000000007,0.2679999999999998,6.798,7.21,6.55,0.6600000000000001,0.6200000000000001,153651,219178,94552,124626,121610
2018-03-11,6.854,7.28,6.36,0.9199999999999999,-0.9199999999999999,6.9750000000000005,7.355,6.65,0.7050000000000001,-0.7050000000000001,6.593,7.06,6.35,0.71,-0.6999999999999993,6.69,7.19,6.35,0.8400000000000007,-0.71,260695,438381,142403,295978,295978
2018-03-18,6.236,6.48,5.95,0.5300000000000002,-0.5300000000000002,6.332,6.52,5.98,0.5399999999999991,-0.5399999999999991,6.0316,6.37,5.62,0.75,-0.75,6.098,6.45,5.66,0.79,-0.79,222551,254335,149517,104818,16898
2018-03-25,5.575,5.71,5.44,0.2699999999999996,-0.25,5.68,5.79,5.51,0.28000000000000025,-0.11000000000000032,5.4399999999999995,5.61,5.35,0.2600000000000007,-0.2600000000000007,5.515000000000001,5.71,5.43,0.28000000000000025,-0.22999999999999954,364772,750206,184182,566024,519362
2018-04-01,5.678,5.99,5.49,0.5,0.4900000000000002,5.848,6.09,5.58,0.5099999999999998,0.5099999999999998,5.6062,5.95,5.37,0.5800000000000001,0.5800000000000001,5.794,6.02,5.51,0.5099999999999998,0.5099999999999998,230524,324770,155257,169513,-47164
