Date,First Trust Large Cap Growth AlphaDEX_Open_average,First Trust Large Cap Growth AlphaDEX_Open_max,First Trust Large Cap Growth AlphaDEX_Open_min,First Trust Large Cap Growth AlphaDEX_Open_volatility,First Trust Large Cap Growth AlphaDEX_Open_change,First Trust Large Cap Growth AlphaDEX_High_average,First Trust Large Cap Growth AlphaDEX_High_max,First Trust Large Cap Growth AlphaDEX_High_min,First Trust Large Cap Growth AlphaDEX_High_volatility,First Trust Large Cap Growth AlphaDEX_High_change,First Trust Large Cap Growth AlphaDEX_Low_average,First Trust Large Cap Growth AlphaDEX_Low_max,First Trust Large Cap Growth AlphaDEX_Low_min,First Trust Large Cap Growth AlphaDEX_Low_volatility,First Trust Large Cap Growth AlphaDEX_Low_change,First Trust Large Cap Growth AlphaDEX_Close_average,First Trust Large Cap Growth AlphaDEX_Close_max,First Trust Large Cap Growth AlphaDEX_Close_min,First Trust Large Cap Growth AlphaDEX_Close_volatility,First Trust Large Cap Growth AlphaDEX_Close_change
2018-04-15,65.04,65.04,65.04,0.0,0.0,65.09,65.09,65.09,0.0,0.0,64.26,64.26,64.26,0.0,0.0,64.65,64.65,64.65,0.0,0.0
2018-04-22,64.24,64.24,64.24,0.0,0.0,64.3,64.3,64.3,0.0,0.0,63.54,63.54,63.54,0.0,0.0,63.54,63.54,63.54,0.0,0.0
2018-04-29,64.49,64.49,64.49,0.0,0.0,64.9,64.9,64.9,0.0,0.0,64.48,64.48,64.48,0.0,0.0,64.63,64.63,64.63,0.0,0.0
2018-05-06,66.83,66.83,66.83,0.0,0.0,66.92,66.92,66.92,0.0,0.0,66.13,66.13,66.13,0.0,0.0,66.2,66.2,66.2,0.0,0.0
2018-05-13,66.9,66.9,66.9,0.0,0.0,67.03,67.03,67.03,0.0,0.0,66.57,66.57,66.57,0.0,0.0,66.79,66.79,66.79,0.0,0.0
2018-05-20,66.75,66.75,66.75,0.0,0.0,66.83,66.83,66.83,0.0,0.0,66.52,66.52,66.52,0.0,0.0,66.67,66.67,66.67,0.0,0.0
2018-05-27,67.27,67.27,67.27,0.0,0.0,67.55,67.55,67.55,0.0,0.0,67.16,67.16,67.16,0.0,0.0,67.55,67.55,67.55,0.0,0.0
2018-06-03,68.34,68.34,68.34,0.0,0.0,68.47,68.47,68.47,0.0,0.0,68.18,68.18,68.18,0.0,0.0,68.32,68.32,68.32,0.0,0.0
2018-06-10,68.43,68.43,68.43,0.0,0.0,68.88,68.88,68.88,0.0,0.0,68.26,68.26,68.26,0.0,0.0,68.83,68.83,68.83,0.0,0.0
2018-06-17,67.3,67.3,67.3,0.0,0.0,67.3,67.3,67.3,0.0,0.0,65.69,65.69,65.69,0.0,0.0,65.98,65.98,65.98,0.0,0.0
2018-06-24,65.49,65.49,65.49,0.0,0.0,66.25,66.25,66.25,0.0,0.0,65.23,65.23,65.23,0.0,0.0,66.19,66.19,66.19,0.0,0.0
2018-07-01,67.35,67.35,67.35,0.0,0.0,67.61,67.61,67.61,0.0,0.0,67.13,67.13,67.13,0.0,0.0,67.61,67.61,67.61,0.0,0.0
2018-07-08,68.03,68.03,68.03,0.0,0.0,68.05,68.05,68.05,0.0,0.0,67.65,67.65,67.65,0.0,0.0,67.74,67.74,67.74,0.0,0.0
2018-07-15,68.19,68.19,68.19,0.0,0.0,68.22,68.22,68.22,0.0,0.0,67.86,67.86,67.86,0.0,0.0,68.18,68.18,68.18,0.0,0.0
2018-07-22,67.61,67.61,67.61,0.0,0.0,67.61,67.61,67.61,0.0,0.0,66.34,66.34,66.34,0.0,0.0,66.51,66.51,66.51,0.0,0.0
2018-07-29,67.41,67.41,67.41,0.0,0.0,67.92,67.92,67.92,0.0,0.0,67.17,67.17,67.17,0.0,0.0,67.88,67.88,67.88,0.0,0.0
2018-08-05,68.04,68.04,68.04,0.0,0.0,68.26,68.26,68.26,0.0,0.0,67.58,67.58,67.58,0.0,0.0,67.62,67.62,67.62,0.0,0.0
2018-08-12,67.93,67.93,67.93,0.0,0.0,68.1,68.1,68.1,0.0,0.0,67.58,67.58,67.58,0.0,0.0,67.91,67.91,67.91,0.0,0.0
2018-08-19,69.91,69.91,69.91,0.0,0.0,70.07,70.07,70.07,0.0,0.0,69.63,69.63,69.63,0.0,0.0,69.92,69.92,69.92,0.0,0.0
2018-08-26,70.03,70.03,70.03,0.0,0.0,70.3,70.3,70.3,0.0,0.0,70.01,70.01,70.01,0.0,0.0,70.25,70.25,70.25,0.0,0.0
2018-09-02,69.43,69.43,69.43,0.0,0.0,69.69,69.69,69.69,0.0,0.0,69.36,69.36,69.36,0.0,0.0,69.65,69.65,69.65,0.0,0.0
2018-09-09,70.43,70.43,70.43,0.0,0.0,70.43,70.43,70.43,0.0,0.0,69.68,69.68,69.68,0.0,0.0,69.73,69.73,69.73,0.0,0.0
2018-09-16,69.85,69.85,69.85,0.0,0.0,70.32,70.32,70.32,0.0,0.0,69.85,69.85,69.85,0.0,0.0,70.22,70.22,70.22,0.0,0.0
2018-09-23,70.71,70.71,70.71,0.0,0.0,70.93,70.93,70.93,0.0,0.0,70.4,70.4,70.4,0.0,0.0,70.6,70.6,70.6,0.0,0.0
2018-09-30,68.22,68.22,68.22,0.0,0.0,68.32,68.32,68.32,0.0,0.0,67.05,67.05,67.05,0.0,0.0,67.69,67.69,67.69,0.0,0.0
2018-10-07,64.91,64.91,64.91,0.0,0.0,65.04,65.04,65.04,0.0,0.0,64.46,64.46,64.46,0.0,0.0,64.54,64.54,64.54,0.0,0.0
2018-10-14,64.41,64.41,64.41,0.0,0.0,64.57,64.57,64.57,0.0,0.0,63.8,63.8,63.8,0.0,0.0,64.4,64.4,64.4,0.0,0.0
2018-10-21,61.65,61.65,61.65,0.0,0.0,61.95,61.95,61.95,0.0,0.0,59.23,59.23,59.23,0.0,0.0,60.07,60.07,60.07,0.0,0.0
2018-10-28,63.22,63.22,63.22,0.0,0.0,63.22,63.22,63.22,0.0,0.0,62.49,62.49,62.49,0.0,0.0,63.04,63.04,63.04,0.0,0.0
2018-11-04,63.84,63.84,63.84,0.0,0.0,63.84,63.84,63.84,0.0,0.0,62.41,62.41,62.41,0.0,0.0,62.45,62.45,62.45,0.0,0.0
2018-11-11,62.39,62.39,62.39,0.0,0.0,62.39,62.39,62.39,0.0,0.0,60.59,60.59,60.59,0.0,0.0,60.63,60.63,60.63,0.0,0.0
2018-11-18,60.53,60.53,60.53,0.0,0.0,60.9,60.9,60.9,0.0,0.0,60.45,60.45,60.45,0.0,0.0,60.87,60.87,60.87,0.0,0.0
2018-11-25,64.03,64.03,64.03,0.0,0.0,64.47,64.47,64.47,0.0,0.0,63.49,63.49,63.49,0.0,0.0,64.0,64.0,64.0,0.0,0.0
2018-12-02,59.74,59.74,59.74,0.0,0.0,60.38,60.38,60.38,0.0,0.0,58.93,58.93,58.93,0.0,0.0,60.23,60.23,60.23,0.0,0.0
2018-12-09,58.96,58.96,58.96,0.0,0.0,59.13,59.13,59.13,0.0,0.0,57.48,57.48,57.48,0.0,0.0,57.78,57.78,57.78,0.0,0.0
2018-12-16,54.02,54.02,54.02,0.0,0.0,54.37,54.37,54.37,0.0,0.0,53.12,53.12,53.12,0.0,0.0,53.12,53.12,53.12,0.0,0.0
2018-12-23,57.04,57.04,57.04,0.0,0.0,57.32,57.32,57.32,0.0,0.0,56.63,56.63,56.63,0.0,0.0,57.32,57.32,57.32,0.0,0.0
2018-12-30,57.72,57.72,57.72,0.0,0.0,58.93,58.93,58.93,0.0,0.0,57.56,57.56,57.56,0.0,0.0,58.52,58.52,58.52,0.0,0.0
2019-01-06,59.44,59.44,59.44,0.0,0.0,59.69,59.69,59.69,0.0,0.0,59.44,59.44,59.44,0.0,0.0,59.52,59.52,59.52,0.0,0.0
2019-01-13,61.06,61.06,61.06,0.0,0.0,61.59,61.59,61.59,0.0,0.0,60.92,60.92,60.92,0.0,0.0,61.42,61.42,61.42,0.0,0.0
2019-01-20,61.29,61.29,61.29,0.0,0.0,61.29,61.29,61.29,0.0,0.0,60.78,60.78,60.78,0.0,0.0,61.17,61.17,61.17,0.0,0.0
2019-01-27,62.9,62.9,62.9,0.0,0.0,63.28,63.28,63.28,0.0,0.0,62.69,62.69,62.69,0.0,0.0,63.28,63.28,63.28,0.0,0.0
2019-02-03,63.86,63.86,63.86,0.0,0.0,63.92,63.92,63.92,0.0,0.0,63.65,63.65,63.65,0.0,0.0,63.8,63.8,63.8,0.0,0.0
2019-02-10,65.04,65.04,65.04,0.0,0.0,65.37,65.37,65.37,0.0,0.0,65.04,65.04,65.04,0.0,0.0,65.37,65.37,65.37,0.0,0.0
2019-02-17,66.17,66.17,66.17,0.0,0.0,66.23,66.23,66.23,0.0,0.0,65.75,65.75,65.75,0.0,0.0,65.78,65.78,65.78,0.0,0.0
2019-02-24,66.44,66.44,66.44,0.0,0.0,66.44,66.44,66.44,0.0,0.0,65.03,65.03,65.03,0.0,0.0,65.61,65.61,65.61,0.0,0.0
2019-03-03,64.38,64.38,64.38,0.0,0.0,65.11,65.11,65.11,0.0,0.0,64.38,64.38,64.38,0.0,0.0,65.09,65.09,65.09,0.0,0.0
2019-03-10,66.07,66.07,66.07,0.0,0.0,66.38,66.38,66.38,0.0,0.0,65.95,65.95,65.95,0.0,0.0,66.25,66.25,66.25,0.0,0.0
2019-03-17,65.6,65.6,65.6,0.0,0.0,66.01,66.01,66.01,0.0,0.0,65.41,65.41,65.41,0.0,0.0,65.82,65.82,65.82,0.0,0.0
2019-03-24,67.55,67.55,67.55,0.0,0.0,67.69,67.69,67.69,0.0,0.0,67.31,67.31,67.31,0.0,0.0,67.65,67.65,67.65,0.0,0.0
2019-03-31,67.94,67.94,67.94,0.0,0.0,68.15,68.15,68.15,0.0,0.0,67.67,67.67,67.67,0.0,0.0,68.15,68.15,68.15,0.0,0.0
2019-04-07,68.85,68.85,68.85,0.0,0.0,68.95,68.95,68.95,0.0,0.0,68.56,68.56,68.56,0.0,0.0,68.73,68.73,68.73,0.0,0.0
2019-04-14,67.75,67.75,67.75,0.0,0.0,68.02,68.02,68.02,0.0,0.0,67.65,67.65,67.65,0.0,0.0,68.02,68.02,68.02,0.0,0.0
2019-04-21,68.91,68.91,68.91,0.0,0.0,68.95,68.95,68.95,0.0,0.0,68.69,68.69,68.69,0.0,0.0,68.79,68.79,68.79,0.0,0.0
2019-04-28,67.85,67.85,67.85,0.0,0.0,68.92,68.92,68.92,0.0,0.0,67.85,67.85,67.85,0.0,0.0,68.81,68.81,68.81,0.0,0.0
2019-05-05,66.66,66.66,66.66,0.0,0.0,66.77,66.77,66.77,0.0,0.0,65.8,65.8,65.8,0.0,0.0,66.1,66.1,66.1,0.0,0.0
2019-05-12,66.94,66.94,66.94,0.0,0.0,67.13,67.13,67.13,0.0,0.0,66.59,66.59,66.59,0.0,0.0,66.79,66.79,66.79,0.0,0.0
2019-05-19,66.85,66.85,66.85,0.0,0.0,67.02,67.02,67.02,0.0,0.0,66.5,66.5,66.5,0.0,0.0,66.59,66.59,66.59,0.0,0.0
2019-05-26,65.74,65.74,65.74,0.0,0.0,65.93,65.93,65.93,0.0,0.0,64.93,64.93,64.93,0.0,0.0,65.23,65.23,65.23,0.0,0.0
2019-06-02,69.37,69.37,69.37,0.0,0.0,69.81,69.81,69.81,0.0,0.0,69.32,69.32,69.32,0.0,0.0,69.32,69.32,69.32,0.0,0.0
2019-06-09,69.14,69.14,69.14,0.0,0.0,69.22,69.22,69.22,0.0,0.0,68.96,68.96,68.96,0.0,0.0,68.98,68.98,68.98,0.0,0.0
2019-06-16,70.62,70.62,70.62,0.0,0.0,70.62,70.62,70.62,0.0,0.0,70.24,70.24,70.24,0.0,0.0,70.25,70.25,70.25,0.0,0.0
2019-06-23,71.16,71.16,71.16,0.0,0.0,71.28,71.28,71.28,0.0,0.0,70.61,70.61,70.61,0.0,0.0,70.9,70.9,70.9,0.0,0.0
2019-06-30,71.45,71.45,71.45,0.0,0.0,71.51,71.51,71.51,0.0,0.0,71.19,71.19,71.19,0.0,0.0,71.34,71.34,71.34,0.0,0.0
2019-07-07,72.33,72.33,72.33,0.0,0.0,72.34,72.34,72.34,0.0,0.0,72.06,72.06,72.06,0.0,0.0,72.31,72.31,72.31,0.0,0.0
2019-07-14,71.61,71.61,71.61,0.0,0.0,71.93,71.93,71.93,0.0,0.0,71.6,71.6,71.6,0.0,0.0,71.68,71.68,71.68,0.0,0.0
2019-07-21,72.59,72.59,72.59,0.0,0.0,72.59,72.59,72.59,0.0,0.0,71.95,71.95,71.95,0.0,0.0,72.34,72.34,72.34,0.0,0.0
2019-07-28,69.13,69.13,69.13,0.0,0.0,69.27,69.27,69.27,0.0,0.0,67.49,67.49,67.49,0.0,0.0,68.0,68.0,68.0,0.0,0.0
2019-08-04,70.51,70.51,70.51,0.0,0.0,70.54,70.54,70.54,0.0,0.0,69.68,69.68,69.68,0.0,0.0,69.85,69.85,69.85,0.0,0.0
2019-08-11,71.08,71.08,71.08,0.0,0.0,71.13,71.13,71.13,0.0,0.0,70.75,70.75,70.75,0.0,0.0,70.99,70.99,70.99,0.0,0.0
2019-08-18,70.05,70.05,70.05,0.0,0.0,70.18,70.18,70.18,0.0,0.0,69.61,69.61,69.61,0.0,0.0,70.18,70.18,70.18,0.0,0.0
2019-08-25,71.54,71.54,71.54,0.0,0.0,71.54,71.54,71.54,0.0,0.0,70.77,70.77,70.77,0.0,0.0,70.89,70.89,70.89,0.0,0.0
2019-09-01,71.89,71.89,71.89,0.0,0.0,71.89,71.89,71.89,0.0,0.0,70.4,70.4,70.4,0.0,0.0,70.49,70.49,70.49,0.0,0.0
2019-09-08,69.97,69.97,69.97,0.0,0.0,70.38,70.38,70.38,0.0,0.0,69.92,69.92,69.92,0.0,0.0,70.37,70.37,70.37,0.0,0.0
2019-09-15,70.53,70.53,70.53,0.0,0.0,70.82,70.82,70.82,0.0,0.0,70.53,70.53,70.53,0.0,0.0,70.65,70.65,70.65,0.0,0.0
2019-09-22,69.54,69.54,69.54,0.0,0.0,70.08,70.08,70.08,0.0,0.0,69.51,69.51,69.51,0.0,0.0,69.98,69.98,69.98,0.0,0.0
2019-09-29,69.52,69.52,69.52,0.0,0.0,69.77,69.77,69.77,0.0,0.0,69.26,69.26,69.26,0.0,0.0,69.38,69.38,69.38,0.0,0.0
2019-10-06,69.54,69.54,69.54,0.0,0.0,69.7,69.7,69.7,0.0,0.0,69.36,69.36,69.36,0.0,0.0,69.49,69.49,69.49,0.0,0.0
2019-10-13,69.94,69.94,69.94,0.0,0.0,69.97,69.97,69.97,0.0,0.0,69.74,69.74,69.74,0.0,0.0,69.92,69.92,69.92,0.0,0.0
2019-10-20,69.99,69.99,69.99,0.0,0.0,70.06,70.06,70.06,0.0,0.0,69.85,69.85,69.85,0.0,0.0,69.91,69.91,69.91,0.0,0.0
2019-10-27,70.94,70.94,70.94,0.0,0.0,70.94,70.94,70.94,0.0,0.0,70.05,70.05,70.05,0.0,0.0,70.14,70.14,70.14,0.0,0.0
2019-11-03,69.71,69.71,69.71,0.0,0.0,70.21,70.21,70.21,0.0,0.0,69.71,69.71,69.71,0.0,0.0,70.17,70.17,70.17,0.0,0.0
2019-11-10,71.39,71.39,71.39,0.0,0.0,71.73,71.73,71.73,0.0,0.0,71.39,71.39,71.39,0.0,0.0,71.59,71.59,71.59,0.0,0.0
2019-11-17,71.5,71.5,71.5,0.0,0.0,71.84,71.84,71.84,0.0,0.0,71.5,71.5,71.5,0.0,0.0,71.73,71.73,71.73,0.0,0.0
2019-11-24,72.13,72.13,72.13,0.0,0.0,72.13,72.13,72.13,0.0,0.0,71.25,71.25,71.25,0.0,0.0,71.37,71.37,71.37,0.0,0.0
2019-12-01,71.71,71.71,71.71,0.0,0.0,71.71,71.71,71.71,0.0,0.0,71.4,71.4,71.4,0.0,0.0,71.4,71.4,71.4,0.0,0.0
2019-12-08,72.0,72.0,72.0,0.0,0.0,72.25,72.25,72.25,0.0,0.0,71.97,71.97,71.97,0.0,0.0,72.11,72.11,72.11,0.0,0.0
2019-12-15,73.09,73.09,73.09,0.0,0.0,73.09,73.09,73.09,0.0,0.0,72.73,72.73,72.73,0.0,0.0,72.73,72.73,72.73,0.0,0.0
2019-12-22,73.09,73.09,73.09,0.0,0.0,73.09,73.09,73.09,0.0,0.0,72.48,72.48,72.48,0.0,0.0,72.79,72.79,72.79,0.0,0.0
2019-12-29,72.72,72.72,72.72,0.0,0.0,73.63,73.63,73.63,0.0,0.0,72.72,72.72,72.72,0.0,0.0,73.5,73.5,73.5,0.0,0.0
