Date,SYY_Open_average,SYY_Open_max,SYY_Open_min,SYY_Open_volatility,SYY_Open_change,SYY_High_average,SYY_High_max,SYY_High_min,SYY_High_volatility,SYY_High_change,SYY_Low_average,SYY_Low_max,SYY_Low_min,SYY_Low_volatility,SYY_Low_change,SYY_Close_average,SYY_Close_max,SYY_Close_min,SYY_Close_volatility,SYY_Close_change,SYY_Volume_average,SYY_Volume_max,SYY_Volume_min,SYY_Volume_volatility,SYY_Volume_change
2018-01-14,62.384,63.17,61.9,1.2700000000000031,1.2700000000000031,62.848,63.65,62.21,1.4399999999999977,1.4399999999999977,62.204,63.1,61.61,1.490000000000002,1.490000000000002,62.588,63.59,61.72,1.8700000000000045,1.8700000000000045,2039016,2438312,1648454,789858,-789858
2018-01-21,63.802,64.2,63.46,0.740000000000002,0.740000000000002,64.102,64.27,63.77,0.4999999999999929,0.4999999999999929,63.406,63.76,63.13,0.6299999999999955,0.259999999999998,63.714,64.12,63.34,0.7800000000000011,0.04999999999999716,1650165,1907767,1445997,461770,-28322
2018-01-28,62.354,63.48,60.57,2.9099999999999966,-2.6899999999999977,62.746,64.17,60.58,3.5900000000000034,-3.510000000000005,61.198,63.23,57.48,5.75,-5.75,61.364,63.3,57.48,5.82,-5.82,3757959,5834749,2078267,3756482,3756482
2018-02-04,58.156,59.42,56.42,3.0,2.3200000000000003,59.304,60.01,58.65,1.3599999999999994,-0.8699999999999974,57.234,58.4,56.01,2.3900000000000006,2.020000000000003,58.306,59.64,57.0,2.6400000000000006,-1.509999999999998,3790531,4520591,3106088,1414503,-711182
2018-02-11,58.5325,59.25,58.04,1.2100000000000009,1.2100000000000009,59.1725,60.25,58.51,1.740000000000002,1.6899999999999977,58.29,59.08,57.92,1.1599999999999966,1.1599999999999966,59.035,60.0,58.35,1.6499999999999986,1.5799999999999983,2247237,2551310,2079333,471977,145328
2018-02-18,59.199999999999996,59.79,58.86,0.9299999999999997,0.3200000000000003,59.672,60.29,59.34,0.9499999999999957,0.7899999999999991,58.924,59.73,58.55,1.1799999999999997,1.009999999999998,59.25,60.28,58.55,1.730000000000004,1.3999999999999986,1802736,2477179,1367093,1110086,-653527
2018-02-25,59.75,60.28,59.27,1.009999999999998,-0.7199999999999989,60.434,60.97,59.97,1.0,-0.8100000000000023,59.394,59.85,59.09,0.759999999999998,-0.759999999999998,59.732,60.04,59.46,0.5799999999999983,0.18999999999999773,2594346,3147960,2165021,982939,388447
2018-03-04,60.526,61.39,60.04,1.3500000000000014,1.3500000000000014,60.9,61.44,60.41,1.0300000000000011,0.5599999999999952,60.162,60.48,59.89,0.5899999999999963,0.5300000000000011,60.656,61.28,60.13,1.1499999999999986,-0.3499999999999943,2062287,2483277,1562409,920868,-322349
2018-03-11,60.174,60.8,59.53,1.269999999999996,-0.6899999999999977,60.52,61.24,59.89,1.3500000000000014,-0.9299999999999997,59.762,60.58,59.18,1.3999999999999986,-0.6599999999999966,60.052,60.7,59.38,1.3200000000000003,-0.5200000000000031,3891324,6084473,1545220,4539253,2739959
2018-03-18,60.160000000000004,60.41,59.88,0.529999999999994,-0.490000000000002,60.328,60.63,60.06,0.5700000000000003,-0.4399999999999977,59.662,60.2,59.18,1.0200000000000031,-1.0200000000000031,59.956,60.43,59.32,1.1099999999999994,-0.46999999999999886,4535179,8655495,2900587,5754908,-100663
2018-03-25,59.735,60.2,59.32,0.8800000000000026,-0.3200000000000003,60.0175,60.2,59.74,0.46000000000000085,-0.2700000000000031,58.95,59.49,58.12,1.3700000000000045,-0.8500000000000014,59.2625,59.96,58.36,1.6000000000000014,-1.0,3202452,3903171,2374873,1528298,-647880
2018-04-01,59.732,61.04,58.56,2.479999999999997,1.3900000000000006,60.694,61.47,59.52,1.9499999999999957,0.8499999999999943,59.278,60.14,58.5,1.6400000000000006,0.759999999999998,60.106,61.21,59.44,1.7700000000000031,0.4100000000000037,3250689,3912010,2361996,1550014,690238
2018-04-08,60.538,60.8,60.39,0.4099999999999966,0.21999999999999886,60.968,61.31,60.63,0.6799999999999997,0.38000000000000256,60.257999999999996,60.57,59.97,0.6000000000000014,0.6000000000000014,60.666,61.26,60.42,0.8399999999999963,0.6400000000000006,2421189,3382192,1686880,1695312,-560919
2018-04-15,61.824,62.81,61.3,1.5100000000000051,-0.3500000000000014,62.184,63.04,61.6,1.4399999999999977,-1.0,61.198,61.77,60.73,1.0400000000000063,-0.21999999999999886,61.684,62.5,61.15,1.3500000000000014,-1.1599999999999966,2361376,2733315,1389549,1343766,-1343766
2018-04-22,62.506,63.53,61.57,1.9600000000000009,1.9600000000000009,63.072,63.68,62.25,1.4299999999999997,1.4299999999999997,62.048,62.75,61.43,1.3200000000000003,0.8900000000000006,62.65,63.38,61.93,1.4500000000000028,0.6099999999999994,2112057,2942254,1469840,1472414,1001184
2018-04-29,62.534,62.88,61.95,0.9299999999999997,0.10000000000000142,63.406,64.77,62.73,2.039999999999999,1.3099999999999952,61.846000000000004,62.24,61.35,0.8900000000000006,-0.8900000000000006,62.77,63.48,62.18,1.2999999999999972,0.38999999999999346,5401297,9179346,4113608,5065738,1061047
2018-05-06,63.094,63.8,62.72,1.0799999999999983,-0.10000000000000142,63.446,63.87,63.12,0.75,-0.3300000000000054,62.588,62.71,62.36,0.3500000000000014,0.28999999999999915,62.94,63.5,62.74,0.759999999999998,0.1599999999999966,2961305,4543685,2196138,2347547,-2269109
2018-05-13,63.372,63.96,62.65,1.3100000000000023,1.0700000000000003,63.733999999999995,64.07,63.21,0.8599999999999923,0.8599999999999923,63.142,63.56,62.52,1.0399999999999991,1.0399999999999991,63.468,63.86,62.95,0.9099999999999966,0.6899999999999977,2202758,2985033,1418354,1566679,-1566679
2018-05-20,64.01,64.62,63.54,1.0800000000000054,0.8500000000000014,64.5775,65.4,64.1,1.3000000000000114,1.3000000000000114,63.879999999999995,64.52,63.5,1.019999999999996,0.9099999999999966,64.35,65.02,63.69,1.3299999999999983,1.3299999999999983,1675479,1934003,1472218,461785,134732
