Date,CO_stock_Open_average,CO_stock_Open_max,CO_stock_Open_min,CO_stock_Open_volatility,CO_stock_Open_change,CO_stock_High_average,CO_stock_High_max,CO_stock_High_min,CO_stock_High_volatility,CO_stock_High_change,CO_stock_Low_average,CO_stock_Low_max,CO_stock_Low_min,CO_stock_Low_volatility,CO_stock_Low_change,CO_stock_Close_average,CO_stock_Close_max,CO_stock_Close_min,CO_stock_Close_volatility,CO_stock_Close_change,CO_stock_Volume_average,CO_stock_Volume_max,CO_stock_Volume_min,CO_stock_Volume_volatility,CO_stock_Volume_change
2018-01-14,9.005,9.07,8.93,0.14000000000000057,-0.14000000000000057,9.1625,9.35,9.0,0.34999999999999964,-0.17999999999999972,8.9225,9.03,8.85,0.17999999999999972,-0.09999999999999964,8.99,9.08,8.9,0.17999999999999972,-0.02999999999999936,107981,169692,76816,92876,-26933
2018-01-21,8.864,9.0,8.71,0.28999999999999915,-0.28999999999999915,8.982,9.11,8.83,0.27999999999999936,-0.15999999999999837,8.752,8.83,8.65,0.17999999999999972,-0.13000000000000078,8.816,8.94,8.71,0.22999999999999865,-0.129999999999999,136534,188358,106481,81877,3706
2018-01-28,9.81,10.73,8.79,1.9400000000000013,1.9400000000000013,10.224,10.8,8.94,1.8600000000000012,1.8600000000000012,9.674,10.52,8.73,1.7899999999999991,1.7899999999999991,10.134,10.73,8.89,1.8399999999999999,1.83,393436,849210,122613,726597,56568
2018-02-04,10.6,10.8,10.3,0.5,-0.379999999999999,10.870000000000001,11.5,10.39,1.1099999999999994,-1.1099999999999994,10.268,10.44,9.93,0.5099999999999998,-0.40000000000000036,10.52,10.87,10.22,0.6499999999999986,-0.4599999999999991,205774,302483,112268,190215,-136477
2018-02-11,10.347999999999999,10.69,10.2,0.4900000000000002,0.4900000000000002,10.69,10.95,10.47,0.47999999999999865,0.35999999999999943,10.258,10.5,10.09,0.41000000000000014,0.33999999999999986,10.432,10.72,10.23,0.4900000000000002,0.28999999999999915,109139,172485,70410,102075,-102075
2018-02-18,10.557500000000001,10.63,10.45,0.1800000000000015,0.11000000000000121,10.7625,10.86,10.58,0.27999999999999936,0.1899999999999995,10.485,10.62,10.4,0.21999999999999886,0.08000000000000007,10.57,10.66,10.43,0.23000000000000043,0.16999999999999993,84397,124750,60011,64739,32698
2018-02-25,10.564,10.99,10.28,0.7100000000000009,-0.28999999999999915,11.0,11.39,10.77,0.620000000000001,0.21000000000000085,10.328,10.46,10.11,0.3500000000000014,-0.0600000000000005,10.664,10.96,10.49,0.47000000000000064,-0.05999999999999872,320404,422188,174692,247496,177313
2018-03-04,10.642,10.84,10.48,0.35999999999999943,-0.07000000000000028,10.858,11.08,10.64,0.4399999999999995,0.13000000000000078,10.45,10.67,10.28,0.39000000000000057,-0.16999999999999993,10.626,10.84,10.51,0.33000000000000007,-0.16000000000000014,314805,365080,212791,152289,149665
2018-03-11,11.06,11.44,10.73,0.7099999999999991,0.7099999999999991,11.334,11.82,10.99,0.8300000000000001,0.5800000000000001,10.972,11.36,10.73,0.629999999999999,0.629999999999999,11.184,11.5,10.92,0.5800000000000001,0.5800000000000001,479242,1230573,183176,1047397,996463
2018-03-18,11.566,11.75,11.22,0.5299999999999994,0.11999999999999922,11.719999999999999,11.95,11.53,0.41999999999999993,0.02999999999999936,11.176,11.54,10.77,0.7699999999999996,-0.33999999999999986,11.362,11.87,10.8,1.0699999999999985,-0.41999999999999993,542328,821181,326587,494594,-275360
2018-03-25,10.5075,10.79,10.24,0.5499999999999989,-0.5499999999999989,10.615,10.96,10.31,0.6500000000000004,-0.5600000000000005,10.27,10.61,10.1,0.5099999999999998,-0.5099999999999998,10.34,10.73,10.17,0.5600000000000005,-0.5300000000000011,352868,736057,193549,542508,525384
2018-04-01,10.016,10.24,9.86,0.3800000000000008,-0.3000000000000007,10.158,10.59,10.0,0.5899999999999999,-0.5899999999999999,9.816,9.94,9.64,0.29999999999999893,-0.22999999999999865,9.956,10.01,9.8,0.20999999999999908,-0.20999999999999908,253391,435863,163890,271973,-207280
2018-04-08,9.766,9.87,9.65,0.21999999999999886,-0.03999999999999915,9.932,10.08,9.84,0.2400000000000002,-0.1899999999999995,9.614,9.73,9.52,0.21000000000000085,-0.15000000000000036,9.704,9.78,9.65,0.129999999999999,-0.129999999999999,198163,333758,151941,181817,-1528
2018-04-15,9.458,9.66,9.23,0.4299999999999997,-0.33999999999999986,9.552,9.67,9.35,0.3200000000000003,-0.3100000000000005,9.328,9.5,9.23,0.2699999999999996,-0.16000000000000014,9.408,9.58,9.28,0.3000000000000007,-0.25,170613,302204,108256,193948,17092
2018-04-22,9.242,9.45,9.13,0.3199999999999985,0.21999999999999886,9.428,9.63,9.25,0.3800000000000008,0.3600000000000012,9.174,9.43,8.99,0.4399999999999995,0.4399999999999995,9.28,9.5,9.07,0.4299999999999997,0.4299999999999997,216402,348277,102513,245764,-164738
2018-04-29,9.368,9.57,9.26,0.3100000000000005,-0.23000000000000043,9.548,9.68,9.36,0.3200000000000003,-0.049999999999998934,9.274,9.35,9.2,0.15000000000000036,-0.049999999999998934,9.382,9.52,9.28,0.2400000000000002,0.16999999999999993,94126,156095,61419,94676,86740
2018-05-06,9.78,9.99,9.53,0.46000000000000085,0.2400000000000002,9.944,10.08,9.84,0.2400000000000002,-0.05000000000000071,9.658,9.81,9.53,0.28000000000000114,0.009999999999999787,9.804,10.04,9.58,0.4599999999999991,-0.23000000000000043,140416,298467,57893,240574,-90201
2018-05-13,9.544,9.63,9.48,0.15000000000000036,-0.15000000000000036,9.622,9.74,9.54,0.20000000000000107,-0.14000000000000057,9.474,9.57,9.42,0.15000000000000036,-0.15000000000000036,9.524000000000001,9.59,9.46,0.129999999999999,-0.129999999999999,63295,94783,38163,56620,6324
2018-05-20,9.37,9.46,9.28,0.1800000000000015,-0.05000000000000071,9.566,9.9,9.44,0.46000000000000085,0.33999999999999986,9.346,9.41,9.26,0.15000000000000036,0.0,9.404,9.46,9.34,0.120000000000001,0.02000000000000135,85224,205310,39564,165746,137255
