Date,Global X Longevity Thematic_Open_average,Global X Longevity Thematic_Open_max,Global X Longevity Thematic_Open_min,Global X Longevity Thematic_Open_volatility,Global X Longevity Thematic_Open_change,Global X Longevity Thematic_High_average,Global X Longevity Thematic_High_max,Global X Longevity Thematic_High_min,Global X Longevity Thematic_High_volatility,Global X Longevity Thematic_High_change,Global X Longevity Thematic_Low_average,Global X Longevity Thematic_Low_max,Global X Longevity Thematic_Low_min,Global X Longevity Thematic_Low_volatility,Global X Longevity Thematic_Low_change,Global X Longevity Thematic_Close_average,Global X Longevity Thematic_Close_max,Global X Longevity Thematic_Close_min,Global X Longevity Thematic_Close_volatility,Global X Longevity Thematic_Close_change
2018-10-21,19.5,19.5,19.5,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.25,19.25,19.25,0.0,0.0,19.25,19.25,19.25,0.0,0.0
2018-10-28,20.18,20.18,20.18,0.0,0.0,20.18,20.18,20.18,0.0,0.0,20.18,20.18,20.18,0.0,0.0,20.18,20.18,20.18,0.0,0.0
2018-11-04,20.39,20.39,20.39,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0
2018-11-11,20.25,20.25,20.25,0.0,0.0,20.25,20.25,20.25,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.68,19.68,19.68,0.0,0.0
2018-11-18,19.82,19.82,19.82,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.81,19.81,19.81,0.0,0.0,19.96,19.96,19.96,0.0,0.0
2018-11-25,20.91,20.91,20.91,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.89,20.89,20.89,0.0,0.0
2018-12-02,20.1,20.1,20.1,0.0,0.0,20.1,20.1,20.1,0.0,0.0,19.79,19.79,19.79,0.0,0.0,19.79,19.79,19.79,0.0,0.0
2018-12-09,19.68,19.68,19.68,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.39,19.39,19.39,0.0,0.0,19.39,19.39,19.39,0.0,0.0
2018-12-16,18.17,18.17,18.17,0.0,0.0,18.27,18.27,18.27,0.0,0.0,18.03,18.03,18.03,0.0,0.0,18.13,18.13,18.13,0.0,0.0
2018-12-23,18.89,18.89,18.89,0.0,0.0,19.22,19.22,19.22,0.0,0.0,18.86,18.86,18.86,0.0,0.0,18.97,18.97,18.97,0.0,0.0
2018-12-30,19.52,19.52,19.52,0.0,0.0,19.85,19.85,19.85,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.74,19.74,19.74,0.0,0.0
2019-01-06,20.04,20.04,20.04,0.0,0.0,20.04,20.04,20.04,0.0,0.0,20.04,20.04,20.04,0.0,0.0,20.04,20.04,20.04,0.0,0.0
2019-01-13,20.36,20.36,20.36,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.36,20.36,20.36,0.0,0.0,20.65,20.65,20.65,0.0,0.0
2019-01-20,20.41,20.41,20.41,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.41,20.41,20.41,0.0,0.0
2019-01-27,21.05,21.05,21.05,0.0,0.0,21.05,21.05,21.05,0.0,0.0,21.05,21.05,21.05,0.0,0.0,21.05,21.05,21.05,0.0,0.0
2019-02-03,20.98,20.98,20.98,0.0,0.0,20.98,20.98,20.98,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.89,20.89,20.89,0.0,0.0
2019-02-10,21.4,21.4,21.4,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.38,21.38,21.38,0.0,0.0
2019-02-17,21.61,21.61,21.61,0.0,0.0,21.78,21.78,21.78,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.49,21.49,21.49,0.0,0.0
2019-02-24,21.48,21.48,21.48,0.0,0.0,21.53,21.53,21.53,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.53,21.53,21.53,0.0,0.0
2019-03-03,21.11,21.11,21.11,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.01,21.01,21.01,0.0,0.0,21.23,21.23,21.23,0.0,0.0
2019-03-10,22.01,22.01,22.01,0.0,0.0,22.01,22.01,22.01,0.0,0.0,21.51,21.51,21.51,0.0,0.0,21.7,21.7,21.7,0.0,0.0
2019-03-17,21.17,21.17,21.17,0.0,0.0,21.38,21.38,21.38,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.38,21.38,21.38,0.0,0.0
2019-03-24,21.73,21.73,21.73,0.0,0.0,21.73,21.73,21.73,0.0,0.0,21.46,21.46,21.46,0.0,0.0,21.46,21.46,21.46,0.0,0.0
2019-03-31,21.45,21.45,21.45,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.42,21.42,21.42,0.0,0.0,21.48,21.48,21.48,0.0,0.0
2019-04-07,21.2,21.2,21.2,0.0,0.0,21.38,21.38,21.38,0.0,0.0,21.19,21.19,21.19,0.0,0.0,21.37,21.37,21.37,0.0,0.0
2019-04-14,20.08,20.08,20.08,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.07,20.07,20.07,0.0,0.0,20.16,20.16,20.16,0.0,0.0
2019-04-21,20.86,20.86,20.86,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.64,20.64,20.64,0.0,0.0,20.65,20.65,20.65,0.0,0.0
2019-04-28,20.61,20.61,20.61,0.0,0.0,21.04,21.04,21.04,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.99,20.99,20.99,0.0,0.0
2019-05-05,20.31,20.31,20.31,0.0,0.0,20.31,20.31,20.31,0.0,0.0,20.06,20.06,20.06,0.0,0.0,20.17,20.17,20.17,0.0,0.0
2019-05-12,20.21,20.21,20.21,0.0,0.0,20.33,20.33,20.33,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.32,20.32,20.32,0.0,0.0
2019-05-19,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.48,20.48,20.48,0.0,0.0,20.48,20.48,20.48,0.0,0.0
2019-05-26,20.29,20.29,20.29,0.0,0.0,20.37,20.37,20.37,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.37,20.37,20.37,0.0,0.0
2019-06-02,21.04,21.04,21.04,0.0,0.0,21.08,21.08,21.08,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.02,21.02,21.02,0.0,0.0
2019-06-09,21.04,21.04,21.04,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.04,21.04,21.04,0.0,0.0,21.19,21.19,21.19,0.0,0.0
2019-06-16,21.64,21.64,21.64,0.0,0.0,21.68,21.68,21.68,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.34,21.34,21.34,0.0,0.0
2019-06-23,21.62,21.62,21.62,0.0,0.0,21.68,21.68,21.68,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.52,21.52,21.52,0.0,0.0
2019-06-30,21.48,21.48,21.48,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.27,21.27,21.27,0.0,0.0,21.38,21.38,21.38,0.0,0.0
2019-07-07,21.18,21.18,21.18,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.18,21.18,21.18,0.0,0.0,21.36,21.36,21.36,0.0,0.0
2019-07-14,21.34,21.34,21.34,0.0,0.0,21.52,21.52,21.52,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.35,21.35,21.35,0.0,0.0
2019-07-21,21.19,21.19,21.19,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.19,21.19,21.19,0.0,0.0,21.31,21.31,21.31,0.0,0.0
2019-07-28,21.14,21.14,21.14,0.0,0.0,21.14,21.14,21.14,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.84,20.84,20.84,0.0,0.0
2019-08-04,21.49,21.49,21.49,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.41,21.41,21.41,0.0,0.0
2019-08-11,21.39,21.39,21.39,0.0,0.0,21.39,21.39,21.39,0.0,0.0,21.38,21.38,21.38,0.0,0.0,21.38,21.38,21.38,0.0,0.0
2019-08-18,21.43,21.43,21.43,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.19,21.19,21.19,0.0,0.0,21.22,21.22,21.22,0.0,0.0
2019-08-25,21.49,21.49,21.49,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.48,21.48,21.48,0.0,0.0
2019-09-01,21.42,21.42,21.42,0.0,0.0,21.42,21.42,21.42,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.2,21.2,21.2,0.0,0.0
2019-09-08,21.18,21.18,21.18,0.0,0.0,21.31,21.31,21.31,0.0,0.0,21.18,21.18,21.18,0.0,0.0,21.29,21.29,21.29,0.0,0.0
2019-09-15,21.89,21.89,21.89,0.0,0.0,21.89,21.89,21.89,0.0,0.0,21.68,21.68,21.68,0.0,0.0,21.68,21.68,21.68,0.0,0.0
2019-09-22,21.31,21.31,21.31,0.0,0.0,21.42,21.42,21.42,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.26,21.26,21.26,0.0,0.0
2019-09-29,21.29,21.29,21.29,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.23,21.23,21.23,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2019-10-06,21.52,21.52,21.52,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.36,21.36,21.36,0.0,0.0,21.36,21.36,21.36,0.0,0.0
2019-10-13,21.79,21.79,21.79,0.0,0.0,21.79,21.79,21.79,0.0,0.0,21.79,21.79,21.79,0.0,0.0,21.79,21.79,21.79,0.0,0.0
2019-10-20,22.13,22.13,22.13,0.0,0.0,22.29,22.29,22.29,0.0,0.0,22.13,22.13,22.13,0.0,0.0,22.29,22.29,22.29,0.0,0.0
2019-10-27,22.97,22.97,22.97,0.0,0.0,23.04,23.04,23.04,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.75,22.75,22.75,0.0,0.0
2019-11-03,22.84,22.84,22.84,0.0,0.0,22.91,22.91,22.91,0.0,0.0,22.84,22.84,22.84,0.0,0.0,22.86,22.86,22.86,0.0,0.0
2019-11-10,23.24,23.24,23.24,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.32,23.32,23.32,0.0,0.0
2019-11-17,23.44,23.44,23.44,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.59,23.59,23.59,0.0,0.0
2019-11-24,23.7,23.7,23.7,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.59,23.59,23.59,0.0,0.0
2019-12-01,23.75,23.75,23.75,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.33,23.33,23.33,0.0,0.0,23.52,23.52,23.52,0.0,0.0
2019-12-08,23.77,23.77,23.77,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.65,23.65,23.65,0.0,0.0
2019-12-15,23.98,23.98,23.98,0.0,0.0,23.98,23.98,23.98,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.89,23.89,23.89,0.0,0.0
2019-12-22,23.73,23.73,23.73,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.64,23.64,23.64,0.0,0.0
2019-12-29,23.41,23.41,23.41,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.18,23.18,23.18,0.0,0.0,23.55,23.55,23.55,0.0,0.0
