Date,AUDC_stock_Open_average,AUDC_stock_Open_max,AUDC_stock_Open_min,AUDC_stock_Open_volatility,AUDC_stock_Open_change,AUDC_stock_High_average,AUDC_stock_High_max,AUDC_stock_High_min,AUDC_stock_High_volatility,AUDC_stock_High_change,AUDC_stock_Low_average,AUDC_stock_Low_max,AUDC_stock_Low_min,AUDC_stock_Low_volatility,AUDC_stock_Low_change,AUDC_stock_Close_average,AUDC_stock_Close_max,AUDC_stock_Close_min,AUDC_stock_Close_volatility,AUDC_stock_Close_change,AUDC_stock_Volume_average,AUDC_stock_Volume_max,AUDC_stock_Volume_min,AUDC_stock_Volume_volatility,AUDC_stock_Volume_change
2018-01-14,7.324999999999999,7.38,7.27,0.11000000000000032,-0.04999999999999982,7.4675,7.49,7.43,0.0600000000000005,0.0600000000000005,7.27,7.28,7.26,0.020000000000000462,0.0,7.362500000000001,7.45,7.28,0.16999999999999993,0.1200000000000001,57472,71771,39931,31840,-18475
2018-01-21,7.586,7.75,7.47,0.28000000000000025,0.20999999999999996,7.748,7.9,7.5,0.40000000000000036,0.29000000000000004,7.47,7.61,7.36,0.25,0.20000000000000018,7.59,7.68,7.48,0.1999999999999993,0.1999999999999993,151593,227721,86624,141097,19139
2018-01-28,7.706,7.78,7.59,0.1900000000000004,-0.09999999999999964,7.766,7.85,7.65,0.1999999999999993,-0.10999999999999943,7.622,7.71,7.54,0.16999999999999993,-0.08999999999999986,7.686,7.76,7.56,0.20000000000000018,-0.14000000000000057,75600,111099,42171,68928,-20515
2018-02-04,7.266,7.42,6.99,0.4299999999999997,-0.040000000000000036,7.434,7.53,7.39,0.14000000000000057,-0.08999999999999986,7.126,7.23,6.88,0.35000000000000053,-0.009999999999999787,7.268,7.34,7.19,0.14999999999999947,0.05999999999999961,94178,123580,74005,49575,-36207
2018-02-11,7.542,7.75,7.27,0.4800000000000004,0.4300000000000006,7.718,7.81,7.62,0.1899999999999995,0.1899999999999995,7.482,7.59,7.27,0.3200000000000003,0.3200000000000003,7.666,7.74,7.58,0.16000000000000014,0.15000000000000036,79172,123635,57878,65757,-65757
2018-02-18,7.665,7.7,7.59,0.11000000000000032,0.020000000000000462,7.795,7.8,7.79,0.009999999999999787,-0.009999999999999787,7.637499999999999,7.68,7.59,0.08999999999999986,-0.040000000000000036,7.720000000000001,7.73,7.7,0.03000000000000025,0.0,53953,68452,44263,24189,13394
2018-02-25,7.542,7.65,7.39,0.2600000000000007,-0.2600000000000007,7.646,7.71,7.59,0.1200000000000001,-0.09999999999999964,7.462,7.6,7.35,0.25,-0.25,7.526,7.66,7.44,0.21999999999999975,-0.11000000000000032,51457,61260,39127,22133,-16151
2018-03-04,7.364,7.53,7.18,0.35000000000000053,0.35000000000000053,7.512,7.59,7.38,0.20999999999999996,0.20999999999999996,7.334,7.46,7.18,0.28000000000000025,0.28000000000000025,7.43,7.52,7.31,0.20999999999999996,0.1800000000000006,60747,98273,38585,59688,-59688
2018-03-11,7.51,7.59,7.37,0.21999999999999975,0.14999999999999947,7.604,7.65,7.58,0.07000000000000028,0.009999999999999787,7.468,7.52,7.37,0.14999999999999947,0.08999999999999986,7.536,7.56,7.52,0.040000000000000036,0.0,44050,55519,31629,23890,-23890
2018-03-18,7.38,7.53,7.24,0.29000000000000004,-0.29000000000000004,7.514,7.59,7.43,0.16000000000000014,-0.03000000000000025,7.286,7.37,7.22,0.15000000000000036,-0.0600000000000005,7.356,7.49,7.25,0.2400000000000002,-0.1900000000000004,36886,47252,31384,15868,12708
2018-03-25,7.2125,7.28,7.07,0.20999999999999996,-0.1899999999999995,7.335,7.42,7.24,0.17999999999999972,-0.019999999999999574,7.0775,7.22,6.93,0.29000000000000004,-0.23999999999999932,7.155,7.27,7.0,0.2699999999999996,-0.11999999999999922,36053,45776,29967,15809,-7604
2018-04-01,6.956,7.22,6.74,0.47999999999999954,-0.3799999999999999,7.14,7.41,6.97,0.4400000000000004,-0.1899999999999995,6.796,6.98,6.62,0.3600000000000003,-0.28000000000000025,6.898,7.02,6.72,0.2999999999999998,-0.2999999999999998,52995,129363,32525,96838,95664
2018-04-08,7.068,7.26,6.79,0.46999999999999975,0.46999999999999975,7.242,7.3,7.13,0.16999999999999993,0.16999999999999993,7.018,7.13,6.79,0.33999999999999986,0.3099999999999996,7.14,7.24,6.99,0.25,0.22999999999999954,26828,30671,24731,5940,-1815
2018-04-15,6.9799999999999995,7.14,6.81,0.33000000000000007,-0.2599999999999998,7.15,7.23,7.03,0.20000000000000018,-0.20000000000000018,6.882,6.98,6.81,0.17000000000000082,-0.10000000000000053,6.976,7.09,6.88,0.20999999999999996,0.02999999999999936,34638,57212,19362,37850,-17666
2018-04-22,7.146,7.29,6.92,0.3700000000000001,0.29000000000000004,7.232,7.32,6.99,0.33000000000000007,0.2599999999999998,6.97,7.16,6.71,0.4500000000000002,0.4500000000000002,7.104,7.25,6.74,0.5099999999999998,0.4900000000000002,58725,136509,21355,115154,-27466
2018-04-29,7.176,7.25,7.1,0.15000000000000036,-0.10000000000000053,7.244,7.31,7.13,0.17999999999999972,-0.0699999999999994,7.08,7.17,6.91,0.2599999999999998,-0.08000000000000007,7.168,7.28,7.08,0.20000000000000018,-0.0600000000000005,43094,55314,33834,21480,15262
2018-05-06,7.136,7.27,7.06,0.20999999999999996,0.20999999999999996,7.244,7.3,7.2,0.09999999999999964,0.09999999999999964,7.101999999999999,7.21,7.02,0.1900000000000004,0.15000000000000036,7.186,7.24,7.13,0.11000000000000032,0.11000000000000032,44610,84589,22613,61976,-61976
2018-05-13,7.17,7.2,7.15,0.04999999999999982,-0.04999999999999982,7.282,7.33,7.24,0.08999999999999986,0.040000000000000036,7.132000000000001,7.15,7.09,0.0600000000000005,0.0,7.184,7.22,7.16,0.05999999999999961,0.03000000000000025,33946,53237,23356,29881,-5466
2018-05-20,7.386,7.48,7.29,0.1900000000000004,0.1900000000000004,7.516,7.61,7.42,0.1900000000000004,0.17999999999999972,7.342,7.43,7.21,0.21999999999999975,0.21999999999999975,7.474,7.59,7.37,0.21999999999999975,0.20000000000000018,65159,114402,37913,76489,-67178
2018-05-27,7.2875,7.44,7.21,0.23000000000000043,-0.23000000000000043,7.395,7.5,7.32,0.17999999999999972,-0.17999999999999972,7.18,7.2,7.14,0.0600000000000005,0.05000000000000071,7.22,7.29,7.14,0.15000000000000036,0.08000000000000007,69998,130439,26259,104180,-65861
2018-06-03,7.3420000000000005,7.42,7.23,0.1899999999999995,0.13999999999999968,7.426,7.5,7.32,0.17999999999999972,0.09999999999999964,7.292,7.39,7.21,0.17999999999999972,0.1200000000000001,7.37,7.49,7.23,0.2599999999999998,0.14999999999999947,23320,32732,10341,22391,-12003
2018-06-10,7.354,7.4,7.33,0.07000000000000028,0.0,7.412,7.5,7.35,0.15000000000000036,-0.08000000000000007,7.274,7.33,7.25,0.08000000000000007,-0.009999999999999787,7.324,7.38,7.26,0.1200000000000001,-0.040000000000000036,24553,43545,17003,26542,-22727
2018-06-17,7.402,7.53,7.25,0.28000000000000025,0.20999999999999996,7.432,7.53,7.28,0.25,0.1900000000000004,7.318,7.47,7.16,0.3099999999999996,0.22999999999999954,7.368,7.51,7.23,0.27999999999999936,0.20999999999999996,34390,44945,23935,21010,-1304
2018-06-24,7.632,7.8,7.47,0.33000000000000007,0.2999999999999998,7.736,7.82,7.5,0.3200000000000003,0.3200000000000003,7.59,7.75,7.38,0.3700000000000001,0.3700000000000001,7.692,7.79,7.48,0.3099999999999996,0.2999999999999998,45456,64264,29497,34767,-9864
2018-07-01,7.8725000000000005,7.95,7.8,0.15000000000000036,0.14000000000000057,7.9675,8.0,7.94,0.05999999999999961,-0.019999999999999574,7.75,7.81,7.64,0.16999999999999993,-0.11000000000000032,7.8925,7.93,7.83,0.09999999999999964,-0.009999999999999787,36747,52845,25622,27223,-27223
2018-07-08,7.998,8.05,7.96,0.09000000000000075,-0.040000000000000036,8.032,8.05,8.01,0.040000000000000924,0.009999999999999787,7.95,7.97,7.92,0.04999999999999982,-0.04999999999999982,7.992,8.04,7.97,0.0699999999999994,-0.020000000000000462,36098,62332,20189,42143,-35450
2018-07-15,7.944,8.09,7.85,0.2400000000000002,0.08999999999999986,8.028,8.09,7.94,0.14999999999999947,0.02999999999999936,7.862,7.99,7.79,0.20000000000000018,0.11000000000000032,7.942,8.03,7.85,0.17999999999999972,0.10999999999999943,51908,89895,33727,56168,-10770
2018-07-22,8.836,9.45,8.05,1.3999999999999986,1.3999999999999986,9.112,9.49,8.18,1.3100000000000005,1.290000000000001,8.784,9.33,8.05,1.2799999999999994,1.2799999999999994,9.008000000000001,9.46,8.17,1.290000000000001,1.290000000000001,467637,812445,169617,642828,48866
2018-07-29,9.692,9.82,9.5,0.3200000000000003,0.3200000000000003,9.888,9.98,9.8,0.17999999999999972,0.10999999999999943,9.602,9.78,9.48,0.29999999999999893,0.29999999999999893,9.854,9.92,9.76,0.16000000000000014,0.11000000000000121,276427,443982,129831,314151,-314151
2018-08-05,9.968,10.25,9.85,0.40000000000000036,0.40000000000000036,10.124,10.45,9.97,0.47999999999999865,0.47999999999999865,9.878,10.18,9.72,0.4599999999999991,0.40000000000000036,10.094,10.43,9.94,0.4900000000000002,0.4900000000000002,295746,463207,178658,284549,276642
2018-08-12,10.975999999999999,11.35,10.5,0.8499999999999996,0.6899999999999995,11.302,11.48,11.06,0.41999999999999993,0.1999999999999993,10.748,11.04,10.43,0.6099999999999994,0.3200000000000003,11.122,11.37,10.97,0.3999999999999986,-0.049999999999998934,458556,959688,235528,724160,-724160
2018-08-19,10.778,11.01,10.59,0.41999999999999993,-0.3699999999999992,10.904,11.15,10.74,0.41000000000000014,-0.41000000000000014,10.562,10.84,10.44,0.40000000000000036,-0.3000000000000007,10.712,10.89,10.58,0.3100000000000005,-0.2599999999999998,231009,339435,144663,194772,-58973
2018-08-26,10.626,10.83,10.52,0.3100000000000005,0.009999999999999787,10.808,10.98,10.68,0.3000000000000007,-0.040000000000000924,10.456,10.56,10.27,0.2900000000000009,0.14000000000000057,10.584,10.72,10.34,0.3800000000000008,0.2699999999999996,200843,320193,100874,219319,-118507
2018-09-02,10.4825,10.89,10.19,0.7000000000000011,0.3100000000000005,10.79,11.2,10.39,0.8099999999999987,0.6099999999999994,10.3475,10.83,10.12,0.7100000000000009,0.6300000000000008,10.575,10.85,10.28,0.5700000000000003,0.4800000000000004,398529,696403,120982,575421,489831
2018-09-09,10.668,10.94,10.49,0.4499999999999993,-0.4499999999999993,10.724,10.97,10.54,0.4300000000000015,-0.3500000000000014,10.42,10.85,10.14,0.7099999999999991,-0.5899999999999999,10.596,10.89,10.43,0.46000000000000085,-0.3000000000000007,171582,241223,125903,115320,-3045
2018-09-16,9.956,10.48,9.69,0.7900000000000009,-0.40000000000000036,10.102,10.5,9.77,0.7300000000000004,-0.3100000000000005,9.638,9.95,9.43,0.5199999999999996,0.5199999999999996,9.834,10.1,9.6,0.5,0.41000000000000014,212402,422847,116875,305972,-209525
