Date,CGNX_Open_average,CGNX_Open_max,CGNX_Open_min,CGNX_Open_volatility,CGNX_Open_change,CGNX_High_average,CGNX_High_max,CGNX_High_min,CGNX_High_volatility,CGNX_High_change,CGNX_Low_average,CGNX_Low_max,CGNX_Low_min,CGNX_Low_volatility,CGNX_Low_change,CGNX_Close_average,CGNX_Close_max,CGNX_Close_min,CGNX_Close_volatility,CGNX_Close_change,CGNX_Volume_average,CGNX_Volume_max,CGNX_Volume_min,CGNX_Volume_volatility,CGNX_Volume_change
2018-01-14,68.392,69.12,67.64,1.480000000000004,0.8100000000000023,69.344,69.96,68.68,1.279999999999987,-0.3199999999999932,67.866,68.39,67.37,1.019999999999996,0.8799999999999955,68.428,69.06,67.42,1.6400000000000006,1.5799999999999983,1339591,1529599,1087548,442051,-246408
2018-01-21,68.218,69.58,66.46,3.1200000000000045,-2.8300000000000125,68.486,70.0,66.68,3.319999999999993,-3.319999999999993,66.618,69.07,64.72,4.349999999999994,-4.349999999999994,67.304,69.62,65.32,4.300000000000011,-4.300000000000011,1507348,2111445,1068496,1042949,640806
2018-01-28,62.374,64.55,59.52,5.029999999999994,-5.029999999999994,63.07,64.75,60.07,4.68,-4.68,60.592,62.35,56.33,6.020000000000003,-6.020000000000003,61.346000000000004,63.49,56.6,6.890000000000001,-6.890000000000001,2116699,3426276,1305749,2120527,1033447
2018-02-04,55.812,57.55,54.24,3.309999999999995,1.3100000000000023,56.962,58.1,55.52,2.5799999999999983,-2.1000000000000014,53.972,56.55,52.55,4.0,0.8200000000000003,55.696,57.94,53.65,4.289999999999999,-3.049999999999997,2222203,3110532,1510019,1600513,-1093411
2018-02-11,55.6075,59.87,52.75,7.119999999999997,-2.020000000000003,57.79,60.47,56.15,4.32,0.25,54.68,57.13,52.0,5.130000000000003,-2.549999999999997,56.9475,58.8,55.17,3.6299999999999955,0.6000000000000014,4017450,8244549,2441940,5802609,5802609
2018-02-18,55.418,56.9,54.22,2.6799999999999997,-0.7199999999999989,56.346,58.03,54.37,3.6600000000000037,-2.8100000000000023,54.402,56.6,53.12,3.480000000000004,-1.8800000000000026,55.202,56.97,53.88,3.0899999999999963,-2.559999999999995,3421754,4508767,1992054,2516713,-737890
2018-02-25,53.16,54.0,52.34,1.6599999999999966,-1.5600000000000023,53.856,54.65,52.92,1.7299999999999969,-1.6599999999999966,52.498,53.44,51.46,1.9799999999999969,-1.519999999999996,53.160000000000004,53.71,52.52,1.1899999999999977,-1.029999999999994,1759505,2102028,1469036,632992,-295397
2018-03-04,54.352,56.41,52.53,3.8799999999999955,3.8799999999999955,55.556,57.45,53.67,3.780000000000001,3.780000000000001,54.016,56.3,52.53,3.769999999999996,3.769999999999996,55.012,56.31,53.1,3.210000000000001,3.210000000000001,1722946,2089773,1501673,588100,-311375
2018-03-11,55.182,56.82,54.64,2.1799999999999997,-2.1799999999999997,55.653999999999996,57.18,54.8,2.3800000000000026,-2.3800000000000026,54.158,54.77,53.29,1.480000000000004,-1.480000000000004,54.782,55.3,54.43,0.8699999999999974,-0.5,1915941,2604868,1395579,1209289,617654
2018-03-18,54.61,56.0,53.52,2.479999999999997,-0.8799999999999955,55.402,56.52,54.16,2.3600000000000065,-2.1600000000000037,53.882,55.54,52.7,2.8399999999999963,-1.6899999999999977,54.56,56.15,52.75,3.3999999999999986,-2.1000000000000014,2296958,2920220,1794504,1125716,-238898
2018-03-25,52.597500000000004,54.45,51.1,3.3500000000000014,-2.710000000000001,53.3,55.01,51.97,3.039999999999999,-3.039999999999999,50.7025,53.01,48.46,4.549999999999997,-4.549999999999997,51.2275,53.33,48.82,4.509999999999998,-4.509999999999998,2850151,3258888,2106515,1152373,-440306
2018-04-01,49.876,50.69,49.47,1.2199999999999989,-0.09000000000000341,50.704,51.93,50.27,1.6599999999999966,0.18999999999999773,49.204,50.23,48.56,1.6699999999999946,0.29999999999999716,49.912,50.34,49.29,1.0500000000000043,-0.3499999999999943,2256401,3272399,1533516,1738883,-1367629
2018-04-08,50.278,50.95,49.25,1.7000000000000028,1.4500000000000028,50.928,51.22,50.61,0.6099999999999994,0.35999999999999943,49.578,50.24,48.04,2.200000000000003,1.9100000000000037,50.546,50.85,50.26,0.5900000000000034,0.39000000000000057,2127219,4090244,1191921,2898323,-2025754
2018-04-15,50.702,51.66,49.59,2.069999999999993,-0.3500000000000014,51.292,51.97,50.77,1.1999999999999957,-0.8699999999999974,49.848,50.67,49.35,1.3200000000000003,-1.240000000000002,50.550000000000004,51.59,49.67,1.9200000000000017,-1.9200000000000017,2000329,2878565,1520240,1358325,1358325
2018-04-22,47.716,49.92,46.11,3.8100000000000023,-3.8100000000000023,48.032000000000004,50.31,46.89,3.4200000000000017,-3.4200000000000017,46.514,47.87,45.1,2.769999999999996,-2.769999999999996,47.084,48.39,46.21,2.1799999999999997,-2.1400000000000006,2315887,3642490,1218335,2424155,2424155
2018-04-29,44.458,46.18,40.0,6.18,5.509999999999998,46.644,48.11,45.79,2.3200000000000003,0.5399999999999991,43.982,45.33,39.9,5.43,5.380000000000003,46.160000000000004,47.17,45.06,2.1099999999999994,0.240000000000002,4664588,12230766,2220365,10010401,-9238455
2018-05-06,47.684,48.5,46.02,2.479999999999997,2.479999999999997,48.536,49.65,47.1,2.549999999999997,2.549999999999997,47.518,48.5,46.0,2.5,2.5,48.26,49.21,47.02,2.1899999999999977,2.1899999999999977,1728693,2245537,1271841,973696,-384885
2018-05-13,47.308,48.85,45.75,3.1000000000000014,-3.1000000000000014,47.882,49.15,46.73,2.4200000000000017,-2.289999999999999,46.29,47.27,45.32,1.9500000000000028,-1.8900000000000006,46.72,48.27,45.45,2.8200000000000003,-1.6600000000000037,1951532,2720448,1459347,1261101,-826944
2018-05-20,46.235,46.6,45.96,0.6400000000000006,0.39000000000000057,46.7375,46.85,46.61,0.240000000000002,0.060000000000002274,45.894999999999996,46.23,45.67,0.5599999999999952,0.4799999999999969,46.555,46.71,46.34,0.36999999999999744,0.36999999999999744,1011257,1288052,837910,450142,-450142
2018-05-27,46.524,47.18,46.14,1.0399999999999991,-0.3299999999999983,47.15,48.17,46.63,1.5399999999999991,-1.3299999999999983,46.012,46.54,45.15,1.3900000000000006,-0.46000000000000085,46.467999999999996,47.07,45.71,1.3599999999999994,-0.2700000000000031,1203059,1612255,814345,797910,-797910
2018-06-03,46.946,47.26,46.65,0.6099999999999994,0.259999999999998,47.32,47.64,46.98,0.6600000000000037,-0.3100000000000023,46.372,46.76,46.16,0.6000000000000014,-0.36999999999999744,46.876,47.52,46.42,1.1000000000000014,-0.4899999999999949,977648,1341809,684556,657253,-28831
2018-06-10,46.02,46.5,45.34,1.1599999999999966,-1.0699999999999932,46.506,46.94,46.0,0.9399999999999977,-0.6700000000000017,45.546,46.18,44.97,1.2100000000000009,-0.8900000000000006,46.012,46.48,45.68,0.7999999999999972,-0.6499999999999986,1313774,2019738,948917,1070821,320927
2018-06-17,45.372,45.73,44.91,0.8200000000000003,-0.46000000000000085,45.58,46.0,44.96,1.0399999999999991,-0.6499999999999986,44.564,45.14,43.26,1.8800000000000026,-1.2000000000000028,45.002,45.47,43.74,1.7299999999999969,-1.5300000000000011,1115242,1934958,592519,1342439,17708
2018-06-24,44.034,44.39,43.67,0.7199999999999989,0.6199999999999974,44.772,45.42,44.35,1.0700000000000003,0.3500000000000014,43.594,44.07,42.95,1.1199999999999974,0.22999999999999687,44.176,44.61,43.74,0.8699999999999974,0.5,943037,1076918,842568,234350,-5987
2018-07-01,45.370000000000005,46.52,44.64,1.8800000000000026,1.8800000000000026,46.0475,47.07,44.97,2.1000000000000014,2.1000000000000014,44.965,46.22,43.87,2.3500000000000014,2.3500000000000014,45.85,46.99,44.5,2.490000000000002,2.490000000000002,845372,1219956,537508,682448,173001
2018-07-08,46.406,47.76,45.57,2.1899999999999977,-1.5200000000000031,46.796,48.39,45.8,2.5900000000000034,-2.490000000000002,45.572,47.12,45.01,2.1099999999999994,-1.9099999999999966,46.038,48.3,45.28,3.019999999999996,-2.8699999999999974,1257015,1811394,747113,1064281,-644277
2018-07-15,45.222,45.41,44.94,0.46999999999999886,-0.4200000000000017,45.488,45.78,45.07,0.7100000000000009,-0.6300000000000026,44.646,45.17,43.81,1.3599999999999994,-1.1899999999999977,45.15,45.58,44.81,0.769999999999996,-0.7299999999999969,926334,1161626,790285,371341,152897
2018-07-22,45.48,46.83,44.53,2.299999999999997,0.7800000000000011,46.12,47.03,45.46,1.5700000000000003,0.4100000000000037,44.626,45.22,44.18,1.0399999999999991,-0.03999999999999915,45.204,46.36,44.25,2.1099999999999994,-0.25,1061301,1330093,792889,537204,537204
2018-07-29,51.132,52.74,48.5,4.240000000000002,4.240000000000002,53.104,54.43,52.45,1.9799999999999969,-1.2299999999999969,50.588,52.42,48.5,3.9200000000000017,3.9200000000000017,52.332,52.95,51.22,1.730000000000004,0.1700000000000017,2350855,4953212,1308201,3645011,-3625444
2018-08-05,52.934,53.44,52.41,1.0300000000000011,-0.39000000000000057,53.288,53.67,52.76,0.9100000000000037,-0.740000000000002,52.402,52.79,51.9,0.8900000000000006,-0.6400000000000006,52.833999999999996,53.26,51.98,1.2800000000000011,-1.2800000000000011,1036674,1191614,763661,427953,29213
2018-08-12,52.282,52.46,52.0,0.46000000000000085,0.36999999999999744,52.674,52.8,52.42,0.37999999999999545,0.0799999999999983,51.896,52.19,51.4,0.7899999999999991,0.11999999999999744,52.454,52.61,52.3,0.3100000000000023,-0.07000000000000028,917022,1308562,530797,777765,-695092
2018-08-19,52.486,53.2,51.75,1.4500000000000028,-0.7299999999999969,53.162,53.63,52.35,1.2800000000000011,-0.3100000000000023,52.092,52.72,51.22,1.5,-0.3400000000000034,52.696,53.23,51.68,1.5499999999999972,-0.759999999999998,827448,1005718,567812,437906,-33358
2018-08-26,53.07,53.32,52.82,0.5,0.5,53.6525,53.89,53.27,0.6199999999999974,0.3299999999999983,52.82,53.22,52.32,0.8999999999999986,0.490000000000002,53.349999999999994,53.8,53.05,0.75,0.75,901324,1001086,771581,229505,-184291
2018-09-02,53.03,53.72,52.48,1.240000000000002,-0.6099999999999994,53.668,54.6,53.02,1.5799999999999983,0.7700000000000031,52.62,53.11,52.23,0.8800000000000026,0.1599999999999966,53.186,54.32,52.57,1.75,0.9500000000000028,871844,1232551,696372,536179,536179
