Date,First Trust NASDAQ SmartphoneEtf_Open_average,First Trust NASDAQ SmartphoneEtf_Open_max,First Trust NASDAQ SmartphoneEtf_Open_min,First Trust NASDAQ SmartphoneEtf_Open_volatility,First Trust NASDAQ SmartphoneEtf_Open_change,First Trust NASDAQ SmartphoneEtf_High_average,First Trust NASDAQ SmartphoneEtf_High_max,First Trust NASDAQ SmartphoneEtf_High_min,First Trust NASDAQ SmartphoneEtf_High_volatility,First Trust NASDAQ SmartphoneEtf_High_change,First Trust NASDAQ SmartphoneEtf_Low_average,First Trust NASDAQ SmartphoneEtf_Low_max,First Trust NASDAQ SmartphoneEtf_Low_min,First Trust NASDAQ SmartphoneEtf_Low_volatility,First Trust NASDAQ SmartphoneEtf_Low_change,First Trust NASDAQ SmartphoneEtf_Close_average,First Trust NASDAQ SmartphoneEtf_Close_max,First Trust NASDAQ SmartphoneEtf_Close_min,First Trust NASDAQ SmartphoneEtf_Close_volatility,First Trust NASDAQ SmartphoneEtf_Close_change
2018-10-28,45.77,45.77,45.77,0.0,0.0,45.83,45.83,45.83,0.0,0.0,45.29,45.29,45.29,0.0,0.0,45.29,45.29,45.29,0.0,0.0
2018-11-04,46.44,46.44,46.44,0.0,0.0,46.44,46.44,46.44,0.0,0.0,46.17,46.17,46.17,0.0,0.0,46.2,46.2,46.2,0.0,0.0
2018-11-11,45.11,45.11,45.11,0.0,0.0,45.11,45.11,45.11,0.0,0.0,45.05,45.05,45.05,0.0,0.0,45.05,45.05,45.05,0.0,0.0
2018-11-18,44.51,44.51,44.51,0.0,0.0,44.59,44.59,44.59,0.0,0.0,44.36,44.36,44.36,0.0,0.0,44.59,44.59,44.59,0.0,0.0
2018-11-25,46.0,46.0,46.0,0.0,0.0,46.05,46.05,46.05,0.0,0.0,45.84,45.84,45.84,0.0,0.0,46.05,46.05,46.05,0.0,0.0
2018-12-02,44.56,44.56,44.56,0.0,0.0,44.66,44.66,44.66,0.0,0.0,44.25,44.25,44.25,0.0,0.0,44.25,44.25,44.25,0.0,0.0
2018-12-09,44.93,44.93,44.93,0.0,0.0,45.02,45.02,45.02,0.0,0.0,44.93,44.93,44.93,0.0,0.0,45.02,45.02,45.02,0.0,0.0
2018-12-16,42.72,42.72,42.72,0.0,0.0,42.72,42.72,42.72,0.0,0.0,41.79,41.79,41.79,0.0,0.0,41.79,41.79,41.79,0.0,0.0
2018-12-23,42.92,42.92,42.92,0.0,0.0,42.92,42.92,42.92,0.0,0.0,42.55,42.55,42.55,0.0,0.0,42.67,42.67,42.67,0.0,0.0
2018-12-30,42.64,42.64,42.64,0.0,0.0,42.82,42.82,42.82,0.0,0.0,42.63,42.63,42.63,0.0,0.0,42.82,42.82,42.82,0.0,0.0
2019-01-06,43.85,43.85,43.85,0.0,0.0,43.87,43.87,43.87,0.0,0.0,43.85,43.85,43.85,0.0,0.0,43.87,43.87,43.87,0.0,0.0
2019-01-13,44.49,44.49,44.49,0.0,0.0,44.84,44.84,44.84,0.0,0.0,44.49,44.49,44.49,0.0,0.0,44.84,44.84,44.84,0.0,0.0
2019-01-20,45.64,45.64,45.64,0.0,0.0,45.91,45.91,45.91,0.0,0.0,45.64,45.64,45.64,0.0,0.0,45.84,45.84,45.84,0.0,0.0
2019-01-27,46.1,46.1,46.1,0.0,0.0,46.1,46.1,46.1,0.0,0.0,46.08,46.08,46.08,0.0,0.0,46.08,46.08,46.08,0.0,0.0
2019-02-03,46.04,46.04,46.04,0.0,0.0,46.04,46.04,46.04,0.0,0.0,46.04,46.04,46.04,0.0,0.0,46.04,46.04,46.04,0.0,0.0
2019-02-10,47.41,47.41,47.41,0.0,0.0,47.41,47.41,47.41,0.0,0.0,47.41,47.41,47.41,0.0,0.0,47.41,47.41,47.41,0.0,0.0
2019-02-17,48.29,48.29,48.29,0.0,0.0,48.29,48.29,48.29,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.28,48.28,48.28,0.0,0.0
2019-02-24,48.22,48.22,48.22,0.0,0.0,48.22,48.22,48.22,0.0,0.0,48.22,48.22,48.22,0.0,0.0,48.22,48.22,48.22,0.0,0.0
2019-03-03,47.08,47.08,47.08,0.0,0.0,47.13,47.13,47.13,0.0,0.0,46.95,46.95,46.95,0.0,0.0,47.04,47.04,47.04,0.0,0.0
2019-03-10,48.63,48.63,48.63,0.0,0.0,48.74,48.74,48.74,0.0,0.0,48.63,48.63,48.63,0.0,0.0,48.74,48.74,48.74,0.0,0.0
2019-03-17,49.07,49.07,49.07,0.0,0.0,49.17,49.17,49.17,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.54,48.54,48.54,0.0,0.0
2019-03-24,48.51,48.51,48.51,0.0,0.0,48.68,48.68,48.68,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.68,48.68,48.68,0.0,0.0
2019-03-31,50.34,50.34,50.34,0.0,0.0,50.34,50.34,50.34,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.31,50.31,50.31,0.0,0.0
2019-04-07,50.35,50.35,50.35,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.26,50.26,50.26,0.0,0.0
2019-04-14,51.29,51.29,51.29,0.0,0.0,51.45,51.45,51.45,0.0,0.0,51.29,51.29,51.29,0.0,0.0,51.36,51.36,51.36,0.0,0.0
2019-04-21,50.92,50.92,50.92,0.0,0.0,51.12,51.12,51.12,0.0,0.0,50.92,50.92,50.92,0.0,0.0,51.12,51.12,51.12,0.0,0.0
2019-04-28,51.44,51.44,51.44,0.0,0.0,51.62,51.62,51.62,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.53,51.53,51.53,0.0,0.0
2019-05-05,48.57,48.57,48.57,0.0,0.0,49.2,49.2,49.2,0.0,0.0,48.28,48.28,48.28,0.0,0.0,49.05,49.05,49.05,0.0,0.0
2019-05-12,47.55,47.55,47.55,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.33,47.33,47.33,0.0,0.0,47.35,47.35,47.35,0.0,0.0
2019-05-19,46.5,46.5,46.5,0.0,0.0,46.61,46.61,46.61,0.0,0.0,46.5,46.5,46.5,0.0,0.0,46.61,46.61,46.61,0.0,0.0
2019-05-26,46.32,46.32,46.32,0.0,0.0,46.32,46.32,46.32,0.0,0.0,45.88,45.88,45.88,0.0,0.0,45.96,45.96,45.96,0.0,0.0
2019-06-02,47.55,47.55,47.55,0.0,0.0,47.96,47.96,47.96,0.0,0.0,47.51,47.51,47.51,0.0,0.0,47.72,47.72,47.72,0.0,0.0
2019-06-09,48.11,48.11,48.11,0.0,0.0,48.11,48.11,48.11,0.0,0.0,47.41,47.41,47.41,0.0,0.0,47.54,47.54,47.54,0.0,0.0
2019-06-16,48.71,48.71,48.71,0.0,0.0,49.35,49.35,49.35,0.0,0.0,48.71,48.71,48.71,0.0,0.0,49.16,49.16,49.16,0.0,0.0
2019-06-23,49.33,49.33,49.33,0.0,0.0,49.47,49.47,49.47,0.0,0.0,49.0,49.0,49.0,0.0,0.0,49.19,49.19,49.19,0.0,0.0
2019-06-30,49.97,49.97,49.97,0.0,0.0,49.97,49.97,49.97,0.0,0.0,49.43,49.43,49.43,0.0,0.0,49.75,49.75,49.75,0.0,0.0
2019-07-07,50.23,50.23,50.23,0.0,0.0,50.26,50.26,50.26,0.0,0.0,49.97,49.97,49.97,0.0,0.0,50.19,50.19,50.19,0.0,0.0
2019-07-14,50.48,50.48,50.48,0.0,0.0,50.48,50.48,50.48,0.0,0.0,49.96,49.96,49.96,0.0,0.0,50.03,50.03,50.03,0.0,0.0
2019-07-21,51.18,51.18,51.18,0.0,0.0,51.18,51.18,51.18,0.0,0.0,50.6,50.6,50.6,0.0,0.0,51.03,51.03,51.03,0.0,0.0
2019-07-28,49.56,49.56,49.56,0.0,0.0,49.56,49.56,49.56,0.0,0.0,48.77,48.77,48.77,0.0,0.0,49.26,49.26,49.26,0.0,0.0
2019-08-04,49.59,49.59,49.59,0.0,0.0,49.59,49.59,49.59,0.0,0.0,48.9,48.9,48.9,0.0,0.0,49.37,49.37,49.37,0.0,0.0
2019-08-11,48.25,48.25,48.25,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.25,48.25,48.25,0.0,0.0,48.73,48.73,48.73,0.0,0.0
2019-08-18,48.78,48.78,48.78,0.0,0.0,49.02,49.02,49.02,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.76,47.76,47.76,0.0,0.0
2019-08-25,49.37,49.37,49.37,0.0,0.0,49.37,49.37,49.37,0.0,0.0,48.85,48.85,48.85,0.0,0.0,49.03,49.03,49.03,0.0,0.0
2019-09-01,50.57,50.57,50.57,0.0,0.0,50.6,50.6,50.6,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.33,50.33,50.33,0.0,0.0
2019-09-08,51.36,51.36,51.36,0.0,0.0,51.55,51.55,51.55,0.0,0.0,51.23,51.23,51.23,0.0,0.0,51.29,51.29,51.29,0.0,0.0
2019-09-15,51.11,51.11,51.11,0.0,0.0,51.54,51.54,51.54,0.0,0.0,51.02,51.02,51.02,0.0,0.0,51.1,51.1,51.1,0.0,0.0
2019-09-22,50.78,50.78,50.78,0.0,0.0,50.78,50.78,50.78,0.0,0.0,49.8,49.8,49.8,0.0,0.0,50.07,50.07,50.07,0.0,0.0
2019-09-29,50.01,50.01,50.01,0.0,0.0,50.4,50.4,50.4,0.0,0.0,49.98,49.98,49.98,0.0,0.0,50.32,50.32,50.32,0.0,0.0
2019-10-06,51.2,51.2,51.2,0.0,0.0,51.36,51.36,51.36,0.0,0.0,50.94,50.94,50.94,0.0,0.0,50.94,50.94,50.94,0.0,0.0
2019-10-13,51.9,51.9,51.9,0.0,0.0,51.9,51.9,51.9,0.0,0.0,51.14,51.14,51.14,0.0,0.0,51.41,51.41,51.41,0.0,0.0
2019-10-20,52.03,52.03,52.03,0.0,0.0,52.1,52.1,52.1,0.0,0.0,51.8,51.8,51.8,0.0,0.0,52.05,52.05,52.05,0.0,0.0
2019-10-27,52.41,52.41,52.41,0.0,0.0,52.97,52.97,52.97,0.0,0.0,52.41,52.41,52.41,0.0,0.0,52.95,52.95,52.95,0.0,0.0
2019-11-03,53.5,53.5,53.5,0.0,0.0,53.59,53.59,53.59,0.0,0.0,53.29,53.29,53.29,0.0,0.0,53.39,53.39,53.39,0.0,0.0
2019-11-10,53.56,53.56,53.56,0.0,0.0,53.75,53.75,53.75,0.0,0.0,53.31,53.31,53.31,0.0,0.0,53.31,53.31,53.31,0.0,0.0
2019-11-17,53.01,53.01,53.01,0.0,0.0,53.01,53.01,53.01,0.0,0.0,52.35,52.35,52.35,0.0,0.0,52.72,52.72,52.72,0.0,0.0
2019-11-24,53.14,53.14,53.14,0.0,0.0,53.14,53.14,53.14,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.91,52.91,52.91,0.0,0.0
2019-12-01,53.12,53.12,53.12,0.0,0.0,53.12,53.12,53.12,0.0,0.0,52.74,52.74,52.74,0.0,0.0,53.0,53.0,53.0,0.0,0.0
2019-12-08,54.3,54.3,54.3,0.0,0.0,54.37,54.37,54.37,0.0,0.0,53.71,53.71,53.71,0.0,0.0,54.03,54.03,54.03,0.0,0.0
2019-12-15,55.1,55.1,55.1,0.0,0.0,55.1,55.1,55.1,0.0,0.0,54.77,54.77,54.77,0.0,0.0,54.95,54.95,54.95,0.0,0.0
2019-12-22,55.35,55.35,55.35,0.0,0.0,55.35,55.35,55.35,0.0,0.0,54.91,54.91,54.91,0.0,0.0,54.99,54.99,54.99,0.0,0.0
2019-12-29,54.62,54.62,54.62,0.0,0.0,55.34,55.34,55.34,0.0,0.0,54.62,54.62,54.62,0.0,0.0,54.96,54.96,54.96,0.0,0.0
