Date,NCTY_stock_Open_average,NCTY_stock_Open_max,NCTY_stock_Open_min,NCTY_stock_Open_volatility,NCTY_stock_Open_change,NCTY_stock_High_average,NCTY_stock_High_max,NCTY_stock_High_min,NCTY_stock_High_volatility,NCTY_stock_High_change,NCTY_stock_Low_average,NCTY_stock_Low_max,NCTY_stock_Low_min,NCTY_stock_Low_volatility,NCTY_stock_Low_change,NCTY_stock_Close_average,NCTY_stock_Close_max,NCTY_stock_Close_min,NCTY_stock_Close_volatility,NCTY_stock_Close_change,NCTY_stock_Volume_average,NCTY_stock_Volume_max,NCTY_stock_Volume_min,NCTY_stock_Volume_volatility,NCTY_stock_Volume_change
2018-01-14,3.7800000000000002,4.44,3.45,0.9900000000000002,-0.9900000000000002,3.9675000000000002,5.04,3.45,1.5899999999999999,-1.5899999999999999,3.237,3.42,3.09,0.33000000000000007,-0.23999999999999977,3.4275,3.54,3.24,0.2999999999999998,-0.2999999999999998,1491312,4707444,173978,4533466,-4533466
2018-01-21,2.8489999999999998,3.15,2.752,0.39800000000000013,-0.35699999999999976,2.996,3.21,2.866,0.34399999999999986,-0.27600000000000025,2.6772,2.82,2.55,0.27,-0.08999999999999986,2.7898,2.91,2.67,0.2400000000000002,-0.0900000000000003,226982,289548,137689,151859,-25058
2018-01-28,2.763,3.03,2.61,0.41999999999999993,-0.1200000000000001,2.8554,3.06,2.667,0.39300000000000024,-0.33000000000000007,2.5392,2.73,2.406,0.32399999999999984,-0.32399999999999984,2.5806,2.76,2.415,0.34499999999999975,-0.34499999999999975,334994,859993,133132,726861,-112086
2018-02-04,2.2016,2.46,2.064,0.3959999999999999,-0.3959999999999999,2.2812,2.52,2.127,0.39300000000000024,-0.39300000000000024,2.046,2.19,1.92,0.27,-0.27,2.0892,2.19,1.9709999999999999,0.21900000000000008,-0.21900000000000008,159815,323925,93675,230250,-19968
2018-02-11,2.1750000000000003,2.31,1.98,0.33000000000000007,0.33000000000000007,2.274,2.37,2.16,0.20999999999999996,0.17999999999999972,2.1072,2.22,1.98,0.2400000000000002,0.1499999999999999,2.1898,2.34,2.102,0.238,0.028000000000000025,77547,159448,39346,120102,-25650
2018-02-18,2.11875,2.147,2.085,0.06199999999999983,-0.06199999999999983,2.20575,2.244,2.145,0.0990000000000002,-0.08999999999999986,2.08875,2.1,2.07,0.03000000000000025,-0.015000000000000124,2.109,2.13,2.085,0.04499999999999993,-0.02699999999999969,52936,67716,27145,40571,-40571
2018-02-25,2.0054,2.103,1.953,0.15000000000000013,-0.12200000000000033,2.0658,2.175,2.01,0.16500000000000004,-0.16500000000000004,1.95,1.98,1.89,0.09000000000000008,-0.09000000000000008,1.9998,2.1,1.9580000000000002,0.1419999999999999,-0.1419999999999999,39890,70945,23181,47764,19381
2018-03-04,2.0262000000000002,2.099,1.95,0.14900000000000024,0.0950000000000002,2.1436,2.22,2.033,0.18700000000000028,0.12700000000000022,1.9776,2.04,1.9080000000000001,0.1319999999999999,0.1319999999999999,2.0828,2.1180000000000003,1.995,0.12300000000000022,0.121,80868,160222,39736,120486,7849
2018-03-11,2.0964,2.1319999999999997,2.013,0.11899999999999977,-0.028999999999999915,2.1564,2.22,2.0909999999999997,0.12900000000000045,-0.08599999999999985,2.0316,2.1,1.98,0.1200000000000001,-0.10499999999999998,2.0587999999999997,2.131,2.01,0.121,-0.11799999999999988,62707,114328,16348,97980,20462
2018-03-18,2.014,2.04,1.9809999999999999,0.05900000000000016,-0.05900000000000016,2.0652,2.094,2.0069999999999997,0.08700000000000019,-0.08700000000000019,1.9596,2.01,1.77,0.23999999999999977,-0.23999999999999977,1.9776,2.035,1.7930000000000001,0.242,-0.22599999999999998,50100,103182,26183,76999,52514
2018-03-25,1.6357499999999998,1.8769999999999998,1.3869999999999998,0.49,-0.49,1.677,1.8769999999999998,1.5,0.3769999999999998,-0.3769999999999998,1.4949999999999999,1.68,1.3559999999999999,0.32400000000000007,-0.30000000000000004,1.55,1.6840000000000002,1.425,0.2590000000000001,-0.18400000000000016,61948,93796,25956,67840,-31119
2018-04-01,1.432,1.501,1.38,0.121,-0.10099999999999998,1.5484,1.62,1.4680000000000002,0.1519999999999999,-0.1519999999999999,1.388,1.3980000000000001,1.38,0.018000000000000238,-0.002000000000000224,1.429,1.501,1.389,0.11199999999999988,0.001000000000000112,20921,27885,10872,17013,-15512
2018-04-08,1.5214,1.6380000000000001,1.4280000000000002,0.20999999999999996,0.20999999999999996,1.602,1.74,1.47,0.27,0.27,1.49,1.59,1.406,0.18400000000000016,0.18400000000000016,1.536,1.621,1.463,0.15799999999999992,0.15799999999999992,99980,199475,17732,181743,181743
