Date,WisdomTree US SmallCap Quality Dividend GrowthEtf_Open_average,WisdomTree US SmallCap Quality Dividend GrowthEtf_Open_max,WisdomTree US SmallCap Quality Dividend GrowthEtf_Open_min,WisdomTree US SmallCap Quality Dividend GrowthEtf_Open_volatility,WisdomTree US SmallCap Quality Dividend GrowthEtf_Open_change,WisdomTree US SmallCap Quality Dividend GrowthEtf_High_average,WisdomTree US SmallCap Quality Dividend GrowthEtf_High_max,WisdomTree US SmallCap Quality Dividend GrowthEtf_High_min,WisdomTree US SmallCap Quality Dividend GrowthEtf_High_volatility,WisdomTree US SmallCap Quality Dividend GrowthEtf_High_change,WisdomTree US SmallCap Quality Dividend GrowthEtf_Low_average,WisdomTree US SmallCap Quality Dividend GrowthEtf_Low_max,WisdomTree US SmallCap Quality Dividend GrowthEtf_Low_min,WisdomTree US SmallCap Quality Dividend GrowthEtf_Low_volatility,WisdomTree US SmallCap Quality Dividend GrowthEtf_Low_change,WisdomTree US SmallCap Quality Dividend GrowthEtf_Close_average,WisdomTree US SmallCap Quality Dividend GrowthEtf_Close_max,WisdomTree US SmallCap Quality Dividend GrowthEtf_Close_min,WisdomTree US SmallCap Quality Dividend GrowthEtf_Close_volatility,WisdomTree US SmallCap Quality Dividend GrowthEtf_Close_change
2018-03-25,34.1,34.1,34.1,0.0,0.0,34.44,34.44,34.44,0.0,0.0,34.1,34.1,34.1,0.0,0.0,34.35,34.35,34.35,0.0,0.0
2018-04-01,34.8,34.8,34.8,0.0,0.0,34.82,34.82,34.82,0.0,0.0,34.13,34.13,34.13,0.0,0.0,34.31,34.31,34.31,0.0,0.0
2018-04-08,34.66,34.66,34.66,0.0,0.0,34.66,34.66,34.66,0.0,0.0,34.56,34.56,34.56,0.0,0.0,34.59,34.59,34.59,0.0,0.0
2018-04-15,35.01,35.01,35.01,0.0,0.0,35.01,35.01,35.01,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.75,34.75,34.75,0.0,0.0
2018-04-22,34.94,34.94,34.94,0.0,0.0,34.98,34.98,34.98,0.0,0.0,34.86,34.86,34.86,0.0,0.0,34.89,34.89,34.89,0.0,0.0
2018-04-29,34.38,34.38,34.38,0.0,0.0,34.94,34.94,34.94,0.0,0.0,34.36,34.36,34.36,0.0,0.0,34.76,34.76,34.76,0.0,0.0
2018-05-06,35.59,35.59,35.59,0.0,0.0,35.64,35.64,35.64,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.63,35.63,35.63,0.0,0.0
2018-05-13,36.09,36.09,36.09,0.0,0.0,36.12,36.12,36.12,0.0,0.0,36.06,36.06,36.06,0.0,0.0,36.08,36.08,36.08,0.0,0.0
2018-05-20,36.19,36.19,36.19,0.0,0.0,36.19,36.19,36.19,0.0,0.0,36.01,36.01,36.01,0.0,0.0,36.1,36.1,36.1,0.0,0.0
2018-05-27,36.2,36.2,36.2,0.0,0.0,36.31,36.31,36.31,0.0,0.0,36.17,36.17,36.17,0.0,0.0,36.24,36.24,36.24,0.0,0.0
2018-06-03,37.09,37.09,37.09,0.0,0.0,37.1,37.1,37.1,0.0,0.0,36.98,36.98,36.98,0.0,0.0,37.04,37.04,37.04,0.0,0.0
2018-06-10,36.98,36.98,36.98,0.0,0.0,37.29,37.29,37.29,0.0,0.0,36.95,36.95,36.95,0.0,0.0,37.29,37.29,37.29,0.0,0.0
2018-06-17,37.49,37.49,37.49,0.0,0.0,37.55,37.55,37.55,0.0,0.0,37.43,37.43,37.43,0.0,0.0,37.43,37.43,37.43,0.0,0.0
2018-06-24,36.93,36.93,36.93,0.0,0.0,36.98,36.98,36.98,0.0,0.0,36.69,36.69,36.69,0.0,0.0,36.69,36.69,36.69,0.0,0.0
2018-07-01,37.42,37.42,37.42,0.0,0.0,37.7,37.7,37.7,0.0,0.0,37.42,37.42,37.42,0.0,0.0,37.61,37.61,37.61,0.0,0.0
2018-07-08,37.49,37.49,37.49,0.0,0.0,37.66,37.66,37.66,0.0,0.0,37.41,37.41,37.41,0.0,0.0,37.41,37.41,37.41,0.0,0.0
2018-07-15,37.81,37.81,37.81,0.0,0.0,37.81,37.81,37.81,0.0,0.0,37.58,37.58,37.58,0.0,0.0,37.58,37.58,37.58,0.0,0.0
2018-07-22,37.62,37.62,37.62,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.09,37.09,37.09,0.0,0.0,37.1,37.1,37.1,0.0,0.0
2018-07-29,37.72,37.72,37.72,0.0,0.0,37.77,37.77,37.77,0.0,0.0,37.36,37.36,37.36,0.0,0.0,37.45,37.45,37.45,0.0,0.0
2018-08-05,37.53,37.53,37.53,0.0,0.0,37.77,37.77,37.77,0.0,0.0,37.51,37.51,37.51,0.0,0.0,37.57,37.57,37.57,0.0,0.0
2018-08-12,37.88,37.88,37.88,0.0,0.0,38.07,38.07,38.07,0.0,0.0,37.79,37.79,37.79,0.0,0.0,38.07,38.07,38.07,0.0,0.0
2018-08-19,38.44,38.44,38.44,0.0,0.0,38.53,38.53,38.53,0.0,0.0,38.42,38.42,38.42,0.0,0.0,38.53,38.53,38.53,0.0,0.0
2018-08-26,38.29,38.29,38.29,0.0,0.0,38.29,38.29,38.29,0.0,0.0,38.22,38.22,38.22,0.0,0.0,38.22,38.22,38.22,0.0,0.0
2018-09-02,38.14,38.14,38.14,0.0,0.0,38.24,38.24,38.24,0.0,0.0,37.98,37.98,37.98,0.0,0.0,38.05,38.05,38.05,0.0,0.0
2018-09-09,38.13,38.13,38.13,0.0,0.0,38.28,38.28,38.28,0.0,0.0,38.04,38.04,38.04,0.0,0.0,38.27,38.27,38.27,0.0,0.0
2018-09-16,38.34,38.34,38.34,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.18,38.18,38.18,0.0,0.0,38.18,38.18,38.18,0.0,0.0
2018-09-23,37.62,37.62,37.62,0.0,0.0,37.74,37.74,37.74,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.7,37.7,37.7,0.0,0.0
2018-09-30,36.84,36.84,36.84,0.0,0.0,36.84,36.84,36.84,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.63,36.63,36.63,0.0,0.0
2018-10-07,35.64,35.64,35.64,0.0,0.0,35.64,35.64,35.64,0.0,0.0,34.65,34.65,34.65,0.0,0.0,34.97,34.97,34.97,0.0,0.0
2018-10-14,35.34,35.34,35.34,0.0,0.0,35.34,35.34,35.34,0.0,0.0,35.0,35.0,35.0,0.0,0.0,35.11,35.11,35.11,0.0,0.0
2018-10-21,33.99,33.99,33.99,0.0,0.0,34.21,34.21,34.21,0.0,0.0,33.82,33.82,33.82,0.0,0.0,33.85,33.85,33.85,0.0,0.0
2018-10-28,35.43,35.43,35.43,0.0,0.0,35.52,35.52,35.52,0.0,0.0,35.12,35.12,35.12,0.0,0.0,35.46,35.46,35.46,0.0,0.0
2018-11-04,36.03,36.03,36.03,0.0,0.0,36.03,36.03,36.03,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.67,35.67,35.67,0.0,0.0
2018-11-11,34.96,34.96,34.96,0.0,0.0,35.18,35.18,35.18,0.0,0.0,34.87,34.87,34.87,0.0,0.0,35.18,35.18,35.18,0.0,0.0
2018-11-18,34.41,34.41,34.41,0.0,0.0,34.46,34.46,34.46,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.46,34.46,34.46,0.0,0.0
2018-11-25,35.02,35.02,35.02,0.0,0.0,35.19,35.19,35.19,0.0,0.0,34.86,34.86,34.86,0.0,0.0,35.19,35.19,35.19,0.0,0.0
2018-12-02,33.62,33.62,33.62,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.12,33.12,33.12,0.0,0.0,33.22,33.22,33.22,0.0,0.0
2018-12-09,32.96,32.96,32.96,0.0,0.0,32.96,32.96,32.96,0.0,0.0,32.27,32.27,32.27,0.0,0.0,32.37,32.37,32.37,0.0,0.0
2018-12-16,30.88,30.88,30.88,0.0,0.0,31.27,31.27,31.27,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.19,30.19,30.19,0.0,0.0
2018-12-23,30.95,30.95,30.95,0.0,0.0,31.36,31.36,31.36,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.98,30.98,30.98,0.0,0.0
2018-12-30,31.42,31.42,31.42,0.0,0.0,32.15,32.15,32.15,0.0,0.0,31.42,31.42,31.42,0.0,0.0,32.1,32.1,32.1,0.0,0.0
2019-01-06,33.05,33.05,33.05,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.03,33.03,33.03,0.0,0.0,33.3,33.3,33.3,0.0,0.0
2019-01-13,34.06,34.06,34.06,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.06,34.06,34.06,0.0,0.0,34.37,34.37,34.37,0.0,0.0
2019-01-20,34.33,34.33,34.33,0.0,0.0,34.38,34.38,34.38,0.0,0.0,34.2,34.2,34.2,0.0,0.0,34.27,34.27,34.27,0.0,0.0
2019-01-27,34.54,34.54,34.54,0.0,0.0,34.65,34.65,34.65,0.0,0.0,34.42,34.42,34.42,0.0,0.0,34.51,34.51,34.51,0.0,0.0
2019-02-03,34.69,34.69,34.69,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.32,34.32,34.32,0.0,0.0,34.55,34.55,34.55,0.0,0.0
2019-02-10,35.71,35.71,35.71,0.0,0.0,36.12,36.12,36.12,0.0,0.0,35.71,35.71,35.71,0.0,0.0,36.02,36.02,36.02,0.0,0.0
2019-02-17,36.74,36.74,36.74,0.0,0.0,36.82,36.82,36.82,0.0,0.0,36.66,36.66,36.66,0.0,0.0,36.77,36.77,36.77,0.0,0.0
2019-02-24,36.53,36.53,36.53,0.0,0.0,36.75,36.75,36.75,0.0,0.0,36.32,36.32,36.32,0.0,0.0,36.56,36.56,36.56,0.0,0.0
2019-03-03,35.09,35.09,35.09,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.08,35.08,35.08,0.0,0.0,35.17,35.17,35.17,0.0,0.0
2019-03-10,35.51,35.51,35.51,0.0,0.0,35.59,35.59,35.59,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.4,35.4,35.4,0.0,0.0
2019-03-17,35.0,35.0,35.0,0.0,0.0,35.0,35.0,35.0,0.0,0.0,33.9,33.9,33.9,0.0,0.0,33.9,33.9,33.9,0.0,0.0
2019-03-24,34.91,34.91,34.91,0.0,0.0,34.91,34.91,34.91,0.0,0.0,34.63,34.63,34.63,0.0,0.0,34.68,34.68,34.68,0.0,0.0
2019-03-31,35.73,35.73,35.73,0.0,0.0,35.94,35.94,35.94,0.0,0.0,35.73,35.73,35.73,0.0,0.0,35.9,35.9,35.9,0.0,0.0
2019-04-07,36.04,36.04,36.04,0.0,0.0,36.21,36.21,36.21,0.0,0.0,36.04,36.04,36.04,0.0,0.0,36.16,36.16,36.16,0.0,0.0
2019-04-14,36.35,36.35,36.35,0.0,0.0,36.43,36.43,36.43,0.0,0.0,36.2,36.2,36.2,0.0,0.0,36.31,36.31,36.31,0.0,0.0
2019-04-21,36.01,36.01,36.01,0.0,0.0,36.42,36.42,36.42,0.0,0.0,36.01,36.01,36.01,0.0,0.0,36.42,36.42,36.42,0.0,0.0
2019-04-28,36.22,36.22,36.22,0.0,0.0,36.71,36.71,36.71,0.0,0.0,36.22,36.22,36.22,0.0,0.0,36.71,36.71,36.71,0.0,0.0
2019-05-05,35.59,35.59,35.59,0.0,0.0,35.75,35.75,35.75,0.0,0.0,35.25,35.25,35.25,0.0,0.0,35.75,35.75,35.75,0.0,0.0
2019-05-12,35.01,35.01,35.01,0.0,0.0,35.2,35.2,35.2,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.84,34.84,34.84,0.0,0.0
2019-05-19,34.03,34.03,34.03,0.0,0.0,34.1,34.1,34.1,0.0,0.0,33.92,33.92,33.92,0.0,0.0,34.09,34.09,34.09,0.0,0.0
2019-05-26,33.05,33.05,33.05,0.0,0.0,33.05,33.05,33.05,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.83,32.83,32.83,0.0,0.0
2019-06-02,34.05,34.05,34.05,0.0,0.0,34.12,34.12,34.12,0.0,0.0,33.97,33.97,33.97,0.0,0.0,34.01,34.01,34.01,0.0,0.0
2019-06-09,34.47,34.47,34.47,0.0,0.0,34.61,34.61,34.61,0.0,0.0,34.47,34.47,34.47,0.0,0.0,34.61,34.61,34.61,0.0,0.0
2019-06-16,34.99,34.99,34.99,0.0,0.0,35.06,35.06,35.06,0.0,0.0,34.79,34.79,34.79,0.0,0.0,34.87,34.87,34.87,0.0,0.0
2019-06-23,35.16,35.16,35.16,0.0,0.0,35.53,35.53,35.53,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.53,35.53,35.53,0.0,0.0
2019-06-30,35.27,35.27,35.27,0.0,0.0,35.67,35.67,35.67,0.0,0.0,35.27,35.27,35.27,0.0,0.0,35.67,35.67,35.67,0.0,0.0
2019-07-07,35.15,35.15,35.15,0.0,0.0,35.55,35.55,35.55,0.0,0.0,35.01,35.01,35.01,0.0,0.0,35.53,35.53,35.53,0.0,0.0
2019-07-14,35.41,35.41,35.41,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.33,35.33,35.33,0.0,0.0,35.33,35.33,35.33,0.0,0.0
2019-07-21,35.75,35.75,35.75,0.0,0.0,36.01,36.01,36.01,0.0,0.0,35.74,35.74,35.74,0.0,0.0,35.98,35.98,35.98,0.0,0.0
2019-07-28,34.7,34.7,34.7,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.38,34.38,34.38,0.0,0.0,34.65,34.65,34.65,0.0,0.0
2019-08-04,34.4,34.4,34.4,0.0,0.0,34.4,34.4,34.4,0.0,0.0,33.92,33.92,33.92,0.0,0.0,33.92,33.92,33.92,0.0,0.0
2019-08-11,33.13,33.13,33.13,0.0,0.0,33.39,33.39,33.39,0.0,0.0,33.0,33.0,33.0,0.0,0.0,33.39,33.39,33.39,0.0,0.0
2019-08-18,33.44,33.44,33.44,0.0,0.0,33.61,33.61,33.61,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.55,32.55,32.55,0.0,0.0
2019-08-25,33.8,33.8,33.8,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.63,33.63,33.63,0.0,0.0
2019-09-01,34.24,34.24,34.24,0.0,0.0,34.31,34.31,34.31,0.0,0.0,34.12,34.12,34.12,0.0,0.0,34.12,34.12,34.12,0.0,0.0
2019-09-08,36.24,36.24,36.24,0.0,0.0,36.4,36.4,36.4,0.0,0.0,36.2,36.2,36.2,0.0,0.0,36.3,36.3,36.3,0.0,0.0
2019-09-15,35.62,35.62,35.62,0.0,0.0,35.83,35.83,35.83,0.0,0.0,35.47,35.47,35.47,0.0,0.0,35.47,35.47,35.47,0.0,0.0
2019-09-22,35.5,35.5,35.5,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.26,35.26,35.26,0.0,0.0,35.26,35.26,35.26,0.0,0.0
2019-09-29,34.29,34.29,34.29,0.0,0.0,34.44,34.44,34.44,0.0,0.0,34.2,34.2,34.2,0.0,0.0,34.42,34.42,34.42,0.0,0.0
2019-10-06,34.97,34.97,34.97,0.0,0.0,35.32,35.32,35.32,0.0,0.0,34.97,34.97,34.97,0.0,0.0,35.14,35.14,35.14,0.0,0.0
2019-10-13,35.49,35.49,35.49,0.0,0.0,35.5,35.5,35.5,0.0,0.0,35.35,35.35,35.35,0.0,0.0,35.46,35.46,35.46,0.0,0.0
2019-10-20,35.84,35.84,35.84,0.0,0.0,36.37,36.37,36.37,0.0,0.0,35.84,35.84,35.84,0.0,0.0,36.24,36.24,36.24,0.0,0.0
2019-10-27,36.54,36.54,36.54,0.0,0.0,36.96,36.96,36.96,0.0,0.0,36.54,36.54,36.54,0.0,0.0,36.9,36.9,36.9,0.0,0.0
2019-11-03,37.46,37.46,37.46,0.0,0.0,37.55,37.55,37.55,0.0,0.0,37.37,37.37,37.37,0.0,0.0,37.44,37.44,37.44,0.0,0.0
2019-11-10,37.33,37.33,37.33,0.0,0.0,37.4,37.4,37.4,0.0,0.0,37.11,37.11,37.11,0.0,0.0,37.28,37.28,37.28,0.0,0.0
2019-11-17,36.66,36.66,36.66,0.0,0.0,36.85,36.85,36.85,0.0,0.0,36.66,36.66,36.66,0.0,0.0,36.8,36.8,36.8,0.0,0.0
2019-11-24,37.37,37.37,37.37,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.32,37.32,37.32,0.0,0.0,37.5,37.5,37.5,0.0,0.0
2019-12-01,37.39,37.39,37.39,0.0,0.0,37.84,37.84,37.84,0.0,0.0,37.39,37.39,37.39,0.0,0.0,37.66,37.66,37.66,0.0,0.0
2019-12-08,37.94,37.94,37.94,0.0,0.0,37.94,37.94,37.94,0.0,0.0,37.42,37.42,37.42,0.0,0.0,37.46,37.46,37.46,0.0,0.0
2019-12-15,38.27,38.27,38.27,0.0,0.0,38.27,38.27,38.27,0.0,0.0,38.08,38.08,38.08,0.0,0.0,38.14,38.14,38.14,0.0,0.0
2019-12-22,37.92,37.92,37.92,0.0,0.0,37.92,37.92,37.92,0.0,0.0,37.73,37.73,37.73,0.0,0.0,37.73,37.73,37.73,0.0,0.0
2019-12-29,37.24,37.24,37.24,0.0,0.0,37.44,37.44,37.44,0.0,0.0,37.17,37.17,37.17,0.0,0.0,37.4,37.4,37.4,0.0,0.0
