Date,Guggenheim MSCI Global Timber_Open_average,Guggenheim MSCI Global Timber_Open_max,Guggenheim MSCI Global Timber_Open_min,Guggenheim MSCI Global Timber_Open_volatility,Guggenheim MSCI Global Timber_Open_change,Guggenheim MSCI Global Timber_High_average,Guggenheim MSCI Global Timber_High_max,Guggenheim MSCI Global Timber_High_min,Guggenheim MSCI Global Timber_High_volatility,Guggenheim MSCI Global Timber_High_change,Guggenheim MSCI Global Timber_Low_average,Guggenheim MSCI Global Timber_Low_max,Guggenheim MSCI Global Timber_Low_min,Guggenheim MSCI Global Timber_Low_volatility,Guggenheim MSCI Global Timber_Low_change,Guggenheim MSCI Global Timber_Close_average,Guggenheim MSCI Global Timber_Close_max,Guggenheim MSCI Global Timber_Close_min,Guggenheim MSCI Global Timber_Close_volatility,Guggenheim MSCI Global Timber_Close_change
2018-06-17,32.4,32.4,32.4,0.0,0.0,32.43,32.43,32.43,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.34,32.34,32.34,0.0,0.0
2018-06-24,32.13,32.13,32.13,0.0,0.0,32.26,32.26,32.26,0.0,0.0,32.01,32.01,32.01,0.0,0.0,32.2,32.2,32.2,0.0,0.0
2018-07-01,32.92,32.92,32.92,0.0,0.0,33.02,33.02,33.02,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.92,32.92,32.92,0.0,0.0
2018-07-08,32.71,32.71,32.71,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.7,32.7,32.7,0.0,0.0
2018-07-15,31.87,31.87,31.87,0.0,0.0,31.87,31.87,31.87,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.72,31.72,31.72,0.0,0.0
2018-07-22,32.38,32.38,32.38,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.4,32.4,32.4,0.0,0.0
2018-07-29,32.63,32.63,32.63,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.56,32.56,32.56,0.0,0.0,32.58,32.58,32.58,0.0,0.0
2018-08-05,31.89,31.89,31.89,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.73,31.73,31.73,0.0,0.0
2018-08-12,32.19,32.19,32.19,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.13,32.13,32.13,0.0,0.0,32.31,32.31,32.31,0.0,0.0
2018-08-19,32.71,32.71,32.71,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.71,32.71,32.71,0.0,0.0,33.0,33.0,33.0,0.0,0.0
2018-08-26,32.85,32.85,32.85,0.0,0.0,32.9,32.9,32.9,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.76,32.76,32.76,0.0,0.0
2018-09-02,32.58,32.58,32.58,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.37,32.37,32.37,0.0,0.0,32.44,32.44,32.44,0.0,0.0
2018-09-09,32.9,32.9,32.9,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.83,32.83,32.83,0.0,0.0,32.84,32.84,32.84,0.0,0.0
2018-09-16,32.94,32.94,32.94,0.0,0.0,32.94,32.94,32.94,0.0,0.0,32.7,32.7,32.7,0.0,0.0,32.7,32.7,32.7,0.0,0.0
2018-09-23,32.1,32.1,32.1,0.0,0.0,32.23,32.23,32.23,0.0,0.0,31.99,31.99,31.99,0.0,0.0,32.03,32.03,32.03,0.0,0.0
2018-09-30,30.73,30.73,30.73,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.78,30.78,30.78,0.0,0.0
2018-10-07,28.51,28.51,28.51,0.0,0.0,28.65,28.65,28.65,0.0,0.0,28.46,28.46,28.46,0.0,0.0,28.54,28.54,28.54,0.0,0.0
2018-10-14,28.39,28.39,28.39,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.0,28.0,28.0,0.0,0.0,28.02,28.02,28.02,0.0,0.0
2018-10-21,27.73,27.73,27.73,0.0,0.0,27.76,27.76,27.76,0.0,0.0,27.07,27.07,27.07,0.0,0.0,27.18,27.18,27.18,0.0,0.0
2018-10-28,28.37,28.37,28.37,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.23,28.23,28.23,0.0,0.0,28.35,28.35,28.35,0.0,0.0
2018-11-04,27.66,27.66,27.66,0.0,0.0,27.66,27.66,27.66,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0
2018-11-11,27.81,27.81,27.81,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.67,27.67,27.67,0.0,0.0
2018-11-18,27.39,27.39,27.39,0.0,0.0,27.57,27.57,27.57,0.0,0.0,27.33,27.33,27.33,0.0,0.0,27.48,27.48,27.48,0.0,0.0
2018-11-25,27.78,27.78,27.78,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.66,27.66,27.66,0.0,0.0
2018-12-02,26.12,26.12,26.12,0.0,0.0,26.12,26.12,26.12,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.99,25.99,25.99,0.0,0.0
2018-12-09,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.03,25.03,25.03,0.0,0.0,25.12,25.12,25.12,0.0,0.0
2018-12-16,23.54,23.54,23.54,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.21,23.21,23.21,0.0,0.0
2018-12-23,24.2,24.2,24.2,0.0,0.0,24.27,24.27,24.27,0.0,0.0,23.95,23.95,23.95,0.0,0.0,24.06,24.06,24.06,0.0,0.0
2018-12-30,24.88,24.88,24.88,0.0,0.0,25.09,25.09,25.09,0.0,0.0,24.72,24.72,24.72,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2019-01-06,25.74,25.74,25.74,0.0,0.0,25.97,25.97,25.97,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.82,25.82,25.82,0.0,0.0
2019-01-13,26.57,26.57,26.57,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.54,26.54,26.54,0.0,0.0,26.72,26.72,26.72,0.0,0.0
2019-01-20,27.08,27.08,27.08,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.01,27.01,27.01,0.0,0.0,27.22,27.22,27.22,0.0,0.0
2019-01-27,27.54,27.54,27.54,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.57,27.57,27.57,0.0,0.0
2019-02-03,27.26,27.26,27.26,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.07,27.07,27.07,0.0,0.0,27.12,27.12,27.12,0.0,0.0
2019-02-10,27.79,27.79,27.79,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.75,27.75,27.75,0.0,0.0
2019-02-17,28.29,28.29,28.29,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.26,28.26,28.26,0.0,0.0
2019-02-24,27.85,27.85,27.85,0.0,0.0,27.92,27.92,27.92,0.0,0.0,27.54,27.54,27.54,0.0,0.0,27.85,27.85,27.85,0.0,0.0
2019-03-03,27.25,27.25,27.25,0.0,0.0,27.53,27.53,27.53,0.0,0.0,27.25,27.25,27.25,0.0,0.0,27.53,27.53,27.53,0.0,0.0
2019-03-10,27.53,27.53,27.53,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.73,27.73,27.73,0.0,0.0
2019-03-17,26.81,26.81,26.81,0.0,0.0,26.92,26.92,26.92,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.84,26.84,26.84,0.0,0.0
2019-03-24,27.78,27.78,27.78,0.0,0.0,28.05,28.05,28.05,0.0,0.0,27.76,27.76,27.76,0.0,0.0,28.0,28.0,28.0,0.0,0.0
2019-03-31,28.33,28.33,28.33,0.0,0.0,28.33,28.33,28.33,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.3,28.3,28.3,0.0,0.0
2019-04-07,28.33,28.33,28.33,0.0,0.0,28.33,28.33,28.33,0.0,0.0,28.16,28.16,28.16,0.0,0.0,28.18,28.18,28.18,0.0,0.0
2019-04-14,27.29,27.29,27.29,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.21,27.21,27.21,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2019-04-21,27.75,27.75,27.75,0.0,0.0,27.77,27.77,27.77,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.72,27.72,27.72,0.0,0.0
2019-04-28,27.39,27.39,27.39,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.33,27.33,27.33,0.0,0.0,27.54,27.54,27.54,0.0,0.0
2019-05-05,26.21,26.21,26.21,0.0,0.0,26.36,26.36,26.36,0.0,0.0,25.99,25.99,25.99,0.0,0.0,26.06,26.06,26.06,0.0,0.0
2019-05-12,25.6,25.6,25.6,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.38,25.38,25.38,0.0,0.0
2019-05-19,25.29,25.29,25.29,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.14,25.14,25.14,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2019-05-26,24.8,24.8,24.8,0.0,0.0,24.97,24.97,24.97,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.97,24.97,24.97,0.0,0.0
2019-06-02,25.88,25.88,25.88,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.75,25.75,25.75,0.0,0.0
2019-06-09,26.08,26.08,26.08,0.0,0.0,26.08,26.08,26.08,0.0,0.0,25.85,25.85,25.85,0.0,0.0,25.87,25.87,25.87,0.0,0.0
2019-06-16,26.44,26.44,26.44,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.31,26.31,26.31,0.0,0.0,26.33,26.33,26.33,0.0,0.0
2019-06-23,27.34,27.34,27.34,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.17,27.17,27.17,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2019-06-30,27.24,27.24,27.24,0.0,0.0,27.25,27.25,27.25,0.0,0.0,27.14,27.14,27.14,0.0,0.0,27.15,27.15,27.15,0.0,0.0
2019-07-07,26.7,26.7,26.7,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.62,26.62,26.62,0.0,0.0
2019-07-14,26.5,26.5,26.5,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.22,26.22,26.22,0.0,0.0,26.23,26.23,26.23,0.0,0.0
2019-07-21,26.76,26.76,26.76,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.74,26.74,26.74,0.0,0.0
2019-07-28,24.95,24.95,24.95,0.0,0.0,25.1,25.1,25.1,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.78,24.78,24.78,0.0,0.0
2019-08-04,24.77,24.77,24.77,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.63,24.63,24.63,0.0,0.0
2019-08-11,24.83,24.83,24.83,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.78,24.78,24.78,0.0,0.0
2019-08-18,24.23,24.23,24.23,0.0,0.0,24.31,24.31,24.31,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2019-08-25,25.03,25.03,25.03,0.0,0.0,25.08,25.08,25.08,0.0,0.0,24.95,24.95,24.95,0.0,0.0,25.03,25.03,25.03,0.0,0.0
2019-09-01,25.55,25.55,25.55,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.64,25.64,25.64,0.0,0.0
2019-09-08,26.72,26.72,26.72,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.52,26.52,26.52,0.0,0.0
2019-09-15,25.67,25.67,25.67,0.0,0.0,25.91,25.91,25.91,0.0,0.0,25.51,25.51,25.51,0.0,0.0,25.86,25.86,25.86,0.0,0.0
2019-09-22,25.93,25.93,25.93,0.0,0.0,26.08,26.08,26.08,0.0,0.0,25.93,25.93,25.93,0.0,0.0,26.02,26.02,26.02,0.0,0.0
2019-09-29,25.34,25.34,25.34,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2019-10-06,26.36,26.36,26.36,0.0,0.0,26.41,26.41,26.41,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.32,26.32,26.32,0.0,0.0
2019-10-13,27.11,27.11,27.11,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.17,27.17,27.17,0.0,0.0
2019-10-20,27.85,27.85,27.85,0.0,0.0,27.98,27.98,27.98,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.93,27.93,27.93,0.0,0.0
2019-10-27,28.41,28.41,28.41,0.0,0.0,28.58,28.58,28.58,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.53,28.53,28.53,0.0,0.0
2019-11-03,28.66,28.66,28.66,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.64,28.64,28.64,0.0,0.0,28.77,28.77,28.77,0.0,0.0
2019-11-10,28.72,28.72,28.72,0.0,0.0,28.81,28.81,28.81,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.81,28.81,28.81,0.0,0.0
2019-11-17,28.45,28.45,28.45,0.0,0.0,28.64,28.64,28.64,0.0,0.0,28.45,28.45,28.45,0.0,0.0,28.63,28.63,28.63,0.0,0.0
2019-11-24,28.66,28.66,28.66,0.0,0.0,28.72,28.72,28.72,0.0,0.0,28.47,28.47,28.47,0.0,0.0,28.48,28.48,28.48,0.0,0.0
2019-12-01,28.97,28.97,28.97,0.0,0.0,29.01,29.01,29.01,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.89,28.89,28.89,0.0,0.0
2019-12-08,29.43,29.43,29.43,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.45,29.45,29.45,0.0,0.0
2019-12-15,28.78,28.78,28.78,0.0,0.0,28.95,28.95,28.95,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.93,28.93,28.93,0.0,0.0
2019-12-22,28.94,28.94,28.94,0.0,0.0,28.94,28.94,28.94,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.8,28.8,28.8,0.0,0.0
2019-12-29,28.51,28.51,28.51,0.0,0.0,28.64,28.64,28.64,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.46,28.46,28.46,0.0,0.0
