Date,CRDb_Open_average,CRDb_Open_max,CRDb_Open_min,CRDb_Open_volatility,CRDb_Open_change,CRDb_High_average,CRDb_High_max,CRDb_High_min,CRDb_High_volatility,CRDb_High_change,CRDb_Low_average,CRDb_Low_max,CRDb_Low_min,CRDb_Low_volatility,CRDb_Low_change,CRDb_Close_average,CRDb_Close_max,CRDb_Close_min,CRDb_Close_volatility,CRDb_Close_change,CRDb_Volume_average,CRDb_Volume_max,CRDb_Volume_min,CRDb_Volume_volatility,CRDb_Volume_change
2018-01-14,9.318,9.63,9.09,0.5400000000000009,-0.5400000000000009,9.484,9.76,9.24,0.5199999999999996,-0.5199999999999996,9.14,9.31,8.88,0.4299999999999997,-0.40999999999999837,9.23,9.43,8.99,0.4399999999999995,-0.34999999999999964,45120,60965,28000,32965,28139
2018-01-21,9.056,9.11,8.99,0.11999999999999922,0.11999999999999922,9.251999999999999,9.54,9.05,0.48999999999999844,0.4299999999999997,8.986,9.08,8.94,0.14000000000000057,0.14000000000000057,9.118,9.46,8.98,0.4800000000000004,0.4800000000000004,49135,78627,29884,48743,-18684
2018-01-28,9.43,9.55,9.35,0.20000000000000107,-0.09999999999999964,9.532,9.55,9.48,0.07000000000000028,-0.010000000000001563,9.296,9.38,9.26,0.120000000000001,0.0,9.426,9.5,9.29,0.21000000000000085,-0.21000000000000085,28097,45257,13615,31642,11934
2018-02-04,9.046,9.23,8.92,0.3100000000000005,-0.10999999999999943,9.33,9.54,9.16,0.379999999999999,-0.21999999999999886,8.878,8.95,8.76,0.1899999999999995,-0.17999999999999972,9.1,9.31,8.95,0.3600000000000012,0.23000000000000043,43135,56755,24344,32411,-25133
2018-02-11,9.425,9.62,9.13,0.48999999999999844,0.4499999999999993,9.7825,10.24,9.53,0.7100000000000009,0.7100000000000009,9.344999999999999,9.54,9.08,0.4599999999999991,0.4599999999999991,9.65,10.0,9.44,0.5600000000000005,0.5600000000000005,28580,38411,20975,17436,-7276
2018-02-18,9.73,9.92,9.52,0.40000000000000036,-0.40000000000000036,9.922,10.06,9.64,0.41999999999999993,-0.41000000000000014,9.52,9.72,9.28,0.4400000000000013,-0.40000000000000036,9.67,9.9,9.54,0.3600000000000012,-0.08999999999999986,16433,26700,10465,16235,-10703
2018-02-25,9.200000000000001,9.56,8.8,0.7599999999999998,-0.2599999999999998,9.446,9.67,9.17,0.5,-0.009999999999999787,9.028,9.26,8.75,0.5099999999999998,-0.02999999999999936,9.216,9.52,8.97,0.5499999999999989,0.1999999999999993,15942,17705,12878,4827,-2958
2018-03-04,9.398,9.86,8.88,0.9799999999999986,-0.6199999999999992,9.588000000000001,9.89,9.15,0.7400000000000002,-0.5899999999999999,9.014,9.53,8.71,0.8199999999999985,-0.3199999999999985,9.258,9.87,8.81,1.0599999999999987,-0.46999999999999886,25611,48215,10641,37574,12572
2018-03-11,8.516,9.14,8.17,0.9700000000000006,-0.7200000000000006,8.604000000000001,9.14,8.33,0.8100000000000005,-0.6600000000000001,8.234,8.42,8.12,0.3000000000000007,-0.16000000000000014,8.334,8.45,8.2,0.25,-0.03999999999999915,36050,65090,15671,49419,-13341
2018-03-18,8.446,8.49,8.35,0.14000000000000057,-0.040000000000000924,8.674,8.77,8.55,0.21999999999999886,0.1999999999999993,8.334,8.4,8.28,0.120000000000001,-0.0600000000000005,8.4,8.52,8.3,0.21999999999999886,0.009999999999999787,34133,47940,16940,31000,27692
