Date,IQ Enhanced Core Bond USEtf_Open_average,IQ Enhanced Core Bond USEtf_Open_max,IQ Enhanced Core Bond USEtf_Open_min,IQ Enhanced Core Bond USEtf_Open_volatility,IQ Enhanced Core Bond USEtf_Open_change,IQ Enhanced Core Bond USEtf_High_average,IQ Enhanced Core Bond USEtf_High_max,IQ Enhanced Core Bond USEtf_High_min,IQ Enhanced Core Bond USEtf_High_volatility,IQ Enhanced Core Bond USEtf_High_change,IQ Enhanced Core Bond USEtf_Low_average,IQ Enhanced Core Bond USEtf_Low_max,IQ Enhanced Core Bond USEtf_Low_min,IQ Enhanced Core Bond USEtf_Low_volatility,IQ Enhanced Core Bond USEtf_Low_change,IQ Enhanced Core Bond USEtf_Close_average,IQ Enhanced Core Bond USEtf_Close_max,IQ Enhanced Core Bond USEtf_Close_min,IQ Enhanced Core Bond USEtf_Close_volatility,IQ Enhanced Core Bond USEtf_Close_change
2018-06-24,18.71,18.71,18.71,0.0,0.0,18.71,18.71,18.71,0.0,0.0,18.67,18.67,18.67,0.0,0.0,18.67,18.67,18.67,0.0,0.0
2018-07-01,18.73,18.73,18.73,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.73,18.73,18.73,0.0,0.0
2018-07-08,18.69,18.69,18.69,0.0,0.0,18.71,18.71,18.71,0.0,0.0,18.69,18.69,18.69,0.0,0.0,18.71,18.71,18.71,0.0,0.0
2018-07-15,18.68,18.68,18.68,0.0,0.0,18.69,18.69,18.69,0.0,0.0,18.68,18.68,18.68,0.0,0.0,18.69,18.69,18.69,0.0,0.0
2018-07-22,18.58,18.58,18.58,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.58,18.58,18.58,0.0,0.0
2018-07-29,18.6,18.6,18.6,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.6,18.6,18.6,0.0,0.0
2018-08-05,18.64,18.64,18.64,0.0,0.0,18.64,18.64,18.64,0.0,0.0,18.62,18.62,18.62,0.0,0.0,18.62,18.62,18.62,0.0,0.0
2018-08-12,18.62,18.62,18.62,0.0,0.0,18.62,18.62,18.62,0.0,0.0,18.62,18.62,18.62,0.0,0.0,18.62,18.62,18.62,0.0,0.0
2018-08-19,18.61,18.61,18.61,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.61,18.61,18.61,0.0,0.0,18.64,18.64,18.64,0.0,0.0
2018-08-26,18.63,18.63,18.63,0.0,0.0,18.65,18.65,18.65,0.0,0.0,18.63,18.63,18.63,0.0,0.0,18.64,18.64,18.64,0.0,0.0
2018-09-02,18.6,18.6,18.6,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.59,18.59,18.59,0.0,0.0,18.59,18.59,18.59,0.0,0.0
2018-09-09,18.52,18.52,18.52,0.0,0.0,18.54,18.54,18.54,0.0,0.0,18.52,18.52,18.52,0.0,0.0,18.53,18.53,18.53,0.0,0.0
2018-09-16,18.5,18.5,18.5,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.48,18.48,18.48,0.0,0.0,18.5,18.5,18.5,0.0,0.0
2018-09-23,18.53,18.53,18.53,0.0,0.0,18.53,18.53,18.53,0.0,0.0,18.52,18.52,18.52,0.0,0.0,18.52,18.52,18.52,0.0,0.0
2018-09-30,18.42,18.42,18.42,0.0,0.0,18.42,18.42,18.42,0.0,0.0,18.39,18.39,18.39,0.0,0.0,18.42,18.42,18.42,0.0,0.0
2018-10-07,18.42,18.42,18.42,0.0,0.0,18.42,18.42,18.42,0.0,0.0,18.41,18.41,18.41,0.0,0.0,18.41,18.41,18.41,0.0,0.0
2018-10-14,18.4,18.4,18.4,0.0,0.0,18.4,18.4,18.4,0.0,0.0,18.4,18.4,18.4,0.0,0.0,18.4,18.4,18.4,0.0,0.0
2018-10-21,18.44,18.44,18.44,0.0,0.0,18.45,18.45,18.45,0.0,0.0,18.41,18.41,18.41,0.0,0.0,18.41,18.41,18.41,0.0,0.0
2018-10-28,18.36,18.36,18.36,0.0,0.0,18.37,18.37,18.37,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.37,18.37,18.37,0.0,0.0
2018-11-04,18.34,18.34,18.34,0.0,0.0,18.35,18.35,18.35,0.0,0.0,18.33,18.33,18.33,0.0,0.0,18.35,18.35,18.35,0.0,0.0
2018-11-11,18.35,18.35,18.35,0.0,0.0,18.35,18.35,18.35,0.0,0.0,18.34,18.34,18.34,0.0,0.0,18.34,18.34,18.34,0.0,0.0
2018-11-18,18.36,18.36,18.36,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.36,18.36,18.36,0.0,0.0
2018-11-25,18.38,18.38,18.38,0.0,0.0,18.38,18.38,18.38,0.0,0.0,18.38,18.38,18.38,0.0,0.0,18.38,18.38,18.38,0.0,0.0
2018-12-02,18.47,18.47,18.47,0.0,0.0,18.48,18.48,18.48,0.0,0.0,18.44,18.44,18.44,0.0,0.0,18.48,18.48,18.48,0.0,0.0
2018-12-09,18.45,18.45,18.45,0.0,0.0,18.45,18.45,18.45,0.0,0.0,18.45,18.45,18.45,0.0,0.0,18.45,18.45,18.45,0.0,0.0
2018-12-16,18.4,18.4,18.4,0.0,0.0,18.51,18.51,18.51,0.0,0.0,18.4,18.4,18.4,0.0,0.0,18.47,18.47,18.47,0.0,0.0
2018-12-23,18.55,18.55,18.55,0.0,0.0,18.57,18.57,18.57,0.0,0.0,18.54,18.54,18.54,0.0,0.0,18.57,18.57,18.57,0.0,0.0
2018-12-30,18.61,18.61,18.61,0.0,0.0,18.61,18.61,18.61,0.0,0.0,18.59,18.59,18.59,0.0,0.0,18.59,18.59,18.59,0.0,0.0
2019-01-06,18.59,18.59,18.59,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.59,18.59,18.59,0.0,0.0,18.59,18.59,18.59,0.0,0.0
2019-01-13,18.56,18.56,18.56,0.0,0.0,18.56,18.56,18.56,0.0,0.0,18.55,18.55,18.55,0.0,0.0,18.55,18.55,18.55,0.0,0.0
2019-01-20,18.58,18.58,18.58,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.56,18.56,18.56,0.0,0.0,18.56,18.56,18.56,0.0,0.0
2019-01-27,18.68,18.68,18.68,0.0,0.0,18.68,18.68,18.68,0.0,0.0,18.62,18.62,18.62,0.0,0.0,18.62,18.62,18.62,0.0,0.0
2019-02-03,18.63,18.63,18.63,0.0,0.0,18.63,18.63,18.63,0.0,0.0,18.63,18.63,18.63,0.0,0.0,18.63,18.63,18.63,0.0,0.0
2019-02-10,18.61,18.61,18.61,0.0,0.0,18.61,18.61,18.61,0.0,0.0,18.59,18.59,18.59,0.0,0.0,18.6,18.6,18.6,0.0,0.0
2019-02-17,18.64,18.64,18.64,0.0,0.0,18.64,18.64,18.64,0.0,0.0,18.64,18.64,18.64,0.0,0.0,18.64,18.64,18.64,0.0,0.0
2019-02-24,18.6,18.6,18.6,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.42,18.42,18.42,0.0,0.0,18.56,18.56,18.56,0.0,0.0
2019-03-03,18.64,18.64,18.64,0.0,0.0,18.64,18.64,18.64,0.0,0.0,18.62,18.62,18.62,0.0,0.0,18.62,18.62,18.62,0.0,0.0
2019-03-10,18.68,18.68,18.68,0.0,0.0,18.68,18.68,18.68,0.0,0.0,18.65,18.65,18.65,0.0,0.0,18.65,18.65,18.65,0.0,0.0
2019-03-17,18.81,18.81,18.81,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.81,18.81,18.81,0.0,0.0
2019-03-24,18.83,18.83,18.83,0.0,0.0,18.84,18.84,18.84,0.0,0.0,18.82,18.82,18.82,0.0,0.0,18.83,18.83,18.83,0.0,0.0
2019-03-31,18.8,18.8,18.8,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.79,18.79,18.79,0.0,0.0,18.8,18.8,18.8,0.0,0.0
2019-04-07,18.77,18.77,18.77,0.0,0.0,18.77,18.77,18.77,0.0,0.0,18.77,18.77,18.77,0.0,0.0,18.77,18.77,18.77,0.0,0.0
2019-04-14,18.77,18.77,18.77,0.0,0.0,18.79,18.79,18.79,0.0,0.0,18.77,18.77,18.77,0.0,0.0,18.78,18.78,18.78,0.0,0.0
2019-04-21,18.85,18.85,18.85,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.85,18.85,18.85,0.0,0.0
2019-04-28,18.82,18.82,18.82,0.0,0.0,18.82,18.82,18.82,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.81,18.81,18.81,0.0,0.0
2019-05-05,18.81,18.81,18.81,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.81,18.81,18.81,0.0,0.0
2019-05-12,18.87,18.87,18.87,0.0,0.0,18.87,18.87,18.87,0.0,0.0,18.87,18.87,18.87,0.0,0.0,18.87,18.87,18.87,0.0,0.0
2019-05-19,18.91,18.91,18.91,0.0,0.0,18.91,18.91,18.91,0.0,0.0,18.91,18.91,18.91,0.0,0.0,18.91,18.91,18.91,0.0,0.0
2019-05-26,18.99,18.99,18.99,0.0,0.0,19.05,19.05,19.05,0.0,0.0,18.99,18.99,18.99,0.0,0.0,19.05,19.05,19.05,0.0,0.0
2019-06-02,19.1,19.1,19.1,0.0,0.0,19.11,19.11,19.11,0.0,0.0,19.07,19.07,19.07,0.0,0.0,19.08,19.08,19.08,0.0,0.0
2019-06-09,19.07,19.07,19.07,0.0,0.0,19.07,19.07,19.07,0.0,0.0,19.05,19.05,19.05,0.0,0.0,19.05,19.05,19.05,0.0,0.0
2019-06-16,19.12,19.12,19.12,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.12,19.12,19.12,0.0,0.0
2019-06-23,19.18,19.18,19.18,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.18,19.18,19.18,0.0,0.0
2019-06-30,19.12,19.12,19.12,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.12,19.12,19.12,0.0,0.0
2019-07-07,19.05,19.05,19.05,0.0,0.0,19.05,19.05,19.05,0.0,0.0,19.04,19.04,19.04,0.0,0.0,19.05,19.05,19.05,0.0,0.0
2019-07-14,19.1,19.1,19.1,0.0,0.0,19.1,19.1,19.1,0.0,0.0,19.05,19.05,19.05,0.0,0.0,19.07,19.07,19.07,0.0,0.0
2019-07-21,19.12,19.12,19.12,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.12,19.12,19.12,0.0,0.0
2019-07-28,19.24,19.24,19.24,0.0,0.0,19.28,19.28,19.28,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.27,19.27,19.27,0.0,0.0
2019-08-04,19.28,19.28,19.28,0.0,0.0,19.28,19.28,19.28,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.24,19.24,19.24,0.0,0.0
2019-08-11,19.33,19.33,19.33,0.0,0.0,19.39,19.39,19.39,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.39,19.39,19.39,0.0,0.0
2019-08-18,19.4,19.4,19.4,0.0,0.0,19.43,19.43,19.43,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.43,19.43,19.43,0.0,0.0
2019-08-25,19.47,19.47,19.47,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.46,19.46,19.46,0.0,0.0,19.48,19.48,19.48,0.0,0.0
2019-09-01,19.45,19.45,19.45,0.0,0.0,19.46,19.46,19.46,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.46,19.46,19.46,0.0,0.0
2019-09-08,19.21,19.21,19.21,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.15,19.15,19.15,0.0,0.0
2019-09-15,19.34,19.34,19.34,0.0,0.0,19.34,19.34,19.34,0.0,0.0,19.34,19.34,19.34,0.0,0.0,19.34,19.34,19.34,0.0,0.0
2019-09-22,19.34,19.34,19.34,0.0,0.0,19.36,19.36,19.36,0.0,0.0,19.34,19.34,19.34,0.0,0.0,19.36,19.36,19.36,0.0,0.0
2019-09-29,19.49,19.49,19.49,0.0,0.0,19.49,19.49,19.49,0.0,0.0,19.49,19.49,19.49,0.0,0.0,19.49,19.49,19.49,0.0,0.0
2019-10-06,19.31,19.31,19.31,0.0,0.0,19.31,19.31,19.31,0.0,0.0,19.3,19.3,19.3,0.0,0.0,19.3,19.3,19.3,0.0,0.0
2019-10-13,19.33,19.33,19.33,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.33,19.33,19.33,0.0,0.0
2019-10-20,19.33,19.33,19.33,0.0,0.0,19.34,19.34,19.34,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.32,19.32,19.32,0.0,0.0
2019-10-27,19.41,19.41,19.41,0.0,0.0,19.41,19.41,19.41,0.0,0.0,19.41,19.41,19.41,0.0,0.0,19.41,19.41,19.41,0.0,0.0
2019-11-03,19.15,19.15,19.15,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.11,19.11,19.11,0.0,0.0,19.11,19.11,19.11,0.0,0.0
2019-11-10,19.33,19.33,19.33,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.32,19.32,19.32,0.0,0.0
2019-11-17,19.46,19.46,19.46,0.0,0.0,19.46,19.46,19.46,0.0,0.0,19.46,19.46,19.46,0.0,0.0,19.46,19.46,19.46,0.0,0.0
2019-11-24,19.52,19.52,19.52,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.5,19.5,19.5,0.0,0.0
2019-12-01,19.48,19.48,19.48,0.0,0.0,19.49,19.49,19.49,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.49,19.49,19.49,0.0,0.0
2019-12-08,19.48,19.48,19.48,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.47,19.47,19.47,0.0,0.0,19.48,19.48,19.48,0.0,0.0
2019-12-15,19.45,19.45,19.45,0.0,0.0,19.46,19.46,19.46,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.46,19.46,19.46,0.0,0.0
2019-12-22,19.5,19.5,19.5,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.5,19.5,19.5,0.0,0.0
2019-12-29,19.52,19.52,19.52,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.52,19.52,19.52,0.0,0.0
