Date,IQV_Open_average,IQV_Open_max,IQV_Open_min,IQV_Open_volatility,IQV_Open_change,IQV_High_average,IQV_High_max,IQV_High_min,IQV_High_volatility,IQV_High_change,IQV_Low_average,IQV_Low_max,IQV_Low_min,IQV_Low_volatility,IQV_Low_change,IQV_Close_average,IQV_Close_max,IQV_Close_min,IQV_Close_volatility,IQV_Close_change,IQV_Volume_average,IQV_Volume_max,IQV_Volume_min,IQV_Volume_volatility,IQV_Volume_change
2018-03-25,100.5875,102.19,99.02,3.1700000000000017,-2.030000000000001,100.78,102.19,99.04,3.1499999999999915,-2.759999999999991,98.1375,99.46,96.46,3.0,-2.5800000000000125,99.6125,101.66,98.11,3.549999999999997,-3.549999999999997,1270091,2042889,796959,1245930,1245930
2018-04-01,96.748,98.18,95.58,2.6000000000000085,-1.6400000000000006,97.52799999999999,99.56,96.49,3.0700000000000074,-2.6000000000000085,94.902,96.17,94.26,1.9099999999999966,-0.5,96.02,97.0,94.85,2.1500000000000057,-0.8500000000000085,1005801,1525027,630257,894770,-98829
2018-04-08,96.362,98.5,94.85,3.6500000000000057,3.6500000000000057,97.282,98.5,96.7,1.7999999999999972,1.7999999999999972,95.736,96.85,94.55,2.299999999999997,2.299999999999997,96.38,97.71,95.48,2.2299999999999898,2.2299999999999898,706924,894577,542392,352185,352185
2018-04-15,98.676,99.21,98.34,0.8699999999999903,0.03999999999999204,99.25,100.3,98.34,1.9599999999999937,0.10999999999999943,97.716,98.81,97.02,1.7900000000000063,-0.4000000000000057,98.286,99.25,97.27,1.980000000000004,-0.7700000000000102,678247,844629,569667,274962,-106168
2018-04-22,97.032,97.84,96.4,1.4399999999999977,-1.039999999999992,97.712,99.08,96.99,2.0900000000000034,-2.0799999999999983,96.024,97.11,95.09,2.019999999999996,-1.25,96.838,98.01,96.45,1.5600000000000023,-1.5600000000000023,900348,1104917,557896,547021,-168012
2018-04-29,96.666,97.61,95.64,1.9699999999999989,-0.36999999999999034,98.49,99.39,97.29,2.0999999999999943,2.0999999999999943,95.79,96.36,95.53,0.8299999999999983,0.6099999999999994,97.396,99.02,95.76,3.259999999999991,3.259999999999991,1194736,1581203,950175,631028,-145896
2018-05-06,99.11,100.55,97.65,2.8999999999999915,1.3299999999999983,100.47,103.25,99.04,4.209999999999994,3.569999999999993,98.544,100.55,97.65,2.8999999999999915,2.6099999999999994,99.952,103.02,98.17,4.849999999999994,4.849999999999994,804976,1037108,579677,457431,-132023
2018-05-13,101.222,103.11,99.35,3.760000000000005,-3.269999999999996,102.21,103.97,99.35,4.6200000000000045,-1.8100000000000023,98.544,102.43,91.57,10.860000000000014,-2.740000000000009,100.716,102.89,97.83,5.060000000000002,-1.2600000000000051,3839398,10720361,784048,9936313,3416299
2018-05-20,102.018,102.66,101.71,0.9500000000000028,0.05000000000001137,102.97,103.37,101.99,1.3800000000000097,-1.3800000000000097,101.268,101.65,100.09,1.5600000000000023,-1.3299999999999983,101.908,102.63,100.5,2.1299999999999955,-1.7099999999999937,1411360,1882580,1128663,753917,-306275
2018-05-27,100.025,100.58,99.46,1.1200000000000045,-0.7200000000000131,100.61500000000001,100.87,100.43,0.4399999999999977,0.14999999999999147,98.78999999999999,99.74,98.25,1.4899999999999949,0.3499999999999943,99.77000000000001,100.49,98.93,1.559999999999988,1.309999999999988,1174443,1818753,669591,1149162,-570974
2018-06-03,102.13,103.8,100.41,3.3900000000000006,2.8700000000000045,103.184,104.91,101.28,3.6299999999999955,3.6299999999999955,101.506,103.28,99.84,3.4399999999999977,3.4399999999999977,102.916,104.6,101.24,3.3599999999999994,3.3599999999999994,778028,1090887,569757,521130,340570
2018-06-10,103.618,104.53,102.63,1.9000000000000057,-1.9000000000000057,104.164,105.23,103.4,1.8299999999999983,-1.269999999999996,102.964,104.16,101.81,2.3499999999999943,-2.019999999999996,103.784,104.95,103.16,1.7900000000000063,-0.8900000000000006,1995782,4309684,636373,3673311,1939329
2018-06-17,105.1,105.95,104.0,1.9500000000000028,1.2199999999999989,105.922,106.99,105.22,1.769999999999996,-0.23000000000000398,104.236,105.54,103.24,2.3000000000000114,-0.25,105.002,105.95,103.84,2.1099999999999994,-1.039999999999992,2899493,5843702,984543,4859159,2195590
2018-06-24,100.73,103.7,98.34,5.359999999999999,-3.9399999999999977,101.21,103.7,99.31,4.390000000000001,-3.1099999999999994,99.266,100.72,97.64,3.0799999999999983,-1.289999999999992,99.844,100.81,98.7,2.1099999999999994,-0.9900000000000091,1546220,1833514,1139907,693607,75548
2018-07-01,100.6225,101.44,99.42,2.019999999999996,1.2099999999999937,101.0425,101.88,99.45,2.4299999999999926,2.4299999999999926,99.5675,100.45,98.17,2.280000000000001,2.280000000000001,100.505,101.71,99.3,2.4099999999999966,2.4099999999999966,1127936,1634590,928030,706560,-648583
2018-07-08,104.094,106.74,102.11,4.6299999999999955,4.6299999999999955,105.23599999999999,107.71,102.96,4.75,4.75,103.81,106.04,101.94,4.1000000000000085,4.1000000000000085,105.01,107.27,102.75,4.519999999999996,4.519999999999996,1126515,1259026,888042,370984,205090
2018-07-15,108.73,110.08,107.52,2.5600000000000023,2.3499999999999943,109.786,111.17,108.05,3.1200000000000045,3.1200000000000045,108.41,110.03,107.07,2.960000000000008,2.960000000000008,109.546,111.11,107.69,3.4200000000000017,3.4200000000000017,1308524,1482803,1029543,453260,-118779
2018-07-22,118.112,124.6,111.36,13.239999999999995,10.519999999999996,120.98,125.35,112.15,13.199999999999989,9.739999999999995,116.764,120.92,111.12,9.799999999999997,8.519999999999996,119.494,125.24,111.37,13.86999999999999,9.079999999999998,2362376,3575806,812204,2763602,-1113629
2018-07-29,122.15400000000001,124.43,120.73,3.700000000000003,3.700000000000003,123.41,124.67,121.82,2.8500000000000085,2.6100000000000136,121.516,122.5,120.12,2.3799999999999955,2.3799999999999955,122.484,124.36,120.92,3.4399999999999977,2.219999999999999,1050975,1321038,742491,578547,-366561
2018-08-05,122.29599999999999,123.07,120.79,2.279999999999987,-2.279999999999987,123.01599999999999,123.52,122.03,1.4899999999999949,-1.289999999999992,121.518,121.96,120.42,1.539999999999992,-1.3199999999999932,121.97,122.86,121.15,1.7099999999999937,-1.009999999999991,692424,1299873,437445,862428,-814158
2018-08-12,120.982,121.62,120.47,1.1500000000000057,-0.6200000000000045,121.752,122.44,120.9,1.539999999999992,-0.9399999999999977,119.958,120.49,119.59,0.8999999999999915,-0.75,120.702,121.2,120.2,1.0,-0.519999999999996,773150,1111266,491273,619993,242470
2018-08-19,122.514,124.5,120.76,3.739999999999995,3.5999999999999943,124.236,126.33,121.3,5.030000000000001,5.030000000000001,122.054,124.48,119.53,4.950000000000003,4.950000000000003,123.298,125.42,120.3,5.1200000000000045,5.1200000000000045,1264740,1899973,884920,1015053,-394005
2018-08-26,126.296,126.56,125.89,0.6700000000000017,-0.5499999999999972,126.894,127.28,126.45,0.8299999999999983,0.3400000000000034,125.72,126.12,125.2,0.9200000000000017,0.6899999999999977,126.434,127.09,125.91,1.1800000000000068,0.6700000000000017,639433,852731,458967,393764,-116036
2018-09-02,126.8275,128.03,126.06,1.9699999999999989,-0.5800000000000125,127.8175,128.4,127.05,1.3500000000000085,-0.37999999999999545,125.755,126.24,125.32,0.9200000000000017,0.28000000000000114,126.9725,128.04,125.95,2.089999999999989,-1.019999999999996,1048293,1301749,810676,491073,203870
2018-09-09,126.422,127.72,124.65,3.069999999999993,-1.4099999999999966,127.29,128.21,125.34,2.8700000000000045,-0.23000000000000398,124.522,126.75,122.28,4.469999999999999,-1.0100000000000051,126.232,127.92,124.99,2.930000000000007,-1.3299999999999983,1152263,2235883,529208,1706675,30999
2018-09-16,126.15,127.71,125.22,2.489999999999995,1.309999999999988,127.156,128.37,126.0,2.3700000000000045,1.9699999999999989,125.24,126.38,124.64,1.7399999999999949,1.4599999999999937,126.12,127.58,125.07,2.510000000000005,2.510000000000005,1482293,2623377,747642,1875735,1350645
2018-09-23,129.456,130.57,127.24,3.3299999999999983,3.3299999999999983,130.632,131.71,128.73,2.980000000000018,2.980000000000018,128.864,129.84,126.9,2.9399999999999977,2.579999999999984,129.764,130.77,128.56,2.210000000000008,1.1800000000000068,1055652,1387085,807059,580026,299520
2018-09-30,129.582,130.77,126.89,3.8800000000000097,-3.3900000000000006,130.572,132.24,129.04,3.200000000000017,-1.4800000000000182,128.172,129.67,126.57,3.0999999999999943,-2.240000000000009,129.082,130.35,127.0,3.3499999999999943,-2.279999999999987,1102509,1538667,939631,599036,-466024
2018-10-07,125.688,127.88,122.57,5.310000000000002,-3.539999999999992,127.038,128.44,124.92,3.519999999999996,-1.6899999999999977,123.676,125.85,121.0,4.849999999999994,-1.9300000000000068,124.8,127.38,122.58,4.799999999999997,-1.6499999999999915,1018242,1626682,817784,808898,-4137
2018-10-14,127.414,129.48,124.48,4.999999999999986,4.269999999999996,128.998,130.22,125.38,4.840000000000003,4.840000000000003,126.048,128.12,123.69,4.430000000000007,2.8100000000000023,127.712,129.61,124.26,5.3500000000000085,2.6299999999999955,937540,1574001,675931,898070,898070
2018-10-21,122.38799999999999,130.26,116.46,13.799999999999997,-11.759999999999991,125.17399999999999,135.48,121.05,14.429999999999993,-14.429999999999993,117.64,124.43,115.0,9.430000000000007,-6.840000000000003,120.856,126.45,115.24,11.210000000000008,-6.260000000000005,2384964,2968120,1809372,1158748,-421220
2018-10-28,121.61200000000001,123.33,119.68,3.6499999999999915,3.219999999999999,123.622,124.86,122.36,2.5,-0.010000000000005116,119.982,121.45,118.54,2.9099999999999966,1.8100000000000023,121.504,122.93,119.83,3.1000000000000085,0.8999999999999915,1396260,1969361,1050608,918753,-833565
2018-11-04,123.79599999999999,125.91,121.78,4.1299999999999955,2.8999999999999915,124.964,126.83,122.31,4.519999999999996,3.719999999999999,122.724,125.29,120.8,4.490000000000009,1.9699999999999989,124.104,126.62,121.67,4.950000000000003,2.5,1017379,1847735,656486,1191249,-1191249
2018-11-11,120.262,123.67,117.2,6.469999999999999,-5.090000000000003,121.83,123.91,119.4,4.509999999999991,-3.450000000000003,118.02,120.27,115.39,4.8799999999999955,-2.5799999999999983,119.342,121.12,117.41,3.710000000000008,-1.730000000000004,1286357,1730728,712463,1018265,1018265
2018-11-18,116.5425,119.56,114.33,5.230000000000004,-3.8900000000000006,118.6175,120.27,117.06,3.2099999999999937,-1.259999999999991,114.795,116.05,113.12,2.9299999999999926,0.29000000000000625,116.3075,117.73,115.44,2.2900000000000063,2.2900000000000063,1033563,1407070,286369,1120701,-1120701
2018-11-25,121.072,123.65,118.78,4.8700000000000045,4.859999999999999,123.16,126.12,119.92,6.200000000000003,5.329999999999998,120.426,123.65,118.14,5.510000000000005,3.6799999999999926,122.77,125.07,119.58,5.489999999999995,5.489999999999995,1536417,2966367,1010093,1956274,1956274
2018-12-02,124.55499999999999,128.64,121.04,7.59999999999998,-7.59999999999998,125.1425,129.01,121.81,7.199999999999989,-7.199999999999989,121.32,126.84,117.05,9.790000000000006,-9.790000000000006,122.59,127.38,117.98,9.399999999999991,-9.399999999999991,2078182,2852224,1535153,1317071,-673688
2018-12-09,120.934,122.73,118.6,4.13000000000001,2.1099999999999994,122.248,125.03,119.34,5.689999999999998,1.3699999999999903,119.03,122.1,115.73,6.36999999999999,1.8699999999999903,120.496,122.34,118.02,4.320000000000007,-1.1000000000000085,1440773,1875361,978580,896781,26542
2018-12-16,114.446,117.5,110.13,7.3700000000000045,-7.3700000000000045,115.362,118.04,111.21,6.8300000000000125,-6.8300000000000125,111.542,114.92,107.59,7.329999999999998,-7.329999999999998,112.666,115.66,108.22,7.439999999999998,-7.439999999999998,2109853,2710717,1714459,996258,604636
2018-12-23,108.83,112.8,105.78,7.019999999999996,5.3799999999999955,111.7425,115.28,107.8,7.480000000000004,7.480000000000004,107.58,111.95,104.9,7.049999999999997,7.049999999999997,110.795,113.91,105.7,8.209999999999994,8.209999999999994,1101882,1280514,876254,404260,404260
2018-12-30,113.245,114.61,111.21,3.4000000000000057,-3.4000000000000057,115.2775,116.19,113.17,3.019999999999996,-0.20000000000000284,111.2625,114.35,107.79,6.559999999999988,-3.819999999999993,113.8775,116.17,109.96,6.210000000000008,-1.1000000000000085,1432093,2178879,991381,1187498,411036
2019-01-06,119.708,123.42,115.26,8.159999999999997,8.159999999999997,121.548,123.43,118.64,4.790000000000006,4.780000000000001,118.624,121.11,114.75,6.359999999999999,6.359999999999999,121.032,123.36,117.2,6.159999999999997,5.609999999999999,1247042,1609272,1032394,576878,-34753
2019-01-13,123.486,126.41,121.57,4.840000000000003,4.689999999999998,124.658,127.61,122.15,5.459999999999994,5.459999999999994,122.67,124.91,121.17,3.739999999999995,3.739999999999995,124.078,127.19,121.49,5.700000000000003,5.700000000000003,1430421,2140093,919611,1220482,1220482
2019-01-20,125.69,126.15,125.15,1.0,-1.0,126.5,126.75,125.98,0.769999999999996,0.01999999999999602,124.30250000000001,125.15,123.7,1.4500000000000028,0.7000000000000028,125.52,126.13,124.86,1.269999999999996,1.1200000000000045,1168063,1363839,989721,374118,-309833
2019-01-27,126.13,129.13,124.71,4.420000000000002,4.420000000000002,127.514,130.0,125.15,4.849999999999994,4.849999999999994,125.33,128.16,123.57,4.590000000000003,4.590000000000003,127.142,129.56,124.69,4.8700000000000045,4.8700000000000045,819361,1076824,530481,546343,188672
2019-02-03,131.306,139.65,128.65,11.0,-0.7199999999999989,132.112,139.65,129.22,10.430000000000007,-0.7400000000000091,128.724,129.5,128.23,1.2700000000000102,-0.2400000000000091,129.64600000000002,130.66,128.81,1.8499999999999943,-0.21000000000000796,920739,1158077,638228,519849,-222710
2019-02-10,133.716,142.81,128.7,14.110000000000014,14.110000000000014,136.19,143.42,129.97,13.449999999999989,13.390000000000015,132.59,140.17,128.7,11.469999999999999,11.469999999999999,135.112,141.85,129.1,12.75,12.75,1732318,3219613,794893,2424720,959602
2019-02-17,141.4725,141.7,141.19,0.5099999999999909,0.37999999999999545,142.57,143.08,141.68,1.4000000000000057,0.410000000000025,140.6375,141.15,139.9,1.25,0.4800000000000182,141.79000000000002,142.46,141.19,1.2700000000000102,0.9699999999999989,1184824,1550041,1050594,499447,-29670
2019-02-24,141.524,143.29,140.5,2.789999999999992,-2.3899999999999864,142.64,143.92,141.39,2.530000000000001,0.2599999999999909,140.65,141.67,140.05,1.6199999999999761,-0.7699999999999818,141.57,143.35,140.1,3.25,1.579999999999984,1280928,1375615,1051395,324220,13174
2019-03-03,140.338,143.64,136.78,6.859999999999985,-6.859999999999985,141.4,144.77,137.78,6.990000000000009,-6.990000000000009,138.658,141.29,136.22,5.069999999999993,-3.5800000000000125,139.49,141.49,137.43,4.060000000000002,-4.060000000000002,1762424,2836399,799513,2036886,-174352
2019-03-10,140.14000000000001,141.59,137.68,3.9099999999999966,2.9799999999999898,141.406,142.47,139.6,2.8700000000000045,2.8300000000000125,139.672,140.83,137.35,3.480000000000018,3.3100000000000023,140.664,141.55,139.41,2.140000000000015,2.1200000000000045,1409748,1938978,712700,1226278,515578
2019-03-17,142.618,144.66,140.05,4.609999999999985,3.289999999999992,144.394,145.16,143.11,2.049999999999983,1.3699999999999761,141.612,143.31,140.05,3.259999999999991,1.5199999999999818,143.338,144.45,141.65,2.799999999999983,-1.4300000000000068,1323452,1604526,1016074,588452,-419456
2019-03-24,142.458,143.3,141.55,1.75,1.1299999999999955,143.294,144.28,142.15,2.1299999999999955,2.1299999999999955,140.90800000000002,142.58,139.76,2.8200000000000216,2.3300000000000125,142.418,143.85,141.15,2.6999999999999886,2.259999999999991,968215,1217754,700774,516980,-158251
2019-03-31,144.468,145.26,142.75,2.509999999999991,-2.5,145.158,145.72,144.66,1.0600000000000023,-0.9399999999999977,143.05,144.28,140.88,3.4000000000000057,-2.069999999999993,143.9,144.4,142.23,2.170000000000016,-0.05000000000001137,1351680,1865014,771561,1093453,414009
2019-04-07,144.342,144.87,143.76,1.1100000000000136,-0.4300000000000068,145.03,146.1,144.33,1.7699999999999818,0.3199999999999932,142.97,144.39,141.88,2.509999999999991,0.46999999999999886,143.768,144.81,142.52,2.289999999999992,-1.5199999999999818,942105,1256068,757417,498651,56900
2019-04-14,138.66500000000002,142.5,132.4,10.099999999999994,-10.099999999999994,139.41,143.15,134.65,8.5,-8.5,134.6525,140.54,131.03,9.509999999999991,-9.509999999999991,135.6725,141.08,132.31,8.77000000000001,-8.070000000000022,1392630,2170287,966546,1203741,224125
2019-04-21,135.392,137.38,132.86,4.519999999999982,4.519999999999982,137.456,138.79,134.59,4.199999999999989,4.199999999999989,134.176,136.26,132.21,4.049999999999983,4.049999999999983,136.648,138.7,134.37,4.329999999999984,4.329999999999984,1144658,1240764,930042,310722,-214793
2019-04-28,137.516,139.43,134.41,5.02000000000001,-2.180000000000007,138.716,140.26,136.21,4.049999999999983,-0.8799999999999955,135.924,138.67,132.73,5.939999999999998,-1.3699999999999761,137.592,139.09,134.99,4.099999999999994,-0.25,1351998,1773665,844438,929227,753063
2019-05-05,134.70600000000002,137.5,131.96,5.539999999999992,-4.409999999999997,136.26,138.81,134.05,4.759999999999991,-4.310000000000002,132.99,136.75,130.84,5.909999999999997,-5.909999999999997,134.732,138.77,133.14,5.630000000000024,-4.610000000000014,1288149,1648593,1124856,523737,459179
2019-05-12,133.506,136.02,131.45,4.570000000000022,2.0800000000000125,135.436,136.59,133.45,3.140000000000015,2.030000000000001,132.824,134.47,130.77,3.6999999999999886,2.319999999999993,134.202,135.27,132.28,2.990000000000009,1.3899999999999864,1128043,1446371,787193,659178,-73823
2019-05-19,134.334,135.44,133.33,2.109999999999985,2.109999999999985,135.576,137.62,134.46,3.1599999999999966,2.5500000000000114,133.564,135.44,132.18,3.259999999999991,2.680000000000007,134.77599999999998,136.38,133.67,2.710000000000008,2.710000000000008,1061565,1354995,699918,655077,-38114
2019-05-26,136.0625,137.9,134.93,2.969999999999999,-2.969999999999999,137.42000000000002,139.03,136.72,2.3100000000000023,-2.069999999999993,135.19,136.47,134.39,2.0800000000000125,-2.0800000000000125,135.9775,136.61,135.32,1.2900000000000205,-0.7600000000000193,965348,1418541,545951,872590,-446382
2019-06-02,136.774,138.75,133.43,5.319999999999993,2.1200000000000045,138.38,140.36,135.74,4.6200000000000045,1.1599999999999966,134.962,137.15,131.87,5.280000000000001,4.079999999999984,136.56799999999998,138.74,132.95,5.7900000000000205,5.7900000000000205,1386934,2051563,871481,1180082,-1161676
2019-06-09,140.252,141.4,139.44,1.960000000000008,1.7600000000000193,141.462,143.83,140.23,3.6000000000000227,3.410000000000025,138.972,140.65,137.79,2.8600000000000136,2.460000000000008,140.286,141.3,139.43,1.8700000000000045,1.5800000000000125,1264207,1574565,1090431,484134,-179925
2019-06-16,148.56199999999998,156.88,141.48,15.400000000000006,14.280000000000001,152.566,159.54,142.67,16.870000000000005,16.32000000000002,147.304,154.53,140.98,13.550000000000011,13.550000000000011,150.908,158.67,141.45,17.22,17.22,2352028,4014272,941958,3072314,1857432
2019-06-23,156.636,158.3,154.2,4.100000000000023,-0.8600000000000136,158.444,160.91,156.21,4.699999999999989,1.9000000000000057,154.766,156.12,152.94,3.180000000000007,0.5300000000000011,156.946,160.9,154.14,6.760000000000019,3.469999999999999,1741992,3479000,657658,2821342,2050533
2019-06-30,161.2375,162.12,160.51,1.6100000000000136,-1.1599999999999966,162.04500000000002,164.13,161.0,3.1299999999999955,-2.9499999999999886,158.92000000000002,160.59,157.56,3.030000000000001,-0.0700000000000216,160.9875,161.46,160.7,0.7600000000000193,0.20000000000001705,977260,1199738,794249,405489,-385528
2019-07-07,159.204,160.52,158.44,2.0800000000000125,-2.0100000000000193,159.71,160.52,159.13,1.3900000000000148,-1.3900000000000148,157.63400000000001,158.58,156.37,2.210000000000008,-2.210000000000008,158.726,159.35,157.36,1.9899999999999807,-1.7799999999999727,1205086,1455915,783534,672381,-575340
2019-07-14,157.544,159.39,156.02,3.369999999999976,-0.44999999999998863,158.406,159.99,157.56,2.430000000000007,-0.8499999999999943,155.878,157.41,154.38,3.030000000000001,-2.109999999999985,156.824,158.4,155.85,2.5500000000000114,-2.5500000000000114,850067,1067406,586087,481319,434011
2019-07-21,158.238,160.83,156.08,4.75,4.75,160.248,162.62,157.16,5.460000000000008,3.3000000000000114,156.76999999999998,159.82,154.2,5.6200000000000045,2.609999999999985,158.722,160.61,156.27,4.340000000000003,3.609999999999985,1212772,1946776,657334,1289442,-233364
2019-07-28,159.19,160.28,157.97,2.3100000000000023,-1.6100000000000136,160.308,161.51,157.97,3.539999999999992,-2.1500000000000057,157.212,158.1,155.67,2.430000000000007,-2.430000000000007,158.858,160.53,157.08,3.4499999999999886,-2.219999999999999,927425,1057574,734080,323494,323494
2019-08-04,154.858,157.21,152.66,4.550000000000011,2.0400000000000205,156.346,158.58,154.81,3.7700000000000102,2.2600000000000193,152.824,155.43,150.67,4.760000000000019,4.230000000000018,155.12,158.1,151.8,6.299999999999983,4.199999999999989,1288303,2073935,833392,1240543,595516
2019-08-11,153.95600000000002,155.21,152.0,3.210000000000008,-1.3400000000000034,156.132,157.6,153.86,3.7399999999999807,1.2199999999999989,152.26,153.74,150.22,3.5200000000000102,-0.36000000000001364,154.216,157.08,151.21,5.8700000000000045,-0.21999999999999886,1081732,1437298,818153,619145,-220083
2019-08-18,157.152,158.49,155.89,2.6000000000000227,1.1400000000000148,157.96800000000002,158.99,157.11,1.8799999999999955,1.450000000000017,154.624,155.95,152.37,3.579999999999984,-3.579999999999984,155.686,157.19,153.15,4.039999999999992,-3.569999999999993,802113,1083112,585161,497951,249213
2019-08-25,154.998,156.74,153.33,3.4099999999999966,2.5800000000000125,155.67000000000002,156.74,154.15,2.5900000000000034,1.5500000000000114,153.044,154.46,151.72,2.740000000000009,0.5999999999999943,154.674,155.98,153.46,2.519999999999982,0.030000000000001137,800946,1134197,528427,605770,85277
2019-09-01,154.0725,155.37,152.97,2.4000000000000057,0.38999999999998636,155.185,155.72,154.52,1.1999999999999886,0.5900000000000034,152.0925,153.0,151.29,1.710000000000008,-0.25,153.38,154.08,151.46,2.6200000000000045,0.1599999999999966,1114823,1454268,748499,705769,249641
2019-09-08,151.104,154.9,149.72,5.180000000000007,-5.180000000000007,152.466,154.99,150.78,4.210000000000008,-2.480000000000018,148.84,151.67,146.52,5.149999999999977,-4.359999999999985,150.918,151.87,150.23,1.6400000000000148,-0.5200000000000102,1755915,2097064,1467163,629901,-480680
2019-09-15,152.474,154.77,150.66,4.110000000000014,4.110000000000014,154.528,157.32,152.84,4.47999999999999,4.47999999999999,151.76399999999998,154.6,149.75,4.849999999999994,4.849999999999994,153.34799999999998,155.6,150.84,4.759999999999991,4.759999999999991,2330738,5383669,1124442,4259227,3610627
2019-09-22,155.082,157.81,152.47,5.340000000000003,-2.6599999999999966,156.128,158.25,154.43,3.819999999999993,-3.299999999999983,151.644,154.71,146.66,8.050000000000011,-7.599999999999994,153.5,157.34,148.25,9.090000000000003,-9.090000000000003,1579166,1763096,1182571,580525,-96604
2019-09-29,146.552,149.87,143.21,6.659999999999997,-0.3100000000000023,148.628,151.09,144.32,6.77000000000001,-0.3400000000000034,144.198,147.65,140.56,7.090000000000003,0.4900000000000091,146.894,149.38,143.24,6.139999999999986,-0.07999999999998408,1490789,1894982,961395,933587,-81445
2019-10-06,146.718,148.41,145.5,2.9099999999999966,-1.6800000000000068,147.904,150.12,146.63,3.490000000000009,-1.1500000000000057,145.288,147.72,143.47,4.25,-1.8199999999999932,145.936,148.7,144.53,4.1699999999999875,-2.719999999999999,823129,956440,755256,201184,-201184
2019-10-13,145.756,147.21,144.0,3.210000000000008,-2.280000000000001,147.042,148.69,145.05,3.6399999999999864,-2.8799999999999955,144.476,146.23,142.99,3.2399999999999807,-2.8499999999999943,144.918,146.56,143.35,3.210000000000008,-2.8700000000000045,1122227,1517785,720703,797082,797082
2019-10-20,143.974,144.87,143.14,1.7300000000000182,0.21999999999999886,145.948,148.57,144.09,4.47999999999999,3.6599999999999966,143.00199999999998,143.95,142.04,1.9099999999999966,1.9099999999999966,144.432,147.51,142.86,4.649999999999977,4.3700000000000045,1146520,1226236,1052910,173326,126955
2019-10-27,146.70999999999998,147.89,145.72,2.1699999999999875,-1.6899999999999977,148.514,150.27,147.58,2.6899999999999977,-1.2199999999999989,144.33,147.37,139.02,8.349999999999994,-2.2700000000000102,146.948,150.09,144.42,5.670000000000016,-1.009999999999991,1724990,3386542,985657,2400885,-84887
