Date,Direxion Daily Mid Cap Bear 3X Shares_Open_average,Direxion Daily Mid Cap Bear 3X Shares_Open_max,Direxion Daily Mid Cap Bear 3X Shares_Open_min,Direxion Daily Mid Cap Bear 3X Shares_Open_volatility,Direxion Daily Mid Cap Bear 3X Shares_Open_change,Direxion Daily Mid Cap Bear 3X Shares_High_average,Direxion Daily Mid Cap Bear 3X Shares_High_max,Direxion Daily Mid Cap Bear 3X Shares_High_min,Direxion Daily Mid Cap Bear 3X Shares_High_volatility,Direxion Daily Mid Cap Bear 3X Shares_High_change,Direxion Daily Mid Cap Bear 3X Shares_Low_average,Direxion Daily Mid Cap Bear 3X Shares_Low_max,Direxion Daily Mid Cap Bear 3X Shares_Low_min,Direxion Daily Mid Cap Bear 3X Shares_Low_volatility,Direxion Daily Mid Cap Bear 3X Shares_Low_change,Direxion Daily Mid Cap Bear 3X Shares_Close_average,Direxion Daily Mid Cap Bear 3X Shares_Close_max,Direxion Daily Mid Cap Bear 3X Shares_Close_min,Direxion Daily Mid Cap Bear 3X Shares_Close_volatility,Direxion Daily Mid Cap Bear 3X Shares_Close_change
2019-01-13,67.9,67.9,67.9,0.0,0.0,68.7,68.7,68.7,0.0,0.0,65.97,65.97,65.97,0.0,0.0,66.35,66.35,66.35,0.0,0.0
2019-01-20,68.2,68.2,68.2,0.0,0.0,68.25,68.25,68.25,0.0,0.0,66.55,66.55,66.55,0.0,0.0,66.8,66.8,66.8,0.0,0.0
2019-01-27,63.86,63.86,63.86,0.0,0.0,63.86,63.86,63.86,0.0,0.0,62.46,62.46,62.46,0.0,0.0,62.46,62.46,62.46,0.0,0.0
2019-02-03,61.9,61.9,61.9,0.0,0.0,62.39,62.39,62.39,0.0,0.0,61.52,61.52,61.52,0.0,0.0,61.52,61.52,61.52,0.0,0.0
2019-02-10,58.1,58.1,58.1,0.0,0.0,58.1,58.1,58.1,0.0,0.0,56.75,56.75,56.75,0.0,0.0,56.75,56.75,56.75,0.0,0.0
2019-02-17,54.05,54.05,54.05,0.0,0.0,55.2,55.2,55.2,0.0,0.0,53.98,53.98,53.98,0.0,0.0,55.09,55.09,55.09,0.0,0.0
2019-02-24,55.15,55.15,55.15,0.0,0.0,57.7,57.7,57.7,0.0,0.0,55.15,55.15,55.15,0.0,0.0,56.63,56.63,56.63,0.0,0.0
2019-03-03,61.3,61.3,61.3,0.0,0.0,61.3,61.3,61.3,0.0,0.0,59.25,59.25,59.25,0.0,0.0,59.25,59.25,59.25,0.0,0.0
2019-03-10,57.75,57.75,57.75,0.0,0.0,57.85,57.85,57.85,0.0,0.0,56.82,56.82,56.82,0.0,0.0,57.15,57.15,57.15,0.0,0.0
2019-03-17,61.6,61.6,61.6,0.0,0.0,62.9,62.9,62.9,0.0,0.0,60.6,60.6,60.6,0.0,0.0,61.25,61.25,61.25,0.0,0.0
2019-03-24,56.5,56.5,56.5,0.0,0.0,56.55,56.55,56.55,0.0,0.0,55.18,55.18,55.18,0.0,0.0,55.18,55.18,55.18,0.0,0.0
2019-03-31,53.55,53.55,53.55,0.0,0.0,53.75,53.75,53.75,0.0,0.0,53.0,53.0,53.0,0.0,0.0,53.0,53.0,53.0,0.0,0.0
2019-04-07,51.65,51.65,51.65,0.0,0.0,52.11,52.11,52.11,0.0,0.0,51.65,51.65,51.65,0.0,0.0,51.93,51.93,51.93,0.0,0.0
2019-04-14,53.3,53.3,53.3,0.0,0.0,53.45,53.45,53.45,0.0,0.0,53.18,53.18,53.18,0.0,0.0,53.18,53.18,53.18,0.0,0.0
2019-04-21,50.86,50.86,50.86,0.0,0.0,51.1,51.1,51.1,0.0,0.0,50.55,50.55,50.55,0.0,0.0,50.88,50.88,50.88,0.0,0.0
2019-04-28,52.95,52.95,52.95,0.0,0.0,52.95,52.95,52.95,0.0,0.0,50.25,50.25,50.25,0.0,0.0,50.64,50.64,50.64,0.0,0.0
2019-05-05,56.75,56.75,56.75,0.0,0.0,59.27,59.27,59.27,0.0,0.0,56.75,56.75,56.75,0.0,0.0,58.81,58.81,58.81,0.0,0.0
2019-05-12,58.45,58.45,58.45,0.0,0.0,58.95,58.95,58.95,0.0,0.0,57.95,57.95,57.95,0.0,0.0,58.64,58.64,58.64,0.0,0.0
2019-05-19,60.05,60.05,60.05,0.0,0.0,60.4,60.4,60.4,0.0,0.0,59.5,59.5,59.5,0.0,0.0,59.91,59.91,59.91,0.0,0.0
2019-05-26,64.6,64.6,64.6,0.0,0.0,64.85,64.85,64.85,0.0,0.0,63.2,63.2,63.2,0.0,0.0,63.75,63.75,63.75,0.0,0.0
2019-06-02,55.95,55.95,55.95,0.0,0.0,56.0,56.0,56.0,0.0,0.0,54.85,54.85,54.85,0.0,0.0,55.95,55.95,55.95,0.0,0.0
2019-06-09,55.7,55.7,55.7,0.0,0.0,56.2,56.2,56.2,0.0,0.0,55.5,55.5,55.5,0.0,0.0,56.2,56.2,56.2,0.0,0.0
2019-06-16,53.45,53.45,53.45,0.0,0.0,55.0,55.0,55.0,0.0,0.0,53.45,53.45,53.45,0.0,0.0,55.0,55.0,55.0,0.0,0.0
2019-06-23,49.93,49.93,49.93,0.0,0.0,51.54,51.54,51.54,0.0,0.0,49.9,49.9,49.9,0.0,0.0,51.54,51.54,51.54,0.0,0.0
2019-06-30,51.25,51.25,51.25,0.0,0.0,52.0,52.0,52.0,0.0,0.0,51.08,51.08,51.08,0.0,0.0,51.93,51.93,51.93,0.0,0.0
2019-07-07,50.72,50.72,50.72,0.0,0.0,51.86,51.86,51.86,0.0,0.0,50.54,50.54,50.54,0.0,0.0,51.66,51.66,51.66,0.0,0.0
2019-07-14,52.32,52.32,52.32,0.0,0.0,52.94,52.94,52.94,0.0,0.0,52.32,52.32,52.32,0.0,0.0,52.94,52.94,52.94,0.0,0.0
2019-07-21,48.98,48.98,48.98,0.0,0.0,50.02,50.02,50.02,0.0,0.0,48.98,48.98,48.98,0.0,0.0,49.87,49.87,49.87,0.0,0.0
2019-07-28,57.37,57.37,57.37,0.0,0.0,60.51,60.51,60.51,0.0,0.0,57.37,57.37,57.37,0.0,0.0,59.04,59.04,59.04,0.0,0.0
2019-08-04,56.62,56.62,56.62,0.0,0.0,57.73,57.73,57.73,0.0,0.0,56.48,56.48,56.48,0.0,0.0,57.69,57.69,57.69,0.0,0.0
2019-08-11,55.0,55.0,55.0,0.0,0.0,55.34,55.34,55.34,0.0,0.0,55.0,55.0,55.0,0.0,0.0,55.33,55.33,55.33,0.0,0.0
2019-08-18,58.53,58.53,58.53,0.0,0.0,59.5,59.5,59.5,0.0,0.0,58.53,58.53,58.53,0.0,0.0,59.03,59.03,59.03,0.0,0.0
2019-08-25,55.88,55.88,55.88,0.0,0.0,56.34,56.34,56.34,0.0,0.0,55.88,55.88,55.88,0.0,0.0,55.94,55.94,55.94,0.0,0.0
2019-09-01,52.15,52.15,52.15,0.0,0.0,52.15,52.15,52.15,0.0,0.0,51.98,51.98,51.98,0.0,0.0,51.98,51.98,51.98,0.0,0.0
2019-09-08,48.75,48.75,48.75,0.0,0.0,48.85,48.85,48.85,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.72,48.72,48.72,0.0,0.0
2019-09-15,50.27,50.27,50.27,0.0,0.0,50.27,50.27,50.27,0.0,0.0,49.8,49.8,49.8,0.0,0.0,50.1,50.1,50.1,0.0,0.0
2019-09-22,51.0,51.0,51.0,0.0,0.0,51.28,51.28,51.28,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.6,50.6,50.6,0.0,0.0
2019-09-29,53.65,53.65,53.65,0.0,0.0,54.11,54.11,54.11,0.0,0.0,52.86,52.86,52.86,0.0,0.0,53.87,53.87,53.87,0.0,0.0
2019-10-06,52.27,52.27,52.27,0.0,0.0,52.4,52.4,52.4,0.0,0.0,52.27,52.27,52.27,0.0,0.0,52.32,52.32,52.32,0.0,0.0
2019-10-13,49.11,49.11,49.11,0.0,0.0,49.28,49.28,49.28,0.0,0.0,48.71,48.71,48.71,0.0,0.0,49.28,49.28,49.28,0.0,0.0
2019-10-20,47.78,47.78,47.78,0.0,0.0,47.78,47.78,47.78,0.0,0.0,47.01,47.01,47.01,0.0,0.0,47.57,47.57,47.57,0.0,0.0
2019-10-27,46.25,46.25,46.25,0.0,0.0,46.35,46.35,46.35,0.0,0.0,45.69,45.69,45.69,0.0,0.0,45.85,45.85,45.85,0.0,0.0
2019-11-03,46.28,46.28,46.28,0.0,0.0,46.37,46.37,46.37,0.0,0.0,45.61,45.61,45.61,0.0,0.0,45.9,45.9,45.9,0.0,0.0
2019-11-10,45.71,45.71,45.71,0.0,0.0,45.83,45.83,45.83,0.0,0.0,45.55,45.55,45.55,0.0,0.0,45.64,45.64,45.64,0.0,0.0
2019-11-17,45.89,45.89,45.89,0.0,0.0,45.89,45.89,45.89,0.0,0.0,44.56,44.56,44.56,0.0,0.0,44.67,44.67,44.67,0.0,0.0
2019-11-24,44.46,44.46,44.46,0.0,0.0,45.56,45.56,45.56,0.0,0.0,44.35,44.35,44.35,0.0,0.0,45.56,45.56,45.56,0.0,0.0
2019-12-01,43.93,43.93,43.93,0.0,0.0,44.28,44.28,44.28,0.0,0.0,43.81,43.81,43.81,0.0,0.0,44.28,44.28,44.28,0.0,0.0
2019-12-08,42.63,42.63,42.63,0.0,0.0,42.66,42.66,42.66,0.0,0.0,42.03,42.03,42.03,0.0,0.0,42.66,42.66,42.66,0.0,0.0
2019-12-15,40.84,40.84,40.84,0.0,0.0,41.18,41.18,41.18,0.0,0.0,40.84,40.84,40.84,0.0,0.0,41.1,41.1,41.1,0.0,0.0
2019-12-22,40.92,40.92,40.92,0.0,0.0,41.58,41.58,41.58,0.0,0.0,40.83,40.83,40.83,0.0,0.0,41.22,41.22,41.22,0.0,0.0
2019-12-29,42.61,42.61,42.61,0.0,0.0,42.61,42.61,42.61,0.0,0.0,41.28,41.28,41.28,0.0,0.0,41.46,41.46,41.46,0.0,0.0
