Date,WEC_Open_average,WEC_Open_max,WEC_Open_min,WEC_Open_volatility,WEC_Open_change,WEC_High_average,WEC_High_max,WEC_High_min,WEC_High_volatility,WEC_High_change,WEC_Low_average,WEC_Low_max,WEC_Low_min,WEC_Low_volatility,WEC_Low_change,WEC_Close_average,WEC_Close_max,WEC_Close_min,WEC_Close_volatility,WEC_Close_change,WEC_Volume_average,WEC_Volume_max,WEC_Volume_min,WEC_Volume_volatility,WEC_Volume_change
2018-01-14,63.484,63.66,63.35,0.30999999999999517,-0.21999999999999886,63.842,64.01,63.62,0.3900000000000077,-0.3900000000000077,62.908,63.1,62.6,0.5,0.29999999999999716,63.222,63.57,63.01,0.5600000000000023,-0.14000000000000057,1893187,2173148,1452096,721052,-721052
2018-01-21,63.608000000000004,64.26,63.17,1.0900000000000034,0.5600000000000023,64.092,64.55,63.67,0.8799999999999955,-0.3400000000000034,63.202,63.63,63.0,0.6300000000000026,-0.18999999999999773,63.598,64.14,63.02,1.1199999999999974,-0.5599999999999952,1765520,1966567,1401498,565069,-23862
2018-01-28,63.018,64.08,61.79,2.289999999999999,-1.3000000000000043,63.616,64.39,62.85,1.5399999999999991,-0.7199999999999989,62.178000000000004,62.88,61.07,1.8100000000000023,-1.8100000000000023,62.68,64.3,61.17,3.1299999999999955,-2.1499999999999986,2698642,4066611,1878203,2188408,351528
2018-02-04,60.236000000000004,61.07,59.5,1.5700000000000003,0.4399999999999977,61.158,61.56,60.83,0.730000000000004,0.6700000000000017,59.65,60.5,59.08,1.4200000000000017,1.4200000000000017,60.386,61.28,59.5,1.7800000000000011,1.0900000000000034,2380543,2797354,1904680,892674,-384615
2018-02-11,60.7475,61.27,60.26,1.0100000000000051,0.6100000000000065,61.37,62.11,60.8,1.3100000000000023,0.8699999999999974,60.2425,61.1,59.7,1.3999999999999986,1.3999999999999986,61.1225,61.92,60.14,1.7800000000000011,0.8100000000000023,2057093,2408067,1778517,629550,157804
2018-02-18,60.958,61.75,60.13,1.6199999999999974,0.07000000000000028,61.628,61.99,60.87,1.1200000000000045,0.03999999999999915,60.41,61.33,60.07,1.259999999999998,0.9200000000000017,60.966,61.85,60.12,1.730000000000004,0.7199999999999989,1799135,2364262,1373990,990272,44428
2018-02-25,60.284,61.72,59.35,2.3699999999999974,-2.3699999999999974,60.998,61.94,60.41,1.5300000000000011,-0.9099999999999966,59.568,60.55,58.92,1.6299999999999955,-1.4599999999999937,60.1,60.91,59.47,1.4399999999999977,0.3399999999999963,1990106,2054759,1910418,144341,-34825
2018-03-04,60.258,60.75,59.73,1.0200000000000031,-0.10999999999999943,60.652,61.27,60.19,1.0800000000000054,0.38000000000000256,59.868,60.49,59.44,1.0500000000000043,0.5600000000000023,60.292,60.89,59.66,1.230000000000004,0.8100000000000023,1616857,2145757,1391754,754003,469259
2018-03-11,61.564,62.44,60.97,1.4699999999999989,1.4299999999999997,62.124,62.6,61.67,0.9299999999999997,0.9299999999999997,61.202,61.81,60.57,1.240000000000002,0.9099999999999966,61.658,62.45,60.8,1.6500000000000057,0.970000000000006,2798153,4860018,1780169,3079849,556492
2018-03-18,61.394,61.91,60.63,1.279999999999994,-1.279999999999994,62.032,62.37,61.28,1.0899999999999963,-0.8900000000000006,60.932,61.36,60.37,0.990000000000002,-0.769999999999996,61.18,61.54,60.5,1.0399999999999991,-0.39000000000000057,1596439,1924797,1096782,828015,-797517
2018-03-25,62.265,62.93,61.34,1.5899999999999963,1.5899999999999963,62.995,63.16,62.83,0.3299999999999983,0.3299999999999983,61.8475,62.3,61.09,1.2099999999999937,0.8299999999999983,62.3925,62.7,62.28,0.4200000000000017,-0.00999999999999801,1664923,2041817,1433056,608761,445091
2018-04-01,62.798,63.39,62.25,1.1400000000000006,0.7800000000000011,63.304,63.76,62.82,0.9399999999999977,0.4399999999999977,62.352000000000004,62.85,62.07,0.7800000000000011,0.5300000000000011,62.918,63.37,62.55,0.8200000000000003,0.09000000000000341,1956766,2338833,1633835,704998,582336
2018-04-08,62.164,62.61,61.68,0.9299999999999997,-0.7299999999999969,62.476,62.84,61.91,0.9300000000000068,-0.3400000000000034,61.766,62.26,61.39,0.8699999999999974,-0.509999999999998,62.028,62.41,61.55,0.8599999999999994,0.06999999999999318,1556033,2121248,1264127,857121,-454459
2018-04-15,62.604,63.19,62.24,0.9499999999999957,-0.23999999999999488,62.95,63.55,62.64,0.9099999999999966,-0.3999999999999986,62.13,62.53,61.88,0.6499999999999986,-0.10000000000000142,62.502,63.02,62.15,0.8700000000000045,-0.8100000000000023,1201921,1393364,1012406,380958,118901
2018-04-22,63.156,64.62,62.39,2.230000000000004,2.230000000000004,63.846000000000004,64.84,62.92,1.9200000000000017,1.8600000000000065,62.918,64.25,62.12,2.1300000000000026,2.1300000000000026,63.55,64.47,62.6,1.8699999999999974,1.6799999999999997,1939169,2689852,1291448,1398404,1398404
