Date,CPK_stock_Open_average,CPK_stock_Open_max,CPK_stock_Open_min,CPK_stock_Open_volatility,CPK_stock_Open_change,CPK_stock_High_average,CPK_stock_High_max,CPK_stock_High_min,CPK_stock_High_volatility,CPK_stock_High_change,CPK_stock_Low_average,CPK_stock_Low_max,CPK_stock_Low_min,CPK_stock_Low_volatility,CPK_stock_Low_change,CPK_stock_Close_average,CPK_stock_Close_max,CPK_stock_Close_min,CPK_stock_Close_volatility,CPK_stock_Close_change,CPK_stock_Volume_average,CPK_stock_Volume_max,CPK_stock_Volume_min,CPK_stock_Volume_volatility,CPK_stock_Volume_change
2018-01-14,71.3625,72.8,69.3,3.5,-3.5,71.69749999999999,73.1,69.92,3.1799999999999926,-3.1799999999999926,70.1875,71.4,68.95,2.450000000000003,-2.4000000000000057,70.425,71.6,69.1,2.5,-2.4000000000000057,88393,112099,59342,52757,33843
2018-01-21,73.56,75.6,69.25,6.349999999999994,6.349999999999994,75.28,76.65,71.9,4.75,3.6999999999999886,72.712,74.65,69.25,5.400000000000006,4.5,74.49,75.6,71.85,3.75,2.9000000000000057,180264,471082,39325,431757,-71132
2018-01-28,73.41,74.6,72.45,2.1499999999999915,-2.1499999999999915,73.73,74.6,73.05,1.5499999999999972,-1.5499999999999972,72.3,72.55,72.0,0.5499999999999972,0.20000000000000284,72.99,73.5,72.45,1.0499999999999972,-0.5,58345,81103,31776,49327,-43703
2018-02-04,69.64,72.4,68.7,3.700000000000003,-3.700000000000003,70.714,72.85,69.55,3.299999999999997,-1.7299999999999898,68.45,69.85,67.55,2.299999999999997,-1.6999999999999886,69.45,70.5,68.35,2.1500000000000057,0.4000000000000057,70644,104561,49824,54737,33731
2018-02-11,69.15,70.7,68.35,2.3500000000000085,-2.049999999999997,69.59,71.25,69.0,2.25,-2.25,68.12,68.8,67.75,1.0499999999999972,-1.0,68.77,69.6,67.9,1.6999999999999886,-1.0499999999999972,65900,158401,31996,126405,-122390
2018-02-18,68.05,68.25,67.6,0.6500000000000057,-0.04999999999999716,68.975,69.45,68.35,1.1000000000000085,-0.10000000000000853,67.425,68.0,66.85,1.1500000000000057,1.1500000000000057,68.2,69.35,67.45,1.8999999999999915,1.1999999999999886,44923,58839,25582,33257,-33257
2018-02-25,68.55,69.6,67.5,2.0999999999999943,-0.5999999999999943,69.28,69.85,68.05,1.7999999999999972,-0.3499999999999943,67.55,68.2,66.35,1.8500000000000085,-0.4000000000000057,68.21,69.1,66.65,2.4499999999999886,-0.3999999999999915,46407,58743,27924,30819,26630
2018-03-04,69.12,69.75,68.3,1.4500000000000028,1.25,69.934,70.25,69.7,0.5499999999999972,0.45000000000000284,68.49,69.05,67.9,1.1499999999999915,1.1499999999999915,69.36,69.9,68.7,1.2000000000000028,0.4000000000000057,41320,46720,37445,9275,-9275
2018-03-11,70.4,71.15,70.15,1.0,0.04999999999999716,71.11,71.5,70.75,0.75,0.5999999999999943,69.60000000000001,70.05,69.4,0.6499999999999915,0.09999999999999432,70.66,71.4,70.3,1.1000000000000085,0.5500000000000114,66470,186237,29382,156855,146516
2018-03-18,72.85,74.9,71.35,3.5500000000000114,1.75,73.96000000000001,75.05,72.9,2.1499999999999915,-1.4500000000000028,70.96,71.8,69.8,2.0,-0.6500000000000057,72.28999999999999,74.3,70.0,4.299999999999997,-4.299999999999997,82715,142509,42706,99803,-49009
2018-03-25,70.05,70.65,68.65,2.0,-0.10000000000000853,71.02,72.05,70.35,1.7000000000000028,1.269999999999996,68.7375,69.9,67.1,2.8000000000000114,0.3500000000000085,69.8375,70.55,68.4,2.1499999999999915,-0.20000000000000284,229539,409915,89211,320704,91476
