Date,HOV_Open_average,HOV_Open_max,HOV_Open_min,HOV_Open_volatility,HOV_Open_change,HOV_High_average,HOV_High_max,HOV_High_min,HOV_High_volatility,HOV_High_change,HOV_Low_average,HOV_Low_max,HOV_Low_min,HOV_Low_volatility,HOV_Low_change,HOV_Close_average,HOV_Close_max,HOV_Close_min,HOV_Close_volatility,HOV_Close_change,HOV_Volume_average,HOV_Volume_max,HOV_Volume_min,HOV_Volume_volatility,HOV_Volume_change
2018-06-03,47.55,50.0,44.25,5.75,3.0,49.4,51.0,47.75,3.25,1.0,46.35,48.25,44.25,4.0,2.75,48.65,50.25,47.25,3.0,1.0,51071,64901,42496,22405,-1345
2018-06-10,49.25,50.25,47.75,2.5,-0.75,50.25,51.25,48.75,2.5,-2.5,47.926,49.63,47.25,2.3800000000000026,-0.25,49.15,50.25,47.75,2.5,-2.5,58002,69025,41629,27396,3948
2018-06-17,46.35,47.25,45.0,2.25,-2.25,46.782,47.5,45.41,2.0900000000000034,-2.0900000000000034,44.7,46.0,42.75,3.25,-3.25,45.4,46.75,42.75,4.0,-3.75,56731,118228,34364,83864,65881
2018-06-24,41.9,43.0,39.75,3.25,-1.25,42.644,43.72,41.5,2.219999999999999,-1.2199999999999989,39.65,40.25,38.75,1.5,0.25,41.0,42.0,39.5,2.5,-0.5,63603,82303,46103,36200,-36200
2018-07-01,41.5625,43.25,40.25,3.0,2.5,42.69,44.0,41.13,2.8699999999999974,2.8699999999999974,40.9375,42.75,39.5,3.25,3.25,42.125,43.5,40.25,3.25,3.25,21896,23726,20057,3669,-2418
2018-07-08,43.45,44.25,42.5,1.75,-1.25,44.194,44.75,43.75,1.0,0.25,42.476,42.75,41.88,0.8699999999999974,-0.25,43.3,44.0,42.75,1.25,-0.75,23128,35168,14604,20564,2569
2018-07-15,42.75,43.5,41.5,2.0,0.0,43.85,44.5,43.25,1.25,-0.5,41.95,42.75,41.25,1.5,0.5,42.6,44.0,41.5,2.5,0.25,34692,52928,27577,25351,-4845
2018-07-22,40.3,41.75,38.5,3.25,-1.0,41.076,42.13,40.0,2.1300000000000026,-1.3800000000000026,38.776,40.5,37.75,2.75,-2.75,39.45,40.5,38.25,2.25,-1.75,53480,60286,43470,16816,10677
2018-07-29,38.9,39.5,38.25,1.25,0.75,39.75,40.25,39.25,1.0,0.5,38.376,38.75,38.0,0.75,-0.13000000000000256,39.15,39.75,38.5,1.25,1.25,26218,36848,17991,18857,-3027
2018-08-05,40.75,42.25,39.25,3.0,2.0,41.8,44.0,40.0,4.0,1.75,40.0,41.75,38.75,3.0,1.5,40.95,42.25,39.0,3.25,2.0,34870,51644,17299,34345,8586
2018-08-12,39.65,41.25,38.75,2.5,-2.5,40.15,41.25,39.25,2.0,-2.0,38.65,39.0,38.25,0.75,-0.5,39.15,39.75,38.5,1.25,-0.75,31022,42996,17747,25249,-12178
2018-08-19,39.5,40.25,38.75,1.5,0.5,40.15,40.75,39.25,1.5,0.5,39.1,39.75,38.5,1.25,0.5,39.45,40.25,38.5,1.75,0.5,22110,36795,10269,26526,-3929
2018-08-26,38.4,39.0,38.0,1.0,-1.0,39.126,39.5,38.75,0.75,-0.25,37.976,38.0,37.88,0.11999999999999744,0.0,38.4,39.0,38.0,1.0,0.5,28657,49623,18483,31140,-12393
2018-09-02,38.625,39.0,38.5,0.5,0.0,39.315,39.88,38.5,1.3800000000000026,-0.6300000000000026,38.0625,38.5,37.75,0.75,-0.25,38.5625,38.75,38.25,0.5,-0.25,27153,42540,18475,24065,24065
2018-09-09,40.55,42.0,39.25,2.75,1.75,41.9,43.25,40.5,2.75,2.25,39.526,41.38,38.0,3.3800000000000026,3.3800000000000026,41.3,42.5,39.75,2.75,2.75,55232,78039,41352,36687,-21554
2018-09-16,42.05,42.5,41.5,1.0,-1.0,42.7,43.25,42.0,1.25,-1.0,41.432,41.63,41.25,0.38000000000000256,-0.13000000000000256,42.2,42.75,42.0,0.75,-0.75,36888,47128,29401,17727,-5561
2018-09-23,40.5,41.75,39.5,2.25,-2.25,41.0,42.0,40.0,2.0,-2.0,39.8,41.25,39.0,2.25,-2.25,40.1,41.25,39.25,2.0,-1.25,26844,32100,23139,8961,-5267
2018-09-30,39.65,40.0,39.0,1.0,-1.0,40.376,41.25,39.25,2.0,-1.5,38.85,39.75,37.0,2.75,-2.75,39.55,40.0,39.0,1.0,-0.75,34569,67057,22489,44568,43643
2018-10-07,39.05,40.5,38.25,2.25,-0.5,39.9,41.0,38.75,2.25,-2.0,38.35,39.25,37.5,1.75,-1.25,38.7,40.0,37.75,2.25,-2.25,30638,40722,18354,22368,9915
2018-10-14,38.25,39.5,37.75,1.75,0.0,38.8,39.5,38.25,1.25,0.25,37.25,38.0,35.25,2.75,-2.25,37.7,39.25,35.25,4.0,-2.75,29919,65413,15220,50193,45173
2018-10-21,34.8,35.75,34.0,1.75,-0.75,36.6,38.25,35.75,2.5,2.0,33.976,34.75,33.25,1.5,1.3699999999999974,35.2,38.0,34.0,4.0,3.75,50421,63613,21177,42436,-2097
2018-10-28,37.0,38.25,36.0,2.25,-2.0,37.638,38.25,36.44,1.8100000000000023,-1.8100000000000023,35.3,36.0,34.5,1.5,-0.75,36.4,37.75,35.75,2.0,-0.25,30765,38997,24328,14669,4945
2018-11-04,35.05,36.25,34.25,2.0,-2.0,35.35,36.75,34.25,2.5,-2.5,33.65,35.25,32.5,2.75,-2.75,34.45,35.75,33.0,2.75,-2.75,35222,40010,30117,9893,-2087
2018-11-11,32.35,33.0,31.25,1.75,-1.75,33.316,34.0,32.5,1.5,-1.0799999999999983,31.65,32.5,30.5,2.0,-1.25,32.2,32.75,31.25,1.5,-0.25,35392,46951,25006,21945,9701
2018-11-18,32.0625,32.75,31.75,1.0,-1.0,32.9075,33.63,32.25,1.3800000000000026,-1.3800000000000026,31.5,31.75,31.25,0.5,0.25,32.0625,32.5,31.75,0.75,-0.5,25088,34988,11191,23797,-23797
2018-11-25,32.35,33.0,31.75,1.25,1.0,32.75,33.5,32.25,1.25,0.75,31.302,31.88,30.75,1.129999999999999,0.870000000000001,31.95,32.5,31.5,1.0,0.25,38628,51262,28786,22476,19114
2018-12-02,29.8125,31.25,28.0,3.25,-1.25,30.92,31.93,30.25,1.6799999999999997,-0.6799999999999997,28.4375,29.5,27.25,2.25,-0.25,29.1875,30.5,27.5,3.0,-1.25,60534,77812,51091,26721,-5038
2018-12-09,27.35,29.5,25.0,4.5,-4.5,27.78,29.63,25.25,4.379999999999999,-4.379999999999999,25.25,27.5,21.25,6.25,-6.25,26.038,28.0,22.94,5.059999999999999,-5.059999999999999,64850,118786,42551,76235,76235
2018-12-16,21.904,23.0,20.96,2.039999999999999,-2.039999999999999,22.482,23.42,21.25,2.1700000000000017,-2.1700000000000017,20.038,21.75,16.25,5.5,-5.5,20.516000000000002,21.85,16.5,5.350000000000001,-5.34,83839,155412,62892,92520,86929
2018-12-23,17.1625,17.78,16.75,1.0300000000000011,0.9000000000000021,18.0575,18.25,17.48,0.7699999999999996,0.0,16.365000000000002,16.66,16.01,0.6499999999999986,-0.509999999999998,17.105,17.55,16.62,0.9299999999999997,0.8999999999999986,102169,167644,51263,116381,38682
2018-12-30,17.9925,18.95,17.1,1.8499999999999979,1.4200000000000017,18.9975,20.0,17.49,2.5100000000000016,2.5100000000000016,17.2825,18.38,16.25,2.129999999999999,2.129999999999999,18.395,19.43,17.1,2.3299999999999983,2.3299999999999983,57262,92267,33985,58282,-46675
2019-01-06,20.524,21.0,19.5,1.5,1.4100000000000001,20.982,21.2,20.66,0.5399999999999991,0.379999999999999,19.806,20.0,19.43,0.5700000000000003,0.5700000000000003,20.482,20.99,19.75,1.2399999999999984,0.4400000000000013,48580,71044,38351,32693,3557
2019-01-13,17.934,20.0,16.48,3.5199999999999996,-3.3099999999999987,18.32,20.0,17.0,3.0,-2.5,16.71,18.0,15.54,2.460000000000001,-2.460000000000001,17.14,18.73,16.24,2.490000000000002,-2.490000000000002,74051,130677,47000,83677,-83677
2019-01-20,15.780000000000001,16.25,15.25,1.0,-0.129999999999999,16.0925,16.49,15.5,0.9899999999999984,0.21999999999999886,14.8225,15.27,14.25,1.0199999999999996,0.1399999999999988,15.31,15.75,15.0,0.75,0.13000000000000078,51563,78207,40462,37745,-6612
2019-01-27,16.79,18.0,15.95,2.0500000000000007,2.0500000000000007,17.5,18.13,16.44,1.6899999999999977,1.6899999999999977,15.99,16.81,15.13,1.679999999999998,1.679999999999998,16.746,17.65,15.58,2.0699999999999985,1.7200000000000006,57949,77958,32977,44981,10842
2019-02-03,17.332,18.38,15.91,2.469999999999999,-1.7899999999999991,17.676,18.38,16.33,2.0500000000000007,-1.6000000000000014,16.454,17.3,15.5,1.8000000000000007,-1.75,16.816,17.8,15.89,1.9100000000000001,-1.6699999999999982,25786,39550,12943,26607,-11221
2019-02-10,16.498,17.0,16.25,0.75,-0.09999999999999787,16.842,17.25,16.57,0.6799999999999997,0.0799999999999983,16.006,16.25,15.5,0.75,0.5500000000000007,16.44,16.88,16.17,0.7099999999999973,-0.22999999999999687,35068,46169,26859,19310,4225
2019-02-17,16.485,16.81,16.25,0.5599999999999987,0.14999999999999858,17.2075,17.5,16.92,0.5799999999999983,0.4399999999999977,16.3175,16.73,15.88,0.8499999999999996,0.47000000000000064,16.695,16.9,16.38,0.5199999999999996,0.0,30389,31993,29521,2472,2472
2019-02-24,17.258,17.5,17.0,0.5,0.5,17.536,17.75,17.38,0.370000000000001,-0.25,16.524,16.87,16.0,0.870000000000001,-0.75,17.026,17.5,16.25,1.25,-1.25,40795,54652,28546,26106,21109
2019-03-03,15.58,16.5,15.0,1.5,-1.17,16.112000000000002,17.0,15.5,1.5,0.5,14.964,15.5,14.55,0.9499999999999993,-0.23000000000000043,15.458,16.19,15.0,1.1900000000000013,0.6800000000000015,50467,61400,33767,27633,-15319
2019-03-10,15.3,16.25,14.75,1.5,-1.5,15.61,16.5,15.16,1.3399999999999999,-1.3399999999999999,14.540000000000001,14.81,14.26,0.5500000000000007,-0.2400000000000002,14.87,15.32,14.5,0.8200000000000003,0.33000000000000007,81325,145963,44112,101851,54093
2019-03-17,14.014,14.86,13.19,1.67,-1.6099999999999994,14.282,15.0,13.38,1.6199999999999992,-1.6199999999999992,13.394,14.38,12.0,2.380000000000001,-2.380000000000001,13.536,14.5,12.09,2.41,-2.41,46063,66204,22238,43966,29377
2019-03-24,13.272,13.83,12.75,1.08,1.08,13.662,14.74,13.0,1.7400000000000002,0.8300000000000001,12.22,13.27,10.58,2.6899999999999995,-1.7699999999999996,12.822000000000001,13.75,10.97,2.7799999999999994,-1.9100000000000001,123024,440872,37549,403323,401419
2019-03-31,12.414,13.46,11.0,2.460000000000001,2.460000000000001,13.192,13.97,12.76,1.2100000000000009,1.120000000000001,12.216,13.27,10.85,2.42,2.42,12.927999999999999,13.51,12.58,0.9299999999999997,0.6799999999999997,159060,195524,116768,78756,-19721
2019-04-07,13.502,13.79,13.3,0.48999999999999844,0.129999999999999,13.882,14.33,13.49,0.8399999999999999,-0.35999999999999943,13.01,13.27,12.75,0.5199999999999996,0.1899999999999995,13.56,13.84,13.34,0.5,-0.27999999999999936,108992,124781,87460,37321,-4243
2019-04-14,14.4975,15.07,13.68,1.3900000000000006,1.200000000000001,15.435,15.64,15.22,0.41999999999999993,0.2699999999999996,14.3425,14.75,13.59,1.1600000000000001,1.1600000000000001,14.934999999999999,15.37,14.42,0.9499999999999993,0.9499999999999993,153034,235237,78038,157199,-157199
2019-04-21,15.395999999999999,15.9,14.99,0.9100000000000001,-0.379999999999999,15.783999999999999,16.07,15.37,0.7000000000000011,0.120000000000001,14.802,15.2,14.58,0.6199999999999992,0.02999999999999936,15.33,15.8,14.96,0.8399999999999999,0.2599999999999998,100703,130738,75352,55386,3456
2019-04-28,15.436,15.66,15.29,0.370000000000001,0.16000000000000014,15.954,16.43,15.69,0.7400000000000002,0.4399999999999995,15.318,15.48,15.18,0.3000000000000007,0.07000000000000028,15.61,16.36,15.22,1.1399999999999988,0.8599999999999994,77253,95688,66403,29285,21751
2019-05-05,16.387999999999998,16.91,15.97,0.9399999999999995,-0.24999999999999822,16.982,17.24,16.52,0.7199999999999989,-0.7199999999999989,15.725999999999999,15.95,15.42,0.5299999999999994,-0.34000000000000163,16.532,17.14,16.0,1.1400000000000006,-0.6799999999999997,92175,128267,64901,63366,-33726
2019-05-12,15.454,16.36,14.92,1.4399999999999995,-0.9699999999999989,15.75,16.36,15.36,1.0,-0.9699999999999989,14.69,15.4,13.95,1.450000000000001,-0.75,15.034,15.55,14.16,1.3900000000000006,-0.7400000000000002,90675,142304,39584,102720,-5251
2019-05-19,12.602,14.08,10.8,3.2799999999999994,-3.2799999999999994,12.734,14.08,11.36,2.7200000000000006,-2.7200000000000006,11.892,13.62,10.54,3.08,-2.9899999999999984,12.096,13.69,10.77,2.92,-2.469999999999999,103275,144265,54857,89408,40565
2019-05-26,9.5875,11.3,8.71,2.59,-2.4300000000000015,9.915,11.48,9.11,2.370000000000001,-1.8800000000000008,8.8275,9.53,8.47,1.0599999999999987,-0.7299999999999986,9.1775,9.55,8.64,0.9100000000000001,-0.05000000000000071,189763,256276,125495,130781,-130781
2019-06-02,9.648,10.18,8.96,1.2199999999999989,-0.6199999999999992,10.028,10.44,9.21,1.2299999999999986,-1.1399999999999988,9.06,9.85,8.41,1.4399999999999995,-0.9499999999999993,9.462,10.02,8.45,1.5700000000000003,-1.4600000000000009,174578,243823,124542,119281,90438
2019-06-09,8.370000000000001,8.88,7.92,0.9600000000000009,-0.34999999999999964,8.68,9.48,8.15,1.33,-1.33,7.972,8.5,7.44,1.0599999999999996,-1.0599999999999996,8.225999999999999,8.8,7.85,0.9500000000000011,-0.9500000000000011,262630,325558,193173,132385,-31190
2019-06-16,7.626,7.84,7.32,0.5199999999999996,-0.3200000000000003,7.916,8.22,7.68,0.5400000000000009,-0.20999999999999996,7.324,7.41,7.13,0.28000000000000025,-0.23000000000000043,7.542,7.74,7.23,0.5099999999999998,-0.1999999999999993,181463,230961,108755,122206,51126
2019-06-23,7.014,7.27,6.77,0.5,0.10999999999999943,7.282,7.75,6.85,0.9000000000000004,0.45999999999999996,6.8260000000000005,7.25,6.58,0.6699999999999999,0.34999999999999964,7.085999999999999,7.6,6.76,0.8399999999999999,0.5,277566,622548,154994,467554,436310
2019-06-30,8.335,8.71,7.93,0.7800000000000011,0.3200000000000003,8.7,9.17,8.26,0.9100000000000001,-0.2900000000000009,8.035,8.29,7.81,0.47999999999999954,-0.1200000000000001,8.4175,8.72,8.18,0.5400000000000009,-0.3000000000000007,239967,374513,122391,252122,-252122
2019-07-07,8.236,8.58,7.92,0.6600000000000001,0.4399999999999995,8.556000000000001,9.23,8.26,0.9700000000000006,0.8499999999999996,8.02,8.58,7.78,0.7999999999999998,0.6200000000000001,8.402,9.17,7.85,1.3200000000000003,0.9800000000000004,127133,195473,88738,106735,61423
2019-07-14,8.456,9.21,6.88,2.330000000000001,-2.330000000000001,8.581999999999999,9.33,7.07,2.26,-2.26,7.838,8.67,6.54,2.13,-2.13,7.9639999999999995,8.85,6.63,2.2199999999999998,-2.1499999999999995,195168,312737,121845,190892,19443
2019-07-21,6.348,6.88,5.85,1.0300000000000002,0.28000000000000025,6.776,7.22,6.37,0.8499999999999996,0.1200000000000001,5.8999999999999995,6.25,5.52,0.7300000000000004,-0.1200000000000001,6.274,6.99,5.81,1.1800000000000006,-0.23000000000000043,294380,479687,198407,281280,10269
2019-07-28,6.082,6.2,5.96,0.2400000000000002,-0.1299999999999999,6.2,6.33,6.07,0.2599999999999998,-0.2599999999999998,5.832,5.95,5.69,0.2599999999999998,-0.2599999999999998,6.0440000000000005,6.2,5.82,0.3799999999999999,-0.3799999999999999,189328,337908,97689,240219,240219
2019-08-04,5.724,5.98,5.54,0.4400000000000004,0.14000000000000057,5.882,6.04,5.68,0.3600000000000003,0.14000000000000057,5.426,5.73,5.2,0.5300000000000002,0.20999999999999996,5.672,5.91,5.43,0.4800000000000004,-0.020000000000000462,130591,175956,110315,65641,-49745
2019-08-11,5.456,5.58,5.36,0.21999999999999975,0.09999999999999964,5.62,5.84,5.51,0.33000000000000007,0.14000000000000057,5.2780000000000005,5.43,5.15,0.27999999999999936,0.20000000000000018,5.502,5.68,5.43,0.25,0.08000000000000007,124165,176036,84699,91337,11827
2019-08-18,6.9559999999999995,8.18,5.63,2.55,2.55,7.6080000000000005,8.58,6.41,2.17,2.17,6.772,7.92,5.56,2.3600000000000003,2.3600000000000003,7.4479999999999995,8.28,6.25,2.0299999999999994,1.8399999999999999,246799,364754,154121,210633,-6807
2019-08-25,7.5200000000000005,8.15,6.78,1.37,-0.4900000000000002,7.934,8.35,7.45,0.8999999999999995,0.1399999999999988,7.126,7.62,6.61,1.0099999999999998,0.40000000000000036,7.51,8.24,6.81,1.4300000000000006,0.6600000000000001,122693,158156,94264,63892,-63892
2019-09-01,8.8225,10.46,7.95,2.5100000000000007,2.2600000000000016,10.56,13.97,8.39,5.58,5.58,8.4775,9.87,7.69,2.179999999999999,2.179999999999999,9.84,12.69,7.87,4.819999999999999,4.819999999999999,527895,932072,169889,762183,762183
2019-09-08,14.766,15.35,13.0,2.3499999999999996,2.3499999999999996,15.796000000000001,16.55,15.3,1.25,0.5500000000000007,14.274000000000001,15.13,13.0,2.130000000000001,2.130000000000001,15.206,15.31,15.02,0.2900000000000009,0.009999999999999787,482543,1066145,230093,836052,-769934
2019-09-15,15.225999999999999,15.74,14.94,0.8000000000000007,0.620000000000001,15.866,16.49,15.44,1.049999999999999,0.7699999999999978,14.69,15.31,14.35,0.9600000000000009,0.8600000000000012,15.438,16.16,14.97,1.1899999999999995,0.9100000000000001,214611,326147,155224,170923,101013
2019-09-22,17.706,19.76,15.93,3.830000000000002,3.3900000000000006,18.956,19.99,17.38,2.6099999999999994,2.4299999999999997,16.974,18.55,15.71,2.84,2.3099999999999987,18.194,19.76,16.53,3.2300000000000004,1.4000000000000021,276029,483517,177827,305690,-43401
2019-09-29,18.604,19.23,18.32,0.9100000000000001,-0.03999999999999915,19.166,19.99,18.61,1.379999999999999,-0.48999999999999844,18.01,18.49,17.64,0.8499999999999979,-0.6400000000000006,18.727999999999998,19.25,18.48,0.7699999999999996,-0.46000000000000085,148641,213684,117041,96643,46106
2019-10-06,21.032,22.49,18.71,3.7799999999999976,3.7799999999999976,22.816,23.83,20.03,3.799999999999997,3.7699999999999996,20.694,22.4,18.62,3.7799999999999976,3.7799999999999976,21.892,23.35,19.91,3.4400000000000013,3.4400000000000013,313267,454760,164945,289815,136382
2019-10-13,25.596,28.58,23.36,5.219999999999999,1.4600000000000009,27.291999999999998,28.74,25.63,3.1099999999999994,1.3599999999999994,24.18,25.71,23.35,2.3599999999999994,0.379999999999999,26.294,28.17,24.9,3.270000000000003,1.9600000000000009,459491,737813,351999,385814,5747
2019-10-20,27.944,29.49,26.9,2.59,2.59,29.512,30.35,28.42,1.9299999999999997,1.9299999999999997,27.178,28.06,26.28,1.7799999999999976,1.1799999999999997,28.298,29.8,26.99,2.8100000000000023,1.490000000000002,345241,395022,281844,113178,-58578
2019-10-27,25.996,28.5,24.7,3.8000000000000007,-2.8999999999999986,27.032,28.78,25.75,3.030000000000001,-1.0100000000000016,24.5,26.16,22.56,3.6000000000000014,-0.5599999999999987,25.64,26.76,24.71,2.0500000000000007,0.240000000000002,300593,411079,160305,250774,-29582
2019-11-03,25.486,26.79,24.42,2.3699999999999974,-2.3699999999999974,25.974,27.39,24.44,2.9499999999999993,-2.9499999999999993,24.328,25.77,23.29,2.4800000000000004,-2.4800000000000004,24.812,25.83,23.35,2.479999999999997,-2.479999999999997,242540,269727,208297,61430,40673
2019-11-10,22.96,23.76,22.45,1.3100000000000023,0.7000000000000028,23.654,24.25,23.2,1.0500000000000007,0.5399999999999991,22.38,22.81,21.52,1.2899999999999991,0.4399999999999977,23.158,23.81,22.59,1.2199999999999989,1.2199999999999989,183892,263091,98939,164152,-128345
2019-11-17,22.330000000000002,23.81,21.44,2.3699999999999974,-2.3699999999999974,22.77,24.12,21.56,2.5600000000000023,-2.5600000000000023,21.18,22.76,20.06,2.700000000000003,-2.700000000000003,21.606,23.04,20.12,2.919999999999998,-2.919999999999998,252706,281292,205177,76115,-73348
2019-11-24,21.29,21.98,20.13,1.8500000000000014,1.740000000000002,22.3925,22.67,21.95,0.7200000000000024,0.7200000000000024,21.0275,21.61,20.1,1.509999999999998,1.4899999999999984,21.8325,22.3,21.25,1.0500000000000007,1.0500000000000007,125095,203771,71096,132675,-72339
2019-12-01,22.176,25.3,20.38,4.920000000000002,2.6900000000000013,23.99,28.65,21.15,7.5,5.619999999999997,21.528,25.18,19.85,5.329999999999998,4.759999999999998,23.022000000000002,26.94,20.76,6.18,6.18,275293,482442,127205,355237,169371
2019-12-08,27.95,28.61,27.14,1.4699999999999989,0.5999999999999979,28.966,29.72,27.74,1.9800000000000004,-1.9800000000000004,26.778,27.84,24.53,3.3099999999999987,-2.4499999999999993,27.514,28.67,24.97,3.700000000000003,-3.3800000000000026,202432,237581,148098,89483,17382
2019-12-15,23.218,25.16,20.74,4.420000000000002,-4.420000000000002,23.646,25.72,21.37,4.349999999999998,-4.349999999999998,22.176,24.45,20.25,4.199999999999999,-4.199999999999999,22.48,24.57,20.74,3.830000000000002,-3.2699999999999996,185067,271565,128698,142867,56763
2019-12-22,21.435,21.89,20.99,0.9000000000000021,-0.03999999999999915,21.810000000000002,21.96,21.5,0.46000000000000085,-0.3500000000000014,20.72,21.13,20.5,0.629999999999999,0.14999999999999858,21.3125,21.75,21.08,0.6700000000000017,0.020000000000003126,124384,179632,90833,88799,-53757
2019-12-29,21.02,21.65,20.38,1.2699999999999996,0.6799999999999997,21.9025,23.28,20.99,2.2900000000000027,1.2900000000000027,20.447499999999998,20.85,20.15,0.7000000000000028,0.46000000000000085,21.23,22.53,20.58,1.9500000000000028,0.360000000000003,233095,302364,192496,109868,18776
