Date,LOW_Open_average,LOW_Open_max,LOW_Open_min,LOW_Open_volatility,LOW_Open_change,LOW_High_average,LOW_High_max,LOW_High_min,LOW_High_volatility,LOW_High_change,LOW_Low_average,LOW_Low_max,LOW_Low_min,LOW_Low_volatility,LOW_Low_change,LOW_Close_average,LOW_Close_max,LOW_Close_min,LOW_Close_volatility,LOW_Close_change,LOW_Volume_average,LOW_Volume_max,LOW_Volume_min,LOW_Volume_volatility,LOW_Volume_change
2018-01-14,103.212,107.0,101.26,5.739999999999995,5.5,104.55,107.38,102.13,5.25,1.7800000000000011,101.856,105.35,100.09,5.259999999999991,5.259999999999991,103.214,107.11,100.97,6.140000000000001,6.140000000000001,8293155,13570368,5296132,8274236,-6486042
2018-01-21,107.594,108.94,106.64,2.299999999999997,1.0,108.142,108.98,107.4,1.5799999999999983,0.06999999999999318,106.074,106.68,105.53,1.1500000000000057,0.5300000000000011,106.89,107.4,106.38,1.0200000000000102,-0.269999999999996,4582997,6118151,3787311,2330840,-2330840
2018-01-28,104.09,105.71,101.38,4.329999999999998,-4.329999999999998,104.878,106.2,103.11,3.0900000000000034,-3.030000000000001,102.122,104.63,97.04,7.589999999999989,-7.589999999999989,102.57000000000001,105.18,97.58,7.6000000000000085,-7.6000000000000085,6590708,8339762,4922909,3416853,1978961
2018-02-04,97.93,100.0,95.29,4.709999999999994,2.9599999999999937,100.102,102.32,98.16,4.159999999999997,-1.9200000000000017,95.82600000000001,99.75,92.51,7.239999999999995,2.3599999999999994,98.02,100.22,95.01,5.209999999999994,-2.4399999999999977,7939378,9667750,5257259,4410491,-963601
2018-02-11,96.67750000000001,98.18,95.09,3.0900000000000034,-0.47999999999998977,97.7175,98.19,97.4,0.789999999999992,0.060000000000002274,95.1675,95.78,94.4,1.3799999999999955,0.9099999999999966,96.4525,96.93,96.06,0.8700000000000045,0.25,6249586,8395844,5331505,3064339,-210145
2018-02-18,96.764,97.92,96.0,1.9200000000000017,1.3700000000000045,97.53200000000001,97.98,97.18,0.7999999999999972,0.29999999999999716,95.94,96.7,95.22,1.480000000000004,1.269999999999996,96.57600000000001,97.51,95.34,2.1700000000000017,1.8599999999999994,4890073,6648706,4248653,2400053,-1915088
2018-02-25,89.306,97.62,85.06,12.560000000000002,-12.560000000000002,90.938,98.41,87.02,11.39,-11.39,87.894,95.48,85.05,10.430000000000007,-10.430000000000007,89.002,95.79,85.34,10.450000000000003,-9.460000000000008,15713559,34109756,8324617,25785139,-178651
2018-03-04,86.68599999999999,87.25,86.44,0.8100000000000023,0.75,87.242,88.06,86.81,1.25,0.8599999999999994,86.10000000000001,87.01,85.46,1.5500000000000114,0.7199999999999989,86.87,87.68,86.11,1.5700000000000074,0.5600000000000023,5931155,6417074,4711791,1705283,-561449
2018-03-11,86.632,87.73,85.53,2.200000000000003,-1.1200000000000045,87.19,88.02,86.65,1.3699999999999903,-1.0,85.456,85.9,85.26,0.6400000000000006,-0.6000000000000085,86.17,87.0,85.54,1.4599999999999937,-0.3499999999999943,6622946,8772378,4737786,4034592,974943
2018-03-18,86.576,88.36,85.89,2.469999999999999,2.1700000000000017,87.736,90.33,86.45,3.8799999999999955,3.8799999999999955,85.556,87.65,83.74,3.910000000000011,2.5800000000000125,86.35,89.3,83.77,5.530000000000001,3.569999999999993,8988927,13886800,4797768,9089032,9089032
