Date,AMT_stock_Open_average,AMT_stock_Open_max,AMT_stock_Open_min,AMT_stock_Open_volatility,AMT_stock_Open_change,AMT_stock_High_average,AMT_stock_High_max,AMT_stock_High_min,AMT_stock_High_volatility,AMT_stock_High_change,AMT_stock_Low_average,AMT_stock_Low_max,AMT_stock_Low_min,AMT_stock_Low_volatility,AMT_stock_Low_change,AMT_stock_Close_average,AMT_stock_Close_max,AMT_stock_Close_min,AMT_stock_Close_volatility,AMT_stock_Close_change,AMT_stock_Volume_average,AMT_stock_Volume_max,AMT_stock_Volume_min,AMT_stock_Volume_volatility,AMT_stock_Volume_change
2018-01-14,135.46,136.58,133.24,3.3400000000000034,2.6599999999999966,137.3775,138.0,136.67,1.3300000000000125,-0.3199999999999932,134.565,135.55,133.24,2.3100000000000023,1.509999999999991,136.26999999999998,137.62,135.19,2.430000000000007,1.990000000000009,2973677,3416403,1999706,1416697,90782
2018-01-21,140.78,143.14,137.69,5.449999999999989,5.449999999999989,142.31,145.13,139.24,5.889999999999986,5.889999999999986,140.392,142.84,137.41,5.430000000000007,5.430000000000007,142.058,145.13,139.24,5.889999999999986,5.889999999999986,2465852,3061531,1826817,1234714,281130
2018-01-28,145.73,148.02,143.88,4.140000000000015,1.539999999999992,147.318,149.36,145.66,3.700000000000017,0.75,144.506,146.54,142.84,3.6999999999999886,0.549999999999983,145.892,147.7,144.33,3.369999999999976,0.8899999999999864,2870403,3901721,2351036,1550685,-1427171
2018-02-04,139.7,144.14,134.35,9.789999999999992,-9.789999999999992,141.73,146.29,136.93,9.359999999999985,-9.359999999999985,136.494,141.77,130.37,11.400000000000006,-11.400000000000006,138.36599999999999,142.04,133.57,8.469999999999999,-5.989999999999981,3386237,3977336,2245859,1731477,976460
2018-02-11,135.894,136.99,135.03,1.960000000000008,-1.1299999999999955,137.606,141.05,135.9,5.150000000000006,3.8200000000000216,134.03,135.8,132.62,3.180000000000007,1.9699999999999989,136.852,140.02,135.48,4.5400000000000205,3.7900000000000205,3721715,4829308,3024737,1804571,-796236
2018-02-18,139.0375,139.6,137.96,1.6399999999999864,0.4399999999999977,140.825,141.87,140.25,1.6200000000000045,1.170000000000016,138.0275,138.87,137.23,1.6400000000000148,0.20000000000001705,139.3825,141.87,137.44,4.430000000000007,2.6299999999999955,2508369,3075900,1925002,1150898,-295483
2018-02-25,139.96,142.72,134.63,8.090000000000003,-7.509999999999991,140.386,142.99,134.75,8.240000000000009,-8.199999999999989,136.826,142.08,132.02,10.060000000000002,-10.060000000000002,138.428,142.74,134.0,8.740000000000009,-8.740000000000009,3440945,4572523,2214061,2358462,1010518
2018-03-04,138.234,142.67,133.27,9.399999999999977,9.399999999999977,141.14000000000001,144.32,137.24,7.079999999999984,7.079999999999984,137.95000000000002,142.53,133.27,9.259999999999991,9.259999999999991,140.40200000000002,143.58,136.81,6.77000000000001,6.77000000000001,2715658,3144476,2172253,972223,-313837
2018-03-11,145.696,146.98,143.31,3.6699999999999875,3.0600000000000023,147.554,150.12,145.7,4.420000000000016,1.5,145.1,145.91,143.31,2.5999999999999943,2.0600000000000023,146.198,146.65,145.08,1.5699999999999932,1.4699999999999989,2655063,4063123,2142766,1920357,1620118
2018-03-18,144.66,146.81,141.87,4.939999999999998,-3.280000000000001,146.228,147.68,144.84,2.8400000000000034,-1.7800000000000011,142.954,145.38,141.28,4.099999999999994,-2.1100000000000136,143.808,146.31,142.27,4.039999999999992,-2.8499999999999943,2435543,2581653,2228627,353026,-353026
2018-03-25,144.62,145.14,144.23,0.9099999999999966,0.5700000000000216,146.1725,147.15,145.51,1.6400000000000148,0.3100000000000023,143.3125,144.06,142.61,1.4499999999999886,1.0,144.82750000000001,145.34,144.3,1.039999999999992,0.12999999999999545,2654277,3043186,2172577,870609,805708
2018-04-01,143.462,145.73,140.98,4.75,-2.219999999999999,145.084,146.99,143.55,3.4399999999999977,-2.5900000000000034,141.546,142.85,140.24,2.609999999999985,-1.3100000000000023,142.90800000000002,144.08,141.42,2.660000000000025,-1.670000000000016,2328999,3442378,1527390,1914988,-1177970
2018-04-08,140.38400000000001,143.5,136.36,7.139999999999986,-3.460000000000008,142.422,145.01,140.42,4.590000000000003,-4.590000000000003,137.912,142.36,135.14,7.220000000000027,-4.240000000000009,139.558,143.19,137.4,5.789999999999992,-4.289999999999992,3045321,6323576,1460389,4863187,-369337
2018-04-15,139.202,140.81,136.97,3.8400000000000034,-2.819999999999993,140.354,142.07,138.9,3.1699999999999875,-1.1399999999999864,137.772,139.67,136.24,3.4299999999999784,-1.7099999999999795,138.678,141.02,136.62,4.400000000000006,-1.9000000000000057,2358695,2734506,1773365,961141,586027
2018-04-22,136.648,138.72,134.75,3.969999999999999,-2.5500000000000114,137.606,139.16,135.81,3.3499999999999943,-2.5900000000000034,135.548,136.78,133.53,3.25,-3.25,136.594,138.2,135.24,2.9599999999999795,-2.9599999999999795,1991780,2430031,1511866,918165,399789
2018-04-29,135.876,137.19,134.39,2.8000000000000114,2.240000000000009,138.358,139.7,137.73,1.9699999999999989,1.9599999999999795,134.99599999999998,137.19,133.85,3.3400000000000034,2.680000000000007,136.872,138.85,135.1,3.75,2.4899999999999807,2350054,3250088,1729760,1520328,-818873
2018-05-06,138.514,140.0,137.16,2.8400000000000034,1.25,139.496,141.01,138.03,2.9799999999999898,0.6400000000000148,137.23,138.4,135.85,2.5500000000000114,1.0800000000000125,138.37,139.89,137.01,2.8799999999999955,0.7200000000000273,1852709,3069677,1198129,1871548,-334284
2018-05-13,137.338,138.8,136.72,2.0800000000000125,-2.0800000000000125,138.148,139.43,137.34,2.0900000000000034,-0.7700000000000102,136.132,137.48,135.27,2.2099999999999795,-1.4899999999999807,137.072,138.29,136.47,1.8199999999999932,-1.2399999999999807,2194680,3562524,1142795,2419729,2419729
2018-05-20,137.01399999999998,137.64,135.72,1.9199999999999875,-1.9199999999999875,137.61599999999999,137.72,137.53,0.18999999999999773,-0.030000000000001137,135.802,136.24,135.06,1.1800000000000068,-0.6000000000000227,136.638,137.38,135.5,1.8799999999999955,-1.049999999999983,1684573,2169121,1266887,902234,217736
2018-05-27,136.77249999999998,138.2,135.7,2.5,2.5,138.105,138.81,136.75,2.0600000000000023,2.0600000000000023,135.82999999999998,136.85,134.87,1.9799999999999898,1.9799999999999898,137.6725,138.52,135.97,2.5500000000000114,2.5500000000000114,2570430,4514493,1623672,2890821,-671777
2018-06-03,139.314,140.06,138.58,1.4799999999999898,-0.9099999999999966,139.758,140.42,139.25,1.1699999999999875,-1.0,137.906,138.79,137.58,1.2099999999999795,-0.9699999999999989,138.954,140.06,138.18,1.8799999999999955,-1.4799999999999898,2037797,3537375,1246413,2290962,2290962
2018-06-10,138.646,140.66,136.79,3.8700000000000045,0.19999999999998863,140.33599999999998,141.25,138.93,2.319999999999993,-0.4399999999999977,137.372,138.25,136.03,2.219999999999999,0.1699999999999875,138.82999999999998,141.14,136.46,4.679999999999978,-1.079999999999984,2375528,3087797,1475110,1612687,1612687
2018-06-17,139.388,142.38,137.33,5.049999999999983,5.049999999999983,140.96,143.34,138.34,5.0,5.0,138.78,140.89,136.74,4.149999999999977,4.149999999999977,140.47,142.82,138.23,4.590000000000003,4.590000000000003,2184557,2741721,1497821,1243900,1066271
2018-06-24,143.028,143.43,142.48,0.950000000000017,0.8700000000000045,144.02,145.0,143.06,1.9399999999999977,1.9399999999999977,142.288,142.92,141.33,1.589999999999975,1.3199999999999932,143.42,144.26,142.15,2.109999999999985,2.019999999999982,2296096,3052530,1995806,1056724,-178346
2018-07-01,144.5825,145.54,143.77,1.7699999999999818,1.2099999999999795,145.4525,146.33,144.73,1.6000000000000227,1.6000000000000227,143.4425,144.91,142.71,2.1999999999999886,2.1999999999999886,144.795,145.81,143.03,2.780000000000001,1.1400000000000148,1529532,1669614,1376605,293009,-182941
2018-07-08,143.33,144.83,141.5,3.3300000000000125,-1.0600000000000023,144.564,145.02,144.04,0.9800000000000182,-0.4000000000000057,141.918,143.07,139.17,3.9000000000000057,1.210000000000008,143.224,143.76,142.18,1.579999999999984,1.049999999999983,1963673,3775278,953704,2821574,-1380700
2018-07-15,141.714,142.3,140.98,1.3200000000000216,-0.9800000000000182,142.45,142.95,142.02,0.9299999999999784,-0.9299999999999784,140.73,141.21,140.12,1.0900000000000034,-1.0900000000000034,141.47199999999998,142.17,140.38,1.789999999999992,-1.3799999999999955,1995774,2995089,1505861,1489228,142479
2018-07-22,142.134,145.04,140.44,4.599999999999994,4.259999999999991,143.196,145.14,140.97,4.1699999999999875,4.1699999999999875,141.172,143.98,138.51,5.469999999999999,4.560000000000002,142.84799999999998,144.51,140.84,3.6699999999999875,3.539999999999992,1860834,3230387,1424788,1805599,-33117
2018-07-29,147.386,149.79,144.03,5.759999999999991,4.550000000000011,149.482,151.19,144.55,6.639999999999986,6.639999999999986,146.186,148.14,141.94,6.199999999999989,6.060000000000002,148.066,150.99,142.72,8.27000000000001,8.27000000000001,2440791,3924394,1672983,2251411,-290207
2018-08-05,150.42600000000002,151.3,149.53,1.7700000000000102,-1.1400000000000148,150.972,151.63,150.27,1.3599999999999852,-0.2400000000000091,149.06,149.73,148.68,1.049999999999983,-0.6499999999999773,150.002,150.91,149.18,1.7299999999999898,-1.7299999999999898,1248541,1418101,1060253,357848,-12668
2018-08-12,149.422,149.97,149.0,0.9699999999999989,0.8899999999999864,150.26600000000002,151.21,149.83,1.3799999999999955,1.3799999999999955,148.96200000000002,149.71,148.41,1.3000000000000114,1.1200000000000045,149.71,151.17,149.01,2.1599999999999966,2.1599999999999966,1300321,1541981,957926,584055,584055
2018-08-19,149.46200000000002,151.62,147.38,4.240000000000009,-4.240000000000009,149.936,151.92,148.53,3.3899999999999864,-3.3899999999999864,148.306,150.52,147.19,3.3300000000000125,-3.140000000000015,148.724,150.79,147.38,3.4099999999999966,-2.7299999999999898,1339446,1519957,1134443,385514,-156429
