Date,GAIA_Open_average,GAIA_Open_max,GAIA_Open_min,GAIA_Open_volatility,GAIA_Open_change,GAIA_High_average,GAIA_High_max,GAIA_High_min,GAIA_High_volatility,GAIA_High_change,GAIA_Low_average,GAIA_Low_max,GAIA_Low_min,GAIA_Low_volatility,GAIA_Low_change,GAIA_Close_average,GAIA_Close_max,GAIA_Close_min,GAIA_Close_volatility,GAIA_Close_change,GAIA_Volume_average,GAIA_Volume_max,GAIA_Volume_min,GAIA_Volume_volatility,GAIA_Volume_change
2018-01-14,11.84,12.05,11.65,0.40000000000000036,-0.10000000000000142,11.986,12.15,11.8,0.34999999999999964,-0.20000000000000107,11.67,11.8,11.5,0.3000000000000007,0.25,11.8,11.95,11.55,0.3999999999999986,0.34999999999999964,27406,43524,6814,36710,-36710
2018-01-21,11.772,11.81,11.75,0.0600000000000005,-0.05000000000000071,11.882,12.1,11.8,0.29999999999999893,0.1999999999999993,11.67,11.75,11.6,0.15000000000000036,-0.05000000000000071,11.8,12.0,11.7,0.3000000000000007,0.1999999999999993,27683,60240,14602,45638,40643
2018-01-28,11.98,12.05,11.9,0.15000000000000036,-0.09999999999999964,12.08,12.15,12.0,0.15000000000000036,0.05000000000000071,11.876,11.95,11.8,0.14999999999999858,-0.049999999999998934,11.95,12.05,11.8,0.25,-0.14999999999999858,70527,124793,33272,91521,61795
2018-02-04,11.75,11.85,11.7,0.15000000000000036,0.0,11.866,12.0,11.75,0.25,-0.07000000000000028,11.55,11.7,11.35,0.34999999999999964,-0.29999999999999893,11.676,11.8,11.48,0.3200000000000003,-0.3200000000000003,74179,159180,30313,128867,-128867
2018-02-11,11.6675,11.9,11.4,0.5,0.5,11.965,12.16,11.75,0.41000000000000014,0.41000000000000014,11.58,11.8,11.32,0.4800000000000004,0.4800000000000004,11.775,11.95,11.55,0.3999999999999986,0.3999999999999986,52116,74273,31839,42434,20556
2018-02-18,12.534,13.0,11.9,1.0999999999999996,1.0999999999999996,12.911999999999999,13.5,12.11,1.3900000000000006,1.3900000000000006,12.414,12.85,11.8,1.049999999999999,1.049999999999999,12.82,13.35,12.1,1.25,1.25,107937,145023,78502,66521,-14820
2018-02-25,13.01,13.3,12.75,0.5500000000000007,-0.05000000000000071,13.546,14.1,13.2,0.9000000000000004,0.41999999999999993,12.704,13.25,12.1,1.1500000000000004,1.1500000000000004,13.18,14.0,12.8,1.1999999999999993,1.1999999999999993,183421,334680,106610,228070,-92777
2018-03-04,14.0,14.05,13.95,0.10000000000000142,-0.05000000000000071,14.226,14.5,14.1,0.40000000000000036,0.25,13.78,13.95,13.5,0.4499999999999993,0.14999999999999858,14.07,14.45,13.85,0.5999999999999996,0.3999999999999986,142833,168746,105590,63156,-20133
2018-03-11,15.97,17.1,14.45,2.650000000000002,2.650000000000002,16.68,17.55,15.05,2.5,2.1999999999999993,15.784,16.75,14.4,2.3499999999999996,2.3499999999999996,16.44,17.05,14.95,2.1000000000000014,2.1000000000000014,171603,226546,99806,126740,-78818
2018-03-18,16.33,17.3,15.3,2.0,-1.0,17.17,17.7,16.5,1.1999999999999993,0.15000000000000213,15.87,16.95,15.2,1.75,-1.0999999999999996,16.25,17.35,15.55,1.8000000000000007,-1.2000000000000028,469114,1475423,75157,1400266,297799
2018-03-25,15.8125,16.25,15.5,0.75,-0.75,16.0625,16.4,15.75,0.6499999999999986,-0.6499999999999986,15.2375,15.5,14.85,0.6500000000000004,-0.45000000000000107,15.45,15.75,15.0,0.75,-0.5500000000000007,187440,244571,114349,130222,-130222
2018-04-01,15.31,15.65,15.05,0.5999999999999996,0.5,15.606,15.95,15.2,0.75,0.5499999999999989,15.11,15.6,14.75,0.8499999999999996,0.6999999999999993,15.47,15.75,15.1,0.6500000000000004,0.5,103580,123455,88149,35306,-15172
2018-04-08,15.52,15.8,15.3,0.5,-0.20000000000000107,15.706,15.9,15.45,0.45000000000000107,0.09999999999999964,15.29,15.4,15.1,0.3000000000000007,-0.05000000000000071,15.47,15.6,15.3,0.29999999999999893,0.10000000000000142,82953,110382,51405,58977,23096
