Date,GLBZ_Open_average,GLBZ_Open_max,GLBZ_Open_min,GLBZ_Open_volatility,GLBZ_Open_change,GLBZ_High_average,GLBZ_High_max,GLBZ_High_min,GLBZ_High_volatility,GLBZ_High_change,GLBZ_Low_average,GLBZ_Low_max,GLBZ_Low_min,GLBZ_Low_volatility,GLBZ_Low_change,GLBZ_Close_average,GLBZ_Close_max,GLBZ_Close_min,GLBZ_Close_volatility,GLBZ_Close_change,GLBZ_Volume_average,GLBZ_Volume_max,GLBZ_Volume_min,GLBZ_Volume_volatility,GLBZ_Volume_change
2018-01-14,11.55,11.66,11.47,0.1899999999999995,0.17999999999999972,11.575,11.75,11.47,0.27999999999999936,0.2699999999999996,11.5375,11.66,11.47,0.1899999999999995,0.17999999999999972,11.557500000000001,11.69,11.47,0.21999999999999886,0.20999999999999908,1973,5532,196,5336,1637
2018-01-21,11.9075,12.0,11.8,0.1999999999999993,0.1999999999999993,11.9125,12.0,11.8,0.1999999999999993,0.1999999999999993,11.8625,11.96,11.74,0.22000000000000064,0.22000000000000064,11.89,11.96,11.75,0.21000000000000085,0.21000000000000085,1176,1929,834,1095,-1018
2018-01-28,12.022,12.1,11.97,0.129999999999999,0.11999999999999922,12.06,12.2,11.97,0.22999999999999865,0.16999999999999993,12.01,12.1,11.97,0.129999999999999,0.11999999999999922,12.03,12.12,11.97,0.14999999999999858,0.1399999999999988,2492,7094,160,6934,1985
2018-02-04,12.05,12.09,11.97,0.11999999999999922,-0.11999999999999922,12.055,12.11,11.97,0.1399999999999988,-0.1399999999999988,12.04,12.09,11.97,0.11999999999999922,-0.11999999999999922,12.045,12.11,11.97,0.1399999999999988,-0.1399999999999988,722,2361,0,2361,-2054
2018-02-11,12.02,12.08,11.96,0.11999999999999922,0.11999999999999922,12.79,13.42,12.16,1.2599999999999998,-1.2599999999999998,11.955,11.96,11.95,0.010000000000001563,-0.010000000000001563,12.705,13.42,11.99,1.4299999999999997,-1.4299999999999997,1753,2765,742,2023,2023
2018-02-18,12.056,12.16,11.95,0.21000000000000085,-0.05000000000000071,12.09,12.16,12.0,0.16000000000000014,0.08999999999999986,12.006,12.09,11.95,0.14000000000000057,-0.030000000000001137,12.072,12.1,11.98,0.11999999999999922,0.10999999999999943,1833,3408,400,3008,1064
2018-02-25,12.0225,12.09,12.0,0.08999999999999986,-0.08999999999999986,12.0225,12.09,12.0,0.08999999999999986,-0.08999999999999986,12.004999999999999,12.09,11.95,0.14000000000000057,-0.14000000000000057,12.0175,12.09,11.98,0.10999999999999943,-0.08999999999999986,3900,13160,330,12830,12830
2018-03-04,11.956,12.0,11.9,0.09999999999999964,-0.019999999999999574,12.11,12.72,11.91,0.8100000000000005,0.7200000000000006,11.924,11.97,11.9,0.07000000000000028,0.02000000000000135,11.992,12.3,11.9,0.40000000000000036,0.3500000000000014,6857,14708,429,14279,14279
2018-03-11,12.28,12.28,12.28,0.0,0.0,12.28,12.28,12.28,0.0,0.0,12.25,12.25,12.25,0.0,0.0,12.25,12.25,12.25,0.0,0.0,2553,2553,2553,0,0
2018-03-18,12.188,12.25,12.0,0.25,-0.25,12.188,12.25,12.0,0.25,-0.25,12.142,12.25,12.0,0.25,-0.25,12.148,12.25,12.0,0.25,-0.25,954,2727,197,2530,-304
2018-03-25,12.059999999999999,12.1,12.04,0.0600000000000005,0.0600000000000005,12.059999999999999,12.1,12.04,0.0600000000000005,0.0600000000000005,12.023333333333333,12.04,12.0,0.03999999999999915,-0.009999999999999787,12.046666666666667,12.1,12.0,0.09999999999999964,0.0600000000000005,812,1076,335,741,741
2018-04-01,12.045,12.1,11.97,0.129999999999999,0.0,12.09,12.1,12.06,0.03999999999999915,0.0,12.0075,12.1,11.95,0.15000000000000036,0.15000000000000036,12.0525,12.1,11.95,0.15000000000000036,0.15000000000000036,747,1064,101,963,-780
2018-04-08,11.9925,12.1,11.95,0.15000000000000036,0.02000000000000135,12.0375,12.15,11.95,0.20000000000000107,0.15000000000000036,11.987499999999999,12.1,11.95,0.15000000000000036,0.0,12.0,12.15,11.95,0.20000000000000107,0.0,3502,10742,0,10742,10742
2018-04-15,11.894,12.1,11.61,0.4900000000000002,-0.33999999999999986,11.936,12.1,11.67,0.4299999999999997,-0.4299999999999997,11.808,11.95,11.61,0.33999999999999986,-0.33999999999999986,11.848,12.1,11.66,0.4399999999999995,-0.4399999999999995,1898,4372,338,4034,-3007
2018-04-22,11.722,11.85,11.55,0.29999999999999893,0.29999999999999893,11.75,11.85,11.55,0.29999999999999893,0.29999999999999893,11.702,11.85,11.55,0.29999999999999893,0.29999999999999893,11.73,11.85,11.55,0.29999999999999893,0.29999999999999893,2815,8412,0,8412,8412
2018-04-29,11.706,11.8,11.66,0.14000000000000057,-0.019999999999999574,11.766,11.85,11.68,0.16999999999999993,0.16999999999999993,11.684,11.8,11.6,0.20000000000000107,-0.08000000000000007,11.74,11.8,11.68,0.120000000000001,0.05000000000000071,2959,8256,301,7955,7955
2018-05-06,11.848,11.97,11.67,0.3000000000000007,-0.17999999999999972,11.906,12.0,11.85,0.15000000000000036,0.08000000000000007,11.83,11.97,11.67,0.3000000000000007,-0.17999999999999972,11.902,11.98,11.85,0.13000000000000078,0.08000000000000007,3882,9113,0,9113,7612
2018-05-13,11.8275,12.0,11.67,0.33000000000000007,-0.33000000000000007,11.8275,12.0,11.67,0.33000000000000007,-0.33000000000000007,11.68,11.85,11.6,0.25,-0.030000000000001137,11.7975,11.94,11.65,0.28999999999999915,-0.25,5075,13269,1185,12084,9653
2018-05-20,11.733333333333333,11.8,11.7,0.10000000000000142,0.0,11.733333333333333,11.8,11.7,0.10000000000000142,0.0,11.733333333333333,11.8,11.7,0.10000000000000142,0.0,11.733333333333333,11.8,11.7,0.10000000000000142,0.0,428,1000,0,1000,-715
2018-05-27,11.652,11.72,11.6,0.120000000000001,-0.120000000000001,11.668000000000001,11.72,11.63,0.08999999999999986,-0.07000000000000028,11.628,11.7,11.6,0.09999999999999964,0.0,11.646,11.7,11.6,0.09999999999999964,0.009999999999999787,1955,4348,205,4143,-2018
2018-06-03,11.6525,11.69,11.6,0.08999999999999986,-0.05999999999999872,11.655,11.7,11.6,0.09999999999999964,-0.05999999999999872,11.5725,11.69,11.4,0.28999999999999915,-0.28999999999999915,11.5925,11.69,11.48,0.20999999999999908,-0.20999999999999908,3839,9062,302,8760,4849
2018-06-10,11.434,11.51,11.36,0.15000000000000036,0.0,11.436,11.52,11.36,0.16000000000000014,0.0,11.424,11.51,11.34,0.16999999999999993,-0.02999999999999936,11.426,11.52,11.34,0.17999999999999972,-0.02999999999999936,3025,10004,639,9365,1258
2018-06-17,11.432,11.66,11.35,0.3100000000000005,0.05000000000000071,11.626,11.7,11.43,0.2699999999999996,-0.2699999999999996,11.432,11.66,11.35,0.3100000000000005,0.05000000000000071,11.55,11.7,11.35,0.34999999999999964,0.05000000000000071,6806,16219,311,15908,1025
2018-06-24,11.2925,11.59,10.9,0.6899999999999995,-0.5700000000000003,11.3625,11.59,11.02,0.5700000000000003,-0.46000000000000085,11.185,11.45,10.9,0.5499999999999989,-0.5499999999999989,11.2175,11.45,10.99,0.4599999999999991,-0.4299999999999997,4326,6331,2288,4043,-2128
2018-07-01,11.684999999999999,11.95,11.5,0.4499999999999993,0.25,11.799999999999999,11.95,11.7,0.25,0.25,11.629999999999999,11.85,11.5,0.34999999999999964,0.2699999999999996,11.774999999999999,11.95,11.6,0.34999999999999964,0.25,10186,23610,4444,19166,-18243
2018-07-08,11.852500000000001,11.9,11.73,0.16999999999999993,0.16999999999999993,11.96,12.0,11.9,0.09999999999999964,-0.0600000000000005,11.8275,11.9,11.73,0.16999999999999993,0.07000000000000028,11.96,12.0,11.9,0.09999999999999964,-0.0600000000000005,5719,11488,1010,10478,-5617
2018-07-15,12.21,12.25,12.15,0.09999999999999964,0.09999999999999964,12.25,12.35,12.15,0.1999999999999993,0.09999999999999964,12.182,12.25,12.01,0.2400000000000002,0.09999999999999964,12.23,12.25,12.15,0.09999999999999964,0.09999999999999964,2957,7434,521,6913,-1007
2018-07-22,12.283333333333333,12.4,12.2,0.20000000000000107,0.15000000000000036,12.446666666666667,12.74,12.2,0.5400000000000009,-0.33999999999999986,12.216666666666667,12.25,12.2,0.05000000000000071,0.05000000000000071,12.299999999999999,12.35,12.2,0.15000000000000036,0.0,6141,10018,167,9851,-1780
