Date,CCCL_Open_average,CCCL_Open_max,CCCL_Open_min,CCCL_Open_volatility,CCCL_Open_change,CCCL_High_average,CCCL_High_max,CCCL_High_min,CCCL_High_volatility,CCCL_High_change,CCCL_Low_average,CCCL_Low_max,CCCL_Low_min,CCCL_Low_volatility,CCCL_Low_change,CCCL_Close_average,CCCL_Close_max,CCCL_Close_min,CCCL_Close_volatility,CCCL_Close_change,CCCL_Volume_average,CCCL_Volume_max,CCCL_Volume_min,CCCL_Volume_volatility,CCCL_Volume_change
2018-01-14,2.30764,2.411,2.22,0.19099999999999984,-0.06199999999999983,2.39866,2.47,2.33,0.14000000000000012,-0.01100000000000012,2.19428,2.26,2.16,0.09999999999999964,-0.06999999999999984,2.2538,2.3,2.2,0.09999999999999964,0.020999999999999908,39135,53804,17223,36581,11136
2018-01-21,2.37072,2.5,2.27,0.22999999999999998,-0.026399999999999757,2.6058,3.17,2.34,0.8300000000000001,0.15900000000000025,2.30852,2.43,2.2448,0.18520000000000003,0.062200000000000255,2.41,2.5,2.29,0.20999999999999996,0.08999999999999986,183192,747025,32764,714261,5052
2018-01-28,2.22202,2.44,2.0601,0.3799000000000001,-0.3799000000000001,2.3078,2.44,2.2,0.23999999999999977,-0.16100000000000003,2.1230599999999997,2.32,2.0151,0.30489999999999995,-0.2599,2.17,2.38,2.08,0.2999999999999998,-0.2799999999999998,38415,54551,22600,31951,13607
2018-02-04,1.9822,2.1,1.79,0.31000000000000005,-0.31000000000000005,2.02,2.13,1.9,0.22999999999999998,-0.18999999999999995,1.898,2.04,1.75,0.29000000000000004,-0.2699999999999998,1.9462,2.09,1.77,0.31999999999999984,-0.17999999999999994,28650,41947,9338,32609,1997
2018-02-11,1.9849999999999999,2.18,1.88,0.30000000000000027,0.020000000000000018,2.1194249999999997,2.2192,2.009,0.21019999999999994,-0.05049999999999999,1.85,1.89,1.8,0.08999999999999986,0.050000000000000044,1.96215,2.1385,1.8801,0.25839999999999996,-0.21850000000000014,120907,203204,45301,157903,-79265
2018-02-18,1.863,1.9509999999999998,1.79,0.1609999999999998,-0.12559999999999993,1.903,1.96,1.86,0.09999999999999987,-0.09999999999999987,1.79284,1.8724,1.76,0.11240000000000006,-0.11240000000000006,1.82056,1.8822,1.781,0.10120000000000018,-0.09220000000000006,32001,56637,8461,48176,27030
2018-02-25,1.70948,1.79,1.55,0.24,-0.24,1.80132,1.89,1.74,0.1499999999999999,-0.0895999999999999,1.656,1.73,1.55,0.17999999999999994,-0.17999999999999994,1.6993,1.75,1.629,0.121,-0.1100000000000001,31904,41077,16157,24920,12242
2018-03-04,1.73198,1.87,1.6199,0.2501000000000002,0.10010000000000008,1.8456000000000001,2.0,1.729,0.2709999999999999,-0.11099999999999999,1.66392,1.7007,1.6189,0.0818000000000001,0.011099999999999888,1.7178,1.7796,1.6734,0.10620000000000007,-0.006599999999999939,86020,313624,10919,302705,-8465
2018-03-11,1.70396,1.7399,1.6648,0.07509999999999994,-0.020000000000000018,1.77778,1.9,1.72,0.17999999999999994,0.17999999999999994,1.6491,1.6648,1.62,0.04479999999999995,0.000700000000000145,1.678,1.7,1.62,0.07999999999999985,0.010000000000000009,63503,148219,16269,131950,127012
2018-03-18,1.6697,1.77,1.5699,0.20009999999999994,-0.14869999999999983,1.7255800000000001,1.8,1.57,0.22999999999999998,-0.17789999999999995,1.61616,1.69,1.4808,0.20920000000000005,-0.20920000000000005,1.668,1.75,1.56,0.18999999999999995,-0.15999999999999992,30976,43176,22139,21037,1029
