Date,VNOStock_Open_average,VNOStock_Open_max,VNOStock_Open_min,VNOStock_Open_volatility,VNOStock_Open_change,VNOStock_High_average,VNOStock_High_max,VNOStock_High_min,VNOStock_High_volatility,VNOStock_High_change,VNOStock_Low_average,VNOStock_Low_max,VNOStock_Low_min,VNOStock_Low_volatility,VNOStock_Low_change,VNOStock_Close_average,VNOStock_Close_max,VNOStock_Close_min,VNOStock_Close_volatility,VNOStock_Close_change,VNOStock_Volume_average,VNOStock_Volume_max,VNOStock_Volume_min,VNOStock_Volume_volatility,VNOStock_Volume_change
2018-03-25,66.1775,67.6,65.11,2.489999999999995,1.8999999999999915,67.1875,67.97,66.01,1.9599999999999937,1.9599999999999937,65.4825,67.03,64.13,2.9000000000000057,2.5600000000000023,66.485,67.52,65.16,2.3599999999999994,2.1400000000000006,1047495,1224899,853667,371232,-135151
2018-04-01,67.16,67.47,66.72,0.75,0.060000000000002274,67.774,68.09,67.52,0.5700000000000074,0.38000000000000966,66.52,67.04,66.21,0.8300000000000125,0.13000000000000966,67.178,67.77,66.74,1.0300000000000011,-0.060000000000002274,1077728,1457048,587702,869346,-667744
2018-04-08,66.77,66.99,66.19,0.7999999999999972,-0.6400000000000006,67.196,67.67,66.54,1.1299999999999955,-0.6999999999999886,66.184,66.66,65.69,0.9699999999999989,-0.6700000000000017,66.63,67.29,66.0,1.2900000000000063,-0.10999999999999943,665400,855945,538973,316972,-80143
2018-04-15,66.83,67.31,66.31,1.0,-0.3400000000000034,67.244,67.76,66.51,1.25,-0.9599999999999937,66.144,66.84,65.38,1.460000000000008,-0.960000000000008,66.596,67.25,65.42,1.8299999999999983,-1.8299999999999983,782217,990696,655461,335235,321183
2018-04-22,65.498,65.97,65.12,0.8499999999999943,0.4000000000000057,66.39,68.36,65.52,2.8400000000000034,2.5799999999999983,65.082,65.92,64.53,1.3900000000000006,0.9200000000000017,65.934,67.89,65.01,2.8799999999999955,2.5900000000000034,1059033,1527496,817222,710274,710274
2018-04-29,68.804,69.83,68.16,1.6700000000000017,0.5100000000000051,69.716,70.52,68.44,2.0799999999999983,1.4099999999999966,68.322,69.05,67.63,1.4200000000000017,1.0300000000000011,69.314,70.21,68.03,2.1799999999999926,1.5999999999999943,1217755,2127451,607599,1519852,-748112
2018-05-06,70.086,70.4,69.42,0.980000000000004,0.4900000000000091,70.52,70.84,70.19,0.6500000000000057,-0.21000000000000796,69.616,69.99,69.09,0.8999999999999915,0.15000000000000568,70.01,70.42,69.45,0.9699999999999989,-0.4399999999999977,724684,1070800,421384,649416,-311808
2018-05-13,67.79599999999999,70.13,66.16,3.969999999999999,-3.969999999999999,68.096,70.27,66.46,3.8100000000000023,-3.8100000000000023,66.766,68.49,65.62,2.8699999999999903,-2.8699999999999903,67.028,68.99,65.93,3.059999999999988,-3.059999999999988,1089026,2200787,702496,1498291,1411534
2018-05-20,67.1,67.96,66.13,1.8299999999999983,1.4699999999999989,67.69800000000001,68.28,66.82,1.460000000000008,1.1100000000000136,66.696,67.44,65.54,1.8999999999999915,1.8999999999999915,67.342,67.84,66.39,1.4500000000000028,1.3199999999999932,915893,1195892,612394,583498,-226231
2018-05-27,68.45,69.73,67.51,2.219999999999999,2.219999999999999,69.5075,70.92,67.77,3.1500000000000057,3.1500000000000057,68.1225,69.56,66.8,2.760000000000005,2.760000000000005,69.3175,70.66,67.46,3.200000000000003,3.200000000000003,1243040,1619454,667602,951852,860423
2018-06-03,71.4,71.82,70.9,0.9199999999999875,0.6400000000000006,71.992,72.6,71.46,1.1400000000000006,0.3100000000000023,71.06,71.38,70.24,1.1400000000000006,0.9500000000000028,71.532,71.82,71.34,0.47999999999998977,0.21999999999999886,1130801,1976049,632104,1343945,-611279
2018-06-10,72.196,72.88,71.51,1.3699999999999903,-0.28000000000000114,72.726,73.1,72.07,1.0300000000000011,-0.060000000000002274,71.654,72.19,71.17,1.019999999999996,-0.04999999999999716,72.146,72.7,71.39,1.3100000000000023,-0.6600000000000108,1059837,1754974,831520,923454,858596
2018-06-17,72.092,72.89,71.72,1.1700000000000017,1.0100000000000051,72.964,73.94,72.33,1.6099999999999994,1.6099999999999994,71.956,72.89,71.56,1.3299999999999983,1.3299999999999983,72.60000000000001,73.65,71.7,1.9500000000000028,1.5300000000000011,1093438,1856160,674162,1181998,1181998
2018-06-24,73.478,73.7,73.07,0.6300000000000097,-0.21999999999999886,74.03,74.28,73.92,0.35999999999999943,0.3200000000000074,72.95400000000001,73.25,72.73,0.519999999999996,0.2400000000000091,73.478,73.92,72.97,0.9500000000000028,0.480000000000004,1319203,2197364,893963,1303401,299154
2018-07-01,74.27250000000001,75.31,73.53,1.7800000000000011,1.460000000000008,75.12,76.1,74.27,1.8299999999999983,1.8299999999999983,73.655,74.92,72.34,2.5799999999999983,2.5799999999999983,74.4725,75.14,73.39,1.75,1.75,825318,1107891,466267,641624,-349606
2018-07-08,74.264,75.26,73.91,1.3500000000000085,-1.2800000000000011,74.56400000000001,75.26,74.25,1.0100000000000051,-0.8700000000000045,73.66,73.81,73.5,0.3100000000000023,-0.09000000000000341,73.958,74.22,73.69,0.5300000000000011,-0.29999999999999716,646803,768858,541503,227355,-227355
2018-07-15,73.024,74.02,72.02,2.0,-1.3100000000000023,73.406,74.11,72.68,1.4299999999999926,-1.0900000000000034,72.148,73.13,71.63,1.5,-1.039999999999992,72.628,73.68,72.0,1.6800000000000068,-1.490000000000009,715513,930999,520407,410592,159153
2018-07-22,71.914,72.03,71.73,0.29999999999999716,-0.12999999999999545,72.152,72.36,71.87,0.4899999999999949,-0.14999999999999147,71.05199999999999,71.6,70.2,1.3999999999999915,-0.5699999999999932,71.466,71.87,70.34,1.5300000000000011,-1.3999999999999915,697281,1026859,481196,545663,167947
2018-07-29,71.122,72.0,70.33,1.6700000000000017,1.0499999999999972,71.856,72.32,70.5,1.8199999999999932,1.5100000000000051,70.66799999999999,71.69,69.5,2.1899999999999977,1.7000000000000028,71.58200000000001,72.23,70.06,2.1700000000000017,1.9500000000000028,824727,1153176,422463,730713,-558895
2018-08-05,72.698,73.02,72.02,1.0,1.0,73.096,73.46,72.58,0.8799999999999955,0.8799999999999955,72.388,72.75,71.89,0.8599999999999994,0.8599999999999994,72.88,73.29,72.55,0.7400000000000091,0.20000000000000284,694037,776475,588595,187880,104972
2018-08-12,73.988,76.31,72.48,3.8299999999999983,3.460000000000008,75.046,77.11,73.16,3.950000000000003,3.950000000000003,73.818,76.28,72.31,3.969999999999999,3.969999999999999,74.84,76.89,72.46,4.430000000000007,4.430000000000007,1086516,1841027,561829,1279198,1062669
2018-08-19,76.296,77.25,75.76,1.4899999999999949,-1.3100000000000023,76.678,77.39,76.05,1.3400000000000034,-0.4000000000000057,75.88,76.6,75.54,1.059999999999988,-0.769999999999996,76.272,76.77,75.85,0.9200000000000017,0.03999999999999204,850256,1267038,610984,656054,-495812
2018-08-26,76.808,77.41,75.76,1.6499999999999915,0.21999999999999886,77.224,77.59,76.82,0.7700000000000102,0.30000000000001137,76.148,76.56,75.51,1.0499999999999972,1.0499999999999972,76.772,77.38,75.81,1.5699999999999932,1.1899999999999977,786260,949112,621317,327795,-125454
2018-09-02,76.1225,76.81,75.2,1.6099999999999994,-0.960000000000008,76.7425,77.14,75.99,1.1500000000000057,-1.1300000000000097,75.385,75.98,75.03,0.9500000000000028,0.05000000000001137,75.8475,76.46,75.37,1.0899999999999892,-0.0799999999999983,773768,1172792,485081,687711,-176873
2018-09-09,75.786,76.06,75.34,0.7199999999999989,-0.7199999999999989,76.146,77.05,75.34,1.7099999999999937,-1.7099999999999937,75.224,75.78,74.31,1.4699999999999989,-1.4699999999999989,75.604,76.1,75.02,1.0799999999999983,-1.0799999999999983,810928,1177110,590247,586863,-427536
2018-09-16,74.774,75.2,73.98,1.2199999999999989,-0.3100000000000023,75.076,75.32,74.49,0.8299999999999983,-0.04999999999999716,74.152,74.7,73.43,1.269999999999996,-0.29000000000000625,74.682,75.25,73.93,1.3199999999999932,-0.20000000000000284,1041462,1793954,713868,1080086,942241
2018-09-23,73.234,74.85,71.97,2.8799999999999955,-2.8799999999999955,73.682,75.12,72.6,2.5200000000000102,-2.0700000000000074,72.396,73.22,71.81,1.4099999999999966,-1.1099999999999994,72.788,73.52,71.95,1.5699999999999932,-0.519999999999996,917964,1173456,725139,448317,388911
2018-09-30,71.914,73.04,70.99,2.0500000000000114,-2.0500000000000114,72.12,73.06,71.13,1.9300000000000068,-1.9300000000000068,71.134,72.13,70.24,1.8900000000000006,-1.8900000000000006,71.416,72.28,70.4,1.8799999999999955,-1.8799999999999955,700073,894033,508629,385404,-385404
2018-10-07,70.444,71.44,68.29,3.1499999999999915,-2.3999999999999915,70.912,71.85,68.61,3.239999999999995,-3.239999999999995,69.394,70.97,67.13,3.8400000000000034,-3.5400000000000063,69.73,71.52,67.46,4.060000000000002,-4.060000000000002,1115492,1266653,875811,390842,-208148
2018-10-14,67.824,68.47,67.18,1.289999999999992,0.6899999999999977,68.656,68.88,68.25,0.6299999999999955,0.3100000000000023,67.512,67.76,67.13,0.6300000000000097,0.46999999999999886,68.108,68.62,67.35,1.2700000000000102,0.9699999999999989,795654,932776,671097,261679,200088
2018-10-21,67.358,68.6,66.5,2.0999999999999943,-0.8900000000000006,68.06,68.87,67.19,1.6800000000000068,-0.9500000000000028,66.54,66.85,66.04,0.8099999999999881,-0.18999999999999773,67.152,68.07,66.75,1.3199999999999932,0.269999999999996,883041,1149495,647884,501611,271550
2018-10-28,68.154,69.06,67.6,1.460000000000008,0.05000000000001137,68.64,69.48,67.65,1.8299999999999983,-0.7999999999999972,67.206,67.79,66.02,1.7700000000000102,-1.5300000000000011,67.844,68.23,66.82,1.4100000000000108,-1.4100000000000108,1113708,1583837,838536,745301,-120129
2018-11-04,68.656,69.89,67.13,2.760000000000005,2.760000000000005,69.416,70.21,68.33,1.8799999999999955,1.8799999999999955,68.442,69.47,67.13,2.3400000000000034,2.3400000000000034,69.18,70.06,67.62,2.4399999999999977,2.4399999999999977,900312,1097055,753032,344023,46141
2018-11-11,70.498,71.0,70.06,0.9399999999999977,0.09000000000000341,71.01,71.44,70.64,0.7999999999999972,0.3499999999999943,69.99,70.67,69.42,1.25,0.09999999999999432,70.724,71.31,70.17,1.1400000000000006,0.9699999999999989,1355611,1797879,1006828,791051,110939
2018-11-18,70.38,71.18,69.72,1.460000000000008,-0.8499999999999943,70.91,71.67,69.92,1.75,-1.75,69.78,70.57,68.95,1.6199999999999903,-1.6199999999999903,70.1425,71.35,69.4,1.9499999999999886,-1.9499999999999886,983456,1486207,317051,1169156,-809875
2018-11-25,69.974,70.83,69.29,1.539999999999992,0.9699999999999989,70.618,72.06,69.6,2.460000000000008,2.200000000000003,69.53399999999999,70.62,68.74,1.8800000000000097,1.6800000000000068,70.384,71.96,69.34,2.6199999999999903,2.5,1176249,1569827,862449,707378,707378
2018-12-02,71.53,72.1,70.32,1.7800000000000011,-0.10000000000000853,72.1675,72.5,71.9,0.5999999999999943,-0.3299999999999983,70.265,71.29,68.77,2.5200000000000102,-0.8800000000000097,71.4175,72.23,70.66,1.5700000000000074,-1.5700000000000074,1377516,1839324,819319,1020005,-564733
2018-12-09,69.806,70.81,68.52,2.2900000000000063,-2.240000000000009,70.196,71.11,68.88,2.230000000000004,-1.9300000000000068,68.83,69.9,68.14,1.7600000000000051,-1.1700000000000017,69.152,70.15,68.36,1.7900000000000063,-1.7900000000000063,897576,1101259,609383,491876,214465
2018-12-16,65.642,68.49,63.43,5.059999999999995,-5.059999999999995,66.118,68.75,64.54,4.209999999999994,-4.209999999999994,64.162,65.78,62.31,3.469999999999999,-3.3299999999999983,64.472,66.28,62.32,3.960000000000001,-3.479999999999997,1314103,2016303,794850,1221453,769094
2018-12-23,61.667500000000004,62.35,60.35,2.0,0.03999999999999915,62.3775,62.77,61.94,0.8300000000000054,0.17999999999999972,60.2325,61.25,59.48,1.7700000000000031,1.0600000000000023,61.5875,62.2,60.19,2.010000000000005,1.9200000000000017,889228,1087037,632869,454168,230466
2018-12-30,61.1725,62.22,60.38,1.8399999999999963,-1.6400000000000006,61.82,62.45,61.34,1.1099999999999994,-0.8100000000000023,60.39,61.22,59.95,1.269999999999996,-0.7999999999999972,60.95,62.03,60.2,1.8299999999999983,-0.8200000000000003,824457,931296,616542,314754,-288927
2019-01-06,63.382000000000005,64.73,61.46,3.270000000000003,3.270000000000003,64.38,65.25,62.83,2.4200000000000017,2.3799999999999955,63.062,64.31,61.33,2.980000000000004,2.980000000000004,64.136,65.14,62.38,2.759999999999998,2.759999999999998,961659,1237545,681170,556375,-201665
2019-01-13,64.764,65.51,64.08,1.4300000000000068,0.6400000000000006,65.392,66.42,64.55,1.8700000000000045,1.3799999999999955,64.48400000000001,65.28,63.92,1.3599999999999994,1.3599999999999994,65.078,66.39,64.02,2.3700000000000045,2.3700000000000045,819114,969343,709898,259445,-104238
2019-01-20,65.83250000000001,66.31,65.29,1.019999999999996,-1.019999999999996,66.21000000000001,66.51,65.92,0.5900000000000034,-0.30000000000001137,65.0825,65.3,64.71,0.5900000000000034,-0.1599999999999966,65.9075,66.2,65.63,0.5700000000000074,0.13000000000000966,929781,979740,858548,121192,-77266
2019-01-27,67.774,69.99,65.89,4.099999999999994,4.099999999999994,68.86,70.12,67.22,2.9000000000000057,2.9000000000000057,67.274,68.21,65.71,2.5,2.470000000000013,68.614,69.91,67.13,2.780000000000001,2.430000000000007,1258180,2029213,691811,1337402,577553
2019-02-03,69.87,70.44,69.5,0.9399999999999977,0.21999999999999886,70.384,70.54,70.17,0.37000000000000455,0.3100000000000023,69.364,69.74,68.81,0.9299999999999926,0.7099999999999937,70.044,70.5,69.76,0.7399999999999949,-0.30999999999998806,1213015,1589486,787844,801642,434680
2019-02-10,68.962,69.98,68.51,1.4699999999999989,-1.240000000000009,69.404,70.17,68.84,1.3299999999999983,-1.3299999999999983,68.508,69.52,68.06,1.4599999999999937,-1.1400000000000006,68.926,70.07,68.27,1.7999999999999972,-1.269999999999996,1410803,2039356,818827,1220529,-121104
2019-02-17,68.53999999999999,68.85,67.8,1.0499999999999972,-0.09999999999999432,68.9075,69.32,68.51,0.8099999999999881,0.2799999999999869,68.015,68.58,67.35,1.230000000000004,-0.1700000000000017,68.52000000000001,68.89,67.98,0.9099999999999966,0.09999999999999432,790548,1062491,535496,526995,-526995
2019-02-24,67.792,69.14,66.8,2.3400000000000034,-1.7800000000000011,68.19,69.24,67.41,1.8299999999999983,-1.769999999999996,66.996,68.2,66.19,2.010000000000005,-2.010000000000005,67.37,68.25,66.83,1.4200000000000017,-1.4200000000000017,1003808,1540630,606814,933816,519731
2019-03-03,67.618,68.05,67.18,0.8699999999999903,0.19999999999998863,68.14,68.65,67.64,1.0100000000000051,0.37000000000000455,67.27,67.92,66.66,1.2600000000000051,0.5700000000000074,67.738,67.98,67.59,0.39000000000000057,0.04999999999999716,638331,788135,463885,324250,-204984
2019-03-10,68.712,69.29,67.86,1.4300000000000068,0.5999999999999943,69.14399999999999,69.71,68.57,1.1400000000000006,0.1700000000000017,68.17999999999999,69.03,67.19,1.8400000000000034,-0.3299999999999983,68.5,69.12,67.29,1.8299999999999983,-1.259999999999991,921182,1774171,479445,1294726,1294726
2019-03-17,67.046,67.74,66.43,1.309999999999988,0.28999999999999204,67.55799999999999,68.11,66.98,1.1299999999999955,0.5100000000000051,66.354,66.71,65.91,0.7999999999999972,0.21999999999999886,66.862,67.56,66.54,1.019999999999996,0.0,938064,1073440,816755,256685,89493
2019-03-24,67.108,67.57,66.84,0.7299999999999898,0.7199999999999989,67.458,67.9,66.99,0.9100000000000108,0.9100000000000108,66.732,67.35,66.39,0.9599999999999937,0.9599999999999937,67.086,67.52,66.49,1.0300000000000011,0.9500000000000028,1004200,1132813,838422,294391,32147
2019-03-31,68.432,69.16,67.6,1.5600000000000023,1.5600000000000023,68.872,69.6,67.81,1.789999999999992,1.789999999999992,67.926,68.92,66.66,2.260000000000005,2.260000000000005,68.756,69.57,67.62,1.9499999999999886,1.9499999999999886,635317,675937,589268,86669,40455
2019-04-07,68.38,69.8,67.73,2.069999999999993,-2.069999999999993,68.67999999999999,69.87,68.19,1.6800000000000068,-1.490000000000009,67.66199999999999,68.44,67.27,1.1700000000000017,-1.1700000000000017,68.078,68.56,67.75,0.8100000000000023,-0.21999999999999886,901713,1152853,710116,442737,-226162
2019-04-14,67.3475,68.56,66.25,2.3100000000000023,-2.3100000000000023,67.58250000000001,68.59,66.65,1.9399999999999977,-1.5600000000000023,66.33,67.49,65.67,1.8199999999999932,-1.3799999999999955,66.91499999999999,67.91,66.21,1.7000000000000028,-0.8999999999999915,1003347,1173035,559319,613716,599663
2019-04-21,68.886,69.92,67.41,2.510000000000005,2.0600000000000023,69.648,70.45,68.41,2.0400000000000063,1.6099999999999994,68.646,69.74,67.25,2.489999999999995,2.030000000000001,69.346,69.85,68.02,1.8299999999999983,1.8299999999999983,1162679,2516873,440635,2076238,-2076238
2019-04-28,68.868,69.58,67.58,2.0,-2.0,69.31,69.94,67.82,2.1200000000000045,-2.1200000000000045,68.006,68.79,66.81,1.980000000000004,-1.789999999999992,68.45,69.16,67.29,1.8699999999999903,-1.4099999999999966,1243704,1388111,944111,444000,444000
2019-05-05,66.486,67.07,65.7,1.3699999999999903,-0.8799999999999955,66.98,67.37,66.41,0.960000000000008,-0.5,65.896,66.55,65.2,1.3499999999999943,-0.8699999999999903,66.534,67.09,66.0,1.0900000000000034,-0.39000000000000057,1444966,2858893,870810,1988083,-327094
2019-05-12,66.4,66.68,66.0,0.6800000000000068,0.6700000000000017,66.934,67.39,66.41,0.980000000000004,0.710000000000008,66.136,66.68,65.8,0.8800000000000097,0.4099999999999966,66.644,67.06,66.09,0.9699999999999989,0.8999999999999915,1010186,1417089,575164,841925,-232059
2019-05-19,66.83200000000001,67.48,66.21,1.2700000000000102,0.4399999999999977,67.274,67.88,66.82,1.0600000000000023,0.6499999999999915,66.442,67.28,65.78,1.5,1.5,66.916,67.68,66.02,1.6600000000000108,1.6600000000000108,786250,965079,557016,408063,225852
2019-05-26,66.97,67.96,66.03,1.9299999999999926,-1.9299999999999926,67.4225,68.49,66.64,1.8499999999999943,-1.8499999999999943,66.375,67.35,65.68,1.6699999999999875,-1.6699999999999875,66.61,67.35,66.23,1.1199999999999903,-1.1199999999999903,973958,1392021,733347,658674,-537285
2019-06-02,67.33,68.54,66.47,2.0700000000000074,2.0700000000000074,67.824,68.85,66.8,2.049999999999997,2.049999999999997,66.968,68.32,65.86,2.4599999999999937,2.4599999999999937,67.55,68.37,66.5,1.8700000000000045,1.7600000000000051,744540,1069062,549629,519433,-519433
2019-06-09,67.27199999999999,68.57,66.62,1.9499999999999886,-1.9499999999999886,67.636,68.76,66.92,1.8400000000000034,-1.8400000000000034,66.41199999999999,67.02,65.98,1.039999999999992,-1.039999999999992,66.77,67.4,66.2,1.2000000000000028,-1.2000000000000028,849475,1215559,711338,504221,466354
2019-06-16,67.106,67.64,66.44,1.2000000000000028,0.9399999999999977,67.694,68.26,67.38,0.8800000000000097,-0.05000000000001137,66.462,67.27,66.07,1.2000000000000028,-0.2600000000000051,67.084,67.52,66.77,0.75,-0.480000000000004,882181,1509632,573233,936399,936399
2019-06-23,64.852,67.0,63.36,3.6400000000000006,-3.3200000000000003,65.254,67.23,64.14,3.0900000000000034,-2.710000000000008,63.948,65.54,62.87,2.670000000000009,-1.8600000000000065,64.214,65.61,63.12,2.490000000000002,-1.5100000000000051,1120026,2196121,690640,1505481,538591
2019-06-30,64.8375,65.28,64.4,0.8799999999999955,0.3299999999999983,65.36500000000001,65.79,64.67,1.1200000000000045,1.0300000000000011,64.345,65.28,63.49,1.7899999999999991,0.8899999999999935,65.0975,65.52,64.22,1.2999999999999972,1.2999999999999972,538308,721320,361595,359725,-184203
2019-07-07,65.88,66.42,65.4,1.019999999999996,0.1699999999999875,66.132,66.72,65.69,1.0300000000000011,0.10000000000000853,65.352,65.72,65.06,0.6599999999999966,0.05000000000001137,65.81,66.3,65.48,0.8199999999999932,-0.060000000000002274,746012,834069,585357,248712,-132394
2019-07-14,65.33,65.77,64.78,0.9899999999999949,-0.5899999999999892,65.548,65.88,65.29,0.5899999999999892,-0.5899999999999892,64.674,65.32,63.92,1.3999999999999915,-1.3999999999999915,65.008,65.52,63.92,1.5999999999999943,-1.5999999999999943,898856,1107040,729692,377348,-85626
2019-07-21,63.654,63.94,63.1,0.8399999999999963,-0.3499999999999943,64.062,64.37,63.89,0.480000000000004,0.20000000000000284,63.164,63.36,62.97,0.39000000000000057,0.21000000000000085,63.614000000000004,63.92,62.99,0.9299999999999997,0.9299999999999997,1207313,2224170,723366,1500804,532346
2019-07-28,64.228,65.24,62.88,2.3599999999999923,-1.249999999999993,64.652,65.26,63.38,1.8800000000000026,-1.6199999999999974,63.544,64.11,62.66,1.4500000000000028,-1.3200000000000003,63.888,64.51,62.85,1.6600000000000037,-1.3899999999999935,1409680,1838222,934403,903819,338937
2019-08-04,61.47,62.4,60.46,1.9399999999999977,-0.07000000000000028,62.104,62.5,61.42,1.0799999999999983,0.0,60.57,61.63,59.84,1.7899999999999991,1.470000000000006,61.432,62.43,60.87,1.5600000000000023,0.8900000000000006,1387282,1696149,1102891,593258,-241672
2019-08-11,60.896,61.65,60.3,1.3500000000000014,-1.2999999999999972,61.49,61.91,60.95,0.9599999999999937,-0.38000000000000256,60.442,61.0,59.99,1.009999999999998,-0.7800000000000011,60.879999999999995,61.48,60.19,1.2899999999999991,0.09000000000000341,1729363,3481319,1013534,2467785,1826081
2019-08-18,60.696,61.77,60.0,1.7700000000000031,-1.7700000000000031,60.97,61.84,60.42,1.4200000000000017,-1.3400000000000034,59.996,61.33,58.61,2.719999999999999,-2.719999999999999,60.176,61.39,58.81,2.5799999999999983,-2.5799999999999983,1084189,1324049,847917,476132,-143068
2019-08-25,59.730000000000004,60.53,59.14,1.3900000000000006,1.3299999999999983,60.1,60.64,59.58,1.0600000000000023,1.0600000000000023,59.284,59.99,58.6,1.3900000000000006,1.3900000000000006,59.784,60.47,59.24,1.2299999999999969,1.009999999999998,1214318,2018818,704504,1314314,-1087804
2019-09-01,61.39,62.04,60.34,1.6999999999999957,1.6999999999999957,62.035,63.13,61.22,1.9100000000000037,1.9100000000000037,60.96,62.01,60.03,1.9799999999999969,1.9799999999999969,61.85,62.75,61.21,1.5399999999999991,1.5399999999999991,1082072,1272740,908727,364013,364013
2019-09-08,63.54,64.48,62.59,1.8900000000000006,1.7199999999999989,64.09,64.82,62.86,1.9599999999999937,1.9599999999999937,62.54,63.22,61.37,1.8500000000000014,1.6099999999999994,63.666,64.25,62.82,1.4299999999999997,0.6499999999999986,1427980,1665587,1263410,402177,-79647
2019-09-15,63.339999999999996,64.0,62.55,1.4500000000000028,-0.8800000000000026,63.608,64.0,63.25,0.75,-0.5800000000000054,62.718,63.22,62.34,0.8799999999999955,-0.5799999999999983,63.112,63.91,62.62,1.2899999999999991,-1.2899999999999991,2082387,4935773,896996,4038777,3704238
2019-09-22,63.028,63.94,62.21,1.7299999999999969,1.7299999999999969,63.56,64.06,63.12,0.9400000000000048,0.9400000000000048,62.5,63.26,61.71,1.5499999999999972,1.1600000000000037,63.224000000000004,64.06,62.17,1.8900000000000006,1.2100000000000009,1180592,1374867,998718,376149,270644
2019-09-29,63.35,64.07,62.49,1.5799999999999912,-0.47999999999998977,63.788000000000004,64.51,63.0,1.5100000000000051,-0.46000000000000796,62.745999999999995,63.41,62.33,1.0799999999999983,-0.10999999999999943,63.33,64.04,62.75,1.2900000000000063,0.37000000000000455,1428729,2086389,1009109,1077280,-807982
2019-10-06,63.06,63.79,62.37,1.4200000000000017,-1.4200000000000017,63.376,64.19,62.69,1.5,-0.9499999999999957,62.618,63.55,62.08,1.4699999999999989,-1.3099999999999952,62.736,63.58,62.19,1.3900000000000006,-0.9399999999999977,778829,1025453,562860,462593,-338494
2019-10-13,62.736,63.35,62.23,1.1200000000000045,-0.09000000000000341,63.092,63.67,62.62,1.0500000000000043,-0.020000000000003126,62.12,62.72,61.78,0.9399999999999977,0.21000000000000085,62.732,63.46,62.19,1.2700000000000031,0.23000000000000398,911762,1637729,428156,1209573,277730
