Date,GLDD_stock_Open_average,GLDD_stock_Open_max,GLDD_stock_Open_min,GLDD_stock_Open_volatility,GLDD_stock_Open_change,GLDD_stock_High_average,GLDD_stock_High_max,GLDD_stock_High_min,GLDD_stock_High_volatility,GLDD_stock_High_change,GLDD_stock_Low_average,GLDD_stock_Low_max,GLDD_stock_Low_min,GLDD_stock_Low_volatility,GLDD_stock_Low_change,GLDD_stock_Close_average,GLDD_stock_Close_max,GLDD_stock_Close_min,GLDD_stock_Close_volatility,GLDD_stock_Close_change,GLDD_stock_Volume_average,GLDD_stock_Volume_max,GLDD_stock_Volume_min,GLDD_stock_Volume_volatility,GLDD_stock_Volume_change
2018-03-25,4.3625,4.4,4.35,0.05000000000000071,-0.05000000000000071,4.48,4.65,4.4,0.25,0.1800000000000006,4.275,4.35,4.25,0.09999999999999964,0.09999999999999964,4.3999999999999995,4.6,4.3,0.2999999999999998,0.25,150530,187490,81009,106481,5696
2018-04-01,4.57,4.65,4.4,0.25,0.0,4.68,4.75,4.6,0.15000000000000036,-0.04999999999999982,4.466,4.5,4.38,0.1200000000000001,0.0,4.55,4.6,4.45,0.14999999999999947,-0.09999999999999964,136990,200949,84740,116209,-97787
2018-04-08,4.64,4.75,4.5,0.25,0.15000000000000036,4.7540000000000004,4.82,4.65,0.16999999999999993,0.04999999999999982,4.58,4.65,4.45,0.20000000000000018,0.09999999999999964,4.66,4.75,4.6,0.15000000000000036,0.0,149531,213450,101940,111510,-91170
2018-04-15,4.57,4.65,4.45,0.20000000000000018,-0.04999999999999982,4.638,4.68,4.6,0.08000000000000007,-0.05000000000000071,4.47,4.55,4.4,0.14999999999999947,0.0,4.564,4.6,4.47,0.1299999999999999,0.0,166152,302088,89014,213074,-57028
2018-04-22,4.57,4.65,4.5,0.15000000000000036,0.05000000000000071,4.67,4.85,4.6,0.25,0.10000000000000053,4.49,4.55,4.45,0.09999999999999964,0.04999999999999982,4.574,4.65,4.47,0.1800000000000006,0.05000000000000071,114204,188679,36138,152541,-28476
2018-04-29,4.65,4.85,4.4,0.4499999999999993,0.1999999999999993,4.8500000000000005,5.0,4.65,0.34999999999999964,0.25,4.62,4.85,4.4,0.4499999999999993,0.25,4.76,4.95,4.5,0.4500000000000002,0.35000000000000053,186332,321348,73691,247657,22826
2018-05-06,5.04,5.05,5.0,0.04999999999999982,0.04999999999999982,5.124,5.15,5.1,0.05000000000000071,-0.010000000000000675,4.96,5.0,4.85,0.15000000000000036,0.04999999999999982,5.06,5.1,5.0,0.09999999999999964,0.0,129787,177372,102409,74963,45596
2018-05-13,4.96,5.05,4.8,0.25,-0.09999999999999964,5.014,5.07,4.95,0.1200000000000001,-0.1200000000000001,4.86,4.9,4.8,0.10000000000000053,-0.05000000000000071,4.916,4.95,4.88,0.07000000000000028,-0.020000000000000462,130564,152809,107126,45683,21351
2018-05-20,4.88,5.0,4.75,0.25,0.0,4.97,5.0,4.9,0.09999999999999964,0.0,4.78,4.85,4.7,0.14999999999999947,-0.04999999999999982,4.91,5.0,4.8,0.20000000000000018,-0.04999999999999982,118195,174901,91399,83502,76848
2018-05-27,4.975,5.05,4.9,0.14999999999999947,0.14999999999999947,5.075,5.2,5.0,0.20000000000000018,0.20000000000000018,4.9399999999999995,5.0,4.9,0.09999999999999964,0.09999999999999964,5.045,5.2,4.95,0.25,0.25,222581,296236,108604,187632,88983
2018-06-03,5.28,5.35,5.2,0.14999999999999947,0.14999999999999947,5.4,5.45,5.35,0.10000000000000053,0.05000000000000071,5.256,5.3,5.18,0.1200000000000001,0.1200000000000001,5.33,5.4,5.25,0.15000000000000036,0.04999999999999982,151995,233800,82599,151201,-151201
2018-06-10,5.22,5.3,5.05,0.25,-0.20000000000000018,5.294,5.35,5.2,0.14999999999999947,-0.14999999999999947,5.16,5.3,5.0,0.2999999999999998,-0.25,5.2,5.35,5.05,0.2999999999999998,-0.25,95921,209198,55841,153357,153357
2018-06-17,5.15,5.25,5.05,0.20000000000000018,0.0,5.27,5.3,5.2,0.09999999999999964,0.09999999999999964,5.04,5.15,5.0,0.15000000000000036,0.0,5.19,5.3,5.05,0.25,0.14999999999999947,199745,488846,116972,371874,364974
2018-06-24,5.31,5.35,5.25,0.09999999999999964,0.0,5.38,5.4,5.35,0.05000000000000071,0.05000000000000071,5.2299999999999995,5.3,5.1,0.20000000000000018,0.15000000000000036,5.3,5.35,5.25,0.09999999999999964,0.0,161728,237449,100010,137439,37405
2018-07-01,5.325,5.4,5.25,0.15000000000000036,0.15000000000000036,5.4,5.45,5.3,0.15000000000000036,0.15000000000000036,5.2025,5.35,5.05,0.2999999999999998,0.2999999999999998,5.35,5.4,5.25,0.15000000000000036,0.15000000000000036,112878,131382,87529,43853,-20328
2018-07-08,5.49,5.55,5.45,0.09999999999999964,0.09999999999999964,5.564,5.7,5.5,0.20000000000000018,0.20000000000000018,5.412,5.51,5.3,0.20999999999999996,0.10999999999999943,5.52,5.6,5.45,0.14999999999999947,0.09999999999999964,103275,157169,71310,85859,33706
2018-07-15,5.56,5.65,5.5,0.15000000000000036,0.05000000000000071,5.654,5.82,5.55,0.27000000000000046,0.22000000000000064,5.53,5.65,5.45,0.20000000000000018,0.15000000000000036,5.61,5.75,5.55,0.20000000000000018,0.20000000000000018,116773,279347,59312,220035,220035
2018-07-22,5.64,5.75,5.5,0.25,-0.20000000000000018,5.68,5.75,5.55,0.20000000000000018,-0.15000000000000036,5.5200000000000005,5.65,5.45,0.20000000000000018,-0.14999999999999947,5.5600000000000005,5.7,5.45,0.25,-0.25,88513,120689,59933,60756,-37624
2018-07-29,5.31,5.45,5.25,0.20000000000000018,-0.15000000000000036,5.39,5.5,5.3,0.20000000000000018,-0.09999999999999964,5.14,5.25,4.85,0.40000000000000036,-0.04999999999999982,5.31,5.4,5.25,0.15000000000000036,0.0,281745,449019,120871,328148,194689
2018-08-05,5.34,5.45,5.25,0.20000000000000018,0.04999999999999982,5.404,5.45,5.32,0.1299999999999999,-0.1299999999999999,5.24,5.3,5.15,0.14999999999999947,0.09999999999999964,5.359999999999999,5.45,5.3,0.15000000000000036,-0.15000000000000036,110042,147326,73276,74050,-18548
2018-08-12,5.33,5.45,5.25,0.20000000000000018,0.20000000000000018,5.38,5.5,5.3,0.20000000000000018,0.20000000000000018,5.2700000000000005,5.4,5.15,0.25,0.25,5.33,5.45,5.2,0.25,0.10000000000000053,124829,213479,45472,168007,-25569
2018-08-19,5.51,5.8,5.3,0.5,0.39999999999999947,5.652,5.85,5.41,0.4399999999999995,0.3899999999999997,5.466,5.7,5.3,0.40000000000000036,0.40000000000000036,5.58,5.8,5.35,0.4500000000000002,0.40000000000000036,142454,239008,62630,176378,7514
2018-08-26,5.58,5.8,5.35,0.4500000000000002,-0.4500000000000002,5.65,5.8,5.55,0.25,-0.25,5.45,5.6,5.25,0.34999999999999964,-0.2999999999999998,5.512,5.6,5.35,0.25,-0.1299999999999999,81745,140416,34794,105622,34259
2018-09-02,5.5125,5.75,5.4,0.34999999999999964,0.2999999999999998,5.625,5.8,5.45,0.34999999999999964,0.34999999999999964,5.45,5.6,5.35,0.25,0.25,5.575,5.75,5.4,0.34999999999999964,0.34999999999999964,122202,171346,57617,113729,84540
2018-09-09,5.86,5.95,5.8,0.15000000000000036,0.0,5.930000000000001,5.95,5.9,0.04999999999999982,-0.04999999999999982,5.78,5.85,5.75,0.09999999999999964,0.0,5.874,5.95,5.82,0.1299999999999999,-0.10000000000000053,181432,323374,86355,237019,-64930
2018-09-16,5.81,5.9,5.75,0.15000000000000036,-0.10000000000000053,5.89,5.95,5.85,0.10000000000000053,0.04999999999999982,5.74,5.8,5.65,0.14999999999999947,0.0,5.81,5.95,5.7,0.25,0.15000000000000036,131459,336548,73469,263079,261984
2018-09-23,5.97,6.05,5.9,0.14999999999999947,0.09999999999999964,6.04,6.2,5.95,0.25,0.25,5.902,6.01,5.8,0.20999999999999996,0.16000000000000014,6.0,6.2,5.9,0.2999999999999998,0.2999999999999998,155421,273712,68036,205676,154254
2018-09-30,6.21,6.28,6.16,0.1200000000000001,-0.08999999999999986,6.266,6.39,6.17,0.21999999999999975,-0.08000000000000007,6.0760000000000005,6.15,5.95,0.20000000000000018,-0.14999999999999947,6.138,6.19,6.0,0.1900000000000004,-0.1900000000000004,261586,578649,146040,432609,-60921
2018-10-07,5.95,6.0,5.85,0.15000000000000036,-0.13000000000000078,6.042,6.15,5.88,0.27000000000000046,-0.25,5.852,6.0,5.62,0.3799999999999999,-0.34999999999999964,5.89,6.01,5.67,0.33999999999999986,-0.33999999999999986,145339,206259,106548,99711,67002
2018-10-14,5.616,5.74,5.49,0.25,-0.16999999999999993,5.698,5.78,5.59,0.1900000000000004,-0.1299999999999999,5.516,5.61,5.37,0.2400000000000002,-0.1899999999999995,5.574,5.77,5.37,0.39999999999999947,-0.22999999999999954,104573,195063,40347,154716,-7031
2018-10-21,5.506,5.64,5.38,0.2599999999999998,0.1299999999999999,5.654,5.73,5.53,0.20000000000000018,0.1899999999999995,5.444,5.49,5.38,0.11000000000000032,0.08999999999999986,5.572,5.66,5.5,0.16000000000000014,0.11000000000000032,91133,108014,71306,36708,12626
2018-10-28,5.792,5.9,5.68,0.22000000000000064,0.20999999999999996,5.902,6.06,5.75,0.3099999999999996,0.3099999999999996,5.704,5.89,5.61,0.27999999999999936,0.27999999999999936,5.834,5.96,5.67,0.29000000000000004,0.29000000000000004,125184,191049,79056,111993,52415
2018-11-04,6.722,7.26,5.98,1.2799999999999994,1.2799999999999994,6.968,7.31,5.98,1.3299999999999992,1.3199999999999994,6.642,7.15,5.83,1.3200000000000003,1.3200000000000003,6.854,7.26,5.87,1.3899999999999997,1.38,655537,1056638,70343,986295,527372
2018-11-11,7.136,7.5,6.87,0.6299999999999999,-0.29000000000000004,7.332,7.72,7.06,0.6600000000000001,-0.2999999999999998,6.956,7.22,6.75,0.46999999999999975,-0.23999999999999932,7.12,7.49,6.88,0.6100000000000003,-0.33999999999999986,511299,832416,240319,592097,-424853
2018-11-18,7.0625,7.1,7.02,0.08000000000000007,-0.08000000000000007,7.18,7.24,7.14,0.10000000000000053,0.010000000000000675,7.0075,7.03,6.97,0.0600000000000005,0.009999999999999787,7.0675,7.1,7.04,0.05999999999999961,-0.04999999999999982,232212,359466,115696,243770,-157360
2018-11-25,7.094,7.3,6.98,0.3199999999999994,0.05000000000000071,7.314,7.43,7.18,0.25,0.25,7.01,7.11,6.91,0.20000000000000018,0.14000000000000057,7.192,7.41,7.0,0.41000000000000014,0.3799999999999999,299640,361559,184762,176797,-55939
2018-12-02,7.305,7.5,7.12,0.3799999999999999,-0.3799999999999999,7.325,7.5,7.17,0.33000000000000007,-0.33000000000000007,7.05,7.32,6.71,0.6100000000000003,-0.35000000000000053,7.215,7.49,7.05,0.4400000000000004,-0.4400000000000004,338429,667864,191365,476499,79532
2018-12-09,7.36,7.75,7.07,0.6799999999999997,0.41000000000000014,7.528,7.94,7.14,0.8000000000000007,0.4400000000000004,7.152,7.43,6.87,0.5599999999999996,0.3700000000000001,7.344,7.58,7.13,0.4500000000000002,0.17999999999999972,597243,1350762,296330,1054432,27479
2018-12-16,6.9959999999999996,7.33,6.72,0.6100000000000003,-0.6100000000000003,7.064,7.42,6.76,0.6600000000000001,-0.6600000000000001,6.734,7.04,6.29,0.75,-0.75,6.792,7.09,6.31,0.7800000000000002,-0.7800000000000002,403513,478621,357010,121611,109037
2018-12-23,6.300000000000001,6.44,6.15,0.29000000000000004,0.1900000000000004,6.49,6.6,6.41,0.1899999999999995,0.13999999999999968,6.2125,6.38,6.09,0.29000000000000004,0.2599999999999998,6.365,6.49,6.14,0.35000000000000053,0.35000000000000053,334693,445721,218882,226839,-140714
2018-12-30,6.6850000000000005,6.94,6.51,0.4300000000000006,0.3600000000000003,6.8825,7.16,6.65,0.5099999999999998,0.5099999999999998,6.615,6.9,6.43,0.47000000000000064,0.47000000000000064,6.8149999999999995,7.09,6.62,0.46999999999999975,0.46999999999999975,461261,561676,369364,192312,192312
2019-01-06,7.172,7.27,7.1,0.16999999999999993,0.040000000000000036,7.238,7.36,7.15,0.20999999999999996,-0.02999999999999936,7.064,7.09,7.01,0.08000000000000007,-0.08000000000000007,7.174,7.25,7.11,0.13999999999999968,-0.04999999999999982,201035,253616,129910,123706,-123706
2019-01-13,7.09,7.46,6.88,0.5800000000000001,0.4500000000000002,7.29,7.64,6.99,0.6499999999999995,0.4399999999999995,7.034,7.35,6.87,0.47999999999999954,0.45999999999999996,7.164000000000001,7.44,6.9,0.54,0.47999999999999954,329178,591121,174025,417096,-417096
2019-01-20,7.275,7.36,7.18,0.1800000000000006,-0.05000000000000071,7.33,7.38,7.28,0.09999999999999964,-0.05999999999999961,7.13,7.18,7.04,0.13999999999999968,0.1299999999999999,7.205,7.24,7.14,0.10000000000000053,0.0600000000000005,154816,215956,99140,116816,-96738
2019-01-27,7.104,7.19,7.06,0.13000000000000078,-0.13000000000000078,7.152,7.19,7.09,0.10000000000000053,-0.10000000000000053,7.026,7.06,6.97,0.08999999999999986,-0.08999999999999986,7.068,7.09,7.05,0.040000000000000036,-0.040000000000000036,155371,203163,118099,85064,-21012
2019-02-03,7.0120000000000005,7.11,6.79,0.3200000000000003,-0.25,7.088,7.2,6.94,0.2599999999999998,-0.16999999999999993,6.912,7.03,6.76,0.27000000000000046,-0.25,6.998,7.11,6.85,0.2600000000000007,-0.16000000000000014,160894,245032,99317,145715,-145715
2019-02-10,7.096,7.3,6.92,0.3799999999999999,0.3799999999999999,7.236,7.46,7.02,0.4400000000000004,0.4400000000000004,7.036,7.27,6.81,0.45999999999999996,0.45999999999999996,7.162,7.37,7.01,0.3600000000000003,0.3600000000000003,209126,255860,117898,137962,123306
2019-02-17,7.725,8.1,7.4,0.6999999999999993,0.6999999999999993,8.155000000000001,8.65,7.6,1.0500000000000007,1.0500000000000007,7.675,8.02,7.36,0.6599999999999993,0.6599999999999993,7.8999999999999995,8.2,7.56,0.6399999999999997,0.6399999999999997,1143949,2350092,202129,2147963,2147963
2019-02-24,8.578,8.95,8.32,0.629999999999999,0.629999999999999,8.83,9.1,8.54,0.5600000000000005,0.5600000000000005,8.456,8.73,8.28,0.45000000000000107,0.45000000000000107,8.628,8.9,8.31,0.5899999999999999,0.4299999999999997,1442159,1814923,896089,918834,-784452
2019-03-03,8.464,8.78,8.32,0.4599999999999991,-0.4599999999999991,8.536,8.78,8.42,0.35999999999999943,-0.35999999999999943,8.29,8.41,8.2,0.21000000000000085,-0.16000000000000014,8.372,8.52,8.3,0.21999999999999886,-0.21999999999999886,607527,1157049,295518,861531,-579363
2019-03-10,8.262,8.33,8.17,0.16000000000000014,-0.10999999999999943,8.418,8.68,8.29,0.39000000000000057,0.3699999999999992,8.18,8.25,8.12,0.13000000000000078,-0.02999999999999936,8.282,8.39,8.17,0.22000000000000064,0.08999999999999986,577080,1187457,374403,813054,756370
2019-03-17,8.67,9.0,8.44,0.5600000000000005,0.5600000000000005,8.846,9.18,8.5,0.6799999999999997,0.5999999999999996,8.568,8.87,8.24,0.629999999999999,0.629999999999999,8.792,9.08,8.5,0.5800000000000001,0.5800000000000001,659778,1110141,306915,803226,759399
2019-03-24,9.082,9.15,9.02,0.13000000000000078,-0.049999999999998934,9.142,9.21,9.06,0.15000000000000036,-0.15000000000000036,8.866,8.94,8.8,0.1399999999999988,-0.02999999999999936,9.006,9.12,8.91,0.20999999999999908,-0.20999999999999908,437284,714841,350771,364070,-327027
2019-03-31,9.158,9.5,8.95,0.5500000000000007,0.5500000000000007,9.288,9.52,9.02,0.5,0.5,9.062,9.29,8.86,0.4299999999999997,0.4299999999999997,9.228,9.47,9.0,0.47000000000000064,0.3699999999999992,544541,698864,427813,271051,-42894
2019-04-07,9.498,9.64,9.36,0.28000000000000114,0.2400000000000002,9.64,9.76,9.52,0.2400000000000002,0.13000000000000078,9.382,9.54,9.17,0.3699999999999992,0.2900000000000009,9.526,9.61,9.4,0.20999999999999908,0.14000000000000057,524311,716639,436778,279861,37647
2019-04-14,9.5775,9.62,9.52,0.09999999999999964,-0.07000000000000028,9.7025,9.78,9.66,0.11999999999999922,0.019999999999999574,9.4825,9.53,9.44,0.08999999999999986,-0.019999999999999574,9.592500000000001,9.67,9.56,0.10999999999999943,0.09999999999999964,389018,480899,336345,144554,50797
2019-04-21,9.67,9.79,9.52,0.2699999999999996,-0.15000000000000036,9.716,9.79,9.52,0.2699999999999996,-0.2699999999999996,9.478,9.63,9.18,0.45000000000000107,-0.3800000000000008,9.628,9.74,9.47,0.2699999999999996,-0.2699999999999996,507939,601195,394765,206430,-102182
2019-04-28,10.228,11.0,9.5,1.5,1.5,10.572,11.26,9.56,1.6999999999999993,1.6999999999999993,10.022,10.95,9.32,1.629999999999999,1.629999999999999,10.486,11.24,9.39,1.8499999999999996,1.8499999999999996,883766,1112138,353179,758959,495455
2019-05-05,10.878,11.1,10.7,0.40000000000000036,-0.17999999999999972,11.094,11.19,11.0,0.1899999999999995,-0.1899999999999995,10.741999999999999,10.97,10.67,0.3000000000000007,-0.2900000000000009,10.896,11.0,10.69,0.3100000000000005,-0.09999999999999964,650907,844281,433644,410637,-255824
2019-05-12,10.682,10.82,10.5,0.3200000000000003,0.0,10.894,11.06,10.73,0.33000000000000007,0.16999999999999993,10.578,10.74,10.46,0.27999999999999936,0.20000000000000107,10.722,10.9,10.57,0.33000000000000007,0.16000000000000014,499660,833534,233513,600021,-264216
2019-05-19,10.586,10.77,10.25,0.5199999999999996,-0.46000000000000085,10.67,10.86,10.36,0.5,-0.5,10.438,10.71,10.15,0.5600000000000005,-0.41000000000000014,10.516,10.77,10.25,0.5199999999999996,-0.3800000000000008,365389,483369,310214,173155,-65687
2019-05-26,10.4575,10.63,10.22,0.41000000000000014,0.41000000000000014,10.6325,10.78,10.45,0.33000000000000007,0.20000000000000107,10.412500000000001,10.55,10.22,0.33000000000000007,0.2599999999999998,10.5925,10.77,10.37,0.40000000000000036,0.27000000000000135,463384,648022,361922,286100,-13418
2019-06-02,10.748000000000001,11.06,10.14,0.9199999999999999,0.7099999999999991,11.046,11.45,10.71,0.7399999999999984,0.28999999999999915,10.632,10.86,10.14,0.7199999999999989,0.5899999999999999,10.826,11.06,10.62,0.4400000000000013,0.16000000000000014,562555,862831,355397,507434,59292
2019-06-09,10.751999999999999,10.85,10.62,0.23000000000000043,-0.16000000000000014,10.838000000000001,10.96,10.66,0.3000000000000007,-0.17999999999999972,10.612,10.75,10.36,0.39000000000000057,-0.39000000000000057,10.684000000000001,10.85,10.38,0.46999999999999886,-0.4299999999999997,466401,554401,309314,245087,34323
2019-06-16,10.552,10.76,10.39,0.3699999999999992,0.3699999999999992,10.728,11.1,10.55,0.5499999999999989,0.5499999999999989,10.48,10.75,10.37,0.3800000000000008,0.3699999999999992,10.626,10.89,10.45,0.4400000000000013,0.4400000000000013,564868,855647,336576,519071,450865
2019-06-23,10.798,10.89,10.61,0.28000000000000114,-0.040000000000000924,10.959999999999999,11.08,10.88,0.1999999999999993,0.13000000000000078,10.628,10.77,10.44,0.33000000000000007,0.23000000000000043,10.794,11.04,10.51,0.5299999999999994,0.5299999999999994,1089684,3083136,443413,2639723,2373263
2019-06-30,11.385,11.54,11.14,0.3999999999999986,0.3999999999999986,11.595,11.63,11.55,0.08000000000000007,-0.08000000000000007,11.2825,11.41,11.13,0.27999999999999936,0.129999999999999,11.425,11.55,11.28,0.27000000000000135,-0.15000000000000036,650563,1187629,347442,840187,-745619
2019-07-07,11.178,11.44,10.97,0.46999999999999886,0.1999999999999993,11.354000000000001,11.81,11.01,0.8000000000000007,0.5700000000000003,11.066,11.41,10.77,0.6400000000000006,0.41999999999999993,11.284,11.77,10.99,0.7799999999999994,0.7199999999999989,629967,756189,459771,296418,210959
2019-07-14,11.016,11.75,10.68,1.0700000000000003,-0.7400000000000002,11.162,11.79,10.84,0.9499999999999993,-0.5599999999999987,10.742,11.0,10.63,0.3699999999999992,0.33999999999999986,10.886000000000001,11.06,10.72,0.33999999999999986,0.33000000000000007,655633,854420,502381,352039,-352039
2019-07-21,10.92,11.06,10.76,0.3000000000000007,-0.3000000000000007,11.022,11.13,10.85,0.28000000000000114,-0.28000000000000114,10.73,10.82,10.56,0.2599999999999998,-0.21999999999999886,10.836,11.05,10.64,0.41000000000000014,-0.14999999999999858,445512,505377,378923,126454,-112142
2019-07-28,10.69,11.0,10.33,0.6699999999999999,0.1999999999999993,10.91,11.27,10.53,0.7400000000000002,0.5899999999999999,10.494,10.78,10.16,0.6199999999999992,0.5,10.696,11.14,10.37,0.7700000000000014,0.7700000000000014,637071,830805,551002,279803,68703
2019-08-04,10.434000000000001,11.05,10.09,0.9600000000000009,-0.47000000000000064,10.656,11.15,10.32,0.8300000000000001,-0.5300000000000011,10.118,10.43,9.93,0.5,0.46999999999999886,10.356,10.64,10.0,0.6400000000000006,0.5700000000000003,632446,975039,518486,456553,-456553
2019-08-11,10.272,10.45,10.13,0.3199999999999985,-0.25,10.37,10.52,10.24,0.27999999999999936,-0.25,10.148,10.37,10.02,0.34999999999999964,-0.34999999999999964,10.232000000000001,10.42,10.13,0.28999999999999915,-0.28999999999999915,346021,564259,287038,277221,3598
2019-08-18,10.568,10.98,10.22,0.7599999999999998,0.7099999999999991,10.798,11.04,10.37,0.6699999999999999,0.4399999999999995,10.422,10.74,10.18,0.5600000000000005,0.41999999999999993,10.642,10.99,10.26,0.7300000000000004,0.45000000000000107,469876,665445,343252,322193,34054
2019-08-25,10.852,10.9,10.75,0.15000000000000036,0.05000000000000071,10.924,11.02,10.84,0.17999999999999972,0.02999999999999936,10.704,10.77,10.65,0.11999999999999922,0.09999999999999964,10.8,10.86,10.74,0.11999999999999922,-0.019999999999999574,372921,467911,264393,203518,-122284
2019-09-01,10.68,10.75,10.61,0.14000000000000057,-0.11000000000000121,10.7625,10.82,10.66,0.16000000000000014,-0.14000000000000057,10.41,10.58,10.0,0.5800000000000001,-0.5800000000000001,10.46,10.69,10.01,0.6799999999999997,-0.6799999999999997,446686,616081,351477,264604,81712
2019-09-08,9.806000000000001,10.07,9.41,0.6600000000000001,0.08000000000000007,10.0,10.26,9.64,0.6199999999999992,0.1899999999999995,9.618,10.02,9.39,0.629999999999999,0.46999999999999886,9.794,10.18,9.39,0.7899999999999991,0.6099999999999994,724971,881739,503758,377981,-210735
2019-09-15,10.134,10.24,9.96,0.27999999999999936,-0.07000000000000028,10.272,10.31,10.25,0.0600000000000005,0.040000000000000924,10.0,10.11,9.94,0.16999999999999993,-0.03999999999999915,10.14,10.24,10.01,0.23000000000000043,0.23000000000000043,403767,705772,235427,470345,310929
2019-09-22,10.012,10.18,9.8,0.379999999999999,-0.19000000000000128,10.174,10.3,10.01,0.2900000000000009,0.120000000000001,9.872,9.95,9.8,0.14999999999999858,0.08000000000000007,10.026,10.25,9.84,0.41000000000000014,0.3200000000000003,436572,554256,364771,189485,189485
2019-09-29,10.388,10.63,10.23,0.40000000000000036,0.15000000000000036,10.584,10.65,10.49,0.16000000000000014,0.009999999999999787,10.208,10.28,10.08,0.1999999999999993,-0.009999999999999787,10.432,10.62,10.32,0.29999999999999893,-0.049999999999998934,462396,586160,325861,260299,-86074
2019-10-06,10.241999999999999,10.34,10.17,0.16999999999999993,-0.05000000000000071,10.404,10.55,10.31,0.2400000000000002,0.08999999999999986,10.134,10.27,9.97,0.29999999999999893,0.05999999999999872,10.2,10.27,10.16,0.10999999999999943,0.05999999999999872,399650,596437,236822,359615,250029
2019-10-13,10.586,10.85,10.25,0.5999999999999996,0.5299999999999994,10.788,10.96,10.4,0.5600000000000005,0.5499999999999989,10.522,10.78,10.17,0.6099999999999994,0.5,10.716,10.9,10.32,0.5800000000000001,0.5800000000000001,361215,539088,264067,275021,-45974
2019-10-20,10.784,10.91,10.55,0.35999999999999943,-0.35999999999999943,10.918,11.11,10.82,0.28999999999999915,-0.27999999999999936,10.63,10.83,10.45,0.3800000000000008,-0.33999999999999986,10.776,10.9,10.6,0.3000000000000007,-0.22000000000000064,313066,387845,263546,124299,-54073
2019-10-27,10.704,10.76,10.63,0.129999999999999,0.07000000000000028,10.846,10.92,10.75,0.16999999999999993,0.16000000000000014,10.626,10.68,10.6,0.08000000000000007,0.08000000000000007,10.724,10.77,10.63,0.1399999999999988,0.129999999999999,278034,357826,195265,162561,-91825
