Date,OLBK_Open_average,OLBK_Open_max,OLBK_Open_min,OLBK_Open_volatility,OLBK_Open_change,OLBK_High_average,OLBK_High_max,OLBK_High_min,OLBK_High_volatility,OLBK_High_change,OLBK_Low_average,OLBK_Low_max,OLBK_Low_min,OLBK_Low_volatility,OLBK_Low_change,OLBK_Close_average,OLBK_Close_max,OLBK_Close_min,OLBK_Close_volatility,OLBK_Close_change,OLBK_Volume_average,OLBK_Volume_max,OLBK_Volume_min,OLBK_Volume_volatility,OLBK_Volume_change
2016-01-03,17.506666666666668,17.63,17.27,0.35999999999999943,0.060000000000002274,17.935,18.23,17.54,0.6900000000000013,0.6600000000000001,17.423333333333332,17.6,17.17,0.4299999999999997,0.4299999999999997,17.796666666666667,18.06,17.28,0.7799999999999976,0.7199999999999989,6948,14887,1256,13631,-10496
2016-01-10,17.8925,18.18,17.36,0.8200000000000003,-0.8200000000000003,18.0675,18.19,17.86,0.33000000000000185,-0.33000000000000185,17.67,18.0,17.25,0.75,-0.75,17.835,18.15,17.28,0.8699999999999974,-0.8699999999999974,5366,9864,1906,7958,4868
2016-01-17,17.396,17.7,17.11,0.5899999999999999,-0.23000000000000043,17.564,17.7,17.38,0.3200000000000003,-0.120000000000001,17.194,17.36,16.97,0.39000000000000057,0.120000000000001,17.356,17.48,17.09,0.39000000000000057,0.05999999999999872,8273,20241,2135,18106,-281
2016-01-24,17.396,17.5,17.32,0.17999999999999972,0.019999999999999574,17.51,17.59,17.48,0.10999999999999943,0.019999999999999574,17.3,17.41,17.11,0.3000000000000007,-0.1999999999999993,17.446,17.5,17.32,0.17999999999999972,0.16999999999999815,7409,10132,5127,5005,1745
2016-01-31,17.776,18.02,17.45,0.5700000000000003,0.4200000000000017,17.972,18.02,17.85,0.16999999999999815,0.13999999999999702,17.684,17.94,17.45,0.490000000000002,0.129999999999999,17.916,17.98,17.82,0.16000000000000014,-0.019999999999999574,4751,7257,1264,5993,309
2016-02-07,17.62,17.92,17.47,0.45000000000000284,-0.40000000000000213,17.795,17.92,17.71,0.21000000000000085,-0.10000000000000142,17.475,17.56,17.35,0.2099999999999973,-0.03999999999999915,17.689999999999998,17.82,17.58,0.240000000000002,0.240000000000002,3047,3845,2088,1757,190
2016-02-14,17.482,17.83,17.1,0.7299999999999969,-0.48999999999999844,17.752,17.99,17.42,0.5699999999999967,-0.0799999999999983,17.174,17.46,16.75,0.7100000000000009,-0.21000000000000085,17.448,17.79,17.06,0.7300000000000004,0.09999999999999787,9836,12731,6115,6616,-975
2016-02-21,17.63,17.94,17.35,0.5899999999999999,0.5899999999999999,17.948,18.08,17.85,0.22999999999999687,0.129999999999999,17.512,17.71,17.3,0.41000000000000014,0.379999999999999,17.772,17.82,17.66,0.16000000000000014,0.16000000000000014,11858,29599,3266,26333,-21911
2016-02-28,17.858,18.07,17.65,0.4200000000000017,-0.17999999999999972,18.112,18.2,18.07,0.129999999999999,0.00999999999999801,17.666,17.83,17.41,0.41999999999999815,-0.17999999999999972,17.91,18.11,17.65,0.46000000000000085,0.0,11880,19890,5663,14227,-10203
2016-03-06,18.048,18.15,17.79,0.35999999999999943,0.07000000000000028,18.196,18.31,18.12,0.18999999999999773,0.18999999999999773,17.842,18.11,17.5,0.6099999999999994,0.5500000000000007,18.156,18.31,18.05,0.259999999999998,0.259999999999998,9857,26679,3640,23039,-18256
2016-03-13,18.312,18.4,18.2,0.1999999999999993,-0.16000000000000014,18.506,18.98,18.25,0.7300000000000004,-0.7300000000000004,18.028,18.2,17.76,0.4399999999999977,-0.23999999999999844,18.114,18.42,17.78,0.6400000000000006,-0.23000000000000043,10817,19551,6083,13468,-9787
2016-03-20,17.995,18.17,17.89,0.28000000000000114,0.25,18.155,18.31,18.0,0.3099999999999987,0.3099999999999987,17.8725,17.99,17.8,0.18999999999999773,0.18999999999999773,18.0375,18.22,17.8,0.41999999999999815,0.23000000000000043,12639,23396,3810,19586,14641
2016-03-27,18.142,18.33,17.95,0.379999999999999,-0.1999999999999993,18.218,18.33,18.09,0.23999999999999844,0.0,17.946,18.01,17.77,0.240000000000002,0.23000000000000043,18.008,18.07,17.8,0.2699999999999996,0.2699999999999996,19686,29300,7186,22114,717
2016-04-03,18.2,18.46,18.0,0.46000000000000085,0.46000000000000085,18.402,18.5,18.24,0.26000000000000156,0.26000000000000156,17.98,18.33,17.75,0.5799999999999983,0.5799999999999983,18.242,18.4,18.09,0.3099999999999987,0.1999999999999993,36726,74689,10962,63727,-18739
2016-04-10,18.186,18.32,17.91,0.41000000000000014,-0.019999999999999574,18.310000000000002,18.36,18.26,0.09999999999999787,0.03999999999999915,18.084,18.22,17.91,0.3099999999999987,0.16000000000000014,18.204,18.31,18.06,0.25,0.25,47849,95228,12229,82999,-21023
2016-04-17,18.818,19.02,18.37,0.6499999999999986,0.629999999999999,19.05,19.64,18.58,1.0600000000000023,1.0600000000000023,18.614,18.81,18.37,0.4399999999999977,0.17999999999999972,18.86,18.99,18.49,0.5,0.4400000000000013,33827,81284,11406,69878,68852
2016-04-24,18.346,18.48,18.2,0.28000000000000114,-0.129999999999999,18.536,18.76,18.47,0.2900000000000027,0.28000000000000114,17.948,18.33,17.55,0.7799999999999976,0.48999999999999844,18.424,18.75,18.19,0.5599999999999987,0.5399999999999991,24925,40177,15282,24895,17541
2016-05-01,18.582,18.75,18.42,0.3299999999999983,0.120000000000001,19.036,19.25,18.84,0.41000000000000014,0.08999999999999986,18.122,18.43,17.83,0.6000000000000014,-0.6000000000000014,18.68,18.98,18.44,0.5399999999999991,0.21999999999999886,84747,161449,15154,146295,-104615
2016-05-08,18.934,19.1,18.83,0.2700000000000031,-0.17999999999999972,19.058,19.19,18.92,0.2699999999999996,-0.2699999999999996,18.726,18.85,18.37,0.4800000000000004,-0.4800000000000004,18.814,18.93,18.44,0.48999999999999844,-0.48999999999999844,21511,31120,10166,20954,-7564
2016-05-15,17.906,18.29,17.66,0.629999999999999,-0.09999999999999787,18.168,18.74,17.7,1.0399999999999991,-0.3999999999999986,17.63,17.82,17.5,0.3200000000000003,0.1700000000000017,17.852,18.08,17.68,0.3999999999999986,0.23999999999999844,16552,20869,11476,9393,8115
2016-05-22,17.9225,18.14,17.73,0.41000000000000014,-0.41000000000000014,18.0825,18.35,17.86,0.490000000000002,-0.490000000000002,17.692500000000003,17.94,17.6,0.33999999999999986,-0.3200000000000003,17.76,17.96,17.68,0.28000000000000114,-0.25,9635,14697,4529,10168,-10168
