Date,ALPS Alerian Energy Infrastructure_etf_Open_average,ALPS Alerian Energy Infrastructure_etf_Open_max,ALPS Alerian Energy Infrastructure_etf_Open_min,ALPS Alerian Energy Infrastructure_etf_Open_volatility,ALPS Alerian Energy Infrastructure_etf_Open_change,ALPS Alerian Energy Infrastructure_etf_High_average,ALPS Alerian Energy Infrastructure_etf_High_max,ALPS Alerian Energy Infrastructure_etf_High_min,ALPS Alerian Energy Infrastructure_etf_High_volatility,ALPS Alerian Energy Infrastructure_etf_High_change,ALPS Alerian Energy Infrastructure_etf_Low_average,ALPS Alerian Energy Infrastructure_etf_Low_max,ALPS Alerian Energy Infrastructure_etf_Low_min,ALPS Alerian Energy Infrastructure_etf_Low_volatility,ALPS Alerian Energy Infrastructure_etf_Low_change,ALPS Alerian Energy Infrastructure_etf_Close_average,ALPS Alerian Energy Infrastructure_etf_Close_max,ALPS Alerian Energy Infrastructure_etf_Close_min,ALPS Alerian Energy Infrastructure_etf_Close_volatility,ALPS Alerian Energy Infrastructure_etf_Close_change
2018-04-15,21.0,21.0,21.0,0.0,0.0,21.04,21.04,21.04,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.86,20.86,20.86,0.0,0.0
2018-04-22,20.73,20.73,20.73,0.0,0.0,20.83,20.83,20.83,0.0,0.0,20.73,20.73,20.73,0.0,0.0,20.79,20.79,20.79,0.0,0.0
2018-04-29,20.8,20.8,20.8,0.0,0.0,21.12,21.12,21.12,0.0,0.0,20.8,20.8,20.8,0.0,0.0,21.11,21.11,21.11,0.0,0.0
2018-05-06,21.76,21.76,21.76,0.0,0.0,21.78,21.78,21.78,0.0,0.0,21.61,21.61,21.61,0.0,0.0,21.69,21.69,21.69,0.0,0.0
2018-05-13,21.98,21.98,21.98,0.0,0.0,21.98,21.98,21.98,0.0,0.0,21.55,21.55,21.55,0.0,0.0,21.74,21.74,21.74,0.0,0.0
2018-05-20,21.2,21.2,21.2,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.07,21.07,21.07,0.0,0.0,21.33,21.33,21.33,0.0,0.0
2018-05-27,21.95,21.95,21.95,0.0,0.0,22.01,22.01,22.01,0.0,0.0,21.87,21.87,21.87,0.0,0.0,21.87,21.87,21.87,0.0,0.0
2018-06-03,22.2,22.2,22.2,0.0,0.0,22.2,22.2,22.2,0.0,0.0,21.83,21.83,21.83,0.0,0.0,21.87,21.87,21.87,0.0,0.0
2018-06-10,22.33,22.33,22.33,0.0,0.0,22.33,22.33,22.33,0.0,0.0,21.67,21.67,21.67,0.0,0.0,21.75,21.75,21.75,0.0,0.0
2018-06-17,21.98,21.98,21.98,0.0,0.0,22.08,22.08,22.08,0.0,0.0,21.94,21.94,21.94,0.0,0.0,21.96,21.96,21.96,0.0,0.0
2018-06-24,22.0,22.0,22.0,0.0,0.0,22.19,22.19,22.19,0.0,0.0,21.95,21.95,21.95,0.0,0.0,22.16,22.16,22.16,0.0,0.0
2018-07-01,22.2,22.2,22.2,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.36,22.36,22.36,0.0,0.0
2018-07-08,22.21,22.21,22.21,0.0,0.0,22.47,22.47,22.47,0.0,0.0,22.21,22.21,22.21,0.0,0.0,22.29,22.29,22.29,0.0,0.0
2018-07-15,22.54,22.54,22.54,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.43,22.43,22.43,0.0,0.0,22.43,22.43,22.43,0.0,0.0
2018-07-22,22.98,22.98,22.98,0.0,0.0,22.98,22.98,22.98,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.6,22.6,22.6,0.0,0.0
2018-07-29,23.06,23.06,23.06,0.0,0.0,23.21,23.21,23.21,0.0,0.0,23.05,23.05,23.05,0.0,0.0,23.21,23.21,23.21,0.0,0.0
2018-08-05,23.34,23.34,23.34,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.34,23.34,23.34,0.0,0.0,23.43,23.43,23.43,0.0,0.0
2018-08-12,22.81,22.81,22.81,0.0,0.0,23.17,23.17,23.17,0.0,0.0,22.81,22.81,22.81,0.0,0.0,23.17,23.17,23.17,0.0,0.0
2018-08-19,23.39,23.39,23.39,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.14,23.14,23.14,0.0,0.0,23.19,23.19,23.19,0.0,0.0
2018-08-26,22.91,22.91,22.91,0.0,0.0,22.91,22.91,22.91,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2018-09-02,22.38,22.38,22.38,0.0,0.0,22.38,22.38,22.38,0.0,0.0,22.22,22.22,22.22,0.0,0.0,22.22,22.22,22.22,0.0,0.0
2018-09-09,22.44,22.44,22.44,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.42,22.42,22.42,0.0,0.0
2018-09-16,22.3,22.3,22.3,0.0,0.0,22.38,22.38,22.38,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.28,22.28,22.28,0.0,0.0
2018-09-23,21.98,21.98,21.98,0.0,0.0,22.23,22.23,22.23,0.0,0.0,21.98,21.98,21.98,0.0,0.0,22.06,22.06,22.06,0.0,0.0
2018-09-30,22.49,22.49,22.49,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.25,22.25,22.25,0.0,0.0,22.42,22.42,22.42,0.0,0.0
2018-10-07,21.7,21.7,21.7,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2018-10-14,22.02,22.02,22.02,0.0,0.0,22.04,22.04,22.04,0.0,0.0,21.87,21.87,21.87,0.0,0.0,21.88,21.88,21.88,0.0,0.0
2018-10-21,20.37,20.37,20.37,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.11,20.11,20.11,0.0,0.0,20.37,20.37,20.37,0.0,0.0
2018-10-28,20.74,20.74,20.74,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.44,20.44,20.44,0.0,0.0
2018-11-04,20.67,20.67,20.67,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.8,20.8,20.8,0.0,0.0
2018-11-11,20.4,20.4,20.4,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.47,20.47,20.47,0.0,0.0
2018-11-18,19.89,19.89,19.89,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.88,19.88,19.88,0.0,0.0,19.88,19.88,19.88,0.0,0.0
2018-11-25,20.1,20.1,20.1,0.0,0.0,20.33,20.33,20.33,0.0,0.0,20.09,20.09,20.09,0.0,0.0,20.3,20.3,20.3,0.0,0.0
2018-12-02,20.28,20.28,20.28,0.0,0.0,20.34,20.34,20.34,0.0,0.0,19.94,19.94,19.94,0.0,0.0,19.94,19.94,19.94,0.0,0.0
2018-12-09,19.8,19.8,19.8,0.0,0.0,20.14,20.14,20.14,0.0,0.0,19.69,19.69,19.69,0.0,0.0,19.69,19.69,19.69,0.0,0.0
2018-12-16,18.26,18.26,18.26,0.0,0.0,18.51,18.51,18.51,0.0,0.0,18.01,18.01,18.01,0.0,0.0,18.01,18.01,18.01,0.0,0.0
2018-12-23,18.04,18.04,18.04,0.0,0.0,18.1,18.1,18.1,0.0,0.0,17.74,17.74,17.74,0.0,0.0,17.99,17.99,17.99,0.0,0.0
2018-12-30,19.1,19.1,19.1,0.0,0.0,19.46,19.46,19.46,0.0,0.0,19.1,19.1,19.1,0.0,0.0,19.4,19.4,19.4,0.0,0.0
2019-01-06,20.33,20.33,20.33,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.28,20.28,20.28,0.0,0.0
2019-01-13,20.82,20.82,20.82,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.81,20.81,20.81,0.0,0.0,20.84,20.84,20.84,0.0,0.0
2019-01-20,20.63,20.63,20.63,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.71,20.71,20.71,0.0,0.0
2019-01-27,21.06,21.06,21.06,0.0,0.0,21.33,21.33,21.33,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.3,21.3,21.3,0.0,0.0
2019-02-03,20.63,20.63,20.63,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.59,20.59,20.59,0.0,0.0,20.82,20.82,20.82,0.0,0.0
2019-02-10,21.3,21.3,21.3,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.27,21.27,21.27,0.0,0.0,21.32,21.32,21.32,0.0,0.0
2019-02-17,21.29,21.29,21.29,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.29,21.29,21.29,0.0,0.0,21.36,21.36,21.36,0.0,0.0
2019-02-24,21.25,21.25,21.25,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.3,21.3,21.3,0.0,0.0
2019-03-03,21.08,21.08,21.08,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.12,21.12,21.12,0.0,0.0
2019-03-10,21.57,21.57,21.57,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.58,21.58,21.58,0.0,0.0
2019-03-17,22.1,22.1,22.1,0.0,0.0,22.1,22.1,22.1,0.0,0.0,21.67,21.67,21.67,0.0,0.0,21.72,21.72,21.72,0.0,0.0
2019-03-24,21.94,21.94,21.94,0.0,0.0,21.94,21.94,21.94,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.9,21.9,21.9,0.0,0.0
2019-03-31,22.05,22.05,22.05,0.0,0.0,22.15,22.15,22.15,0.0,0.0,21.95,21.95,21.95,0.0,0.0,22.09,22.09,22.09,0.0,0.0
2019-04-07,22.17,22.17,22.17,0.0,0.0,22.24,22.24,22.24,0.0,0.0,22.15,22.15,22.15,0.0,0.0,22.17,22.17,22.17,0.0,0.0
2019-04-14,21.94,21.94,21.94,0.0,0.0,21.94,21.94,21.94,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.74,21.74,21.74,0.0,0.0
2019-04-21,21.72,21.72,21.72,0.0,0.0,21.81,21.81,21.81,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.8,21.8,21.8,0.0,0.0
2019-04-28,21.46,21.46,21.46,0.0,0.0,21.58,21.58,21.58,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.47,21.47,21.47,0.0,0.0
2019-05-05,21.16,21.16,21.16,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.5,21.5,21.5,0.0,0.0
2019-05-12,21.87,21.87,21.87,0.0,0.0,21.97,21.97,21.97,0.0,0.0,21.79,21.79,21.79,0.0,0.0,21.79,21.79,21.79,0.0,0.0
2019-05-19,21.5,21.5,21.5,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.38,21.38,21.38,0.0,0.0,21.49,21.49,21.49,0.0,0.0
2019-05-26,20.79,20.79,20.79,0.0,0.0,20.97,20.97,20.97,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.9,20.9,20.9,0.0,0.0
2019-06-02,21.5,21.5,21.5,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.39,21.39,21.39,0.0,0.0,21.42,21.42,21.42,0.0,0.0
2019-06-09,21.1,21.1,21.1,0.0,0.0,21.11,21.11,21.11,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.06,21.06,21.06,0.0,0.0
2019-06-16,21.52,21.52,21.52,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.61,21.61,21.61,0.0,0.0
2019-06-23,21.43,21.43,21.43,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.55,21.55,21.55,0.0,0.0
2019-06-30,22.11,22.11,22.11,0.0,0.0,22.11,22.11,22.11,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.91,21.91,21.91,0.0,0.0
2019-07-07,22.34,22.34,22.34,0.0,0.0,22.34,22.34,22.34,0.0,0.0,22.24,22.24,22.24,0.0,0.0,22.25,22.25,22.25,0.0,0.0
2019-07-14,21.7,21.7,21.7,0.0,0.0,21.81,21.81,21.81,0.0,0.0,21.68,21.68,21.68,0.0,0.0,21.79,21.79,21.79,0.0,0.0
2019-07-21,21.43,21.43,21.43,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.38,21.38,21.38,0.0,0.0,21.38,21.38,21.38,0.0,0.0
2019-07-28,21.12,21.12,21.12,0.0,0.0,21.19,21.19,21.19,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.91,20.91,20.91,0.0,0.0
2019-08-04,20.2,20.2,20.2,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.13,20.13,20.13,0.0,0.0,20.22,20.22,20.22,0.0,0.0
2019-08-11,19.75,19.75,19.75,0.0,0.0,19.96,19.96,19.96,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.95,19.95,19.95,0.0,0.0
2019-08-18,19.91,19.91,19.91,0.0,0.0,19.97,19.97,19.97,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.58,19.58,19.58,0.0,0.0
2019-08-25,20.15,20.15,20.15,0.0,0.0,20.2,20.2,20.2,0.0,0.0,20.12,20.12,20.12,0.0,0.0,20.2,20.2,20.2,0.0,0.0
2019-09-01,20.26,20.26,20.26,0.0,0.0,20.34,20.34,20.34,0.0,0.0,20.26,20.26,20.26,0.0,0.0,20.34,20.34,20.34,0.0,0.0
2019-09-08,20.77,20.77,20.77,0.0,0.0,20.83,20.83,20.83,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.76,20.76,20.76,0.0,0.0
2019-09-15,20.95,20.95,20.95,0.0,0.0,21.23,21.23,21.23,0.0,0.0,20.95,20.95,20.95,0.0,0.0,21.06,21.06,21.06,0.0,0.0
2019-09-22,20.43,20.43,20.43,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.71,20.71,20.71,0.0,0.0
2019-09-29,20.34,20.34,20.34,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.45,20.45,20.45,0.0,0.0
2019-10-06,20.23,20.23,20.23,0.0,0.0,20.3,20.3,20.3,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.2,20.2,20.2,0.0,0.0
2019-10-13,20.22,20.22,20.22,0.0,0.0,20.3,20.3,20.3,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.21,20.21,20.21,0.0,0.0
2019-10-20,20.21,20.21,20.21,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.17,20.17,20.17,0.0,0.0,20.31,20.31,20.31,0.0,0.0
2019-10-27,20.07,20.07,20.07,0.0,0.0,20.2,20.2,20.2,0.0,0.0,20.04,20.04,20.04,0.0,0.0,20.18,20.18,20.18,0.0,0.0
2019-11-03,19.75,19.75,19.75,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.87,19.87,19.87,0.0,0.0
2019-11-10,19.48,19.48,19.48,0.0,0.0,19.61,19.61,19.61,0.0,0.0,19.46,19.46,19.46,0.0,0.0,19.56,19.56,19.56,0.0,0.0
2019-11-17,19.5,19.5,19.5,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.39,19.39,19.39,0.0,0.0,19.43,19.43,19.43,0.0,0.0
2019-11-24,19.26,19.26,19.26,0.0,0.0,19.26,19.26,19.26,0.0,0.0,19.17,19.17,19.17,0.0,0.0,19.23,19.23,19.23,0.0,0.0
2019-12-01,19.1,19.1,19.1,0.0,0.0,19.26,19.26,19.26,0.0,0.0,19.09,19.09,19.09,0.0,0.0,19.22,19.22,19.22,0.0,0.0
2019-12-08,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.69,19.69,19.69,0.0,0.0,19.85,19.85,19.85,0.0,0.0
2019-12-15,20.62,20.62,20.62,0.0,0.0,20.67,20.67,20.67,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.64,20.64,20.64,0.0,0.0
2019-12-22,21.0,21.0,21.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.81,20.81,20.81,0.0,0.0
2019-12-29,20.92,20.92,20.92,0.0,0.0,20.97,20.97,20.97,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.97,20.97,20.97,0.0,0.0
