Date,CHE_Open_average,CHE_Open_max,CHE_Open_min,CHE_Open_volatility,CHE_Open_change,CHE_High_average,CHE_High_max,CHE_High_min,CHE_High_volatility,CHE_High_change,CHE_Low_average,CHE_Low_max,CHE_Low_min,CHE_Low_volatility,CHE_Low_change,CHE_Close_average,CHE_Close_max,CHE_Close_min,CHE_Close_volatility,CHE_Close_change,CHE_Volume_average,CHE_Volume_max,CHE_Volume_min,CHE_Volume_volatility,CHE_Volume_change
2018-01-14,263.968,266.36,262.95,3.410000000000025,2.3899999999999864,266.216,268.53,264.48,4.0499999999999545,3.230000000000018,262.254,265.85,260.53,5.32000000000005,5.060000000000002,264.596,267.53,261.61,5.919999999999959,5.919999999999959,76211,91731,54456,37275,-17695
2018-01-21,268.814,270.94,267.23,3.7099999999999795,3.7099999999999795,271.584,275.83,269.11,6.71999999999997,5.939999999999998,266.838,270.47,264.81,5.660000000000025,5.660000000000025,269.784,273.15,267.81,5.339999999999975,5.099999999999966,100567,151720,52186,99534,-11092
2018-01-28,263.718,270.44,257.79,12.649999999999977,-12.649999999999977,266.394,271.75,261.43,10.319999999999993,-10.319999999999993,258.188,263.87,250.51,13.360000000000014,-13.360000000000014,260.542,265.52,251.92,13.599999999999994,-13.599999999999994,113318,149380,82876,66504,-40127
2018-02-04,252.234,256.72,246.26,10.460000000000036,7.860000000000014,257.054,260.13,254.53,5.599999999999994,2.299999999999983,248.188,252.56,244.21,8.349999999999994,6.799999999999983,252.904,257.09,248.87,8.21999999999997,0.12999999999999545,91859,116208,72723,43485,-21044
2018-02-11,255.335,267.99,247.85,20.140000000000015,3.8999999999999773,259.44,267.99,252.49,15.5,7.939999999999998,248.125,252.14,243.95,8.189999999999998,3.579999999999984,253.2375,255.28,249.38,5.900000000000006,5.180000000000007,151907,196111,109070,87041,53053
2018-02-18,256.82,261.26,252.97,8.289999999999992,8.289999999999992,261.096,262.11,258.75,3.3600000000000136,3.3600000000000136,255.832,258.76,252.35,6.409999999999997,6.409999999999997,258.226,261.22,255.91,5.310000000000031,4.699999999999989,92991,120114,69004,51110,10945
2018-02-25,261.402,264.66,257.72,6.939999999999998,2.1499999999999773,265.908,268.74,261.8,6.939999999999998,1.6000000000000227,258.83,261.08,255.78,5.299999999999983,-0.2799999999999727,262.712,266.47,259.21,7.260000000000048,2.3100000000000023,101157,118339,86262,32077,21482
2018-03-04,272.834,279.83,267.57,12.259999999999991,12.259999999999991,277.274,284.71,273.09,11.620000000000005,11.089999999999975,269.646,279.03,261.69,17.339999999999975,17.339999999999975,275.548,281.24,271.71,9.53000000000003,8.0,130113,189407,84875,104532,-39583
2018-03-11,281.208,282.42,280.03,2.390000000000043,-2.390000000000043,283.858,285.79,281.24,4.550000000000011,-2.3899999999999864,278.936,280.33,276.99,3.339999999999975,-2.009999999999991,280.83,281.47,280.34,1.1300000000000523,-0.060000000000002274,138246,242647,96219,146428,10402
2018-03-18,278.144,280.09,276.57,3.519999999999982,-2.849999999999966,281.62399999999997,282.78,280.4,2.3799999999999955,-1.5699999999999932,274.964,278.42,272.16,6.259999999999991,1.3199999999999932,278.14,280.75,274.56,6.189999999999998,1.490000000000009,155882,230054,103008,127046,59201
2018-03-25,276.6825,280.75,273.2,7.550000000000011,-7.550000000000011,278.895,281.31,276.45,4.860000000000014,-4.100000000000023,270.9325,275.03,264.37,10.659999999999968,-7.9599999999999795,273.125,276.39,268.07,8.319999999999993,-8.319999999999993,110434,121539,98119,23420,-11337
2018-04-01,274.724,279.43,268.65,10.78000000000003,6.8700000000000045,280.25,283.5,274.22,9.279999999999973,8.619999999999948,272.956,278.61,267.65,10.960000000000036,6.740000000000009,276.51,281.39,273.62,7.769999999999982,0.8600000000000136,95659,139281,52820,86461,-30700
2018-04-08,281.386,284.4,276.54,7.859999999999957,7.859999999999957,284.622,287.47,281.82,5.650000000000034,3.920000000000016,279.382,283.16,274.28,8.880000000000052,8.880000000000052,282.772,286.36,280.34,6.020000000000039,6.020000000000039,82412,134919,49190,85729,-85729
2018-04-15,295.962,305.26,288.47,16.789999999999964,16.789999999999964,300.346,313.25,291.89,21.360000000000014,13.370000000000005,293.73199999999997,301.0,286.18,14.819999999999993,14.0,296.462,302.85,290.71,12.140000000000043,11.990000000000009,121379,161846,98411,63435,33559
2018-04-22,305.908,310.83,302.3,8.529999999999973,8.529999999999973,309.098,311.59,304.98,6.609999999999957,6.609999999999957,302.394,308.22,296.93,11.29000000000002,11.29000000000002,306.676,310.1,303.56,6.5400000000000205,4.660000000000025,138008,189483,87676,101807,-21143
2018-04-29,311.38800000000003,316.99,308.42,8.569999999999993,8.569999999999993,314.728,317.94,310.69,7.25,6.300000000000011,307.73,313.76,302.94,10.819999999999993,9.45999999999998,313.084,316.26,309.97,6.289999999999964,5.009999999999991,116677,158059,90173,67886,32807
2018-05-06,323.18,329.93,314.98,14.949999999999989,14.949999999999989,327.034,331.36,320.6,10.759999999999991,10.759999999999991,320.86,326.0,313.73,12.269999999999982,12.269999999999982,325.80400000000003,329.94,320.48,9.45999999999998,7.519999999999982,106681,144930,77142,67788,-27382
2018-05-13,330.904,335.01,326.59,8.420000000000016,8.420000000000016,333.224,335.99,327.49,8.5,8.5,329.08799999999997,332.06,323.69,8.370000000000005,7.819999999999993,331.124,333.26,326.43,6.829999999999984,5.579999999999984,105504,154043,62750,91293,26482
2018-05-20,328.395,332.53,325.35,7.17999999999995,-4.329999999999984,329.9525,332.53,328.63,3.8999999999999773,-3.5299999999999727,323.83,325.24,321.96,3.2800000000000296,-1.240000000000009,326.905,328.24,325.39,2.8500000000000227,-0.5600000000000023,126949,163953,82031,81922,-81922
2018-05-27,327.968,330.06,324.67,5.389999999999986,5.389999999999986,330.084,332.26,326.76,5.5,3.730000000000018,325.47,328.3,322.18,6.1200000000000045,6.1200000000000045,328.348,330.36,326.0,4.360000000000014,3.840000000000032,131688,141931,117568,24363,24363
2018-06-03,328.16,332.16,323.16,9.0,-2.8000000000000114,330.234,332.9,326.99,5.909999999999968,-5.909999999999968,324.134,328.66,321.05,7.610000000000014,-7.610000000000014,327.118,332.16,323.44,8.720000000000027,-8.720000000000027,163491,214367,127684,86683,-1331
2018-06-10,323.146,326.38,321.71,4.670000000000016,-0.25,325.768,328.46,322.52,5.939999999999998,5.430000000000007,320.3,323.68,318.87,4.810000000000002,1.0500000000000114,324.038,327.99,320.59,7.400000000000034,6.699999999999989,664323,2522446,150398,2372048,154717
2018-06-17,323.46,327.49,318.98,8.509999999999991,-8.509999999999991,325.786,327.91,320.29,7.6200000000000045,-7.199999999999989,318.296,320.9,314.17,6.729999999999961,-6.099999999999966,321.708,326.38,318.13,8.25,-3.170000000000016,522604,1504517,194543,1309974,48082
2018-06-24,320.502,322.91,317.64,5.270000000000039,0.6299999999999955,323.32,324.95,321.55,3.3999999999999773,-2.5600000000000023,318.294,320.23,315.96,4.270000000000039,0.7000000000000455,320.88,323.85,317.38,6.470000000000027,-3.1299999999999955,204325,307685,128809,178876,-33710
2018-07-01,322.16,323.41,320.72,2.6899999999999977,2.0399999999999636,323.84749999999997,326.05,322.52,3.5300000000000296,3.5300000000000296,319.8075,321.79,318.69,3.1000000000000227,2.660000000000025,322.355,324.23,321.21,3.0200000000000387,3.0200000000000387,213523,308944,97475,211469,210816
2018-07-08,323.36199999999997,325.55,318.52,7.03000000000003,0.17000000000001592,326.162,328.26,323.62,4.639999999999986,-1.5400000000000205,321.178,323.68,318.52,5.160000000000025,0.8199999999999932,323.152,326.49,320.87,5.6200000000000045,1.089999999999975,149286,185134,96869,88265,-34053
2018-07-15,326.082,327.74,322.18,5.560000000000002,5.300000000000011,329.084,330.63,326.71,3.920000000000016,3.920000000000016,325.182,327.08,320.87,6.2099999999999795,6.2099999999999795,327.916,329.56,325.94,3.6200000000000045,3.6200000000000045,125208,150793,101548,49245,779
2018-07-22,323.272,329.64,320.16,9.479999999999961,-7.639999999999986,326.262,330.91,322.71,8.200000000000045,-8.200000000000045,318.4,320.82,311.57,9.25,-8.79000000000002,319.478,322.07,312.63,9.439999999999998,-8.019999999999982,185828,273277,137812,135465,123082
2018-07-29,316.006,319.0,313.95,5.050000000000011,1.0500000000000114,320.036,322.2,318.0,4.199999999999989,2.079999999999984,315.064,316.05,313.54,2.509999999999991,1.4599999999999795,317.432,319.73,315.97,3.759999999999991,3.7000000000000455,110065,161608,58019,103589,-103589
